timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ccu_playing,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-07-14 00:00:00+00:00,1,0,0,1650291138,0.0,48189,88.67032623291016,2330195,1.133478760719299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48189.0,2330195.0,88.67032623291016,1.133478760719299,0.0,0.0,48189.0,2330195.0,88.67032623291016,1.133478760719299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02068023462404021,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-07-15 00:00:00+00:00,1,0,0,1650291138,0.0,58033,88.57684326171875,2797124,1.386728048324585,0.0,0.0,0.0,0.0,48189.0,2330195.0,88.67032623291016,1.133478760719299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53111.0,2563659.5,88.62358474731445,1.2601034045219421,0.0,0.0,53111.0,2563659.5,88.62358474731445,1.2601034045219421,0.0,0.0,0.0,0.0,20.427898483056307,0.0,20.038194228380025,0.0,22.342658405401018,0.0,-0.1054275710521857,0.0,0.0,0.0,0.0,0.020747374536354293,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6960.759154000374,6960.759154000374,330168.66223265347,330168.66223265347,0,0.0
2021-07-16 00:00:00+00:00,1,0,0,1650291138,0.0,53801,88.40618896484375,2908390,1.2877531051635742,0.0,0.0,0.0,0.0,58033.0,2797124.0,88.57684326171875,1.386728048324585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53341.0,2678569.6666666665,88.55111948649089,1.269319971402486,0.0,0.0,53341.0,2678569.6666666665,88.55111948649089,1.269319971402486,0.0,0.0,0.0,0.0,-7.29240259852153,0.0,3.9778715566417544,0.0,-7.137300156334914,0.0,-0.19266242800137778,0.0,0.0,0.0,0.0,0.018498544384162926,0.0,-0.13206863403321298,0.0,1.0,0.0,1.0,0.0,0.0,4938.095179317628,4938.095179317628,306787.7311274578,306787.7311274578,0,0.0
2021-07-17 00:00:00+00:00,1,1,0,1650291138,0.0,45995,88.16497039794922,2894901,1.1330280303955078,0.0,0.0,0.0,0.0,53801.0,2908390.0,88.40618896484375,1.2877531051635742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51504.5,2732652.5,88.45458221435547,1.2352469861507416,0.0,0.0,51504.5,2732652.5,88.45458221435547,1.2352469861507416,0.0,0.0,0.0,0.0,-14.509023995836511,0.0,-0.4637961208778685,0.0,-12.015119524671059,0.0,-0.27285257934878127,0.0,0.0,0.0,0.0,0.015888275319855386,0.0,-0.1686721801757865,0.0,1.0,0.0,1.0,0.0,0.0,5454.122446981427,5454.122446981427,272847.24558929796,272847.24558929796,0,0.0
2021-07-18 00:00:00+00:00,1,1,0,1650291138,0.0,38389,88.02970886230469,2482810,0.9412716031074524,0.0,0.0,0.0,0.0,45995.0,2894901.0,88.16497039794922,1.1330280303955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48881.4,2682684.0,88.3696075439453,1.1764519095420838,0.0,0.0,48881.4,2682684.0,88.3696075439453,1.1764519095420838,0.0,0.0,0.0,0.0,-16.536580063050334,0.0,-14.235063651572199,0.0,-16.924243897224567,0.0,-0.1534186820842831,0.0,0.0,0.0,0.0,0.015461909907761808,0.0,-0.16931076049805074,-0.16931076049805074,1.0,0.0,1.0,0.0,0.0,7530.860296141471,7530.860296141471,261378.02036609736,261378.02036609736,0,0.0
2021-07-19 00:00:00+00:00,1,0,0,1650291138,0.0,36784,87.94065856933594,2303501,0.8653613328933716,0.0,0.0,0.0,0.0,38389.0,2482810.0,88.02970886230469,0.9412716031074524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46865.166666666664,2619486.8333333335,88.29811604817708,1.1246034801006317,0.0,0.0,46865.166666666664,2619486.8333333335,88.29811604817708,1.1246034801006317,0.0,0.0,0.0,0.0,-4.180885149391756,0.0,-7.222018599892865,0.0,-8.064651049014504,0.0,-0.10115936326455799,0.0,0.0,0.0,0.0,0.01596872935209086,0.0,-0.1580274309430774,-0.1580274309430774,1.0,0.0,1.0,0.0,0.0,8352.380892096977,8352.380892096977,280389.1347263062,280389.1347263062,0,0.0
2021-07-20 00:00:00+00:00,1,0,0,1650291138,0.0,34135,87.90818786621094,2182835,1.0473798513412476,0.0,0.0,0.0,0.0,36784.0,2303501.0,87.94065856933594,0.8653613328933716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45046.57142857143,2557108.0,88.24241202218192,1.1135715331350053,0.0,0.0,45046.57142857143,2557108.0,88.24241202218192,1.1135715331350053,0.0,0.0,0.0,0.0,-7.201500652457593,0.0,-5.238374109670452,0.0,21.033816918915193,0.0,-0.03692342501551149,0.0,0.0,0.0,0.0,0.0156379132468037,0.0,-0.140545163835802,-0.140545163835802,1.0,0.0,1.0,0.0,0.0,9015.888343310806,9015.888343310806,304553.587506917,304553.587506917,0,0.0
2021-07-21 00:00:00+00:00,1,0,0,1650291138,0.0,30196,87.82767486572266,2042557,0.7309470772743225,0.0,0.0,0.0,0.0,34135.0,2182835.0,87.90818786621094,1.0473798513412476,0.0,0.0,48189.0,2330195.0,88.67032623291016,1.133478760719299,0.0,0.0,42476.142857142855,2516016.8571428573,88.12203325544085,1.0560670069285802,0.0,0.0,43190.25,2492789.125,88.19056987762451,1.06574347615242,0.0,0.0,0.0,-37.33839672954409,-11.539475611542404,-12.34394546379166,-6.426413356941774,-35.51294452041892,-30.211844696239808,-0.9503194619743582,-0.09158760115817177,0.0,0.0,0.0,0.0,0.014783423530690438,0.0,-0.12385068620954202,-0.12825820559546228,0.9992228577014667,0.0,0.9909204518344563,0.0,0.0,9861.103194586587,9861.103194586587,335555.98130583967,335555.98130583967,0,0.0
2021-07-22 00:00:00+00:00,1,0,0,1650291138,0.0,34707,87.7720947265625,2633002,0.8392607569694519,0.0,0.0,0.0,0.0,30196.0,2042557.0,87.82767486572266,0.7309470772743225,0.0,0.0,58033.0,2797124.0,88.57684326171875,1.386728048324585,0.0,0.0,39143.857142857145,2492570.8571428573,88.00706917898995,0.9778573938778469,0.0,0.0,42247.666666666664,2508368.3333333335,88.14407263861762,1.0405787295765347,0.0,0.0,0.0,-40.194372167559834,14.939064776791632,-5.867526788229627,28.907149225211338,-39.47906671510476,14.818265653243667,-0.9085315140193617,-0.06328317269600481,0.0,0.0,0.0,0.0,0.013181526948507084,0.0,-0.09637124197823611,-0.11767908732096793,0.9984456872081533,0.0,0.9397245648830316,0.0,0.0,9647.919814654353,9647.919814654353,317344.4423761034,317344.4423761034,0,0.0
2021-07-23 00:00:00+00:00,1,0,0,1650291138,0.0,29611,87.6773910522461,2357531,0.6878460049629211,0.0,0.0,0.0,0.0,34707.0,2633002.0,87.7720947265625,0.8392607569694519,0.0,0.0,53801.0,2908390.0,88.40618896484375,1.2877531051635742,0.0,0.0,35688.142857142855,2413876.714285714,87.90295519147601,0.8921563795634678,0.0,0.0,40984.0,2493284.6,88.09740447998047,1.0053054571151734,0.0,0.0,0.0,-44.96198955409751,-14.68291699080877,-18.94034156354547,-10.462240438860281,-46.58556813376513,-18.041443109205456,-0.824374312625864,-0.10789724753800245,0.0,0.0,0.0,0.0,0.01256016885454789,0.0,-0.07467678615025093,-0.11104015003551342,0.9977927920844859,0.0,0.88744806192896,0.0,0.0,9935.21047140478,9935.21047140478,302973.53604094795,302973.53604094795,0,0.0
