timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-04-21 00:00:00+00:00,0,1,0,3746418487,1356,0.0182549301534891,87.58989715576172,81216,0.0,87335.0,0.0044429495317274,0.0,82225.0,1325.0,78457.0,87.6281967163086,0.0177929010242223,0.0,100378.0,1557.0,81054.0,87.6988296508789,0.021318344399333,0.0,68662.28571428571,1038.5714285714287,59564.57142857143,87.62734113420758,0.0195099261722394,0.0,90986.93333333333,1380.1666666666667,71093.0,87.74290771484375,0.02319655058284596,0.0,-12.993883121799598,6.2146549103070825,-12.909441233140651,2.3396226415094423,0.19986675549632515,3.516575958805457,-14.369850624703052,2.596704880434153,-0.12421202831421896,-0.04370689114014947,0.1980836116452908,0.20606828103054065,64.35887988209285,1.0753290567245775,0.016696011918686974,0.0,-0.009691238403315936,-0.011109810596843628,0.9986828954767291,0.754638970661198,0.8410701454321899,15673.77608748633,18749.5209482404,252.26656057118942,308.89659952061993,13829.375800753302,14766.730259327036,11,0.5130200837655738
2024-04-22 00:00:00+00:00,0,0,0,3746418487,719,0.0154001098126173,87.5971908569336,43462,0.0,51519.0,0.0026088581823125,0.0,87335.0,1356.0,81216.0,87.58989715576172,0.0182549301534891,0.0,64866.0,950.0,48745.0,87.67363739013672,0.0206538215279579,0.0,66755.57142857143,1005.5714285714286,58809.857142857145,87.61642020089286,0.018759395927190742,0.0,88946.83333333333,1340.9666666666667,69385.16666666667,87.7312385559082,0.02286707585056618,0.0,-20.576264915363986,-41.009904391137574,-24.315789473684212,-46.97640117994101,-10.838034670222585,-46.48591410559496,-25.436995803556005,-15.638626479905493,-0.08719443549826122,0.008327103249028411,0.21534983359917143,0.22050065815485867,71.55416666666666,1.1853530589236823,0.016542806525090308,0.0,-0.006307874407084427,-0.010640554459924038,0.9986912488994194,0.7505109392529032,0.8203670661601565,16332.946633102643,19612.83529079052,272.20726791049606,315.8505193516588,14916.518157383778,14904.819699735035,11,0.3026310379059781
2024-04-23 00:00:00+00:00,0,0,0,3746418487,685,0.0155062517151236,87.60446166992188,38610,0.0,45756.0,0.0023103390239746,0.0,51519.0,719.0,43462.0,87.5971908569336,0.0154001098126173,0.0,60176.0,876.0,51326.0,87.64038848876953,0.0200871080160141,0.0,64695.57142857143,978.2857142857143,56993.28571428572,87.61128779820034,0.018104987884206385,0.0,86530.33333333333,1303.0,67567.23333333334,87.72007522583007,0.02257737892990306,0.0,-23.963041744216962,-11.186164327723757,-21.803652968036523,-4.7287899860917975,-24.77496785255037,-11.16377525194423,-22.804956777443973,0.6892282184854048,-0.04099345001450372,0.008300280998918552,0.2462542944602505,0.23495442678489944,66.69970845481049,1.1850508922327834,0.017741058247649634,0.0,-0.0041651044573116575,-0.010023138706091707,0.9987598343098809,0.7476634948273025,0.8019083145310049,18020.607835121747,20330.68486783961,295.70605578609855,324.1334335711462,16277.324542050894,15228.99689381918,11,0.2687782326991195
2024-04-24 00:00:00+00:00,0,0,0,3746418487,712,0.0162723064422607,87.61576843261719,39691,0.0,47040.0,0.0023686783996732,0.0,45756.0,685.0,38610.0,87.60446166992188,0.0155062517151236,0.0,62229.0,855.0,53856.0,87.61956787109375,0.0198612362146377,0.0,62525.71428571428,957.8571428571429,54969.71428571428,87.61074502127511,0.017592283631009672,0.0,85267.26666666666,1282.1333333333334,66869.36666666667,87.7101229349772,0.0223184297792613,0.0,-24.408234103070914,2.806189352216104,-16.72514619883041,3.9416058394160514,-26.301619132501486,2.7997927997928107,-18.07002209526094,4.940295960692742,-0.004336289905182422,0.012906605987628161,0.27015854348522367,0.2529988672127344,65.97475455820476,1.1851254660888844,0.01793812355134536,0.0,-0.0025021689278783075,-0.009356348294437256,0.9988669732708529,0.7332909418821246,0.7882402035001921,19095.867190670728,21572.521876992814,309.4378810000513,341.48789379595195,17196.905470570448,16017.291362307722,11,0.2763206588461968
2024-04-25 00:00:00+00:00,0,0,0,3746418487,626,0.0137706380337476,87.60757446289062,44058,0.0,48883.0,0.0024540456465121,0.0,47040.0,712.0,39691.0,87.61576843261719,0.0162723064422607,0.0,58799.0,902.0,46600.0,87.61588287353516,0.0204931907355785,0.0,61109.142857142855,918.4285714285714,54606.57142857143,87.60955810546875,0.016631918959319543,0.0,84195.5,1261.2666666666667,66366.56666666667,87.70071919759114,0.022016931107888566,0.0,-16.86423238490451,3.917942176870759,-30.59866962305987,-12.078651685393261,-5.454935622317592,11.00249426822202,-32.80383610620373,-15.373778864046184,-0.009482767703805628,-0.009352163284237491,0.28899640697343343,0.26801709374254606,77.96331738437001,1.1094895481059488,0.014208220794843279,0.0,-0.0021078927176346627,-0.008779581343636033,0.9989605433917024,0.7258005814698274,0.7554149521483674,19851.82375822108,22565.83321620054,329.7511549272023,361.9080597032358,17676.08665994512,16497.771085990593,11,0.2871467424825391
2024-04-26 00:00:00+00:00,0,0,0,3746418487,741,0.0135735739022493,87.61004638671875,43868,0.0,50633.0,0.0025343922572936,0.0,48883.0,626.0,44058.0,87.60757446289062,0.0137706380337476,0.0,65006.0,1006.0,56752.0,87.62381744384766,0.0194262955337762,0.0,59055.857142857145,880.5714285714286,52766.0,87.6075908115932,0.015795815869101414,0.0,83092.63333333333,1239.9666666666667,65766.26666666666,87.69186986287436,0.02163980426266784,0.0,-22.110266744608186,3.579976679009067,-26.341948310139163,18.370607028753994,-22.70228361996053,-0.4312497162830775,-30.127831738948185,-1.4310457584852387,-0.01571611181826471,0.002821586881363025,0.3023045278132324,0.28141624815008,68.23854447439354,1.1541863274749824,0.016891198796416602,0.0,-1.852852958063108e-05,-0.008159000112428715,0.9990389183009446,0.7107231384273193,0.7299426407637036,20144.77478579316,23383.61712157694,336.70608698238374,373.30374831462257,18078.87092789459,16987.150888414075,11,0.29742652889794813
2024-04-27 00:00:00+00:00,0,1,0,3746418487,1034,0.0137562761083245,87.62384033203125,62867,0.0,67736.0,0.0033784995265167,0.0,50633.0,741.0,43868.0,87.61004638671875,0.0135735739022493,0.0,82225.0,1325.0,78457.0,87.6281967163086,0.0177929010242223,0.0,56986.0,839.0,50538.857142857145,87.60696847098214,0.0152191551668303,0.0,82461.86666666667,1227.1333333333334,65707.43333333333,87.68528874715169,0.021325301192700815,0.0,-17.6211614472484,33.77836588785969,-21.9622641509434,39.54116059379218,-19.870757230075075,43.30947387617399,-22.686715957125582,1.346014007739882,-0.0049714412033941,0.015744707235532118,0.255263685778933,0.2854507837476534,65.44541062801932,1.0774320799134696,0.016447159127059872,0.0,0.004666192190988307,-0.007705459340130491,0.9991068025516185,0.6910588166813266,0.713666598624149,16274.536851160416,23538.804469294497,281.43255979769856,373.5543844755666,15154.387289886314,16994.26973339144,11,0.39789235007665785
2024-04-28 00:00:00+00:00,0,1,0,3746418487,976,0.0130256656557321,87.5995101928711,61677,0.0,66312.0,0.0032936033781236,0.0,67736.0,1034.0,62867.0,87.62384033203125,0.0137562761083245,0.0,87335.0,1356.0,81216.0,87.58989715576172,0.0182549301534891,0.0,53982.71428571428,784.7142857142857,47747.57142857143,87.60834176199776,0.014472117381436443,0.0,81303.0,1207.0666666666666,65147.3,87.67759526570639,0.02103299070149655,0.0,-24.071678021411802,-2.1022794378174114,-28.023598820058993,-5.609284332688591,-24.058067375886527,-1.892884979400955,-28.645765575594496,-5.311106340401805,0.01097505239935348,-0.027766574790566434,0.20355879475002164,0.2883818433009467,67.87308085977482,1.075132137877363,0.015824118810596973,0.0,0.0014283316475990657,-0.007258690822375532,0.999210134544649,0.6639695249340649,0.6880675024691907,12482.734191058202,23446.30900589687,222.12664687683602,370.2107445797579,13376.29608652953,16834.91734287339,11,0.3895275410163478
2024-04-29 00:00:00+00:00,0,0,0,3746418487,699,0.0148859024047851,87.57667541503906,40668,0.0,50189.0,0.0024838945468439,0.0,66312.0,976.0,61677.0,87.5995101928711,0.0130256656557321,0.0,51519.0,719.0,43462.0,87.5971908569336,0.0154001098126173,0.0,53792.71428571428,781.8571428571429,47348.42857142857,87.60541098458427,0.014398659180317557,0.0,79252.8,1177.3,63383.96666666667,87.6685292561849,0.020805665726462953,0.0,-2.58157184727964,-24.313849680299192,-2.781641168289295,-28.38114754098361,-6.428604298007457,-34.06294080451384,-3.3389853325000995,14.281318116240627,-0.023420205252966397,-0.0260672437343068,0.21195056536762533,0.2950830628869012,71.69857142857143,1.2340849295532224,0.017187538419926724,0.0,-0.00355747767856798,-0.006730059495357688,0.9992800350121515,0.6787484389916102,0.6920547205564177,12775.138655620443,23386.158966363007,228.8212028137737,374.07358210328897,13772.716579455984,16522.960433336662,11,0.29481840023026723
2024-04-30 00:00:00+00:00,0,0,0,3746418487,482,0.0099754566326737,87.56990051269531,33260,0.0,42186.0,0.0020823247063636,0.0,50189.0,699.0,40668.0,87.57667541503906,0.0148859024047851,0.0,45756.0,685.0,38610.0,87.60446166992188,0.0155062517151236,0.0,53282.71428571428,752.8571428571429,46584.142857142855,87.60047367640904,0.013608545597110428,0.0,77303.73333333334,1142.8666666666666,61919.6,87.66061121622721,0.02042542779818172,0.0,-7.8022554419092565,-15.94572515889936,-29.635036496350363,-31.04434907010014,-13.856513856513853,-18.215796203403166,-35.668162648588954,-32.987222666010005,-0.039451366480380834,-0.007735966582023135,0.23156639045883426,0.3100755216042589,87.3416149068323,1.2683322810498783,0.014491446438772135,0.0,-0.007497787475584009,-0.006408357036789986,0.9993139730720125,0.6892644376689994,0.6662551076811163,13659.902887689097,23969.995435289868,254.01021005697004,389.15609254875596,14760.530574310824,17190.34064094495,11,0.24780746841168488
2024-05-01 00:00:00+00:00,0,0,0,3746418487,529,0.0096205025911331,87.57645416259766,36015,0.0,41650.0,0.0020510303866294,0.0,42186.0,482.0,33260.0,87.56990051269531,0.0099754566326737,0.0,47040.0,712.0,39691.0,87.61576843261719,0.0162723064422607,0.0,52512.71428571428,726.7142857142857,46059.0,87.59485735212054,0.0126582879040922,0.0,75542.1,1106.0,60776.3,87.65362497965495,0.019882363546639633,0.0,-11.458333333333337,-1.2705636941165332,-25.70224719101124,9.75103734439835,-9.261545438512508,8.283223090799762,-40.87806405766944,-3.558273617049068,-0.04487122663286991,0.007483906986283095,0.24988298072314044,0.32560012130718624,78.58490566037736,1.1564304753442913,0.01468791648156375,0.0,-0.007886341639924643,-0.006086270986859246,0.9993295470946233,0.6951450156365031,0.6366591111966469,14373.072714567326,24596.516923799594,269.522777279633,393.2926435216856,15327.584493360288,17744.445301130916,11,0.24465891668673673
2024-05-02 00:00:00+00:00,0,0,0,3746418487,450,0.0101701002568006,87.58367919921875,28844,0.0,34440.0,0.001692270214825,0.0,41650.0,529.0,36015.0,87.57645416259766,0.0096205025911331,0.0,48883.0,626.0,44058.0,87.60757446289062,0.0137706380337476,0.0,50449.42857142857,701.5714285714286,43885.57142857143,87.59144374302456,0.012143925364528343,0.0,73510.6,1074.5333333333333,59386.8,87.64721934000652,0.019383406297614134,0.0,-29.54605895710165,-17.310924369747905,-28.115015974440894,-14.933837429111529,-34.531753597530525,-19.911148132722477,-26.146484775238367,5.712774987182523,-0.02727533985317221,0.00824997619528478,0.2801399614216132,0.34559176573932165,76.36363636363636,1.1939677587103483,0.015600624024960999,0.0,-0.007267270769392818,-0.005694614024261962,0.9993636352938295,0.6862878084443409,0.6265114179659493,15626.00694812514,25404.65805455698,288.24161873197613,406.98138001407466,16375.205245756744,18567.426196024768,11,0.2023061966552512
2024-05-03 00:00:00+00:00,0,0,0,3746418487,510,0.010038474574685,87.5643539428711,36194,0.0,39643.0,0.001943780102327,0.0,34440.0,450.0,28844.0,87.58367919921875,0.0101701002568006,0.0,50633.0,741.0,43868.0,87.61004638671875,0.0135735739022493,0.0,48879.42857142857,668.5714285714286,42789.28571428572,87.58491625104632,0.0116389111748763,0.0,71738.06666666667,1045.3666666666666,58398.76666666667,87.64102147420247,0.01885404211158549,0.0,-21.70521201587897,15.107433217189325,-31.174089068825918,13.33333333333333,-17.493389258685145,25.481902648731115,-26.043983353407707,-1.2942417359905978,-0.052154342717691815,-0.022064905841301385,0.2953822499332845,0.3605059367445306,77.57925636007828,1.0952617764884653,0.014090343970161625,0.0,-0.007512228829515589,-0.005518397924233681,0.9993598291962781,0.6813597137841542,0.6173164940437036,15941.083770738807,25861.99892390825,292.7447599966454,415.2344151683837,16570.931822864455,18996.16162986131,11,0.23286947020917897
2024-05-04 00:00:00+00:00,0,1,0,3746418487,784,0.0107169486582279,87.55562591552734,49101,0.0,53246.0,0.0026035692672629,0.0,39643.0,510.0,36194.0,87.5643539428711,0.010038474574685,0.0,67736.0,1034.0,62867.0,87.62384033203125,0.0137562761083245,0.0,46809.42857142857,632.8571428571429,40822.71428571428,87.5751713344029,0.011204721539148215,0.0,70257.2,1019.5,57694.96666666667,87.63525746663412,0.01823072889819737,0.0,-21.39187433565608,34.31375022071992,-24.1779497098646,53.72549019607844,-21.897020694482006,35.660606730397305,-22.094114905540284,6.758736882731897,-0.07784915183518537,-0.009967557517120973,0.26428485571604926,0.36432374853348864,67.82929936305733,1.084395747627388,0.01596676306464095,0.0,-0.00508989606584792,-0.005465718609870282,0.999314361206115,0.6662580998307444,0.6146063386558352,13715.779931992747,25596.366465467017,246.56173022832587,406.1408580181558,14056.802734064226,18934.31076932019,11,0.3127757185570704
2024-05-05 00:00:00+00:00,0,1,0,3746418487,709,0.009547159075737,87.527099609375,48942,0.0,52663.0,0.0025668122693546,0.0,53246.0,784.0,49101.0,87.55562591552734,0.0107169486582279,0.0,66312.0,976.0,61677.0,87.5995101928711,0.0130256656557321,0.0,44859.57142857143,594.7142857142857,39003.42857142857,87.56482696533203,0.010707792027720344,0.0,68477.7,989.5,56882.03333333333,87.62879079182943,0.017610082061340366,0.0,-20.583001568343583,-1.0949179281072752,-27.356557377049185,-9.566326530612246,-20.647891434408283,-0.32382232541088296,-26.705019704419797,-10.915323193162807,-0.08266094563390558,-0.03258078033713252,0.18650931394285877,0.3631498192085688,74.17323943661972,1.0760067834010993,0.014486239094456817,0.0,-0.00676345825195361,-0.005571494776095653,0.9992700592360181,0.6550975197556493,0.608048956865868,9217.503448557729,24867.66437481861,170.21273050618876,394.15826945442865,9775.170325094867,18762.646259363897,11,0.30935108113982274
2024-05-06 00:00:00+00:00,0,0,0,3746418487,493,0.0109244501218199,87.52442169189453,32387,0.0,38220.0,0.0018576753511659,0.0,52663.0,709.0,48942.0,87.527099609375,0.009547159075737,0.0,50189.0,699.0,40668.0,87.57667541503906,0.0148859024047851,0.0,43149.71428571428,565.2857142857143,37820.42857142857,87.55736214773995,0.010141870273011028,0.0,65650.53333333334,944.8666666666667,54861.9,87.62282231648763,0.01715264488011594,0.0,-23.847855107692915,-27.425327079733396,-29.47067238912733,-30.46544428772919,-20.362447132880888,-33.82575293204201,-26.612107047616973,14.426187257978418,-0.05966625576604434,-0.0030595295541835377,0.19928035853187762,0.3536568091752931,77.36842105263158,1.1800666913671731,0.015221687044584414,0.0,-0.009399959019247547,-0.00572977373676858,0.9992529324322464,0.6572637280283219,0.5912715119968411,9659.36096133261,23217.758139322887,177.77068819807263,370.57287740910556,10206.257309304727,17987.34322133393,11,0.22451053531253487
2024-05-07 00:00:00+00:00,0,0,0,3746418487,461,0.0107020819559693,87.52835845947266,27262,0.0,32713.0,0.0015869181739858,0.0,38220.0,493.0,32387.0,87.52442169189453,0.0109244501218199,0.0,42186.0,482.0,33260.0,87.56990051269531,0.0099754566326737,0.0,41796.42857142857,562.2857142857143,36963.57142857143,87.55142756870815,0.010245673890624685,0.0,62353.6,895.2,52484.9,87.61727625528971,0.016629541820536012,0.0,-22.455316929787127,-14.408686551543692,-4.356846473029041,-6.490872210953347,-18.033674082982564,-15.82425047086794,7.284130943094924,-2.0355090038486567,-0.04743873520404174,0.00449790755772117,0.22152181839430674,0.3267718196899276,70.8073593073593,1.1999046326523126,0.016909364339947913,0.0,-0.010716302054272344,-0.005843231914039605,0.9992484508832516,0.6703129983100987,0.616112819053871,10531.052308543172,20375.399336217866,186.52766933774242,328.54028252465304,10968.354191506107,16675.884649748645,11,0.1921615160041589
2024-05-08 00:00:00+00:00,0,0,0,3746418487,460,0.0103593338280916,87.51712799072266,29829,0.0,33880.0,0.0016404608775235,0.0,32713.0,461.0,27262.0,87.52835845947266,0.0107020819559693,0.0,41650.0,529.0,36015.0,87.57645416259766,0.0096205025911331,0.0,40686.42857142857,552.4285714285714,36079.857142857145,87.54295240129743,0.010351221210190184,0.0,60233.433333333334,865.9333333333333,51221.8,87.61145426432292,0.016129297918329594,0.0,-18.65546218487395,3.567389111362451,-13.043478260869568,-0.2169197396963085,-17.17617659308621,9.416036974543317,7.679757164032752,-3.202630378722948,-0.06774214877991458,-0.012830663053275959,0.239236403990469,0.3303372454074735,73.49240780911063,1.135769359704995,0.015420717398592021,0.0,-0.010816029139926272,-0.005975477581426043,0.9992181174984401,0.6754791536831191,0.6417651445588893,11148.31389606843,19897.34644876803,192.9207546699325,326.83718749009614,11419.80924476469,16915.33346099183,11,0.1990166650023203
