timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-10 00:00:00+00:00,0,0,0,2935861690,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-11 00:00:00+00:00,0,1,0,2935861690,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-12 00:00:00+00:00,0,1,0,2935861690,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-13 00:00:00+00:00,0,0,0,2935861690,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-14 00:00:00+00:00,0,0,0,2935861690,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-15 00:00:00+00:00,0,0,0,2935861690,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-16 00:00:00+00:00,0,0,0,2935861690,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-17 00:00:00+00:00,0,0,0,2935861690,7.154629755020141,179057.0,43.0,2295367.0,1519.0,0.018976092338562,0.1386955873467477,78.86418914794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295367.0,1519.0,179057.0,78.86418914794922,0.018976092338562,7.154629755020141,2295367.0,1519.0,179057.0,78.86418914794922,0.018976092338562,7.154629755020141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.1098684210526,12.819125646438584,0.008483284745724849,3.1169859277554368e-06,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-01-18 00:00:00+00:00,0,1,0,2935861690,8.049970706303915,270610.0,43.0,1312334.0,1254.0,0.0161552000790834,0.0781455562681779,79.16001892089844,2295367.0,1519.0,179057.0,78.86418914794922,0.018976092338562,7.154629755020141,0.0,0.0,0.0,0.0,0.0,0.0,1803850.5,1386.5,224833.5,79.01210403442383,0.0175656462088227,7.602300230662028,1803850.5,1386.5,224833.5,79.01210403442383,0.0175656462088227,7.602300230662028,0.0,-42.82683335606027,0.0,-17.445687952600398,0.0,51.13064554862419,0.0,-14.865506602464007,0.0,0.37511293293619463,0.38534751102164805,0.38534751102164805,1045.6844621513944,4.849522007605012,0.004633957969188245,6.134082156083557e-06,0.0,0.0,1.0,1.0,1.0,695109.3004301554,695109.3004301554,187.3832970144351,187.3832970144351,64737.74713797199,64737.74713797199,1,0.5717316664393973
2025-01-19 00:00:00+00:00,0,1,0,2935861690,7.808648228645325,240701.0,43.0,1128654.0,1245.0,0.0157130807638168,0.0662258075138034,79.43990325927734,1312334.0,1254.0,270610.0,79.16001892089844,0.0161552000790834,8.049970706303915,0.0,0.0,0.0,0.0,0.0,0.0,1578785.0,1339.3333333333333,230122.66666666666,79.15470377604167,0.016948124393820735,7.67108289665646,1578785.0,1339.3333333333333,230122.66666666666,79.15470377604167,0.016948124393820735,7.67108289665646,0.0,-13.996436882683827,0.0,-0.7177033492822948,0.0,-11.052437086582167,0.0,-2.736699719609337,0.0,0.353567801264143,0.39735439358420405,0.39735439358420405,905.8218298555378,4.689009646783159,0.0051723708153650575,6.918543069977385e-06,0.0,0.0,1.0,1.0,1.0,627337.1562748376,627337.1562748376,155.66095635493613,155.66095635493613,46684.19223177513,46684.19223177513,1,0.4917096046078906
2025-01-20 00:00:00+00:00,0,0,1,2935861690,7.598796943823497,187435.0,43.0,875366.0,1091.0,0.012793781235814,0.0506989637141187,79.55025482177734,1128654.0,1245.0,240701.0,79.43990325927734,0.0157130807638168,7.808648228645325,0.0,0.0,0.0,0.0,0.0,0.0,1402930.25,1277.25,219450.75,79.25359153747559,0.01590953860431905,7.6530114084482195,1402930.25,1277.25,219450.75,79.25359153747559,0.01590953860431905,7.6530114084482195,0.0,-22.44159857671173,0.0,-12.369477911646587,0.0,-22.1295299977981,0.0,-18.578785229216155,0.0,0.1389120051415782,0.4428896672224787,0.4428896672224787,801.6172161172161,4.670212765957447,0.005820653449710835,8.680698431427615e-06,0.0,0.0,1.0,1.0,1.0,621343.3115588488,621343.3115588488,177.6820662494295,177.6820662494295,43686.402433518524,43686.402433518524,1,0.38136210897865136
2025-01-21 00:00:00+00:00,0,0,0,2935861690,7.422326783339183,143668.0,95.0,654173.0,655.0,0.0088872490450739,0.037527905924712,79.6776123046875,875366.0,1091.0,187435.0,79.55025482177734,0.012793781235814,7.598796943823497,0.0,0.0,0.0,0.0,0.0,0.0,1253178.8,1152.8,204294.2,79.33839569091796,0.01450508069247002,7.606874483426412,1253178.8,1152.8,204294.2,79.33839569091796,0.01450508069247002,7.606874483426412,0.0,-25.26863049284528,0.0,-39.96333638863428,0.0,-23.35049483821058,0.0,-30.534617707894142,0.0,0.160096888684369,0.5057385358574277,0.5057385358574277,997.2149390243902,4.553334400601383,0.004559090687622243,1.134610483348342e-05,0.0,0.0,1.0,1.0,1.0,633780.8114795682,633780.8114795682,317.98930799635383,317.98930799635383,50793.51688650827,50793.51688650827,1,0.284997126821114
2025-01-22 00:00:00+00:00,0,0,0,2935861690,7.317067603270213,125494.0,101.0,568874.0,689.0,0.0091268690302968,0.0323842528023266,79.81562805175781,654173.0,655.0,143668.0,79.6776123046875,0.0088872490450739,7.422326783339183,0.0,0.0,0.0,0.0,0.0,0.0,1139128.0,1075.5,191160.83333333334,79.41793441772461,0.013608712082107816,7.558573336733712,1139128.0,1075.5,191160.83333333334,79.41793441772461,0.013608712082107816,7.558573336733712,0.0,-13.039211340119506,0.0,5.190839694656479,0.0,-12.649998607901548,0.0,2.6962222393859925,0.0,0.17321772462575158,0.5547853455465083,0.5547853455465083,824.4550724637681,4.533041157018208,0.005490258576038886,1.2862346918514987e-05,0.0,0.0,1.0,1.0,1.0,631971.5211017028,631971.5211017028,341.68040622780813,341.68040622780813,55667.73757003842,55667.73757003842,1,0.24783574914164053
2025-01-23 00:00:00+00:00,0,0,0,2935861690,7.147099534670512,135096.0,107.0,563194.0,719.0,0.0098407315090298,0.0318377550602074,79.8859634399414,568874.0,689.0,125494.0,79.81562805175781,0.0091268690302968,7.317067603270213,0.0,0.0,0.0,0.0,0.0,0.0,1056851.7142857143,1024.5714285714287,183151.57142857142,79.48479570661273,0.013070429143096671,7.499791365010398,1056851.7142857143,1024.5714285714287,183151.57142857142,79.48479570661273,0.013070429143096671,7.499791365010398,0.0,-0.9984636316653583,0.0,4.354136429608135,0.0,7.651361818094893,0.0,7.821548401355605,0.0,0.08812232629176187,0.5834412981590036,0.5834412981590036,782.2138888888888,4.168812038757338,0.005322101897155377,1.269027518829271e-05,0.16479464939662547,0.0,1.0,1.0,1.0,616610.9361444255,616610.9361444255,339.77044071100767,339.77044071100767,55058.62426195417,55058.62426195417,1,0.24536119932019584
2025-01-24 00:00:00+00:00,0,0,0,2935861690,6.845319112141927,136508.0,129.0,562989.0,687.0,0.0080378139391541,0.0315788620022024,79.96672821044922,563194.0,719.0,135096.0,79.8859634399414,0.0098407315090298,7.147099534670512,2295367.0,1519.0,179057.0,78.86418914794922,0.018976092338562,7.154629755020141,809369.1428571428,905.7142857142857,177073.14285714287,79.64230128696987,0.011507817943181257,7.45560413031351,995118.875,982.375,177321.125,79.54503726959229,0.01244135224260385,7.417982333401839,-75.47281110166696,-0.03639953550641506,-54.772876892692565,-4.45062586926287,-23.762824128629433,1.0451826849055434,-57.64241764981208,-18.320971039819067,1.398022441379121,0.10110007694721368,0.5999047725884165,0.5999047725884165,818.2979651162791,4.1241896138716125,0.005032635210865217,1.2158864477418651e-05,0.12777219499860698,0.0,1.001222754061299,0.8133391529299883,0.9249652062558102,596976.5624053158,596976.5624053158,336.4465304578766,336.4465304578766,53575.5575197643,53575.5575197643,1,0.24527188898333033
2025-01-25 00:00:00+00:00,0,1,0,2935861690,7.308194140593211,165681.0,135.0,720535.0,729.0,0.0085374321788549,0.0400715087157413,80.09269714355469,562989.0,687.0,136508.0,79.96672821044922,0.0080378139391541,6.845319112141927,1312334.0,1254.0,270610.0,79.16001892089844,0.0161552000790834,8.049970706303915,724826.4285714285,830.7142857142857,162083.2857142857,79.77554103306362,0.010419565386005757,7.349636049497696,964609.5555555555,954.2222222222222,176027.77777777778,79.60588836669922,0.012007583346631745,7.405783645311991,-45.09515108196541,27.983850483757223,-41.866028708133975,6.113537117903922,-38.77498983777392,21.370908664693644,-47.153658654413334,6.215847287370546,1.1782187970271307,0.15752668131421288,0.586632876441905,0.586632876441905,987.0342465753424,4.348903320819401,0.004399995171473063,1.0142718948939694e-05,0.10713141305105899,0.0,1.0021311572528768,0.7514194985907778,0.8677487455399222,565871.678218903,565871.678218903,325.85264222412627,325.85264222412627,50265.321459674815,50265.321459674815,1,0.3139084076751125
2025-01-26 00:00:00+00:00,0,1,0,2935861690,6.933000107606252,170691.0,135.0,703806.0,761.0,0.0084852101281285,0.0387850909197895,80.17194366455078,720535.0,729.0,165681.0,80.09269714355469,0.0085374321788549,7.308194140593211,1128654.0,1245.0,240701.0,79.43990325927734,0.0157130807638168,7.808648228645325,664133.8571428572,761.5714285714286,152081.85714285713,79.88011823381696,0.009387012438050285,7.224543460777828,938529.2,934.9,175494.1,79.66249389648438,0.01165534602478142,7.358505291541418,-37.64200543302022,-2.3217470351891256,-38.87550200803213,4.389574759945125,-29.08587833037669,3.0238832455139697,-45.99906755607235,-0.6116833449727577,0.9215021358777165,0.09894350399271001,0.5752041963942488,0.5752041963942488,923.6299212598425,4.123251236144635,0.00445832259274014,9.850712066811287e-06,0.10165487016950676,0.0,1.0027318293300655,0.7076325991166361,0.8053825616238044,539845.9342785372,539845.9342785372,313.23418644131993,313.23418644131993,47420.639445639434,47420.639445639434,1,0.30662024852670616
2025-01-27 00:00:00+00:00,0,0,0,2935861690,7.004208584626515,110550.0,135.0,470044.0,554.0,0.0070026884786784,0.0256943799064504,80.2520980834961,703806.0,761.0,170691.0,80.17194366455078,0.0084852101281285,6.933000107606252,875366.0,1091.0,187435.0,79.55025482177734,0.012793781235814,7.598796943823497,606230.7142857143,684.8571428571429,141098.2857142857,79.98038155691964,0.008559713472745199,7.139602266606831,895939.6363636364,900.2727272727273,169590.0909090909,79.7160942771218,0.011232377156953873,7.326296500003699,-46.30314634107333,-33.21398226215747,-49.220898258478464,-27.201051248357423,-41.01955344519433,-35.233843612141236,-45.264903709033476,-17.471831894127597,0.8822640019081618,0.09997814108222425,0.5929700030716607,0.5929700030716607,846.9261261261262,4.251829472370218,0.005011261770585522,1.490114475130363e-05,0.09438650948660683,0.0,1.0033153566063973,0.6766423648207284,0.7620571632466908,531265.328926568,531265.328926568,318.5806305816758,318.5806305816758,49063.997979077394,49063.997979077394,1,0.20477945356886285
2025-01-28 00:00:00+00:00,0,0,0,2935861690,7.079162100950877,174190.0,135.0,758216.0,1189.0,0.0168041251599788,0.0411486792635329,80.42025756835938,470044.0,554.0,110550.0,80.2520980834961,0.0070026884786784,7.004208584626515,654173.0,655.0,143668.0,79.6776123046875,0.0088872490450739,7.422326783339183,621094.0,761.1428571428571,145458.57142857142,80.0864737374442,0.009690695774874471,7.090578740551358,884462.6666666666,924.3333333333334,169973.41666666666,79.7747745513916,0.011696689490539284,7.3057019667492975,15.904508440427833,61.307452068317005,81.52671755725191,114.62093862815883,21.244814433276726,57.5667118950701,89.081290225496,139.96676720867356,0.93206264870489,0.20953905116389837,0.574472475517919,0.574472475517919,637.1563025210085,4.352785161116246,0.006825840600260633,9.336591109076792e-06,0.09826333182198609,0.0,1.0039072399490367,0.7022274917953952,0.8284990195484513,508099.45762318,508099.45762318,314.9823467876871,314.9823467876871,46799.528821362255,46799.528821362255,1,0.3303245189113549
2025-01-29 00:00:00+00:00,0,0,0,2935861690,7.61393556992213,208778.0,135.0,974099.0,1046.0,0.0158782601356506,0.0523043346375001,80.60149383544922,758216.0,1189.0,174190.0,80.42025756835938,0.0168041251599788,7.079162100950877,568874.0,689.0,125494.0,79.81562805175781,0.0091268690302968,7.317067603270213,678983.2857142857,812.1428571428571,157356.2857142857,80.19874027797154,0.010655180218496443,7.132988450073062,891357.7692307692,933.6923076923077,172958.38461538462,79.83836834247296,0.012018348770932462,7.329412243916438,71.23282132774568,28.472493326439952,51.81422351233671,-12.026913372582005,66.36492581318629,19.85647855789654,73.97269625478835,-5.509748442800633,0.9846013905720374,0.22536146061928886,0.5464730778831903,0.5464730778831903,930.3715377268386,4.6656943466536385,0.0050100824316621885,7.816379806921393e-06,0.11475181579590302,0.0,1.0045137687928782,0.7617404695986886,0.8865760531319433,487103.02364663297,487103.02364663297,303.45466015408425,303.45466015408425,46081.558248281326,46081.558248281326,1,0.42437614551398534
2025-01-30 00:00:00+00:00,0,0,0,2935861690,7.629594544569652,193690.0,135.0,903275.0,1139.0,0.015530277043581,0.0479869821921418,80.70425415039062,974099.0,1046.0,208778.0,80.60149383544922,0.0158782601356506,7.61393556992213,563194.0,719.0,135096.0,79.8859634399414,0.0098407315090298,7.147099534670512,727566.2857142857,872.1428571428571,165726.85714285713,80.31563895089286,0.011467972437718044,7.20191630863008,892209.0,948.3571428571429,174439.2142857143,79.90021732875279,0.012269200790407357,7.35085383682024,60.38434358320579,-7.2707188899690856,58.41446453407511,8.891013384321234,43.372120566115946,-7.2268150858807,57.81628661782416,-2.1915694106074746,1.0243235171901066,0.12749182434657058,0.5245455776667904,0.5245455776667904,792.3464912280701,4.663484622414051,0.005880500384633256,8.44658171430399e-06,0.12423161097935226,0.0,1.005199255221432,0.815466203226246,0.9346959621595116,468004.2853045094,468004.2853045094,296.66832221623093,296.66832221623093,44619.08871630647,44619.08871630647,1,0.3935209489375773
2025-01-31 00:00:00+00:00,0,0,0,2935861690,7.67073808113734,238274.0,135.0,1090047.0,1851.0,0.0228240918368101,0.0572940964568838,80.85030364990234,903275.0,1139.0,193690.0,80.70425415039062,0.015530277043581,7.629594544569652,562989.0,687.0,136508.0,79.96672821044922,0.0080378139391541,6.845319112141927,802860.2857142857,1038.4285714285713,180264.85714285713,80.44186401367188,0.013580297851668902,7.319833304200854,905398.2,1008.5333333333333,178694.86666666667,79.96355641682943,0.012972860193500874,7.372179453108046,93.61781491290238,20.677202402369165,169.43231441048033,62.51097453906935,74.54947695373164,23.018224998709268,183.9589471663251,46.965129937870564,1.1049288363127907,0.18096877426010405,0.31039290943141146,0.5012865524315162,588.5782937365011,4.574743468681146,0.0077683349071451056,7.037064497285752e-06,0.13167272295270813,0.0,1.005981569833502,0.8867482680154276,1.0468237265419957,250212.29150261387,453863.94225570036,353.5985259901653,368.840241580991,47785.01592791165,46046.90250303282,1,0.47489007204512396
2025-02-01 00:00:00+00:00,0,1,0,2935861690,7.558399041493733,388174.0,135.0,1788906.0,1795.0,0.0226830821484327,0.0924784634964706,81.02716827392578,1090047.0,1851.0,238274.0,80.85030364990234,0.0228240918368101,7.67073808113734,720535.0,729.0,165681.0,80.09269714355469,0.0085374321788549,7.308194140593211,955484.7142857143,1190.7142857142858,212049.57142857142,80.57535988943917,0.015601104990180014,7.355576861472357,960617.4375,1057.6875,191787.3125,80.03003215789795,0.013579749065684113,7.383818177382151,148.27468478283498,64.11274009285839,146.22770919067216,-3.025391680172884,134.28999100681432,62.910766596439395,165.68974925051893,-0.6178107299322444,1.1667369981262832,0.2187556707137439,0.4052894851635106,0.5110927787383609,996.0501113585746,4.608503896438462,0.004624203001223675,4.225149234417292e-06,0.1445029122488901,0.0,1.0068140386407105,0.9946568498406154,1.1488507567200816,340506.2190015408,490964.6354363987,411.58575675651747,406.97874125479,70239.295907977,68713.58638941671,1,0.7793551096622021
