timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,daily_Estimated Revenue,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-08-01 00:00:00+00:00,1,0,0,4778845442,0.0,2333775,0.0,0.4555096626281738,26316,0.0,0.0,90.82149505615234,0.0,16450.0,1961883.0,90.8287124633789,0.2752919793128967,0.0,0.0,12909.0,1320563.0,92.01342010498048,0.2247809618711471,0.0,0.0,16891.285714285714,1908398.2857142857,90.66069793701172,0.28402096458843773,0.0,0.0,13272.454545454546,1423282.1818181819,91.91914228959517,0.22433065013452005,0.0,0.0,0.0,103.8577736462933,59.9756838905775,76.72576014926966,18.955870457106762,102.64601540823062,65.46419687383693,-1.2953817469976037,-0.00794617366118855,0.0,0.0,0.0,0.0,0.011276146468212888,0.0,0.022070203508652672,-0.47834306196732734,0.9863092243765866,0.0,1.2660818502425966,0.0,0.0,6555.038113750923,6555.038113750923,770708.0508800746,770708.0508800746,0,0.0
2023-08-02 00:00:00+00:00,1,0,0,4778845442,0.0,2831780,0.0,0.3531994521617889,20319,0.0,0.0,90.92447662353516,0.0,26316.0,2333775.0,90.82149505615234,0.4555096626281738,0.0,0.0,12775.0,1501779.0,91.09589385986328,0.2166696041822433,0.0,0.0,17969.0,2098398.4285714286,90.63620976039341,0.3035252285855156,0.0,0.0,13859.666666666666,1540657.0,91.83625348409016,0.2350697169701258,0.0,0.0,0.0,59.05283757338551,-22.78841769265846,88.56169915813179,21.33903225460896,63.01292167622587,-22.46060157672205,-0.18817229741641128,0.11338898057022817,0.0,0.0,0.0,0.0,0.007175343008516548,0.0,0.11250305175781751,-0.40621257328486765,0.9869327887607626,0.0,1.2912136556666276,0.0,0.0,6572.679214795596,6572.679214795596,839829.6864904976,839829.6864904976,0,0.0
2023-08-03 00:00:00+00:00,1,0,0,4778845442,0.0,2463262,0.0,0.3366300463676452,18963,0.0,0.0,90.78710174560548,0.0,20319.0,2831780.0,90.92447662353516,0.3531994521617889,0.0,0.0,16618.0,1576808.0,90.33768463134766,0.2796317934989929,0.0,0.0,18304.0,2225034.714285714,90.70041220528739,0.3116678361381803,0.0,0.0,14252.23076923077,1611626.6153846155,91.75554950420673,0.24288205000070423,0.0,0.0,0.0,14.111204717775916,-6.673556769526057,56.21825865926606,-13.013652190495028,20.38332342522331,-4.691232019961856,0.4974857570147151,-0.15108679536145475,0.0,0.0,0.0,0.0,0.007698325351373362,0.0,0.08602360316685516,-0.3537544418167267,0.9885005614960547,0.0,1.2832065446469865,0.0,0.0,6450.076603599967,6450.076603599967,843809.6146565032,843809.6146565032,0,0.0
2023-08-04 00:00:00+00:00,1,0,0,4778845442,0.0,2729716,0.0,0.412971019744873,23425,0.0,0.0,90.67660522460938,0.0,18963.0,2463262.0,90.78710174560548,0.3366300463676452,0.0,0.0,14543.0,2009780.0,90.30123901367188,0.2450970411300659,0.0,0.0,19572.85714285714,2327882.714285714,90.75403594970703,0.3356498330831527,0.0,0.0,14907.42857142857,1691490.142857143,91.67848205566406,0.25503126212528765,0.0,0.0,0.0,61.074056246991674,23.530032167905922,35.82163221845176,10.817119737973456,68.49286219074398,22.678003404916858,0.4156822376276237,-0.12170949272698461,0.0,0.0,0.0,0.0,0.008581475662129077,0.0,0.026448113577713043,-0.3138305328704512,0.9899164331124534,0.0,1.3161125043496043,0.0,0.0,6664.322779539576,6664.322779539576,864024.808188431,864024.808188431,0,0.0
2023-08-05 00:00:00+00:00,1,1,0,4778845442,0.0,3433649,0.0,0.3339175581932068,20725,0.0,0.0,90.92864227294922,0.0,23425.0,2729716.0,90.67660522460938,0.412971019744873,0.0,0.0,17487.0,2048033.0,90.4795150756836,0.2886317372322082,0.0,0.0,20035.428571428572,2525827.8571428573,90.81819697788784,0.34211923607758105,0.0,0.0,15295.266666666666,1807634.0666666667,91.62849273681641,0.26029034852981564,0.0,0.0,0.0,18.516612340595874,-11.52614727854856,67.65594109079298,25.787774259300235,15.689827250204825,-19.14261722299647,0.49638550437625106,0.2779515705462643,0.0,0.0,0.0,0.0,0.006035851062280663,0.0,0.00593866620744917,-0.27373330252511213,0.9911567271846763,0.0,1.3143754196417778,0.0,0.0,5801.909124978215,6595.233327039706,833751.711713079,946338.115999129,0,0.0
2023-08-06 00:00:00+00:00,1,1,0,4778845442,0.0,3150758,0.0,0.3015426993370056,19005,0.0,0.0,91.0957489013672,0.0,20725.0,3433649.0,90.92864227294922,0.3339175581932068,0.0,0.0,14050.0,1926730.0,90.76034545898438,0.2273149341344833,0.0,0.0,20743.285714285714,2700689.0,90.8661117553711,0.35272320253508427,0.0,0.0,15527.125,1891579.3125,91.59519624710083,0.262868620455265,0.0,0.0,0.0,35.266903914590756,-8.299155609167673,63.528776735712846,-8.2387862009192,32.65415248019205,-9.695464662408938,0.36954844176346757,0.1837777670938623,0.0,0.0,0.0,0.0,0.006031879937500774,0.0,0.027411869594033484,-0.2371791278614711,0.9920401448809297,0.0,1.3418231583678537,0.0,0.0,5213.378148550151,6438.74431728216,763462.4690786081,973961.4861866437,0,0.0
2023-08-07 00:00:00+00:00,1,0,0,4778845442,0.0,2774622,0.0,0.4866170883178711,28504,0.0,0.0,91.11103057861328,0.0,19005.0,3150758.0,91.0957489013672,0.3015426993370056,0.0,0.0,16450.0,1961883.0,90.8287124633789,0.2752919793128967,0.0,0.0,22465.285714285714,2816794.5714285714,90.90644291469029,0.3829125038215092,0.0,0.0,16290.470588235294,1943523.0,91.56671591366039,0.2760302950354183,0.0,0.0,0.0,73.27659574468086,49.981583793738494,41.426476502421394,-11.937952708522836,76.76399055737923,61.375848059921154,0.31082474646793035,0.016775401081137176,0.0,0.0,0.0,0.0,0.010273107373506238,0.0,0.04831041608538633,-0.20714271769804124,0.9927891593317305,0.0,1.3872118774947384,0.0,0.0,4817.744119512668,6983.708140358234,635425.1911646199,967048.0385935463,0,0.0
2023-08-08 00:00:00+00:00,1,0,0,4778845442,0.0,3075102,0.0,0.462262749671936,26187,0.0,0.0,91.16281127929688,0.0,28504.0,2774622.0,91.11103057861328,0.4866170883178711,0.0,0.0,26316.0,2333775.0,90.82149505615234,0.4555096626281738,0.0,0.0,22446.85714285714,2922698.4285714286,90.9552023751395,0.3838772305420467,0.0,0.0,16840.277777777777,2006388.5,91.54427676730685,0.2863765425152248,0.0,0.0,0.0,-0.4901960784313708,-8.128683693516702,31.765144454799632,10.829583272964749,1.4825343121809054,-5.004826018363384,0.3758099587916952,0.056832526593919575,0.0,0.0,0.0,0.0,0.008515812315880151,0.0,0.06364304678780959,-0.18152201901525467,0.9935651423227179,0.0,1.3404632487370658,0.0,0.0,4892.039223446215,7165.501425790558,601590.939057124,975350.4437102564,0,0.0
2023-08-09 00:00:00+00:00,1,0,0,4778845442,0.0,2984107,0.0,0.4504904448986053,24352,0.0,0.0,91.273681640625,0.0,26187.0,3075102.0,91.16281127929688,0.462262749671936,0.0,0.0,20319.0,2831780.0,90.92447662353516,0.3531994521617889,0.0,0.0,23023.0,2944459.4285714286,91.00508880615234,0.3977759437901633,0.0,0.0,17235.63157894737,2057847.3684210526,91.53003491853413,0.29501411632487645,0.0,0.0,0.0,19.84841773709336,-7.007293695345018,5.379196123992691,-2.959088836728019,27.545623907777372,-2.546669568699922,0.3840605192985569,0.1216179709382148,0.0,0.0,0.0,0.0,0.008160562553366031,0.0,0.09337643214634674,-0.1585662707947875,0.9942647666107741,0.0,1.3483285096504436,0.0,0.0,4607.225662770633,7173.683248982013,557203.6162876833,974048.4095423715,0,0.0
2023-08-10 00:00:00+00:00,1,0,0,4778845442,0.0,3341552,0.0,0.6051217317581177,31780,0.0,0.0,91.37029266357422,0.0,24352.0,2984107.0,91.273681640625,0.4504904448986053,0.0,0.0,18963.0,2463262.0,90.78710174560548,0.3366300463676452,0.0,0.0,24854.0,3069929.4285714286,91.0884017944336,0.4361318988459451,0.0,0.0,17962.85,2122032.6,91.52204780578613,0.3105194970965385,0.0,0.0,0.0,67.58951642672572,30.502628120893572,35.655565668613406,11.978290322699547,79.75868116574583,34.32509803716619,0.6423719964129937,0.1058476235566097,0.0,0.0,0.0,0.0,0.00951054793983516,0.0,0.1013644082205646,-0.13819597860924362,0.9952618410344931,0.0,1.4045233968363493,0.0,0.0,5347.998863701621,7702.606819669626,525798.1432004061,990570.4942224163,0,0.0
2023-08-11 00:00:00+00:00,1,0,0,4778845442,0.0,4054293,0.0,0.5213220715522766,27639,0.0,0.0,91.43838500976562,0.0,31780.0,3341552.0,91.37029266357422,0.6051217317581177,0.0,0.0,23425.0,2729716.0,90.67660522460938,0.412971019744873,0.0,0.0,25456.0,3259154.714285714,91.19722747802734,0.451610620532717,0.0,0.0,18423.619047619046,2214045.0,91.51806386311848,0.32055771492776414,0.0,0.0,0.0,17.98932764140875,-13.030207677784766,48.52435198386937,21.329639640502386,26.236962553532493,-13.84839707580323,0.8401062029939066,0.07452350671801611,0.0,0.0,0.0,0.0,0.006817216511678729,0.0,0.08003452845982174,-0.12043760225370254,0.9964942835157548,0.0,1.4088278007424806,0.0,0.0,5164.837665395699,7798.853418780162,611926.7916341011,1053546.5465046146,0,0.0
2023-08-12 00:00:00+00:00,1,1,0,4778845442,0.0,4651596,0.0,0.5168681740760803,31708,0.0,0.0,91.53187561035156,0.0,27639.0,4054293.0,91.43838500976562,0.5213220715522766,0.0,0.0,20725.0,3433649.0,90.92864227294922,0.3339175581932068,0.0,0.0,27025.0,3433147.1428571427,91.28340366908482,0.47774642280169893,0.0,0.0,19027.454545454544,2324842.772727273,91.5186916698109,0.329480917616324,0.0,0.0,0.0,52.993968636911944,14.721950866529188,35.470923207351724,14.732605660222386,54.789157201795646,-0.8543466158903446,0.6634139940103312,0.10224436988466312,0.0,0.0,0.0,0.0,0.00681658363783449,0.0,0.07752037048340099,-0.10456457412693775,0.9974290716307989,0.0,1.4499972449330985,0.0,0.0,5488.332760411943,8120.80071543073,748353.4735567298,1152033.1131345443,0,0.0
2023-08-13 00:00:00+00:00,1,1,0,4778845442,0.0,4448303,0.0,0.5090762972831726,31671,0.0,0.0,91.6106948852539,0.0,31708.0,4651596.0,91.53187561035156,0.5168681740760803,0.0,0.0,19005.0,3150758.0,91.0957489013672,0.3015426993370056,0.0,0.0,28834.428571428572,3618510.714285714,91.35696738106864,0.5073940796511514,0.0,0.0,19577.17391304348,2417167.1304347827,91.52269180961277,0.3372894123844478,0.0,0.0,0.0,66.64561957379638,-0.1166897943736589,41.1819949358218,-4.370392441647986,68.82395043967766,-1.5075172323844366,0.5652799280944087,0.0861112856879176,0.0,0.0,0.0,0.0,0.007119792172477421,0.0,0.08577946254185416,-0.09049396741060463,0.9981892531210853,0.0,1.5043285114233456,0.0,0.0,5157.539199405718,8360.633755078694,778330.6663570595,1209504.4515709092,0,0.0
2023-08-14 00:00:00+00:00,1,0,0,4778845442,0.0,4054514,0.0,0.5641892552375793,30030,0.0,0.0,91.713623046875,0.0,31671.0,4448303.0,91.6106948852539,0.5090762972831726,0.0,0.0,28504.0,2774622.0,91.11103057861328,0.4866170883178711,0.0,0.0,29052.428571428572,3801352.4285714286,91.44305201939174,0.5184758177825383,0.0,0.0,20012.708333333332,2485389.9166666665,91.53064727783203,0.3467435725033283,0.0,0.0,0.0,5.353634577603139,-5.181396229989577,46.12851768637314,-8.85256692271188,15.941110327189346,10.826070325515524,0.6613825619520286,0.11235387063706082,0.0,0.0,0.0,0.0,0.0074065578743696845,0.0,0.08885874067034263,-0.07772537894871179,0.9990429953130955,0.0,1.4952716038523295,0.0,0.0,4727.685868406407,8450.65816052303,730065.0453091626,1229227.80302782,0,0.0
2023-08-15 00:00:00+00:00,1,0,0,4778845442,0.0,4482620,0.0,0.8983070850372314,46617,0.0,0.0,91.74308776855467,0.0,30030.0,4054514.0,91.713623046875,0.5641892552375793,0.0,0.0,26187.0,3075102.0,91.16281127929688,0.462262749671936,0.0,0.0,31971.0,4002426.4285714286,91.52594866071429,0.5807678656918662,0.0,0.0,21076.88,2565279.12,91.53914489746094,0.36880611300468447,0.0,0.0,0.0,78.01580937106198,55.23476523476523,45.7714248177784,10.558750074608202,94.32824420197225,59.22087786995438,0.6365276378763607,0.032126875703752944,0.0,0.0,0.0,0.0,0.010399496187609882,0.0,0.08097103663853597,-0.06679607684795641,0.9998558405066877,0.0,1.574724076453932,0.0,0.0,7316.351512608175,9836.136899718304,735114.5866625899,1267911.5652567323,0,0.0
2023-08-16 00:00:00+00:00,1,0,0,4778845442,0.0,4804056,0.0,0.7126003503799438,34031,0.0,0.0,91.63606262207033,0.0,46617.0,4482620.0,91.74308776855467,0.8983070850372314,0.0,0.0,24352.0,2984107.0,91.273681640625,0.4504904448986053,0.0,0.0,33353.71428571428,4262419.142857143,91.57771737234933,0.618212137903486,0.0,0.0,21575.115384615383,2651385.923076923,91.5428725022536,0.38202896828834826,0.0,0.0,0.0,39.746222076215496,-26.9987343672909,60.988061084940995,7.170717125252635,58.18323306287512,-20.672967824760146,0.39702680436639604,-0.11665744971909309,0.0,0.0,0.0,0.0,0.0070838043761762195,0.0,0.05673081534249537,-0.058545933910922485,1.0003806399028485,0.0,1.6182336660838532,0.0,0.0,7240.466470386502,9966.63466302211,791735.455405736,1317599.9649964452,0,0.0
2023-08-17 00:00:00+00:00,1,0,0,4778845442,0.0,4312612,0.0,0.6764729619026184,32408,0.0,0.0,91.66373443603516,0.0,34031.0,4804056.0,91.63606262207033,0.7126003503799438,0.0,0.0,31780.0,3341552.0,91.37029266357422,0.6051217317581177,0.0,0.0,33443.42857142857,4401142.0,91.61963762555804,0.6284051707812718,0.0,0.0,21976.333333333332,2712912.814814815,91.54734887017145,0.3929343013851731,0.0,0.0,0.0,1.9760855884203954,-4.769181040815729,29.060149295896043,-10.229772508896652,11.7912192538842,-5.069796619951572,0.3211566515841202,0.030197515228214122,0.0,0.0,0.0,0.0,0.007514701643759827,0.0,0.03631482805524599,-0.05131393358093239,1.0007896324282324,0.0,1.5992626975197026,0.0,0.0,6801.0337498011295,9992.978696603392,739418.4083118126,1330980.027816809,0,0.0
2023-08-18 00:00:00+00:00,1,0,0,4778845442,0.0,4384899,0.0,0.6958432197570801,34449,0.0,0.0,91.7218246459961,0.0,32408.0,4312612.0,91.66373443603516,0.6764729619026184,0.0,0.0,27639.0,4054293.0,91.43838500976562,0.5213220715522766,0.0,0.0,34416.28571428572,4448371.428571428,91.66012900216239,0.653336763381958,0.0,0.0,22421.785714285714,2772626.6071428573,91.55358014787946,0.4037524770413126,0.0,0.0,0.0,24.639096928253544,6.297827696864977,8.154467375692874,1.6761767578441944,33.47664672726274,2.863419374513021,0.3099788302256101,0.06337316531814796,0.0,0.0,0.0,0.0,0.007856279504663732,0.0,0.02137020656041055,-0.044716365753657214,1.0011637868678738,0.0,1.6181616226099524,0.0,0.0,6725.121055326152,10085.489464084465,697353.5711015412,1343777.1649380391,0,0.0
2023-08-19 00:00:00+00:00,1,1,0,4778845442,0.0,6350153,0.0,0.947831094264984,58298,0.0,0.0,91.8412094116211,0.0,34449.0,4384899.0,91.7218246459961,0.6958432197570801,0.0,0.0,31708.0,4651596.0,91.53187561035156,0.5168681740760803,0.0,0.0,38214.857142857145,4691022.428571428,91.70431954520089,0.7149028948375157,0.0,0.0,23658.896551724138,2895989.5862068967,91.56349839835332,0.4225138086697151,0.0,0.0,0.0,83.85896303771918,69.22987604865163,36.51557443939672,44.81868339498811,83.3796588384001,36.21331175661571,0.3379519967299238,0.1301596060542476,0.0,0.0,0.0,0.0,0.00918056475480752,0.0,0.022449765886585354,-0.038261079083525155,1.001537961625657,0.0,1.692022556821013,0.0,0.0,9634.338422572628,11935.962371711645,951509.8030993596,1477356.007502774,0,0.0
2023-08-20 00:00:00+00:00,1,1,0,4778845442,0.0,6001545,0.0,0.6613966822624207,41820,0.0,0.0,91.84345245361328,0.0,58298.0,6350153.0,91.8412094116211,0.947831094264984,0.0,0.0,31671.0,4448303.0,91.6106948852539,0.5090762972831726,0.0,0.0,39664.71428571428,4912914.142857143,91.73757062639508,0.7366629498345512,0.0,0.0,24264.266666666666,2999508.1,91.57283020019531,0.4304765711228053,0.0,0.0,0.0,32.04508856682771,-28.265120587327186,34.91763038623943,-5.489757490882507,29.920934404557475,-30.21998473522174,0.2540724842780673,0.002442304502037196,0.0,0.0,0.0,0.0,0.006968204525967143,0.0,0.02398191179548442,-0.03275223881569989,1.0017990098792362,0.0,1.7112730384214052,0.0,0.0,9067.10424229584,12188.05665518031,1042198.569056464,1558461.371956424,0,0.0
