timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-31 00:00:00+00:00,0,1,0,5569032992,14416012,16.462737520535786,1.1341266632080078,127805,5843445.0,91.81851196289062,0.001619794223397,16.0,5238914.0,141277.0,12843173.0,91.82596588134766,1.336090922355652,15.126460115114847,9694276.0,184815.0,25703528.0,91.8680419921875,1.8237102031707764,12.906630357106527,5630515.571428572,134686.42857142858,14098969.142857144,91.83689989362445,1.416836908885411,15.110155525661652,5640008.366666666,146967.73333333334,14150329.5,91.89144999186198,1.660686163107554,14.482633599854898,-39.72272916512796,11.539242675104045,-30.847063279495714,-9.535876328064719,-43.91426733326258,12.246498587226062,-37.81212271356659,-15.116056532407429,-0.05391431908506883,-0.008117440840926804,0.2911748570616899,0.26262199430765515,45.72121027181822,0.40534404346056013,0.008865488675683075,2.817299504527942e-06,-0.005467006138388489,-0.004886903009637513,0.9994063637232588,0.9983168827737564,0.8531635539337301,1662623.0133633064,1481190.2451658607,41976.554402427755,30210.344545893626,4527501.565784927,3850716.815852076,43,0.1834690146065442
2025-06-01 00:00:00+00:00,1,1,0,5569032992,13496035,16.11702311038971,1.1429051160812378,115582,5650177.0,91.81140899658205,0.0015601871789832,18.0,5843445.0,127805.0,14416012.0,91.81851196289062,1.1341266632080078,16.462737520535786,7644115.0,146611.0,19829114.0,91.8580322265625,1.5860871076583862,14.16523289680481,5345667.285714285,130253.71428571429,13194243.57142857,91.83023943219867,1.353525195802961,15.388982699030922,5616098.133333334,144999.76666666666,14079094.766666668,91.8858637491862,1.636116337776184,14.535812379139058,-26.084615419836044,-3.307432516263953,-21.16416912782806,-9.563788584171196,-31.938285291011994,-6.381633145144439,-27.94184439412275,0.7740275542415187,-0.05075574650397208,-0.007735876085046556,0.2916399201064747,0.2626054279662872,48.88415251377798,0.4186545590127353,0.008564144316153276,2.8524805962555e-06,-0.005179268973207403,-0.004799529044859197,0.9993946368383785,0.9518472004586325,0.8272793104937012,1648233.8598190043,1474817.8538046668,42683.69477226713,30269.739598441643,4511505.099187794,3842098.5169641,43,0.17740090076017828
2025-06-02 00:00:00+00:00,1,0,0,5569032992,10659201,15.589766184488932,1.1844778060913086,113564,4454665.0,91.80696105957033,0.0012259917678481,20.0,5650177.0,115582.0,13496035.0,91.81140899658205,1.1429051160812378,16.11702311038971,5855724.0,140228.0,15079437.0,91.8432846069336,1.547857403755188,14.38106373945872,5145516.0,126444.57142857143,12562781.285714285,91.8250503540039,1.3016138247081213,15.56165447689238,5492608.0,142935.6,13768347.433333334,91.88046646118164,1.6170262575149537,14.577825323625463,-23.926315516236762,-21.15884157257374,-19.014747411358645,-1.7459466006817692,-29.313004192397894,-21.01975876618577,-23.476296768830274,3.637457687879997,-0.039549486409073964,-0.004844645192059183,0.29160237868180583,0.25636524456760384,39.225685730638844,0.4179173075057589,0.010654080858961112,3.4996487243912183e-06,-0.005809783935542271,-0.00473605485858854,0.9993968673722271,0.9368074328260819,0.8049429121258932,1648079.2611271904,1408113.7932339774,43337.16262131048,30230.29280043437,4560271.610839172,3723406.160718222,43,0.1398649252200134
2025-06-03 00:00:00+00:00,1,0,0,5569032992,9678656,15.489280780156454,1.1673027276992798,86862,4035836.0,91.80667877197266,0.001107464608806,20.0,4454665.0,113564.0,10659201.0,91.80696105957033,1.1844778060913086,15.589766184488932,4924328.0,133431.0,12516402.0,91.83452606201172,1.4718327522277832,14.68863034248352,5018588.571428572,119791.85714285714,12157389.0,91.82107216971261,1.2581095354897636,15.676033110845655,5371455.766666667,140655.86666666667,13463144.566666666,91.87541961669922,1.5997030854225158,14.626157322079665,-18.04290859585308,-9.402031353648365,-34.90118488207388,-23.512732908316014,-22.672218421875556,-9.19904784608152,-20.69053186019697,-1.450012681006263,-0.030323333971649102,-0.0003074795139834663,0.29157191372344404,0.25507464169697686,46.462083971311145,0.4169830587032891,0.008974592239398503,3.837935174328511e-06,-0.006424495152054598,-0.004676810361122004,0.9994084658637387,0.9343069717844719,0.7864644051477027,1647944.3170762935,1370122.15507366,45588.8036616084,31806.981231878184,4620605.268341677,3668653.836136824,43,0.12671478109807088
2025-06-04 00:00:00+00:00,1,0,0,5569032992,9501390,15.28307557106018,1.1339340209960938,104311,3977933.0,91.80099487304688,0.0010887740623248,21.0,4035836.0,86862.0,9678656.0,91.80667877197266,1.1673027276992798,15.489280780156454,4773358.0,119174.0,12097146.0,91.84333038330078,1.4200948476791382,14.229095419247946,4904956.428571428,117668.57142857143,11786566.714285715,91.81502423967633,1.2172294173921858,15.82660170396169,5338765.233333333,139105.7,13369133.6,91.87033259073893,1.5780095259348552,14.677013834202347,-16.663845452195293,-1.434721331590283,-12.471680064443591,20.088185858027675,-21.457590079511313,-1.8315146235179713,-20.15082493614544,-2.8586163564403577,-0.04609535616492133,-0.006191160601609624,0.28873859496264365,0.2607042547184656,38.13495091648132,0.41866848759302716,0.01097849777995664,3.841963082107491e-06,-0.005395889282221314,-0.004617755962026447,0.9993979737581992,0.9187436072196322,0.7713701326809586,1635137.9653270252,1391838.8112730216,46225.248435790214,32422.03812027256,4658994.458585277,3734457.968236822,43,0.12489677710337894
2025-06-05 00:00:00+00:00,1,0,0,5569032992,10036057,15.345932443936666,1.157673716545105,109145,4226958.0,91.79705047607422,0.0011538494643402,21.0,3977933.0,104311.0,9501390.0,91.80099487304688,1.1339340209960938,15.28307557106018,5133725.0,134279.0,11911500.0,91.83464813232422,1.4217686653137207,16.71786864598592,4775418.285714285,114078.0,11518646.285714285,91.80965314592633,1.1795015675680978,15.630610817954652,5323639.766666667,137866.46666666667,13322140.833333334,91.86533177693686,1.5531215429306031,14.68817790867626,-17.662944548062075,6.2601607417721805,-18.717744397858194,4.634218826394143,-15.744809637745039,5.627250328636135,-18.57509981839006,2.0935693884691187,-0.040940600323124965,-0.004296682163529297,0.29086769393295836,0.2632911820081405,38.72755758342037,0.4211771195423542,0.010875285894122972,3.6304900151472174e-06,-0.004518236432749457,-0.0045612865613475165,0.9993939103039902,0.8970213040361964,0.7594393194382473,1644232.8564348656,1401667.406751208,46966.93631056932,32844.44303046715,4732190.784167638,3768211.8915337487,43,0.13271551611134336
2025-06-06 00:00:00+00:00,1,0,0,5569032992,10382204,15.85771902402242,1.0850162506103516,112777,4413614.0,91.7961654663086,0.0012013465057642,22.0,4226958.0,109145.0,10036057.0,91.79705047607422,1.157673716545105,15.345932443936666,5238914.0,141277.0,12843173.0,91.82596588134766,1.336090922355652,15.126460115114847,4657518.285714285,110006.57142857143,11167079.285714285,91.8053959437779,1.1436337573187692,15.73507637637002,5321779.3,136967.83333333334,13290030.633333333,91.86055755615234,1.528684417406718,14.754211643007066,-15.753264894212805,4.415847046504839,-20.173135046752122,3.3276833570021536,-19.161690027845925,3.4490338187596947,-18.791735468319224,-6.276160968013356,-0.03245314628932405,-0.0009640939017452332,0.2885242390420684,0.26361048820573074,39.135416481937966,0.42511335501466213,0.01086252872101832,3.5929094458901425e-06,-0.0036329541887621004,-0.004496760044798463,0.9993995071024827,0.8751806535295978,0.7481163177281847,1563534.8616466327,1402876.839396152,23558.966666665874,33158.82658179571,4459538.886590478,3789679.415564198,43,0.13857603030979979
2025-06-07 00:00:00+00:00,1,1,0,5569032992,12081610,16.05561673641205,0.9586603045463562,106501,5108719.0,91.7889633178711,0.0013861296062712,23.0,4413614.0,112777.0,10382204.0,91.7961654663086,1.0850162506103516,15.85771902402242,5843445.0,127805.0,14416012.0,91.81851196289062,1.1341266632080078,16.462737520535786,4552557.428571428,106963.14285714286,10833593.285714285,91.80117470877511,1.118567134652819,15.676916264352343,5335264.566666666,135944.3,13302990.866666667,91.85571111043295,1.5008300522963205,14.815476310253143,-12.573507579860854,15.749111725674236,-16.669144399671374,-5.564964487439816,-16.19311915112168,16.368451245997484,-15.471495764443521,-11.645534893409815,-0.032181576882306384,-0.007845805324124822,0.18946325760897043,0.26215632251721677,47.968291675273704,0.4228508102106582,0.008815132352796328,3.1427865955487964e-06,-0.0035198756626732743,-0.004449698816284419,0.9994062818631683,0.8532955342111079,0.7452989983385352,964659.0915249756,1398673.3384537455,17015.43298654943,33621.86672816069,2727560.8709112713,3784690.2911358434,43,0.16040052414829434
2025-06-08 00:00:00+00:00,1,1,0,5569032992,11962822,16.218626101811726,0.967233419418335,104929,4968407.0,91.78272247314452,0.0013437518027293,22.0,5108719.0,106501.0,12081610.0,91.7889633178711,0.9586603045463562,16.05561673641205,5650177.0,115582.0,13496035.0,91.81140899658205,1.1429051160812378,16.11702311038971,4455161.714285715,105441.28571428571,10614562.857142856,91.79707663399833,1.09347117798669,15.691430977412633,5324551.566666666,133647.73333333334,13270092.4,91.8507588704427,1.4689060588677725,14.877084618144567,-12.066347656011489,-2.746520213775705,-9.216833070893394,-1.476042478474382,-11.360469945432117,-0.9832133300114787,-15.370628251734598,0.8942807823919985,-0.031245053039752335,-0.006799123228973247,0.1276326904019659,0.26298243288739087,47.34972839035547,0.41532061454056457,0.008771257419757861,3.2643506937859625e-06,-0.004034859793524225,-0.004399361785445913,0.9994155493421661,0.8367205497973575,0.7444119189143611,625453.0867198046,1400263.5250363685,15756.494166630178,33296.5602613359,1717263.3885280557,3792148.6947539444,43,0.15599509132955927
2025-06-09 00:00:00+00:00,1,0,0,5569032992,9437369,16.662591338157654,0.9914090037345886,96128,3940584.0,91.77389526367188,0.0010626662491848,22.0,4968407.0,104929.0,11962822.0,91.78272247314452,0.967233419418335,16.218626101811726,4454665.0,113564.0,10659201.0,91.80696105957033,1.1844778060913086,15.589766184488932,4381721.571428572,102950.42857142857,10440015.42857143,91.79235294886998,1.0658899205071586,15.844691713651022,5205016.4,131862.0,12979276.233333332,91.8458844502767,1.4494481603304545,14.955950823095112,-11.540284174006354,-20.6871739774942,-15.353457081469479,-8.3875763611585,-11.462697813841771,-21.110846587870324,-16.299908817526354,2.499457093903157,-0.036016654420134575,-0.009617506688386346,0.12798593193921448,0.2609464524512121,40.99266610492151,0.41755107620025494,0.010185888653300655,4.2284562668125805e-06,-0.005106517246787758,-0.004416849138474013,0.9994171594979228,0.8418266600329197,0.735376365764023,609676.1896927921,1358230.5645303794,15340.763468865098,33838.13225973883,1570608.7393654329,3738220.929415254,43,0.12372411538986237
2025-06-10 00:00:00+00:00,1,0,0,5569032992,8713490,16.24226427078247,0.9683567881584167,92589,3653343.0,91.76461029052734,0.0009827340582897,23.0,3940584.0,96128.0,9437369.0,91.77389526367188,0.9914090037345886,16.662591338157654,4035836.0,86862.0,9678656.0,91.80667877197266,1.1673027276992798,15.489280780156454,4327079.714285715,103768.57142857143,10302134.57142857,91.78634316580636,1.0374690720013209,15.952260783740453,5112110.6,130658.23333333334,12746430.8,91.8411262512207,1.4330371797084809,14.99398470984565,-9.477416822685559,-7.289300266153442,6.593216826690607,-3.6815496005326187,-9.972107697597687,-7.6703475301220125,-17.043217223777052,-2.325197319101935,-0.04582289873463763,-0.010117226819084113,0.1444585298178076,0.26722954696909706,39.45720920185765,0.41927431841038226,0.010625936263662865,4.445862275981258e-06,-0.00603239876882964,-0.004517255025657716,0.9994035015939974,0.8464370301936963,0.7239652164589132,675030.750359598,1366106.9996939187,15387.56060128489,34588.45130833681,1704693.6154654587,3780297.836835931,43,0.11470549311745314
2025-06-11 00:00:00+00:00,1,0,0,5569032992,8714643,15.022047718365988,0.9700037837028505,91707,3515346.0,91.76033020019533,0.0009434992657391,24.0,3653343.0,92589.0,8713490.0,91.76461029052734,0.9683567881584167,16.24226427078247,3977933.0,104311.0,9501390.0,91.80099487304688,1.1339340209960938,15.28307557106018,4260995.857142857,101968.0,10189742.142857144,91.78053392682757,1.0140504666737147,15.914971090498424,5084517.433333334,129049.53333333334,12676393.833333334,91.83645502726237,1.4078758239746094,15.001714452107747,-11.62882833873773,-3.777280151357265,-12.083097659882469,-0.9525969607620755,-8.28033582454778,0.013232355806924723,-14.45677034623587,0.17008147870434254,-0.04429654919075876,-0.0046642058615709026,0.16171072904292064,0.2734418832146618,38.33194486849566,0.40338377563099537,0.010523321434587575,4.273275929336702e-06,-0.006726401192799796,-0.004629273886673908,0.9993910794965006,0.8380334836121138,0.720269820253695,741116.413247741,1390320.0222084452,16106.565428795206,35256.37986064581,1808823.9637658347,3836348.5569181424,43,0.11037274529341111
2025-06-12 00:00:00+00:00,1,0,0,5569032992,8713843,15.32781393631645,0.9470491409301758,91054,3562224.0,91.75837707519533,0.0009537751534829,24.0,3515346.0,91707.0,8714643.0,91.76033020019533,0.9700037837028505,15.022047718365988,4226958.0,109145.0,10036057.0,91.79705047607422,1.157673716545105,15.345932443936666,4166033.8571428573,99383.57142857143,10000854.42857143,91.77500915527345,0.9839612415858677,15.912382732266964,5058861.433333334,127598.83333333333,12607068.733333332,91.83181966145834,1.3820036927858987,15.035400582454054,-15.726061153198112,1.3335244951706127,-16.57519813092675,-0.7120503342165851,-13.174636214202451,-0.009179951490845273,-18.19377710703367,-2.366448786936548,-0.042129241275534746,-0.0021285069438437,0.17217348587824183,0.27904015092970075,39.12167371368953,0.408800524774141,0.010449349334231826,4.30287641468926e-06,-0.006740842546728396,-0.004712430043796997,0.9993813636014801,0.8235121503215036,0.7119816298047359,769740.4921245947,1411625.4578897757,15172.83386227044,35910.497534539274,1883604.1815674265,3889961.6148966667,43,0.111844592887891
2025-06-13 00:00:00+00:00,1,0,0,5569032992,9328715,16.054908712704975,0.8806408643722534,98877,3840229.0,91.7560043334961,0.0010257150774665,24.0,3562224.0,91054.0,8713843.0,91.75837707519533,0.9470491409301758,15.32781393631645,4413614.0,112777.0,10382204.0,91.7961654663086,1.0850162506103516,15.85771902402242,4084121.714285714,97397.85714285714,9850356.0,91.76927185058594,0.954764757837568,15.940552687793046,5037663.8,126347.46666666666,12551635.766666668,91.82726593017578,1.3525009195009867,15.082439896565129,-12.991281068077088,7.804253747097323,-12.325208154144907,8.591604981659229,-10.147065112571473,7.056266678203871,-18.836159008967044,-7.012125737498398,-0.04375033816335083,-0.0025858583977411698,0.17226796218473406,0.282945634920563,38.83805295414551,0.4116567596226533,0.010599207865262486,4.1807154031672514e-06,-0.005754743303565105,-0.004782274222876795,0.9993684437949624,0.8107174032307821,0.7059254038731702,752952.2544762794,1425384.9824073361,11544.63956980362,36245.113637596565,1817616.9864006382,3925461.778946279,43,0.12057322871926998
2025-06-14 00:00:00+00:00,1,1,0,5569032992,10804945,15.099039236704508,0.811556875705719,96633,4313270.0,91.75279235839844,0.0011489902752371,24.0,3840229.0,98877.0,9328715.0,91.7560043334961,0.8806408643722534,16.054908712704975,5108719.0,106501.0,12081610.0,91.7889633178711,0.9586603045463562,16.05561673641205,3970486.1428571427,95988.14285714286,9667975.285714285,91.76410457066127,0.9337499822889056,15.803898759263395,5038800.966666667,125300.33333333333,12564428.433333334,91.82273712158204,1.3253510932127635,15.107649124762862,-15.570419903697974,12.318041450132267,-9.26564069820941,-2.269486331502779,-10.567010522604193,15.82458034145111,-15.344687596118566,-7.844740286470753,-0.039406654313545175,-0.00350056121229958,0.14607520565941182,0.2827602174574382,44.635118074383755,0.3991940357684342,0.008943404252089738,3.5006006431556257e-06,-0.0047073364257747856,-0.0048393648378844065,0.9993614593426557,0.7879823333216018,0.7045302841418544,622502.6712702782,1424772.4570594165,9332.515380332772,36645.88516424803,1436820.647226673,3918899.2496494977,43,0.13542548901067245
