timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,visits_visits_gained,ratings_like_ratio,daily_rpv,sort_sort_position,platform_platform_share,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-06 00:00:00+00:00,0,1,0,7436755782,203050.0,12.26940902074178,191467,87.3944091796875,0.1945895879692379,478,0.0697096288204193,5687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203050.0,5687.0,191467.0,87.3944091796875,0.0697096288204193,12.26940902074178,203050.0,5687.0,191467.0,87.3944091796875,0.0697096288204193,12.26940902074178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.69796061884669,1.0604905258319928,0.02970209121106399,6.042525779603045e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-04-07 00:00:00+00:00,0,0,0,7436755782,545562.0,11.22087335586548,921483,87.26618957519531,0.3522269116387342,462,0.1115791276097297,8032,203050.0,5687.0,191467.0,87.3944091796875,0.0697096288204193,12.26940902074178,0.0,0.0,0.0,0.0,0.0,0.0,374306.0,6859.5,556475.0,87.3302993774414,0.0906443782150745,11.74514118830363,374306.0,6859.5,556475.0,87.3302993774414,0.0906443782150745,11.74514118830363,0.0,168.6835754740212,0.0,41.234394232460005,0.0,381.275102236939,0.0,60.06271945181556,0.0,-0.14671373797900955,0.6470442841893177,0.6470442841893177,67.91510021162703,0.59204717607685,0.008716374890936794,2.0567511645521196e-05,0.0,0.0,1.0,1.0,1.0,242192.55783776677,242192.55783776677,1658.165401882454,1658.165401882454,516199.2639746787,516199.2639746787,2,1.0
2025-04-08 00:00:00+00:00,0,0,0,7436755782,849687.0,10.90116039911906,1503174,87.6158218383789,0.3112588930884561,257,0.2104449421167373,14647,545562.0,8032.0,921483.0,87.26618957519531,0.1115791276097297,11.22087335586548,0.0,0.0,0.0,0.0,0.0,0.0,532766.3333333334,9455.333333333334,872041.3333333334,87.42547353108723,0.1305778995156288,11.46381425857544,532766.3333333334,9455.333333333334,872041.3333333334,87.42547353108723,0.1305778995156288,11.46381425857544,0.0,55.74526818216812,0.0,82.35806772908367,0.0,63.12552700375373,0.0,88.60601137948538,0.0,0.4006503147273577,0.6072237014906197,0.6072237014906197,58.00703167667941,0.5652615297620037,0.009744041778236068,1.282960380647845e-05,0.11070632934570067,0.0,1.0,1.0,1.0,323508.34495625197,323508.34495625197,4646.483437324761,4646.483437324761,657249.7031298936,657249.7031298936,3,1.0
2025-04-09 00:00:00+00:00,0,0,0,7436755782,1331498.0,10.694133639335632,2485187,88.27944946289062,0.2887736294282748,190,0.2482731491327285,16325,849687.0,14647.0,1503174.0,87.6158218383789,0.2104449421167373,10.90116039911906,0.0,0.0,0.0,0.0,0.0,0.0,732449.25,11172.75,1275327.75,87.63896751403809,0.1600017119199037,11.271394103765488,732449.25,11172.75,1275327.75,87.63896751403809,0.1600017119199037,11.271394103765488,0.0,56.70452766724687,0.0,11.456270908718501,0.0,65.32929654185078,0.0,17.975346252326286,0.0,0.7574289786790755,0.6537191162189038,0.6537191162189038,81.55690309935073,0.5357735511357692,0.006568919534457755,8.031649771675106e-06,0.30047531127928256,0.0,1.0,1.0,1.0,478816.0763851989,478816.0763851989,5117.742234944364,5117.742234944364,968785.0726455877,968785.0726455877,4,1.0
2025-04-10 00:00:00+00:00,0,0,0,7436755782,1792195.0,16.175386150677998,2214461,89.86170196533203,0.2498325326561233,136,0.3476010262966156,23196,1331498.0,16325.0,2485187.0,88.27944946289062,0.2482731491327285,10.694133639335632,0.0,0.0,0.0,0.0,0.0,0.0,944398.4,13577.4,1463154.4,88.08351440429688,0.19752157479524607,12.25219251314799,944398.4,13577.4,1463154.4,88.08351440429688,0.19752157479524607,12.25219251314799,0.0,34.599901764779226,0.0,42.088820826952535,0.0,-10.89358667979512,0.0,40.00749880156624,0.0,1.792322575716243,0.6668062606110673,0.6668062606110673,77.2597749709014,0.8093139552631745,0.010474778975660905,9.025456005190279e-06,0.5947845458984347,0.5947845458984347,1.0,1.0,1.0,629730.765631075,629730.765631075,6968.15415300207,6968.15415300207,938244.4457532376,938244.4457532376,5,1.0
2025-04-11 00:00:00+00:00,0,0,0,7436755782,2439025.0,19.316768407821655,2457321,90.73023986816406,0.2596612661206781,86,0.4088574945926666,31693,1792195.0,23196.0,2214461.0,89.86170196533203,0.3476010262966156,16.175386150677998,0.0,0.0,0.0,0.0,0.0,0.0,1193502.8333333333,16596.666666666668,1628848.8333333333,88.5246353149414,0.23274422809481618,13.429621828926935,1193502.8333333333,16596.666666666668,1628848.8333333333,88.5246353149414,0.23274422809481618,13.429621828926935,0.0,36.09149674003107,0.0,36.63131574409382,0.0,10.967002805648862,0.0,17.62263735199088,0.0,0.9665273234721328,0.6957684184349376,0.6957684184349376,76.9554174291664,0.992554089370461,0.012897373644967977,7.919869820092797e-06,0.7179805210658572,0.7179805210658572,1.0,1.0,1.0,830401.5787459502,830401.5787459502,9671.60612652659,9671.60612652659,932185.5949409252,932185.5949409252,6,1.0
2025-04-12 00:00:00+00:00,0,1,0,7436755782,4758662.0,20.086211840311687,4716910,91.44131469726562,0.3682368446686104,66,0.636627197265625,57578,2439025.0,31693.0,2457321.0,90.73023986816406,0.4088574945926666,19.316768407821655,0.0,0.0,0.0,0.0,0.0,0.0,1702811.2857142857,22451.14285714286,2070000.4285714286,88.94130379813058,0.29044179511921747,14.380563259124756,1702811.2857142857,22451.14285714286,2070000.4285714286,88.94130379813058,0.29044179511921747,14.380563259124756,0.0,95.10509322372668,0.0,81.67418672893068,0.0,91.95335082392573,0.0,55.70882414663305,0.0,0.7837241807525208,0.9079651835342979,0.9079651835342979,82.64579100019104,1.0088513436017768,0.012206717489475634,4.220978001659644e-06,0.761239188058036,0.761239188058036,1.0,1.0,1.0,1546093.3615578453,1546093.3615578453,17829.02720685728,17829.02720685728,1444453.1015972628,1444453.1015972628,7,1.0
2025-04-13 00:00:00+00:00,0,1,0,7436755782,6259130.0,19.311893701553345,6302738,92.26063537597656,0.3376611338981436,51,0.7875300645828247,60781,4758662.0,57578.0,4716910.0,91.44131469726562,0.636627197265625,20.086211840311687,203050.0,5687.0,191467.0,87.3944091796875,0.0697096288204193,12.26940902074178,2567965.5714285714,30321.714285714286,2943039.1428571427,89.63647896902901,0.39298757165670395,15.386632499240694,2272351.125,27242.375,2599092.625,89.35622024536133,0.35257782880216837,14.99697956442833,2982.5560206845603,31.53130018479984,968.7708809565676,5.562888603285976,3191.814255198024,33.6200605905137,1029.729246746673,23.703490514596616,5.568120709282276,0.8960071073162768,0.9483465765031406,0.9483465765031406,102.97670362936395,0.9930809446496198,0.009643585114344731,3.085395353053538e-06,0.8958969116211009,0.7841037568591919,1.003136420977724,1.1300918872863768,1.11461226303373,2154976.41000681,2154976.41000681,21356.751932936808,21356.751932936808,2006960.2994967957,2006960.2994967957,8,1.0
2025-04-14 00:00:00+00:00,0,0,0,7436755782,5088959.0,18.078367908795673,5553323,92.3810043334961,0.2090418280768525,44,0.7709717750549316,58351,6259130.0,60781.0,6302738.0,92.26063537597656,0.7875300645828247,19.311893701553345,545562.0,8032.0,921483.0,87.26618957519531,0.1115791276097297,11.22087335586548,3217022.285714286,37510.142857142855,3604730.5714285714,90.36716679164341,0.4871865212917328,16.366274578230723,2585307.5555555555,30698.88888888889,2927340.4444444445,89.6923073662652,0.3990660450524754,15.339356047135814,832.7920566315103,-18.695425722105153,626.4815737051792,-3.997959888781033,502.65061862237286,-11.890308624600932,590.9641539334843,-2.102559670107884,5.861164310254963,0.130466213492908,0.8601355796578763,0.8601355796578763,87.21138949821771,0.9163807118043176,0.010507400612678101,3.5524680698601823e-06,0.8513404301234647,0.750524902343747,1.0075241617168167,1.2443479998351614,1.2208167728919908,2223715.012891665,2223715.012891665,22508.318259281637,22508.318259281637,2119934.696403884,2119934.696403884,8,0.8130457427789485
2025-04-15 00:00:00+00:00,0,0,0,7436755782,5419491.0,17.926691095034283,5815911,92.50011444091795,0.1793594174280672,28,0.8198574185371399,62372,5088959.0,58351.0,5553323.0,92.3810043334961,0.7709717750549316,18.078367908795673,849687.0,14647.0,1503174.0,87.6158218383789,0.2104449421167373,10.90116039911906,3869851.4285714286,44328.0,4220835.857142857,91.06492287772042,0.5742454464946475,17.369921820504324,2868725.9,33866.2,3216197.5,89.97308807373047,0.44114518240094186,15.598089551925659,537.8220450589453,6.495080821048083,325.8346419061924,6.891055851656347,286.9087011882856,4.728484188656057,289.58285729782534,6.340782511619847,5.574669620230122,0.12893354892731246,0.7948034327426984,0.7948034327426984,86.88841325573566,0.9318385491389829,0.010724371345371114,3.3078176137236263e-06,0.6868212563650896,0.6989894057765141,1.0121351264846576,1.3489791508388544,1.3017153295640784,2280073.1929178867,2280073.1929178867,23465.962341702976,23465.962341702976,2197535.0030107345,2197535.0030107345,8,0.8658537208845318
