timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,platform_platform_share,daily_Estimated Revenue,ccu_playing,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-11 00:00:00+00:00,1,0,0,3457700596,29.0,0.0043300916065515,28.973483085632324,0.1487760096788406,3844242.0,19239,89.25316619873047,1374963,4672027.0,20719.0,1549067.0,89.24874114990234,0.1542990952730178,26.805596431096394,1436274.0,21970.0,1438505.0,89.2126235961914,0.1695739775896072,30.12118458747864,3661814.5714285714,21431.714285714286,1473787.142857143,89.23507799421039,0.1590510947363717,30.843486161459058,1370342.9666666666,11974.6,832771.7,89.1942367553711,0.08907388933002944,27.228278930463652,167.65380421841516,-17.71789846248748,-12.430587164314977,-7.1432018919832085,-4.417224827164312,-11.239281451351035,-12.264834620498554,-3.579467257669011,0.04544491676712337,0.004958107835606462,0.7875830270557715,1.0069197134643404,199.80467775467775,2.795885565003884,0.013992366345591594,7.536850060111269e-06,0.005892344883515469,0.0026969527773923717,1.0004578910064705,2.672188394074708,1.785608509212709,1708513.7053799233,1379825.347343874,6405.898429323826,7403.685697235427,455541.9438518097,480100.71286842274,16,0.5762608660457712
2025-08-12 00:00:00+00:00,1,0,0,3457700596,30.0,0.0039942746344258,29.89125378926595,0.1401067972183227,3551460.0,18112,89.25704193115234,1262683,3844242.0,19239.0,1374963.0,89.25316619873047,0.1487760096788406,28.973483085632324,2021876.0,21589.0,1386954.0,89.21955108642578,0.1661926656961441,43.417460123697914,3880326.5714285714,20935.0,1456034.142857143,89.24043382917132,0.15532454209668292,28.911170970825925,1452588.4666666666,12373.933333333332,858324.7,89.19713567097982,0.09208107491334276,27.426166194821327,75.65172147055507,-7.616117819845892,-16.105424058548333,-5.857892821872235,-8.95999434732515,-8.166037922475,-15.696161060148771,-5.827023106233287,0.04202088473885812,0.004342403285995111,0.7060381033993381,0.9876310608952237,196.07243416330812,2.8126277041603442,0.01434404807536961,8.41660764098661e-06,0.00602749415807223,0.0029355109599861883,1.0004854209483949,2.671318587798626,1.6868237283595833,1680997.446201071,1434621.4883781662,5432.956016472372,7400.768799455139,403373.397797667,481960.3161861824,16,0.5323721595380609
2025-08-13 00:00:00+00:00,1,0,0,3457700596,30.0,0.0043174531007529,28.493157466252644,0.1379596143960952,3844242.0,17768,89.26335906982422,1160942,3551460.0,18112.0,1262683.0,89.25704193115234,0.1401067972183227,29.89125378926595,2707260.0,22471.0,1434034.0,89.2219009399414,0.17703378200531,31.17759148279826,4042752.5714285714,20263.14285714286,1417021.0,89.24635641915458,0.14974251815250936,28.527680397033688,1546216.4666666666,12756.866666666667,881475.0333333333,89.20023803710937,0.09502428534130253,27.49839090719315,41.99751778551006,8.243989795745964,-20.929197632504113,-1.8992932862190837,-19.0436210020125,-8.05752512705089,-22.071588352579397,-1.5325329426249312,0.046466315384519064,0.007077468102467677,0.6259193261120731,0.968018826062266,216.34543305757217,3.3113098575899076,0.015304799632712373,7.411903323034637e-06,0.005836214338029704,0.0031776029355529674,1.0005170208405276,2.61460969960043,1.575834194539566,1636703.659212798,1496766.6489008113,4119.793468764542,7371.732542032742,337649.95819153753,479158.95602078503,16,0.5762608660457712
2025-08-14 00:00:00+00:00,1,0,0,3457700596,32.0,0.003836492652553,27.997607787450153,0.1342609971761703,3420236.0,17136,89.26925659179688,1138506,3844242.0,17768.0,1160942.0,89.26335906982422,0.1379596143960952,28.493157466252644,3420236.0,22928.0,1466896.0,89.2289047241211,0.1787848025560379,27.514318068822224,4042752.5714285714,19435.714285714286,1370108.142857143,89.25212097167969,0.14338197452681398,28.596721785409105,1627209.3666666667,13117.066666666668,903762.2333333333,89.20357513427734,0.0978134160240491,27.585220588059816,0.0,-11.029638612761627,-25.261688764829028,-3.556956325979288,-22.386726802718115,-1.9325685520895974,-24.90357387391032,-2.680941981546725,0.04522286561796651,0.0066068788292517056,0.5438301696199325,0.9408774530874386,199.58195716869932,3.0041413886783306,0.015051290857236714,8.185867759295672e-06,0.005796704973495695,0.0034084400690434975,1.00054421403323,2.484469825607099,1.4658722735085856,1533850.1525458954,1531004.6045493574,1887.8188414204951,7310.622059165291,246586.12762564706,474885.3563487293,16,0.5127013750541523
2025-08-15 00:00:00+00:00,1,0,0,3457700596,34.0,0.0035659180505014,28.50316619873047,0.1377395987510681,3183317.0,19918,89.27935028076172,1219483,3420236.0,17136.0,1138506.0,89.26925659179688,0.1342609971761703,27.997607787450153,4378474.0,22244.0,1541295.0,89.23391723632812,0.1493062674999237,28.82386326789856,3872015.8571428573,19103.428571428572,1324135.0,89.25861140659877,0.14172959327697748,28.550907918385096,1712669.2333333334,13560.566666666668,928329.9666666667,89.2071901957194,0.10065427881975965,27.792293622240354,-27.296199543493916,-6.926978138350693,-10.456752382664991,16.234827264239037,-20.87932550225622,7.112566820025545,-7.746941198474156,2.5909248762195247,0.05091454666645845,0.011307015819572719,0.4614640082998205,0.9016997313489701,159.81309302675837,2.610380291992351,0.016333137622141825,8.95391732737052e-06,0.006113597324919324,0.003671955452347615,1.0005764245098019,2.2608077390441768,1.4080831430005165,1388387.8087856148,1544313.3875863133,1862.5459416120796,7306.019472317684,160103.55289596773,471389.5888605315,16,0.47718666288912776
2025-08-16 00:00:00+00:00,1,1,0,3457700596,36.0,0.0033278725521292,32.449522256851196,0.1244197040796279,2975354.0,18842,89.28955841064453,1449608,3183317.0,19918.0,1219483.0,89.27935028076172,0.1377395987510681,28.50316619873047,4588587.0,20832.0,1563301.0,89.23936462402344,0.1389650404453277,29.192090670267746,3641554.0,18819.14285714286,1307893.142857143,89.26578194754464,0.1396516880818775,29.016255287897017,1791957.4333333333,13972.966666666667,960437.6,89.21110636393229,0.10312740790347254,27.96816579449004,-35.15751145178243,-6.532902629552762,-9.552611367127495,-5.402148810121499,-7.2726237621545735,18.87070176460024,-10.466903272281858,-9.670345196454921,0.05624623935027717,0.011433920442649459,0.3738760555832765,0.8628012863183735,157.9023510056785,2.05252174896817,0.01299798773324393,1.0906101038985665e-05,0.006679807390485221,0.003961178246012507,1.000612878663216,2.03216545898979,1.3541665685284339,1190494.5605677492,1546103.178507771,1916.674799154653,7240.867934655799,146999.2023430734,473050.23855266126,16,0.44601252284136883
2025-08-17 00:00:00+00:00,1,1,0,3457700596,40.0,0.0029342674723664,26.87987979253133,0.1398417055606842,2627708.0,19193,89.29788208007812,1418158,2975354.0,18842.0,1449608.0,89.28955841064453,0.1244197040796279,32.449522256851196,4672027.0,20719.0,1549067.0,89.24874114990234,0.1542990952730178,26.805596431096394,3349508.4285714286,18601.14285714286,1289191.857142857,89.2728020804269,0.13758634669440126,29.026867196673436,1859370.5666666667,14394.433333333332,991113.1666666666,89.21530202229818,0.10622020202378428,28.043360333454206,-43.75657503691652,-11.684189511567366,-7.365220329166466,1.862859569047881,-8.450828789200205,-2.1695520444147687,-9.369717746401951,12.395143996795177,0.055060642360493794,0.009322108409715035,0.2809552014288512,0.8264303528586645,136.90257372095448,1.8529008383404117,0.013533743395486684,1.0229397468491119e-05,0.007684707641604058,0.004251407542668905,1.00064450892196,1.8014205928709326,1.2952935889125274,936610.1804114239,1536640.2735053482,1881.6980363491496,7161.38911434971,139723.19813401258,471857.96421286336,16,0.39389957442726065
2025-08-18 00:00:00+00:00,1,0,0,3457700596,41.0,0.0026191358081372,30.641382535298664,0.1393792629241943,2349033.0,18119,89.30640411376953,1242570,2627708.0,19193.0,1418158.0,89.29788208007812,0.1398417055606842,26.87987979253133,3844242.0,19239.0,1374963.0,89.25316619873047,0.1487760096788406,28.973483085632324,3135907.1428571427,18441.14285714286,1270278.5714285714,89.28040749686105,0.13624395430088038,29.265138546625767,1918263.3333333333,14798.933333333332,1015833.8,89.21971893310547,0.10944706462323661,27.950441664601293,-38.894767811183584,-10.605249898390534,-5.821508394407193,-5.595790131818889,-9.62884092153753,-12.38141307245032,-6.316036284970172,-0.3306900717749195,0.059648208916773804,0.009543377169651812,0.24088168735828727,0.7922634496410922,129.63758278145696,1.8904617925253366,0.014581862927752216,1.3044248203856847e-05,0.008479799543107187,0.004553609642224266,1.000680214693358,1.634763636652498,1.244838815640146,818723.338364606,1519769.9257866868,1886.3308182936003,7011.093986815046,143815.50765950957,464664.74794009613,16,0.3521255402105528
2025-08-19 00:00:00+00:00,1,0,0,3457700596,40.0,0.0028421394214501,27.0421462059021,0.1330171823501587,2552421.0,17138,89.31102752685547,1169588,2349033.0,18119.0,1242570.0,89.30640411376953,0.1393792629241943,30.641382535298664,3551460.0,18112.0,1262683.0,89.25704193115234,0.1401067972183227,29.89125378926595,2993187.285714286,18302.0,1256979.2857142857,89.28811972481864,0.13523115217685694,28.85812317757379,1983453.7666666666,15159.466666666667,1038201.3666666667,89.22426783243814,0.11230474288264906,28.106623445098528,-28.13037455018499,8.658371338333692,-5.377650176678451,-5.414206082013351,-7.372792696187402,-5.87347191707509,-5.060150548667918,-4.564581875781504,0.060483290208934726,0.005177023005042969,0.22121924935494036,0.7577587647149423,148.9247330649396,2.1823230211638447,0.014653010587479875,1.059470033007947e-05,0.00842257908412921,0.0048312601974205395,1.0007156336939678,1.5090784247240345,1.2041446220856802,760276.7879539619,1502979.4760985328,1960.0290716054988,6836.063178080839,153488.69346353385,454955.3397789845,16,0.382613877059096
2025-08-20 00:00:00+00:00,1,0,0,3457700596,40.0,0.0027594388920351,28.406901677449543,0.1301773935556411,2481389.0,17047,89.31633758544922,1137874,2552421.0,17138.0,1169588.0,89.31102752685547,0.1330171823501587,27.0421462059021,3844242.0,17768.0,1160942.0,89.26335906982422,0.1379596143960952,28.493157466252644,2798494.0,18199.0,1253683.857142857,89.29568808419364,0.13411940634250638,28.84580092203049,2047221.5333333334,15517.933333333332,1059720.5,89.2289436340332,0.11500947549939151,28.21009209104206,-35.45180038093335,-2.7829264843064694,-4.0578568212516934,-0.530983778737304,-1.9870071028526781,-2.711553128110067,-5.640941281635225,-2.1349037352498157,0.05935079765881923,0.005945580003707818,0.22776882413015467,0.7235642247374128,145.55308540591273,2.1807219597934746,0.014981434691859826,1.1447979429855664e-05,0.007908684866770472,0.005092815191251032,1.0007480134521618,1.366971748994564,1.166159620849814,779111.343579369,1481296.2616320709,1887.5447000020295,6634.067337891454,162146.38631695785,443364.12268851954,16,0.37196601414178665
2025-08-21 00:00:00+00:00,1,0,0,3457700596,40.0,0.0027419587513588,29.810325860977173,0.1276268810033798,2468750.0,16054,89.3235855102539,1099932,2481389.0,17047.0,1137874.0,89.31633758544922,0.1301773935556411,28.406901677449543,3420236.0,17136.0,1138506.0,89.26925659179688,0.1342609971761703,27.997607787450153,2662567.4285714286,18044.428571428572,1248173.2857142857,89.30344935825893,0.13317167546067915,29.10476064682007,2111441.933333333,15836.233333333334,1080034.3,89.23383483886718,0.11756740634640053,28.311312780921586,-27.819308375211538,-0.5093518186789714,-6.314192343604108,-5.825071860151343,-3.3881244367618635,-3.3344640970792927,-4.941208774194905,-1.9592591943939475,0.060859606690200074,0.008114892527655293,0.24446135617254416,0.68925897178723,153.76829648084708,2.2444548895250893,0.014595434449189178,1.2075063812015539e-05,0.007121767316544591,0.005344137121759079,1.0007801359150086,1.261018542133448,1.1327261491871499,819595.8103854419,1455330.2959577742,1740.2054018591039,6412.083386659229,168771.39049086353,430149.3957775624,16,0.37007139848388776
2025-08-22 00:00:00+00:00,1,0,0,3457700596,42.0,0.0027520240645612,25.35381555557251,0.1145117506384849,2481071.0,16733,89.33080291748047,1121086,2468750.0,16054.0,1099932.0,89.3235855102539,0.1276268810033798,29.810325860977173,3183317.0,19918.0,1219483.0,89.27935028076172,0.1377395987510681,28.50316619873047,2562246.5714285714,17589.428571428572,1234116.5714285714,89.31079973493304,0.12985341144459586,28.654853412083217,2175860.8333333335,16178.666666666666,1100735.6666666667,89.2389015197754,0.1196137187381585,28.360003537083593,-22.060196958078638,0.4990784810126492,-15.990561301335472,4.2294755201195855,-8.068747165807144,1.9232097984239083,-16.863595017843824,-10.276150495715386,0.05763106088578773,0.008080068870208734,0.24660998282839397,0.6554847818828237,148.26526831600336,2.21309407744448,0.014925692653647755,1.0218895524020468e-05,0.006609780447819197,0.005590204190094265,1.0008056824314642,1.1775783322977096,1.085606340263132,793376.6735116902,1426243.663744879,1492.2762022281709,6163.5810478433195,161518.17932841388,415985.23823479953,16,0.37191834519810346
2025-08-23 00:00:00+00:00,1,1,0,3457700596,47.0,0.0024699537659916,23.796488285064697,0.0934756845235824,2229559.0,14231,89.33616638183594,1090334,2481071.0,16733.0,1121086.0,89.33080291748047,0.1145117506384849,25.35381555557251,2975354.0,18842.0,1449608.0,89.28955841064453,0.1244197040796279,32.449522256851196,2455704.4285714286,16930.714285714286,1182791.7142857143,89.3174580165318,0.12543283722230364,27.418705701828003,2232108.2,16432.233333333334,1120617.5,89.24409942626953,0.12103466975192226,28.209650894812338,-25.065756881366053,-10.137235089201402,-24.471924424158797,-14.95248909340824,-24.784217526393338,-2.743054502509179,-24.87067445220855,-18.370224887499653,0.05219868036199227,0.0060040480778233984,0.23862110254109284,0.6238344183930916,156.65816469926926,2.0448385129340982,0.01305195192303283,1.0673176898161385e-05,0.006293160574777932,0.0058130826515149425,1.0008219993336689,1.100172665720877,1.0363380796543342,727467.2643518427,1392465.9207374507,1677.8159550800417,5908.13313582004,146248.98741462073,399924.2340459286,16,0.3342161082055041
2025-08-24 00:00:00+00:00,1,1,0,3457700596,49.0,0.0021859872075898,29.729703505833943,0.0999577566981315,1975515.0,14201,89.33917236328125,1068112,2229559.0,14231.0,1090334.0,89.33616638183594,0.0934756845235824,23.796488285064697,2627708.0,19193.0,1418158.0,89.29788208007812,0.1398417055606842,26.87987979253133,2362534.0,16217.57142857143,1132785.142857143,89.32335662841797,0.11973513024193896,27.825823375156947,2278784.2333333334,16688.9,1139771.6,89.24934539794921,0.12285605135063328,28.33318948958807,-24.819842996253772,-11.394360947613402,-26.009482623873293,-0.21080739231256196,-24.683145319491906,-2.038091080347859,-28.5207826253557,6.934500889280759,0.04623881579419731,0.003364797894356286,0.21444742334349104,0.5959561582278416,139.1011829319814,1.849537455306695,0.013295409755334876,1.5049082622380149e-05,0.00582313537597717,0.005996758415383995,1.0008292635664582,1.0367519510805814,0.9745969280765246,612466.3904179198,1358055.4971275108,1731.3906641392089,5622.147554768214,124249.52498392272,382221.3964830059,16,0.2961343184915028
2025-08-25 00:00:00+00:00,1,0,0,3457700596,50.0,0.0021344382560074,26.03096866607666,0.1000521183013916,1931103.0,12870,89.34264373779297,892964,1975515.0,14201.0,1068112.0,89.33917236328125,0.0999577566981315,29.729703505833943,2349033.0,18119.0,1242570.0,89.30640411376953,0.1393792629241943,30.641382535298664,2302829.714285714,15467.714285714286,1082841.4285714286,89.32853371756417,0.11411696672439572,27.167192822410943,2323264.066666667,16899.633333333335,1153199.8,89.25470657348633,0.12467380141218501,28.45508440203137,-17.791576363550444,-2.2481226414377997,-28.969589933219275,-9.372579395817194,-28.13571871202427,-16.397905837590066,-28.215922367297907,0.09440148156292238,0.0405789756995123,0.0038856130182285398,0.21620939754340526,0.5692203040388079,150.03519540051278,2.1625741210461777,0.014412658950798744,1.3479837785058008e-05,0.005467823573523662,0.006132911283262546,1.0008271512720404,0.991204464152768,0.9153243538882139,587953.0096399853,1322449.0783904372,2025.4345673986782,5340.352690686219,140972.09798723544,365313.15695652587,16,0.2894768558284278
2025-08-26 00:00:00+00:00,1,0,0,3457700596,52.0,0.0020854125920424,37.03318540255229,0.0998883247375488,1888524.0,12526,89.3467025756836,820018,1931103.0,12870.0,892964.0,89.34264373779297,0.1000521183013916,26.03096866607666,2552421.0,17138.0,1169588.0,89.31102752685547,0.1330171823501587,27.0421462059021,2207987.285714286,14808.857142857143,1032902.8571428572,89.33363015311105,0.10938427277973717,28.594484136218114,2364473.8333333335,17094.266666666666,1163412.0,89.2602175394694,0.12637597980598606,28.853197983900706,-26.010481813149166,-2.2049056937926137,-26.910958104796357,-2.6728826728826705,-29.88830254756376,-8.168974337151324,-24.905697916078562,-0.16370824188789435,0.03994473002495447,0.0045430017747705165,0.2210068956058849,0.5444673172842835,150.75628642132992,2.303024686013373,0.015275255817243259,1.9609581764897098e-05,0.00491360255650319,0.006220689207084605,1.000822456136287,0.9338176022872541,0.8655463874358501,574747.7227678488,1287378.7248238863,2310.0649579374162,5054.0388897247885,167345.60162014863,350812.7228663394,16,0.28309416415205496
