timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-11 00:00:00+00:00,1,0,0,2251388500,0.0035349597697832,88.28898620605469,1184,0.0093251671642065,18.46270191669464,108116,234498.0,195.0,237201.0,1224.0,120113.0,88.28575897216797,0.0090402085334062,18.831287185351055,252984.0,1241.0,109258.0,88.25199127197266,0.0090486109256744,25.682409922281902,241198.0,1141.857142857143,108367.42857142857,88.27645656040737,0.008655491418072129,19.65267937523978,416846.9666666667,1369.6333333333334,132978.86666666667,88.2394526163737,0.010409079802532946,19.906782058874764,-7.307181481832847,-1.1395398838959347,-4.593070104754227,-3.26797385620915,-1.045232385729189,-9.988094544304115,3.0563391530892714,3.1521245306155743,0.041919659317390945,0.0036554410635325496,0.2948436623798357,0.34509962165457,197.8886075949367,2.1689281056633094,0.01095109927208487,7.873254008202441e-05,0.004884447370257668,0.002965595724849495,1.0004193582681722,0.5786248174689849,0.8315328138771595,94351.15133619696,143853.7304845218,134.0480478070309,164.8145213164854,13195.601106861961,16773.15117255799,14,0.04985869351674118
2025-08-12 00:00:00+00:00,1,0,0,2251388500,0.0035181606607396,88.25154876708984,2873,0.0228298585861921,15.406065106391909,251512,233836.0,195.0,234498.0,1184.0,108116.0,88.28898620605469,0.0093251671642065,18.46270191669464,248960.0,1259.0,103173.0,88.26094055175781,0.0094406614080071,19.377137104670208,239037.42857142858,1372.4285714285713,129558.71428571429,88.27511487688336,0.010568233872098558,19.08538337548574,399548.43333333335,1416.8333333333333,136587.56666666668,88.24126536051432,0.010775092771897669,19.784424524837068,-6.074871465295628,-0.28230517957509305,128.196981731533,142.65202702702703,143.77695714964185,132.6316178918939,141.82477900148976,144.8198320113948,-0.01064092973546149,-0.04240329465043935,0.29049282178633506,0.33248581164031166,81.3625608907446,0.9297173505942039,0.011422868798034296,6.588377847129371e-05,-8.174351217659635e-07,0.0027520066241139536,1.0003836018922752,0.5982689672368345,0.9808021235475006,88376.7764184676,132844.1851464483,459.27709560726856,320.20436182746454,37881.02278991263,27362.650677814534,14,0.049717939842474954
2025-08-13 00:00:00+00:00,1,0,0,2251388500,0.0035329999540993,88.20369720458984,1476,0.0111595401540398,12.939053316911062,270757,236033.0,190.0,233836.0,2873.0,251512.0,88.25154876708984,0.0228298585861921,15.406065106391909,245110.0,1005.0,106595.0,88.26431274414062,0.0083078583702445,23.655704140663147,237740.7142857143,1439.7142857142858,153010.42857142858,88.2664555140904,0.010975616984069314,17.55443325780687,382499.4,1418.1,140967.1,88.24133504231771,0.01075889474401867,19.543450626399782,-3.7032352821182335,0.9395473750833938,46.86567164179105,-48.62513052558302,154.0053473427459,7.651722383027448,34.32511312432709,-51.118662816469275,-0.06867502580175655,-0.05422178213131401,0.27242294736489797,0.310373940804336,159.80568720379148,0.8717489418595203,0.00545136247128432,5.481859951071058e-05,-0.00919587271553634,0.0022361237692489645,1.0002846791898676,0.6215453260468233,1.0201435412472206,78639.92358140404,118717.84613329405,460.654169346443,320.3660998467768,53960.89127886865,36733.431585194296,14,0.050185063441210466
2025-08-14 00:00:00+00:00,1,0,0,2251388500,0.0036708813326651,88.20650482177734,1265,0.0100015792995691,29.35904347896576,111258,245867.0,179.0,236033.0,1476.0,270757.0,88.20369720458984,0.0111595401540398,12.939053316911062,240706.0,1124.0,105998.0,88.27337646484375,0.0087865702807903,19.235446373621624,238478.0,1459.857142857143,153761.85714285713,88.25690242222377,0.011149189701037714,19.000661415713175,365423.4666666667,1410.7,139934.9,88.2412826538086,0.010674765488753674,19.874477784501185,2.144109411481221,4.166366567386759,12.544483985765131,-14.295392953929543,4.962357780335469,-58.90854160741921,13.828023676486412,-10.376420878341596,-0.07575516621711742,0.003183106010840042,0.24509160955351958,0.26770931922807384,194.20774091627172,2.209861674111757,0.011369866707412433,0.0001194097787388589,-0.014630453927171386,0.0017820432533544094,1.0001770120282187,0.6526072399656143,1.044443525507316,67492.18951351815,97827.26749129606,459.5383971569035,321.28236050616647,54403.93622414936,37129.82470899508,14,0.052275957146246894
2025-08-15 00:00:00+00:00,1,0,0,2251388500,0.0037345862022608,88.20978546142578,1214,0.0082312989979982,20.600988666216537,104819,250548.0,172.0,245867.0,1265.0,111258.0,88.20650482177734,0.0100015792995691,29.35904347896576,239031.0,1114.0,101315.0,88.2787094116211,0.0078132404014468,20.0090594291687,240123.2857142857,1474.142857142857,154262.42857142858,88.24705614362445,0.011208912357687914,19.08522273529144,359229.73333333334,1401.3666666666666,138497.33333333334,88.2412851969401,0.010537837042162773,19.825508373975754,4.81820349661759,1.903874859171828,8.976660682226223,-4.031620553359683,3.4585204560035443,-5.78744899243201,5.350642948014062,-17.700007654262862,-0.0780753940046175,0.003719271787350209,0.21188137499868526,0.2757445419725567,206.21234567901234,2.3902690326273612,0.011581759206258348,8.222339209582372e-05,-0.016563415527335895,0.001361087378990369,1.0000653996218603,0.6684393396007468,1.0636824533194158,55977.787986402654,99055.6382809237,460.4284734037162,322.84227849154104,55015.26844496371,37640.33208136472,14,0.05327122595174573
2025-08-16 00:00:00+00:00,1,1,0,2251388500,0.0037767460118085,88.21292114257812,1254,0.0080766836181283,20.105304718017575,115488,253811.0,168.0,250548.0,1214.0,104819.0,88.20978546142578,0.0082312989979982,20.600988666216537,242880.0,1083.0,113262.0,88.28311157226562,0.0078747337684035,17.997419476509094,241684.85714285713,1498.5714285714287,154580.42857142858,88.23702893938336,0.011237762336220028,19.38634919836408,352950.6666666667,1395.7,137720.96666666667,88.24129053751628,0.010436455719172915,19.8205906132857,4.500576416337276,1.3023452591918616,15.789473684210531,3.294892915980241,1.9653546644064157,10.17849817304115,2.5645292357070026,-1.8783837144963567,-0.07950606683141404,0.0035547996585005848,0.15864313594908033,0.28214973416025596,202.2398406374502,2.19770714093983,0.010858176969235165,7.921337335515096e-05,-0.01506996154785652,0.000981374365072466,0.9999517051699158,0.6847553495942506,1.0767795733157786,40263.83187362281,99584.93677168513,460.766877482109,323.9214623841773,55227.748124928476,37873.79728599882,14,0.05396500123744167
2025-08-17 00:00:00+00:00,1,1,0,2251388500,0.0058753613710077,88.21337890625,1247,0.009224135428667,20.41265098253886,117935,395510.0,166.0,253811.0,1254.0,115488.0,88.21292114257812,0.0080766836181283,20.105304718017575,237201.0,1224.0,120113.0,88.28575897216797,0.0090402085334062,18.831287185351055,264300.4285714286,1501.857142857143,154269.2857142857,88.22668892996651,0.011264037606971573,19.612258312248052,351578.6666666667,1386.9,136812.23333333334,88.24112192789714,0.010383496495584604,19.908983473645314,66.74044375866882,55.82854959004928,1.8790849673202548,-0.5582137161084577,-1.8132924829119212,2.1188348573011995,2.0345426168117298,14.20696742364922,-0.08198385193787239,0.0005189304083108581,0.16237413603282302,0.28065152390523945,316.9150641025641,3.353598561931895,0.01057353140686474,5.1610829995977e-05,-0.0106424604143441,0.0006436900647006297,0.9998364368265578,0.7517533161988267,1.08480198474198,41254.33875109648,98671.08857257222,458.5528179099812,324.26695579520623,55362.602139078335,38015.02906944288,14,0.0840928787145575
2025-08-18 00:00:00+00:00,1,0,0,2251388500,0.0056517481473539,88.21368408203125,1132,0.008945838548243,20.11677328745524,98790,381091.0,166.0,395510.0,1247.0,117935.0,88.21337890625,0.009224135428667,20.41265098253886,234498.0,1184.0,108116.0,88.28898620605469,0.0093251671642065,18.46270191669464,285242.28571428574,1494.4285714285713,152937.0,88.21593148367745,0.011209847804691071,19.848554222356707,349350.2,1373.9666666666667,135140.36666666667,88.2410171508789,0.01033170912414785,19.968667248222566,62.51353956110499,-3.645672675785694,-4.3918918918918965,-9.222133119486763,-8.625920307817525,-16.233518463560436,-4.067794274182079,-3.017051110926905,-0.08529050707151153,0.0003459518102877368,0.20291493897021678,0.278125054717891,336.35569285083847,3.8575477523256168,0.011458533672095636,5.278718337686238e-05,-0.0031362261090915416,0.00029912318483359406,0.9997157142107898,0.8164938383154947,1.0849945222026032,53411.29922358888,97163.04349070617,461.02442070189073,326.50516005146153,55753.955134182055,38561.96911956355,14,0.08102712761297927
2025-08-19 00:00:00+00:00,1,0,0,2251388500,0.0041863668648076,88.21656036376953,1140,0.008890246041119,18.09892992178599,89715,282656.0,166.0,381091.0,1132.0,98790.0,88.21368408203125,0.008945838548243,20.11677328745524,233836.0,2873.0,251512.0,88.25154876708984,0.0228298585861921,15.406065106391909,292216.5714285714,1246.857142857143,129823.14285714286,88.21093314034599,0.009218474583966343,20.23324919598443,343457.4666666667,1358.2666666666667,132775.6,88.24113260904947,0.0102248961726824,19.95356939699915,20.877880223746548,-25.829788685642008,-60.32022276366168,0.7067137809187329,-64.32973377015809,-9.18615244457941,-61.05868984008522,-0.6214342772251302,-0.03964622016170427,0.003260584531994404,0.201329089417747,0.27835892258360023,247.726555652936,3.150564001961746,0.01270676356502742,6.403142296771703e-05,0.0020193372454058844,-5.1217933119161476e-05,0.9996577620004349,0.8508086147161107,0.9015714612922048,53478.44203476788,95604.45037462612,463.29017442018255,326.03806984538846,56376.7252732274,39114.46028278807,14,0.06009799177250124
2025-08-20 00:00:00+00:00,1,0,0,2251388500,0.0043924554209361,88.219482421875,1151,0.0089201340451836,18.98389498392741,90689,296982.0,168.0,282656.0,1140.0,89715.0,88.21656036376953,0.008890246041119,18.09892992178599,236033.0,1476.0,270757.0,88.20369720458984,0.0111595401540398,12.939053316911062,300923.5714285714,1200.4285714285713,104099.14285714286,88.21318817138672,0.008898559425558315,21.096798005558192,339243.3,1345.9333333333334,130820.73333333334,88.24124069213867,0.010114433988928749,19.801670718855327,25.82223672113646,5.068351635910795,-22.018970189701893,0.9649122807017463,-66.50539044235238,1.0856601460179416,-20.067189847831912,0.3361887165592714,0.017896321566368556,0.003312369121410974,0.19954500205227327,0.27927236248038817,257.796875,3.2746940125702944,0.012691586724004852,6.392249719319763e-05,0.0019016265869137069,-0.00036257021419152215,0.9996820928566743,0.8870435213564172,0.8797881755220975,53743.88299917173,94741.27784664306,457.5124150119944,326.66749237521833,57034.412021540535,39719.14858007972,14,0.06314396932165234
2025-08-21 00:00:00+00:00,1,0,0,2251388500,0.0037063737522635,88.22444152832031,1139,0.009258939884603,20.87236674626668,96523,250943.0,171.0,296982.0,1151.0,90689.0,88.219482421875,0.0089201340451836,18.98389498392741,245867.0,1265.0,111258.0,88.20650482177734,0.0100015792995691,29.35904347896576,301648.71428571426,1182.4285714285713,101994.14285714286,88.21575055803571,0.008792468080563156,19.88441561517261,334169.1666666667,1331.5333333333333,129080.9,88.24143753051757,0.010016746167093471,19.75693998005655,2.064530823575339,-15.502286333851877,-9.960474308300393,-1.0425716768027837,-13.243991443311941,6.432974230612309,-7.4252214847518765,3.7982146647486337,0.02033490226056589,0.005621327975613433,0.19770525026497723,0.28510859055719956,220.12543859649122,2.5997990137167957,0.011800174049977208,8.317539668717595e-05,0.002152579171315894,-0.0006275334002841268,0.9997089012463902,0.9026826660719672,0.877776868245673,53392.943611328505,95274.50011600726,457.03523801913377,325.92486264775005,57377.84896898526,40049.936032795944,14,0.0533552103948502
2025-08-22 00:00:00+00:00,1,0,0,2251388500,0.0037188774009877,88.2242660522461,1325,0.0089519713073968,19.605251232783,100655,252165.0,180.0,250943.0,1139.0,96523.0,88.22444152832031,0.009258939884603,20.87236674626668,250548.0,1214.0,104819.0,88.20978546142578,0.0082312989979982,20.600988666216537,301879.71428571426,1198.2857142857142,101399.28571428571,88.21781921386719,0.008895421267620099,19.742167410396398,328175.63333333336,1324.9333333333334,127322.6,88.24163767496745,0.009898132054756039,19.848579810063043,0.6453853153886691,0.48696317490426466,9.14332784184515,16.33011413520633,-3.972562226313936,4.280844979952958,8.75526827021913,-3.315374989275688,0.016416082121240017,-0.00019889734769185097,0.19527208566448617,0.28814688237967145,190.16968325791856,2.505215784453982,0.013163646479097122,7.774740144501242e-05,0.002212796892438793,-0.0008981503156724688,0.9997300768466243,0.9198724208116027,0.8986969681159044,52919.02812320425,94562.7856179742,453.1413735200108,323.9124970530269,57401.618729328904,40103.14027655929,14,0.053615030621365814
2025-08-23 00:00:00+00:00,1,1,0,2251388500,0.0035869027047777,88.22845458984375,1251,0.0079780239611864,21.557637850443523,119816,243617.0,185.0,252165.0,1325.0,100655.0,88.2242660522461,0.0089519713073968,19.605251232783,253811.0,1254.0,115488.0,88.21292114257812,0.0080766836181283,20.105304718017575,300423.4285714286,1197.857142857143,102017.57142857143,88.22003827776227,0.008881327030914115,19.94964357217153,322041.06666666665,1317.1,126507.6,88.24185384114584,0.00978649913643793,19.955570379230714,-4.016374388816879,-3.389843951381044,-0.23923444976076125,-5.584905660377359,3.747575505680234,19.03631215538224,-1.2215367297594204,-10.879696915534687,0.017609038522281573,0.004747602655230665,0.1951243361404602,0.29143379502131594,194.58226837060704,2.0332423612676,0.010440922406670172,8.848951165531087e-05,0.0026525769914973523,-0.0011188443431056343,0.9997527753278751,0.9328730390847522,0.9075080789458612,52889.25968312146,93853.65021137927,448.11660202561865,322.7224012613051,57300.297994929155,39995.231367131215,14,0.051797564748816353
2025-08-24 00:00:00+00:00,1,1,0,2251388500,0.0035696521766292,88.22931671142578,1331,0.0094125149771571,21.677759130795796,124060,242880.0,186.0,243617.0,1251.0,119816.0,88.22845458984375,0.0079780239611864,21.557637850443523,395510.0,1247.0,117935.0,88.21337890625,0.009224135428667,20.41265098253886,278619.14285714284,1209.857142857143,102892.57142857143,88.2223151070731,0.00890823839498413,20.130373307636805,314822.4666666667,1313.5666666666666,125703.33333333333,88.24195404052735,0.009761853454013623,20.092984594901402,-38.59068038734799,-0.30252404388856347,6.736166800320764,6.394884092725817,5.193538813753329,3.5420978834212358,2.0422461264461678,17.980530303613907,0.018067333292748344,0.0009771468695074503,0.19388061947312168,0.2897268710213247,182.34234234234233,1.9577465924021247,0.010728593192058745,8.925259337204556e-05,0.002695356096545239,-0.0013069229210830957,0.9997774422193186,0.8850040018018923,0.9125560465488727,52630.79141632659,91212.52819454863,446.74547169894646,321.9437392843175,57266.62318752685,39786.27517930888,14,0.05164086466130244
2025-08-25 00:00:00+00:00,1,0,0,2251388500,0.0035109856816,88.23344421386719,1204,0.0093479389324784,21.694748361905415,98674,239286.0,187.0,242880.0,1331.0,124060.0,88.22931671142578,0.0094125149771571,21.677759130795796,381091.0,1132.0,98790.0,88.21368408203125,0.008945838548243,20.11677328745524,258361.2857142857,1220.142857142857,102876.0,88.22513798304966,0.008965681307017758,20.355798318272548,307643.1666666667,1307.9333333333334,124214.26666666666,88.2419054667155,0.009746393219878234,19.960086719857323,-37.21027261205329,-1.4797430830039482,6.360424028268552,-9.541697971450036,-0.11742079157809338,-20.46267934870224,4.49483167024487,-0.6860657840695894,0.022400302222447266,0.004678153016768327,0.19274018718322766,0.2868721412309209,198.57759336099585,2.4249911325057005,0.0122016721560679,9.066413286933855e-05,0.0026547568184981628,-0.0014104637341187274,0.9998099827561843,0.8398083029558131,0.9198973512305889,52387.12705530697,88254.25395672774,446.1852717238596,322.3462406335391,57580.91485867108,39938.86909535752,14,0.05087671253847338
2025-08-26 00:00:00+00:00,1,0,0,2251388500,0.0035050260925066,88.2372817993164,1136,0.008918366394937,19.867692470550537,96550,239225.0,187.0,239286.0,1204.0,98674.0,88.23344421386719,0.0093479389324784,21.694748361905415,282656.0,1140.0,89715.0,88.21656036376953,0.008890246041119,18.09892992178599,252156.85714285713,1219.5714285714287,103852.42857142857,88.22809818812779,0.008969698500420328,20.608478682381765,300302.73333333334,1297.2333333333333,122791.06666666667,88.24186731974284,0.009694684079537746,19.986210609144635,-15.365320389448655,-0.025492506874613685,-0.35087719298245723,-5.6478405315614655,7.61856991584462,-2.1525427164197253,0.31630568701854767,-4.5953716711701675,0.02348928076705281,0.004349354695842855,0.19143383784369927,0.2805874935322682,210.40017590149517,2.477706082795621,0.011765802529233255,8.304988784894008e-05,0.0027305058070627294,-0.0014642887306429986,0.9998439614659881,0.8396755312345602,0.9252182357702999,52105.74732578073,84261.19124688912,97.71322134885634,322.55506702634295,45650.834676299666,40144.94358586964,14,0.05086374278903193
2025-08-27 00:00:00+00:00,1,0,0,2251388500,0.0035428466572387,88.23538970947266,1133,0.0094284424558281,18.613074385601543,96470,242149.0,184.0,239225.0,1136.0,96550.0,88.2372817993164,0.008918366394937,19.867692470550537,296982.0,1151.0,90689.0,88.219482421875,0.0089201340451836,18.98389498392741,244323.57142857142,1217.0,104678.28571428571,88.2303706577846,0.009042313987655258,20.555504311192355,292221.8333333333,1283.7,121583.96666666666,88.24160639444987,0.009637859836220697,19.941070165351967,-18.463408556747552,1.222280280071053,-1.56385751520417,-0.2640845070422504,6.374532743772665,-0.08285862247540132,5.698439149790135,5.719388936304215,0.01803149050636499,-0.0021443201843607262,0.190020551833545,0.2645871012374985,213.5352733686067,2.5100703838459224,0.011744462066320448,7.686588637456759e-05,0.002280916486467004,-0.0014967683955467309,0.9998726707601509,0.8360893799125371,0.9382076665685386,51804.081485689014,77318.12779997409,71.69210724867179,320.57267184062226,11252.329819802213,40380.99325133521,14,0.05148544028684834
