timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_rpv,sort_sort_position,visits_visits_gained,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-22 00:00:00+00:00,1,0,0,8263687071,44.6331799030304,0.1850414248352911,346,252673,96.9652862548828,6158,141189,0.0426711626350879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141189.0,6158.0,252673.0,96.9652862548828,0.0426711626350879,44.6331799030304,141189.0,6158.0,252673.0,96.9652862548828,0.0426711626350879,44.6331799030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92401363857769,0.5587792966431053,0.02437132431512542,0.0003161213960126808,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-23 00:00:00+00:00,1,1,0,8263687071,42.68268116315206,0.1964219313115683,236,260570,96.85623168945312,5771,203077,0.037647970020771,141189.0,6158.0,252673.0,96.9652862548828,0.0426711626350879,44.6331799030304,0.0,0.0,0.0,0.0,0.0,0.0,172133.0,5964.5,256621.5,96.91075897216797,0.04015956632792945,43.65793053309123,172133.0,5964.5,256621.5,96.91075897216797,0.04015956632792945,43.65793053309123,0.0,43.833443115256856,0.0,-6.2845079571289375,0.0,3.1253834006799375,0.0,-11.771867238007705,0.0,-0.11246763624562783,0.2542303014185139,0.2542303014185139,35.18312543312543,0.7793538037617387,0.022147514497008493,0.0002101787547797007,0.0,0.0,1.0,1.0,1.0,43761.42447407305,43761.42447407305,273.6503243191939,273.6503243191939,5584.0222510301655,5584.0222510301655,2,1.0
2025-08-24 00:00:00+00:00,1,1,0,8263687071,42.75684396425883,0.1774164928138226,188,270550,96.8281707763672,5873,232528,0.041338812559843,203077.0,5771.0,260570.0,96.85623168945312,0.037647970020771,42.68268116315206,0.0,0.0,0.0,0.0,0.0,0.0,192264.66666666666,5934.0,261264.33333333334,96.8832295735677,0.04055264840523396,43.35756834348043,192264.66666666666,5934.0,261264.33333333334,96.8832295735677,0.04055264840523396,43.35756834348043,0.0,14.502380870310283,0.0,1.7674579795529333,0.0,3.8300648578117213,0.0,9.803563212135224,0.0,-0.028971716735681774,0.24247594911059825,0.24247594911059825,39.585972080354104,0.8594608779860359,0.021707552365358103,0.00018387746889316528,-0.06855773925778373,0.0,1.0,1.0,1.0,46619.5575304328,46619.5575304328,200.58165419599072,200.58165419599072,8958.702826488512,8958.702826488512,3,1.0
2025-08-25 00:00:00+00:00,1,0,0,8263687071,48.375136295954384,0.2535660897320924,162,266705,96.76493072509766,5190,403167,0.0410303920507431,232528.0,5873.0,270550.0,96.8281707763672,0.041338812559843,42.75684396425883,0.0,0.0,0.0,0.0,0.0,0.0,244990.25,5748.0,262624.5,96.8536548614502,0.04067208431661125,44.61196033159892,244990.25,5748.0,262624.5,96.8536548614502,0.04067208431661125,44.61196033159892,0.0,73.38428060276611,0.0,-11.629490890515925,0.0,-1.421179079652557,0.0,-0.7460797492753857,0.0,-0.06531162446061778,0.4576140262615387,0.4576140262615387,77.66653823926026,1.5116532811410317,0.019459629704618567,0.00011998753942761922,-0.06291275024415975,0.0,1.0,1.0,1.0,112110.97469732093,112110.97469732093,406.45540960848336,406.45540960848336,7804.215805148732,7804.215805148732,4,1.0
2025-08-26 00:00:00+00:00,1,0,0,8263687071,54.084510485331215,0.2346826384490133,155,213689,96.62085723876952,4617,427654,0.037596084177494,403167.0,5190.0,266705.0,96.76493072509766,0.0410303920507431,48.375136295954384,0.0,0.0,0.0,0.0,0.0,0.0,281523.0,5521.8,252837.4,96.80709533691406,0.0400568842887878,46.50647036234538,281523.0,5521.8,252837.4,96.80709533691406,0.0400568842887878,46.50647036234538,0.0,6.073661782834416,0.0,-11.040462427745668,0.0,-19.878142517013174,0.0,-8.370156124761918,0.0,-0.14889018702182177,0.4507100023632018,0.4507100023632018,92.60588999566912,2.001282231269596,0.021606064860311667,0.00012646762106214405,-0.0780158996582106,-0.0780158996582106,1.0,1.0,1.0,126885.23199529566,126885.23199529566,616.2277987887272,616.2277987887272,22904.496726625537,22904.496726625537,5,1.0
2025-08-27 00:00:00+00:00,1,0,0,8263687071,48.036365389823914,0.2328421725685418,148,237188,96.51741027832033,6783,474257,0.0555385611951351,427654.0,4617.0,213689.0,96.62085723876952,0.037596084177494,54.084510485331215,0.0,0.0,0.0,0.0,0.0,0.0,313645.3333333333,5732.0,250229.16666666666,96.75881449381511,0.04263716377317902,46.76145286692513,313645.3333333333,5732.0,250229.16666666666,96.75881449381511,0.04263716377317902,46.76145286692513,0.0,10.897360950675083,0.0,46.91358024691359,0.0,10.996822485013258,0.0,47.72432398260757,0.0,-0.10706483403842837,0.44029869263167853,0.44029869263167853,69.90816627358491,1.9994898582986564,0.028597447605074433,0.00010128741189357674,-0.08596409388950782,-0.08596409388950782,1.0,1.0,1.0,138097.63021669368,138097.63021669368,754.2503563141353,754.2503563141353,21459.498199321122,21459.498199321122,6,1.0
2025-08-28 00:00:00+00:00,1,0,0,8263687071,30.788429339726765,0.2042947212193468,146,472788,96.61827087402344,8018,489873,0.0677698254585266,474257.0,6783.0,237188.0,96.51741027832033,0.0555385611951351,48.036365389823914,0.0,0.0,0.0,0.0,0.0,0.0,338820.71428571426,6058.571428571428,282023.28571428574,96.73873683384487,0.04622754401394296,44.47959236303966,338820.71428571426,6058.571428571428,282023.28571428574,96.73873683384487,0.04622754401394296,44.47959236303966,0.0,3.2927294694648612,0.0,18.20728291316527,0.0,99.33048889488506,0.0,22.023012480314108,0.0,0.10449989842482577,0.420812577265288,0.420812577265288,61.08903853348298,1.03613451243578,0.016958939400028343,6.284969061376346e-05,-0.06878580365862046,-0.06878580365862046,1.0,1.0,1.0,142580.0180094372,142580.0180094372,1104.81685618671,1104.81685618671,86370.25198472425,86370.25198472425,7,1.0
2025-08-29 00:00:00+00:00,1,0,0,8263687071,37.8274838924408,0.1634096312345483,147,453103,96.75021362304688,10966,469232,0.0779391527175903,489873.0,8018.0,472788.0,96.61827087402344,0.0677698254585266,30.788429339726765,141189.0,6158.0,252673.0,96.9652862548828,0.0426711626350879,44.6331799030304,385684.0,6745.428571428572,310656.14285714284,96.70801217215401,0.051265828311443294,43.50735007581257,355122.125,6672.0,303408.25,96.74017143249512,0.050191495101898874,43.6480788042148,232.34317121022175,-4.213541060642245,78.07729782396882,36.76727363432277,79.32386919061396,-4.163599752954816,82.65064250558301,15.005686070841474,-0.2218037404340567,0.13656086765978515,0.3937354438357167,0.3937354438357167,42.785811981398744,1.035594477206116,0.02420194922137081,8.061556602464192e-05,-0.035191944667270485,-0.04490080333890271,0.9996675707737034,1.08606018281739,1.0214046863390562,139824.16750275786,139824.16750275786,2014.1010047023108,2014.1010047023108,100262.98108153949,100262.98108153949,7,0.9578645893935775
2025-08-30 00:00:00+00:00,1,1,0,8263687071,39.00080664952596,0.0735862159442889,142,553488,96.93355560302734,11203,250548,0.074274867773056,469232.0,10966.0,453103.0,96.75021362304688,0.0779391527175903,37.8274838924408,203077.0,5771.0,260570.0,96.85623168945312,0.037647970020771,42.68268116315206,392465.5714285714,7521.428571428572,352501.5714285714,96.71905844552177,0.056498242276055446,42.981368002437414,343502.77777777775,7175.444444444444,331194.8888888889,96.76165856255426,0.052867425398694115,43.13171523147159,23.375862357627895,-46.604664643502566,94.12580142089759,2.1612256064198476,112.41432244694325,22.15500669825625,97.28784243101911,-4.701468795550944,0.07983370014037483,0.18950033608691186,0.3940547394566034,0.3940547394566034,22.362370581935025,0.4526702427690523,0.020240691323585473,0.00015566139417649228,0.010147639683311355,-0.018538284301761222,0.9995597417648132,1.1425397313161443,1.0686777699118106,135358.89759984176,135358.89759984176,2414.670635465172,2414.670635465172,125478.91420518076,125478.91420518076,7,0.5114550097678378
2025-08-31 00:00:00+00:00,1,1,0,8263687071,38.49616654713949,0.1418513514656417,132,548421,97.11109924316406,10800,561610,0.0824404209852218,250548.0,11203.0,553488.0,96.93355560302734,0.074274867773056,39.00080664952596,232528.0,5873.0,270550.0,96.8281707763672,0.041338812559843,42.75684396425883,439477.28571428574,8225.285714285714,392197.4285714286,96.75947679792132,0.062369900622538124,42.37269979999179,365313.5,7537.9,352917.5,96.79660263061524,0.05582472495734688,42.66816036303838,141.52360145874906,124.15265737503391,83.89238889834839,-3.597250736409885,102.70596932175198,-0.9154670019946187,99.42619509420881,10.993696060308489,0.29219643883422464,0.18316014411337012,0.3970923034452263,0.3970923034452263,51.99611147116008,1.0240471753503688,0.019692864254169235,6.854596250276346e-05,0.0677394866943462,0.005578012177438311,0.999616455209326,1.203014084380363,1.1172451036739028,145063.17919463766,145063.17919463766,2548.8284214953,2548.8284214953,136799.98712414657,136799.98712414657,8,1.0
