timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,daily_Estimated Revenue,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-12 00:00:00+00:00,0,0,0,2979369058,10.723635832468668,59413,28056.0,0.0005206603622793,80.37374877929688,632,0.0076851360499858,0.0,28966.0,641.0,87062.0,80.36869812011719,0.0075576067902147,11.026253859202066,25855.0,645.0,60898.0,80.34637451171875,0.0073153343982994,10.743195613225302,25716.85714285714,606.2857142857143,66027.28571428571,80.36046491350446,0.007202629066471485,10.860716848886778,30029.3,674.6333333333333,73861.2,80.28468602498373,0.008003395966564568,10.52501845377079,8.512860181783012,-3.141614306428231,-2.0155038759689936,-1.404056162246492,-2.4385037275444166,-31.757827754933267,5.055157174665426,1.6874291467005031,0.03407032083835304,0.006284361073194411,0.17568694381291716,0.26560595630691664,44.322274881516584,0.4722119365806039,0.01063722355000505,0.0003822089258462654,0.00360270908900649,0.007631595938304709,1.0009438772482357,0.856392161750595,0.8999466097343664,4672.431917906778,7975.960943727291,54.2312914011182,76.28100650897929,13912.911482219997,13922.635631378565,5,0.38020896857340325
2025-05-13 00:00:00+00:00,0,0,0,2979369058,11.501278162002563,55692,23010.0,0.0004265567251148,80.37887573242188,568,0.0072955931536853,0.0,28056.0,632.0,59413.0,80.37374877929688,0.0076851360499858,10.723635832468668,26245.0,604.0,56068.0,80.34923553466797,0.0076614553108811,10.984177311261496,25254.714285714286,601.1428571428571,65973.57142857143,80.3646992274693,0.0071503630440149435,10.934588398992645,29448.5,670.2666666666667,72849.13333333333,80.29185155232747,0.007967556919902512,10.567681808114628,-12.3261573633073,-17.985457656116346,-5.960264900662249,-10.126582278481012,-0.6706142541199944,-6.262939087405117,-4.775361107649978,-5.068783347058892,0.03688920940774221,0.006378890126268466,0.17319932068141175,0.26572316414922353,40.439367311072054,0.4131578474853213,0.01019876824735604,0.0004998165295729244,0.003971099853518491,0.007406332760684727,1.000907286028824,0.8575891568573709,0.8974348242374944,4496.217250749303,7825.148599448409,57.915626390636675,78.55370810770943,14256.091490006293,14108.056873298483,5,0.31182664552587713
2025-05-14 00:00:00+00:00,0,0,0,2979369058,10.834036588668823,61202,19333.0,0.0003580108870809,80.3979263305664,716,0.0089238565415143,0.0,23010.0,568.0,55692.0,80.37887573242188,0.0072955931536853,11.501278162002563,15619.0,585.0,55719.0,80.35758972167969,0.0074737379327416,10.912071352419646,25785.285714285714,619.8571428571429,66756.85714285714,80.37046160016742,0.007357522845268186,10.92344057559967,29412.533333333333,673.9333333333333,72817.2,80.2997065226237,0.007996209307263243,10.59292757263506,23.77873103271657,-15.980008691873094,22.393162393162402,26.056338028169023,9.840449397871453,9.893701070171668,19.402855998199954,22.318451063934354,0.05019638969563367,0.02370100100423933,0.18743699890685017,0.2675887728677136,26.96373779637378,0.3158832083394605,0.01169877293596719,0.0005603618800387309,0.006515502929687406,0.007197070095244882,1.000881137436334,0.876676803798575,0.9201263451902246,4738.367167293978,7870.463701597388,60.59702963017271,78.01588402959678,14403.914219237986,14134.145918843738,5,0.26199672046726563
2025-05-15 00:00:00+00:00,0,0,0,2979369058,10.54158123334249,60779,18751.0,0.0003468150143614,80.41152954101562,656,0.0077896360307931,0.0,19333.0,716.0,61202.0,80.3979263305664,0.0089238565415143,10.834036588668823,23458.0,541.0,55534.0,80.35636901855469,0.0068188826553523,10.587304631868998,25112.85714285714,636.2857142857143,67506.14285714286,80.37834167480469,0.007496201898902585,10.916908661524454,29226.933333333334,673.9,72825.13333333333,80.30766092936197,0.007977357382575618,10.589768991378197,-20.065649245459973,-3.0103967309781154,21.25693160813309,-8.37988826815642,9.444664529837588,-0.6911538838600073,14.236252836508822,-12.709981446303399,0.06864486677864434,0.01691985237690652,0.19532521870338426,0.2757092134688203,28.540334855403348,0.3085060875287924,0.010793024021059559,0.0005621577022900218,0.00890241350446863,0.007043962828707148,1.0008801245687493,0.8592368161395816,0.9396848529409016,4910.294624785713,8058.134801438981,59.97403284242811,78.02358175798378,14538.859777570933,14127.082854630813,5,0.2541095797590492
2025-05-16 00:00:00+00:00,0,0,0,2979369058,11.096291740735372,61982,20777.0,0.0003838483808303,80.41970825195312,685,0.0067388098686933,0.0,18751.0,656.0,60779.0,80.41152954101562,0.0077896360307931,10.54158123334249,26010.0,623.0,62274.0,80.35612487792969,0.0064557092264294,11.101567149162292,24365.285714285714,645.1428571428571,67464.42857142857,80.38742501395089,0.007536644847797429,10.916155031749181,29323.133333333335,676.5666666666667,72890.23333333334,80.31595662434896,0.00795129570178682,10.623529440999608,-20.119184928873512,10.80475707962243,9.95184590690208,4.4207317073170715,-0.4688955262228234,1.9793020615673118,4.385275611622919,-13.49005470789385,0.07912697895777754,0.01017106748768537,0.18124777998502883,0.2705854817443683,30.28717201166181,0.33520481422325477,0.011051417324104997,0.000534040414897265,0.010160718645368359,0.006823238249749081,1.0008898404825857,0.8309236750831214,0.9478511591643849,4391.478353797262,7934.414159254346,55.352665540311726,76.94722030485333,14573.827672868361,14070.469199546862,5,0.28156550256806384
2025-05-17 00:00:00+00:00,0,1,0,2979369058,11.06668488184611,81057,33913.0,0.000625717669744,80.42321014404297,582,0.0054805963300168,0.0,20777.0,685.0,61982.0,80.41970825195312,0.0067388098686933,11.096291740735372,31664.0,618.0,86121.0,80.36148834228516,0.0067658754996955,10.69000780582428,24686.571428571428,640.0,66741.0,80.396242414202,0.007353033537843328,10.96996604260944,29422.633333333335,676.1666666666666,73459.1,80.32379786173503,0.00789267191042497,10.658926626219264,7.102703385548259,63.22375703903356,-5.825242718446599,-15.036496350364958,-5.8800989305744285,30.775063728179152,-18.99649453698259,-18.67115355964889,0.07680519989241574,0.004354519763838383,0.2049954562235094,0.2710108226101621,58.16981132075472,0.41837943201164596,0.00718004391916899,0.0003263161196510618,0.010289600917272278,0.0066325509110608865,1.0009019064635325,0.839033377770563,0.9316279228750324,5100.6822992207735,7973.8520630238445,51.14776052373595,77.42096451947877,13439.186311874586,14043.229374524633,5,0.4595817918174303
2025-05-18 00:00:00+00:00,0,1,0,2979369058,11.035295685132343,78059,29127.0,0.0005366248587197,80.43669128417969,564,0.006158897653222,0.0,33913.0,582.0,81057.0,80.42321014404297,0.0054805963300168,11.06668488184611,28966.0,641.0,87062.0,80.36869812011719,0.0075576067902147,11.026253859202066,24709.571428571428,629.0,65454.857142857145,80.4059557233538,0.007153217946844371,10.971257732028054,29341.733333333334,677.5333333333333,73330.4,80.33175354003906,0.007884592330083194,10.69202157938538,0.5558240695988426,-14.112582195618195,-12.012480499219969,-3.0927835051546393,-10.340906480439227,-3.698631826985943,-18.5073023222602,12.376414579015727,0.08460154967406819,0.016762748107890246,0.207838296016355,0.2714150386949428,51.55221238938053,0.37313604919292853,0.007225211375864719,0.0003788552487342881,0.010688509259908845,0.006493468491467061,1.0009236967954118,0.8421305976665123,0.9072400508966953,5207.596344985791,7963.7876880433605,48.78321635360092,74.94629494802753,11734.661752243366,13980.567532261783,5,0.39472293369110056
2025-05-19 00:00:00+00:00,0,0,0,2979369058,10.82660714785258,52189,14417.0,0.0002652874328367,80.44750213623047,538,0.006522805429995,0.0,29127.0,564.0,78059.0,80.43669128417969,0.006158897653222,11.035295685132343,28056.0,632.0,59413.0,80.37374877929688,0.0076851360499858,10.723635832468668,22761.14285714286,615.5714285714286,64422.857142857145,80.41649191720145,0.0069871707154171145,10.98596791994004,28736.0,674.6666666666666,72260.8,80.33993759155274,0.00789136231566463,10.71777453439823,-48.61348731109209,-50.502969753150005,-14.873417721518988,-4.6099290780141855,-12.158955110834324,-33.14159802200899,-15.124398741033962,5.9086511460800795,0.09176299233735197,0.013440199836889377,0.24427460615086857,0.291901044057505,26.74768089053803,0.27624065913010154,0.010308488216133359,0.0007509090822480635,0.010538918631420506,0.006345247771505134,1.0009528800736431,0.7920776328348712,0.8854200879292206,5920.972178490903,8388.068402036464,52.55980371950612,78.61926294329577,12237.278967686003,14337.124711499806,5,0.1953761298803377
2025-05-20 00:00:00+00:00,0,0,0,2979369058,10.767232179641724,47993,20344.0,0.0003740018035621,80.44490051269531,530,0.0059775407426059,0.0,14417.0,538.0,52189.0,80.44750213623047,0.006522805429995,10.82660714785258,23010.0,568.0,55692.0,80.37887573242188,0.0072955931536853,11.501278162002563,22380.285714285714,610.1428571428571,63323.0,80.42592402866909,0.006798877513834343,10.881104208174206,27924.5,664.8,70900.63333333333,80.3473004659017,0.0077822846205283635,10.741847013275402,-11.586266840504134,41.1111881806201,-6.690140845070425,-1.486988847583648,-13.824247647777055,-8.040008430895396,-18.066418772455783,-8.359358457661637,0.08214195542275426,-0.0032339394836045088,0.2509482270898158,0.28498577700839683,38.31261770244821,0.4238863191232237,0.01104304704754761,0.0005292323509285684,0.008208956037252772,0.006222956809107327,1.0009785464142726,0.8014569898936673,0.8736351656813017,5976.959398711688,7958.085330070977,56.855562129443314,77.53859995356223,12875.730715208081,14646.3915021185,5,0.2756975782954561
2025-05-21 00:00:00+00:00,0,0,0,2979369058,10.841514388720194,48431,15640.0,0.0002872620095885,80.44597625732422,457,0.0058809192851185,0.0,20344.0,530.0,47993.0,80.44490051269531,0.0059775407426059,10.767232179641724,19333.0,716.0,61202.0,80.3979263305664,0.0089238565415143,10.834036588668823,21852.714285714286,573.1428571428571,61498.57142857143,80.4327883039202,0.006364172191492086,10.882172465324402,27072.033333333333,654.4,69666.76666666666,80.35364354451498,0.007672150076056463,10.749227648483958,-19.10205348368075,-23.122296500196615,-36.1731843575419,-13.773584905660375,-20.86696513185844,0.9126330923259651,-34.09890378940852,-1.6164081793489937,0.05976513195160571,0.0013372440291981036,0.25083949059936295,0.2901331779586098,34.148471615720524,0.3229269904195573,0.00943591014205484,0.0006931471382085668,0.006357737949917349,0.00622773642534675,1.0009849554533439,0.8072062418306575,0.8295161236944042,5974.745826586226,7854.495064801416,69.34944955690852,83.75522629086743,13401.12517336106,14935.033527277932,5,0.211949966798119
2025-05-22 00:00:00+00:00,0,0,0,2979369058,11.263277610143026,46525,14296.0,0.0002623429018566,80.44831085205078,496,0.0062214299105107,0.0,15640.0,457.0,48431.0,80.44597625732422,0.0058809192851185,10.841514388720194,18751.0,656.0,60779.0,80.41152954101562,0.0077896360307931,10.54158123334249,21216.285714285714,550.2857142857143,59462.28571428572,80.43804277692523,0.006140142745737457,10.985271947724476,26281.966666666667,645.9666666666667,68773.8,80.35990804036459,0.00756464218720788,10.78214753486108,-23.758732867580402,-8.593350383631716,-24.390243902439025,8.533916849015322,-23.452179206633872,-3.9354958600896106,-20.13195628246488,5.790091801699315,0.045741339886329335,0.0029020652556832616,0.2804424933039055,0.30094599767849906,28.764587525150905,0.30726905386235653,0.010660705841894854,0.0007878070651285603,0.004983901977539661,0.006195268641590378,1.000972309929989,0.807256396881222,0.8116897790778116,6496.330167744984,7909.452679453056,73.0631218893624,86.59078685296727,14046.292586020403,15499.631738450531,5,0.19373636351316556
2025-05-23 00:00:00+00:00,0,0,0,2979369058,11.525961677233378,53032,14931.0,0.0002737439149297,80.45108032226562,469,0.0053230253979563,0.0,14296.0,496.0,46525.0,80.44831085205078,0.0062214299105107,11.263277610143026,20777.0,685.0,61982.0,80.41970825195312,0.0067388098686933,11.096291740735372,20381.14285714286,519.4285714285714,58183.71428571428,80.44252450125558,0.005937887821346458,11.046653367224193,26038.1,636.6333333333333,68201.1,80.36628011067708,0.007405513928582214,10.819212108360972,-28.136882129277563,4.441801902630105,-31.532846715328468,-5.443548387096775,-14.4396760349779,13.986029016657708,-21.009414100171508,-14.440482742345207,0.039010425422358885,0.003442546133669566,0.30353966931156723,0.3129013485095132,31.76808510638298,0.2815416815944789,0.008843550242301964,0.0007718967102352918,0.003761563982285146,0.0060938918948587875,1.000948711206659,0.7827430902079207,0.8018198167758044,6791.158065722546,8147.356602625555,79.55010861224409,90.1204111494562,14322.015019726758,15759.848971685673,5,0.20234174899377974
2025-05-24 00:00:00+00:00,0,1,0,2979369058,10.840865929921469,75620,28714.0,0.0005258502678561,80.45763397216797,616,0.0055428869090974,0.0,14931.0,469.0,53032.0,80.45108032226562,0.0053230253979563,11.525961677233378,33913.0,582.0,81057.0,80.42321014404297,0.0054805963300168,11.06668488184611,19638.428571428572,524.2857142857143,57407.0,80.44744219098773,0.005946786475500829,11.014393516949243,25836.4,631.5,68188.46666666666,80.37246373494466,0.00726613729881738,10.841777134114416,-15.330404269749065,92.31129864041256,5.841924398625431,31.343283582089555,-6.707625498106273,42.593151304872535,1.1365657189426503,4.1303862879465525,0.04280335000721447,0.008146130388908546,0.2942406251457823,0.3095392396861557,46.53808752025932,0.37970933999814865,0.008145885402203092,0.0003775332032011655,0.002621241978236122,0.006033927739262991,1.0009328873666277,0.7601070029659152,0.8184247325561429,6521.1078547934,7997.379612227393,79.48280621314609,86.57814887180749,13242.338545508137,15753.533148829232,5,0.3891260451816617
2025-05-25 00:00:00+00:00,0,1,0,2979369058,11.133767127990724,90541,30788.0,0.0005629857145207,80.4635238647461,767,0.008454498834908,0.0,28714.0,616.0,75620.0,80.45763397216797,0.0055428869090974,10.840865929921469,29127.0,564.0,78059.0,80.43669128417969,0.006158897653222,11.035295685132343,19875.714285714286,553.2857142857143,59190.142857142855,80.45127541678292,0.006274729501455972,11.028460865929011,25855.633333333335,631.2,68631.2,80.37847162882487,0.007262415733809216,10.85938369317907,5.7026126961238655,7.22295744236261,35.99290780141844,24.512987012987008,15.9904687479983,19.7315524993388,37.2729230284427,52.52879904570749,0.03335863290498953,0.007320489414541775,0.2998069922941556,0.30975642589372915,40.088541666666664,0.3400410859048839,0.008471206732786995,0.0003616150939618281,0.002808434622632576,0.006006400815902968,1.0009057622828939,0.7687189104778308,0.8640003177241422,6683.4902052877915,8008.948570552101,92.69541283385932,86.07430631086403,13769.473777722551,16197.617088261097,5,0.41723245382228186
2025-05-26 00:00:00+00:00,0,0,1,2979369058,11.453964908917746,86923,31600.0,0.0005768731674499,80.46831512451172,727,0.008451621979475,0.0,30788.0,767.0,90541.0,80.4635238647461,0.008454498834908,11.133767127990724,14417.0,538.0,52189.0,80.44750213623047,0.006522805429995,10.82660714785258,22330.428571428572,580.2857142857143,64152.142857142855,80.4542487008231,0.006550274722810258,11.118083403224038,25568.933333333334,630.5333333333333,68115.96666666666,80.38430531819661,0.007265914961074734,10.882505876660924,119.18568356800998,2.637391191373273,35.13011152416357,-5.2151238591916504,66.55425472800782,-3.9959797218939497,29.57035236112322,-0.03402750995861181,0.02587151586883607,0.00595457361982632,0.3095545399656383,0.29810896538418086,43.40659340659341,0.3635359624499563,0.00836362799687083,0.0003624557738336681,0.004095077514650103,0.0059986763721847445,1.000870112422439,0.8733422032242998,0.9015072097460081,6979.1503249495745,7622.328261977095,99.16766244459593,85.21968905305127,15209.919752734362,15308.512016889868,5,0.4282365058069412
2025-05-27 00:00:00+00:00,0,0,0,2979369058,10.816184639930723,76011,21543.0,0.000392704029917,80.47339630126953,683,0.0080038923770189,0.0,31600.0,727.0,86923.0,80.46831512451172,0.008451621979475,11.453964908917746,20344.0,530.0,47993.0,80.44490051269531,0.0059775407426059,10.767232179641724,22501.714285714286,602.1428571428571,68154.71428571429,80.45831952776227,0.0068397535277264,11.125076611836752,24607.933333333334,627.3666666666667,67327.86666666667,80.38925196329753,0.007203481827552063,10.87555891557592,5.893629571372405,-31.82594936708861,28.86792452830189,-6.052269601100413,58.379346988102434,-12.553639427999496,33.89941987295624,-5.297558309439577,0.035422740773638495,0.00631450621273455,0.3111562048641929,0.24547147110243264,31.49561403508772,0.283415776456349,0.00898542335420723,0.0005020509023361829,0.004811150687083724,0.006164433667073832,1.0008591641640885,0.9144089420639802,0.9495065985403801,6982.6563933573525,6040.545596123922,101.23913589794553,81.22233569709655,15295.824648260472,14197.154427689928,5,0.29194617229743464
