timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_rpv,platform_platform_share,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-15 00:00:00+00:00,0,0,0,7577791613,215611.0,10.38705849647522,117653,72.926025390625,226.0,0.0923515497751783,0.061138916760683,5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215611.0,5200.0,117653.0,72.926025390625,0.061138916760683,10.38705849647522,215611.0,5200.0,117653.0,72.926025390625,0.061138916760683,10.38705849647522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45568159969237,1.8325853774627296,0.044197392353851124,4.817476994079745e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-16 00:00:00+00:00,0,0,0,7577791613,383322.0,9.46347995599111,862265,73.05877685546875,211.0,0.1388675704110866,0.0808920115232467,7600,215611.0,5200.0,117653.0,72.926025390625,0.061138916760683,10.38705849647522,0.0,0.0,0.0,0.0,0.0,0.0,299466.5,6400.0,489959.0,72.99240112304688,0.07101546414196484,9.925269226233166,299466.5,6400.0,489959.0,72.99240112304688,0.07101546414196484,9.925269226233166,0.0,77.7840648204405,0.0,46.153846153846146,0.0,632.8882391439232,0.0,32.30854553717977,0.0,0.18203578781741392,0.39600284298770333,0.39600284298770333,50.43046967504276,0.44455191321471565,0.008813985475479725,2.4688004518359477e-05,0.0,0.0,1.0,1.0,1.0,118589.58537957707,118589.58537957707,1697.0562748477141,1697.0562748477141,526520.1945528776,526520.1945528776,2,1.0
2025-05-17 00:00:00+00:00,0,1,0,7577791613,633692.0,9.441823403040567,1365056,74.09945678710938,172.0,0.1621161152711426,0.0872827619314193,8777,383322.0,7600.0,862265.0,73.05877685546875,0.0808920115232467,9.46347995599111,0.0,0.0,0.0,0.0,0.0,0.0,410875.0,7192.333333333333,781658.0,73.36141967773438,0.07643789673844967,9.764120618502298,410875.0,7192.333333333333,781658.0,73.36141967773438,0.07643789673844967,9.764120618502298,0.0,65.31584412060877,0.0,15.486842105263165,0.0,58.31049619316568,0.0,7.90034799213275,0.0,1.4244420402758529,0.5120729460386406,0.5120729460386406,72.1909318751424,0.46422383827195496,0.006429768134224432,1.4899680765040118e-05,0.5867156982421876,0.0,1.0,1.0,1.0,210397.97170362645,210397.97170362645,1823.0129822174426,1823.0129822174426,627595.9507828265,627595.9507828265,3,1.0
2025-05-18 00:00:00+00:00,0,1,0,7577791613,765999.0,9.424068371454874,1739514,73.68363952636719,140.0,0.1407480085539114,0.1172501146793365,10889,633692.0,8777.0,1365056.0,74.09945678710938,0.0872827619314193,9.441823403040567,0.0,0.0,0.0,0.0,0.0,0.0,499656.0,8116.5,1021122.0,73.44197463989258,0.08664095122367138,9.679107556740442,499656.0,8116.5,1021122.0,73.44197463989258,0.08664095122367138,9.679107556740442,0.0,20.878754978759396,0.0,24.062891648627094,0.0,27.431695109944208,0.0,34.33364399199863,0.0,-0.5611610108517295,0.4944648785650827,0.4944648785650827,70.3396694214876,0.4403520521524678,0.006259790803758519,1.2302961320437172e-05,0.33135223388670687,0.0,1.0,1.0,1.0,247062.34336431496,247062.34336431496,2373.1667310438456,2373.1667310438456,701396.0940937723,701396.0940937723,4,1.0
2025-05-19 00:00:00+00:00,0,0,0,7577791613,425421.0,9.50733240445455,905009,73.10404205322266,111.0,0.0619815331978194,0.0787399634718895,6780,765999.0,10889.0,1739514.0,73.68363952636719,0.1172501146793365,9.424068371454874,0.0,0.0,0.0,0.0,0.0,0.0,484809.0,7849.2,997899.4,73.3743881225586,0.085060753673315,9.644752526283265,484809.0,7849.2,997899.4,73.3743881225586,0.085060753673315,9.644752526283265,0.0,-44.46193793986676,0.0,-37.73532923133437,0.0,-47.97345695406878,0.0,-32.84444651740185,0.0,-0.7866026663044035,0.446614147270078,0.446614147270078,62.737206901636924,0.47007325885901813,0.007491629926741141,2.2348003639808354e-05,0.0980895996093748,0.0980895996093748,1.0,1.0,1.0,216522.55812385923,216522.55812385923,2140.370692193294,2140.370692193294,609642.359388929,609642.359388929,4,0.5553806206013324
2025-05-20 00:00:00+00:00,0,0,0,7577791613,353723.0,9.13003021478653,776364,72.60763549804688,89.0,0.0459530637975394,0.0700896009802818,5878,425421.0,6780.0,905009.0,73.10404205322266,0.0787399634718895,9.50733240445455,0.0,0.0,0.0,0.0,0.0,0.0,462961.3333333333,7520.666666666667,960976.8333333334,73.24659601847331,0.08256556155780946,9.558965474367142,462961.3333333333,7520.666666666667,960976.8333333334,73.24659601847331,0.08256556155780946,9.558965474367142,0.0,-16.853422844664458,0.0,-13.303834808259584,0.0,-14.214775764660903,0.0,-10.985987432793143,0.0,-0.6790411873728863,0.4339924439612816,0.4339924439612816,60.16720530702501,0.4556143051270987,0.007571181081063675,2.5811169767351182e-05,-0.053484889439166974,-0.053484889439166974,1.0,1.0,1.0,200921.72051290688,200921.72051290688,2076.669031566337,2076.669031566337,552730.2241279797,552730.2241279797,4,0.4617799762140682
2025-05-21 00:00:00+00:00,0,0,0,7577791613,401630.0,9.826892654101052,695635,72.3091812133789,84.0,0.0476890860100794,0.0705042034387588,5815,353723.0,5878.0,776364.0,72.60763549804688,0.0700896009802818,9.13003021478653,0.0,0.0,0.0,0.0,0.0,0.0,454199.71428571426,7277.0,923070.8571428572,73.11267961774554,0.08084251039794509,9.5972407857577,454199.71428571426,7277.0,923070.8571428572,73.11267961774554,0.08084251039794509,9.5972407857577,0.0,13.543648561162257,0.0,-1.0717931269139114,0.0,-10.398344075717059,0.0,0.591532057078803,0.0,-0.4110508249177136,0.40703387350506237,0.40703387350506237,69.0560522696011,0.5773565485397536,0.008359256852721826,2.446746554449495e-05,-0.13386535644531233,-0.13386535644531233,1.0,1.0,1.0,184874.6690506069,184874.6690506069,2002.3509515899884,2002.3509515899884,514441.72825547133,514441.72825547133,4,0.5243218333183203
2025-05-22 00:00:00+00:00,0,0,0,7577791613,427075.0,9.339247743288675,739023,71.88815307617188,78.0,0.0467063579260452,0.0693438649177551,5622,401630.0,5815.0,695635.0,72.3091812133789,0.0705042034387588,9.826892654101052,215611.0,5200.0,117653.0,72.926025390625,0.061138916760683,10.38705849647522,484408.85714285716,7337.285714285715,1011838.0,72.96441214425224,0.08201464584895539,9.447553535302479,450809.125,7070.125,900064.875,72.95961380004883,0.07940517971292134,9.564991655449072,98.07662874343146,6.335433110076449,8.115384615384613,-3.3190025795356792,528.1378290396335,6.237178980356073,13.420172603300863,-1.6457721162846495,-1.423185082271805,-0.582260966231396,0.38026988936367917,0.38026988936367917,75.95144940423262,0.5778905691831389,0.00760733074974561,2.186788239865662e-05,-0.2917295183454208,-0.1912874494280126,1.0000657671272295,1.0745320586464553,1.0328626689778704,171429.13608788702,171429.13608788702,1943.9688002713856,1943.9688002713856,480705.0124002208,480705.0124002208,4,0.5575398923497289
2025-05-23 00:00:00+00:00,0,0,0,7577791613,444295.0,9.70440423488617,776113,71.49951171875,78.0,0.0448165669157291,0.0560234636068344,5501,427075.0,5622.0,739023.0,71.88815307617188,0.0693438649177551,9.339247743288675,383322.0,7600.0,862265.0,73.05877685546875,0.0808920115232467,9.46347995599111,493119.28571428574,7037.428571428572,999530.5714285715,72.74165998186383,0.07846199614661077,9.481971289430346,450085.3333333333,6895.777777777777,886292.4444444445,72.79738023546007,0.07680721125668946,9.580481942053193,15.906470278251694,4.032078674705852,-27.618421052631582,-2.152258982568478,-9.991359964744017,5.018788319172751,-30.742897163912897,-19.209199439228385,-2.134261212452848,-0.5406194773290074,0.3563145962036961,0.3563145962036961,80.75154489276626,0.5724610044400694,0.007087876265600156,2.18422048249054e-05,-0.4352024623325852,-0.23124135335286836,0.9992345843570742,1.095612874257072,1.0215446552849188,160371.97380387262,160371.97380387262,1892.1444036976784,1892.1444036976784,451552.61478484183,451552.61478484183,4,0.5800203394521403
2025-05-24 00:00:00+00:00,0,1,0,7577791613,514996.0,10.269150714079538,866106,71.19160461425781,78.0,0.0480409071564655,0.0563679374754428,5343,444295.0,5501.0,776113.0,71.49951171875,0.0560234636068344,9.70440423488617,633692.0,8777.0,1365056.0,74.09945678710938,0.0872827619314193,9.441823403040567,476162.71428571426,6546.857142857143,928252.0,72.32625252859933,0.07404559265289985,9.600160905293055,456576.4,6740.5,884273.8,72.63680267333984,0.07476328387856479,9.64934881925583,-18.73086609898815,15.913075771728247,-39.124985758231745,-2.8722050536266086,-36.55161399971869,11.595347584694494,-35.41916384390679,0.6148742802227991,-3.9242557218819196,-0.43064224788467165,0.3341984006243628,0.3341984006243628,96.3690119760479,0.5946101347754954,0.006168983739884333,1.994021463053093e-05,-0.4073088509695864,-0.2557632908676596,0.995724617090635,1.042898218755315,0.9904004855266837,152587.10264282933,152587.10264282933,1850.2759704072973,1850.2759704072973,425775.74361231783,425775.74361231783,4,0.6723194155605947
