timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,ccu_playing,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-11-23 00:00:00+00:00,0,1,0,4015966375,1,0,0.0,2,95.08474731445312,7.668243711278125e-06,0.0847457647323608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,95.08474731445312,0.0,0.0847457647323608,1.0,0.0,2.0,95.08474731445312,0.0,0.0847457647323608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0423728823661804,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-11-24 00:00:00+00:00,0,1,0,4015966375,6,0,5.436022547655739e-07,6,95.08474731445312,0.0001531705567339,0.375,0.0,1.0,0.0,2.0,95.08474731445312,0.0,0.0847457647323608,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.0,95.08474731445312,2.7180112738278694e-07,0.2298728823661804,3.5,0.0,4.0,95.08474731445312,2.7180112738278694e-07,0.2298728823661804,0.0,500.0,0.0,0.0,0.0,200.0,0.0,inf,0.0,0.0,1.0101525445522108,1.0101525445522108,6.0,0.8571428571428571,0.0,0.05357142857142857,0.0,0.0,1.0,1.0,1.0,3.5355339059327378,3.5355339059327378,0.0,0.0,2.8284271247461903,2.8284271247461903,2,1.0
2024-11-25 00:00:00+00:00,0,0,0,4015966375,0,0,0.0,0,95.08474731445312,0.0,0.0,0.0,6.0,0.0,6.0,95.08474731445312,5.436022547655739e-07,0.375,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,2.6666666666666665,95.08474731445312,1.8120075158852464e-07,0.15324858824412027,2.3333333333333335,0.0,2.6666666666666665,95.08474731445312,1.8120075158852464e-07,0.15324858824412027,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,-100.0,0.0,0.0,1.3776643944275648,1.3776643944275648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.214550253664318,3.214550253664318,0.0,0.0,3.0550504633038935,3.0550504633038935,2,0.0
2024-11-26 00:00:00+00:00,0,0,0,4015966375,0,0,0.0,0,95.08474731445312,0.0,0.0,0.0,0.0,0.0,0.0,95.08474731445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.0,95.08474731445312,1.3590056369139347e-07,0.1149364411830902,1.75,0.0,2.0,95.08474731445312,1.3590056369139347e-07,0.1149364411830902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6413036132965793,1.6413036132965793,0.0,0.0,0.0,0.0,-1.519204271928768e-14,0.0,1.0,1.0,1.0,2.872281323269014,2.872281323269014,0.0,0.0,2.8284271247461903,2.8284271247461903,2,0.0
2024-11-27 00:00:00+00:00,0,0,0,4015966375,0,0,0.0,1,95.08474731445312,0.0,0.0,0.0,0.0,0.0,0.0,95.08474731445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.8,95.08474731445312,1.0872045095311477e-07,0.09194915294647216,1.4,0.0,1.8,95.08474731445312,1.0872045095311477e-07,0.09194915294647216,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,1.8626292586293283,1.8626292586293283,0.0,0.0,0.0,0.0,2.594535229648264e-15,2.594535229648264e-15,1.0,1.0,1.0,2.6076809620810595,2.6076809620810595,0.0,0.0,2.4899799195977463,2.4899799195977463,2,0.0
2024-11-28 00:00:00+00:00,0,0,1,4015966375,0,0,0.0,0,95.08474731445312,0.0,0.0,0.0,0.0,0.0,1.0,95.08474731445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,1.5,95.08474731445312,9.060037579426232e-08,0.07662429412206014,1.1666666666666667,0.0,1.5,95.08474731445312,9.060037579426232e-08,0.07662429412206014,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,2.058332989066043,2.058332989066043,0.0,0.0,0.0,0.0,1.3413338812264029e-14,1.3413338812264029e-14,1.0,1.0,1.0,2.401388487243717,2.401388487243717,0.0,0.0,2.345207879911715,2.345207879911715,2,0.0
2024-11-29 00:00:00+00:00,0,0,0,4015966375,2,0,0.0,2,95.08474731445312,3.794255596127772e-05,0.2083333333333333,0.0,0.0,0.0,0.0,95.08474731445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,1.5714285714285714,95.08474731445312,7.765746496651055e-08,0.09543987115224202,1.2857142857142858,0.0,1.5714285714285714,95.08474731445312,7.765746496651055e-08,0.09543987115224202,0.0,inf,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,1.7225208821086642,1.7225208821086642,2.0,0.6666666666666666,0.0,0.06944444444444443,-4.4691070544413306e-15,-4.4691070544413306e-15,1.0,1.0,1.0,2.2146697055682827,2.2146697055682827,0.0,0.0,2.14919697074224,2.14919697074224,2,0.3333333333333333
2024-11-30 00:00:00+00:00,0,1,0,4015966375,0,0,0.0,2,95.08474731445312,0.0,0.0,0.0,2.0,0.0,2.0,95.08474731445312,0.0,0.2083333333333333,1.0,0.0,2.0,95.08474731445312,0.0,0.0847457647323608,1.1428571428571428,0.0,1.5714285714285714,95.08474731445312,7.765746496651055e-08,0.08333333333333333,1.125,0.0,1.625,95.08474731445312,6.795028184569674e-08,0.08350988725821176,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.866817832125607,1.866817832125607,0.0,0.0,0.0,0.0,-4.4691070544413306e-15,4.80414573035271e-15,1.0,1.0158730158730158,1.1428571428571428,2.100170061141308,2.100170061141308,0.0,0.0,1.9955307206712847,1.9955307206712847,2,0.0
2024-12-01 00:00:00+00:00,0,1,0,4015966375,0,0,0.0,1,95.08474731445312,0.0,0.0,0.0,0.0,0.0,2.0,95.08474731445312,0.0,0.0,6.0,0.0,6.0,95.08474731445312,5.436022547655739e-07,0.375,0.2857142857142857,0.0,0.8571428571428571,95.08474731445312,0.0,0.029761904761904757,1.0,0.0,1.5555555555555556,95.08474731445312,6.040025052950821e-08,0.07423101089618823,-100.0,0.0,0.0,0.0,-83.33333333333334,-50.0,-100.0,0.0,0.0,0.0,1.9999999999999998,1.9999999999999998,0.0,0.0,0.0,0.0,-4.4691070544413306e-15,0.0,1.0,0.2857142857142857,0.0,1.9999999999999998,1.9999999999999998,0.0,0.0,1.8782379449307742,1.8782379449307742,2,0.0
2024-12-02 00:00:00+00:00,0,0,0,4015966375,1,0,0.0,1,95.08474731445312,2.063946311251339e-05,0.0847457647323608,0.0,0.0,0.0,1.0,95.08474731445312,0.0,0.0,0.0,0.0,0.0,95.08474731445312,0.0,0.0,0.42857142857142855,0.0,1.0,95.08474731445312,0.0,0.041868442580813445,1.0,0.0,1.5,95.08474731445312,5.4360225476557386e-08,0.07528248627980548,inf,inf,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,1.8856180831641267,1.8856180831641267,1.0,0.5,0.0,0.0423728823661804,-4.4691070544413306e-15,-1.6835567685094829e-15,1.0,0.42857142857142855,0.0,1.8856180831641267,1.8856180831641267,0.0,0.0,1.7795130420052185,1.7795130420052185,2,0.16666666666666666
2024-12-03 00:00:00+00:00,0,0,0,4015966375,36,0,6.218491535037174e-07,6,95.08474731445312,0.0009186451104871,0.4500000079472859,0.0,1.0,0.0,1.0,95.08474731445312,0.0,0.0847457647323608,0.0,0.0,0.0,95.08474731445312,0.0,0.0,5.571428571428571,0.0,1.8571428571428572,95.08474731445312,8.883559335767391e-08,0.10615415800185428,4.181818181818182,0.0,1.9090909090909092,95.08474731445312,1.0595012802448102e-07,0.10934771552230371,inf,3500.0,0.0,0.0,inf,500.0,inf,inf,0.0,0.0,2.55951835615628,2.55951835615628,36.0,5.142857142857143,0.0,0.012162162376953672,-4.4691070544413306e-15,4.345513316118504e-15,1.0,1.3322981366459627,0.838466125658172,10.703440398471717,10.703440398471717,0.0,0.0,2.165850662190053,2.165850662190053,3,1.0
2024-12-04 00:00:00+00:00,0,0,0,4015966375,3,0,0.0,1,95.08474731445312,6.731080380530373e-05,0.2682563391598788,0.0,36.0,0.0,6.0,95.08474731445312,6.218491535037174e-07,0.4500000079472859,0.0,0.0,1.0,95.08474731445312,0.0,0.0,6.0,0.0,1.8571428571428572,95.08474731445312,8.883559335767391e-08,0.14447649216755126,4.083333333333333,0.0,1.8333333333333333,95.08474731445312,9.71209506891076e-08,0.12259010082543496,inf,-91.66666666666666,0.0,0.0,0.0,-83.33333333333334,0.0,-100.0,0.0,0.0,2.500660622268482,2.500660622268482,3.0,1.5,0.0,0.0670640847899697,-4.4691070544413306e-15,2.5269981988139257e-15,1.0,1.469387755102041,0.914690318899824,10.211030874262967,10.211030874262967,0.0,0.0,2.0816659994661326,2.0816659994661326,3,0.08333333333333333
2024-12-05 00:00:00+00:00,0,0,0,4015966375,0,0,0.0,0,95.08474731445312,0.0,0.0,0.0,3.0,0.0,1.0,95.08474731445312,0.0,0.2682563391598788,0.0,0.0,0.0,95.08474731445312,0.0,0.0,6.0,0.0,1.8571428571428572,95.08474731445312,8.883559335767391e-08,0.14447649216755126,3.769230769230769,0.0,1.6923076923076923,95.08474731445312,8.965010832840702e-08,0.11316009306963228,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,2.611062125939777,2.611062125939777,0.0,0.0,0.0,0.0,-4.4691070544413306e-15,0.0,1.0,1.5918367346938775,0.990914512141476,9.841695705465312,9.841695705465312,0.0,0.0,2.0568833780186058,2.0568833780186058,3,0.0
