timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,sort_sort_position,ccu_playing,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-16 00:00:00+00:00,1,1,0,7960300951,95.06642150878906,0.1018785202336274,57,14036,24.63761858145396,1770733,0.0908482745289802,1926713,1699582.0,14260.0,1715415.0,95.06542205810548,0.0947496145963668,21.60994478066762,774628.0,11438.0,1387779.0,95.19124603271484,0.0785439312458038,16.23916184902191,1496431.7142857143,13774.42857142857,1810147.5714285714,95.12827519008091,0.10351448718990595,19.336358269055687,910968.2142857143,10458.214285714286,1252203.642857143,94.80230004446847,0.07780174764671492,18.790494644317498,128.59140129197496,4.1863822987063815,22.71376114705368,-1.5708274894810637,38.83428125083317,12.317602446055332,15.665555680769106,-4.117526054334153,-0.13113025527881073,0.0010513293497771414,0.7176952784963033,0.7176952784963033,126.14753864785924,0.9190429923693916,0.007284942134639599,1.3913788621811047e-05,-0.02642931256975154,0.11289637638972316,1.0034384729638368,1.6426826872977769,1.3304905136572047,653797.5862530658,653797.5862530658,4707.881022262587,4707.881022262587,683227.198607699,683227.198607699,14,1.0
2025-08-17 00:00:00+00:00,1,1,0,7960300951,95.1212158203125,0.0865680971589477,59,13057,17.753741939862568,1665979,0.0940673723816871,1813274,1770733.0,14036.0,1926713.0,95.06642150878906,0.0908482745289802,24.63761858145396,1088880.0,12927.0,1727785.0,95.17792510986328,0.0951160192489624,18.227412780125935,1578874.4285714286,13793.0,1822360.2857142857,95.12017386300224,0.10336468049458092,19.268691006160918,961302.2666666667,10631.466666666667,1289608.3333333333,94.82356109619141,0.07888612262904642,18.721377797353835,52.999320402615524,-5.91585518539498,1.0056470952270358,-6.974921630094045,4.947895716191542,-5.887695780326386,-1.102492383044873,3.5433780876928056,-0.05958239737346993,0.05763792373143506,0.6320676706085524,0.6860339729928391,127.58301424414152,0.9187679750727276,0.007200783113427362,1.0656635697825044e-05,-0.02009282793317589,0.09970120021274916,1.003128049225128,1.6424328573011742,1.3103024594153565,644021.6052812459,659486.013248355,4116.549967128801,4585.982600220351,608301.1484613395,674124.0637484073,14,0.9408414481460502
2025-08-18 00:00:00+00:00,1,0,0,7960300951,95.12132263183594,0.0752045884469669,60,11189,18.073395133018497,1572251,0.0863525420427322,1402049,1665979.0,13057.0,1813274.0,95.1212158203125,0.0940673723816871,17.753741939862568,1240202.0,9949.0,1921534.0,95.21530151367188,0.0970301702618599,16.466179728507996,1626310.0,13970.142857142857,1748148.142857143,95.10674830845424,0.10183930503470552,19.498293206805275,999486.5625,10666.3125,1296635.875,94.84217119216919,0.07935277384240176,18.680878880832875,26.77378362557068,-5.626001288131488,12.463564177304253,-14.306502259324505,-27.034910649512312,-22.678591321554276,-11.004441392106678,-8.20138815789524,-0.09870144855073093,0.00011228990559608576,0.5434222041822022,0.6555126190120005,140.50500446827525,1.1213943867907707,0.007980457187689454,1.1495227948839306e-05,-0.00638008117675871,0.08867513993207408,1.002789656889539,1.627145437485559,1.28337423008001,608580.273177876,655176.0542516765,3607.332396173593,4432.672071768149,530162.6373361842,651872.087074131,14,0.8879096961540786
2025-08-19 00:00:00+00:00,1,0,0,7960300951,95.11817169189452,0.073915083134061,59,9977,22.379453380902607,1633599,0.0753557905554771,1049020,1572251.0,11189.0,1402049.0,95.12132263183594,0.0863525420427322,18.073395133018497,1342444.0,13781.0,1860947.0,95.20126342773438,0.1038683876395225,17.12682791550954,1667903.5714285714,13426.714285714286,1632158.5714285714,95.09487806047711,0.09776607687984189,20.248668273289997,1036787.2941176471,10625.764705882353,1282070.2352941176,94.85840651568245,0.07911765717846501,18.89844208671933,21.68842797166959,3.901921512532036,-27.603221827153323,-10.832067208865848,-43.62977559274929,-25.179505138550795,-27.45069768773054,-12.734716578248817,-0.08728007680584016,-0.0033125484951601614,0.4574620957695956,0.629587256982683,163.72008418520747,1.5572605314860237,0.009510772424956222,1.3699469503490822e-05,0.00834601266043096,0.07930772444781076,1.0024928897024596,1.6087230050866246,1.2357049028804252,559430.3969166385,652748.0685780277,2863.033943675374,4295.171177168201,459396.6697057228,634023.1268715214,14,0.9225552356001724
2025-08-20 00:00:00+00:00,1,0,0,7960300951,95.1181182861328,0.0715965643246806,62,9299,19.15025262037913,1652749,0.0713801831007003,910892,1633599.0,9977.0,1049020.0,95.11817169189452,0.0753557905554771,22.379453380902607,1633599.0,14454.0,1580974.0,95.07608032226562,0.1122458130121231,20.170368949572246,1670639.2857142857,12690.285714285714,1536432.5714285714,95.10088348388672,0.09192812974963863,20.102937369119555,1071007.388888889,10552.055555555555,1261449.2222222222,94.87283494737413,0.07868779750747809,18.91243156081154,1.1722583081894555,1.1722583081894555,-35.66486785664868,-6.795629948882431,-42.384125229130895,-13.167337133705747,-36.40726439124202,-5.275782292868325,0.044215078834430876,-5.6146749638497084e-05,0.3685202211995983,0.6066141299161576,177.71494623655914,1.814427161038673,0.010208663366608372,1.1586902205644612e-05,0.00815064566475726,0.0713417990165814,1.0024037284923455,1.5598765265732495,1.168264110339373,488379.34363780514,649688.2153446092,2143.9260394513067,4178.646255205601,393195.0977469955,621283.510997767,14,0.9333699659971323
2025-08-21 00:00:00+00:00,1,0,0,7960300951,95.12500762939452,0.0618284114015109,63,12086,20.21099551518758,1487928,0.0977188348770141,1111863,1652749.0,9299.0,910892.0,95.1181182861328,0.0713801831007003,19.15025262037913,1699582.0,17014.0,1937665.0,95.09551239013672,0.1307431310415268,17.11615514755249,1640403.0,11986.285714285714,1418460.857142857,95.10509708949498,0.08721037315470825,20.545057421638855,1092950.5789473683,10632.78947368421,1253576.2631578948,94.88610719379626,0.07968943105324315,18.980777032094494,-12.453297340169522,-9.972536664672004,-28.964382273421883,29.970964619851603,-42.618409270952405,22.063098589075313,-25.258914867216596,36.899109293620455,0.03101643654517261,0.007242934769791098,0.27074819498233055,0.584278219634764,123.10151402333085,1.3382284164250304,0.010870034464646756,1.3583306404531117e-05,0.009968076433452747,0.06462220309073242,1.002307923701111,1.5008940308901146,1.0943781628512332,382416.25739133044,638587.218416153,2112.086527583565,4076.133660698952,348539.9634944685,604753.5204672546,14,0.8402893039210316
2025-08-22 00:00:00+00:00,1,0,0,7960300951,95.13314056396484,0.0538523949492005,71,10878,20.699324289957683,1364807,0.0738891810178756,1218773,1487928.0,12086.0,1111863.0,95.12500762939452,0.0977188348770141,20.21099551518758,1699582.0,14260.0,1715415.0,95.06542205810548,0.0947496145963668,21.60994478066762,1592578.0,11503.142857142857,1347512.0,95.1147711617606,0.08423031121492379,20.41496878010886,1106543.4,10645.05,1251836.1,94.8984588623047,0.07939941855147477,19.06670439498765,-19.697490324091447,-8.274661139517503,-23.71669004207574,-9.995035578355127,-28.951711393452896,9.61539326337868,-22.016378290673376,-24.3859373570405,0.07123358250906708,0.008549733422369421,0.1920409015501294,0.5643888010608571,125.45335049177314,1.1198195891937308,0.008925362700549897,1.5166473445318084e-05,0.007304872785296462,0.05891950793732385,1.0022794079276858,1.4392368161971778,1.0608429224241378,282944.3264829401,624520.7028478044,2157.678210077156,3967.796040426102,357789.9254613718,588675.2957672176,14,0.7707582114299558
2025-08-23 00:00:00+00:00,1,1,0,7960300951,95.15518951416016,0.048384663151749,74,8829,19.614169756571453,1279294,0.0571073479950428,1002844,1364807.0,10878.0,1218773.0,95.13314056396484,0.0738891810178756,20.699324289957683,1770733.0,14036.0,1926713.0,95.06642150878906,0.0908482745289802,24.63761858145396,1522372.4285714286,10759.285714285714,1215530.7142857143,95.12745230538505,0.07941017885293275,19.697333233697073,1114769.619047619,10558.57142857143,1239979.3333333333,94.91068413144066,0.07833789138212086,19.09277417411069,-27.7534218879978,-6.265574546437702,-37.097463664861785,-18.83618312189741,-47.950525065227666,-17.716916932029182,-37.13986502096327,-22.712165423477714,0.09337472049779638,0.023176939250202366,0.13896964284211233,0.5470849352966057,144.88040770101927,1.2756647338322473,0.008803952754413693,1.533201470854764e-05,0.0047283172607460395,0.05421919389204618,1.002283917516011,1.3656386060036665,1.0136879797489242,209761.06677157307,609873.6649072884,2355.689376713416,3887.5808103681725,384229.111499668,576336.6333019561,14,0.722465781120022
2025-08-24 00:00:00+00:00,1,1,0,7960300951,95.18660736083984,0.0459960834719134,78,9247,22.35668583710988,1259464,0.0650855600833892,1005366,1279294.0,8829.0,1002844.0,95.15518951416016,0.0571073479950428,19.614169756571453,1665979.0,13057.0,1813274.0,95.1212158203125,0.0940673723816871,17.753741939862568,1464298.857142857,10215.0,1100115.2857142857,95.1367939540318,0.0752699199531759,20.35489664758955,1121346.6363636365,10498.954545454546,1229315.0909090908,94.92322609641336,0.07773551268672398,19.241133795156106,-24.400967839330512,-1.550073712532063,-29.179750325495903,4.7343980065692515,-44.55520787261054,0.2514847772933759,-30.809633100732846,13.970552596907403,0.06874548434165906,0.03301748106445679,0.12302649791552007,0.5314812338152485,136.18771626297578,1.252740541513696,0.009197636286052755,1.77509385628897e-05,0.010175432477682302,0.05041894207291524,1.0022499009610306,1.3058396125317364,0.9682822863279429,187195.4759457475,595974.6938291243,2478.476206803751,3804.181402180059,401273.5111733794,564666.7681634735,14,0.7112670289648411
2025-08-25 00:00:00+00:00,1,0,0,7960300951,95.21566009521484,0.0389149832179232,82,7360,24.98939025402069,1102324,0.0574808381497859,815143,1259464.0,9247.0,1005366.0,95.18660736083984,0.0650855600833892,22.35668583710988,1572251.0,11189.0,1402049.0,95.12132263183594,0.0863525420427322,18.073395133018497,1397166.4285714286,9668.0,1016271.5714285715,95.1502707345145,0.07114539082561214,21.34289595058986,1120519.5652173914,10362.478260869566,1211307.608695652,94.93594061810037,0.07685487466337883,19.491057989019783,-29.88880274205582,-12.476736135371869,-34.22111001876843,-20.406618362712226,-41.86059117762646,-18.920771142051752,-33.4346890201089,-11.6841921984845,0.09917593739106056,0.030521871910882403,0.13615897698609028,0.5196569720950002,149.7519358782774,1.352305850254679,0.009029079524599335,2.2669711976069392e-05,0.016415187290742986,0.047295204735555714,1.0022576288286469,1.246891595596874,0.9257108431602551,205836.72872792179,582285.8044340757,2727.663228262094,3773.907799489991,412440.7349802577,558402.7572525489,14,0.6225241185429988
2025-08-26 00:00:00+00:00,1,0,0,7960300951,95.21329498291016,0.0369202064991943,82,6394,19.91690198580424,1074184,0.0517208687961101,718457,1102324.0,7360.0,815143.0,95.21566009521484,0.0574808381497859,24.98939025402069,1633599.0,9977.0,1049020.0,95.11817169189452,0.0753557905554771,22.379453380902607,1317250.0,9156.142857142857,969048.2857142857,95.16385977608817,0.06776897343141686,20.99110289414724,1118588.9166666667,10197.125,1190772.1666666667,94.94749704996745,0.0758076244189093,19.508801488885805,-34.244328014402555,-2.5527884723547722,-35.91259897764859,-13.124999999999998,-31.511601304074276,-11.861231710264331,-31.36444005848087,-10.020677392814347,0.10000538206702547,-0.0024839530622600137,0.15640306391720576,0.5091819521433668,167.9724784988272,1.4951242800553408,0.00889961556555846,1.8541407658647478e-05,0.01858220781599344,0.044393323815383294,1.0022787617666937,1.1775997244146958,0.8939598615691841,233443.58241740894,569565.2882342673,3017.9774866440125,3778.8023213308807,423314.73589712015,555317.4134299948,14,0.6066323946072051
2025-08-27 00:00:00+00:00,1,0,0,7960300951,95.23046875,0.0370556291623771,83,6367,26.67087340354919,1103957,0.0531317852437496,667472,1074184.0,6394.0,718457.0,95.21329498291016,0.0517208687961101,19.91690198580424,1652749.0,9299.0,910892.0,95.1181182861328,0.0713801831007003,19.15025262037913,1238851.142857143,8737.285714285714,934274.0,95.17990984235492,0.06516205945185247,22.06547729174296,1118003.64,10043.92,1169840.16,94.95881591796875,0.07490059085190291,19.79528436547234,-33.20480000290426,2.7716852978633133,-31.53027207226583,-0.42227087894901594,-26.723255885439766,-7.096458103964465,-25.565075717453112,2.727944213778577,0.11811678562567707,0.018037152367145204,0.17259511318926513,0.49872894546605034,173.36008165829145,1.6539350655382314,0.009538962624705419,2.4159318926579807e-05,0.01918438502720604,0.041883063683143214,1.0023283138300414,1.108092226656027,0.8699805797352661,251081.9149211846,557580.7764044057,3137.6520662767866,3777.720012564898,446540.6662229493,553608.2483731676,14,0.623446335500609
2025-08-28 00:00:00+00:00,1,0,0,7960300951,95.2456512451172,0.0330404047036431,88,6403,21.134238918622337,1005950,0.0531727597117424,647792,1103957.0,6367.0,667472.0,95.23046875,0.0531317852437496,26.67087340354919,1487928.0,12086.0,1111863.0,95.12500762939452,0.0977188348770141,20.21099551518758,1169997.142857143,7925.428571428572,867978.1428571428,95.19714464460101,0.05879833442824223,22.19736920651935,1113693.8846153845,9903.884615384615,1149761.3846153845,94.969848045936,0.07406490503881982,19.84678261751657,-32.392562005688454,-8.877791435717153,-47.021347013072976,0.5654154232762609,-41.738145796739346,-2.948438286549848,-45.585966330171665,0.07711856058445488,0.126826392690238,0.01594289655031389,0.1899979361251122,0.4909402561633448,157.08151155527796,1.5528880367648308,0.009884330333918397,2.100921309151473e-05,0.018384933471683414,0.03968097393329233,1.0023933554000746,1.0505554165462647,0.7938757822942473,266985.1134142888,546757.1610006274,2757.241928983573,3769.6391586137056,422931.8006076069,552000.8122319443,14,0.5680980701212436
2025-08-29 00:00:00+00:00,1,0,0,7960300951,95.2519989013672,0.032792536783417,91,6502,25.94577980041504,1018939,0.0458778403699398,607633,1005950.0,6403.0,647792.0,95.2456512451172,0.0531727597117424,21.134238918622337,1364807.0,10878.0,1218773.0,95.13314056396484,0.0738891810178756,20.699324289957683,1120587.4285714286,7300.285714285715,780672.4285714285,95.21412440708706,0.054796714335679966,22.946862850870406,1110184.4444444445,9777.888888888889,1129682.5555555555,94.98029807761863,0.07302093968071316,20.072671402068366,-25.341898158494203,1.291217257318955,-40.22798308512594,1.5461502420740292,-50.14387420791239,-6.199366463309208,-37.909935205749775,-13.7192791597605,0.12493893999268035,0.006664510313081351,0.19990957164733117,0.48320757938140485,156.68752883284637,1.676895960397213,0.010700520379043964,2.5463501089774705e-05,0.015118735177182334,0.03766873351529033,1.0024618403416394,1.0093705007118794,0.7504246668870694,271193.869317031,536449.5380668897,2600.819735526339,3753.9654964740885,411106.9886469159,551244.7557699501,14,0.575433450441145
2025-08-30 00:00:00+00:00,1,1,0,7960300951,95.26206970214844,0.0217537965080045,96,5695,21.628366072972614,689935,0.0378022864460945,619656,1018939.0,6502.0,607633.0,95.2519989013672,0.0458778403699398,25.94577980041504,1279294.0,8829.0,1002844.0,95.15518951416016,0.0571073479950428,19.614169756571453,1036393.2857142857,6852.571428571428,725931.2857142857,95.2293930053711,0.052038848400115925,23.234605181784854,1095175.5357142857,9632.07142857143,1111467.3214285714,94.99036134992328,0.07176313063661964,20.12823192602923,-46.06908185295953,-32.28888088492049,-35.496658738248954,-12.411565672100888,-38.210130389173194,1.9786614617705034,-33.80486439437544,-17.60229744627776,0.11232197480135486,0.01057279731384586,0.23202611078153756,0.48611272128289845,121.12622893258427,1.113414356652148,0.009190568330544156,3.134836575127637e-05,0.011836460658489756,0.0358540243181187,1.0025163779993138,0.9463261841749765,0.7251474111911345,296850.2285434286,532378.7599485276,2405.5880606584365,3763.731923863467,342894.5710865304,549460.2447153667,14,0.3896324290562157
