timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,daily_Estimated Revenue,session_session_length,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-22 00:00:00+00:00,1,0,0,8087150802,484,101524,140400,23.661931037902832,0.0324552692472934,4761,0.0429691401260398,84.09236907958984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140400.0,4761.0,101524.0,84.09236907958984,0.0324552692472934,23.661931037902832,140400.0,4761.0,101524.0,84.09236907958984,0.0324552692472934,23.661931037902832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.483410331793365,1.3829106131494706,0.04689485348436346,0.0001685310719859747,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-23 00:00:00+00:00,1,1,0,8087150802,437,716753,141189,18.876317858695984,0.0316987745463848,5089,0.0380712880978674,83.84615325927734,140400.0,4761.0,101524.0,84.09236907958984,0.0324552692472934,23.661931037902832,0.0,0.0,0.0,0.0,0.0,0.0,140794.5,4925.0,409138.5,83.9692611694336,0.0320770218968391,21.269124448299408,140794.5,4925.0,409138.5,83.9692611694336,0.0320770218968391,21.269124448299408,0.0,0.5619658119658144,0.0,6.889308968704055,0.0,605.9936566723139,0.0,-2.330884070455508,0.0,-0.2927921082583218,0.003962564236217934,0.003962564236217934,27.7385068762279,0.19698390242677405,0.007100065015333015,0.000133694439115348,0.0,0.0,1.0,1.0,1.0,557.907250356186,557.907250356186,231.93102422918759,231.93102422918759,435032.59788261843,435032.59788261843,2,1.0
2025-08-24 00:00:00+00:00,1,1,0,8087150802,326,739439,168716,18.53145217895508,0.0344447940587997,5008,0.0380816620421347,83.29197692871094,141189.0,5089.0,716753.0,83.84615325927734,0.0316987745463848,18.876317858695984,0.0,0.0,0.0,0.0,0.0,0.0,150101.66666666666,4952.666666666667,519238.6666666667,83.74349975585938,0.0328662792841593,20.35656702518463,150101.66666666666,4952.666666666667,519238.6666666667,83.74349975585938,0.0328662792841593,20.35656702518463,0.0,19.49656134684714,0.0,-1.5916683041855006,0.0,3.165107087099739,0.0,8.662857008546677,0.0,-0.6609442520907671,0.10742926625928587,0.10742926625928587,33.682571371531246,0.2281672617115655,0.006772692848642216,0.00010983749224414304,-0.40019607543945246,0.0,1.0,1.0,1.0,16125.311914295906,16125.311914295906,170.85764054713303,170.85764054713303,361929.30347007455,361929.30347007455,3,1.0
2025-08-25 00:00:00+00:00,1,0,0,8087150802,244,774864,200466,18.254056533177693,0.0492474101483821,6253,0.0390418928411942,82.93663787841797,168716.0,5008.0,739439.0,83.29197692871094,0.0344447940587997,18.53145217895508,0.0,0.0,0.0,0.0,0.0,0.0,162692.75,5277.75,583145.0,83.54178428649902,0.036961562000215,19.8309394021829,162692.75,5277.75,583145.0,83.54178428649902,0.036961562000215,19.8309394021829,0.0,18.81860641551483,0.0,24.860223642172528,0.0,4.790794102015172,0.0,42.97490083498041,0.0,-0.42661858127956975,0.17466299672397825,0.17466299672397825,32.054045410937,0.2587108722164506,0.00806979280261723,9.105766302273039e-05,-0.40213699340822073,0.0,1.0,1.0,1.0,28416.403260265015,28416.403260265015,664.9648486950268,664.9648486950268,321969.9130363995,321969.9130363995,4,1.0
2025-08-26 00:00:00+00:00,1,0,0,8087150802,194,768243,229344,17.033692757288616,0.0486099421977996,6007,0.0386292380992333,82.9439926147461,200466.0,6253.0,774864.0,82.93663787841797,0.0492474101483821,18.254056533177693,0.0,0.0,0.0,0.0,0.0,0.0,176023.0,5423.6,620164.6,83.42222595214844,0.03929123803973192,19.271490073204042,176023.0,5423.6,620164.6,83.42222595214844,0.03929123803973192,19.271490073204042,0.0,14.405435335667892,0.0,-3.934111626419323,0.0,-0.8544725267917941,0.0,-1.294419236791966,0.0,0.008867897851017048,0.21959373733557694,0.21959373733557694,38.173102529960055,0.29853015448216974,0.007819130380452044,7.427104474607519e-05,-0.32062683105469164,-0.32062683105469164,1.0,1.0,1.0,38653.54842702026,38653.54842702026,661.8117557130577,661.8117557130577,290862.0336109545,290862.0336109545,5,1.0
2025-08-27 00:00:00+00:00,1,0,0,8087150802,166,743104,301577,16.649943828582764,0.0473743341863155,5753,0.0449200572564422,83.02307891845703,229344.0,6007.0,768243.0,82.9439926147461,0.0486099421977996,17.033692757288616,0.0,0.0,0.0,0.0,0.0,0.0,196948.66666666666,5478.5,640654.5,83.3557014465332,0.04063842073082918,18.834565699100494,196948.66666666666,5478.5,640654.5,83.3557014465332,0.04063842073082918,18.834565699100494,0.0,31.495482768243342,0.0,-4.228400199766935,0.0,-3.2722719243780896,0.0,-2.541883317730065,0.0,0.09534904363510677,0.3139244679964541,0.3139244679964541,52.41171359054571,0.4058336305098203,0.007741839982236696,5.520941125872167e-05,-0.2402363368443047,-0.2402363368443047,1.0,1.0,1.0,61827.005405944314,61827.005405944314,607.0254525141428,607.0254525141428,264952.0599827448,264952.0599827448,6,1.0
2025-08-28 00:00:00+00:00,1,0,0,8087150802,137,831498,517838,22.855266213417053,0.0569447427988052,6772,0.069211794529549,83.08197021484375,301577.0,5753.0,743104.0,83.02307891845703,0.0473743341863155,16.649943828582764,0.0,0.0,0.0,0.0,0.0,0.0,242790.0,5663.285714285715,667917.8571428572,83.31659698486328,0.04296789531196861,19.40895148686,242790.0,5663.285714285715,667917.8571428572,83.31659698486328,0.04296789531196861,19.40895148686,0.0,71.7100442009835,0.0,17.712497827220574,0.0,11.895239428128491,0.0,20.201674127705616,0.0,0.070933645383775,0.550986356534867,0.550986356534867,76.45622323933264,0.6227764555339212,0.008144327293237875,4.4135853447533026e-05,-0.17947605678012946,-0.17947605678012946,1.0,1.0,1.0,133773.97750310038,133773.97750310038,738.976931143256,738.976931143256,252393.93067149914,252393.93067149914,7,1.0
2025-08-29 00:00:00+00:00,1,0,0,8087150802,124,838184,589407,15.916259010632832,0.0423094406723976,6007,0.0708712578592606,83.28404998779297,517838.0,6772.0,831498.0,83.08197021484375,0.0569447427988052,22.855266213417053,140400.0,4761.0,101524.0,84.09236907958984,0.0324552692472934,23.661931037902832,306933.85714285716,5841.285714285715,773155.0,83.2011228288923,0.044375634086983494,18.30242691153572,286117.125,5706.25,689201.125,83.31252861022949,0.04288558848202224,18.972364927331608,319.80555555555554,13.820731580146695,26.170972484772115,-11.296515062020084,725.6018281391592,0.804090929863932,30.362316054198146,-25.700883711278564,-0.9612276365193573,0.24322939432785962,0.608954502963318,0.608954502963318,98.10369507323568,0.7031944021904473,0.007166675614571962,2.700380553136848e-05,-0.07213865007673038,-0.12236295427593905,0.9986627967822415,1.0727559811138783,1.034744669659503,174232.31164366854,174232.31164366854,694.8682814544267,694.8682814544267,241300.91377391218,241300.91377391218,8,1.0
2025-08-30 00:00:00+00:00,1,1,0,8087150802,107,729320,557258,17.410624345143635,0.0316079780459404,4852,0.0607377074794886,83.55619812011719,589407.0,6007.0,838184.0,83.28404998779297,0.0423094406723976,15.916259010632832,141189.0,5089.0,716753.0,83.84615325927734,0.0316987745463848,18.876317858695984,366372.28571428574,5807.428571428572,774950.2857142857,83.15970066615513,0.04436266315834858,18.093042123885382,316243.8888888889,5611.333333333333,693658.7777777778,83.33960300021701,0.04163252065579092,18.798838195977385,294.68938798348313,-5.454465250667195,-4.657103556690901,-19.227567837522884,1.7533236693812126,-12.988078989816076,-0.28643536459599384,-25.293320961907128,-0.3458180582996184,0.32677101121296737,0.5892990921650574,0.5892990921650574,114.82752936328045,0.7640778203287716,0.006652763323694231,3.1243325536498534e-05,0.058052335466658445,-0.0694094340006515,0.997841334400628,1.1585118276957733,1.0655771608241047,186362.2366249695,186362.2366249695,709.6261339606932,709.6261339606932,226112.14171113068,226112.14171113068,8,0.945455347493328
2025-08-31 00:00:00+00:00,1,1,0,8087150802,98,681066,912246,16.488852977752686,0.0279898904263973,3722,0.092435729024868,83.72795867919922,557258.0,4852.0,729320.0,83.55619812011719,0.0316079780459404,17.410624345143635,168716.0,5008.0,739439.0,83.29197692871094,0.0344447940587997,18.53145217895508,472590.85714285716,5623.714285714285,766611.2857142857,83.22198377336774,0.04344053406800539,17.801242237999325,375844.1,5422.4,692399.5,83.37843856811523,0.040268257632851565,18.567839674154918,440.69916309063746,63.7026296616648,-25.678913738019173,-23.28936521022259,-7.894227921437736,-6.616300115175777,-18.739852592480087,-11.446754405752923,0.5234378706864273,0.20556291806757,0.6855763938847542,0.6855763938847542,245.02981466559226,1.3394365018419627,0.005464954255601871,1.807498734197283e-05,0.13783373151506675,-0.029296551328713356,0.9981235581112535,1.2574119352754431,1.0787785869474975,257669.84274086094,257669.84274086094,896.9811344479632,896.9811344479632,213217.7617368111,213217.7617368111,9,1.0
2025-09-01 00:00:00+00:00,0,0,1,8087150802,98,542185,912246,16.645150860150654,0.0269392561167478,3423,0.0872497761074836,83.98462677001953,912246.0,3722.0,681066.0,83.72795867919922,0.0279898904263973,16.488852977752686,200466.0,6253.0,774864.0,82.93663787841797,0.0492474101483821,18.254056533177693,574273.7142857143,5219.428571428572,733371.4285714285,83.37169647216797,0.04025365492062906,17.571398570424034,424607.9090909091,5240.636363636364,678743.6363636364,83.43354658647017,0.03905653022229667,18.39304978197271,355.06270389991323,0.0,-45.258276027506795,-8.033315421816223,-30.028366268145124,-20.391709467217566,-45.298126265767046,-3.7536206596173183,1.2636018512564684,0.30655003999766617,0.6902990095766472,0.6902990095766472,266.4269859813084,1.6825333003803122,0.006313331587315054,1.8246320196340086e-05,0.1787817818777933,0.005581595680927971,0.9992586900972967,1.3524800221344007,1.0306510765682142,293106.4191038656,293106.4191038656,1042.8498715277544,1042.8498715277544,207284.6864972291,207284.6864972291,10,1.0
2025-09-02 00:00:00+00:00,0,0,0,8087150802,107,412052,852079,17.72709075609843,0.0235165730118751,2773,0.0780237370219344,84.17877960205078,912246.0,3423.0,542185.0,83.98462677001953,0.0269392561167478,16.645150860150654,229344.0,6007.0,768243.0,82.9439926147461,0.0486099421977996,17.033692757288616,663235.8571428572,4757.428571428572,682487.0,83.54809461321149,0.036668887894068414,17.670455427396867,460230.5,5035.0,656519.3333333334,83.49564933776855,0.037761533788094874,18.33755319648319,271.5287951723176,-6.595479728055809,-53.83718994506409,-18.989190768331877,-46.36436648300082,-24.001586174460744,-51.62188649354202,-12.705187886553638,1.4886997217989695,0.23117663255551868,0.6637929278160036,0.6637929278160036,307.1661860129777,2.067886898044669,0.0067297168082746635,2.080449107607083e-05,0.20415442330496572,0.03295634343073868,1.0006281198584466,1.4410949668543418,0.9710645785693446,305497.75106522324,305497.75106522324,1223.153599215048,1223.153599215048,212103.4922619073,212103.4922619073,10,0.9340452027194419
2025-09-03 00:00:00+00:00,0,0,0,8087150802,116,354608,751670,18.0634708404541,0.0224534496665,2617,0.06644412471601,84.29153442382812,852079.0,2773.0,412052.0,84.17877960205078,0.0235165730118751,17.72709075609843,301577.0,5753.0,743104.0,83.02307891845703,0.0473743341863155,16.649943828582764,727534.8571428572,4309.428571428572,626987.5714285715,83.72930254255023,0.03310876153409477,17.8723878576642,482648.92307692306,4849.0,633295.3846153846,83.55687126746544,0.0365839888556645,18.316469938327103,149.24646110280295,-11.784001248710506,-54.51069007474361,-5.625676163000359,-52.28016536043407,-13.940958908098978,-52.604189479066335,-4.520740946558233,1.5278348164092348,0.13394684778085253,0.6287287239007414,0.6287287239007414,287.1161191749427,2.1197149536531787,0.007379959335493459,2.4031086526491112e-05,0.20880644662040182,0.05213223970853414,1.0020636396800071,1.507379012688494,0.9050068778645048,303455.24149822094,303455.24149822094,1349.5100345434012,1349.5100345434012,219659.90485275886,219659.90485275886,10,0.8239773043674623
2025-09-04 00:00:00+00:00,0,0,0,8087150802,122,337750,643794,24.66172885894775,0.0207577366381883,2438,0.0552455987348011,84.45067596435547,751670.0,2617.0,354608.0,84.29153442382812,0.0224534496665,18.0634708404541,517838.0,6772.0,831498.0,83.08197021484375,0.0569447427988052,22.855266213417053,745528.5714285715,3690.285714285714,556452.1428571428,83.92483193533761,0.027939189225435212,18.13045394988287,494159.28571428574,4676.785714285715,612185.0,83.62071446010044,0.03545354226870191,18.769702718371438,24.323437059466468,-14.351510636316467,-63.99881866509156,-6.839893007260223,-59.38053970063668,-4.753981861661327,-63.54758030687982,-7.552126971570273,1.6474160951796657,0.18879896019825537,0.5963951274526393,0.5963951274526393,263.95817958179583,1.9061201891334147,0.007218335400931456,3.830680396546688e-05,0.19362040928432198,0.06724306882082723,1.0036368676972052,1.5086806885576225,0.7880507119340707,294714.1901854767,294714.1901854767,1447.8589061396524,1447.8589061396524,225339.68943079963,225339.68943079963,10,0.7057241138903322
2025-09-05 00:00:00+00:00,0,0,0,8087150802,127,353695,610024,199.77218077399513,0.0189507529139518,2786,0.0507355285287347,84.6342544555664,643794.0,2438.0,337750.0,84.45067596435547,0.0207577366381883,24.66172885894775,589407.0,6007.0,838184.0,83.28404998779297,0.0423094406723976,15.916259010632832,748473.8571428572,3230.1428571428573,487239.4285714286,84.11771828787667,0.02460223383137153,44.39558563036319,501883.6,4550.733333333334,594952.3333333334,83.6882837931315,0.03435335631171857,30.83653458874635,3.4979224881957593,-5.245466717614644,-53.62077576161146,14.273995077932721,-57.80222480982695,4.7209474463360435,-55.20916227494554,-8.70510959712325,1.6212041416949985,0.21737954032294837,0.5260149971581427,0.5689866107047611,218.88195191962683,1.7247127476703157,0.007876820772640913,0.0003274819569263475,0.17808968680245948,0.07997349330357188,1.005131357404899,1.4913295775013513,0.7161522620419842,277580.14291534096,285565.048532304,1532.7502395052154,1478.14007004298,188437.69595042386,227168.32829413607,10,0.668705590378034
