timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,visits_visits_gained,ratings_like_ratio,platform_platform_share,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-07-22 00:00:00+00:00,1,0,0,605887098,4325,0.0,0,80.27357482910156,0.1376623958349228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.0,0.0,80.27357482910156,0.1376623958349228,0.0,0.0,4325.0,0.0,80.27357482910156,0.1376623958349228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-07-23 00:00:00+00:00,1,0,0,605887098,8426,0.0,375596,80.30391693115234,0.2663322985172272,0.0,0.0,0.0,0.0,4325.0,0.0,80.27357482910156,0.1376623958349228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.5,187798.0,80.28874588012695,0.20199734717607498,0.0,0.0,6375.5,187798.0,80.28874588012695,0.20199734717607498,0.0,0.0,0.0,0.0,94.82080924855492,0.0,inf,0.0,93.46771999856685,0.0,0.03779836903412548,0.0,0.0,0.0,0.0,0.02243361901186644,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2899.8449096460313,2899.8449096460313,265586.4785865425,265586.4785865425,0,0.0
2020-07-24 00:00:00+00:00,1,0,0,605887098,9000,0.0,558582,80.34130859375,0.2903956472873688,0.0,0.0,0.0,0.0,8426.0,375596.0,80.30391693115234,0.2663322985172272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250.333333333333,311392.6666666667,80.30626678466797,0.2314634472131729,0.0,0.0,7250.333333333333,311392.6666666667,80.30626678466797,0.2314634472131729,0.0,0.0,0.0,0.0,6.812247804414917,0.0,48.718836196338614,0.0,9.035084705877349,0.0,0.04656268838008071,0.0,0.0,0.0,0.0,0.016112198187198678,0.0,0.03386688232421525,0.0,1.0,0.0,1.0,0.0,0.0,2549.617683758358,2549.617683758358,284771.86253092723,284771.86253092723,0,0.0
2020-07-25 00:00:00+00:00,1,1,0,605887098,7867,0.0,527347,80.38499450683594,0.2645390629768371,0.0,0.0,0.0,0.0,9000.0,558582.0,80.34130859375,0.2903956472873688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7404.5,365381.25,80.32594871520996,0.23973235115408897,0.0,0.0,7404.5,365381.25,80.32594871520996,0.23973235115408897,0.0,0.0,0.0,0.0,-12.588888888888894,0.0,-5.5918379038350725,0.0,-8.903915934023832,0.0,0.05437540643860039,0.0,0.0,0.0,0.0,0.014918042734588924,0.0,0.037165069580061875,0.0,1.0,0.0,1.0,0.0,0.0,2104.4642231852426,2104.4642231852426,256363.82541403276,256363.82541403276,0,0.0
2020-07-26 00:00:00+00:00,1,1,0,605887098,7226,0.0,500609,80.41677856445312,0.2525503039360046,0.0,0.0,0.0,0.0,7867.0,527347.0,80.38499450683594,0.2645390629768371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7368.8,392426.8,80.3441146850586,0.2422959417104721,0.0,0.0,7368.8,392426.8,80.3441146850586,0.2422959417104721,0.0,0.0,0.0,0.0,-8.147959832210494,0.0,-5.070285789053508,0.0,-4.531942808719425,0.0,0.03953978949950976,0.0,0.0,0.0,0.0,0.014434390044146142,0.0,0.03674850463867156,0.03674850463867156,1.0,0.0,1.0,0.0,0.0,1824.2668938507875,1824.2668938507875,230106.7515517526,230106.7515517526,0,0.0
2020-07-27 00:00:00+00:00,1,0,0,605887098,7852,0.0,478938,80.44217681884766,0.2516193389892578,0.0,0.0,0.0,0.0,7226.0,500609.0,80.41677856445312,0.2525503039360046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7449.333333333333,406845.3333333333,80.36045837402344,0.2438498412569364,0.0,0.0,7449.333333333333,406845.3333333333,80.36045837402344,0.2438498412569364,0.0,0.0,0.0,0.0,8.663160808192627,0.0,-4.328927366467639,0.0,-0.36862554993506436,0.0,0.031583277579527724,0.0,0.0,0.0,0.0,0.016394572168898336,0.0,0.035008021763400246,0.035008021763400246,1.0,0.0,1.0,0.0,0.0,1643.5551304007624,1643.5551304007624,208822.07332719082,208822.07332719082,0,0.0
2020-07-28 00:00:00+00:00,1,0,0,605887098,7355,0.0,447310,80.49116516113281,0.235159233212471,0.0,0.0,0.0,0.0,7852.0,478938.0,80.44217681884766,0.2516193389892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7435.857142857143,412626.0,80.37913077218192,0.24260832582201278,0.0,0.0,7435.857142857143,412626.0,80.37913077218192,0.24260832582201278,0.0,0.0,0.0,0.0,-6.329597554763122,0.0,-6.603777524439492,0.0,-6.541669588238419,0.0,0.06089882723521178,0.0,0.0,0.0,0.0,0.01644269870403366,0.0,0.03588431222098519,0.03588431222098519,1.0,0.0,1.0,0.0,0.0,1500.777290669897,1500.777290669897,191240.14921994458,191240.14921994458,0,0.0
2020-07-29 00:00:00+00:00,1,0,0,605887098,7412,0.0,437543,80.50296783447266,0.2413684427738189,0.0,0.0,0.0,0.0,7355.0,447310.0,80.49116516113281,0.235159233212471,0.0,0.0,4325.0,0.0,80.27357482910156,0.1376623958349228,0.0,0.0,7876.857142857143,475132.14285714284,80.41190120152065,0.25742347538471216,0.0,0.0,7432.875,415740.625,80.39461040496826,0.2424533404409885,0.0,0.0,0.0,71.37572254335261,0.774983004758667,inf,-2.183496903713311,75.33360603665122,2.640427712118676,0.28576403363056446,0.014663315304508373,0.0,0.0,0.0,0.0,0.01694001060464776,0.0,0.03407314845494403,0.034242630004886934,1.0002150740760518,0.0,1.0617443955051107,0.0,0.0,1389.4753827562815,1389.4753827562815,177273.00085295195,177273.00085295195,0,0.0
2020-07-30 00:00:00+00:00,1,0,0,605887098,7295,0.0,434897,80.53152465820312,0.2348403185606002,0.0,0.0,0.0,0.0,7412.0,437543.0,80.50296783447266,0.2413684427738189,0.0,0.0,8426.0,375596.0,80.30391693115234,0.2663322985172272,0.0,0.0,7715.285714285715,483603.71428571426,80.44441659109933,0.25292462110519404,0.0,0.0,7417.555555555556,417869.1111111111,80.40982309977214,0.24160744912094534,0.0,0.0,0.0,-13.422739140754803,-1.5785213167835987,15.788506799859414,-0.6047405626418478,-11.824318767177234,-2.7046303726357634,0.28343290806838173,0.035473007391706446,0.0,0.0,0.0,0.0,0.016774048167616313,0.0,0.031463623046875444,0.03309745788574174,1.000430214742349,0.0,1.046841155044783,0.0,0.0,1300.5474915503003,1300.5474915503003,165946.60679149517,165946.60679149517,0,0.0
2020-07-31 00:00:00+00:00,1,0,0,605887098,6436,0.0,414651,80.55792236328125,0.2064738273620605,0.0,0.0,0.0,0.0,7295.0,434897.0,80.53152465820312,0.2348403185606002,0.0,0.0,9000.0,558582.0,80.34130859375,0.2903956472873688,0.0,0.0,7349.0,463042.14285714284,80.47536141531808,0.24093578968729285,0.0,0.0,7319.4,417547.3,80.42463302612305,0.23809408694505688,0.0,0.0,0.0,-28.488888888888887,-11.775188485263877,-25.76721054384137,-4.6553551760531775,-28.899131481217143,-12.079054981872616,0.2696169297248696,0.03277934348091538,0.0,0.0,0.0,0.0,0.01552144931171199,0.0,0.028895241873611206,0.03214902010830682,1.000630756862497,0.0,1.0119352092221077,0.0,0.0,1264.8450234449017,1264.8450234449017,156459.270901798,156459.270901798,0,0.0
2020-08-01 00:00:00+00:00,1,1,0,605887098,5893,0.0,396780,80.58717346191406,0.2029534131288528,0.0,0.0,0.0,0.0,6436.0,414651.0,80.55792236328125,0.2064738273620605,0.0,0.0,7867.0,527347.0,80.38499450683594,0.2645390629768371,0.0,0.0,7067.0,444389.71428571426,80.50424412318638,0.2321378397090094,0.0,0.0,7189.727272727273,415659.36363636365,80.43940942937678,0.23489948023449286,0.0,0.0,0.0,-25.09215711198678,-8.436917339962713,-24.75921926170055,-4.309889521549448,-23.280361378378633,-1.7050171821702653,0.25151330334536315,0.03631064180242838,0.0,0.0,0.0,0.0,0.014852021644181552,0.0,0.027965545654296677,0.031499966708099,1.0008060065864421,0.0,0.9882433093392688,0.0,0.0,1274.6822420438039,1274.6822420438039,148562.31166367378,148562.31166367378,0,0.0
2020-08-02 00:00:00+00:00,1,1,0,605887098,5959,0.0,376573,80.60771179199219,0.1957465261220932,0.0,0.0,0.0,0.0,5893.0,396780.0,80.58717346191406,0.2029534131288528,0.0,0.0,7226.0,500609.0,80.41677856445312,0.2525503039360046,0.0,0.0,6886.0,426670.28571428574,80.53152029854911,0.22402301430702204,0.0,0.0,7087.166666666667,412402.1666666667,80.4534346262614,0.23163673405845955,0.0,0.0,0.0,-17.5339053418212,1.1199728491430472,-24.777021587706173,-5.092746610212206,-22.492064720819048,-3.5510055710095467,0.2374295898784684,0.025485854877183023,0.0,0.0,0.0,0.0,0.01582424702714473,0.0,0.026556287493023606,0.030703911414513792,1.0009705697792823,0.0,0.9671307757710139,0.0,0.0,1266.226091640634,1266.226091640634,142097.28943280908,142097.28943280908,0,0.0
2020-08-03 00:00:00+00:00,1,0,0,605887098,6306,0.0,370050,80.62786102294922,0.2022160440683365,0.0,0.0,0.0,0.0,5959.0,376573.0,80.60771179199219,0.1957465261220932,0.0,0.0,7852.0,478938.0,80.44217681884766,0.2516193389892578,0.0,0.0,6665.142857142857,411114.85714285716,80.55804661342076,0.2169654007468904,0.0,0.0,7027.076923076923,409144.3076923077,80.46685204139122,0.22937360405921933,0.0,0.0,0.0,-19.68925114620479,5.82312468534989,-22.735301855354972,-1.7322006622885855,-19.63414065046505,3.3050486639073506,0.2308294124358623,0.024996654177478206,0.0,0.0,0.0,0.0,0.017040894363209394,0.0,0.02411515372140188,0.02987482259561882,1.0011333184996802,0.0,0.9459039615163156,0.0,0.0,1231.5266583620553,1231.5266583620553,136553.94689180818,136553.94689180818,0,0.0
2020-08-04 00:00:00+00:00,1,0,0,605887098,6447,0.0,346145,80.64952087402344,0.2030503153800964,0.0,0.0,0.0,0.0,6306.0,370050.0,80.62786102294922,0.2022160440683365,0.0,0.0,7355.0,447310.0,80.49116516113281,0.235159233212471,0.0,0.0,6535.428571428572,396662.71428571426,80.58066885811942,0.21237841248512263,0.0,0.0,6985.642857142857,404644.35714285716,80.47989981515067,0.2274933691535677,0.0,0.0,0.0,-12.345343303874913,2.2359657469076977,-22.616306364713513,-6.459937846236996,-13.654117422369527,0.41256435195518026,0.19673676306413146,0.026863978281710388,0.0,0.0,0.0,0.0,0.018625088835346935,0.0,0.024361474173408164,0.029118967580266504,1.001252101993171,0.0,0.9335586934921086,0.0,0.0,1193.3259666316505,1193.3259666316505,132272.79037051083,132272.79037051083,0,0.0
2020-08-05 00:00:00+00:00,1,0,0,605887098,5692,0.0,345102,80.66877746582031,0.1895233392715454,0.0,0.0,0.0,0.0,6447.0,346145.0,80.64952087402344,0.2030503153800964,0.0,0.0,7412.0,437543.0,80.50296783447266,0.2413684427738189,0.0,0.0,6289.714285714285,383456.85714285716,80.60435594831195,0.204971969127655,0.0,0.0,6899.4,400674.86666666664,80.49249165852865,0.22496203382809954,0.0,0.0,0.0,-23.20561252023745,-11.710873274391187,-21.127294917299555,-0.30131881148073303,-21.479652810643678,-6.661883820879277,0.2059671038322275,0.023876883071571875,0.0,0.0,0.0,0.0,0.016493626540482118,0.0,0.022701535906113776,0.028381102425711426,1.0013897481302712,0.0,0.9111402739374255,0.0,0.0,998.9749691613846,1197.446497462711,67225.571409592,128385.05793558614,0,0.0
2020-08-06 00:00:00+00:00,1,0,0,605887098,5452,0.0,323174,80.6943130493164,0.1850278079509735,0.0,0.0,0.0,0.0,5692.0,345102.0,80.66877746582031,0.1895233392715454,0.0,0.0,7295.0,434897.0,80.53152465820312,0.2348403185606002,0.0,0.0,6026.428571428572,367496.4285714286,80.6276114327567,0.1978558961834226,0.0,0.0,6808.9375,395831.0625,80.50510549545288,0.22246614471077916,0.0,0.0,0.0,-25.26387936943112,-4.2164441321152495,-25.689531084371698,-6.3540634363173805,-21.211225957680956,-2.3720198988952945,0.20214244273184523,0.03165485370955068,0.0,0.0,0.0,0.0,0.016870116809777985,0.0,0.021935326712475296,0.027824615029729653,1.0015217163750034,0.0,0.8893753089516092,0.0,0.0,1007.6557605988924,1212.1145418235028,71754.03931322429,125535.94670556518,0,0.0
2020-08-07 00:00:00+00:00,1,0,0,605887098,5234,0.0,327130,80.70694732666016,0.1771175861358642,0.0,0.0,0.0,0.0,5452.0,323174.0,80.6943130493164,0.1850278079509735,0.0,0.0,6436.0,414651.0,80.55792236328125,0.2064738273620605,0.0,0.0,5854.714285714285,354993.4285714286,80.6489007132394,0.19366214743682317,0.0,0.0,6716.294117647059,391789.82352941175,80.51697854434742,0.21979858244166653,0.0,0.0,0.0,-18.676196395276566,-3.9985326485693307,-21.107147938869076,1.224108375054933,-14.217899479685093,-4.275152963604945,0.18499107102945,0.015656961273124992,0.0,0.0,0.0,0.0,0.015999706539582003,0.0,0.02048001970563599,0.027144862156287457,1.001638439137645,0.0,0.8810891557420311,0.0,0.0,891.5332391355452,1234.2215544983142,65100.47494707828,122686.41614561251,0,0.0
2020-08-08 00:00:00+00:00,1,1,0,605887098,4826,0.0,316015,80.71965026855469,0.1665921658277511,0.0,0.0,0.0,0.0,5234.0,327130.0,80.70694732666016,0.1771175861358642,0.0,0.0,5893.0,396780.0,80.58717346191406,0.2029534131288528,0.0,0.0,5702.285714285715,343455.5714285714,80.66782597133091,0.1884676835366658,0.0,0.0,6611.277777777777,387580.1111111111,80.52823808458116,0.2168426704075601,0.0,0.0,0.0,-18.106227727812662,-7.795185326709975,-20.35510862442663,-3.3977317885855784,-17.916056074413667,-5.942617296082164,0.1643894443118077,0.01573958911258444,0.0,0.0,0.0,0.0,0.015271378664371425,0.0,0.019242150442939806,0.026414475573840874,1.0017334029660891,0.0,0.8691448190636881,0.0,0.0,929.2405176058782,1277.5791816398219,59841.17592248431,120355.87939200237,0,0.0
2020-08-09 00:00:00+00:00,1,1,0,605887098,4810,0.0,317697,80.73979187011719,0.1658135801553726,0.0,0.0,0.0,0.0,4826.0,316015.0,80.71965026855469,0.1665921658277511,0.0,0.0,5959.0,376573.0,80.60771179199219,0.1957465261220932,0.0,0.0,5538.142857142857,335044.71428571426,80.6866945539202,0.18419154839856283,0.0,0.0,6516.473684210527,383902.05263157893,80.53937249434621,0.21415692881533968,0.0,0.0,0.0,-19.28175868434301,-0.33153750518026825,-15.634684377265495,0.532253215828371,-15.291686938061167,-0.467360315840748,0.16385538702032854,0.024952538192968277,0.0,0.0,0.0,0.0,0.015140164558794831,0.0,0.018365042550225228,0.02579262716728656,1.0018291930395204,0.0,0.8600774647706356,0.0,0.0,983.7146603395896,1308.548363154167,54484.409049745635,118058.54386253255,0,0.0
