timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,ratings_like_ratio,daily_rpv,sort_sort_position,visits_visits_gained,session_session_length,platform_platform_share,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-31 00:00:00+00:00,1,1,0,8330409552,22059,91.2128448486328,0.0162120169726393,91,4002197,12.373539288838703,0.1667804569005966,1032245,782574.0,20560.0,3403010.0,91.25342559814452,0.1333939284086227,12.490749279658,454665.0,24845.0,4705319.0,92.1332550048828,0.1737488657236099,12.244607865810394,910976.2857142857,26670.714285714286,4277210.285714285,91.49234662737165,0.20618567722184314,13.766314029693604,671436.1818181818,29550.18181818182,4657097.090909091,91.83475841175427,0.21980809759009964,13.578639942588229,127.03419000802789,31.903819958240366,-11.21352384785671,7.290856031128401,-14.943131379615282,17.60755919024628,-4.010621188225927,25.02852183024529,-0.9989988481371004,-0.04447038480552834,0.5252556769287914,0.5252556769287914,46.792611060743425,0.2579195232219895,0.005511721309140627,1.198700628419844e-05,-0.12391935076032304,-0.16087750521573152,0.9962714358887147,1.3567578131512863,0.9380258483758878,352675.66619539214,352675.66619539214,7212.185671738932,7212.185671738932,728328.2251910131,728328.2251910131,10,1.0
2025-09-01 00:00:00+00:00,0,0,1,8330409552,17089,91.16732025146484,0.0134480122488129,100,2767929,14.081803758939108,0.1347958296537399,901674,1032245.0,22059.0,4002197.0,91.2128448486328,0.1667804569005966,12.373539288838703,744298.0,32368.0,5069793.0,91.9667739868164,0.253037691116333,20.46200422445933,933458.5714285715,24488.0,3948372.5714285714,91.37813895089286,0.18929398272718695,12.85485682033357,690622.6666666666,28511.75,4499666.416666667,91.77913856506348,0.21272374192873633,13.620570260617468,21.144219116536654,-12.64922571676298,-47.20402867029164,-22.530486422775287,-45.40351055753163,-30.83976126112733,-46.72895209442609,-19.177682949939367,-0.8692853959041402,-0.04991029195887675,0.49631816509629983,0.49631816509629983,52.7603276770041,0.325757515544107,0.006173927808867999,1.5617382936134536e-05,-0.09096826825822679,-0.1494226255616903,0.9956308195910301,1.3516187876282246,0.8898582782104384,342768.5746939135,342768.5746939135,7760.606737351027,7760.606737351027,882978.5905722703,882978.5905722703,10,0.8735077428323702
2025-09-02 00:00:00+00:00,0,0,0,8330409552,15089,91.06839752197266,0.011251449187267,113,2255109,14.06225593884786,0.1315508782863617,782574,901674.0,17089.0,2767929.0,91.16732025146484,0.1347958296537399,14.081803758939108,871291.0,28536.0,4821212.0,91.73819732666016,0.2291632294654846,10.3720805644989,920784.7142857143,22567.0,3581786.4285714286,91.28245326450893,0.17534936113016944,13.382024730954852,697695.8461538461,27479.23076923077,4327008.153846154,91.72446617713341,0.20647967549470753,13.654546082019806,-10.182246803880679,-13.208765030376835,-47.12293243622091,-11.70343495816022,-53.22526783721604,-18.527209332320304,-42.59511938577597,-2.4073084276522216,-0.7301209574704037,-0.10850678644422906,0.4717891750012942,0.4717891750012942,51.860437375745526,0.34702253992044735,0.0066910261583692145,1.7969211818481117e-05,-0.07271793910434882,-0.14083451491135812,0.9951810794758851,1.3197508905373012,0.8492330332757811,329165.34765875293,329165.34765875293,8310.676648683568,8310.676648683568,1049867.440753423,1049867.440753423,10,0.7581281575594941
2025-09-03 00:00:00+00:00,0,0,0,8330409552,12828,91.0676040649414,0.0089813742445257,123,1910507,14.00805675983429,0.1152087524533271,643794,782574.0,15089.0,2255109.0,91.06839752197266,0.1315508782863617,14.06225593884786,945400.0,27896.0,4414846.0,91.54408264160156,0.2333810925483703,13.175336678822836,877698.1428571428,20414.428571428572,3224023.714285714,91.21438489641461,0.15846759825944898,13.500984742527917,693845.7142857143,26432.714285714286,4154400.9285714286,91.67754745483398,0.19996032384889464,13.67979684472084,-31.902475142796703,-17.733786197854773,-54.01491253226269,-14.984425740605744,-56.725398802132624,-15.280946508572313,-50.63492453680709,-12.422665698560253,-0.52049085305228,-0.0008712759341777954,0.45626825601729903,0.45626825601729903,50.182711045288016,0.3369752966226784,0.0067144445351707506,2.1758567183395784e-05,-0.05836187090192064,-0.13143510084886015,0.9949479172242521,1.26497595183779,0.7924952070951797,316579.77400222,316579.77400222,8893.100025634145,8893.100025634145,1197723.2242676406,1197723.2242676406,10,0.6236833309921579
2025-09-04 00:00:00+00:00,0,0,0,8330409552,15615,91.05438232421876,0.0077681200551769,132,1863267,13.63367980459462,0.1307792365550995,570305,643794.0,12828.0,1910507.0,91.0676040649414,0.1152087524533271,14.00805675983429,968781.0,30035.0,4249880.0,91.42543029785156,0.2513628304004669,12.11457335948944,820773.0,18354.428571428572,2883079.0,91.16137804303851,0.14124137056725364,13.717999948971514,685609.6666666666,25711.533333333333,4001658.6666666665,91.63600311279296,0.1953482513626416,13.676722375379091,-41.1316902375253,-11.414986781486004,-48.01065423672382,21.72591206735266,-56.15718561465265,-2.4726420787780423,-47.97192713547016,13.51501840806777,-0.40584766451081666,-0.014518599515600528,0.3839486999228881,0.4473785119094305,36.52055584016394,0.30607781596635586,0.008380436952708896,2.3905902804099236e-05,-0.04535566057477334,-0.1223701477050772,0.9948205393771895,1.1971432724840034,0.7230234700440458,278041.7166313298,306727.032424054,7661.238027230981,9013.305156161927,1249561.1786716408,1296929.7173771972,10,0.5524899612010714
2025-09-05 00:00:00+00:00,0,0,0,8330409552,15776,91.0402374267578,0.0069260382318278,140,2122862,21.21990149954091,0.1154030486941337,523744,570305.0,15615.0,1863267.0,91.05438232421876,0.1307792365550995,13.63367980459462,1032245.0,25241.0,3979534.0,91.30567169189452,0.1761805117130279,15.375914812088013,748130.0,17002.285714285714,2617840.1428571427,91.12345886230469,0.13255887585026874,14.552855190036214,675493.0625,25090.5625,3884233.875,91.59876775741577,0.19035167619585988,14.148171070639206,-49.261657842857076,-8.164227913134203,-37.498514321936526,1.031059878322127,-46.65551293191616,13.932249108689199,-34.497267846452694,-11.757361692876634,-0.290709503821851,-0.015534559787133695,0.3155720322180894,0.4427532586097904,33.19667870951385,0.24671587379873314,0.007431473439407065,4.051571184362793e-05,-0.03772163391113142,-0.11391730589025152,0.9948109684578961,1.1075317298317924,0.6963893278978747,236534.37946851391,299076.7545901818,6504.92834973336,9055.018954287172,1224123.4226704175,1338098.9822115994,10,0.5073834215714292
2025-09-06 00:00:00+00:00,0,1,0,8330409552,12415,91.02047729492188,0.0084800491383047,146,2373624,153.3500758517872,0.0820270702242851,662214,523744.0,15776.0,2122862.0,91.0402374267578,0.1154030486941337,21.21990149954091,782574.0,20560.0,3403010.0,91.25342559814452,0.1333939284086227,12.490749279658,730935.7142857143,15838.714285714286,2470785.0,91.09018053327289,0.12522075325250623,34.67561612891181,674711.9411764706,24344.941176470587,3795374.470588235,91.56475067138672,0.18397964055047314,22.336518410706738,-15.380015180673013,26.43848903280992,-39.61575875486382,-21.304513184584184,-30.24927931448923,11.8124494196985,-38.50764333664919,-28.921227686374984,-0.2552762284765975,-0.02170483337307072,0.24193328869491665,0.42921684630916085,53.33553479381443,0.2789884670072147,0.005230396545368371,0.00023157143201496072,-0.030188696725025447,-0.10627011691822633,0.9948171088258952,1.0833300400926777,0.680622882389821,188635.45431922327,289597.7315588968,6756.307633253889,9290.8531596309,1174385.971733224,1346415.23112282,10,0.6415279318378874
2025-09-07 00:00:00+00:00,0,1,0,8330409552,9980,90.9980010986328,0.0074626281683959,154,2054507,135.14709119002023,0.0811657756567001,597676,662214.0,12415.0,2373624.0,91.02047729492188,0.0820270702242851,153.3500758517872,1032245.0,22059.0,4002197.0,91.2128448486328,0.1667804569005966,12.373539288838703,668854.4285714285,14113.142857142857,2192543.5714285714,91.05948856898715,0.11299008450337815,52.21469497193774,670432.1666666666,23546.88888888889,3698659.611111111,91.5332645840115,0.17826775916748575,28.60377245400193,-42.09940469559068,-9.745792145741405,-54.75769527177117,-19.613370922271443,-48.66552046288576,-13.444294462812978,-51.33376106225922,-1.05001259368398,-0.23554111304886494,-0.024693560127408976,0.2188785948862395,0.41993391812474273,59.88137461176235,0.29090955109447125,0.0048576106785663525,0.00022612061563356166,-0.02254159109932801,-0.09943359973384203,0.994824001774901,0.997646684968768,0.6338223189153455,172895.56345049062,281537.20658519387,7326.358434964969,9628.410166786063,1165608.431765969,1369147.3385878722,10,0.5790059530440932
2025-09-08 00:00:00+00:00,0,0,0,8330409552,9198,90.97867584228516,0.006138141388496,169,1299427,23.133105692656144,0.0861105024814605,502845,597676.0,9980.0,2054507.0,90.9980010986328,0.0811657756567001,135.14709119002023,901674.0,17089.0,2767929.0,91.16732025146484,0.1347958296537399,14.081803758939108,611878.8571428572,12985.857142857143,1982757.5714285714,91.03253936767578,0.10603503776448109,53.50773810532589,661611.7894736842,22791.684210526317,3572384.210526316,91.50407570286801,0.1734173772366423,28.315842624457417,-44.232061698573986,-15.866623387922552,-46.17590262742115,-7.835671342685369,-53.05417877409428,-36.752369303195366,-36.117828939768415,6.092132779799564,-0.2069210860419668,-0.021237011928088023,0.24471172451709036,0.4176060507796109,54.6630068485705,0.38697411476434246,0.007078499155012821,4.600435459893515e-05,-0.015795571463452392,-0.09327522411681131,0.994846826968414,0.9248306437066519,0.611444132382348,189081.0935532601,276293.0865513366,7023.659263948095,9919.288348424056,1144418.0374557525,1439925.7012875737,10,0.48713725908093525
2025-09-09 00:00:00+00:00,0,0,0,8330409552,8692,90.95166778564452,0.0056527533609848,181,1298515,15.730135094035756,0.0837392061948776,469698,502845.0,9198.0,1299427.0,90.97867584228516,0.0861105024814605,23.133105692656144,782574.0,15089.0,2255109.0,91.06839752197266,0.1315508782863617,14.06225593884786,567182.2857142857,12072.0,1846101.2857142857,91.01586369105748,0.0992047988942691,53.74600655606702,652016.1,22086.7,3458690.75,91.47645530700683,0.16893346868455406,27.68655724793633,-39.9803724631792,-6.591892133758915,-42.3951222745046,-5.501195912154822,-42.418969548700304,-0.07018478144598106,-36.344624007303864,-2.753782893199863,-0.12817809416265646,-0.029686139516316157,0.2727535516942001,0.4176681127998749,54.031749683653516,0.36171907007691856,0.006693795070680685,3.3489820276465896e-05,-0.01933779035295809,-0.08784173377474667,0.9949649162245788,0.8698900007442848,0.5872418276067731,202924.14202688195,272326.3340021345,6895.174452526141,10156.465672560247,1091056.2806584686,1490900.5682077878,10,0.4550256964189703
2025-09-10 00:00:00+00:00,0,0,0,8330409552,8353,90.95787811279295,0.0053322319436859,191,1286375,36.53054701763651,0.0801808014512062,450699,469698.0,8692.0,1298515.0,90.95166778564452,0.0837392061948776,15.730135094035756,643794.0,12828.0,1910507.0,91.0676040649414,0.1152087524533271,14.00805675983429,539597.2857142857,11432.714285714286,1756939.5714285714,91.00018855503627,0.0942008058939661,56.96350516432449,642429.5714285715,21432.714285714286,3355247.1428571427,91.45176115490142,0.16470715119725177,28.107699617922055,-29.993289779028697,-4.044939514326229,-34.88462737761148,-3.900138057984348,-32.66839639948977,-0.9349141134295746,-30.403897495818544,-4.249389151588446,-0.1204884582998389,0.00682816192341118,0.2937388211659111,0.4187879857161074,53.95008379219536,0.3503633463310883,0.006493435822807639,8.105291106642225e-05,-0.018159048897877696,-0.08259808428875773,0.9950621771066795,0.8399322037968808,0.5719290583877082,208157.3442162031,269041.7861830336,6559.3136216233115,10343.004825208467,1034818.4227068457,1528514.7876620071,10,0.43662018222418125
2025-09-11 00:00:00+00:00,0,0,0,8330409552,6700,90.93934631347656,0.0050196502484346,199,1060580,16.85317561500951,0.0657123550772667,430709,450699.0,8353.0,1286375.0,90.95787811279295,0.0801808014512062,36.53054701763651,570305.0,15615.0,1863267.0,91.05438232421876,0.1307792365550995,13.63367980459462,519655.0,10159.142857142857,1642270.0,90.98375483921595,0.08490553711141856,57.4234331372409,632805.9090909091,20763.045454545456,3250944.090909091,91.42846957120028,0.16020738773725246,27.596130345062395,-24.477428744268416,-4.43533267213817,-57.09253922510407,-19.789297258470008,-43.079547912349646,-17.552813137693136,-49.75322015312349,-18.044776445324295,-0.1263376982039044,-0.02037404532833076,0.3075081523886967,0.42099763700447324,64.27533203999403,0.4061066528629119,0.006317292125731085,3.912882360523208e-05,-0.01693589346749546,-0.07790048643399747,0.9951359272000281,0.821191762805341,0.5299726704904993,206096.268845038,266409.7924097402,5590.975877093524,10571.168802690567,966501.6213154289,1569854.4917759532,10,0.41725462462884294
2025-09-12 00:00:00+00:00,0,0,0,8330409552,7254,90.9451675415039,0.0048053587803761,203,1075489,87.0069936839017,0.0562705807387828,416795,430709.0,6700.0,1060580.0,90.93934631347656,0.0657123550772667,16.85317561500951,523744.0,15776.0,2122862.0,91.0402374267578,0.1154030486941337,21.21990149954091,504376.5714285714,8941.714285714286,1492645.2857142857,90.97017342703683,0.07645804168922557,66.82158916357815,623414.1304347826,20175.695652173912,3156359.086956522,91.40745643947436,0.15568839612862334,30.179211359794536,-20.42009073134967,-3.2304874056497512,-54.01876267748479,8.268656716417922,-49.33778078838851,1.4057402553319776,-51.23995303804898,-14.368339602776302,-0.10442622728260575,0.006401220443441602,0.29980930901187375,0.42371993647226447,57.44934527911785,0.38753963309747186,0.006744832587936661,0.00020875198822421927,-0.013001305716373502,-0.07341620856123017,0.9952161122355803,0.8090554044336599,0.4910965980153016,187756.56485641553,264152.9957437381,4896.181793382074,10705.35460936502,877191.3930527163,1599433.7784541394,10,0.40377526653071705
2025-09-13 00:00:00+00:00,0,1,0,8330409552,6504,90.9512176513672,0.0047837677678217,206,1319496,17.955287673256613,0.0442487634718418,421336,416795.0,7254.0,1075489.0,90.9451675415039,0.0562705807387828,87.0069936839017,662214.0,12415.0,2373624.0,91.02047729492188,0.0820270702242851,153.3500758517872,469965.4285714286,8097.285714285715,1342055.5714285714,90.9602791922433,0.07106114072459081,47.479476566645204,614994.2083333334,19606.041666666668,3079823.125,91.3884464899699,0.15104507810125745,29.66988120618879,-36.37464626238648,1.089504432634758,-47.61175996778091,-10.339123242349046,-44.41006663228886,22.68800517717986,-46.05590160558798,-21.364302818817947,-0.07609237570822547,0.00665248085944814,0.3154893740771075,0.425400791338038,64.77109915449654,0.31931561799685787,0.004929151032552556,4.2615027100056754e-05,-0.00784601484025844,-0.06916865141495702,0.9953148640318163,0.7641786251045511,0.47046313337633494,189435.77494424154,261619.0228933102,4655.755792564722,10835.586914459089,804688.8829418651,1608585.997665985,10,0.40817441595745196
2025-09-14 00:00:00+00:00,0,1,0,8330409552,6215,90.93540954589844,0.0043380326929941,222,1292341,19.242006347292943,0.0557006672024726,387448,421336.0,6504.0,1319496.0,90.9512176513672,0.0442487634718418,17.955287673256613,597676.0,9980.0,2054507.0,90.9980010986328,0.0811657756567001,135.14709119002023,439932.85714285716,7559.428571428572,1233174.7142857143,90.95133754185268,0.06742326808827259,30.921607303398453,605892.36,19070.4,3008323.84,91.37032501220703,0.14723130166530607,29.252766211832956,-35.174241562318045,-8.04298706970209,-37.725450901803605,-4.44341943419434,-37.097269563939186,-2.057982744926856,-31.374194662951393,25.880731645570943,-0.06878343697519496,-0.017380861825688765,0.27206172028565356,0.42932141660910483,62.33075933075933,0.29980299332529625,0.00480909852036071,4.966332690829746e-05,-0.005121776035848552,-0.06536953265850272,0.9954144031960226,0.7260907814431876,0.45794112614410426,150829.28819114453,260122.5663078337,3874.240896933551,10940.32278621918,546182.91434251,1614787.3134811155,10,0.37534500046016206
