timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,ratings_like_ratio,visits_visits_gained,platform_platform_share,session_session_length,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-01-09 00:00:00+00:00,0,0,0,2820580801,4714,93.66326141357422,184172,0.1016149520874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4714.0,184172.0,93.66326141357422,0.1016149520874023,0.0,0.0,4714.0,184172.0,93.66326141357422,0.1016149520874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025595499883261933,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-01-10 00:00:00+00:00,0,0,0,2820580801,4381,93.63599395751952,263844,0.0999175757169723,0.0,0.0,0.0,0.0,0.0,4714.0,184172.0,93.66326141357422,0.1016149520874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4547.5,224008.0,93.64962768554688,0.10076626390218729,0.0,0.0,4547.5,224008.0,93.64962768554688,0.10076626390218729,0.0,0.0,0.0,0.0,-7.064064488756894,0.0,43.2595617140499,0.0,-1.6704002074124258,0.0,-0.029112221422977758,0.0,0.0,0.0,0.0,0.01660444579203699,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,235.46655813512032,235.46655813512032,56336.61147069462,56336.61147069462,0,0.0
2023-01-11 00:00:00+00:00,0,0,0,2820580801,3811,93.6194076538086,246407,0.0885323137044906,0.0,0.0,0.0,0.0,0.0,4381.0,263844.0,93.63599395751952,0.0999175757169723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302.0,231474.33333333334,93.63955434163411,0.09668828050295507,0.0,0.0,4302.0,231474.33333333334,93.63955434163411,0.09668828050295507,0.0,0.0,0.0,0.0,-13.010728144259298,0.0,-6.608829459832322,0.0,-11.39465397432351,0.0,-0.017713598168722644,0.0,0.0,0.0,0.0,0.015466218629265284,0.0,-0.021926879882826742,0.0,1.0,0.0,1.0,0.0,0.0,456.6541360811265,456.6541360811265,41882.51778884996,41882.51778884996,0,0.0
2023-01-12 00:00:00+00:00,0,0,0,2820580801,4111,93.5931625366211,232845,0.0932865068316459,0.0,0.0,0.0,0.0,0.0,3811.0,246407.0,93.6194076538086,0.0885323137044906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.25,231817.0,93.62795639038086,0.09583783708512777,0.0,0.0,4254.25,231817.0,93.62795639038086,0.09583783708512777,0.0,0.0,0.0,0.0,7.871949619522445,0.0,-5.50390208070387,0.0,5.370008902087631,0.0,-0.028033842389341146,0.0,0.0,0.0,0.0,0.017655446088831246,0.0,-0.022688293457040702,0.0,1.0,0.0,1.0,0.0,0.0,384.8925174642916,384.8925174642916,34203.79919443648,34203.79919443648,0,0.0
2023-01-13 00:00:00+00:00,0,0,0,2820580801,5170,93.57537841796876,268426,0.1013787537813186,0.0,0.0,0.0,0.0,0.0,4111.0,232845.0,93.5931625366211,0.0932865068316459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4437.4,239138.8,93.61744079589843,0.09694602042436594,0.0,0.0,4437.4,239138.8,93.61744079589843,0.09694602042436594,0.0,0.0,0.0,0.0,25.760155679883233,0.0,15.28098091004746,0.0,8.674616752749431,0.0,-0.019001514822591936,0.0,0.0,0.0,0.0,0.019260357564626508,0.0,-0.021859741210933537,-0.021859741210933537,1.0,0.0,1.0,0.0,0.0,528.0400552988382,528.0400552988382,33844.77338822052,33844.77338822052,0,0.0
2023-01-14 00:00:00+00:00,0,1,0,2820580801,6796,93.55310821533205,372286,0.0962731391191482,0.0,0.0,0.0,0.0,0.0,5170.0,268426.0,93.57537841796876,0.1013787537813186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4830.5,261330.0,93.60671869913737,0.09683387354016298,0.0,0.0,4830.5,261330.0,93.60671869913737,0.09683387354016298,0.0,0.0,0.0,0.0,31.450676982591872,0.0,38.6922280256011,0.0,-5.036178165282623,0.0,-0.02379921194359813,0.0,0.0,0.0,0.0,0.01825473357920099,0.0,-0.02168164934429271,-0.02168164934429271,1.0,0.0,1.0,0.0,0.0,1072.4862236877452,1072.4862236877452,62217.93224786565,62217.93224786565,0,0.0
2023-01-15 00:00:00+00:00,0,1,0,2820580801,6146,93.55596923828124,389478,0.089910127222538,0.0,0.0,0.0,0.0,0.0,6796.0,372286.0,93.55310821533205,0.0962731391191482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5018.428571428572,279636.85714285716,93.59946877615792,0.09584476692335941,0.0,0.0,5018.428571428572,279636.85714285716,93.59946877615792,0.09584476692335941,0.0,0.0,0.0,0.0,-9.564449676280162,0.0,4.617955013081332,0.0,-6.60933252496868,0.0,0.0030581805391172168,0.0,0.0,0.0,0.0,0.015780054893845367,0.0,-0.01898847307477208,-0.01898847307477208,1.0,0.0,1.0,0.0,0.0,1098.0629698310959,1098.0629698310959,74645.02466212683,74645.02466212683,0,0.0
2023-01-16 00:00:00+00:00,0,0,1,2820580801,5850,93.5714340209961,307979,0.092120312154293,0.0,0.0,0.0,0.0,0.0,6146.0,389478.0,93.55596923828124,0.089910127222538,0.0,0.0,4714.0,184172.0,93.66326141357422,0.1016149520874023,0.0,0.0,5180.714285714285,297323.5714285714,93.5863505772182,0.09448838979005807,0.0,0.0,5122.375,283179.625,93.5959644317627,0.0953792100772261,0.0,0.0,0.0,24.098430207891397,-4.816140579238526,67.2235736159677,-20.925187045224636,-9.34374296111723,2.4582157761656287,-0.09803992642607451,0.01652997969106007,0.0,0.0,0.0,0.0,0.018994739918176504,0.0,-0.01287896292550181,-0.014995211646664546,0.9998972834501694,0.0,0.9906602257824659,0.0,0.0,1058.2685235124131,1058.2685235124131,69830.55580666572,69830.55580666572,0,0.0
2023-01-17 00:00:00+00:00,0,0,0,2820580801,3825,93.56351470947266,235585,0.0829343646764755,0.0,0.0,0.0,0.0,0.0,5850.0,307979.0,93.5714340209961,0.092120312154293,0.0,0.0,4381.0,263844.0,93.63599395751952,0.0999175757169723,0.0,0.0,5101.285714285715,293286.5714285714,93.57599639892578,0.09206221678427283,0.0,0.0,4978.222222222223,277891.3333333333,93.5923589070638,0.09399644947714271,0.0,0.0,0.0,-12.691166400365217,-34.61538461538461,-10.710495595882419,-23.506148146464533,-16.997220877940077,-9.971685139789688,-0.07740532778425235,-0.008463385868018314,0.0,0.0,0.0,0.0,0.016236109106653195,0.0,-0.008233751569475818,-0.012659962972008621,0.9998251726067268,0.0,0.9794222792070435,0.0,0.0,1080.2596652862887,1080.2596652862887,67219.50957497384,67219.50957497384,0,0.0
2023-01-18 00:00:00+00:00,0,0,0,2820580801,3355,93.55093383789062,213395,0.0737257823348045,0.0,0.0,0.0,0.0,0.0,3825.0,235585.0,93.56351470947266,0.0829343646764755,0.0,0.0,3811.0,246407.0,93.6194076538086,0.0885323137044906,0.0,0.0,5036.142857142857,288570.5714285714,93.56621442522321,0.0899469980171748,0.0,0.0,4815.9,271441.7,93.58821640014648,0.09196938276290889,0.0,0.0,0.0,-11.965363421674102,-12.287581699346406,-13.397346666287891,-9.419105630664093,-16.72443738351671,-11.10345799065733,-0.07314062076869687,-0.013446343503764613,0.0,0.0,0.0,0.0,0.01572194417889745,0.0,-0.004717418125701764,-0.011466795025443935,0.9997649065686945,0.0,0.9780102390058694,0.0,0.0,1140.5190290194882,1140.5190290194882,66576.18781190964,66576.18781190964,0,0.0
2023-01-19 00:00:00+00:00,0,0,0,2820580801,3320,93.5415267944336,196066,0.071028746664524,0.0,0.0,0.0,0.0,0.0,3355.0,213395.0,93.55093383789062,0.0737257823348045,0.0,0.0,4111.0,232845.0,93.5931625366211,0.0932865068316459,0.0,0.0,4923.142857142857,283316.4285714286,93.558837890625,0.08676731799330026,0.0,0.0,4679.909090909091,264589.36363636365,93.58397189053622,0.09006568857214663,0.0,0.0,0.0,-19.24106056920457,-1.0432190760059634,-15.795486267688808,-8.12062138288151,-23.859570824417798,-3.658198780492672,-0.055170421415451365,-0.010055531325137146,0.0,0.0,0.0,0.0,0.01693298719315336,0.0,-0.003512791224885259,-0.01072235107421276,0.9997314283695864,0.0,0.9633781673005894,0.0,0.0,1172.234656930553,1172.234656930553,67124.13541532244,67124.13541532244,0,0.0
2023-01-20 00:00:00+00:00,0,0,0,2820580801,3585,93.53804779052734,201508,0.0680962353944778,0.0,0.0,0.0,0.0,0.0,3320.0,196066.0,93.5415267944336,0.071028746664524,0.0,0.0,5170.0,268426.0,93.57537841796876,0.1013787537813186,0.0,0.0,4696.714285714285,273756.71428571426,93.55350494384766,0.08201267250946587,0.0,0.0,4588.666666666667,259332.58333333334,93.58014488220215,0.08823490080734088,0.0,0.0,0.0,-30.657640232108317,7.981927710843384,-24.929775804132237,2.7755959727846724,-32.8298752405594,-4.128625954638821,-0.039893643042165916,-0.0037192079555214974,0.0,0.0,0.0,0.0,0.017790768650531738,0.0,-0.003377369471952093,-0.010014273903584203,0.9997153248866196,0.0,0.9294810982848939,0.0,0.0,1161.5140850187613,1161.5140850187613,66540.58851620815,66540.58851620815,0,0.0
2023-01-21 00:00:00+00:00,0,1,0,2820580801,5442,93.5350341796875,332124,0.159566193819046,0.0,0.0,0.0,0.0,0.0,3585.0,201508.0,93.53804779052734,0.0680962353944778,0.0,0.0,6796.0,372286.0,93.55310821533205,0.0962731391191482,0.0,0.0,4503.285714285715,268019.28571428574,93.55092293875558,0.09105453746659412,0.0,0.0,4654.307692307692,264931.92307692306,93.57667482816257,0.09372192334670282,0.0,0.0,0.0,-19.923484402589764,51.799163179916306,-10.787942603267375,64.81926275879866,65.74321277876474,134.32454510104367,-0.019319545859386444,-0.0032218021554064613,0.0,0.0,0.0,0.0,0.0163853970643583,0.0,-0.005413055419921411,-0.009355524084068454,0.9997248043975245,0.0,0.971539360430736,0.0,0.0,1136.9707108962384,1136.9707108962384,66830.10523516769,66830.10523516769,0,0.0
2023-01-22 00:00:00+00:00,0,1,0,2820580801,5730,93.52973175048828,323602,0.0820803791284561,0.0,0.0,0.0,0.0,0.0,5442.0,332124.0,93.5350341796875,0.159566193819046,0.0,0.0,6146.0,389478.0,93.55596923828124,0.089910127222538,0.0,0.0,4443.857142857143,258608.42857142858,93.54717472621373,0.0899360020245824,0.0,0.0,4731.142857142857,269122.64285714284,93.57332175118583,0.09289038447397091,0.0,0.0,0.0,-6.768630003254151,5.292171995589867,-16.91392068358162,-2.565909118281129,-8.70841621067041,-48.5602951577962,-0.02804469667363474,-0.00566892314277645,0.0,0.0,0.0,0.0,0.017706881580207848,0.0,-0.00696263994488953,-0.00882565005795133,0.9997205717988549,0.0,0.9681949594016767,0.0,0.0,1129.563963329544,1129.563963329544,66095.1899001702,66095.1899001702,0,0.0
2023-01-23 00:00:00+00:00,0,0,0,2820580801,3478,93.52549743652344,219096,0.0705109387636184,0.0,0.0,0.0,0.0,0.0,5730.0,323602.0,93.52973175048828,0.0820803791284561,0.0,0.0,5850.0,307979.0,93.5714340209961,0.092120312154293,0.0,0.0,4105.0,245910.85714285713,93.54061235700335,0.08684894868305748,0.0,0.0,4647.6,265787.5333333333,93.57013346354167,0.09139842142661408,0.0,0.0,0.0,-40.547008547008545,-39.301919720767884,-28.8600846161589,-32.29460880958709,-23.45777265114006,-14.095256975764558,-0.049092530165084636,-0.004527238435947378,0.0,0.0,0.0,0.0,0.01587424747942692,0.0,-0.005819593157088376,-0.008366448538644884,0.9996845028916218,0.0,0.9502237273626276,0.0,0.0,1178.2595937779035,1135.5479357058048,63239.712768990306,64987.517661764046,0,0.0
2023-01-24 00:00:00+00:00,0,0,0,2820580801,3248,93.52384185791016,198343,0.0703383386135101,0.0,0.0,0.0,0.0,0.0,3478.0,219096.0,93.52549743652344,0.0705109387636184,0.0,0.0,3825.0,235585.0,93.56351470947266,0.0829343646764755,0.0,0.0,4022.5714285714284,240590.57142857142,93.53494480678013,0.08504951638834814,0.0,0.0,4560.125,261572.25,93.5672402381897,0.09008216625079508,0.0,0.0,0.0,-15.084967320261434,-6.6129959746981,-15.808306980495368,-9.47210355278052,-15.187945445898233,-0.24478492718260636,-0.042402053498835635,-0.0017701895832278325,0.0,0.0,0.0,0.0,0.01637558988424152,0.0,-0.004344667707164307,-0.007911154803105077,0.9996548425354072,0.0,0.9441326727375128,0.0,0.0,1235.1645461411026,1151.4922998729373,66212.14643240931,65008.58998881095,0,0.0
2023-01-25 00:00:00+00:00,0,0,0,2820580801,3228,93.53648376464844,197652,0.0659549757838249,0.0,0.0,0.0,0.0,0.0,3248.0,198343.0,93.52384185791016,0.0703383386135101,0.0,0.0,3355.0,213395.0,93.55093383789062,0.0737257823348045,0.0,0.0,4004.4285714285716,238341.57142857142,93.53288051060268,0.0839394011667796,0.0,0.0,4481.764705882353,257812.23529411765,93.56543103386375,0.08866291975273802,0.0,0.0,0.0,-3.785394932935915,-0.6157635467980316,-7.377398720682304,-0.3483863811679755,-10.54014797115438,-6.231825937445834,-0.01544620951323683,0.0135173090488383,0.0,0.0,0.0,0.0,0.016331651935462654,0.0,-0.0018956320626387596,-0.007195697111241622,0.9996521095141507,0.0,0.9467249826744788,0.0,0.0,1271.7160682486317,1160.7968453508436,68613.7027270616,64825.346540270606,0,0.0
2023-01-26 00:00:00+00:00,0,0,0,2820580801,3118,93.5459976196289,186355,0.0660102441906929,0.0,0.0,0.0,0.0,0.0,3228.0,197652.0,93.53648376464844,0.0659549757838249,0.0,0.0,3320.0,196066.0,93.5415267944336,0.071028746664524,0.0,0.0,3975.5714285714284,236954.2857142857,93.5335191999163,0.0832224722419466,0.0,0.0,4406.0,253842.38888888888,93.56435139973958,0.08740443777706884,0.0,0.0,0.0,-6.084337349397595,-3.407682775712517,-4.952924015382576,-5.715601157590111,-7.0654526645866245,0.08379717559012789,0.0047795084691548695,0.0101712771290563,0.0,0.0,0.0,0.0,0.016731417287342506,0.0,0.0007449558803072083,-0.006400471501310076,0.9996704706508192,0.0,0.9521538534943884,0.0,0.0,1322.9588404053216,1171.1160589495012,71282.25593167481,65106.09942162632,0,0.0
2023-01-27 00:00:00+00:00,0,0,0,2820580801,3357,93.54498291015624,199985,0.0627988055348396,0.0,0.0,0.0,0.0,0.0,3118.0,186355.0,93.5459976196289,0.0660102441906929,0.0,0.0,3585.0,201508.0,93.53804779052734,0.0680962353944778,0.0,0.0,3943.0,236736.7142857143,93.53450993129185,0.08246569654771256,0.0,0.0,4350.789473684211,251007.7894736842,93.56333200555099,0.08610940450116204,0.0,0.0,0.0,-6.359832635983265,7.665169980756903,-0.7558012585108242,7.313997477931911,-7.7793285178695655,-4.865061014735794,0.007414223187995894,-0.0010847171428962632,0.0,0.0,0.0,0.0,0.016786175032252257,0.0,0.0026201520647379517,-0.005746219032691772,0.9996919511774396,0.0,0.9576851335280072,0.0,0.0,1335.6645051545204,1163.2856522677175,72996.22078671507,64466.88439602919,0,0.0
