timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ratings_like_ratio,visits_visits_gained,session_session_length,ccu_playing,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-10-29 00:00:00+00:00,0,1,0,3647333358,0.6301648616790771,94.93138885498048,4143628,0.0,44615,0.0,0.0,0.0,0.0,42582.0,4044299.0,94.93163299560548,0.6214628219604492,0.0,0.0,44050.0,3585977.0,94.94200897216795,0.618440568447113,0.0,0.0,32013.285714285714,3053089.4285714286,94.93526022774833,0.6305407796587262,0.0,0.0,33190.166666666664,3342188.3333333335,94.95072708129882,0.6559922466675441,0.0,0.0,0.0,1.2826333711691174,4.774317786858306,15.550880555006351,2.456025135629192,1.8957833347517106,1.4002510546289315,-0.011185898952892348,-0.0002571752084068457,0.0,0.0,0.0,0.0,0.010767131902976835,0.0,-0.0014035361153685723,-0.0011737505241281915,0.9998371065285551,0.0,0.961201573436101,0.0,0.0,7860.961053288623,8837.037477857968,616945.8653048178,772617.5173977886,0,0.0
2023-10-30 00:00:00+00:00,0,0,0,3647333358,0.6202528476715088,94.93023681640624,2922831,0.0,26958,0.0,0.0,0.0,0.0,44615.0,4143628.0,94.93138885498048,0.6301648616790771,0.0,0.0,26027.0,2571804.0,94.93952178955078,0.5862045288085938,0.0,0.0,32146.285714285714,3103236.1428571427,94.93393380301339,0.6354048252105713,0.0,0.0,32567.433333333334,3291866.6333333333,94.94971415201823,0.6518201023340225,0.0,0.0,0.0,3.5770545971491208,-39.576375658410846,13.649057237643314,-29.462031823320046,5.808266089672665,-1.57292394583185,-0.009779881939075974,-0.001213548635647932,0.0,0.0,0.0,0.0,0.009223246495180018,0.0,-0.001332964215951228,-0.0012376863778759222,0.9998338030909754,0.0,0.9748162459784965,0.0,0.0,7914.996775838914,8584.089848661535,616111.2575961507,747924.694398187,0,0.0
2023-10-31 00:00:00+00:00,0,0,0,3647333358,0.6706730127334595,94.93047332763672,2720556,0.0,24837,0.0,0.0,0.0,0.0,26958.0,2922831.0,94.93023681640624,0.6202528476715088,0.0,0.0,24890.0,2522098.0,94.9381866455078,0.6109327673912048,0.0,0.0,32138.714285714286,3131587.285714286,94.93283190046039,0.6439391459737506,0.0,0.0,31888.866666666665,3223444.3666666667,94.94869283040364,0.6497146060069402,0.0,0.0,0.0,-0.21293692245881735,-7.867794346761626,7.868766400036797,-6.9205164445019225,9.778530229661197,8.12896954060478,-0.008124568357181783,0.00024914214733495754,0.0,0.0,0.0,0.0,0.009129380490833311,0.0,-0.0010961805071086847,-0.0012832081490280073,0.9998329526245128,0.0,0.9911107739001208,0.0,0.0,7932.188116005209,8353.044436666705,607850.0576195857,700095.4885840385,0,0.0
2023-11-01 00:00:00+00:00,0,0,0,3647333358,0.8348071575164795,94.92899322509766,1279526,0.0,37771,0.0,0.0,0.0,0.0,24837.0,2720556.0,94.93047332763672,0.6706730127334595,0.0,0.0,25502.0,2512700.0,94.93603515625,0.6339718699455261,0.0,0.0,33891.42857142857,2955419.5714285714,94.93182591029576,0.6726299013410296,0.0,0.0,32290.766666666666,3165804.1666666665,94.9476193745931,0.6540942202011745,0.0,0.0,0.0,48.109952160614846,52.07553247171559,-49.0776455605524,-52.9682167909795,31.67889571949147,24.473050453313917,-0.007417553451383174,-0.0015591437471873526,0.0,0.0,0.0,0.0,0.02951950212852093,0.0,-0.0010498591831764731,-0.0013240674181138718,0.9998336612923907,0.0,1.0283379375132748,0.0,0.0,7977.914617765309,8335.739413176063,759339.291086739,784481.435070089,0,0.0
2023-11-02 00:00:00+00:00,0,0,0,3647333358,0.733612596988678,94.92896270751952,3189233,0.0,36628,0.0,0.0,0.0,0.0,37771.0,1279526.0,94.92899322509766,0.8348071575164795,0.0,0.0,26393.0,2560750.0,94.9358139038086,0.645576000213623,0.0,0.0,35353.57142857143,3045202.8571428573,94.93084716796875,0.6852065580231803,0.0,0.0,32692.233333333334,3173377.7333333334,94.94653854370117,0.6551196585098903,0.0,0.0,0.0,38.77922176334634,-3.0261311588255513,24.542926876891546,149.25112893368328,13.636906691996508,-12.121908588907115,-0.007216661455089479,-3.214779500382292e-05,0.0,0.0,0.0,0.0,0.011484889475027545,0.0,-0.0007869175502258808,-0.001349479497076904,0.999834734620418,0.0,1.0459258077855953,0.0,0.0,7916.791030447994,8241.263025412545,753095.8033420978,783542.4671891921,0,0.0
2023-11-03 00:00:00+00:00,0,0,0,3647333358,0.689182460308075,94.92852020263672,3328094,0.0,37322,0.0,0.0,0.0,0.0,36628.0,3189233.0,94.92896270751952,0.733612596988678,0.0,0.0,34084.0,3016347.0,94.93424224853516,0.6854726076126099,0.0,0.0,35816.142857142855,3089738.1428571427,94.9300297328404,0.6857365369796753,0.0,0.0,33105.333333333336,3189681.066666667,94.94541371663412,0.6544727434714636,0.0,0.0,0.0,9.500058678558855,1.8947253467292757,10.335249890015973,4.354056288769126,0.5412109330503956,-6.056348659085076,-0.006027378280915041,-0.0004661431771468827,0.0,0.0,0.0,0.0,0.01121422315168287,0.0,-0.0005512237548844875,-0.0013572684384546402,0.9998379702274021,0.0,1.0477694355037337,0.0,0.0,8036.298152756746,8148.7918940995305,758050.64348761,781430.5144942317,0,0.0
2023-11-04 00:00:00+00:00,0,1,0,3647333358,0.6767762303352356,94.92762756347656,4232571,0.0,47177,0.0,0.0,0.0,0.0,37322.0,3328094.0,94.92852020263672,0.689182460308075,0.0,0.0,42582.0,4044299.0,94.93163299560548,0.6214628219604492,0.0,0.0,36472.57142857143,3116634.1428571427,94.92945752825055,0.6936384524617877,0.0,0.0,33842.666666666664,3231944.8666666667,94.94428151448568,0.6541420290867488,0.0,0.0,0.0,10.790944530552826,26.405337334547994,4.655244332825048,27.177026850804097,8.90051768507989,-1.8001372187118059,-0.004219280762929323,-0.0009403276889252687,0.0,0.0,0.0,0.0,0.011146177785044176,0.0,-0.0005795615059903674,-0.0013604322185236945,0.9998438664656927,0.0,1.0603789721785344,0.0,0.0,8333.221121735422,8392.541414989122,797235.5721993078,802834.9024948702,0,0.0
2023-11-05 00:00:00+00:00,0,1,0,3647333358,0.6736631989479065,94.92619323730467,4163040,0.0,46468,0.0,0.0,0.0,0.0,47177.0,4232571.0,94.92762756347656,0.6767762303352356,0.0,0.0,44615.0,4143628.0,94.93138885498048,0.6301648616790771,0.0,0.0,36737.28571428572,3119407.285714286,94.92871529715401,0.6998525006430489,0.0,0.0,34313.833333333336,3262693.2,94.94307759602864,0.6530996968348821,0.0,0.0,0.0,4.153311666479875,-1.5028509655128586,0.4684783479597998,-1.6427603931511103,6.902691646901382,-0.4599794212316044,-0.005473023979185587,-0.001510968101392507,0.0,0.0,0.0,0.0,0.011162032754421588,0.0,-0.0006534031459245692,-0.0013527909428422173,0.9998487272665023,0.0,1.0715860136434683,0.0,0.0,8574.58108802791,8696.1501552697,841067.8473645292,820644.6613981625,0,0.0
2023-11-06 00:00:00+00:00,0,0,0,3647333358,0.6538945436477661,94.92520141601562,2593426,0.0,26916,0.0,0.0,0.0,0.0,46468.0,4163040.0,94.92619323730467,0.6736631989479065,0.0,0.0,26958.0,2922831.0,94.93023681640624,0.6202528476715088,0.0,0.0,36731.28571428572,3072349.4285714286,94.92799595424107,0.7046584572110858,0.0,0.0,33719.066666666666,3196600.033333333,94.9418217976888,0.6512729436159134,0.0,0.0,0.0,-0.15579790785666958,-42.07626753895154,-11.270066589549653,-37.7035531726815,5.423868040679158,-2.9345012954565597,-0.005304316685050825,-0.0010448341550617357,0.0,0.0,0.0,0.0,0.010378545453563951,0.0,-0.0008125305175692022,-0.0013315847903913522,0.999854375625136,0.0,1.081971029379437,0.0,0.0,8511.05773213772,8566.337099703462,840069.781707008,790499.3238972871,0,0.0
2023-11-07 00:00:00+00:00,0,0,0,3647333358,0.6195554733276367,94.92552185058594,2437148,0.0,25379,0.0,0.0,0.0,0.0,26916.0,2593426.0,94.92520141601562,0.6538945436477661,0.0,0.0,24837.0,2720556.0,94.93047332763672,0.6706730127334595,0.0,0.0,36808.71428571428,3031862.5714285714,94.92728860037667,0.6973559515816825,0.0,0.0,33069.833333333336,3124182.1333333333,94.94058787027994,0.6480123549699783,0.0,0.0,0.0,2.1822281273905952,-5.710358151285478,-10.417282349637357,-6.025928636483169,-7.621827393573389,-5.251469163294753,-0.0052158984119810015,0.0003375653309545257,0.0,0.0,0.0,0.0,0.010413396965060405,0.0,-0.000723702566962529,-0.001293863841766822,0.9998599200805304,0.0,1.0761460738105684,0.0,0.0,8469.759223065574,8430.163654825172,844763.8121398172,755312.5398339608,0,0.0
