timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,sort_sort_position,daily_Estimated Revenue,session_session_length,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-27 00:00:00+00:00,1,0,0,7922055773,790600,270.0,195515,7.978579143683116,3543,0.0302457511425018,0.0054541491044266,84.95310974121094,197947.0,3452.0,785557.0,84.99691772460938,0.0281980708241462,8.627392053604126,159915.0,6363.0,1128810.0,85.40081787109375,0.0487369745969772,9.52345355351766,184086.0,4840.285714285715,1064658.857142857,85.11261095319476,0.0353150703012943,8.731493541172572,181936.2068965517,5533.3448275862065,1157707.0344827587,85.89159288077519,0.040826359378366595,9.191942730169187,22.261826595378785,-1.2286116990911755,-44.31871758604432,2.6361529548088125,-29.9616410201894,0.6419648733319239,-37.94085210948296,7.2617745062266925,-0.5242433749974129,-0.05154067296931908,0.06670390234717309,0.10263325014748463,55.167889390519186,0.24729920655298943,0.004481400858334356,4.080780674565312e-05,-0.06342642647879271,-0.07184367814087568,0.9909306382446332,1.011816191730713,0.8650065996334549,11780.642897436586,18672.70423329831,1094.0534269855852,2006.1240752801705,206195.3140508606,350124.92691277683,8,0.9090000371940787
2025-08-28 00:00:00+00:00,1,0,0,7922055773,725484,269.0,197127,8.251423001289368,3879,0.0320552699267864,0.0053890091878487,84.935546875,195515.0,3543.0,790600.0,84.95310974121094,0.0302457511425018,7.978579143683116,171679.0,5043.0,992018.0,85.34020233154297,0.0381627194583416,9.685951888561249,187721.42857142858,4674.0,1026582.5714285715,85.05480303083148,0.034442577511072124,8.526560842990875,182442.56666666668,5478.2,1143299.6,85.85972468058269,0.04053398972998059,9.16059207253986,14.8230127155913,0.8244891696289391,-23.08149910767401,9.483488569009314,-26.867859252553885,-8.236276245889195,-16.003706282572672,5.982720600189806,-0.47416744451916903,-0.020673600135934223,0.0730504233706351,0.10171073703440682,50.80592783505155,0.27171754067968323,0.005346768024149362,4.185819874035838e-05,-0.049884523664195136,-0.07105910287417894,0.9906251545442791,1.0289343764517778,0.8497208821661341,12994.475421425137,18556.36792211557,1111.6146384406813,1994.2380344209253,219092.9288406214,352969.5957876884,8,0.9164946440526668
2025-08-29 00:00:00+00:00,1,0,0,7922055773,769505,275.0,196721,8.431106587251028,4322,0.0302400272339582,0.0052689547571512,84.996826171875,197127.0,3879.0,725484.0,84.935546875,0.0320552699267864,8.251423001289368,174504.0,6822.0,1234943.0,85.23640441894531,0.0461997166275978,8.212645471096039,190895.2857142857,4316.857142857143,960091.4285714285,85.02057756696429,0.03216262188340933,8.557769573870159,184126.5,5252.933333333333,1148124.0666666667,85.8180788675944,0.038571848471959394,8.99755284190178,12.731513317746291,-0.20595859522033466,-36.646144825564356,11.420469193091009,-37.689026942943926,6.0678112818477015,-34.544994122552566,-5.662852619785075,-0.2810750273941176,0.07214799825234763,0.0778293821963357,0.09456095127166045,45.50566736062919,0.25564582992205387,0.005616590383960619,4.285797514894637e-05,-0.030153274536131553,-0.07396083912409188,0.9907070711538469,1.0367616052783586,0.8338366751282509,13939.631498274706,17411.176994321388,1113.4689878093548,1699.5623966862427,226403.35594201722,346568.93430719234,8,0.9146070445585063
2025-08-30 00:00:00+00:00,1,1,0,7922055773,894700,284.0,162484,9.331419050693512,3383,0.0218396484851837,0.0042491024037595,85.03089904785156,196721.0,4322.0,769505.0,84.996826171875,0.0302400272339582,8.431106587251028,177162.0,5768.0,1416947.0,85.16288757324219,0.0359431467950344,8.626185437043508,188798.42857142858,3976.1428571428573,885484.7142857143,85.00172206333706,0.03014783641057351,8.658517232963018,184675.06666666668,4997.266666666666,1100769.6333333333,85.74696299235026,0.03646709223588304,8.998357787397172,-8.285072419593364,-17.403835889406828,-41.34882108183079,-21.726052753354928,-36.85720072804417,16.269549905458703,-39.23835158417215,-27.779005236282494,-0.1549836192168974,0.04008723326640595,0.08053944879154731,0.08880053496900575,48.015366430260045,0.1816070396702362,0.0037811514684794136,5.7429418412121196e-05,-0.008717400687077456,-0.06975461558849982,0.9913088358700274,1.0223276589481591,0.8267134713008052,14389.1664154623,16399.244715436802,1150.8163299478886,1334.7061134180078,227156.70398469944,270233.9059229582,8,0.7554303354905899
2025-08-31 00:00:00+00:00,1,1,0,7922055773,856487,295.0,188338,8.348542014757792,3482,0.0263221934437751,0.0048149028026409,85.05842590332031,162484.0,3383.0,894700.0,85.03089904785156,0.0218396484851837,9.331419050693512,184170.0,5123.0,1338242.0,85.0715560913086,0.0366108454763889,8.767521440982819,189393.85714285713,3741.714285714286,816662.5714285715,84.99984632219586,0.028678028977342975,8.598663029216585,185623.56666666668,4828.133333333333,1069289.6333333333,85.66706670125326,0.035356006398797,9.03037701646487,2.263126459249598,15.911720538637653,-32.032012492680074,2.9263966893289917,-35.999094334208614,-4.271040572258855,-28.102743596154212,20.524803600352914,-0.015434286842230804,0.03237276775500675,0.07922674957636605,0.0847139237467545,54.07349985644559,0.21989566695622123,0.004065439328980675,4.4327207932280576e-05,0.007334300449916899,-0.062415054881400235,0.9922114716337354,1.0203114860030729,0.8111218403422044,14268.647053846866,15724.900672200602,1144.0219489940837,1180.809766959576,228889.11230263195,239074.69033762946,8,0.8756322993379454
2025-09-01 00:00:00+00:00,0,0,1,7922055773,845228,313.0,180889,7.651777406533559,3452,0.0271165557205677,0.0045278087911517,85.03269958496094,188338.0,3482.0,856487.0,85.05842590332031,0.0263221934437751,8.348542014757792,187625.0,4131.0,894305.0,85.0271987915039,0.0318452417850494,9.222179353237152,188431.57142857142,3644.714285714286,809651.5714285715,85.00063214983258,0.028002502396702728,8.374319893973215,185836.4,4715.233333333334,1046418.3666666667,85.60873565673828,0.034750799586375516,8.94702252348264,-3.590139906728851,-3.955123235884417,-16.436698136044537,-0.8615738081562352,-5.487725104969776,-1.3145558543211977,-14.848956388523026,3.017842257292802,0.006469451581625485,-0.030245467261080794,0.07673965495316021,0.08400945428479441,52.38604112366058,0.214011824014557,0.00408410028524814,4.230072091621184e-05,0.014761788504468907,-0.058814199615240925,0.9928967119740679,1.0139648175953226,0.8058088656953223,13887.449284583121,15612.014550250766,1176.6718291038483,1143.2380716656305,228617.6169322604,225796.72892265592,8,0.8409999628059213
2025-09-02 00:00:00+00:00,0,0,0,7922055773,759293,347.0,170314,8.994546016057333,3816,0.0327464714646339,0.0041795690163827,85.04795837402344,180889.0,3452.0,845228.0,85.03269958496094,0.0271165557205677,7.651777406533559,197947.0,3452.0,785557.0,84.99691772460938,0.0281980708241462,8.627392053604126,184484.0,3696.714285714286,805899.5714285715,85.00792367117745,0.028652273916772397,8.426770460037957,185537.96666666667,4660.633333333333,1020904.9,85.55698725382487,0.03447082589069998,8.943259180916678,-13.959797319484512,-5.8461266301433445,10.544611819235229,10.544611819235229,-3.3433601890123787,-10.167079178635818,16.130183759212603,20.761913135582887,0.06005000037698771,0.01794461323347818,0.07077091048125472,0.08529805233637824,44.61985852763951,0.22430573664483058,0.0050257212621198115,5.281123809445635e-05,0.019301823207312874,-0.05559298098418588,0.9935824811009475,0.9943194016534621,0.8312035808954205,12862.056922814267,15826.027191118535,1162.173260238416,1145.8503086725857,228732.687812808,212757.19823413272,8,0.7918340400208287
2025-09-03 00:00:00+00:00,0,0,0,7922055773,618016,357.0,166143,9.053653041521708,2774,0.0241951737552881,0.0040043604954499,85.0516357421875,170314.0,3816.0,759293.0,85.04795837402344,0.0327464714646339,8.994546016057333,195515.0,3543.0,790600.0,84.95310974121094,0.0302457511425018,7.978579143683116,180288.0,3586.8571428571427,781244.7142857143,85.02199881417411,0.027787905718599015,8.580352445443472,184422.2,4544.333333333333,997492.4,85.50814259847006,0.03367880452424284,8.844711616304185,-15.022888269442248,-2.449005953709027,-21.704769968952863,-27.306079664570227,-21.829496584872253,-18.60638778442577,-20.004718542801648,-26.11364622469684,0.11597692100582258,0.0043238758864694304,0.06661441841992047,0.08664084275608028,59.87135135135135,0.26883241075892733,0.004488549667727586,5.449280769405881e-05,0.01615469796317557,-0.05223270539314535,0.9943146492307898,0.977582959101453,0.8250858696185783,12136.281048670051,15978.494830930389,1106.9985556439558,1154.634599114052,240094.05948732767,217262.46034464173,8,0.7724419772372239
2025-09-04 00:00:00+00:00,0,0,0,7922055773,423769,360.0,165642,9.540355543295542,1859,0.0164566356688737,0.0039445548907206,85.07213592529297,166143.0,2774.0,618016.0,85.0516357421875,0.0241951737552881,9.053653041521708,197127.0,3879.0,725484.0,84.935546875,0.0320552699267864,8.251423001289368,175790.14285714287,3298.285714285714,738142.5714285715,85.04151153564453,0.025559529396040056,8.764485665730067,183159.53333333333,4402.966666666666,968276.1666666666,85.46552556355795,0.03265429735183712,8.811886560254628,-15.971936873183278,-0.30154746212599504,-52.07527713328177,-32.98485940879596,-41.588098428083875,-31.430739657225704,-48.66168431443464,-31.9838086912811,0.16081494182169642,0.02410322026915601,0.06951828126808554,0.08688431178447961,89.05483870967743,0.39087712674328057,0.004386813601717913,5.7595887198949194e-05,0.009176254272463496,-0.04923527667731869,0.9950387711873592,0.9597651820679252,0.7827309563775404,12635.349833387598,15913.69000043312,1242.2906173766185,1215.6115385449752,273261.71976885636,233472.3949636763,8,0.770112698058469
2025-09-05 00:00:00+00:00,0,0,0,7922055773,394796,355.0,168716,12.949939827124275,2359,0.0169380251318216,0.0039758484612816,85.06404876708984,165642.0,1859.0,423769.0,85.07213592529297,0.0164566356688737,9.540355543295542,196721.0,4322.0,769505.0,84.996826171875,0.0302400272339582,8.431106587251028,171789.42857142858,3017.8571428571427,684612.7142857143,85.05111476353237,0.023659243381449115,9.410033271426245,181765.46666666667,4235.466666666666,936829.2333333333,85.42455469767252,0.031296920217573604,8.952324646049076,-14.235897540171106,1.8558095169099564,-45.418787598334106,26.896180742334597,-48.694810300128,-6.83697958085655,-43.98806257422627,2.925199734830408,0.07908835922756374,-0.009506236225487186,0.07158199907337175,0.08390268653100542,71.48983050847458,0.4273487387188859,0.005975222709392422,7.675539410447244e-05,0.005207334245954754,-0.046117524177795875,0.9956284239881402,0.9451158777396764,0.755960753229775,12980.848440963047,15250.61097189525,1009.3975817397121,1134.1590149817498,281988.28928261006,245169.6828514806,8,0.7844045227999702
2025-09-06 00:00:00+00:00,0,1,0,7922055773,469140,359.0,217938,14.67491951855746,1835,0.0115456916391849,0.0050834093962345,85.04280853271484,168716.0,2359.0,394796.0,85.06404876708984,0.0169380251318216,12.949939827124275,162484.0,3383.0,894700.0,85.03089904785156,0.0218396484851837,9.331419050693512,179711.42857142858,2796.714285714286,623818.4285714285,85.05281611851284,0.022188678117735002,10.173390481121094,181860.46666666667,4184.866666666667,915887.8,85.38538055419922,0.030820829731722635,9.153718109022487,34.128898845424786,29.17447070817232,-45.75820277859888,-22.212802034760493,-47.56454677545546,18.83099119545284,-47.134260668079676,-31.835668271067107,0.014006067202210204,-0.02496969599126153,0.0876870231731246,0.08507953744253245,118.70261437908496,0.46454690594085785,0.003911404034181621,6.733498602158154e-05,0.0014294215611076644,-0.04310813963214186,0.9961051361072838,0.9881830387074884,0.7199247492969695,16156.766191405277,15472.604383083093,923.4311197739835,1206.4462699593612,238710.44083372844,257503.6944079675,9,1.0
2025-09-07 00:00:00+00:00,0,1,0,7922055773,415436,374.0,223143,17.26700631054965,1164,0.0097756776958704,0.0051471359293212,85.0261459350586,217938.0,1835.0,469140.0,85.04280853271484,0.0115456916391849,14.67491951855746,188338.0,3482.0,856487.0,85.05842590332031,0.0263221934437751,8.348542014757792,184683.57142857142,2465.5714285714284,560811.1428571428,85.04820469447544,0.019824890153748616,11.447456809091362,182264.23333333334,4082.1666666666665,900092.8666666667,85.34617207845052,0.030199508244792582,9.400971843979574,18.48007306013657,2.3882939184538765,-66.5709362435382,-36.56675749318801,-51.49535252724209,-11.447329155475982,-62.86146245087247,-15.330514607780222,-0.03795034756275406,-0.019593188352706736,0.10270604527123738,0.0899290490237064,191.53905579399142,0.5371283732551506,0.0028018688754251546,7.73805538600619e-05,-0.0006267002650622213,-0.03979116403751512,0.9965087199962386,1.013273795143414,0.6564640057397987,19210.006656902606,16390.849174701594,956.3305356447596,1326.3310317364712,186967.23099716494,273243.37205309724,10,1.0
2025-09-08 00:00:00+00:00,0,0,0,7922055773,242608,405.0,197097,18.188046040742293,1329,0.012265901081264,0.0045128387291417,85.06570434570312,223143.0,1164.0,415436.0,85.0261459350586,0.0097756776958704,17.26700631054965,180889.0,3452.0,845228.0,85.03269958496094,0.0271165557205677,7.651777406533559,186999.0,2162.285714285714,474722.5714285714,85.05291966029576,0.017703368062419515,12.952638042549752,181896.66666666666,3934.9,866352.0666666667,85.31230773925782,0.029331351537257397,9.74070067432401,8.960191056393697,-11.672335677121847,-61.50057937427577,14.175257731958757,-71.2967388680924,-41.601594469424896,-54.76600639232214,25.473664976143407,0.03881419842399758,0.046524995587526874,0.10333800675776071,0.08745326273826531,148.19323308270677,0.8124059701000375,0.005477950117266878,9.227920141626142e-05,-0.0009667532784608939,-0.03652847850150343,0.9969595468012091,1.0280507247704742,0.6035646887915228,19398.12346367784,15907.456981214666,1016.1192956916633,1379.3189061372257,211382.63359002798,289916.13058309036,10,0.8832766432287815
2025-09-09 00:00:00+00:00,0,0,0,7922055773,305349,425.0,183998,14.12730570272966,1458,0.0139452954754233,0.0041876858443175,85.05714416503906,197097.0,1329.0,242608.0,85.06570434570312,0.012265901081264,18.188046040742293,170314.0,3816.0,759293.0,85.04795837402344,0.0327464714646339,8.994546016057333,188953.85714285713,1825.4285714285713,409873.4285714286,85.05423191615513,0.015017485778246572,13.685889426360083,181512.76666666666,3796.4333333333334,831950.4333333333,85.27866134643554,0.028443899812797668,9.927162912303436,8.034571438636862,-6.645966199384057,-61.79245283018868,9.706546275395045,-59.78508955041071,25.861059816658983,-57.41435687052822,13.691569686018035,0.010800719019288252,-0.01006302214259236,0.1027708927495329,0.08652368599649522,126.11240575736807,0.6025806451612903,0.004774848534468643,7.67792526194689e-05,-0.001222882952007324,-0.03297312124419811,0.9973682815051623,1.0409948601017989,0.5279685935150779,19189.27098252198,15705.153627421772,1071.5587111439904,1413.2412899707426,224860.22535814412,293306.09635524254,10,0.8245743760727426
2025-09-10 00:00:00+00:00,0,0,0,7922055773,371286,459.0,169999,13.343664024187172,2080,0.0196103826165199,0.0038386465769803,85.02356719970703,183998.0,1458.0,305349.0,85.05714416503906,0.0139452954754233,14.12730570272966,166143.0,2774.0,618016.0,85.0516357421875,0.0241951737552881,9.053653041521708,189504.7142857143,1726.2857142857142,374626.28571428574,85.05022212437221,0.0143625156155654,14.298748138169438,180937.03333333333,3698.3,806302.7,85.24427871704101,0.02783156329145031,9.997872912828788,2.3208922434288626,-7.60823487211818,-25.018024513338144,42.66117969821674,-39.92291461709729,21.593979348221225,-18.94919699746379,40.62364365875612,-0.03300176679206235,-0.03947577321298246,0.10545804632644766,0.08734013624121548,81.69101393560788,0.4578641320595658,0.0056021352754068955,7.849214131874807e-05,-0.004879270281107466,-0.029264512449270648,0.9977235235538452,1.0473517267003989,0.5160513430439417,19498.80859716284,15803.06514241468,1060.7202715633812,1427.206051624331,226570.4631828354,298961.74601180066,10,0.7618388208458253
