timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-03-29 00:00:00+00:00,0,1,0,994732206,0.3334732055664062,9306,90.43669891357422,1068355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9306.0,1068355.0,90.43669891357422,0.3334732055664062,0.0,0.0,9306.0,1068355.0,90.43669891357422,0.3334732055664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008710579619527573,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-03-30 00:00:00+00:00,0,0,0,994732206,0.3560512661933899,9274,90.4394760131836,1082584,0.0,0.0,0.0,0.0,0.0,9306.0,1068355.0,90.43669891357422,0.3334732055664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9290.0,1075469.5,90.4380874633789,0.34476223587989807,0.0,0.0,9290.0,1075469.5,90.4380874633789,0.34476223587989807,0.0,0.0,0.0,0.0,-0.3438641736514092,0.0,1.3318606642922948,0.0,6.770577140863465,0.0,0.0030707662295625937,0.0,0.0,0.0,0.0,0.008566532881944604,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.627416997969522,22.627416997969522,10061.422389503385,10061.422389503385,0,0.0
2020-03-31 00:00:00+00:00,0,0,0,994732206,0.3390116393566131,8767,90.44737243652344,1057897,0.0,0.0,0.0,0.0,0.0,9274.0,1082584.0,90.4394760131836,0.3560512661933899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9115.666666666666,1069612.0,90.44118245442708,0.3428453703721364,0.0,0.0,9115.666666666666,1069612.0,90.44118245442708,0.3428453703721364,0.0,0.0,0.0,0.0,-5.4668967004528835,0.0,-2.2803773194504995,0.0,-4.785722859224906,0.0,0.008731168830178326,0.0,0.0,0.0,0.0,0.008287188367876676,0.0,0.005336761474610469,0.0,1.0,0.0,1.0,0.0,0.0,302.3777990086792,302.3777990086792,12391.409483993337,12391.409483993337,0,0.0
2020-04-01 00:00:00+00:00,0,0,0,994732206,0.3282148838043213,8754,90.44971466064452,1032312,0.0,0.0,0.0,0.0,0.0,8767.0,1057897.0,90.44737243652344,0.3390116393566131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.25,1060287.0,90.44331550598145,0.33918774873018265,0.0,0.0,9025.25,1060287.0,90.44331550598145,0.33918774873018265,0.0,0.0,0.0,0.0,-0.1482833352344004,0.0,-2.4184774132075204,0.0,-3.184774296476145,0.0,0.002589598855085029,0.0,0.0,0.0,0.0,0.008479986205734114,0.0,0.004694366455055948,0.0,1.0,0.0,1.0,0.0,0.0,306.03199723776135,306.03199723776135,21217.614993207884,21217.614993207884,0,0.0
2020-04-02 00:00:00+00:00,0,0,0,994732206,0.3373597860336303,8821,90.44703674316406,988498,0.0,0.0,0.0,0.0,0.0,8754.0,1032312.0,90.44971466064452,0.3282148838043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8984.4,1045929.2,90.44405975341797,0.33882215619087214,0.0,0.0,8984.4,1045929.2,90.44405975341797,0.33882215619087214,0.0,0.0,0.0,0.0,0.7653644048434938,0.0,-4.244259487441782,0.0,2.786254579107128,0.0,-0.0029606699042727946,0.0,0.0,0.0,0.0,0.008923630676409383,0.0,0.003091430664050659,0.003091430664050659,1.0,0.0,1.0,0.0,0.0,280.3306975698521,280.3306975698521,36991.51921319262,36991.51921319262,0,0.0
2020-04-03 00:00:00+00:00,0,0,0,994732206,0.3373748660087585,9045,90.45482635498048,1011574,0.0,0.0,0.0,0.0,0.0,8821.0,988498.0,90.44703674316406,0.3373597860336303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8994.5,1040203.3333333334,90.44585418701172,0.3385809411605199,0.0,0.0,8994.5,1040203.3333333334,90.44585418701172,0.3385809411605199,0.0,0.0,0.0,0.0,2.539394626459579,0.0,2.334450853719483,0.0,0.00446999783390023,0.0,0.008612346072256472,0.0,0.0,0.0,0.0,0.008941502113041544,0.0,0.0033046177455458184,0.0033046177455458184,1.0,0.0,1.0,0.0,0.0,251.95297180227882,251.95297180227882,35936.211395564016,35936.211395564016,0,0.0
2020-04-04 00:00:00+00:00,0,1,0,994732206,0.3463221788406372,8138,90.44764709472656,1008579,0.0,0.0,0.0,0.0,0.0,9045.0,1011574.0,90.45482635498048,0.3373748660087585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8872.142857142857,1035685.5714285715,90.44611031668526,0.33968683225767954,0.0,0.0,8872.142857142857,1035685.5714285715,90.44611031668526,0.33968683225767954,0.0,0.0,0.0,0.0,-10.02763957987839,0.0,-0.2960732482250483,0.0,2.6520389434245617,0.0,-0.007936845985134777,0.0,0.0,0.0,0.0,0.008068769953796427,0.0,0.002257483346124493,0.002257483346124493,1.0,0.0,1.0,0.0,0.0,397.11351381833225,397.11351381833225,34914.85762469008,34914.85762469008,0,0.0
2020-04-05 00:00:00+00:00,0,1,0,994732206,0.330315887928009,9395,90.44551849365234,1008481,0.0,0.0,0.0,0.0,0.0,8138.0,1008579.0,90.44764709472656,0.3463221788406372,0.0,0.0,9306.0,1068355.0,90.43669891357422,0.3334732055664062,0.0,0.0,8884.857142857143,1027132.1428571428,90.44737025669643,0.33923578688076556,0.0,0.0,8937.5,1032285.0,90.44603633880615,0.33851546421647066,0.0,0.0,0.0,0.9563722329679836,15.446055541902194,-5.604316917129603,-0.009716640937396104,-0.9467979992678899,-4.621792045260154,0.00975221363017642,-0.0023534067967401207,0.0,0.0,0.0,0.0,0.00931598184201602,0.0,0.0008495875767379129,0.0014556703113375422,1.000014748218322,0.0,1.00212788702567,0.0,0.0,411.51323533653544,411.51323533653544,33725.491240730196,33725.491240730196,0,0.0
2020-04-06 00:00:00+00:00,0,0,0,994732206,0.3215824663639068,8656,90.4440460205078,993387,0.0,0.0,0.0,0.0,0.0,9395.0,1008481.0,90.44551849365234,0.330315887928009,0.0,0.0,9274.0,1082584.0,90.4394760131836,0.3560512661933899,0.0,0.0,8796.57142857143,1014389.7142857143,90.4480231148856,0.33431167261941086,0.0,0.0,8906.222222222223,1027963.0,90.44581519232855,0.33663402001063025,0.0,0.0,0.0,-6.663791244339013,-7.865886109632781,-8.239268269252086,-1.4967064327438995,-9.680853040629634,-2.6439604885144297,0.005053111235997498,-0.0016280222271625178,0.0,0.0,0.0,0.0,0.008713614418535355,0.0,-0.0006343296595970873,0.0008862813313742636,1.00002441155019,0.0,0.9931012694701918,0.0,0.0,396.2069464868636,396.2069464868636,34107.91433817081,34107.91433817081,0,0.0
2020-04-07 00:00:00+00:00,0,0,0,994732206,0.3106609880924225,8893,90.45825958251952,993053,0.0,0.0,0.0,0.0,0.0,8656.0,993387.0,90.4440460205078,0.3215824663639068,0.0,0.0,8767.0,1057897.0,90.44737243652344,0.3390116393566131,0.0,0.0,8814.57142857143,1005126.2857142857,90.44957842145648,0.33026157958166935,0.0,0.0,8904.9,1024472.0,90.44705963134766,0.3340367168188095,0.0,0.0,0.0,1.4372077107334347,2.737985212569316,-6.129519225406632,-0.033622344564609996,-8.362736842308827,-3.396167208670342,0.012036995329767208,0.01571530978223823,0.0,0.0,0.0,0.0,0.008955202838919133,0.0,0.0003694806780116614,0.0013233531605131423,1.00002784822546,0.0,0.988698436288404,0.0,0.0,373.570891680697,373.570891680697,33999.40498498954,33999.40498498954,0,0.0
