timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,session_session_length,visits_visits_gained,sort_sort_position,ratings_like_ratio,daily_rpv,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-03 00:00:00+00:00,0,0,0,8330910875,171956,0.019656054675579,10.730212012926737,317503,337.0,86.01946258544922,0.0206870696962698,2162,177768.0,2174.0,337029.0,85.85181427001953,0.0187501274049282,10.711564540863035,168716.0,2723.0,469880.0,84.01119995117188,0.0232959147542715,12.492952823638916,177143.2857142857,2758.4285714285716,429968.0,85.1914803641183,0.020695491028683486,11.292581291425794,168963.63636363635,3058.909090909091,442434.36363636365,84.46719152277166,0.023261817341501026,13.1528974487668,1.9203869224021508,-3.269429818640024,-20.602276900477413,-0.5519779208831621,-32.42891802162254,-5.793566725712029,-15.624456549941234,4.831579279897014,2.390470122370081,0.195276380418008,0.09005759326341593,0.09005759326341593,79.49884419787332,0.541586877645636,0.0068093630316468454,6.240055370195303e-05,0.32872227260044845,0.362466569380329,1.0085747948793986,1.0484107085210066,0.889676448097673,15216.458439944077,15216.458439944077,769.9762924331442,769.9762924331442,125219.6600987822,125219.6600987822,6,0.9265869166936093
2025-09-04 00:00:00+00:00,0,0,0,8330910875,168979,0.0163551941514015,13.372326890627544,271327,353.0,86.20526123046875,0.0196117243478469,1887,171956.0,2162.0,317503.0,86.01946258544922,0.019656054675579,10.730212012926737,176861.0,2264.0,365308.0,84.13240814208984,0.0189843457192182,10.720253944396973,176017.2857142857,2704.5714285714284,416542.14285714284,85.48760223388672,0.020319897947566813,11.67144885517302,168964.91666666666,2961.25,428175.4166666667,84.61203066507976,0.022686265408992736,13.171183235588527,-4.456607166079573,-1.7312568331433575,-16.651943462897524,-12.719703977798336,-25.726510232461376,-14.543484628491699,-13.849050194841118,-16.79309799783242,2.463798593376887,0.215996054189449,0.08586589942697685,0.08586589942697685,89.50158898305085,0.6227849687463144,0.006954682155914612,7.913555977410075e-05,0.286045619419648,0.34566927289629507,1.0103480741677593,1.0417386590467885,0.89569162580246,14508.324541187523,14508.324541187523,808.3405138700127,808.3405138700127,129206.51257823186,129206.51257823186,6,0.9105453173833388
2025-09-05 00:00:00+00:00,0,0,0,8330910875,165393,0.0175004694610834,23.132177273432415,325575,368.0,86.35868072509766,0.018531700471923,2406,168979.0,1887.0,271327.0,86.20526123046875,0.0163551941514015,13.372326890627544,184847.0,3774.0,390546.0,84.42217254638672,0.0228157099336385,11.647081891695658,173238.14285714287,2509.1428571428573,407260.5714285714,85.76424625941685,0.01956057788005894,13.312176766849701,168690.15384615384,2918.5384615384614,420283.07692307694,84.74638836200421,0.022287358028384323,13.937413546191904,-10.524379622065815,-2.1221571911302584,-36.248012718600954,27.503974562798096,-16.635940452597133,19.993587073899754,-23.29640623945056,7.002517359806215,2.2938383605881407,0.1779699898115661,0.082553397702576,0.082553397702576,68.71333610303282,0.5080012040199523,0.007389979605376317,0.00013986104256159484,0.2271712166922447,0.32917915595756725,1.0120106345188982,1.026960607405319,0.8776535045180026,13925.945358970268,13925.945358970268,789.0999741672592,789.0999741672592,126936.54581880766,126936.54581880766,6,0.8912221144519884
2025-09-06 00:00:00+00:00,0,1,0,8330910875,211331,0.0164957679808139,17.55130472637358,467719,378.0,86.76034545898438,0.0226231669808874,2463,165393.0,2406.0,325575.0,86.35868072509766,0.0175004694610834,23.132177273432415,159490.0,3597.0,594949.0,84.96023559570312,0.0231385938823223,10.798911094665527,180644.0,2347.1428571428573,389084.85714285716,86.02140481131417,0.018611602751272025,14.27680442852228,171735.92857142858,2886.0,423671.35714285716,84.89024244035993,0.021873673024986436,14.195548630490594,32.50423224026584,27.77505698548306,-31.526271893244374,2.3690773067331694,-21.38502627956346,43.659371880519075,-28.708857311262403,-5.74099730583627,2.118767504185559,0.46511216998013083,0.10233865935202548,0.10233865935202548,85.7674512987013,0.45183229282476695,0.005265971093816813,8.305086180215764e-05,0.21903746468680516,0.3208849561083414,1.0133249987093504,1.0518707500676912,0.8508677408687545,17575.224692575208,17575.224692575208,767.8560562220779,767.8560562220779,122613.86562676981,122613.86562676981,7,1.0
2025-09-07 00:00:00+00:00,0,1,0,8330910875,209048,0.0151205826550722,155.76371441716734,406238,392.0,87.0429458618164,0.0213438441580093,1803,211331.0,2463.0,467719.0,86.76034545898438,0.0164957679808139,17.55130472637358,185580.0,2822.0,562215.0,85.31025695800781,0.0213962662965059,13.195706367492676,183996.57142857142,2201.5714285714284,366802.4285714286,86.26893179757255,0.0177150765167815,34.643662721332944,174223.4,2813.8,422509.13333333336,85.03375600179037,0.021423467000325488,23.633426349602377,12.645759241297561,-1.0802958392285067,-36.10914245216159,-26.796589524969548,-27.74330105030993,-13.144858344433308,-29.33074188957232,-8.336594739579073,2.0310440568259924,0.32572530841941116,0.10336995583754813,0.11183512339468528,115.88026607538802,0.5145936259197172,0.004438274020958106,0.0007451062402459105,0.2268957410539899,0.31453661237444275,1.0145257113628636,1.0560956302573101,0.8269005439928259,18234.201784853896,19484.29543724161,693.5998307920246,791.0000180603212,109608.96458334496,118239.38824318997,7,0.9891970416077149
2025-09-08 00:00:00+00:00,0,0,0,8330910875,188340,0.0104730855673551,14.728255315260451,186332,418.0,87.08067321777344,0.018659513006753,1195,209048.0,1803.0,406238.0,87.0429458618164,0.0151205826550722,155.76371441716734,183501.0,2516.0,442226.0,85.64401245117188,0.0201273392885923,11.244339187939962,184687.85714285713,2012.857142857143,330246.14285714284,86.4741690499442,0.016335897413747615,35.141365025235864,175105.6875,2712.625,407748.0625,85.1616883277893,0.02073906816076484,23.07685315995601,2.6370428499027154,-9.905858941487121,-52.50397456279809,-33.72157515252358,-57.86498306295875,-54.13230667736647,-47.96587160782351,-30.73623016873689,1.677479517229119,0.0433433813429529,0.08751661668999186,0.10937161707491294,157.47491638795987,1.0107710389464024,0.006413249397583896,7.819994220727538e-05,0.2245938437325576,0.30418273701387266,1.0154116334225682,1.0547222067978639,0.7876871461685365,15720.291045491009,19151.59220088937,713.0016144426338,864.7259970649662,117216.9241840543,128587.49342113006,7,0.891208578012691
2025-09-09 00:00:00+00:00,0,0,0,8330910875,177172,0.0107612395659089,19.96792059359343,164869,437.0,87.16793060302734,0.0172475822519024,1138,188340.0,1195.0,186332.0,87.08067321777344,0.0104730855673551,14.728255315260451,177768.0,2174.0,337029.0,85.85181427001953,0.0187501274049282,10.711564540863035,184602.7142857143,1864.857142857143,305651.85714285716,86.66218566894531,0.015194627722459145,36.463701604197354,175227.23529411765,2620.0,393461.0588235294,85.2797025792739,0.020152137066949783,22.893974773699387,-0.3352684397641914,-5.929701603483062,-47.654093836246545,-4.769874476987446,-51.081657661506874,-11.518687074683898,-42.607112295778514,2.7513763417725157,1.5330093419672952,0.10020292911112616,0.08305797206239686,0.10586379584282572,155.55048287971906,1.0746163644083218,0.006902407957784922,0.00011270295470299329,0.21001761300223268,0.2928236980064248,1.0162111621858236,1.053504690500081,0.7539958502653732,15003.722593021752,18550.220263279258,753.3709300482453,920.2533618520499,125377.90345499177,137736.47322580835,7,0.8383625686718938
2025-09-10 00:00:00+00:00,0,0,0,8330910875,174149,0.0168272275477647,28.564464980905708,220826,449.0,87.19610595703125,0.0166265944499065,1765,177172.0,1138.0,164869.0,87.16793060302734,0.0107612395659089,19.96792059359343,171956.0,2162.0,317503.0,86.01946258544922,0.019656054675579,10.730212012926737,184916.0,1808.142857142857,291840.85714285716,86.83027757917132,0.014790509561342815,39.01145202819435,175167.33333333334,2572.5,383870.22222222225,85.38616943359375,0.0199674198714395,23.20900200743307,1.2753262462490422,-1.7062515521639954,-18.36262719703978,55.09666080843585,-30.449161110288724,33.94027985855437,-14.39163237233403,56.368859225776944,1.367880403127586,0.032323073186413254,0.08142023239259334,0.10274833279779812,98.61211778029445,0.7886218623628451,0.007992682054277783,0.000164022193401698,0.1754057747977143,0.28020948915904537,1.0169126704612352,1.0556534513665028,0.7407321354772779,14739.475591376748,17998.15146063617,760.5264804545121,915.2393611702317,129059.28800880881,139682.10247918856,7,0.8240579943311677
2025-09-11 00:00:00+00:00,0,0,0,8330910875,172466,0.0174976587295532,16.963893137480085,258548,454.0,87.28060913085938,0.0161171103023224,1861,174149.0,1765.0,220826.0,87.19610595703125,0.0168272275477647,28.564464980905708,168979.0,1887.0,271327.0,86.20526123046875,0.0163551941514015,13.372326890627544,185414.14285714287,1804.4285714285713,290015.28571428574,86.98389870779855,0.014953718786793056,39.52453292060186,175025.15789473685,2535.0526315789475,377274.3157894737,85.48587678608142,0.01983743244291917,22.880312066909227,2.063570029411932,-0.9664138180523585,-1.377848436671969,5.439093484419266,-4.709815093964109,17.08222763623848,6.98533180086891,3.9842046462226666,1.2474272278065524,0.096911637166186,0.0823459823065452,0.09999725090444234,92.62406015037594,0.667053440547053,0.007197861913989224,9.836022623156943e-05,0.13436753409249758,0.2680902715314921,1.0175236188483596,1.059357095216301,0.7538132180069845,14881.213011086107,17502.034628589638,768.8932855834967,904.3063931166133,131901.8351329903,138757.89697889573,7,0.8160941840051862
2025-09-12 00:00:00+00:00,0,0,0,8330910875,170405,0.0156100364401936,11.710087949579412,299656,461.0,87.3691177368164,0.0154952612364101,1971,172466.0,1861.0,258548.0,87.28060913085938,0.0174976587295532,16.963893137480085,165393.0,2406.0,325575.0,86.35868072509766,0.0175004694610834,23.132177273432415,186130.14285714287,1742.2857142857142,286312.5714285714,87.1282468523298,0.014683656926665942,37.892805874337135,174794.15,2506.85,373393.4,85.58003883361816,0.01962606264278289,22.32180086104274,3.030357995803934,-1.195018148504634,-18.07980049875312,5.910800644814618,-7.960992090916075,15.899562170273995,-10.802184621924816,-10.78785635572742,1.1700468363281757,0.10140695263061161,0.08388129724993156,0.09763786077582506,86.41227180527383,0.5686668424231704,0.006577520298207617,6.871875373859731e-05,0.08632414681571088,0.2566951034660627,1.0180907608808358,1.0648533881548259,0.7481713063860813,15072.138998099168,17066.52688212868,633.9649867268731,889.1778742778428,132162.9814012953,136167.6490543531,7,0.8063417103974334
2025-09-13 00:00:00+00:00,0,1,0,8330910875,167204,0.0141062838956713,14.934386531511942,420150,467.0,87.48725891113281,0.0147257253586034,2132,170405.0,1971.0,299656.0,87.3691177368164,0.0156100364401936,11.710087949579412,211331.0,2463.0,467719.0,86.76034545898438,0.0164957679808139,17.55130472637358,179826.2857142857,1695.0,279517.0,87.23209163120815,0.014342302057359856,37.518960417928334,174432.7142857143,2489.0,375619.90476190473,85.67085883730934,0.019363216035777578,21.970019226303176,-20.880514453629615,-1.878466007452828,-13.43889565570443,8.16844241501775,-10.170422839354398,40.21077502202526,-14.48543704010502,-9.63324173062372,0.837840661310052,0.13522074776155524,0.0799137355309994,0.09583437187446463,78.3891233005157,0.397961685203653,0.005074366120751825,8.931782262200258e-05,0.07223238263811681,0.2464603176364648,1.0182236155337676,1.0309206415244847,0.7406983442657182,14403.26353967761,16716.649607929383,472.87231392282325,870.5150774110693,113911.84894771404,133111.42328549596,7,0.7911948554637038
2025-09-14 00:00:00+00:00,0,1,0,8330910875,163360,0.0178319811820983,19.663651423020795,481016,472.0,87.57392883300781,0.0138184436622887,1889,167204.0,2132.0,420150.0,87.48725891113281,0.0141062838956713,14.934386531511942,209048.0,1803.0,406238.0,87.0429458618164,0.0151205826550722,155.76371441716734,173299.42857142858,1707.2857142857142,290199.5714285714,87.30794634137835,0.01472964470407787,18.0760942759074,173929.4090909091,2461.7272727272725,380410.63636363635,85.757362018932,0.019293614451519427,21.865184326153976,-21.855267689717195,-2.29898806248654,4.7698280643372115,-11.397748592870549,18.407436035033655,14.486730929429958,17.931838930271372,26.411614242148328,0.6100241276695284,0.09906576449381088,0.08386114756662838,0.0947723554587131,86.43386243386243,0.3396137766440687,0.003927096131737548,0.00012036931350212594,0.08183697291783136,0.23687936706370663,1.0180810636654616,0.9963779528558553,0.7634466181072603,14981.626290483027,16483.699783087563,413.306128727794,859.1126752321775,102954.94202207701,131832.58370789659,7,0.7730053801855856
2025-09-15 00:00:00+00:00,0,0,0,8330910875,86945,0.0156140932813286,18.273322184880573,255895,0.0,87.58294677734375,0.0071233186640372,1733,163360.0,1889.0,481016.0,87.57392883300781,0.0178319811820983,19.663651423020795,188340.0,1195.0,186332.0,87.08067321777344,0.0104730855673551,14.728255315260451,158814.42857142858,1784.142857142857,300137.14285714284,87.37969970703125,0.015464074377502657,18.58253240013885,170147.47826086957,2430.0434782608695,374996.9130434783,85.83673526929772,0.019133635270206784,21.709016406968175,-53.83614739301264,-46.777056807051906,45.02092050209205,-8.25833774483854,37.33282527960844,-46.801145907828435,49.087803980119894,-12.437697629449374,0.576791084646544,0.010297521712354651,0.16655377571511343,0.14255592789522778,50.141291810841984,0.33976693656798074,0.006772282489761466,0.00021016863553102586,0.07883371625628235,0.22711275877217527,1.0179755722639352,0.9333927848635806,0.8082141296788465,28605.801326242978,24255.53164251136,383.3617993889962,853.0032760387303,99093.84476468386,131392.27927432107,7,0.4114162143746067
2025-09-16 00:00:00+00:00,0,0,0,8330910875,88590,0.011717140674591,18.19313803963039,281070,0.0,87.5466537475586,0.0071086977635029,1648,86945.0,1733.0,255895.0,87.58294677734375,0.0156140932813286,18.273322184880573,177172.0,1138.0,164869.0,87.16793060302734,0.0107612395659089,19.96792059359343,146159.85714285713,1857.0,316737.28571428574,87.43380301339286,0.015600631678742958,18.32899203528699,166749.25,2397.4583333333335,371083.2916666667,85.9079818725586,0.018824614662056125,21.562521474995773,-49.997742306910794,1.8920006900914332,44.81546572934973,-4.904789382573571,70.48080597322723,9.838019500185613,8.882815988135317,-24.957918058537487,0.43447531897482516,-0.04143846618613889,0.21833233127762056,0.1738002733697184,53.72346876895088,0.31518726585097717,0.005863287212127897,0.00020536101906096997,0.06646892002650973,0.216958412502121,1.0177611102900517,0.8765248248064512,0.8287357780655348,36108.081659690244,28981.065234195517,380.0454353982332,849.3892936112683,99273.67578003311,129926.59361998927,7,0.4192002119897223
2025-09-17 00:00:00+00:00,0,0,0,8330910875,71450,0.0191483553498983,15.552934422212488,242728,0.0,87.5231704711914,0.0056140119104709,1603,88590.0,1648.0,281070.0,87.5466537475586,0.011717140674591,18.19313803963039,174149.0,1765.0,220826.0,87.19610595703125,0.0168272275477647,28.564464980905708,131488.57142857142,1833.857142857143,319866.14285714284,87.48052651541573,0.015932221364762043,16.47020195547367,162937.28,2365.68,365949.08,85.97258941650391,0.018837564289569814,21.322137992884436,-58.97191485452113,-19.34755615757986,-9.178470254957505,-2.7305825242718407,9.918216152083549,-13.641441633756713,13.793881348219706,63.42174154674212,0.3750907343515131,-0.02682372810605127,0.27723748656862296,0.20976604192191037,44.54488778054863,0.2943612011749729,0.0066040728549122685,0.00021767273267291553,0.04208728245326847,0.2068341827392581,1.0175397427150468,0.806988869757562,0.8457686524570254,43859.60406083974,34178.70830712205,375.31648183694415,846.5505359988854,100906.24424282333,129755.7370995338,7,0.3380952155623169
