timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ccu_playing,session_session_length,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-09-17 00:00:00+00:00,0,0,0,6443367640,0.0273625580384546,4481,19.84647258122762,0.0879702791571617,464094.0,93.38665008544922,359723,0.0,514012.0,5118.0,413109.0,93.38744354248048,0.0748422741889953,18.804940859476726,581221.0,6254.0,456762.0,93.2537078857422,0.1066678315401077,0.0,616253.8571428572,5449.285714285715,529330.5714285715,93.34448351178851,0.08417598956397596,16.345190947964078,738533.9285714285,6841.857142857143,572942.0,93.21487154279437,0.10407860231186658,8.172595473982039,-20.15188714791791,-9.71144642537528,-28.349856092101057,-12.446268073466193,-21.244980974774606,-12.92298158597368,-17.528763932841006,17.540895316749626,0.1425596930364481,-0.0008496399528268306,0.3022533123489408,0.3022533123489408,103.54618473895583,1.2901391066484305,0.0124567724144066,4.276381469575759e-05,0.015357971191405072,0.03709480369483914,1.0013904644918663,0.8344286339490159,0.8087732511217494,223224.32619279032,223224.32619279032,2070.292467526968,2070.292467526968,217443.05599079357,217443.05599079357,4,0.3898445893558703
2024-09-18 00:00:00+00:00,0,0,0,6443367640,0.0271650034694226,4653,15.12964137395223,0.0780234932899475,471838.0,93.37421417236328,379839,0.0,464094.0,4481.0,359723.0,93.38665008544922,0.0879702791571617,19.84647258122762,586212.0,6232.0,495778.0,93.30447387695312,0.1095203608274459,4.41010848681132,599914.7142857143,5223.714285714285,512767.85714285716,93.35444641113281,0.07967643705861904,17.876552788984206,720754.2,6695.933333333333,560068.4666666667,93.22549438476562,0.10234159504373865,8.636398533980051,-19.510688965766654,1.6686274763302311,-25.336970474967913,3.8384289221155887,-23.385265179172933,5.5920805731076495,-28.75891505427296,-11.306984543545617,0.0747448568244824,-0.013316585480427356,0.3260913007887251,0.3133628762059689,101.38332617103566,1.2422019797809605,0.012249894692502107,3.206526246018712e-05,0.01282773699079729,0.03412309374127993,1.0013832270584158,0.8323430016581441,0.7785342511475125,234105.1607309002,225857.60914953216,2096.4145739652895,2073.4913781441423,182892.12236366773,215383.7313931535,4,0.3963496432888491
2024-09-19 00:00:00+00:00,0,0,0,6443367640,0.0246781118533786,3830,18.885329246520996,0.0655012428760528,437456.0,93.38562774658205,348007,0.0,471838.0,4653.0,379839.0,93.37421417236328,0.0780234932899475,15.12964137395223,637274.0,6189.0,511040.0,93.3360366821289,0.1087218672037124,20.541053613026936,571369.2857142857,4886.714285714285,489477.4285714286,93.36153084891183,0.07350206215466767,17.640020736626216,703048.0625,6516.8125,546814.625,93.23550271987915,0.10003907303325828,9.27695670351386,-31.355115695917302,-7.286823019765254,-38.116012279851354,-17.68751343219428,-31.902199436443336,-8.380392745347375,-39.75338672824393,-16.049333201937078,0.05313174441081703,0.012223475527939343,0.35297627809172405,0.32630166347277306,114.18846254241713,1.2570285740557687,0.011005494126571803,4.3170709913250894e-05,0.0135386330740822,0.03163372488583121,1.0013517182334644,0.8127030230088795,0.7347335388666757,244720.82358457375,229405.7522950601,2179.716333999288,2127.461028824421,193101.47165186336,214727.97691121514,4,0.36746834624291974
2024-09-20 00:00:00+00:00,0,0,0,6443367640,0.0329040284037121,6713,17.234722137451172,0.0925028398633003,596042.0,93.3984146118164,494855,0.0,437456.0,3830.0,348007.0,93.38562774658205,0.0655012428760528,18.885329246520996,525785.0,2482.0,592701.0,93.27913665771484,0.0344874076545238,14.946462333202362,581406.0,5491.142857142857,475499.4285714286,93.37857055664062,0.08178998104163573,17.966914994376047,696753.5882352941,6528.35294117647,543758.1764705882,93.24508577234604,0.09959576519973135,9.745060552568997,13.362305885485505,36.251874474232835,170.46736502820306,75.27415143603133,-16.508492477657366,42.196852362165124,168.22207337223983,41.22302997874756,0.12787206054367672,0.013692540857634938,0.35723289368515976,0.32096310486622537,88.77599046767948,1.2044756454402896,0.013565562507072764,2.8915232856440175e-05,0.005719866071432958,0.029555788227153656,1.001431547659471,0.8344499544990629,0.8212194652816057,240866.52403112213,223632.19500668353,1964.5802001031573,2060.454772045982,190140.5067388932,208291.0451352372,4,0.5006825098554423
2024-09-21 00:00:00+00:00,0,1,0,6443367640,0.0525014107701805,8921,17.021668831507366,0.1140357702970504,987836.0,93.3531265258789,869587,0.0,596042.0,6713.0,494855.0,93.3984146118164,0.0925028398633003,17.234722137451172,823875.0,7481.0,708681.0,93.35782623291016,0.0924634933471679,17.19778386751811,604829.0,5696.857142857143,498486.0,93.37789916992188,0.08487173489161895,17.94175570351737,712924.8333333334,6661.277777777777,561859.7777777778,93.25108803643121,0.10039798770513796,10.149316568065572,19.901198604157177,65.73261615792177,19.248763534286862,32.89140473707732,22.704997029693196,75.7256165947601,23.330588288381215,23.27812904508797,-0.0050340793277703355,-0.04848913777147912,0.32100934943135756,0.31917094751677066,110.71912127325712,1.1359816372811031,0.010258881217312107,1.7231252556350255e-05,3.0245099751141537e-05,0.026784536639231697,1.001359889049671,0.8483769560559096,0.8453529481176599,211796.58038358713,227544.8945632358,1791.1556524848895,2076.9646915788817,177209.2395727606,216173.8067771763,4,0.829794222228569
2024-09-22 00:00:00+00:00,0,1,0,6443367640,0.045250271025856,6445,17.667808532714844,0.0940793380141258,892689.0,93.37139129638672,768097,0.0,987836.0,8921.0,869587.0,93.3531265258789,0.1140357702970504,17.021668831507366,762525.0,6162.0,624282.0,93.3598175048828,0.0812262445688247,18.669514894485474,623423.8571428572,5737.285714285715,519031.0,93.37955256870815,0.08670789109809054,17.798654794692993,722386.1052631579,6649.894736842105,572714.3684210526,93.25741978695518,0.10006542719508467,10.545026671468165,17.07012884823449,-9.631861968990806,4.592664719246997,-27.754736016141692,23.03686475022506,-11.671057640006122,15.823818414269297,-17.50015125161196,0.01239697314459054,0.019565247772113104,0.264542601826678,0.3113939298695156,138.48727893267142,1.1622071662730538,0.008390856375097969,1.9791650553624264e-05,-0.003250122070305113,0.024666381300541808,1.0013096307192713,0.8630064346486153,0.866511976499609,169320.73794586695,224946.64820102826,1603.0930285675117,2019.0566250035583,157391.06214491476,215345.21661333836,4,0.7498695881168524
2024-09-23 00:00:00+00:00,0,0,0,6443367640,0.0353362028457046,7374,16.62991201877594,0.1187584027647972,717606.0,93.38008880615234,647387,0.0,892689.0,6445.0,768097.0,93.37139129638672,0.0940793380141258,17.667808532714844,514012.0,5118.0,413109.0,93.38744354248048,0.0748422741889953,18.804940859476726,652508.7142857143,6059.571428571428,552499.2857142857,93.37850189208984,0.09298162375177653,17.487936388878598,722147.1,6686.1,576448.0,93.26355323791503,0.1010000759735703,10.849270938833554,39.60880290732511,-19.612989518186062,44.07971864009379,14.414274631497292,56.71094069603906,-15.715463020946574,58.67823907234937,26.232183677744313,-0.007875508793420138,0.00931496215796912,0.2649581257520925,0.303192519494069,97.30250847457627,1.1084635489073014,0.011390387217557323,2.3174121794765017e-05,-0.0020653860909587117,0.022895027103278863,1.0012325142050034,0.9035675893259342,0.9206094436612895,170301.17293184306,218949.59869433538,1647.5407997415984,1971.864276849649,159936.26489536805,210265.6619787654,4,0.6027977443994291
2024-09-24 00:00:00+00:00,0,0,0,6443367640,0.0366037211613418,6948,16.914252241452534,0.1172203943133354,768872.0,93.38929748535156,679340,0.0,717606.0,7374.0,647387.0,93.38008880615234,0.1187584027647972,16.62991201877594,464094.0,4481.0,359723.0,93.38665008544922,0.0879702791571617,19.84647258122762,696048.4285714285,6412.0,598158.8571428572,93.37888009207589,0.09716021163122991,17.069047768910725,724372.0952380953,6698.571428571428,581347.619047619,93.26954105922154,0.10177247208498769,11.138079572291602,65.67160963080755,7.1440316831241635,55.054675295692924,-5.777054515866553,88.85086580507779,4.935687618070794,33.249996972179034,-1.295073372204103,0.002834880467306178,0.009861501865060518,0.2628314214443508,0.2949438741846323,110.64498488991222,1.1317909562355282,0.010227558766510486,2.199875953694893e-05,0.0002553122384261541,0.02140602012733303,1.0011722908852412,0.9608990091517027,0.9546806679717262,172457.13755947814,213649.11212076325,1669.9133375552917,1922.7851042544658,161242.89468683267,206167.88736378812,4,0.6458618062444822
2024-09-25 00:00:00+00:00,0,0,0,6443367640,0.0377231093389597,8154,18.339988390604656,0.1371482461690902,818061.0,93.50028228759766,651357,0.0,768872.0,6948.0,679340.0,93.38929748535156,0.1172203943133354,16.914252241452534,471838.0,4653.0,379839.0,93.37421417236328,0.0780234932899475,15.12964137395223,745508.8571428572,6912.142857142857,636947.1428571428,93.39688982282367,0.10560660489967887,17.527668771289644,728630.6818181818,6764.727272727273,584529.8636363636,93.280029296875,0.10338046181608326,11.465439064033104,73.37751516410293,6.3975538191012316,75.24177949709865,17.35751295336787,71.48239122365001,-4.11914505255101,75.77814115477483,17.000328289705923,0.1350138433311665,0.11884102914845318,0.26209332247175837,0.28746358793037285,100.3140404659718,1.2559314539776898,0.012518461429812791,2.2418824478590446e-05,0.0125961303710975,0.02134999254206264,1.0012527925519485,1.0231642390937459,1.0215334991205203,176313.2669837667,209454.7900716084,1772.4510393275143,1901.929325756654,161559.24048031706,201752.14426766217,4,0.6871811628959922
2024-09-26 00:00:00+00:00,0,0,0,6443367640,0.036873202275597,9057,18.26668159166972,0.1488338708877563,822144.0,93.55085754394533,704649,0.0,818061.0,8154.0,651357.0,93.50028228759766,0.1371482461690902,18.339988390604656,437456.0,3830.0,348007.0,93.38562774658205,0.0655012428760528,18.885329246520996,800464.2857142857,7658.857142857143,687896.0,93.42049407958984,0.11751126604420795,17.43929053488232,732696.4782608695,6864.391304347826,589752.4347826086,93.29180443805197,0.10535669699311252,11.761145260886869,87.93752971727442,0.49910703480546825,136.47519582245428,11.074319352465057,102.48127192843822,8.18168838286839,127.22297219518843,8.520433213749513,0.17693279078410118,0.05409101995232923,0.26290669320051685,0.28056087101768085,90.76440715389711,1.1667409352160647,0.012853189526715391,2.2218321088943824e-05,0.027483803885331365,0.02162502876854575,1.0013794313692723,1.092490969267752,1.1153658893832825,180332.11394287038,205565.96213245683,1944.8736236804466,1918.689129662381,163945.0532288784,198698.46481468214,4,0.6906109324218642
2024-09-27 00:00:00+00:00,0,0,0,6443367640,0.0585241085778023,15688,16.78849947452545,0.2101495563983917,1361809.0,93.6039581298828,1181669,0.0,822144.0,9057.0,704649.0,93.55085754394533,0.1488338708877563,18.26668159166972,596042.0,6713.0,494855.0,93.3984146118164,0.0925028398633003,17.234722137451172,909859.5714285715,8941.0,786012.2857142857,93.44985743931362,0.13431793983493528,17.375544440178647,758909.5,7232.041666666667,614415.625,93.30481084187825,0.10972306613499916,11.970618353121809,128.47534234164706,65.64117721469718,133.6958140920602,73.21408855029259,138.79095896777844,67.69611537091515,127.181734862355,41.197400259029,0.22007174203189095,0.056761196349830456,0.33353138269723465,0.3143462088248398,86.80024220791637,1.1524444218775123,0.013276126160433962,1.2328077686700385e-05,0.04398645673479453,0.02215156223462881,1.0015545457530715,1.1989039159854653,1.2241540868870318,248691.93400367658,238560.32416615478,2921.960708004281,2601.0212288581993,228076.95124633732,228829.76656967407,5,1.0
2024-09-28 00:00:00+00:00,0,1,0,6443367640,0.0733815829911268,15768,17.53064735730489,0.1994756013154983,1809638.0,93.73983001708984,1541161,0.0,1361809.0,15688.0,1181669.0,93.6039581298828,0.2101495563983917,16.78849947452545,987836.0,8921.0,869587.0,93.3531265258789,0.1140357702970504,17.021668831507366,1027259.8571428572,9919.142857142857,881951.4285714285,93.50510079520089,0.14652362998042784,17.44825565814972,800938.64,7573.48,651485.44,93.32221160888672,0.11331316754221912,12.193019513289135,83.1921493041355,32.88486123971863,76.75148525950006,0.5099439061703182,77.22907541166093,30.42239408836147,74.92371103898951,-5.0792184698492555,0.4142373218788187,0.14515613433623287,0.46359692492169907,0.3922486177232209,114.7592111104065,1.174203620385138,0.010231241102492794,9.6873726512884e-06,0.06123624529158061,0.023611174363357794,1.0019597605239003,1.2825699820686103,1.2930856418415353,378315.6876851994,314167.07442111644,3712.2675011372767,3065.603830134177,333917.5164047433,290749.9740650719,6,1.0
2024-09-29 00:00:00+00:00,0,1,0,6443367640,0.0678991075714354,11450,17.721187114715576,0.1774420291185379,1778721.0,93.8191909790039,1498865,0.0,1809638.0,15768.0,1541161.0,93.73983001708984,0.1994756013154983,17.53064735730489,892689.0,6445.0,768097.0,93.37139129638672,0.0940793380141258,17.667808532714844,1153835.857142857,10634.142857142857,986346.8571428572,93.56907217843192,0.1584325858524867,17.45588116986411,838545.6538461539,7722.576923076923,684076.9615384615,93.34132620004507,0.11577966221823138,12.405641344113228,99.25427556517444,-1.708463239609248,77.65709852598914,-27.384576357179103,95.14006694466974,-2.7444244955588726,88.60892610861633,-11.045747977022636,0.4795898148242772,0.08466087670480071,0.5138655329825643,0.43249035974774,155.33324600471573,1.186711153632146,0.007639108499358849,9.962876219395486e-06,0.0757874080113046,0.025235397469283143,1.0024399265326351,1.375996467038572,1.3683973749539833,456636.2551649343,362662.911496827,3799.8945821120924,3098.384574878683,396565.79419124493,329805.26785222586,6,0.9829153676039075
2024-09-30 00:00:00+00:00,0,0,0,6443367640,0.0390378682190023,11761,17.342485507329304,0.1853873431682586,1068591.0,93.86576080322266,924781,0.0,1778721.0,11450.0,1498865.0,93.8191909790039,0.1774420291185379,17.721187114715576,717606.0,7374.0,647387.0,93.38008880615234,0.1187584027647972,16.62991201877594,1203976.5714285714,11260.857142857143,1025974.5714285715,93.63845389229911,0.16795100591012407,17.55767738251459,847065.8518518518,7872.148148148148,692991.925925926,93.36074970386646,0.1183577244756398,12.588487424232342,48.91054422621885,-39.92363051878288,59.492812584757246,2.716157205240166,42.848249964858745,-38.30124794427784,56.104611423093175,4.477695667249693,0.5201023079754341,0.04963784459532938,0.48000264031880197,0.42306680145510484,90.85113076007482,1.1555058381326626,0.012717591821640128,1.622928630134729e-05,0.08057785034179943,0.026693784273586266,1.0029745282606823,1.4213494367603685,1.419011785282265,445558.9194279313,358365.44056480663,3802.117611958477,3136.0466502577087,386307.78318061033,326701.4888818379,6,0.590499867929387
2024-10-01 00:00:00+00:00,0,0,0,6443367640,0.0403625678607375,11671,17.015340248743694,0.1935265362262725,1143913.0,93.90895080566406,1009977,0.0,1068591.0,11761.0,924781.0,93.86576080322266,0.1853873431682586,17.342485507329304,768872.0,6948.0,679340.0,93.38929748535156,0.1172203943133354,16.914252241452534,1257553.857142857,11935.57142857143,1073208.4285714286,93.71269008091518,0.17885188332625793,17.572118526413327,857667.5357142857,8007.821428571428,704312.8214285715,93.38032831464496,0.12104232489530524,12.746589310822033,48.77808009655704,7.048721166470617,67.97639608520439,-0.7652410509310426,48.67032708216799,9.212559514090369,65.09630202144461,4.390371488644029,0.5564377656808173,0.04601252050995264,0.43793234048458535,0.4152108241442162,98.00488348183687,1.132611799464939,0.011555697252811447,1.4874667369001248e-05,0.07396589006696751,0.0279831053718682,1.0035592267907898,1.466248639218385,1.4775978855409022,427772.8106794464,356112.8443456675,3677.746993819647,3160.0537741975386,369415.3328669103,326143.0847129493,6,0.6321225571081067
2024-10-02 00:00:00+00:00,0,0,0,6443367640,0.0397141906144393,11695,17.26986281077067,0.1949811428785324,1166145.0,93.9223175048828,1015401,0.0,1143913.0,11671.0,1009977.0,93.90895080566406,0.1935265362262725,17.015340248743694,818061.0,8154.0,651357.0,93.50028228759766,0.1371482461690902,18.339988390604656,1307280.142857143,12441.42857142857,1125214.7142857143,93.77298082624164,0.18711372571332108,17.419243443579898,868304.6896551724,8134.9655172413795,715040.0,93.39901759706694,0.12359193930851997,12.902564259096122,42.54988319941913,1.9435044448310235,43.42653912190335,0.20563790592065256,55.890087924133766,0.5370419326380604,42.168163520035094,0.751631626661875,0.45137320119206237,0.01423367964827893,0.39393412063747196,0.40810155444641,99.7045998632011,1.1484564733967433,0.011517605834930403,1.480934875287543e-05,0.06608200073242752,0.02892265131907949,1.0040039310776052,1.5055546266556499,1.5139638293581024,404331.8147846377,354356.4935813835,3488.5812672548927,3177.75110823855,347488.9202856719,325434.3346353784,6,0.6444078871022824
