timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,visits_visits_gained,sort_sort_position,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-11 00:00:00+00:00,1,0,0,8070392042,174794,0.0223509073257446,2870,91.18991088867188,0.0108884387023555,452524,331,13.8037291765213,173075.0,2816.0,610026.0,91.21450805664062,0.0199223235249519,13.119008620580038,154145.0,3089.0,555990.0,91.0090103149414,0.0242355354130268,12.961507201194763,171188.0,3624.1428571428573,602219.7142857143,91.14123099190849,0.026693592114107913,13.347454712504431,149006.36363636365,3691.3636363636365,551172.4545454546,91.08148886940695,0.02715099704536521,13.627088604551373,13.395828602938797,0.9932110356781765,-7.089673033344123,1.9176136363636465,-18.609327505890395,-25.81889952231544,-7.776300606378161,12.190263840214222,0.1987721579483681,-0.02696628912746135,0.23532487356011247,0.23532487356011247,60.8826192964124,0.38626374233467764,0.006342191039169107,7.897096127761835e-05,0.02019337245396201,0.0276787497780551,1.000655919476538,1.1488636848944829,0.9831532915534172,35064.903682379416,35064.903682379416,708.9389639069464,708.9389639069464,190250.26509540726,190250.26509540726,8,1.0
2025-08-12 00:00:00+00:00,1,0,0,8070392042,175671,0.0206277817487716,2755,91.1904754638672,0.010647527664738,409493,333,15.129909634590147,174794.0,2870.0,452524.0,91.18991088867188,0.0223509073257446,13.8037291765213,162248.0,3674.0,564740.0,91.07238006591795,0.0277913510799407,15.83511439959208,173105.57142857142,3492.8571428571427,580041.5714285715,91.15810176304409,0.025670225066798048,13.246711174647013,151228.41666666666,3613.3333333333335,539365.8333333334,91.09057108561198,0.026607395770649075,13.752323690387938,8.273137419259413,0.5017334691122199,-25.013609145345672,-4.006968641114983,-27.48999539611149,-9.509108909140728,-25.776254312226055,-7.7094211517231725,0.12967202335523176,0.0006191202401861773,0.22686037124624497,0.22686037124624497,63.74129172714078,0.4289952966343829,0.006727815303765134,8.612590301579162e-05,0.015633719308037752,0.02548313807774637,1.0007413574931772,1.1446629889019189,0.9647778117058404,34307.73474798182,34307.73474798182,727.9895520395797,727.9895520395797,185950.1267142903,185950.1267142903,9,1.0
2025-08-13 00:00:00+00:00,1,0,0,8070392042,172793,0.0204956773668527,2619,91.233642578125,0.0102339983344199,373627,342,12.727309187253317,175671.0,2755.0,409493.0,91.1904754638672,0.0206277817487716,15.129909634590147,170314.0,4749.0,697481.0,91.11058807373048,0.037361204624176,11.805036306381226,173459.7142857143,3188.5714285714284,533776.7142857143,91.17568097795758,0.023260864030037576,13.378464443343026,152887.23076923078,3536.846153846154,526616.6923076923,91.10157658503606,0.02613726358574166,13.673476420916044,1.45554681353266,-1.6382897575581645,-44.85154769425142,-4.936479128856619,-46.43194581644517,-8.758635678753969,-45.14181870466193,-0.6404197190362781,0.13506059723260577,0.04733730582959783,0.2183781573581791,0.2183781573581791,65.95152671755726,0.46247336923356924,0.007009645958011713,7.365596714731598e-05,0.016939708164759166,0.024739108242832944,1.000813426020705,1.1345598544298037,0.8899502411081315,33387.23173897932,33387.23173897932,749.5721942274636,749.5721942274636,183872.30147368793,183872.30147368793,9,0.9836171024244184
2025-08-14 00:00:00+00:00,1,0,0,8070392042,173075,0.0245448015630245,3024,91.25167846679688,0.0100104017470971,425034,344,12.335986852645874,172793.0,2619.0,373627.0,91.233642578125,0.0204956773668527,12.727309187253317,170314.0,3953.0,700601.0,91.13011169433594,0.0310425646603107,14.078906416893004,173854.14285714287,3055.8571428571427,494410.0,91.19304765973773,0.022332612158996686,13.129475934164864,154329.2142857143,3500.214285714286,519360.78571428574,91.11229814801898,0.02602351629840472,13.577941451753889,1.6211233368953915,0.16320105559832765,-23.50113837591703,15.463917525773185,-39.332944143670936,13.758909286534426,-20.93178565749717,19.755991098495617,0.13339912593182124,0.01976890121035968,0.2107702219345567,0.2107702219345567,57.21487603305785,0.40720175985507073,0.007114708200501136,7.127497083735396e-05,0.018572398594453293,0.024079911787431026,1.0008862635819762,1.1265147928199875,0.8581704295036297,32528.00274598576,32528.00274598576,733.0928347730623,733.0928347730623,178732.7717012957,178732.7717012957,9,0.9852223759186206
2025-08-15 00:00:00+00:00,1,0,0,8070392042,171956,0.0198412723839283,3032,91.2187957763672,0.0096867601521811,472966,348,13.582276662190756,173075.0,3024.0,425034.0,91.25167846679688,0.0245448015630245,12.335986852645874,173643.0,3329.0,572090.0,91.13602447509766,0.0220792219042778,12.154885609944662,173613.14285714287,3013.4285714285716,480249.4285714286,91.20487213134766,0.022012905084661045,13.333388941628593,155504.33333333334,3469.0,516267.8,91.11939798990885,0.025611366704106294,13.578230465783012,-0.9715335487177734,-0.6465405171168559,-8.921598077500747,0.2645502645502562,-17.32664440909647,11.277215469821233,-10.13599813458963,-19.163036079223506,0.09082171594192445,-0.036035162291991885,0.1842965794747986,0.2036821664391783,56.695021430926474,0.36356870563908267,0.006410595242374204,7.898647139802832e-05,0.013184956141887121,0.022227369035993764,1.0009380455021035,1.1164521215302223,0.8594974777793367,29338.475259545186,31673.459504013466,594.0117335208452,716.6955918858239,107582.2853422256,172647.29230684656,9,0.9788525140746054
2025-08-16 00:00:00+00:00,1,1,0,8070392042,168979,0.0205088518559932,3242,91.20743560791016,0.0092541930142241,512183,351,13.413904746373497,171956.0,3032.0,472966.0,91.2187957763672,0.0198412723839283,13.582276662190756,173928.0,3978.0,618076.0,91.13509368896484,0.0263075716793537,12.635502457618712,172906.14285714287,2908.285714285714,465121.85714285716,91.21520669119698,0.021184516538466685,13.44458926859356,156346.5,3454.8125,516012.5,91.12490034103394,0.025292459526099226,13.567960108319918,-2.8454302929947994,-1.7312568331433575,-18.50175967823027,6.926121372031657,-17.132682712158378,8.291716529306537,-22.042018526215244,3.364600108033655,0.07937877278341166,-0.012453758417174665,0.1392997647674504,0.1968981537203215,52.10576626580327,0.3299185448979273,0.006329756493760055,7.938161170773758e-05,0.0034912654331760926,0.020246898426731504,1.0009910172721734,1.1059163003786006,0.8375823045839585,22907.995565755184,30784.337190634244,591.841436293781,694.7155023221137,105415.3751464095,166796.25661546885,9,0.9619060630382932
2025-08-17 00:00:00+00:00,1,1,0,8070392042,167673,0.0243962481617927,3473,91.17274475097656,0.0089237864805042,519781,355,12.267747362454733,168979.0,3242.0,512183.0,91.20743560791016,0.0205088518559932,13.413904746373497,173075.0,2816.0,610026.0,91.21450805664062,0.0199223235249519,13.119008620580038,172134.42857142858,3002.1428571428573,452229.71428571426,91.20924050467355,0.021823648629443942,13.322980517432805,157012.76470588235,3455.8823529411766,516234.17647058825,91.12771471808938,0.025239741210551784,13.491477005621967,-3.1211902354470578,-0.7728771030719783,23.330965909090917,7.125231338679838,-14.793631746843571,1.4834541560340808,22.456841599010225,18.95472419955826,-0.04578581472821641,-0.03803511928865966,0.03387333862344615,0.19064136615864272,48.26511226252159,0.32258331377385135,0.006681647305985971,7.316427927081559e-05,-0.0011580330984885226,0.01781054104075526,1.0008946321855692,1.096308500101073,0.8646542152468781,5764.777685066556,29933.12796787493,589.6913375880415,672.6698560914691,101656.07391127672,161502.3673430344,9,0.9544717113240091
2025-08-18 00:00:00+00:00,1,0,0,8070392042,166396,0.0160972569137811,1969,91.15232849121094,0.008642196867697,402725,357,12.77227290471395,167673.0,3473.0,519781.0,91.17274475097656,0.0243962481617927,12.267747362454733,174794.0,2870.0,452524.0,91.18991088867188,0.0223509073257446,13.8037291765213,170934.7142857143,2873.4285714285716,445115.5714285714,91.20387159075055,0.020930269999163444,13.175629621460326,157534.05555555556,3373.277777777778,509928.1111111111,91.12908214992947,0.024731825416286744,13.451521222238188,-4.804512740711919,-0.7616014504422286,-31.39372822299652,-43.30549956809675,-11.004720191636242,-22.520253722240714,-27.979402897708383,-34.017489873745276,-0.041213328420530715,-0.022392941905380326,0.021652594834261955,0.1848711232400981,84.46497461928934,0.41317421770633134,0.004889180236686978,7.675783159981219e-05,-0.010017122541151986,0.015430170931188862,1.0008206978393355,1.0850651542163394,0.8462889271966214,3703.9222580132678,29123.497799123572,691.847379631734,740.7369784490512,107274.52289021932,158948.1549540008,9,0.9472024409265046
2025-08-19 00:00:00+00:00,1,0,0,8070392042,155403,0.0154640199616551,2006,91.1344757080078,0.0079262088564456,318365,357,13.327613592147827,166396.0,1969.0,402725.0,91.15232849121094,0.0160972569137811,12.77227290471395,175671.0,2755.0,409493.0,91.1904754638672,0.0206277817487716,15.129909634590147,168039.2857142857,2766.4285714285716,432097.28571428574,91.19587162562779,0.020192589743861088,12.918158758254279,157421.8947368421,3301.315789473684,499845.84210526315,91.12936602140728,0.024244046181832447,13.444999768022905,-11.537476305138583,-6.606529003101036,-27.186932849364787,1.8791264601320412,-22.25386026134757,-20.947296542305537,-25.033044512524995,-3.933819007286121,-0.06140965443435231,-0.01958565787473221,0.03009233735815813,0.1798172657154603,77.4304932735426,0.48812687284446205,0.0063009240936532165,8.576107173655651e-05,-0.019366128104075887,0.013200806734855042,1.000729793338021,1.067445452839914,0.8328886025218281,5132.923064571759,28307.174675325958,753.834567358817,785.2391038991867,119527.33160097053,160599.88343992698,9,0.8846252369486142
2025-08-20 00:00:00+00:00,1,0,0,8070392042,157628,0.013689768500626,1753,91.14036560058594,0.0079154320140592,281787,358,12.526476502418518,155403.0,2006.0,318365.0,91.1344757080078,0.0154640199616551,13.327613592147827,172793.0,2619.0,373627.0,91.233642578125,0.0204956773668527,12.727309187253317,165872.85714285713,2642.714285714286,418977.28571428574,91.18254634312221,0.019220317048685844,12.889468374706452,157432.2,3223.9,488942.9,91.12991600036621,0.023716332297772126,13.399073604742686,-8.776397192015883,1.4317612916095568,-33.066055746468116,-12.612163509471586,-24.580664673591578,-11.48932828671494,-33.206557384796554,-11.473416779262891,-0.10223967267248835,0.006462858904243696,0.036497900437274855,0.17501006254516,89.86773090079818,0.5593850696268117,0.006220988828480985,7.946809598753096e-05,-0.019917351858957395,0.011472114046712879,1.0005775309038558,1.0536145537117383,0.8104253561370183,6192.463203562229,27552.21916862214,680.4494676476555,839.0541604750711,119951.7315365452,163744.6635186368,9,0.8972909586670538
2025-08-21 00:00:00+00:00,1,0,0,8070392042,163678,0.0166848003864288,2068,91.14942169189452,0.0081048723390377,305588,371,11.606375614802042,157628.0,1753.0,281787.0,91.14036560058594,0.013689768500626,12.526476502418518,173075.0,3024.0,425034.0,91.25167846679688,0.0245448015630245,12.335986852645874,164530.42857142858,2506.1428571428573,401913.5714285714,91.16793823242188,0.0180974597377436,12.78523819787162,157729.61904761905,3168.8571428571427,480211.71428571426,91.13084484281994,0.023381497444851015,13.313707033793131,-5.429438104867835,3.838150582383837,-31.613756613756617,17.96919566457502,-28.102692961033704,8.446450687930952,-32.02307892534114,21.87788555858956,-0.11206015781897172,0.009936421967271514,0.03776707726026818,0.17047619821886012,79.10971483808603,0.5356148290678002,0.006767259292710144,7.09093751477101e-05,-0.013590403965546977,0.010161055527723603,1.0004070344093254,1.0431168829600503,0.7740077289929501,6389.898126412797,26889.1458017472,644.9648768015915,855.8243561452482,109121.15235488614,164537.54821564074,9,0.9317303368228108
2025-08-22 00:00:00+00:00,1,0,0,8070392042,163678,0.0163728334009647,2433,91.11673736572266,0.0079712768869009,372165,390,11.84394896030426,163678.0,2068.0,305588.0,91.14942169189452,0.0166848003864288,11.606375614802042,171956.0,3032.0,472966.0,91.2187957763672,0.0198412723839283,13.582276662190756,163347.85714285713,2420.5714285714284,387513.4285714286,91.15335845947266,0.017601968454463084,12.53690566903069,158000.0,3135.409090909091,475300.5,91.13020359386097,0.023062921806492543,13.246899848634547,-4.814022191723466,0.0,-19.75593667546174,17.649903288201152,-21.31252563609224,21.786523031009075,-17.480930233955572,-1.8697675623248644,-0.11188309358386439,-0.03585796329278468,0.03805166581954509,0.16627687772163421,67.24650780608053,0.439798369544773,0.006537405351375461,7.23608340734258e-05,-0.011810847691125578,0.008668418121769461,1.0002540855248703,1.0338471971066907,0.763215025492038,6410.963683109866,26271.746680018205,630.7011970814704,849.8061212552801,104645.4987555711,162216.1326246267,9,0.9317303368228108
2025-08-23 00:00:00+00:00,1,1,0,8070392042,158380,0.0137446019798517,2172,91.08646392822266,0.0075652690397552,355166,404,13.620151162147522,163678.0,2433.0,372165.0,91.11673736572266,0.0163728334009647,11.84394896030426,168979.0,3242.0,512183.0,91.20743560791016,0.0205088518559932,13.413904746373497,161833.7142857143,2267.714285714286,365082.4285714286,91.13607679094586,0.01663564704358573,12.566369442712695,158016.52173913043,3093.521739130435,470077.26086956525,91.128301869268,0.022657777466203812,13.263128166613372,-6.272377040934085,-3.2368430699299844,-33.00431832202344,-10.727496917385949,-30.656425535404342,-4.567597705318882,-32.98209925956834,-16.05239213487717,-0.13263357190256286,-0.033224891908156806,0.04022998922361654,0.16243769799889207,72.88541187298665,0.44593106904639224,0.006115433021648971,8.599611798225496e-05,-0.011252811976838419,0.007109434708305822,1.000085318408424,1.0241569204572523,0.734213541835661,6733.290422786042,25667.840037096234,529.5224263428315,854.2243089262179,91856.93804528312,160453.95179507465,9,0.9015716879849264
2025-08-24 00:00:00+00:00,1,1,0,8070392042,156011,0.0125605352222919,1719,91.1131820678711,0.007328409628532,340783,410,13.668524622917175,158380.0,2172.0,355166.0,91.08646392822266,0.0137446019798517,13.620151162147522,167673.0,3473.0,519781.0,91.17274475097656,0.0243962481617927,12.267747362454733,160167.7142857143,2017.142857142857,339511.28571428574,91.12756783621651,0.01494483090937133,12.766480479921613,157932.95833333334,3036.25,464690.0,91.12767187754314,0.02223705903937415,13.28001968562603,-6.955204475377674,-1.4957696678873589,-50.503887129283044,-20.856353591160225,-34.43719566509742,-4.049655653975892,-48.51448001761547,-8.614776617726228,-0.06532948335399302,0.02933272244434182,0.04304833790270148,0.1589723940911347,90.70406976744187,0.4578002488379736,0.0050442509037983,8.761200819755644e-05,-0.00846753801617195,0.0061051045293380145,0.9999988582905227,1.0141500290754022,0.6720686797165577,7152.527465753033,25106.980492145423,572.601433022046,881.302654917831,74441.56281452767,159130.9029381567,9,0.8880862521417878
2025-08-25 00:00:00+00:00,1,0,0,8070392042,154349,0.0143354376778006,1846,91.07515716552734,0.007151344163393,293517,420,14.34131912390391,156011.0,1719.0,340783.0,91.1131820678711,0.0125605352222919,13.668524622917175,166396.0,1969.0,402725.0,91.15232849121094,0.0160972569137811,12.77227290471395,158446.7142857143,1999.5714285714287,323910.14285714284,91.11654336111886,0.0146931424470884,12.990629939805894,157789.6,2988.64,457843.08,91.1255712890625,0.021920994184911207,13.322471663157145,-7.239957691290655,-1.0653094974072297,-6.246825799898426,7.388016288539845,-27.11726364144267,-13.869823318651452,-10.944841381466553,14.130786818372831,-0.08466193564219404,-0.041733700306312294,0.04454965580581002,0.1558328504938424,83.5674066053059,0.5258587207598853,0.006289222466765241,9.291428003825014e-05,-0.010545730590820198,0.004915918203500221,0.9999009287095165,1.0041644968091323,0.6702771928657357,7336.914635841572,24588.803146283197,588.2181371932323,894.9859812682357,77211.38653956862,159497.7803267494,9,0.8786253849525534
