timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-11 00:00:00+00:00,1,0,0,6504986360,97.40423583984376,0.0192173924583757,0.9735702276229858,92156,28,8306131,2889935,53.072821617126465,8736162.0,79606.0,2984932.0,97.40824127197266,0.8451470136642456,49.76889737447103,18557312.0,161013.0,4483554.0,97.45218658447266,1.7519904375076294,70.69119183222453,9978479.714285715,91706.71428571429,3392518.0,97.4229485648019,0.941766300371715,51.58662425904047,17668499.1,159572.4,5545236.7,97.5229372660319,1.8010636458794276,52.44676234457227,-55.240656620958895,-4.922424744412934,-42.764869917335865,15.765143330904706,-35.54365576950785,-3.1825515623136513,-44.43061978078027,15.195369785659496,-0.049204380434630934,-0.004112005387413298,0.3775823224845871,0.3523732581414198,90.1302234230715,2.874157420787173,0.031888595456785206,6.389595255303728e-06,-0.006973266601566339,-0.00920036579000387,0.998974716061338,0.5647610279633607,0.5228945143201018,5087492.376498483,6225906.594335744,52082.15544990164,57357.67771810326,1043169.4010731659,1739125.4055339624,1,0.11654520722339899
2025-06-12 00:00:00+00:00,1,0,0,6504986360,97.3982162475586,0.0203945640985077,0.9520270824432372,90392,28,8879480,3165583,60.03990969450577,8306131.0,92156.0,2889935.0,97.40423583984376,0.9735702276229858,53.072821617126465,18059334.0,188344.0,4220355.0,97.44513702392578,2.0355823040008545,74.72408835093181,8667072.0,77713.57142857143,3241836.285714286,97.41624559674945,0.7869726972920554,49.488884450979604,17146192.533333335,154506.4,5385626.933333334,97.51409123738607,1.7274189919233323,52.708998161352774,-50.83163088959981,6.902720412187091,-52.0069659771482,-1.9141455792352047,-24.992494707198798,9.538207606745486,-53.230725155545585,-2.2127982726369066,-0.048150967611315654,-0.006180010790357571,0.3941346476001969,0.36659941007364855,98.2319427389289,2.805005332349418,0.028554604774348114,6.761646282536758e-06,-0.006453377859928185,-0.009034949653802794,0.9989965999847301,0.5054808513989703,0.4555771940517043,5223211.310613563,6285784.067729198,52867.88270738262,56497.60931994355,1045879.9220185919,1730149.5673335933,1,0.1245899970318343
2025-06-13 00:00:00+00:00,1,0,0,6504986360,97.39266967773438,0.0221913113530149,0.9849464297294616,108435,30,9728016,2973273,68.60615412394206,8879480.0,90392.0,3165583.0,97.3982162475586,0.9520270824432372,60.03990969450577,12918027.0,49936.0,4827539.0,97.4375457763672,0.4881416261196136,48.23093851407369,8211356.142857143,86070.57142857143,2976941.1428571427,97.40983472551618,0.8579448120934623,52.39962953810367,16676126.166666666,152128.86666666667,5206846.3,97.50543492635092,1.6795150230328242,53.46079405724715,-24.694258651108257,9.556145179672694,117.14794937520026,19.96083724223383,-38.41017131088946,-6.075026306370734,101.77472623244621,3.4578162631405007,-0.04605626945471952,-0.005694734501215937,0.40815645861697203,0.37754564915155014,89.71205134826073,3.271819549762316,0.036469898166129326,7.052429505822416e-06,-0.005936486380436441,-0.008864743717519637,0.9990195397732757,0.4924018960273004,0.5108289002048985,5307611.399271092,6295998.878927318,53056.92741944576,56897.55313854919,1075112.3535005234,1691366.507940582,1,0.13649599802754628
2025-06-14 00:00:00+00:00,1,1,0,6504986360,97.3846664428711,0.0244445825442881,0.9056717157363892,104545,28,10791040,3274666,66.09802309672038,9728016.0,108435.0,2973273.0,97.39266967773438,0.9849464297294616,68.60615412394206,5656641.0,68065.0,2731888.0,97.42901611328124,0.633032500743866,37.022652546564736,8944841.714285715,91282.0,3054480.8571428573,97.40349905831474,0.8968932713781085,56.553253902411605,16510784.033333333,148541.1,5088276.4,97.49684982299804,1.6198845614989599,54.05326567272058,90.76763047186485,10.927449132484979,53.595827517813866,-3.5874025914142127,19.86823764371013,10.136741563926343,43.068754711985456,-8.048632047414706,-0.045519981807651266,-0.008217492024564788,0.41521022665586454,0.38675435408351605,103.21810494901766,3.2953091108195123,0.03192538355808392,6.125268460820451e-06,-0.00589288984026232,-0.008700553036903086,0.999042525324123,0.5417575383596036,0.5536772759585834,5222861.583889935,6385617.6142242635,51248.05451944006,56371.544210832115,1003355.297487336,1698194.792607111,1,0.1514115287798841
2025-06-15 00:00:00+00:00,1,1,0,6504986360,97.37451934814452,0.0234623030740309,0.9881182312965392,101357,30,10437233,3198657,71.74665959676106,10791040.0,104545.0,3274666.0,97.3846664428711,0.9056717157363892,66.09802309672038,7820062.0,75677.0,3149918.0,97.42138671875,0.7081019878387451,43.35477511088053,9318723.285714285,94950.57142857143,3061443.5714285714,97.3968037196568,0.936895591872079,60.60923740039454,16249610.766666668,144395.33333333334,4955771.066666666,97.48815282185872,1.5714433362086615,54.69043670806332,33.46739450403335,-3.278710856414213,33.93369187467792,-3.0494045626285327,1.5473101204539264,-2.321122215212179,39.544620445488945,9.10335545734846,-0.04810788696817392,-0.010419602076194856,0.412836295193979,0.3982092059793823,102.97394384261726,3.263003734691236,0.03168735138298624,6.874106645185982e-06,-0.006442478724892847,-0.008534060808124284,0.9990629722734736,0.5734736308164422,0.5962006839727849,4954307.100145065,6470744.6008683555,48003.71064257506,55057.13974705227,874411.0665003934,1684887.7281460136,1,0.1464471825479153
2025-06-16 00:00:00+00:00,1,0,0,6504986360,97.36722564697266,0.0221788519484044,1.0577410459518433,106756,31,9929641,2784504,79.69644212722778,10437233.0,101357.0,3198657.0,97.37451934814452,0.9881182312965392,71.74665959676106,8353001.0,88163.0,2943059.0,97.41507720947266,0.9087884426116944,54.932196299235024,9543957.57142857,97606.71428571429,3038792.8571428573,97.3899677821568,0.9581745352063861,64.1469868043935,15943826.266666668,140234.4,4764581.133333334,97.47964579264323,1.528678239385287,55.648955552243955,18.87513242246708,-4.863281293040023,21.089345870716734,5.326716457669423,-5.387421726849517,-12.947715244241564,16.39023961529329,7.046000412718811,-0.04912131044879642,-0.007490359100803534,0.3942604756106869,0.41066327283376347,93.01161516340849,3.5660345375569444,0.038339309859382546,8.026114348052808e-06,-0.007001059395929837,-0.008388141636323993,0.999080033480249,0.5985989443062277,0.6267993554952989,4458072.053859448,6547543.876162258,41293.054169936986,52915.94678785573,763901.5608501564,1589178.68741298,1,0.13932504411487837
2025-06-17 00:00:00+00:00,1,0,0,6504986360,97.3568878173828,0.0199194239549856,0.976240336894989,97890,34,8984177,3119278,61.81057175000509,9929641.0,106756.0,2784504.0,97.36722564697266,1.0577410459518433,79.69644212722778,8736162.0,79606.0,2984932.0,97.40824127197266,0.8451470136642456,49.76889737447103,9579388.285714285,100218.71428571429,3057985.1428571427,97.38263157435826,0.976902152810778,65.86722600089838,15237852.2,135509.2,4582815.833333333,97.47126846313476,1.4710088123877842,56.06201737502923,2.838946896818073,-9.52163325945017,22.968117981056714,-8.304919629810037,4.500806048512995,12.02275162829718,15.511304082158572,-7.705166530954955,-0.05271982526250385,-0.010617360740394766,0.3510626670590424,0.3994718023638312,91.77735440438856,2.8802094971305867,0.03138225211659489,6.879936233454534e-06,-0.00793484279088299,-0.008293494711463407,0.9990906357311844,0.6286573829423471,0.6641035353316762,3690076.2897747057,6087092.28248767,35613.14826224136,49980.472688496295,664140.6723666561,1443854.9763402706,1,0.1260590243756925
2025-06-18 00:00:00+00:00,1,0,0,6504986360,97.34771728515624,0.016584681162916,0.6380620002746582,65398,41,7521447,2129227,70.42368284861247,8984177.0,97890.0,3119278.0,97.3568878173828,0.976240336894989,61.81057175000509,8306131.0,92156.0,2889935.0,97.40423583984376,0.9735702276229858,53.072821617126465,9467290.57142857,96396.14285714286,2949312.5714285714,97.37455749511717,0.9289724060467311,68.34592046253923,14553309.966666667,130102.6,4384846.533333333,97.46279780069987,1.3982568691174189,56.8116703806292,-9.447045802672749,-16.28117967845023,-29.03554841790008,-33.19235877004802,-26.322668156896267,-31.73974874955038,-34.46163592815339,-34.640889526848916,-0.05802474009494185,-0.009419500183449614,0.30257893416666015,0.3944499255823223,115.00859340356887,3.5324760899255505,0.03071441855921489,9.363048557752772e-06,-0.008589335850313178,-0.008190125326425516,0.9990946257692792,0.650524904170442,0.6643789324869182,2941940.2235505697,5740552.0333281355,32198.943486524317,48424.1475025811,649975.6903220176,1353825.9927055219,1,0.10553512811618462
2025-06-19 00:00:00+00:00,1,0,1,6504986360,97.3391342163086,0.0121338492615837,0.5001847743988037,52744,46,5526605,1751682,61.740594069163,7521447.0,65398.0,2129227.0,97.34771728515624,0.6380620002746582,70.42368284861247,8879480.0,90392.0,3165583.0,97.3982162475586,0.9520270824432372,60.03990969450577,8988308.42857143,91017.85714285714,2747326.714285714,97.3661172049386,0.8644235048975263,68.58887537320454,13926135.5,125507.0,4210026.3,97.45430094401041,1.3329778144756952,57.294513853851726,-37.759812511543466,-26.522050876646475,-41.649703513585266,-19.34921557234166,-44.664790024459954,-17.73155234270465,-47.46107714549955,-21.608750531532095,-0.06066028057416517,-0.008816918451715061,0.22084178386424508,0.40653885264491324,104.77969475779695,3.1550257666484174,0.030110470901413097,1.1171520833792566e-05,-0.009004865373880646,-0.008082836859747228,0.9990951272728079,0.6454273282470524,0.6484905416355583,1949522.8543237972,5661515.147947595,19572.090161675143,49021.9595775974,677647.407960535,1343561.4024267935,1,0.0775450477444761
2025-06-20 00:00:00+00:00,1,0,0,6504986360,97.33056640625,0.0088280705446144,0.3358248472213745,40360,51,4034230,1333346,59.63930130004883,5526605.0,52744.0,1751682.0,97.3391342163086,0.5001847743988037,61.740594069163,9728016.0,108435.0,2973273.0,97.39266967773438,0.9849464297294616,68.60615412394206,8174910.428571428,81292.85714285714,2513051.4285714286,97.35724530901226,0.7716918502535138,67.30789639836266,13324933.6,123314.9,4055252.0,97.44577509562174,1.2976689646641413,57.55482604549703,-58.52977626681535,-27.003467770900947,-62.7795453497487,-23.47944789928712,-55.15561470473784,-23.88196031014762,-65.90425254766225,-32.8598421203407,-0.06376585803620216,-0.008802019996967392,0.23940821289269146,0.42958147900269494,99.95366814499145,3.0256414871747563,0.03026968973568021,1.4783313424553237e-05,-0.00902066911969723,-0.007970497207725268,0.9990914969220306,0.6135047778828278,0.5946754305349675,1961503.3979244824,5724144.683500704,20984.27057960985,51334.446385242314,588188.1831716883,1399328.6905459003,1,0.056605195768866745
2025-06-21 00:00:00+00:00,1,1,0,6504986360,97.32180786132812,0.0074957731575683,0.221872866153717,28187,49,3434673,1196202,62.554770151774086,4034230.0,40360.0,1333346.0,97.33056640625,0.3358248472213745,59.63930130004883,10791040.0,104545.0,3274666.0,97.3846664428711,0.9056717157363892,66.09802309672038,7124000.857142857,70384.57142857143,2216128.0,97.34826551164898,0.6740063003131321,66.80171740622748,13014462.4,119923.8,3938697.2333333334,97.43721872965494,1.2506708751122158,58.41587497704271,-68.17106599549257,-14.861745611925947,-73.03840451480224,-30.16105054509415,-63.47102269361211,-10.285702285828279,-75.50184439917997,-33.931968408680845,-0.06454669286138914,-0.008998760867495736,0.28017575178636944,0.46120277495162804,121.84876543209876,2.871312812290222,0.02356372622372624,1.8212724162984343e-05,-0.008900233677451432,-0.00785494964565606,0.999087071458261,0.5473910975487437,0.5389158040900707,2251050.023893409,6002306.173383625,25489.978222004826,54165.21323557381,719384.8369734496,1487251.5080907906,1,0.0481926755705651
2025-06-22 00:00:00+00:00,1,1,0,6504986360,97.30902099609376,0.0051398135853819,0.2256565988063812,25196,50,2361290,1168259,41.3845325311025,3434673.0,28187.0,1196202.0,97.32180786132812,0.221872866153717,62.554770151774086,10437233.0,101357.0,3198657.0,97.37451934814452,0.9881182312965392,71.74665959676106,5970294.714285715,59504.42857142857,1926071.142857143,97.33890860421317,0.5650832099573952,62.46427068256197,12552496.166666666,116165.3,3812072.1,97.42858327229818,1.2091062267621357,58.209062147601216,-77.37628354181612,-31.25138841455941,-75.14133212308968,-10.611274701103346,-63.47657782625647,-2.3359766995875275,-77.16299612139628,1.7053606951842104,-0.06726436493779131,-0.01313874609951693,0.35526442819157716,0.49983928386458976,93.71314045322856,2.021202472052454,0.021567116908907263,1.7526231426411442e-05,-0.009354455130432631,-0.0077795077484082275,0.9990795856300776,0.47562609340920714,0.4673561325299192,2715822.1186903655,6274230.694659675,29526.394290663593,56722.80630742509,800700.952591343,1556770.2126874945,1,0.03313179534063932
2025-06-23 00:00:00+00:00,1,0,0,6504986360,97.29676055908205,0.0053802301457742,0.214876115322113,23438,50,2478849,1433588,45.28315337498983,2361290.0,25196.0,1168259.0,97.30902099609376,0.2256565988063812,41.3845325311025,9929641.0,106756.0,2784504.0,97.36722564697266,1.0577410459518433,79.69644212722778,4905895.857142857,47601.857142857145,1733083.142857143,97.32884216308594,0.4446739341531481,57.5480865750994,12041034.266666668,111704.23333333334,3685222.066666667,97.42002614339192,1.1629561881224315,58.02961867166602,-75.03586484143787,4.978592210190191,-78.04526209299712,-6.9772979838069515,-48.51549863099497,22.711487777967054,-79.68537609989885,-4.777384548598162,-0.0723704382274315,-0.012599486549358385,0.4198198174917548,0.5358893591348406,105.75745552284654,1.7291211079326083,0.01634917678637322,1.8267806997192178e-05,-0.009825025285995142,-0.007768658562681962,0.9990640119499479,0.40743143391958486,0.3823651644788656,3033167.414582732,6452662.136484656,32590.69131239503,58609.91684812125,836380.623140964,1591145.2480415192,1,0.03478129232256454
2025-06-24 00:00:00+00:00,1,0,0,6504986360,97.28820037841795,0.0052094681463843,0.2392411977052688,25339,50,2407112,1318209,65.23234152793884,2478849.0,23438.0,1433588.0,97.29676055908205,0.214876115322113,45.28315337498983,8984177.0,97890.0,3119278.0,97.3568878173828,0.976240336894989,61.81057175000509,3966315.1428571427,37237.42857142857,1475787.5714285714,97.31902967180524,0.3393883428403309,58.03691082908993,11442324.0,105927.76666666666,3563484.066666667,97.41151631673178,1.0988641187548638,57.38634545849141,-73.2072064029905,-2.8939640938193456,-74.11482276024108,8.110760303780197,-57.73993212531874,-8.048267703133671,-75.49361682122307,11.339130152567666,-0.07055221310451332,-0.008798011994337607,0.48047713237281897,0.5668903760690661,94.99258089976323,1.8260459259146873,0.019222278696110633,2.7099825196382074e-05,-0.010172980172291679,-0.00776763678392478,0.9990505573835252,0.34663545122976264,0.3088537855116208,3254200.369666331,6486543.355464101,34843.19135887914,58285.81902273129,862766.0527013764,1628698.9541503207,1,0.03377473421138318
2025-06-25 00:00:00+00:00,1,0,0,6504986360,97.28231048583984,0.0045719653166762,0.2079908847808838,22483,53,2118940,1430796,33.27783727645874,2407112.0,25339.0,1318209.0,97.28820037841795,0.2392411977052688,65.23234152793884,7521447.0,65398.0,2129227.0,97.34771728515624,0.6380620002746582,70.42368284861247,3194528.4285714286,31106.714285714286,1376011.7142857143,97.30968584333148,0.277949612055506,52.730361461639404,10709843.933333334,99692.33333333333,3391596.066666667,97.4032979329427,1.028757199148337,56.70113164894823,-71.82802723997123,-11.971690556982805,-65.62127282179884,-11.271163029322384,-32.80209202682476,8.540906639235502,-67.40271561519842,-13.062262362891019,-0.06718883723261238,-0.006054066736971286,0.5440796173910829,0.583098812179095,94.24212773527842,1.480950826707073,0.01571361975178869,1.570493811600169e-05,-0.010008948189871759,-0.007791942218785493,0.9990389227921659,0.2982796433315684,0.2701799922135255,3444518.8184975716,6244897.276150153,36189.27268747459,56805.6991478687,869815.5533990383,1569590.9501449636,1,0.02973132754515298
