timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-09-10 00:00:00+00:00,0,1,0,4342047058,46376,0.0,0.026918888092041,1752,94.74375915527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,46376.0,94.74375915527344,0.026918888092041,0.0,0.0,1752.0,46376.0,94.74375915527344,0.026918888092041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03777734652952972,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-09-11 00:00:00+00:00,0,0,0,4342047058,71819,0.0,0.0228465180844068,864,94.7348175048828,0.0,0.0,0.0,0.0,1752.0,46376.0,94.74375915527344,0.026918888092041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,59097.5,94.73928833007812,0.0248827030882239,0.0,0.0,1308.0,59097.5,94.73928833007812,0.0248827030882239,0.0,0.0,0.0,0.0,-50.68493150684932,0.0,54.86242884250474,0.0,-15.128299481427165,0.0,-0.009437719666560707,0.0,0.0,0.0,0.0,0.012030075187969926,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,627.9108216936542,627.9108216936542,17990.917833729327,17990.917833729327,0,0.0
2023-09-12 00:00:00+00:00,0,0,0,4342047058,66194,0.0,0.0219040047377347,770,94.73482513427734,0.0,0.0,0.0,0.0,864.0,71819.0,94.7348175048828,0.0228465180844068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.6666666666667,61463.0,94.73780059814453,0.02388980363806083,0.0,0.0,1128.6666666666667,61463.0,94.73780059814453,0.02388980363806083,0.0,0.0,0.0,0.0,-10.879629629629628,0.0,-7.832189253540145,0.0,-4.125413523364784,0.0,8.053421907128211e-06,0.0,0.0,0.0,0.0,0.011632298511972203,0.0,-0.004467010498052233,0.0,1.0,0.0,1.0,0.0,0.0,541.8646817548947,541.8646817548947,13365.00404040343,13365.00404040343,0,0.0
2023-09-13 00:00:00+00:00,0,0,0,4342047058,66016,0.0,0.0237962305545806,817,94.73695373535156,0.0,0.0,0.0,0.0,770.0,66194.0,94.73482513427734,0.0219040047377347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.75,62601.25,94.73758888244629,0.023866410367190775,0.0,0.0,1050.75,62601.25,94.73758888244629,0.023866410367190775,0.0,0.0,0.0,0.0,6.1038961038961,0.0,-0.26890654742122155,0.0,8.63872081613506,0.0,0.0022469045266149124,0.0,0.0,0.0,0.0,0.01237560022418468,0.0,-0.002040863037110436,0.0,1.0,0.0,1.0,0.0,0.0,469.0724002397356,469.0724002397356,11147.406615441998,11147.406615441998,0,0.0
2023-09-14 00:00:00+00:00,0,0,0,4342047058,65032,0.0,0.0236822627484798,836,94.72817993164062,0.0,0.0,0.0,0.0,817.0,66016.0,94.73695373535156,0.0237962305545806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.8,63087.4,94.73570709228515,0.02382958084344858,0.0,0.0,1007.8,63087.4,94.73570709228515,0.02382958084344858,0.0,0.0,0.0,0.0,2.3255813953488413,0.0,-1.4905477460009697,0.0,-0.4789321814620662,0.0,-0.009261226337764494,0.0,0.0,0.0,0.0,0.012855012070794827,0.0,-0.0029022216796905807,-0.0029022216796905807,1.0,0.0,1.0,0.0,0.0,417.426879824479,417.426879824479,9714.948008095565,9714.948008095565,0,0.0
2023-09-15 00:00:00+00:00,0,0,0,4342047058,79614,0.0,0.0250378865748643,1061,94.72501373291016,0.0,0.0,0.0,0.0,836.0,65032.0,94.72817993164062,0.0236822627484798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.6666666666666,65841.83333333333,94.73392486572266,0.024030965132017867,0.0,0.0,1016.6666666666666,65841.83333333333,94.73392486572266,0.024030965132017867,0.0,0.0,0.0,0.0,26.913875598086136,0.0,22.42280723336203,0.0,5.7242158014293665,0.0,-0.003342404269512933,0.0,0.0,0.0,0.0,0.013326634428185644,0.0,-0.003186035156246143,-0.003186035156246143,1.0,0.0,1.0,0.0,0.0,373.98912640164644,373.98912640164644,11001.163109720112,11001.163109720112,0,0.0
2023-09-16 00:00:00+00:00,0,1,0,4342047058,117981,0.0,0.0281531121581792,1749,94.7337646484375,0.0,0.0,0.0,0.0,1061.0,79614.0,94.72501373291016,0.0250378865748643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.2857142857142,73290.28571428571,94.73390197753906,0.02461984327861234,0.0,0.0,1121.2857142857142,73290.28571428571,94.73390197753906,0.02461984327861234,0.0,0.0,0.0,0.0,64.8444863336475,0.0,48.19127289170246,0.0,12.44204687164887,0.0,0.009238230940789016,0.0,0.0,0.0,0.0,0.014824295231475987,0.0,-0.0020084381103526706,-0.0020084381103526706,1.0,0.0,1.0,0.0,0.0,439.5140173288805,439.5140173288805,22118.10928262394,22118.10928262394,0,0.0
2023-09-17 00:00:00+00:00,0,1,0,4342047058,109716,0.0,0.0253277570009231,1566,94.74459075927734,0.0,0.0,0.0,0.0,1749.0,117981.0,94.7337646484375,0.0281531121581792,0.0,0.0,1752.0,46376.0,94.74375915527344,0.026918888092041,0.0,0.0,1094.7142857142858,82338.85714285714,94.73402077811105,0.024392538837024073,0.0,0.0,1176.875,77843.5,94.73523807525635,0.024708332493901187,0.0,0.0,0.0,-10.616438356164382,-10.463121783876506,136.57926513713988,-7.005365270679176,-5.910835119480062,-10.03567613193791,0.000877740139637595,0.011427932670060592,0.0,0.0,0.0,0.0,0.014273084389839314,0.0,0.0005449567522390941,-0.0004482269287030698,0.9999871505347954,0.0,0.9872191433009467,0.0,0.0,436.2314056618509,436.2314056618509,24190.44418183109,24190.44418183109,0,0.0
2023-09-18 00:00:00+00:00,0,0,0,4342047058,61113,0.0,0.0204387959092855,747,94.72803497314452,0.0,0.0,0.0,0.0,1566.0,109716.0,94.74459075927734,0.0253277570009231,0.0,0.0,864.0,71819.0,94.7348175048828,0.0228465180844068,0.0,0.0,1078.0,80809.42857142857,94.73305184500558,0.024048578526292462,0.0,0.0,1129.111111111111,75984.55555555556,94.73443773057726,0.024233939540055,0.0,0.0,0.0,-13.541666666666663,-52.29885057471264,-14.906918781937929,-44.298917204418686,-10.538683252414815,-19.30277952153211,-0.007159492061015182,-0.017474122797034308,0.0,0.0,0.0,0.0,0.012223058546323265,0.0,1.743861607501178e-05,-0.0007939656575567164,0.9999853708365735,0.0,0.9923511811417964,0.0,0.0,432.4848102663389,432.4848102663389,23305.180991096764,23305.180991096764,0,0.0
2023-09-19 00:00:00+00:00,0,0,0,4342047058,58334,0.0,0.0219891108572483,774,94.73153686523438,0.0,0.0,0.0,0.0,747.0,61113.0,94.72803497314452,0.0204387959092855,0.0,0.0,770.0,66194.0,94.73482513427734,0.0219040047377347,0.0,0.0,1078.5714285714287,79686.57142857143,94.73258209228516,0.024060736543365827,0.0,0.0,1093.6,74219.5,94.73414764404296,0.02400945667177433,0.0,0.0,0.0,0.5194805194805197,3.6144578313253017,-11.874187992869444,-4.547313992112967,0.38854136735546607,7.585157926345754,-0.0034710245554459007,0.0036967853189961986,0.0,0.0,0.0,0.0,0.01326819233736179,0.0,0.0001084463936973927,-0.0007356585878303323,0.999983474261428,0.0,1.0021358197435506,0.0,0.0,422.93135770871066,422.93135770871066,22670.194795271513,22670.194795271513,0,0.0
