timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-06-02 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.033918734639883,1188,0.0,81.9309310913086,51724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,51724.0,81.9309310913086,0.033918734639883,0.0,0.0,1188.0,51724.0,81.9309310913086,0.033918734639883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022967617206379895,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-06-03 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.0334534868597984,1213,0.0,81.7489242553711,51892,0.0,1188.0,51724.0,81.9309310913086,0.033918734639883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.5,51808.0,81.83992767333984,0.033686110749840695,0.0,0.0,1200.5,51808.0,81.83992767333984,0.033686110749840695,0.0,0.0,0.0,0.0,2.1043771043770976,0.0,0.32480086613564385,0.0,-1.371654293782365,0.0,-0.22214667099860197,0.0,0.0,0.0,0.0,0.023375021679224558,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.67766952966369,17.67766952966369,118.79393923933998,118.79393923933998,0,0.0
2021-06-04 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.033366609364748,1233,0.0,81.52674865722656,55515,0.0,1213.0,51892.0,81.7489242553711,0.0334534868597984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.3333333333333,53043.666666666664,81.73553466796875,0.03357961028814313,0.0,0.0,1211.3333333333333,53043.666666666664,81.73553466796875,0.03357961028814313,0.0,0.0,0.0,0.0,1.6488046166529324,0.0,6.981808371232567,0.0,-0.25969638206772006,0.0,-0.2717780082958532,0.0,0.0,0.0,0.0,0.022209813387131638,0.0,-0.20209121704101665,0.0,1.0,0.0,1.0,0.0,0.0,22.546248764114498,22.546248764114498,2141.88522879573,2141.88522879573,0,0.0
2021-06-05 00:00:00+00:00,1,1,0,2516044547,0.0,0.0,0.0,0.0289858803153038,1106,0.0,81.2947006225586,60409,0.0,1233.0,55515.0,81.52674865722656,0.033366609364748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,54885.0,81.62532615661621,0.0324311777949333,0.0,0.0,1185.0,54885.0,81.62532615661621,0.0324311777949333,0.0,0.0,0.0,0.0,-10.300081103000814,0.0,8.815635413852107,0.0,-13.129080637340596,0.0,-0.28462809874044703,0.0,0.0,0.0,0.0,0.018308227114716108,0.0,-0.21308670043946815,0.0,1.0,0.0,1.0,0.0,0.0,55.79127769344117,55.79127769344117,4076.822537221851,4076.822537221851,0,0.0
2021-06-06 00:00:00+00:00,1,1,0,2516044547,0.0,0.0,0.0,0.0338257476687431,1248,0.0,81.37528228759766,68572,0.0,1106.0,60409.0,81.2947006225586,0.0289858803153038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.6,57622.4,81.5753173828125,0.03271009176969526,0.0,0.0,1197.6,57622.4,81.5753173828125,0.03271009176969526,0.0,0.0,0.0,0.0,12.839059674502717,0.0,13.512887152576614,0.0,16.697327460101242,0.0,0.09912290028988302,0.0,0.0,0.0,0.0,0.018199582926224606,0.0,-0.1565521240234419,-0.1565521240234419,1.0,0.0,1.0,0.0,0.0,55.93120774665965,55.93120774665965,7066.268838644621,7066.268838644621,0,0.0
2021-06-07 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.0347459726035594,1205,0.0,81.44818115234375,49942,0.0,1248.0,68572.0,81.37528228759766,0.0338257476687431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.8333333333333,56342.333333333336,81.5541280110677,0.03304940524200595,0.0,0.0,1198.8333333333333,56342.333333333336,81.5541280110677,0.03304940524200595,0.0,0.0,0.0,0.0,-3.4455128205128194,0.0,-27.168523595636707,0.0,2.7204866063216038,0.0,0.08958354760411069,0.0,0.0,0.0,0.0,0.02412750535610596,0.0,-0.10762067522320738,-0.10762067522320738,1.0,0.0,1.0,0.0,0.0,50.117528537096355,50.117528537096355,7055.292216957896,7055.292216957896,0,0.0
2021-06-08 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.0425677336752414,1461,0.0,81.43114471435547,71858,0.0,1205.0,49942.0,81.44818115234375,0.0347459726035594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.2857142857142,58558.857142857145,81.53655896868024,0.03440916644675387,0.0,0.0,1236.2857142857142,58558.857142857145,81.53655896868024,0.03440916644675387,0.0,0.0,0.0,0.0,21.24481327800829,0.0,43.88290416883584,0.0,22.51127392784722,0.0,-0.020916904155798832,0.0,0.0,0.0,0.0,0.020331482486536132,0.0,-0.08043970380510072,-0.08043970380510072,1.0,0.0,1.0,0.0,0.0,109.14167289310151,109.14167289310151,8710.442094187325,8710.442094187325,0,0.0
2021-06-09 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.0514325983822345,1759,0.0,81.65271759033203,98657,0.0,1461.0,71858.0,81.43114471435547,0.0425677336752414,0.0,0.0,1188.0,51724.0,81.9309310913086,0.033918734639883,0.0,0.0,1317.857142857143,65263.57142857143,81.49681418282645,0.03691114698137552,0.0,0.0,1301.625,63571.125,81.55107879638672,0.03653709543868895,0.0,0.0,0.0,48.06397306397305,20.39698836413415,90.73737529966746,37.29438615046341,51.63477921065487,20.82531518972821,-0.339570779033993,0.2720984418846051,0.0,0.0,0.0,0.0,0.017829268787123192,0.0,-0.01165526253836527,-0.04394658406575008,0.999334593553376,0.0,1.0102375828783174,0.0,0.0,210.6275911243756,210.6275911243756,16309.984833464963,16309.984833464963,0,0.0
2021-06-10 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.0548040829598903,1906,0.0,81.8193588256836,104222,0.0,1759.0,98657.0,81.65271759033203,0.0514325983822345,0.0,0.0,1213.0,51892.0,81.7489242553711,0.0334534868597984,0.0,0.0,1416.857142857143,72739.28571428571,81.50687626429966,0.0399612321385315,0.0,0.0,1368.7777777777778,68087.88888888889,81.58088768853082,0.03856676071882243,0.0,0.0,0.0,57.131079967023915,8.357021034678791,100.84406074154013,5.640755344273596,63.821736100547625,6.5551511759132985,0.08615962956586287,0.20408535106894998,0.0,0.0,0.0,0.0,0.018287710006428523,0.0,0.05891881670271112,-0.012877273559571889,0.9990927847645673,0.0,1.0361573384364764,0.0,0.0,281.7870551399486,281.7870551399486,20405.245866225454,20405.245866225454,0,0.0
2021-06-11 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.0597916357219219,2193,0.0,81.79926300048828,118655,0.0,1906.0,104222.0,81.8193588256836,0.0548040829598903,0.0,0.0,1233.0,55515.0,81.52674865722656,0.033366609364748,0.0,0.0,1554.0,81759.28571428571,81.54580688476562,0.04373623590384206,0.0,0.0,1451.2,73144.6,81.60272521972657,0.040689248219132376,0.0,0.0,0.0,77.8588807785888,15.057712486883524,113.73502656939567,13.848323770413163,79.19601919484236,9.100695591753372,0.33426372049680797,-0.024561210798690336,0.0,0.0,0.0,0.0,0.018481998381877023,0.0,0.09308488028390194,0.0025460907907201777,0.9993024946800774,0.0,1.0748843445890202,0.0,0.0,372.1767202702382,372.1767202702382,25016.265651682614,25016.265651682614,0,0.0
2021-06-12 00:00:00+00:00,1,1,0,2516044547,0.0,0.0,0.0,0.069228395819664,2567,0.0,81.92693328857422,155872,0.0,2193.0,118655.0,81.79926300048828,0.0597916357219219,0.0,0.0,1106.0,60409.0,81.2947006225586,0.0289858803153038,0.0,0.0,1762.7142857142858,95396.85714285714,81.63612583705357,0.04948516669017923,0.0,0.0,1552.6363636363637,80665.27272727272,81.63219868053089,0.043283716182817074,0.0,0.0,0.0,132.0976491862568,17.054263565891482,158.0277773179493,31.365724158273988,138.8348915630939,15.78274282648906,0.7777046488565142,0.15607755302780024,0.0,0.0,0.0,0.0,0.016468535281928237,0.0,0.09804752894810734,0.01664629849520686,1.0000481079351795,0.0,1.1432744471655147,0.0,0.0,487.69524761417813,487.69524761417813,34429.60780227073,34429.60780227073,0,0.0
2021-06-13 00:00:00+00:00,1,1,0,2516044547,0.0,0.0,0.0,0.0646020099520683,2426,0.0,82.0633316040039,148948,0.0,2567.0,155872.0,81.92693328857422,0.069228395819664,0.0,0.0,1248.0,68572.0,81.37528228759766,0.0338257476687431,0.0,0.0,1931.0,106879.14285714286,81.73441859654018,0.05388177558779711,0.0,0.0,1625.4166666666667,86355.5,81.66812642415364,0.04506024066358801,0.0,0.0,0.0,94.39102564102564,-5.492793143747566,117.21402321647321,-4.442106343666596,90.98472141611877,-6.682786467632685,0.8455261807566394,0.1664877592198577,0.0,0.0,0.0,0.0,0.016287454095025813,0.0,0.10655621119908514,0.02938688051451027,1.0008117263770966,0.0,1.1957720330450332,0.0,0.0,528.9498100152334,528.9498100152334,38290.712784505,38290.712784505,0,0.0
2021-06-14 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.075489304959774,2644,0.0,82.09789276123047,150748,0.0,2426.0,148948.0,82.0633316040039,0.0646020099520683,0.0,0.0,1205.0,49942.0,81.44818115234375,0.0347459726035594,0.0,0.0,2136.5714285714284,121280.0,81.82723454066685,0.059702251638684915,0.0,0.0,1703.7692307692307,91308.76923076923,81.70118537315956,0.04740093791714078,0.0,0.0,0.0,119.41908713692948,8.985985160758458,201.84614152416805,1.2084754410935261,117.26058965475855,16.85287348765707,0.7976993466207283,0.042115225583749805,0.0,0.0,0.0,0.0,0.017539088153155243,0.0,0.10460880824498012,0.037257812835360754,1.0015428070832948,0.0,1.2595162514093594,0.0,0.0,579.8972831237951,579.8972831237951,40779.29029984429,40779.29029984429,0,0.0
2021-06-15 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.0720335617661476,2602,0.0,82.16686248779297,147010,0.0,2644.0,150748.0,82.09789276123047,0.075489304959774,0.0,0.0,1461.0,71858.0,81.43114471435547,0.0425677336752414,0.0,0.0,2299.5714285714284,132016.0,81.93233707972935,0.06391165565167152,0.0,0.0,1767.9285714285713,95287.42857142857,81.7344480242048,0.0491604110492127,0.0,0.0,0.0,78.09719370294319,-1.5885022692889605,104.58404074702887,-2.4796348873616925,69.22104032060406,-4.577791775229445,0.9034845034025407,0.08400913134651855,0.0,0.0,0.0,0.0,0.017699355830516083,0.0,0.08441325596401282,0.0431113106863855,1.0024211218196024,0.0,1.3000634918957836,0.0,0.0,606.6654716608606,606.6654716608606,41912.3784684086,41912.3784684086,0,0.0
2021-06-16 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.1096790730953216,3931,0.0,82.33555603027344,182909,0.0,2602.0,147010.0,82.16686248779297,0.0720335617661476,0.0,0.0,1759.0,98657.0,81.65271759033203,0.0514325983822345,0.0,0.0,2609.8571428571427,144052.0,82.02988542829242,0.07223258061068395,0.0,0.0,1912.1333333333334,101128.86666666667,81.77452189127604,0.05319498851895329,0.0,0.0,0.0,123.4792495736214,51.076095311299,85.39890732537985,24.419427249846958,113.24816662034753,52.2610716534992,0.8362715413433586,0.2053060532833717,0.0,0.0,0.0,0.0,0.02149144387950358,0.0,0.08766964503696928,0.050055640084403774,1.0031227762768935,0.0,1.3578831882809337,0.0,0.0,812.8623553783314,808.5044276463856,45898.662846584055,46292.641261662226,0,0.0
2021-06-17 00:00:00+00:00,1,0,0,2516044547,0.0,0.0,0.0,0.1488457322120666,3370,0.0,82.20668029785156,181724,0.0,3931.0,182909.0,82.33555603027344,0.1096790730953216,0.0,0.0,1906.0,104222.0,81.8193588256836,0.0548040829598903,0.0,0.0,2819.0,155123.7142857143,82.08521706717355,0.08566710193242343,0.0,0.0,2003.25,106166.0625,81.80153179168701,0.059173159999772865,0.0,0.0,0.0,76.81007345225603,-14.27117781734928,74.36241868319549,-0.6478631450612005,171.59606396662625,35.710238983060535,0.47338610046205876,-0.15652500406323488,0.0,0.0,0.0,0.0,0.018544504058329893,0.0,0.07653672354561938,0.050755197861615885,1.0034679702112297,0.0,1.4477357966475384,0.0,0.0,862.501145086037,861.9377781100752,47505.370249866726,49052.16470720227,0,0.0
2021-06-18 00:00:00+00:00,1,0,1,2516044547,0.0,0.0,0.0,0.1274781078100204,4837,0.0,82.31404113769531,237972,0.0,3370.0,181724.0,82.20668029785156,0.1488457322120666,0.0,0.0,2193.0,118655.0,81.79926300048828,0.0597916357219219,0.0,0.0,3196.714285714286,172169.0,82.15875680106026,0.09533659794500893,0.0,0.0,2169.9411764705883,113919.35294117648,81.83167940027573,0.06319109810625802,0.0,0.0,0.0,120.56543547651617,43.531157270029674,100.55792002022672,30.952433360480725,113.20391434496591,-14.355550598926726,0.6293187961900815,0.13059868061180424,0.0,0.0,0.0,0.0,0.02032583528383472,0.0,0.06020300728934249,0.05234520108091938,1.00399695329708,0.0,1.508702978775541,0.0,0.0,1086.7483331298188,1081.1402817504902,54725.56981023536,57250.872472545314,0,0.0
2021-06-19 00:00:00+00:00,1,1,1,2516044547,0.0,0.0,0.0,0.1264871805906295,4815,0.0,82.4342269897461,268518,0.0,4837.0,237972.0,82.31404113769531,0.1274781078100204,0.0,0.0,2567.0,155872.0,81.92693328857422,0.069228395819664,0.0,0.0,3517.8571428571427,188261.2857142857,82.23122732979911,0.10351642434086114,0.0,0.0,2316.8888888888887,122508.16666666667,81.86515426635742,0.06670754713316755,0.0,0.0,0.0,87.57304246201791,-0.454827372338229,72.26827140217615,12.835963894912016,82.70996907124837,-0.7773312895949736,0.6192026001815787,0.14600893163505546,0.0,0.0,0.0,0.0,0.017931691984552304,0.0,0.056600025721959595,0.05465117967288423,1.0044716591170235,0.0,1.5517947936867238,0.0,0.0,1199.71967421698,1220.1610254817087,62908.92433628436,66427.98890638688,0,0.0
2021-06-20 00:00:00+00:00,1,1,0,2516044547,0.0,0.0,0.0,0.1217302829027175,4643,0.0,82.34352111816406,258655,0.0,4815.0,268518.0,82.4342269897461,0.1264871805906295,0.0,0.0,2426.0,148948.0,82.0633316040039,0.0646020099520683,0.0,0.0,3834.5714285714284,203933.7142857143,82.27125440325055,0.11167760619095389,0.0,0.0,2439.315789473684,129673.78947368421,81.89033146908409,0.06960348059472281,0.0,0.0,0.0,91.38499587798844,-3.5721703011422634,73.65456400891586,-3.6731243343090636,88.43110762813065,-3.760774543079981,0.34143082992561524,-0.11003423564984738,0.0,0.0,0.0,0.0,0.017950482494123468,0.0,0.04464639936175133,0.05400666353995326,1.0046516228147186,0.0,1.6044830694777217,0.0,0.0,1239.1179355661664,1300.3310284791833,66302.80199986247,71715.45023569727,0,0.0
