timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ccu_playing,daily_rpv,ratings_like_ratio,sort_sort_position,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-06 00:00:00+00:00,1,0,0,8038376407,11.389234754774304,16684,0.0115124654408039,70.89366149902344,423,1142904,153739,0.12991963326931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153739.0,16684.0,1142904.0,70.89366149902344,0.12991963326931,11.389234754774304,153739.0,16684.0,1142904.0,70.89366149902344,0.12991963326931,11.389234754774304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214204375187293,0.13451599214282903,0.014597888713410126,7.408114189393979e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-07 00:00:00+00:00,1,0,0,8038376407,10.852880597114565,13098,0.0100184112616083,71.00302124023438,396,2531177,152341,0.1009756624698638,153739.0,16684.0,1142904.0,70.89366149902344,0.12991963326931,11.389234754774304,0.0,0.0,0.0,0.0,0.0,0.0,153040.0,14891.0,1837040.5,70.9483413696289,0.11544764786958689,11.121057675944435,153040.0,14891.0,1837040.5,70.9483413696289,0.11544764786958689,11.121057675944435,0.0,-0.9093333506787427,0.0,-21.49364660752817,0.0,121.46890727480172,0.0,-22.278365533443534,0.0,0.15425884190287675,0.006459326189877114,0.006459326189877114,11.629971753568976,0.06018581071738139,0.005174665709009797,7.124023970483888e-05,0.0,0.0,1.0,1.0,1.0,988.5352800987935,988.5352800987935,2535.684917334959,2535.684917334959,981657.2524381919,981657.2524381919,1,0.9909066664932126
2025-08-08 00:00:00+00:00,1,0,0,8038376407,10.446972409884134,14436,0.0096479957477893,70.72301483154297,341,2449569,169509,0.097231388092041,152341.0,13098.0,2531177.0,71.00302124023438,0.1009756624698638,10.852880597114565,0.0,0.0,0.0,0.0,0.0,0.0,158529.66666666666,14739.333333333334,2041216.6666666667,70.87323252360027,0.1093755612770716,10.896362587257668,158529.66666666666,14739.333333333334,2041216.6666666667,70.87323252360027,0.1093755612770716,10.896362587257668,0.0,11.269454710156811,0.0,10.21530004580853,0.0,-3.2241127349055376,0.0,-3.7080958779946327,0.0,-0.3943584425006641,0.060140416222634704,0.060140416222634704,11.741289741636074,0.06919949215576611,0.005893279228599305,6.163041950259062e-05,-0.08532333374023714,0.0,1.0,1.0,1.0,9534.040136968872,9534.040136968872,1812.1416427347322,1812.1416427347322,779030.9375989719,779030.9375989719,2,1.0
2025-08-09 00:00:00+00:00,1,1,0,8038376407,9.72980656226476,12329,0.0090399930515811,70.67990112304688,305,2348698,181856,0.0834243074059486,169509.0,14436.0,2449569.0,70.72301483154297,0.097231388092041,10.446972409884134,0.0,0.0,0.0,0.0,0.0,0.0,164361.25,14136.75,2118087.0,70.82489967346191,0.10288774780929084,10.604723581009441,164361.25,14136.75,2118087.0,70.82489967346191,0.10288774780929084,10.604723581009441,0.0,7.283979021762854,0.0,-14.595455804932111,0.0,-4.1179080891373125,0.0,-14.200229943259036,0.0,-0.06096135550610615,0.0853145930874797,0.0853145930874797,14.749067315490674,0.07742839759373168,0.0052492890745046514,5.350251330586537e-05,-0.09212875366211572,0.0,1.0,1.0,1.0,14022.413163099523,14022.413163099523,1908.3146796759352,1908.3146796759352,654392.079524704,654392.079524704,3,1.0
2025-08-10 00:00:00+00:00,1,1,0,8038376407,9.676470836003622,11988,0.0085853574978151,70.49686431884766,276,2207428,192021,0.0902519673109054,181856.0,12329.0,2348698.0,70.67990112304688,0.0834243074059486,9.72980656226476,0.0,0.0,0.0,0.0,0.0,0.0,169893.2,13707.0,2135955.2,70.75929260253906,0.10036059170961376,10.419073032008276,169893.2,13707.0,2135955.2,70.75929260253906,0.10036059170961376,10.419073032008276,0.0,5.589587365827908,0.0,-2.7658366453078065,0.0,-6.014821828945227,0.0,8.184257223416825,0.0,-0.25896584643004816,0.1020314952130986,0.1020314952130986,16.016431729084996,0.08698852828335589,0.005430752246165109,5.039251146224715e-05,-0.11167144775390951,-0.11167144775390951,1.0,1.0,1.0,17334.457222538003,17334.457222538003,1911.7201678069937,1911.7201678069937,568126.841616113,568126.841616113,4,1.0
2025-08-11 00:00:00+00:00,1,0,0,8038376407,11.41576600074768,11638,0.0080616972462796,70.6227035522461,264,1917224,196721,0.0895735397934913,192021.0,11988.0,2207428.0,70.49686431884766,0.0902519673109054,9.676470836003622,0.0,0.0,0.0,0.0,0.0,0.0,174364.5,13362.166666666666,2099500.0,70.73652776082356,0.09856274972359336,10.585188526798177,174364.5,13362.166666666666,2099500.0,70.73652776082356,0.09856274972359336,10.585188526798177,0.0,2.4476489550621983,0.0,-2.9195862529195815,0.0,-13.146702859617621,0.0,-0.7517038549165522,0.0,0.1785033059474639,0.10886776169118469,0.10886776169118469,16.90188160494888,0.10260715356830837,0.006070231715109077,5.802994073234148e-05,-0.08332497732979757,-0.08332497732979757,1.0,1.0,1.0,18982.672833402572,18982.672833402572,1907.1442962363037,1907.1442962363037,515934.46887565084,515934.46887565084,5,1.0
2025-08-12 00:00:00+00:00,1,0,0,8038376407,11.05378476778666,11798,0.0076470685733278,70.82357025146484,259,1867635,200894,0.0925720408558845,196721.0,11638.0,1917224.0,70.6227035522461,0.0895735397934913,11.41576600074768,0.0,0.0,0.0,0.0,0.0,0.0,178154.42857142858,13138.714285714286,2066376.4285714286,70.74896240234375,0.0977069341710635,10.65213084693939,178154.42857142858,13138.714285714286,2066376.4285714286,70.74896240234375,0.0977069341710635,10.65213084693939,0.0,2.121278358690737,0.0,1.3748066678123338,0.0,-2.5865000646768443,0.0,3.347529939428706,0.0,0.2844222737382829,0.11237853816838062,0.11237853816838062,17.026358165946267,0.10756592826439414,0.006317076775131771,5.502269726865606e-05,-0.04275212969098565,-0.04275212969098565,1.0,1.0,1.0,20020.734251080325,20020.734251080325,1838.6180239775845,1838.6180239775845,479065.5943615158,479065.5943615158,6,1.0
2025-08-13 00:00:00+00:00,1,0,0,8038376407,11.117075006167092,10785,0.0071448820673392,70.98175048828125,261,1667208,200894,0.0844243466854095,200894.0,11798.0,1867635.0,70.82357025146484,0.0925720408558845,11.05378476778666,153739.0,16684.0,1142904.0,70.89366149902344,0.12991963326931,11.389234754774304,184890.85714285713,12296.0,2141277.0,70.7615465436663,0.09120760751622059,10.613250882852643,180996.875,12844.5,2016480.375,70.77806091308594,0.09604661073535677,10.710248866842852,30.67211312679281,0.0,-35.357228482378325,-8.586201051025599,45.874719136515395,-10.73159370005381,-35.01802263372578,-8.801463265954423,0.12425509896822895,0.22334405940673818,0.1116266191476923,0.1116266191476923,18.62544038568515,0.12049719021430426,0.006468895021559984,5.533773865037503e-05,0.0028607504708412245,-0.009102412632532569,0.9997666738929183,1.021514084941285,0.9496181782773222,20204.06923254747,20204.06923254747,1894.7510956021936,1894.7510956021936,465440.1246252035,465440.1246252035,7,1.0
2025-08-14 00:00:00+00:00,1,0,0,8038376407,10.372885584831238,10574,0.0066878102224752,71.07585144042969,266,1613037,199191,0.0822734236717224,200894.0,10785.0,1667208.0,70.98175048828125,0.0844243466854095,11.117075006167092,152341.0,13098.0,2531177.0,71.00302124023438,0.1009756624698638,10.852880597114565,191583.7142857143,11935.42857142857,2010114.142857143,70.77195085797992,0.08853585911648611,10.544680166812169,183018.44444444444,12592.222222222223,1971653.3333333333,70.81114874945746,0.09451625661717517,10.67276405773045,30.753375650678414,-0.847710733023388,-19.270117575202317,-1.956420955030136,-36.27324363329787,-3.2492046583269762,-18.521531169674756,-2.5477520385228325,0.10257338198171873,0.13257062766292016,0.10845034952681981,0.10845034952681981,18.836028368794327,0.1234881013342525,0.006555332236438323,5.207481015719124e-05,0.07103266034807858,0.013481012980143077,0.9994464446323809,1.0468000362874348,0.9367262551995492,19848.414269854853,19848.414269854853,1927.2047619400596,1927.2047619400596,455675.7277834754,455675.7277834754,7,0.9915228926697661
2025-08-15 00:00:00+00:00,1,0,0,8038376407,11.716831803321838,10952,0.0062848199379291,71.07215881347656,276,1599121,197536,0.0733027160167694,199191.0,10574.0,1613037.0,71.07585144042969,0.0822734236717224,10.372885584831238,169509.0,14436.0,2449569.0,70.72301483154297,0.097231388092041,10.446972409884134,195587.57142857142,11437.714285714286,1888621.5714285714,70.82182856968471,0.08511747739144729,10.726088651588984,184470.2,12428.2,1934400.1,70.83724975585938,0.09239490255713459,10.777170832289588,16.534225321369366,-0.8308608320657052,-24.13410917151566,3.574806128239083,-34.7182708468306,-0.8627204459662141,-24.6100282478949,-10.903530270901152,0.4936780237172034,-0.005195332702023769,0.10445137293527004,0.10445137293527004,18.034876289601023,0.12352778587249753,0.006848758256093031,5.9314618543978286e-05,0.09620693751744278,0.024041285659327123,0.9997823011730719,1.0602664898101233,0.9212356421807238,19268.165655643854,19268.165655643854,1889.5690749186404,1889.5690749186404,445474.18637882685,445474.18637882685,7,0.9832847173136082
