timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,visits_visits_gained,session_session_length,ratings_like_ratio,platform_platform_share,daily_rpv,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-20 00:00:00+00:00,1,0,0,4263371487,195515.0,156858,19.5395055214564,85.7576675415039,0.0127954622730612,0.0031111632217225,1684,285.0,180401.0,1805.0,170397.0,85.75352478027344,0.013935356400907,19.949450850486755,208312.0,1788.0,159700.0,85.76610565185547,0.0137916058301925,18.619552334149677,198513.42857142858,1808.857142857143,186578.42857142858,85.75029863630023,0.01350106112658973,18.150301433744886,198508.66666666666,1673.1333333333334,177150.63333333333,85.7951171875,0.0123949407599866,19.951336975230113,-6.1431890625600065,8.37800233923316,-5.8165548098433995,-6.703601108033242,-1.7795867251095832,-7.945562421873619,-7.222825024121193,-8.17987064738157,-0.009838514046345281,0.004831009851868906,0.04463969715840912,0.03627909491296237,116.0326409495549,1.2464378837044734,0.010735756316182048,9.993814072227543e-05,-0.0011604854038776559,-0.0019216772976910037,0.9994776095345633,1.0000239883972921,1.089239665442687,8968.140667522768,7201.71475904561,343.8735072828243,316.4758239209381,63646.35805473756,51178.40719347297,27,0.20258417477891005
2025-08-21 00:00:00+00:00,1,0,0,4263371487,186569.0,149167,20.00999927520752,85.76061248779297,0.0127436956390738,0.0029617820534244,1622,294.0,195515.0,1684.0,156858.0,85.7576675415039,0.0127954622730612,19.5395055214564,211030.0,1828.0,182712.0,85.76648712158203,0.0146394623443484,21.36707278092702,195019.0,1779.4285714285713,181786.2857142857,85.74945940290179,0.0132302373115505,17.95643379007067,197883.36666666667,1683.4666666666667,177599.53333333333,85.7943728129069,0.01247383641699946,18.733280104398727,-11.591242951239156,-4.575608009615628,-11.269146608315095,-3.6817102137767233,-18.359494723937118,-4.903160820614827,-12.949701708181005,-0.40457025219311493,-0.006849567921252131,0.003434032633453654,0.04871129886132903,0.037399986416305236,114.95317313616759,1.2507307197254103,0.010873645822160249,0.00010725196588523085,0.002257210867749578,-0.002228243173295298,0.99947649934917,0.9855249750652784,1.0606389942327774,9745.098945113723,7400.835225346082,129.16443221510974,309.2563642846734,48113.0734348383,50860.36832465477,27,0.19331471705151254
2025-08-22 00:00:00+00:00,1,0,0,4263371487,185530.0,148102,18.33006743590037,85.76123046875,0.0112527720630168,0.0029379639045848,1638,311.0,186569.0,1622.0,149167.0,85.76061248779297,0.0127436956390738,20.00999927520752,212526.0,1877.0,191279.0,85.75672149658203,0.0129545200616121,15.415308475494385,191162.42857142858,1745.2857142857142,175618.14285714287,85.75010354178292,0.012987130454608314,18.372827927271523,197413.83333333334,1693.3666666666666,178082.2,85.79346389770508,0.012489164682726022,18.74307362702158,-12.702445818393981,-0.556898520118565,-12.73308470964305,0.9864364981504226,-22.572786348736663,-0.7139648849946667,-13.1363260892857,-11.699303077245805,0.0052578644440748334,0.0007205883203242891,0.05245019981360304,0.03913998536288879,113.19707138499085,1.2527092631479444,0.011059870495533515,9.879786901326663e-05,0.004555838448666509,-0.002482581218170915,0.9994945960455233,0.9683335019823598,1.0398718236593547,10454.190251148011,7726.774547098434,106.44309215788907,302.59731786915944,21416.460562811302,50496.031574631816,27,0.19223815025308127
2025-08-23 00:00:00+00:00,1,1,0,4263371487,182182.0,155933,16.508737842241924,85.76276397705078,0.009314396418631,0.0028780122797254,1514,313.0,185530.0,1638.0,148102.0,85.76123046875,0.0112527720630168,18.33006743590037,203522.0,1804.0,209182.0,85.73709869384766,0.0118774762377142,15.428916335105896,188113.85714285713,1703.857142857143,168011.14285714287,85.75377001081195,0.012620976194739286,18.52708814257667,196790.1,1697.5,178772.43333333332,85.79258702596029,0.012450031811992283,18.668232393927042,-10.48535293481786,-1.8045599094486109,-16.07538802660754,-7.5702075702075655,-25.45582315878039,5.287572078702518,-21.579330219535432,-17.225761203823165,0.029934863197045303,0.0017881136877395676,0.05762137033550882,0.041558075817871375,120.25214521452145,1.1683276257903985,0.009709235958803084,9.061623665348537e-05,0.004054478236607495,-0.002710947072809844,0.9995475481449627,0.9559111822335429,1.013730437426059,11416.587957569032,8178.21789600649,118.76232151229576,299.1376975056227,21243.10112718928,50029.393932162995,27,0.18876909766294858
2025-08-24 00:00:00+00:00,1,1,0,4263371487,179622.0,162468,18.45653839906057,85.7719497680664,0.0106079494580626,0.0028304406744639,1517,320.0,182182.0,1514.0,155933.0,85.76276397705078,0.009314396418631,16.508737842241924,195515.0,1878.0,212412.0,85.74313354492188,0.0140912570059299,17.752267082532246,185843.42857142858,1652.2857142857142,160876.2857142857,85.7578866141183,0.012123360830758243,18.627698330652148,196052.16666666666,1702.8333333333333,179311.76666666666,85.79150619506837,0.012489853116373177,18.55656641655498,-8.128788072526405,-1.4051882183750308,-19.222577209797652,0.19815059445178473,-23.512795887238013,4.190902502998073,-24.719636767688293,13.887674319338462,0.033607616089081915,0.010710698430949073,0.06253097533168024,0.044358873642049094,118.32806324110672,1.1055770639321962,0.009337165859333165,0.00010275153181419177,0.004482814243861521,-0.002762796404099423,0.99960812459833,0.9479284607316008,0.9706567977861571,12280.587773837584,8696.653288416615,129.93303431612088,294.2438682844359,21067.883084693633,49753.57799761114,27,0.18611653654265597
2025-08-25 00:00:00+00:00,1,0,0,4263371487,176561.0,137235,16.834200859069824,85.77485656738281,0.0113626029342412,0.0027754280096556,1442,327.0,179622.0,1517.0,162468.0,85.7719497680664,0.0106079494580626,18.45653839906057,191085.0,1786.0,183209.0,85.73745727539062,0.0142138935625553,17.599588990211487,183768.57142857142,1603.142857142857,154308.57142857142,85.76322937011719,0.011716033598141943,18.518357169060483,195433.6,1700.8333333333333,178698.56666666668,85.79052912394205,0.012524937341610542,18.478313844071497,-7.6008059240652015,-1.7041342374542134,-19.260918253079506,-4.943968358602502,-25.09374539460397,-15.531058423812693,-20.059884476871726,7.114037252553307,0.043620715123449116,0.003388985938013178,0.06576044945076523,0.04808349443952065,122.35689535689535,1.28655017633857,0.010507447025561806,9.534441646033589e-05,0.003382546561108254,-0.0027828857286077697,0.9996817859255137,0.9403120621457692,0.9354165436994846,12762.083453160401,9397.130418895504,147.12706626033977,295.85551964725465,22750.153903114046,50167.14556819958,27,0.1829448609218686
2025-08-26 00:00:00+00:00,1,0,0,4263371487,173643.0,148304,16.596129059791565,85.76254272460938,0.0126121370121836,0.0027233683326129,1610,338.0,176561.0,1442.0,137235.0,85.77485656738281,0.0113626029342412,16.834200859069824,180401.0,1805.0,170397.0,85.75352478027344,0.013935356400907,19.949450850486755,182803.14285714287,1575.2857142857142,151152.42857142858,85.76451764787946,0.011527002256895744,18.03931119896117,194664.33333333334,1703.2333333333333,178097.26666666666,85.7892339070638,0.012574249133467627,18.442632930146324,-3.7460989684092616,-1.6526866068950707,-10.803324099722989,11.650485436893199,-12.965603854527952,8.06572667322476,-9.495411173246172,10.996899963624806,0.010516120893044878,-0.014356005088467239,0.06846106604310896,0.05239038069262008,107.78584729981378,1.1708506119146354,0.010856006203432116,9.557559754320083e-05,0.0019226074218804917,-0.002888476888382723,0.9997118955600989,0.9390684966625089,0.916714957254622,13115.2477943912,10198.538530608426,143.9304051910587,294.779132201737,23373.382296022854,50427.775304908166,27,0.17992135570741008
2025-08-27 00:00:00+00:00,1,0,0,4263371487,171403.0,144996,25.570321679115295,85.7587890625,0.0119981011375784,0.0026814506771782,1332,341.0,173643.0,1610.0,148304.0,85.76254272460938,0.0126121370121836,16.596129059791565,195515.0,1684.0,156858.0,85.7576675415039,0.0127954622730612,19.5395055214564,179358.57142857142,1525.0,149457.85714285713,85.76467786516461,0.011413093523255343,18.900856364341013,193887.0,1695.1666666666667,177757.2,85.78755798339844,0.012605442944914055,18.72648354570071,-12.332557604275884,-1.2900030522393635,-20.902612826603328,-17.267080745341612,-7.562253758176185,-2.2305534577624297,-6.23159303248867,-4.868610878648305,0.0013077792671456479,-0.0043768083246131795,0.06986937595861699,0.056978129776454445,128.58439609902476,1.1821141127057802,0.009186396959937101,0.00014918159248976276,0.00033024379185554736,-0.0029481168583575064,0.9997332932796822,0.9250675467079867,0.9054099545038367,13200.84041611726,11047.318647967422,171.34735942645347,301.6682447409031,24144.382945608002,50621.55164068316,27,0.17760036472715404
2025-08-28 00:00:00+00:00,1,0,0,4263371487,170584.0,144748,19.2446547349294,85.757568359375,0.0127286575734615,0.0026631597818541,1407,345.0,171403.0,1332.0,144996.0,85.7587890625,0.0119981011375784,25.570321679115295,186569.0,1622.0,149167.0,85.76061248779297,0.0127436956390738,20.00999927520752,177075.0,1494.2857142857142,148826.57142857142,85.76424298967633,0.01141094522816787,18.791521430015564,193108.46666666667,1693.1333333333334,177448.76666666666,85.78603108723958,0.01266549788415427,18.761931164397136,-8.567875692103188,-0.4778212750068511,-13.25524044389642,5.630630630630629,-2.9624514805553503,-0.17103920108141324,-0.11800396084626907,6.0889338029913365,-0.0035495646890426613,-0.0014234146008207382,0.06662199424526011,0.061303004643326,121.1534090909091,1.1784813712011828,0.009720274406040801,0.00011281563288055457,-0.0010122571672728292,-0.003032513746827111,0.9997460181187181,0.916971705366276,0.9009472294369127,12394.822163347906,11838.12922873223,177.7287722444427,303.45251668927943,24496.48098970772,50799.164918932736,27,0.17675175239999794
2025-08-29 00:00:00+00:00,1,0,0,4263371487,172513.0,161161,15.17720627784729,85.76094818115234,0.0110256895422935,0.0026865364016091,1628,342.0,170584.0,1407.0,144748.0,85.757568359375,0.0127286575734615,19.2446547349294,185530.0,1638.0,148102.0,85.76123046875,0.0112527720630168,18.33006743590037,175215.42857142858,1492.857142857143,150692.14285714287,85.76420266287667,0.011378504868064543,18.34111269315084,192458.2,1699.8,177959.9,85.78458404541016,0.012680527629951586,18.58636488583353,-7.016115992022853,1.1308211790085787,-0.6105006105006083,15.707178393745558,8.81757167357633,11.339016773979615,-2.0180140453535556,-13.379007341030114,-0.0003291552559514521,0.0039411352747098505,0.05593411468068981,0.06454047143609104,105.9011663597299,1.0704322358868716,0.010101636862287636,8.797666437418e-05,-0.0017956324986009781,-0.0030679365419043264,0.9997624120608581,0.9104077070835567,0.8973210894780398,10246.51053894698,12421.342959741498,163.75848270957164,299.599318630964,23335.06150329646,50546.53609834592,27,0.1787504986504059
2025-08-30 00:00:00+00:00,1,1,0,4263371487,144476.0,171782,20.648035446802776,85.75971221923828,0.0098285106942057,0.0022439328277074,1488,351.0,172513.0,1628.0,161161.0,85.76094818115234,0.0110256895422935,15.17720627784729,182182.0,1514.0,155933.0,85.76276397705078,0.009314396418631,16.508737842241924,169828.85714285713,1489.142857142857,152956.2857142857,85.76376669747489,0.011451949764575213,18.932440922373818,191043.43333333332,1699.9666666666667,178999.76666666666,85.78308715820313,0.012631136210014373,18.606736627552245,-20.69688553205037,-16.252108536747954,-1.7173051519154603,-8.5995085995086,10.163980684011719,6.590304105832057,5.5195661905300675,-10.85808595911879,-0.003558371571743546,-0.0014411709994721633,0.072705216351443,0.07947873257865926,97.02887844190732,0.8410378209718075,0.008662091126595764,0.00014291572670253934,-0.0024822780064156524,-0.003090228970772809,0.999774775408903,0.8889541722511817,0.906644467620873,13012.151241782802,15183.889948808917,157.98429814870454,299.4759196275746,19483.456289606376,50069.79108561847,27,0.14969977359976375
2025-08-31 00:00:00+00:00,1,1,0,4263371487,169031.0,173966,19.18851892153422,85.7601089477539,0.0113189788535237,0.0026184529232351,1479,356.0,144476.0,1488.0,171782.0,85.75971221923828,0.0098285106942057,20.648035446802776,179622.0,1517.0,162468.0,85.7719497680664,0.0106079494580626,18.45653839906057,168315.85714285713,1483.7142857142858,154598.85714285713,85.76207515171596,0.011553525392498227,19.03700956844148,190289.66666666666,1700.5666666666666,180050.0,85.78141403198242,0.012688632837186206,18.597676681809958,-5.896271058110925,16.99590243362219,-2.5049439683585972,-0.6048387096774244,7.077085949233086,1.2713788406235826,6.7027977298730335,15.164740678327693,-0.013805003086109213,0.00046260476551651664,0.06962531337755212,0.08253404717691837,114.21013513513513,0.9716268027844361,0.00850161237476073,0.00011352003716180499,-0.0017051696777328966,-0.0030507818610293557,0.9997745562895565,0.8845244205388126,0.9105413909242174,12329.225626713582,15705.376325946738,138.02452401935466,298.998291234113,13343.142460652447,49605.18496189139,27,0.17514260106413293
2025-09-01 00:00:00+00:00,0,0,1,4263371487,165892.0,146767,17.170422951380413,85.75843048095703,0.0115184523165225,0.0025635581371058,1465,358.0,169031.0,1479.0,173966.0,85.7601089477539,0.0113189788535237,19.18851892153422,176561.0,1442.0,137235.0,85.77485656738281,0.0113626029342412,16.834200859069824,166791.7142857143,1487.0,155960.57142857142,85.75972856794085,0.011575789589966985,19.08504129591442,189367.66666666666,1698.4666666666667,179971.46666666667,85.7794075012207,0.012739367100099671,18.105783578422336,-6.042670804990912,-1.857055806331387,1.5950069348127593,-0.9465855307640325,6.9457499908915254,-15.634664244737472,1.3715992997664905,1.7622920369420259,-0.019150234792730814,-0.001957164954047297,0.0682384926905216,0.08611613323403969,113.15961800818553,1.1303008830262729,0.0099817398888041,0.00010350299862791324,-0.0002697535923502849,-0.002942425788311298,0.9997705867427498,0.880782433567756,0.9086628479272268,11960.852747150726,16307.611212885882,125.07995245239975,300.4697165684299,11405.849030645719,49657.67316248971,27,0.17189010522171164
2025-09-02 00:00:00+00:00,0,0,0,4263371487,165393.0,114769,16.54910711447398,85.75358581542969,0.0107567775994539,0.0025505730059434,1242,350.0,165892.0,1465.0,146767.0,85.75843048095703,0.0115184523165225,17.170422951380413,173643.0,1610.0,148304.0,85.76254272460938,0.0126121370121836,16.596129059791565,165613.14285714287,1434.4285714285713,151169.85714285713,85.75844900948661,0.011310738245291314,19.07832387515477,188220.76666666666,1685.3666666666666,177932.73333333334,85.77658233642578,0.012707688535253158,17.839498430490494,-4.7511273129351554,-0.3007981096134871,-22.857142857142854,-15.221843003412971,-22.612336821663614,-21.80190369769771,-14.71090435298461,-6.612648089674556,-0.010443847506302895,-0.005649200317880965,0.06967429579051264,0.08900428238587992,133.05953338696702,1.4410821643286573,0.010821643286573146,0.00010005869085017582,-0.0005258832659041637,-0.002702581047083769,0.9997885981646127,0.8798877285971254,0.8900704651293206,12137.829674544453,16752.454267286812,125.58592347800804,311.6897754048951,14849.547632877278,51064.86540762501,27,0.1713730630345921
2025-09-03 00:00:00+00:00,0,0,0,4263371487,170314.0,108998,18.05604660511017,85.75125885009766,0.0110628129914402,0.0026219077763473,1206,340.0,165393.0,1242.0,114769.0,85.75358581542969,0.0107567775994539,16.54910711447398,171403.0,1332.0,144996.0,85.7587890625,0.0119981011375784,25.570321679115295,165457.57142857142,1416.4285714285713,146027.2857142857,85.7573732648577,0.011177125652985856,18.00485600743975,187393.96666666667,1674.1666666666667,176068.06666666668,85.7734385172526,0.012683417834341472,17.83085169725948,-0.6353447722618588,2.9753375293996687,-9.459459459459463,-2.898550724637683,-24.826891776324867,-5.028361317080399,-7.795301401559707,2.845047126398126,-0.00878068881879912,-0.002713548722077519,0.060855653023688464,0.0907735315149439,141.10521955260978,1.5625280965880421,0.011064321691024689,0.00010601559818636156,-0.001247678484231859,-0.0023901577653548584,0.9998127013132199,0.8829396931593035,0.8812392526187068,10492.00577334044,17010.412138927015,137.54351958641874,322.8558003445065,18497.98627175085,52555.33005741364,27,0.17647199009434206
2025-09-04 00:00:00+00:00,0,0,0,4263371487,170045.0,101517,18.600357214609783,85.75259399414062,0.0105817504227161,0.0026136540370635,1217,344.0,170314.0,1206.0,108998.0,85.75125885009766,0.0110628129914402,18.05604660511017,170584.0,1407.0,144748.0,85.757568359375,0.0127286575734615,19.2446547349294,165380.57142857142,1389.2857142857142,139851.42857142858,85.75666264125279,0.010870424631450801,17.91281350453695,186504.76666666666,1665.1,174097.66666666666,85.7703000386556,0.012653354307015684,17.908033959733118,-0.315973362097266,-0.15794356306586543,-13.50390902629709,0.9121061359867344,-29.866388482051565,-6.863428686764895,-16.86672092759863,-4.348465160681281,-0.0058004970634573105,0.001556996434648461,0.05649774656786807,0.09223457247684343,139.61001642036126,1.6750231486041884,0.011988021828641227,0.00010938426787228034,-0.0017318725585907754,-0.0020190534920523067,0.9998410009362603,0.8867364324481327,0.8590943055647835,9673.984042662934,17202.187418393438,145.62976163040003,331.9269082400416,22224.165170787743,54235.38776121364,27,0.17619326394537382
