timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,sort_sort_position,daily_rpv,ratings_like_ratio,platform_platform_share,daily_Estimated Revenue,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-01 00:00:00+00:00,0,0,0,7178032757,37.11763493220011,1038072,25,0.3617134414972583,97.9382553100586,0.3992033004760742,2389236.0,29283,1995619.0,18887.0,815892.0,97.92579650878906,0.2542120516300201,37.78437964121501,1159430.0,11872.0,441863.0,98.10970306396484,0.1686399728059768,41.30558633804321,1936432.857142857,19261.0,812831.5714285715,97.93655722481864,0.24915127456188202,38.23240955917485,1594108.0909090908,15661.363636363636,629128.8181818182,98.03320243141867,0.20349607074802567,40.47775781528438,106.06987916476199,19.724055543668406,146.65599730458223,55.04315137396092,134.9307364499856,27.231545351590647,136.71926283774042,57.03555276642598,-0.17475106799015316,0.012722695871469902,0.36977961340850973,0.36977961340850973,81.58844420161181,2.301606919744565,0.0282089987891025,1.5535350797011813e-05,-0.01754025050571632,-0.03984798084605559,0.99901415842589,1.2147437605931382,1.2243542278041715,589468.6735877411,589468.6735877411,6619.563645327798,6619.563645327798,316029.3920770086,316029.3920770086,8,1.0
2025-04-02 00:00:00+00:00,0,0,0,7178032757,36.57431713740031,1285652,24,0.3893585646916324,97.97655487060548,0.389000654220581,3040692.0,27045,2389236.0,29283.0,1038072.0,97.9382553100586,0.3992033004760742,37.11763493220011,1347856.0,12795.0,515601.0,98.06878662109376,0.18495874106884,40.98978010813395,2178266.5714285714,21296.714285714286,922838.8571428572,97.92338126046317,0.278300119297845,37.601629134784325,1714656.75,16610.0,683839.0833333334,98.0284818013509,0.21895478603740529,40.15247109212737,125.59472228487319,27.266289307544334,111.37162954279015,-7.6426595635693095,149.35017581424398,23.849983430821766,110.31752918116933,-2.5557519798373285,-0.09404801840225963,0.039105822771334786,0.40835684437942643,0.40835684437942643,112.42668047030985,2.3650954028808706,0.02103600271612947,1.2028283400330224e-05,0.0056351252964574605,-0.03283104529747219,0.9989278570987081,1.2703805420114385,1.2710392146911162,700191.8196238831,700191.8196238831,7115.7601906549025,7115.7601906549025,355968.575920929,355968.575920929,9,1.0
2025-04-03 00:00:00+00:00,0,0,0,7178032757,36.51138313611349,1204562,24,0.3104139223013689,97.99961853027344,0.3744609653949737,2819776.0,25834,3040692.0,27045.0,1285652.0,97.97655487060548,0.389000654220581,36.57431713740031,1413271.0,13592.0,553161.0,98.00358581542967,0.1909162700176239,40.27411127090454,2379195.8571428573,23045.571428571428,1015896.1428571428,97.92281450544085,0.3045207900660379,37.06409654409989,1799665.923076923,17319.53846153846,723894.6923076923,98.02626154972957,0.23091679983414132,39.87238740320323,99.52125247033301,-7.265319867977416,90.06768687463213,-4.477722314660748,117.75974806611455,-6.3073055539135,96.13884419615279,-3.737702923595254,-0.004048102039555523,0.023539978210518342,0.409591746214002,0.409591746214002,109.14557770466422,2.3409120153947947,0.021446781944987517,1.2948322912100314e-05,0.025261197771353914,-0.02674735771430417,0.9989447007092458,1.322020840998701,1.318746796615766,737128.3080349107,737128.3080349107,7277.315595000039,7277.315595000039,370151.36317038926,370151.36317038926,9,0.9273468013202258
2025-04-04 00:00:00+00:00,0,0,0,7178032757,35.10617550214132,1366020,24,0.2880526267144069,98.03921508789062,0.3751201331615448,2967018.0,29766,2819776.0,25834.0,1204562.0,97.99961853027344,0.3744609653949737,36.51138313611349,1788485.0,20951.0,808827.0,97.84909057617188,0.2459028363227844,37.98291057089101,2547557.714285714,24304.85714285714,1095495.142857143,97.9499751499721,0.3229804039001465,36.65313439142136,1883048.2142857143,18208.571428571428,769760.7857142857,98.02718680245536,0.24121703792895585,39.531943695984516,65.89560438024363,5.221762296012167,42.074363992172216,15.220252380583732,68.88902076711089,13.403876263737358,52.548111591988025,0.17603110270141276,0.19430381069382996,0.04040480790745704,0.41097455902506064,0.41097455902506064,99.67474048442907,2.17201492509998,0.021790294585515155,1.1832137071633623e-05,0.02720069885254767,-0.02102778508113108,0.999212344503583,1.3528903269489911,1.3389618190870576,773884.9094889993,773884.9094889993,7742.792963725743,7742.792963725743,394872.6680180837,394872.6680180837,9,0.9757706469448402
2025-04-05 00:00:00+00:00,0,1,0,7178032757,35.941351572672524,1483117,23,0.289311098286056,98.01446533203124,0.3417748510837555,3422762.0,28622,2967018.0,29766.0,1366020.0,98.03921508789062,0.3751201331615448,35.10617550214132,2383978.0,20694.0,1025358.0,97.86524963378906,0.2331585884094238,36.05641476313273,2695955.4285714286,25437.428571428572,1160889.2857142857,97.97129167829242,0.33849701285362244,36.6366967927842,1985695.8,18902.8,817317.8666666667,98.02633870442709,0.24792089213927584,39.29257088776372,43.5735564673835,15.360338225113557,38.31062143616508,-3.843311160384333,44.64382196267061,8.572129251401872,46.584714470651534,-8.889227511398124,0.15247056416913818,-0.025244751130659715,0.38894592377680925,0.4255859429132596,119.58082660797261,2.307815022135798,0.019298531876762334,1.0500683679434574e-05,0.022006716047024834,-0.017403112139023798,0.9994384465760712,1.3576880348799794,1.3653428314684475,805817.8037167214,845084.2193818993,7605.86049202691,7930.822117355985,381876.18218313804,422743.5443918463,10,1.0
2025-04-06 00:00:00+00:00,0,1,0,7178032757,35.91701054573059,1372804,22,0.2383911704536295,98.03131866455078,0.3527415692806244,3150901.0,28318,3422762.0,28622.0,1483117.0,98.01446533203124,0.3417748510837555,35.941351572672524,2236585.0,18625.0,932910.0,97.90513610839844,0.2357071340084076,37.42163562774658,2826572.0,26822.14285714286,1223731.2857142857,97.98931775774274,0.35521621789251057,36.4217503524962,2058521.125,19491.25,852035.75,98.02664995193481,0.25447218446061015,39.08159836638665,40.880002324973105,-7.942737473420591,52.04295302013422,-1.062120047515902,47.152887202409666,-7.437916226433927,49.65247902426331,3.208755167939903,0.12888246844642293,0.017194740044179646,0.3592300850717862,0.42109871573767305,111.26455736431372,2.2952283827637574,0.02062783862238264,1.1398961486498339e-05,0.01898738316127689,-0.0142221226411693,0.9996191628071511,1.3731080850579078,1.3958940881709396,797844.6304931612,866840.6020563699,7226.005423027746,8015.3052302038595,375149.1604312173,431373.69739820715,10,0.9205726252657941
2025-04-07 00:00:00+00:00,0,0,0,7178032757,38.24319807688395,1167083,24,0.1972215339169841,98.04644012451172,0.3564032018184662,2864321.0,25107,3150901.0,28318.0,1372804.0,98.03131866455078,0.3527415692806244,35.91701054573059,1995619.0,18887.0,815892.0,97.92579650878906,0.2542120516300201,37.78437964121501,2950672.285714286,27710.714285714286,1273901.4285714286,98.00655255998883,0.36981495363371714,36.487295843306036,2105921.117647059,19821.58823529412,870567.9411764706,98.02781407973346,0.26046812665813107,39.03228070229825,43.5304534583004,-9.09517626862919,32.932705035209395,-11.33907761847588,43.04380971991391,-14.985460415325125,40.199176055262306,1.0380496251999105,0.12319901397159772,0.015425131648671986,0.30905095124199955,0.40921195337393684,114.08001433805958,2.4542543638675536,0.021512590353393587,1.3351570834872597e-05,0.01603317260742415,-0.011463726268095895,0.9997831072747646,1.4011314388694036,1.419808858682758,728034.1955996114,861768.0942037771,6372.988903641218,7879.396868247782,337475.60852643213,424607.55822074553,10,0.8368449223171228
2025-04-08 00:00:00+00:00,0,0,0,7178032757,35.94276769955953,1276496,24,0.1865425586268876,98.05880737304688,0.5188554525375366,2922299.0,34681,2864321.0,25107.0,1167083.0,98.04644012451172,0.3564032018184662,38.24319807688395,2389236.0,29283.0,1038072.0,97.9382553100586,0.3992033004760742,37.11763493220011,3026824.1428571427,28481.85714285714,1307962.0,98.02377428327289,0.38690811821392607,36.31945766721453,2151275.4444444445,20647.11111111111,893119.5,98.02953592936198,0.27482297809587586,38.86064109103499,22.311023272711438,2.0241446402131658,18.43390363009254,38.1327916517306,22.96796368652656,9.374911638675233,29.97273617697296,45.58103010584495,0.12308986167521851,0.012613664014171633,0.2634914047063865,0.3987848282643269,84.25981777290814,2.289311294895327,0.027168884846576216,1.2299479074550708e-05,0.01187515258789306,-0.009109922237812708,0.9999412254068687,1.4069905137781202,1.407844863972574,653887.7794244029,857896.0086620413,6433.1840150448525,8408.307005147377,303117.1474956071,422895.3795259323,10,0.8537838739591008
2025-04-09 00:00:00+00:00,0,0,0,7178032757,37.313140074412026,1705870,24,0.2307491661991961,98.07220458984376,0.5545897483825684,3965164.0,33632,2922299.0,34681.0,1276496.0,98.05880737304688,0.5188554525375366,35.94276769955953,3040692.0,27045.0,1285652.0,97.97655487060548,0.389000654220581,36.57431713740031,3158891.5714285714,29422.85714285714,1367993.142857143,98.03743852887835,0.4105637030942099,36.425003801073345,2246743.263157895,21330.526315789473,935895.8421052631,98.0317816483347,0.28954754495307017,38.779193669107464,30.403342397059617,35.68645781968238,24.355703457200974,-3.024710936824193,32.68520563885096,33.636924831726844,42.56781893947428,6.8871389267026295,0.09762510976691896,0.013662430898153666,0.25425135782026087,0.41473703068226386,117.8950435584099,2.3244219521874747,0.019715441554490346,9.41023641498198e-06,0.010318483625139905,-0.007069718210320642,1.0000577045571195,1.4059868892134175,1.4179491770885297,678489.8523614452,931807.6296674855,6073.807083618234,8697.467456222344,305472.84323915833,451299.69201497023,11,1.0
2025-04-10 00:00:00+00:00,0,0,0,7178032757,36.05741063753763,1530432,24,0.1831607442338991,98.08482360839844,0.4724611043930053,3454138.0,31245,3965164.0,33632.0,1705870.0,98.07220458984376,0.5545897483825684,37.313140074412026,2819776.0,25834.0,1204562.0,97.99961853027344,0.3744609653949737,36.51138313611349,3249514.714285714,30195.85714285714,1414546.0,98.0496106828962,0.42456372295107153,36.36015058699108,2307113.0,21826.25,965622.65,98.0344337463379,0.2986932229250669,38.643104517528975,22.496893370253535,-12.887890639580101,20.945265928621204,-7.097407231208375,27.05298689482152,-10.2843710247557,26.170989249750786,-14.808900494299959,0.08694429570528239,0.012867069326572,0.2142905673782453,0.4101602730176103,110.54656596044293,2.2569677993090846,0.020415790825210903,1.0438899719304182e-05,0.009992599487314284,-0.005302016179365892,1.0001548123039867,1.4084766174373402,1.4214039367661908,603089.790979678,946286.097962478,5214.480701758426,8750.96647820294,269234.01555394556,458939.56700675166,11,0.871121093604199
2025-04-11 00:00:00+00:00,0,0,0,7178032757,35.74116714795431,1647214,23,0.1727809691130943,98.06756591796876,0.4629761278629303,3524425.0,36299,3454138.0,31245.0,1530432.0,98.08482360839844,0.4724611043930053,36.05741063753763,2967018.0,29766.0,1366020.0,98.03921508789062,0.3751201331615448,35.10617550214132,3329144.285714286,31129.14285714286,1454716.5714285714,98.0536608014788,0.43711457933698383,36.45086367925008,2365080.238095238,22515.428571428572,998079.380952381,98.0360114687965,0.3065162183982985,38.50491702373971,18.78677513921385,2.0348636910279883,21.94785997446751,16.175388062089937,20.58491090906429,7.630655919374396,23.42076229311596,-2.0075677006810677,0.02891784685621346,-0.017594659188635564,0.18794849249852158,0.40582852592384044,97.09159779614325,2.139626581836615,0.02203658903057585,1.0140989525089847e-05,0.010431289672861265,-0.004148726029828072,1.0001800290772531,1.4076242455078292,1.4260732486559031,552258.6408815234,959817.026717796,5534.356178246245,9095.314879493884,265095.85202768765,471398.42694110423,11,0.8888472204428367
2025-04-12 00:00:00+00:00,0,1,0,7178032757,42.10536193847656,1427558,24,0.1659148832865758,98.0667953491211,0.3782760798931122,3649852.0,31197,3524425.0,36299.0,1647214.0,98.06756591796876,0.4629761278629303,35.74116714795431,3422762.0,28622.0,1483117.0,98.01446533203124,0.3417748510837555,35.941351572672524,3361585.714285714,31497.0,1446779.5714285714,98.06113651820591,0.44232904059546335,37.331436588650654,2423478.9545454546,22910.045454545456,1017601.1363636364,98.03741073608398,0.3097780302844264,38.6685736107732,6.634700280066208,3.558793278336192,8.99657606037314,-14.055483622138354,-3.7460969026718693,-13.335000795282214,10.67990482436394,-18.294690130307234,0.053390095954286565,-0.0007857530065713547,0.18426906196567078,0.40269147707294195,116.98993525225976,2.556708339199991,0.021853387495718215,1.1536180207388233e-05,0.0062392098563093645,-0.0032425616031168877,1.0002420074331195,1.3870909454281644,1.4278902870850254,558108.7121063715,975914.3198610982,5211.574753573817,9067.048774216777,257636.97957747086,469061.74058608443,11,0.9204794555786343
2025-04-13 00:00:00+00:00,0,1,0,7178032757,42.11527713139852,1234760,25,0.1361037456745525,98.02774810791016,0.3521558344364166,3176750.0,27246,3649852.0,31197.0,1427558.0,98.0667953491211,0.3782760798931122,42.10536193847656,3150901.0,28318.0,1372804.0,98.03131866455078,0.3527415692806244,35.91701054573059,3365278.4285714286,31343.85714285714,1427059.0,98.06062643868583,0.44224536418914795,38.216903243746074,2456229.8695652173,23098.565217391304,1027042.8260869565,98.03699062181556,0.31162054350842594,38.818430285583,0.8203685231620961,-12.962224221694473,-3.7855780775478465,-12.664679296086167,-10.05562338105076,-13.505440759674913,-0.1660521172489826,-6.905074585756587,-0.003642261156200366,-0.03981698501712705,0.16471348544655187,0.3934187752323254,116.59081733768855,2.572765093811677,0.022065808686863288,1.3257342842230481e-05,-0.0015978131975485717,-0.0029422699698344835,1.000241090803791,1.3700991386311592,1.4191791054917726,509940.63272686297,966326.9469734022,4406.290450987272,8904.600270881883,235923.19733984378,460508.85252370086,11,0.8011648446318992
2025-04-14 00:00:00+00:00,0,0,0,7178032757,42.520834604899086,1020845,25,0.1114906998340785,98.02473449707033,0.342868447303772,2727892.0,25456,3176750.0,27246.0,1234760.0,98.02774810791016,0.3521558344364166,42.11527713139852,2864321.0,25107.0,1167083.0,98.04644012451172,0.3564032018184662,38.24319807688395,3345788.5714285714,31393.714285714286,1406167.857142857,98.05752563476562,0.4403118278299059,38.82799417631967,2467549.125,23196.791666666668,1026784.5833333334,98.03647994995117,0.31292253949989873,38.972697132221164,-4.763048554962934,-14.129471944597471,1.3900505835026111,-6.569771709608752,-12.530214217840552,-17.324419320353755,-3.797596218450394,-2.6372946929895447,-0.022138108649150112,-0.0030742426486374264,0.13264357351904454,0.3836648410398496,107.15685273205798,2.672187577754137,0.024936180383720953,1.55874275878486e-05,-0.0074699946812160425,-0.0027117588209098387,1.000214671975424,1.355915688782314,1.407095278382938,417592.5343071074,946711.8428011449,3491.909179772622,8722.15536774357,206385.3272678994,450388.3196060462,11,0.6879644826796572
2025-04-15 00:00:00+00:00,0,0,0,7178032757,41.209899266560875,1168194,27,0.114730767247616,98.02159118652344,0.4597379565238952,2925375.0,33708,2727892.0,25456.0,1020845.0,98.02473449707033,0.342868447303772,42.520834604899086,2922299.0,34681.0,1276496.0,98.05880737304688,0.5188554525375366,35.94276769955953,3346228.0,31254.714285714286,1390696.142857143,98.05220903669085,0.4318664712565286,39.58044154303415,2485862.16,23617.24,1032440.96,98.03588439941406,0.3187951561808586,39.06218521759476,0.10525959184874978,7.239399507018596,-2.8055707736224456,32.41671904462602,-8.48431957483612,14.434022794841539,-11.393827649785482,34.085816335435524,-0.037952925923168124,-0.0032066504061623036,0.11415130549716654,0.3746350687817602,86.78320329882227,2.5041838049298275,0.028854771677673675,1.4087043602791871e-05,-0.011137008666987034,-0.002536298311673185,1.000166516958324,1.3461035989219932,1.3546832907697084,363746.1110543288,931291.141293575,3661.7991464594393,8793.496528116673,194317.76162353,441811.53798221104,11,0.7377689800472313
