timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,sort_sort_position,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-25 00:00:00+00:00,0,1,0,7471000866,0.0323198474943637,252670.0,2867,0.1270288123276671,95.65289306640624,213574,196.0,24.596694469451904,207730.0,2337.0,173957.0,96.1303253173828,0.0231710243970155,27.372952262560528,191908.0,2324.0,186078.0,96.20917510986328,0.0257060527801513,21.263689041137695,206041.7142857143,2426.8571428571427,179174.7142857143,96.12566266741071,0.028038939727204126,24.60895569551559,192168.27272727274,2255.6363636363635,162070.72727272726,96.19379563765092,0.025700208646329912,24.067254984017573,31.662046397232004,21.633851634333023,23.364888123924278,22.678647839109978,14.776599060608998,22.774018866731428,25.72855027870784,39.48389566465003,-0.5782006163360331,-0.496651030151285,0.17770671339283503,0.17770671339283503,88.09972105997211,1.1830504506613602,0.013423855788364743,9.734672546296134e-05,-0.0611858367919919,-0.04227294921874722,0.9992917113854529,1.0721942356120924,1.0910004705821015,34149.59216474161,34149.59216474161,410.2490152888299,410.2490152888299,54869.52363760945,54869.52363760945,4,1.0
2025-05-26 00:00:00+00:00,0,0,1,7471000866,0.0289858169853687,229457.0,2647,0.1044978709513455,95.32015991210938,206221,175.0,25.38699420293172,252670.0,2867.0,213574.0,95.65289306640624,0.0323198474943637,24.596694469451904,193008.0,1979.0,178760.0,96.22708892822266,0.0244944766163826,22.163166840871177,211248.7142857143,2522.285714285714,183097.7142857143,95.99610137939453,0.028680559779916428,25.069502461524234,195275.66666666666,2288.25,165749.91666666666,96.12099266052246,0.02597400934124981,24.17723325226042,18.88470944209566,-9.187081964617882,33.7544214249621,-7.673526334147196,15.361937793689862,-3.442834801989003,18.33613528195237,-10.315737132040692,-0.9424882600260087,-0.3478547732642667,0.17561610557183988,0.17561610557183988,86.65294561933534,1.112669841239053,0.012835681935002086,0.00011063895877647204,-0.13300023760114765,-0.06611902730448029,0.9987006867316798,1.0817974297141355,1.1042022586158193,34293.552092944745,34293.552092944745,407.1457467429927,407.1457467429927,53846.123865660564,53846.123865660564,4,0.9081291803538212
2025-05-27 00:00:00+00:00,0,0,0,7471000866,0.0319231562316417,236229.0,2865,0.0984658219251701,95.21411895751952,196050,167.0,24.89662988980611,229457.0,2647.0,206221.0,95.32015991210938,0.0289858169853687,25.38699420293172,179403.0,2190.0,156052.0,96.20445251464844,0.0265972781926393,23.440826018651325,219366.7142857143,2618.714285714286,188811.7142857143,95.85462515694755,0.029441399499773917,25.277474443117775,198425.92307692306,2332.6153846153848,168080.6923076923,96.05123314490685,0.026431636025126107,24.232571455148552,31.675055601076906,2.951315497021234,30.82191780821917,8.235738571968266,25.631199856458096,-4.9320874207767424,20.02414683347682,10.133712110842662,-1.0294051171676588,-0.11124714298385019,0.17509168544558698,0.17509168544558698,82.42463363572924,1.2049364706122387,0.014613544434866437,0.00010539148241038865,-0.18701962062290775,-0.08184759957449869,0.9979530925161295,1.105534553570771,1.1138697382101777,34742.72930763485,34742.72930763485,421.3566459389517,421.3566459389517,52234.19056101188,52234.19056101188,4,0.9349309375865754
2025-05-28 00:00:00+00:00,0,0,0,7471000866,0.03200688585639,260078.0,2732,0.1003252752124944,95.18538665771484,199206,155.0,26.026896158854168,236229.0,2865.0,196050.0,95.21411895751952,0.0319231562316417,24.89662988980611,190226.0,2377.0,175068.0,96.13733673095705,0.0299202632158994,23.44805987675985,229345.57142857142,2669.4285714285716,192260.0,95.71863228934151,0.029739488448415428,25.64587962627411,202829.64285714287,2361.1428571428573,170303.92857142858,95.98938696725028,0.02682986815593067,24.360737505413237,36.7205324193328,10.095712211455844,14.93479175431216,-4.64223385689354,13.787785317705126,1.6097934200459019,6.9739447993284465,0.2622849198893107,-0.9901980912018216,-0.03017651176029368,0.18352870074287533,0.18352870074287533,95.16209293816318,1.3055665714558224,0.013714377506814519,0.00010007303995652924,-0.21833637782505147,-0.09021655072223174,0.9971793269395381,1.1307300461506224,1.108447058911156,37225.060825712855,37225.060825712855,418.66194498165726,418.66194498165726,50869.75361641243,50869.75361641243,5,1.0
2025-05-29 00:00:00+00:00,0,0,0,7471000866,0.0336098857223987,262813.0,3183,0.0939365699116401,95.23914337158205,194169,144.0,28.350738445917766,260078.0,2732.0,199206.0,95.18538665771484,0.03200688585639,26.026896158854168,185881.0,2436.0,150066.0,96.2325668334961,0.0305312853306531,26.121885140736897,240335.85714285713,2776.1428571428573,198560.42857142858,95.57671465192523,0.03017928850437909,25.96428724129995,206828.53333333333,2415.9333333333334,171894.93333333332,95.93937072753906,0.02728186932702854,24.626737568113537,41.38776959452552,1.051607594644688,30.665024630541883,16.508052708638353,29.389068809723717,-2.528538297039251,10.083428713873111,5.008296880868435,-1.03231524898727,0.05647580553569398,0.1712072966869612,0.18890836697992033,82.54177135678393,1.3535201112427255,0.01639285162486481,0.0001078737755443689,-0.19629096984862182,-0.09205703735351592,0.9962199452334981,1.162005325230064,1.1062031029699286,36189.455959096485,39071.640476852015,365.05282622391223,455.83760683989624,23790.571203342683,49405.093737483425,6,1.0
2025-05-30 00:00:00+00:00,0,0,0,7471000866,0.0274080205708742,293242.0,2853,0.0978895913755784,95.2222137451172,202383,138.0,27.033153414726257,262813.0,3183.0,194169.0,95.23914337158205,0.0336098857223987,28.350738445917766,233374.0,2802.0,206746.0,96.29497528076172,0.0292384028434753,25.11910525957743,248888.42857142858,2783.4285714285716,197937.14285714287,95.42346300397601,0.029917805322578928,26.237722692035497,212229.375,2443.25,173800.4375,95.8945484161377,0.027289753779768895,24.777138558526833,25.65324329188341,11.578194381556472,1.8201284796573791,-10.36757775683318,-2.110318942083522,4.2303354294454865,-6.2601992400195705,-18.452502941393167,-1.1140368773310594,-0.017775912157036444,0.15741763882509432,0.20492768049101306,102.74772249474422,1.4489386512767808,0.014096964186892245,9.21868669149008e-05,-0.13166454860141896,-0.0916313171386716,0.9950874640952748,1.1727331740548572,1.0963017682027723,35061.83308962032,43491.6735508074,346.37034743525237,453.73406308100783,19136.91086100881,48334.60671329773,7,1.0
2025-05-31 00:00:00+00:00,0,1,0,7471000866,0.0229066889733076,290693.0,2488,0.0907932602325795,95.13737487792967,197683,138.0,26.189173142115276,293242.0,2853.0,202383.0,95.2222137451172,0.0274080205708742,27.033153414726257,207730.0,2337.0,173957.0,96.1303253173828,0.0231710243970155,27.372952262560528,260740.2857142857,2805.0,201326.57142857142,95.28161294119698,0.02988004311919209,26.068611389114743,216844.88235294117,2445.8823529411766,175205.29411764705,95.8500087962431,0.027031926438212346,24.860199416384976,39.93790015886005,-0.8692479249220786,6.46127513906718,-12.793550648440233,13.639002742056938,-2.322329444666793,-1.1408016287011713,-16.42341002308664,-1.0329211267878335,-0.08909566775523459,0.16960887326503155,0.21310616307518418,116.79108075532342,1.4704933125594384,0.012585742902814593,9.009189437042139e-05,-0.061336517333978414,-0.09120597091375787,0.9940699446751808,1.2024276657352673,1.1053612175029317,38849.0578003897,46210.98086072501,326.6131226208336,439.46016348938576,19172.37280611043,47156.87801604967,7,0.9913075207507792
2025-06-01 00:00:00+00:00,1,1,0,7471000866,0.023357031866908,286506.0,2461,0.0848605211374194,95.20884704589844,155900,136.0,31.54648009936015,290693.0,2488.0,197683.0,95.13737487792967,0.0229066889733076,26.189173142115276,252670.0,2867.0,213574.0,95.65289306640624,0.0323198474943637,24.596694469451904,265574.0,2747.0,193087.42857142858,95.21817779541016,0.028599640886698415,27.06143790767306,220714.94444444444,2446.722222222222,174132.77777777778,95.81438869900174,0.02682776562869544,25.231659454328042,13.391380060949064,-1.4403511608466646,-14.161144053017093,-1.0852090032154371,-27.004223360521408,-21.136364786046347,-27.73161485065404,1.9659885988986492,-0.4642264402808238,0.07512522608541516,0.1700472536640155,0.2163125113015909,116.37124289195776,1.8377431831739373,0.015785658847602003,0.00011010718795477999,-0.016092845371791262,-0.08805347989833502,0.9937774387366332,1.203244305311854,1.0660463224006902,40098.47849953936,47743.403914568895,320.43923323744553,426.3538720159658,21044.831495804676,45974.626918558606,7,0.9770292113680851
2025-06-02 00:00:00+00:00,1,0,0,7471000866,0.0276097357273101,306207.0,2576,0.0864900304813634,95.29554748535156,174351,134.0,28.24129907290141,286506.0,2461.0,155900.0,95.20884704589844,0.023357031866908,31.54648009936015,229457.0,2647.0,206221.0,95.32015991210938,0.0289858169853687,25.38699420293172,276538.28571428574,2736.8571428571427,188534.57142857142,95.21466173444476,0.0284030578498329,27.469195746240164,225214.52631578947,2453.5263157894738,174144.26315789475,95.78708126670436,0.026868921949675155,25.390061539516115,33.44853284057579,6.87629578438147,-2.682281828485078,4.672897196261672,-15.454294179545247,11.835150737652334,-4.747429609292054,18.20738133438644,-0.025820798853570803,0.09106342755240693,0.17287885166299286,0.22366836880803245,118.82305005820722,1.7562574561806001,0.014774708635404239,9.222913533578942e-05,0.006765638078961869,-0.08303768760279696,0.994024042441947,1.2278883171440351,1.0570970395846602,42164.02820806815,50373.36573292633,268.8925190725591,415.4015953028069,21196.0682016451,44679.33437264319,8,1.0
2025-06-03 00:00:00+00:00,1,0,0,7471000866,0.0321972072124481,327756.0,2187,0.0880375153830624,95.40071868896484,184612,134.0,26.503857771555584,306207.0,2576.0,174351.0,95.29554748535156,0.0276097357273101,28.24129907290141,236229.0,2865.0,196050.0,95.21411895751952,0.0319231562316417,24.89662988980611,289613.5714285714,2640.0,186900.57142857142,95.24131883893695,0.028442207989948096,27.69879972934723,230341.6,2440.2,174667.65,95.76776313781738,0.027135336212813804,25.445751351118087,38.7450313043699,7.037396271149898,-23.66492146596859,-15.100931677018636,-5.834225962764606,5.885254457961242,0.8584708191690771,16.615412514073125,0.1959790559303176,0.11036318735611061,0.17028279595556092,0.2349829772084284,149.79707495429616,1.7753679318357862,0.011846403016038957,8.086435307729685e-05,0.026622772216799345,-0.07669462619867443,0.9945029070155598,1.2573220444269355,1.0481612524305914,43335.29306884441,54126.35494295293,269.2706979810624,408.69092684351403,19410.220055254547,43550.616285777774,9,1.0
2025-06-04 00:00:00+00:00,1,0,0,7471000866,0.0271286144852638,318581.0,2510,0.08171292006337,95.4678726196289,160363,141.0,27.748764276504517,327756.0,2187.0,184612.0,95.40071868896484,0.0321972072124481,26.503857771555584,260078.0,2732.0,199206.0,95.18538665771484,0.03200688585639,26.026896158854168,297971.14285714284,2608.285714285714,181351.57142857142,95.28167397635323,0.027745312079787216,27.944780889011565,234543.47619047618,2443.5238095238096,173986.47619047618,95.75348263695126,0.02713501613054952,25.555418633279345,22.494405524496507,-2.799338532322826,-8.12591508052709,14.769090077732061,-19.498910675381264,-13.135115810456522,-15.241318361974532,-15.74233657515698,0.2967745069207606,0.07039143057507857,0.16027452310512258,0.2394440554478309,126.87415372361609,1.9866117083634731,0.01565189194582325,8.71008540234681e-05,0.04290607997349051,-0.07013095013506909,0.9950726736239256,1.2704303172140081,1.0224910848145987,42257.717453751524,56160.04111787939,261.92860364342255,398.6337440618417,20521.52183282624,42562.51076783305,9,0.9720066146767717
2025-06-05 00:00:00+00:00,1,0,0,7471000866,0.0295993052423,329892.0,2795,0.0813734117011233,95.526123046875,159415,150.0,29.83232084910075,318581.0,2510.0,160363.0,95.4678726196289,0.0271286144852638,27.748764276504517,262813.0,3183.0,194169.0,95.23914337158205,0.0336098857223987,28.350738445917766,307553.85714285716,2552.8571428571427,176386.7142857143,95.32267107282367,0.027172372011201682,28.156435518037704,238877.5,2459.5,173324.13636363635,95.74314811012961,0.027247029271992726,25.749823279453043,25.523471061172764,3.5504314444364304,-12.189758089852344,11.354581673306763,-17.89884070062677,-0.5911588084533181,-11.932740602643355,9.107323775706533,0.3013253428511886,0.06101573822450135,0.14343140977436883,0.24470765462592514,117.98712446351931,2.0693782305414765,0.017532744517488836,9.043029360762656e-05,0.06302125113351371,-0.06367939841875214,0.995608280638294,1.287496131460088,0.9972599852980015,39292.297060438075,58455.15276790443,258.0860768753766,396.1780203513615,19352.851742609608,41652.77279205111,10,1.0
2025-06-06 00:00:00+00:00,1,0,0,7471000866,0.0237980131059885,344156.0,2509,0.0815150775379414,95.53318786621094,170461,151.0,27.26743547121684,329892.0,2795.0,159415.0,95.526123046875,0.0295993052423,29.83232084910075,293242.0,2853.0,202383.0,95.2222137451172,0.0274080205708742,27.033153414726257,314827.28571428574,2503.714285714286,171826.42857142858,95.36709594726562,0.026656656659075156,28.189904383250646,243454.8260869565,2461.6521739130435,173199.65217391305,95.73401940387228,0.027097072047383847,25.815806418225385,17.362451490577758,4.3238393171098455,-12.057483350858744,-10.232558139534886,-15.773063943117748,6.92908446507543,-13.171354186452866,-19.599419948617392,0.32657728576457323,0.0073956935659147405,0.1475272016420007,0.25131892906146325,137.11394422310758,2.0189602374722813,0.014718822963475731,7.92296407488932e-05,0.07122557503836463,-0.05800165018074115,0.9961672615555948,1.2931651048964485,0.9837467536146138,41581.70092509651,61184.8061670187,257.958170218385,387.2068520120212,18999.768128862746,40699.48862824679,11,1.0
2025-06-07 00:00:00+00:00,1,1,0,7471000866,0.0232237745076417,354722.0,2602,0.0806947616592801,95.58186340332033,172154,158.0,30.187218348185223,344156.0,2509.0,170461.0,95.53318786621094,0.0237980131059885,27.26743547121684,290693.0,2488.0,197683.0,95.13737487792967,0.0229066889733076,26.189173142115276,323974.28571428574,2520.0,168179.42857142858,95.43059430803571,0.026701954592551456,28.761053698403494,248090.95833333334,2467.5,173156.08333333334,95.72767957051595,0.026935684649894587,25.997948581973713,22.026330183389355,3.0701193644742553,4.581993569131826,3.706656038262257,-12.914109963932152,0.9931890579076841,1.3842486563797607,-2.412968661666548,0.4672070529179173,0.050951442317148654,0.13664909267301453,0.2579908562328301,136.2742988859009,2.060480381051959,0.015114286544102698,8.510082049425953e-05,0.061419078281948626,-0.05256301216457438,0.9968965584059583,1.305868976002729,0.9913226613549604,39950.35782920242,64005.19876404004,243.0222370325551,379.77785268667833,19085.433112112554,39805.45738847623,12,1.0
2025-06-08 00:00:00+00:00,1,1,0,7471000866,0.0241780690848827,379435.0,2536,0.0830857534106986,95.64752960205078,179193,176.0,27.932658195495605,354722.0,2602.0,172154.0,95.58186340332033,0.0232237745076417,30.187218348185223,286506.0,2461.0,155900.0,95.20884704589844,0.023357031866908,31.54648009936015,337249.85714285716,2530.714285714286,171507.0,95.4932632446289,0.026819245623690702,28.24479342642285,253344.72,2470.24,173397.56,95.72447357177734,0.02682538002729411,26.075336966514588,32.435271861671296,6.966864192240685,3.0475416497358854,-2.5365103766333608,14.940987812700456,4.0887809751734006,3.5151607560973464,4.109127811790447,0.4607581855716303,0.06870152599283141,0.14725025592101476,0.2681773207719876,149.5605045329129,2.117453709387591,0.01415225956226213,7.361625727526013e-05,0.05298396519252118,-0.047237895085261335,0.9975846268094118,1.3311896026207184,0.9997713209059045,44382.98361978948,67941.30824132937,237.63801079756564,372.03396798321165,17211.646397709297,38986.05448328073,13,1.0
