timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,ratings_like_ratio,daily_rpv,visits_visits_gained,platform_platform_share,session_session_length,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-28 00:00:00+00:00,1,0,0,7703614594,42238,98.74798583984376,0.021361649761858,3563453,0.3497721254825592,24.99755064646403,5800000,18.0,5652756.0,39542.0,3569332.0,98.74922943115234,0.3215481042861938,21.05121874809265,6200000.0,37915.0,4070724.0,98.76913452148438,0.3028509318828583,19.04182151953379,5958807.857142857,40366.857142857145,4323382.714285715,98.75604466029576,0.3046229524271829,21.674210826555885,6017024.266666667,39492.7,4523667.633333334,98.79003575642903,0.29388870447874066,19.510450568464066,-6.451612903225811,2.6048178976768144,11.401819860213646,6.818066865611239,-12.461444205011196,-0.16470869058972104,15.493164676095471,8.777542401943261,-0.02141223747993415,-0.0012593427976548277,0.09607993837773991,0.08258565498748634,137.31385686214162,1.627634312102808,0.011853106564585932,4.309921782162456e-06,-0.0030035291399194445,-0.0028790483485328293,0.9996559258646582,0.9903247175108935,1.0365248741610575,562157.5017035726,496919.8901382663,3474.819224485903,3977.345659243518,670181.9443401144,617370.0958703203,31,0.8222398294958124
2025-08-29 00:00:00+00:00,1,0,0,7703614594,46337,98.74401092529295,0.0239633750173302,4104222,0.3282155394554138,24.33854194482167,6600001,18.0,5800000.0,42238.0,3563453.0,98.74798583984376,0.3497721254825592,24.99755064646403,6040003.0,39833.0,4196340.0,98.76597595214844,0.2751750648021698,18.43757398923238,6038807.571428572,41296.0,4310223.0,98.7529067993164,0.31220016309193205,22.51720624878293,6043690.966666667,39960.833333333336,4528694.166666667,98.78728739420573,0.2965188652276992,19.285764982965258,9.271485461182728,13.793120689655169,16.328170110210127,9.704531464557986,-2.1951986731294393,15.175421143480783,19.27517476606251,-6.163037148087513,-0.02223946722920145,-0.004025312027378103,0.10091438950178436,0.08376502660057647,142.43171910742802,1.6080999984649957,0.011290078536180904,3.6876567529557828e-06,-0.002874101911264205,-0.002924768704591697,0.9996519734897453,0.9991919846224718,1.052884654917963,596210.1061234352,506249.93458849704,3646.588510338935,3926.889504195492,673469.18475982,613166.7478890485,31,0.9356523615365848
2025-08-30 00:00:00+00:00,1,1,0,7703614594,46594,98.7328643798828,0.0203279239235646,5098245,0.3104877769947052,19.763651688893635,5692422,18.0,6600001.0,46337.0,4104222.0,98.74401092529295,0.3282155394554138,24.33854194482167,6000001.0,46435.0,5693236.0,98.76091766357422,0.3015843033790588,16.32138713200887,5994867.714285715,41318.71428571428,4225224.285714285,98.7488991873605,0.3134720878941672,23.0089583283379,6033524.8,40373.73333333333,4565383.7,98.7841786702474,0.2983023673295974,19.30100683503681,-5.126315812280701,-13.751194886182594,0.3424141272746928,0.5546323672227293,-10.450840260266748,24.21952321292562,2.9522337588159253,-5.4012562872931325,-0.02840524810329148,-0.011288325545733002,0.0964601149354674,0.08457043439963007,122.16808670458204,1.1165451804404887,0.009139221606803595,3.471922534374841e-06,-0.003877094813755657,-0.0030080317920517844,0.9996428630235954,0.9935929515505952,1.0508535037799702,563640.6837268095,510257.8132969411,3738.580688701761,3952.175672604423,619917.5977388169,613220.1689212465,31,0.8069889818445193
2025-08-31 00:00:00+00:00,1,1,0,7703614594,40126,98.7276382446289,0.0210345423578704,4933197,0.30183807015419,18.814680337905884,6000000,19.0,5692422.0,46594.0,5098245.0,98.7328643798828,0.3104877769947052,19.763651688893635,6600000.0,40960.0,5099363.0,98.75963592529295,0.2938348352909088,20.218610405921936,5909153.428571428,41199.57142857143,4201486.285714285,98.74432809012276,0.31461540716035025,22.80839689004989,6029280.7,40506.1,4585333.566666666,98.78084411621094,0.3000051130851109,19.38316621118122,-9.090909090909093,5.403288793416938,-2.036132812500002,-13.881615658668501,-3.2585638637610215,-3.237349323149441,2.7237188726645156,-2.785844558596806,-0.032399553080830756,-0.005293207369927444,0.09294726070724803,0.08458391586603961,149.52525730804695,1.2162495809006653,0.008133871780536683,3.135779533687725e-06,-0.004621233258921733,-0.0030728349696256493,0.9996303329211763,0.9800760194448117,1.0487001502240878,540244.1419196792,509980.17146153643,3722.9643836864025,3871.688203016753,625551.6805888063,615188.8549884872,31,0.8505929270646336
2025-09-01 00:00:00+00:00,0,0,1,7703614594,39509,98.7235870361328,0.0207057846798285,4283082,0.3095835447311401,17.807222485542297,6000000,19.0,6000000.0,40126.0,4933197.0,98.7276382446289,0.30183807015419,18.814680337905884,5800000.0,40011.0,4291621.0,98.75568389892578,0.3145989179611206,25.012882391611736,5937724.857142857,41127.857142857145,4200266.428571428,98.73974282400948,0.31389892527035307,21.77901690346854,6009465.533333333,40422.46666666667,4552190.7,98.77749684651693,0.30085919300715125,19.445216119289398,3.4482758620689724,0.0,-1.2546549698832843,-1.537656382395458,-0.19896910747710939,-13.178370942818617,-1.5942118499594926,2.5661026036223333,-0.032501281471386534,-0.004103418827938743,0.09223229067917729,0.0829835666471798,151.8602885345482,1.4008600813946404,0.009224430159303474,2.967869919612063e-06,-0.005221230643136504,-0.0031445733432114756,0.9996177872115336,0.9880620538061922,1.0433416447503796,538723.6777889003,498686.8835992966,3735.25144570443,3864.9960854093592,622877.1573982583,603288.4983804573,31,0.8505929270646336
2025-09-02 00:00:00+00:00,0,0,0,7703614594,35954,98.7200164794922,0.0172539071579154,3677407,0.3101349174976349,18.485793272654217,5070699,19.0,6000000.0,39509.0,4283082.0,98.7235870361328,0.3095835447311401,17.807222485542297,5818895.0,33549.0,3850334.0,98.7528839111328,0.275847315788269,25.680252472559612,5830839.714285715,41471.42857142857,4175562.5714285714,98.73504747663226,0.31879715408597675,20.75123701776777,5943358.733333333,40300.46666666667,4496039.866666666,98.77414728800456,0.3012483944495519,19.50099798705843,-12.858042635242606,-15.488349999999995,7.168619034844559,-8.99794983421499,-4.491220761627435,-14.141102131595895,12.429920375112102,0.17810144495038482,-0.03328250309142522,-0.0036167209354842633,0.09048462730639009,0.0819008654154198,141.02903629536922,1.3788785470635838,0.009776995100897154,3.645609732907531e-06,-0.005457469395220279,-0.0032188186390912916,0.9996041493402288,0.9810681091120151,1.058253454490572,529048.576022767,486766.22373429325,3862.513422573456,3948.263273663588,649043.1514830092,603716.4047169207,31,0.7188501174456184
2025-09-03 00:00:00+00:00,0,0,0,7703614594,33519,98.71802520751952,0.017401409944838,3376341,0.2981956899166107,23.433666507403057,5177318,19.0,5070699.0,35954.0,3677407.0,98.7200164794922,0.3101349174976349,18.485793272654217,5652756.0,39542.0,3569332.0,98.74922943115234,0.3215481042861938,21.05121874809265,5762920.0,40611.0,4147992.4285714286,98.73058973039899,0.315461094890322,21.091586697669253,5915936.0,40221.5,4449214.8,98.77086435953775,0.3017875204483668,19.71392323176066,-8.410729208902701,2.1026489641763346,-15.231905315866678,-6.772542693441618,-5.406922079537568,-8.186909961285217,-7.262494805069119,-3.8496882832018464,-0.03159946038321371,-0.0020170903973659726,0.07384486292164487,0.08557375527044059,154.45459427207638,1.5334104187312778,0.009927608044445735,4.5262164659745824e-06,-0.005255290440157313,-0.003288718829297564,0.9995922418073394,0.9741349466931353,1.0453086145564943,434904.5466341029,506248.8594595892,4254.901135200364,4061.620449083541,692183.0831474921,634535.5097138527,31,0.733965011994069
2025-09-04 00:00:00+00:00,0,0,0,7703614594,34606,98.71524047851562,0.0175364125776432,3139979,0.2991626858711242,26.26630965868632,5270390,19.0,5177318.0,33519.0,3376341.0,98.71802520751952,0.2981956899166107,23.433666507403057,5800000.0,42238.0,3563453.0,98.74798583984376,0.3497721254825592,24.99755064646403,5687261.428571428,39520.71428571428,4087496.1428571427,98.72591182163784,0.30823117494583124,21.27283798512958,5891615.666666667,40194.933333333334,4409955.2,98.76753082275391,0.30266328652699787,20.008346811930338,-9.131206896551724,1.7976875285620864,-18.069037359723474,3.242936841791222,-11.88381045014485,-7.0005369718283745,-14.469260391065253,0.3242823378110993,-0.03316053593360735,-0.0028208921299177625,0.07802988096498809,0.08816342375027707,152.29259976305372,1.678478843814292,0.011021089306301314,4.983749717750793e-06,-0.004414694649833311,-0.003341498284766859,0.9995786165679208,0.965314397669993,1.0183963125581692,454370.70003714476,519425.0085941045,4476.541233149493,4096.679832568627,754854.1242438558,677902.557580689,31,0.7471594094786957
2025-09-05 00:00:00+00:00,0,0,0,7703614594,39674,98.71153259277344,0.018762415097836,3691699,0.2938152551651001,70.29502701759338,5706420,19.0,5270390.0,34606.0,3139979.0,98.71524047851562,0.2991626858711242,26.26630965868632,6600001.0,46337.0,4104222.0,98.74401092529295,0.3282155394554138,24.33854194482167,5559607.0,38568.857142857145,4028564.285714286,98.72127205984933,0.30331684861864355,27.83805013838268,5893637.2,40404.166666666664,4393279.6,98.76414235432942,0.3037204643090566,21.7528327120675,-13.539104009226666,8.273201793415662,-14.37943759846343,14.644859272958444,-10.051186314970295,17.570818148783808,-10.481004143616058,-1.7874658032478452,-0.03289144548127565,-0.003756143148936353,0.07774347896500004,0.08798514322968926,143.82911153119093,1.5457431535606903,0.010746810412547065,1.2318584103344878e-05,-0.003369740077423186,-0.003387909444737862,0.9995659326000493,0.9433235897180776,0.9986710948459425,450850.5496306036,518552.51318582473,4477.0455868589115,3892.7292976852705,767268.7816355866,689503.4518704605,31,0.8089734151433611
2025-09-06 00:00:00+00:00,0,1,0,7703614594,44324,98.6980438232422,0.0245627366917558,5506286,0.2934930920600891,41.328557231209494,7577053,19.0,5706420.0,39674.0,3691699.0,98.71153259277344,0.2938152551651001,70.29502701759338,5692422.0,46594.0,5098245.0,98.7328643798828,0.3104877769947052,19.763651688893635,5828840.0,38244.57142857143,4086855.8571428573,98.71629769461495,0.300889036485127,30.918750930142096,5959538.966666667,40605.1,4435071.966666667,98.76045227050781,0.30358539323012035,22.574321636166236,33.10771759367101,32.78120082293277,-4.871871914838821,11.720522256389575,8.003558087145679,49.153167687831534,-5.473543950461501,-0.10964818856323832,-0.03526744297280837,-0.01366483649573036,0.11087282438700286,0.1005601426843652,170.94310208685843,1.3760730234366643,0.008049707543395394,5.4544361477705575e-06,-0.004202433994828469,-0.0035067379010514776,0.9995529123765865,0.9780689467091831,0.991118292233021,655463.9345046255,599292.0888210343,4272.0499422163675,3935.4989198671674,739844.4315441209,718081.8753283401,32,1.0
2025-09-07 00:00:00+00:00,0,1,0,7703614594,36616,98.69377136230467,0.0219032504884054,4350492,0.2997413575649261,46.22852043878464,6879375,19.0,7577053.0,44324.0,5506286.0,98.6980438232422,0.2934930920600891,41.328557231209494,6000000.0,40126.0,4933197.0,98.7276382446289,0.30183807015419,18.814680337905884,5954465.0,37743.142857142855,4003612.285714286,98.71145956856864,0.3005895061152322,34.835013801696206,5975975.566666666,40547.36666666667,4434435.8,98.75663782755534,0.3049602578083674,23.50677798270835,14.656249999999993,-9.207775107287752,-8.747445546528432,-17.390127244833497,-11.811914261684663,-20.990446191861444,-0.6946481562755902,2.1289310289993812,-0.03430334496640208,-0.004328820280552481,0.11493145370607999,0.10339293339260963,187.87380178605565,1.5812863047935026,0.008416517392396678,6.719871168371178e-06,-0.004995891026085086,-0.0036076105476346575,0.9995425293936638,0.9964004928690389,0.9856677990616021,681751.4561049773,617873.6437202293,4337.140383800238,3982.1793763035403,691915.006135252,718150.3504439131,32,0.9079222489271225
2025-09-08 00:00:00+00:00,0,0,0,7703614594,35140,98.69221496582033,0.0168900794818049,2633315,0.3247371912002563,65.88891748948531,5362680,19.0,6879375.0,36616.0,4350492.0,98.69377136230467,0.2997413575649261,46.22852043878464,6000000.0,39509.0,4283082.0,98.7235870361328,0.3095835447311401,17.807222485542297,5863419.285714285,37119.0,3767931.285714286,98.70697784423828,0.30275431275367737,41.703827373688064,5930222.3,40065.23333333333,4336864.5,98.75290451049804,0.30483372807502745,25.137986867544797,-10.621999999999998,-22.04698828018533,-11.058239894707533,-4.03102468866069,-38.518221224809615,-39.47086904193825,4.894848814486075,8.339134058240827,-0.03177768480088217,-0.0015769956531852536,0.11830694376863211,0.10294466772700994,152.60464983921915,2.0364741641337387,0.013344391633970248,1.2286562913118515e-05,-0.005325317382809929,-0.0036951270861926653,0.9995349335142353,0.9887351584972263,0.9931785260952545,698078.6482572611,610484.7642208047,4483.430240928746,3714.4557097292245,791793.3443028484,757650.0020228026,32,0.7077527371129646
2025-09-09 00:00:00+00:00,0,0,0,7703614594,31353,98.69090270996094,0.018806566986307,2615559,0.3017129302024841,43.86765122413635,6021645,18.0,5362680.0,35140.0,2633315.0,98.69221496582033,0.3247371912002563,65.88891748948531,5070699.0,35954.0,3677407.0,98.7200164794922,0.3101349174976349,18.485793272654217,5999268.714285715,36461.71428571428,3616238.714285714,98.70281873430524,0.30155117171151297,45.329807081042645,5917787.966666667,39697.76666666667,4232876.933333334,98.74930470784506,0.30438202222188315,26.008371661356172,18.75374578534439,12.28797914475599,-12.796907159147796,-10.776892430278885,-28.87491104465728,-0.6742831753892009,-2.715588223056198,-7.090121372508207,-0.029491252705893256,-0.0013296447544997037,0.11806432754590049,0.1021442277884311,192.05348599859667,2.3022392910122496,0.011987107923351023,7.284993376252332e-06,-0.005184991019113394,-0.003777950571164776,0.9995292526496531,1.0137687845657883,0.9906996790096013,698356.8982071877,604467.8820708365,4725.346999293907,4011.3031993943177,872497.7608350049,773040.5580589744,32,0.7947212458458454
2025-09-10 00:00:00+00:00,0,0,0,7703614594,27354,98.68934631347656,0.018065514959332,2337163,0.2634570896625519,26.136262147322945,5832034,18.0,6021645.0,31353.0,2615559.0,98.69090270996094,0.3017129302024841,43.86765122413635,5177318.0,33519.0,3376341.0,98.71802520751952,0.2981956899166107,23.433666507403057,6092799.571428572,35581.0,3467784.714285714,98.69872174944196,0.29658851453236174,45.71589217245977,5905522.433333334,39249.86666666667,4150594.3666666667,98.74571685791015,0.3026764859755834,26.286349945473276,12.645852543730163,-3.1488239509303573,-18.392553477132367,-12.754760310018176,-30.77823004252236,-10.643843247275253,-11.64959837741899,-12.679549568610838,-0.029051324702522585,-0.0015770414918070408,0.11721126124766675,0.10198474891836383,213.1980990678121,2.495346496865432,0.01170392835077042,4.481499536152123e-06,-0.0044561113629902355,-0.003835971310351489,0.9995240795250308,1.031712205009698,0.9798862094503344,694811.9219828949,602273.222595265,5644.506710067735,4593.027066846162,965196.3000554497,838568.579041174,32,0.7696968729135193
2025-09-11 00:00:00+00:00,0,0,0,7703614594,26434,98.68665313720705,0.0174525016111296,2309225,0.2563972175121307,36.89081773757935,5673955,19.0,5832034.0,27354.0,2337163.0,98.68934631347656,0.2634570896625519,26.136262147322945,5270390.0,34606.0,3139979.0,98.71524047851562,0.2991626858711242,26.26630965868632,6150451.714285715,34413.57142857143,3349105.5714285714,98.69463784354073,0.2904791619096483,47.23367904087307,5894654.266666667,38816.433333333334,4070951.466666667,98.7420654296875,0.3010247160991033,26.961830048171283,7.6572132233098555,-2.7105294653631984,-23.614402126798815,-3.3633106675440505,-26.457310701759475,-1.1953808955558531,-14.295054289429798,-2.6797047517164274,-0.0289593999568849,-0.0027289432650179357,0.11782815099930577,0.10237244910477047,214.63797995082277,2.4570808573955083,0.011447125573677068,6.501780721877178e-06,-0.0033893585205034774,-0.003868895669666524,0.99951968205303,1.0433948177530177,0.9649678128556619,697407.925841519,603450.1939045514,6295.245762382189,5154.029282050089,1044573.1922421999,896215.3808418463,32,0.7488340123792192
