timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,daily_rpv,platform_platform_share,ratings_like_ratio,daily_Estimated Revenue,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-29 00:00:00+00:00,1,0,0,5026122481,2144,0.0017417584425832,0.0163347665220499,92.3610610961914,162484.0,426544,8.115636388460794,382.0,162013.0,2316.0,424530.0,92.3568344116211,0.0168057084083557,8.339417159557343,170403.0,2052.0,386726.0,92.30105590820312,0.0159799382090568,10.838094035784405,163918.85714285713,2043.2857142857142,410366.0,92.34352220807757,0.0151948455188955,8.414643185479301,200465.36666666667,1759.1666666666667,348754.4,92.26226221720377,0.013614608999341676,8.45092014339235,-4.647218652253771,0.29071741156574404,4.483430799220267,-7.4265975820379975,10.296178689821733,0.4744069912609339,2.2204611078658454,-2.8022733398828326,0.06501029419203608,0.0045764718953789085,0.030792175030125216,0.18704955583451055,75.75011655011654,0.38093049971280873,0.0050264333188760855,4.994698826636794e-05,0.006716864449643504,0.0064665033766903145,1.0008807500371333,0.8176916535184904,1.1160691812471615,5182.309860923632,37496.957795202296,175.27148486446228,368.12367518252137,16686.51392905368,73657.24172211648,5,0.12242662155900226
2025-07-30 00:00:00+00:00,1,0,0,5026122481,2145,0.0017285873176787,0.0160718522965908,92.35231018066406,162013.0,411938,8.99728008111318,383.0,162484.0,2144.0,426544.0,92.3610610961914,0.0163347665220499,8.115636388460794,168192.0,1775.0,407422.0,92.32101440429688,0.0147119164466857,8.264585336049398,163036.14285714287,2096.1428571428573,411011.14285714284,92.34799303327289,0.015389122068881943,8.519313863345555,198200.43333333332,1788.2666666666667,354323.1,92.26769612630208,0.01376631163681542,8.482783253325357,-3.6737775875190226,-0.2898746953546194,20.845070422535205,0.046641791044765846,1.1084330252171037,-3.424265726396336,9.243770890307545,-1.609537700488084,0.03389886535489772,-0.00947468058886125,0.028972610686127484,0.1902389888708034,75.49534016775397,0.39329366726627,0.0052070816310181844,5.553396670110719e-05,0.004443032400948128,0.006544221362493292,1.0008702602356179,0.8225821715684588,1.1178827324907146,4845.971280194834,37705.45003108841,179.494467146661,362.7513571669144,16467.41758146385,71825.36987499097,5,0.12207173776272515
2025-07-31 00:00:00+00:00,1,0,0,5026122481,2177,0.0017134549424949,0.0160015895962715,92.35845184326172,161314.0,402752,10.177642901738484,384.0,162013.0,2145.0,411938.0,92.35231018066406,0.0160718522965908,8.99728008111318,165041.0,2043.0,404357.0,92.32852935791016,0.0150964204221963,7.884363015492757,162503.7142857143,2115.285714285714,410781.85714285716,92.35226767403739,0.015518431950892687,8.846925275666374,195168.16666666666,1818.0333333333333,359186.0,92.27334696451823,0.01392277674749489,8.546743261151844,-2.258226743657632,-0.43144685920265546,6.558981889378357,1.4918414918414946,-0.39692647833473593,-2.229947225067852,5.995919222972423,-0.43717860905307937,0.03240871002674339,0.006650253345741319,0.027450830468182835,0.1888343725199868,74.0651974288338,0.40052836353795007,0.005405298036265403,6.309173295563638e-05,0.0027830941336492725,0.0065865046720769175,1.0008552925857293,0.8326343228056196,1.1146075407468485,4565.00644055624,36854.458288376205,184.34936076153573,356.53093722060635,15668.592297236852,69912.62334341751,5,0.12154506308417376
2025-08-01 00:00:00+00:00,1,0,0,5026122481,2006,0.0017236187480507,0.0137789715081453,92.36331176757812,162959.0,390796,7.589259048302968,379.0,161314.0,2177.0,402752.0,92.35845184326172,0.0160015895962715,10.177642901738484,165393.0,1873.0,411249.0,92.3394012451172,0.0137019790709018,10.203455209732056,162156.0,2134.285714285714,407860.0,92.35568346296039,0.0155294308704989,8.473468681176504,193289.56666666668,1843.6333333333334,364152.4,92.2791514078776,0.01403239959230021,8.539581646521887,-1.4716463211865038,1.019750300655864,7.1009076348104605,-7.854846118511716,-4.97338595352208,-2.968576195773076,0.5619074211476782,-13.889983084206147,0.02589417100231639,0.005262024448660085,0.025453840096741103,0.1915110328291491,81.19531639262581,0.4169914303333956,0.005133099793498927,4.6571300001859155e-05,0.002128328595847148,0.006586450358253917,1.0008293536938209,0.8389278469419025,1.106683911639755,4214.779566813182,37017.08454743201,176.19020691000122,340.6660295335633,15502.872455749219,66495.0546481617,5,0.12278451923040698
2025-08-02 00:00:00+00:00,1,1,0,5026122481,1896,0.0017163944651809,0.012542393989861,92.36189270019533,162959.0,361507,7.96075165271759,376.0,162959.0,2006.0,390796.0,92.36331176757812,0.0137789715081453,7.589259048302968,162484.0,1887.0,385648.0,92.34709167480467,0.0129984524101018,7.772709647814433,162223.85714285713,2135.5714285714284,404411.28571428574,92.35779789515904,0.015464279667607356,8.500331824734099,191587.23333333334,1869.9333333333334,368098.6,92.28479385375977,0.014116905536502553,8.556159459220037,0.2923364762068781,0.0,0.4769475357710551,-5.4835493519441725,-6.259853545201843,-7.494703118762736,-3.508559371932407,-8.974381851020663,0.016027603167811932,-0.0015363972508564139,0.020907030008666148,0.19418966401905366,85.90353189246179,0.4507756398198657,0.005244697212786439,4.885095515904265e-05,0.001566205705925834,0.006523492153282718,1.0007910733540237,0.846736258572155,1.0954440141021595,3445.0842985765894,37204.260471340036,155.5986842793042,311.0000480467153,17542.19608591212,62454.78364638839,5,0.12278451923040698
2025-08-03 00:00:00+00:00,1,1,0,5026122481,2113,0.0017102517502795,0.0159620754420757,92.37077331542967,162962.0,395539,10.84943836927414,377.0,162959.0,1896.0,361507.0,92.36189270019533,0.012542393989861,7.96075165271759,161825.0,2265.0,412812.0,92.35072326660156,0.0167146753519773,8.322335541248322,162386.2857142857,2113.8571428571427,401943.71428571426,92.36066218784877,0.015356765394764271,8.861346514452071,190268.36666666667,1906.1666666666667,373753.1,92.29068984985352,0.014360570907592725,8.646403263674841,0.7026108450486568,0.0018409538595554054,-6.71081677704194,11.445147679324897,-4.184229140625762,9.413925594801764,-4.502629539930414,27.26498190839084,0.02171076535073535,0.009615020843245503,0.017609755683723572,0.19710652964285275,77.08703878902554,0.4119987864691308,0.00534206401375335,6.657608395325405e-05,0.0019457680838451078,0.006451298901450306,1.0007581733120545,0.853459187983529,1.0693701172176127,2891.138242161444,37503.13745448051,156.7181974328235,269.8902820922197,17002.052508935223,56535.57628325061,5,0.1227867796367527
2025-08-04 00:00:00+00:00,1,0,0,5026122481,2239,0.001707523377807,0.0164752006530761,92.3871612548828,163438.0,402613,7.851149042447408,374.0,162962.0,2113.0,395539.0,92.37077331542967,0.0159620754420757,10.84943836927414,162013.0,2316.0,424530.0,92.3568344116211,0.0168057084083557,8.339417159557343,162589.85714285713,2102.8571428571427,398812.71428571426,92.36499459402901,0.0153095500011529,8.79159392629351,189168.43333333332,1942.1333333333334,380248.8333333333,92.29696248372396,0.014617264922708227,8.64055295387904,0.879559047730738,0.29209263509284433,-3.3246977547495726,5.963085660198764,-5.162650460509266,1.7884456400000914,-1.9666398300429488,3.2146522102496133,0.03283659888833057,0.017741476946575574,0.015984497704978326,0.1998152855119673,72.96339285714286,0.4059421679325607,0.0055611578335577,4.803718232764155e-05,0.004238128662104728,0.00644122877959041,1.0007371002086558,0.8594978257094188,1.0473607807004437,2618.5804140295495,37798.74451635155,163.16049201276084,236.9044232325103,16992.854100742406,47233.42990610926,5,0.12314543077693933
2025-08-05 00:00:00+00:00,1,0,0,5026122481,2141,0.0017207547274551,0.0160907339304685,92.4000244140625,165393.0,396920,8.58273994922638,366.0,163438.0,2239.0,402613.0,92.3871612548828,0.0164752006530761,7.851149042447408,162484.0,2144.0,426544.0,92.3610610961914,0.0163347665220499,8.115636388460794,163005.42857142858,2102.4285714285716,394580.71428571426,92.37056078229632,0.015274688202355557,8.858323006402879,188320.76666666666,1969.6,385591.6666666667,92.30349527994791,0.014800634266187699,8.671274582544962,1.7903301248122894,1.1961722488038173,-0.13992537313433084,-4.376953997320232,-6.945121722495218,-1.414012960336597,-1.4939460031582752,-2.3336087414256412,0.042185870764854805,0.01392310252310569,0.011568383855717483,0.20202075646967246,77.21428571428571,0.4166899710521741,0.005394020472587744,5.189269229371307e-05,0.007429395403177904,0.006465303380711665,1.0007265759779194,0.86557330589012,1.0320292987207207,1890.9928144495564,38044.70374094868,164.2820544265059,207.9216696009754,16511.36061862041,38727.8429435129,5,0.12461846224556301
2025-08-06 00:00:00+00:00,1,0,0,5026122481,1998,0.0017371530802228,0.0150140151381492,92.40769958496094,167653.0,381650,7.847958485285441,363.0,165393.0,2141.0,396920.0,92.4000244140625,0.0160907339304685,8.58273994922638,162013.0,2145.0,411938.0,92.35231018066406,0.0160718522965908,8.99728008111318,163811.14285714287,2081.4285714285716,390253.85714285716,92.37847355433873,0.015123568608292472,8.694134206998916,187100.23333333334,1992.4,389829.6666666667,92.3100591023763,0.014954194923241886,8.653988642162746,3.481202125755334,1.3664423524574865,-6.853146853146852,-6.679121905651564,-7.352562764299487,-3.847122845913531,-6.581924341514711,-6.691545562632706,0.059976197875855064,0.008306459816553868,0.010953624924848035,0.20364871230092282,83.86843421710856,0.4392835339092522,0.0052351493904116584,4.68104458306121e-05,0.008801324026925229,0.006498207372341999,1.0007411375599549,0.8755261281010849,1.0113261653950587,1790.0812877094638,38102.72158953553,142.55480920114078,167.0340869610111,17333.395844441642,29821.216025915113,5,0.12632130169266761
2025-08-07 00:00:00+00:00,1,0,0,5026122481,1996,0.0017175062050621,0.0158034171909093,92.41861724853516,166396.0,374901,8.509663661321005,365.0,167653.0,1998.0,381650.0,92.40769958496094,0.0150140151381492,7.847958485285441,161314.0,2177.0,402752.0,92.35845184326172,0.0160015895962715,10.177642901738484,164537.14285714287,2055.5714285714284,386275.14285714284,92.38706861223493,0.015095258264669299,8.455851458367848,184955.63333333333,2002.9,392957.86666666664,92.3166394551595,0.015025448550780566,8.706383819050258,3.150377524579384,-0.7497629031392172,-8.314193844740469,-0.10010010010009784,-6.915173605593516,-1.7683741648106932,-1.238454493348451,5.257767795599877,0.06514336703644652,0.011814668716203514,0.01171980167416926,0.20202474296239012,83.32298447671508,0.4438386565022326,0.005324058020496023,5.1140727665288466e-05,0.010242189679831468,0.006585807078936754,1.0007629085882144,0.8896033058944922,1.0046460984943513,1916.4269925323038,37365.61428361274,144.2592294264922,156.3425394931735,18588.807048869665,21883.083338399305,5,0.12537419143381343
2025-08-08 00:00:00+00:00,1,0,0,5026122481,2270,0.0017107703860195,0.0156961753964424,92.41490936279295,166396.0,385997,7.420036892096202,366.0,166396.0,1996.0,374901.0,92.41861724853516,0.0158034171909093,8.509663661321005,162959.0,2006.0,390796.0,92.36331176757812,0.0137789715081453,7.589259048302968,165028.14285714287,2093.285714285714,385589.5714285714,92.39443969726562,0.015369144534426029,8.431676864624022,183854.13333333333,2016.9666666666667,394617.0,92.32305425008138,0.015058626296619526,8.670522263314988,2.109119471768972,0.0,13.160518444665993,13.727454909819636,-1.2280064279061254,2.9597146980136158,13.913983980326572,-0.6785987686801609,0.055863734449745905,-0.004012054986957114,0.012276622654679745,0.20348149989798214,73.26992514310876,0.431079953782144,0.005880859486318582,4.459237181016606e-05,0.009831292288646494,0.006570331034592494,1.0007732136654717,0.8976036592984377,1.0206206218077283,2008.358130225987,37410.91481311026,138.1811400753644,160.84464197037104,18484.398195314974,19149.356360839098,5,0.12537419143381343
2025-08-09 00:00:00+00:00,1,1,0,5026122481,2070,0.0016956139754142,0.0142578445374965,92.42784118652344,165642.0,425039,9.48269905646642,362.0,166396.0,2270.0,385997.0,92.41490936279295,0.0156961753964424,7.420036892096202,162959.0,1896.0,361507.0,92.36189270019533,0.012542393989861,7.96075165271759,165411.42857142858,2118.1428571428573,394665.5714285714,92.40386090959821,0.015614208898373958,8.649097922302428,181913.26666666666,2025.7666666666667,396852.43333333335,92.32969156901042,0.015043902986993344,8.70194704333941,1.6464264017329588,-0.45313589268972665,9.177215189873422,-8.81057268722467,17.574210181268967,10.114586382795721,13.67721783434832,-9.163575346335017,0.07140226818671547,0.013993222327046695,0.012521363766039989,0.20211983091986924,79.98165137614679,0.38970920383963864,0.00487012987012987,5.7247810390215216e-05,0.008760452270512175,0.006595805913906957,1.0008033097406412,0.9092873301787514,1.0379094382537357,2051.2202975095083,36768.27870074775,122.88697567768841,156.0549601092987,19631.050834818485,18631.876614688666,5,0.12480607597225728
2025-08-10 00:00:00+00:00,1,1,0,5026122481,2438,0.0017442733932558,0.0180274676531553,92.42242431640624,171129.0,438971,9.07201804717382,330.0,165642.0,2070.0,425039.0,92.42784118652344,0.0142578445374965,9.48269905646642,162962.0,2113.0,395539.0,92.37077331542967,0.0159620754420757,10.84943836927414,166578.14285714287,2164.5714285714284,400870.14285714284,92.41123962402344,0.015909264928528184,8.395180733430953,180246.53333333333,2045.1,399513.93333333335,92.33623886108398,0.01520312900344526,8.69547725783454,5.011597795805156,3.3125656536385772,15.380974917179358,17.777777777777782,10.980459575414802,3.2778168591587997,12.939371315306936,26.43894107377256,0.055917038607211644,-0.005860647665967278,0.01669251469188508,0.20003499629654214,70.16359163591636,0.3898403542822777,0.005553884985830531,5.3012435266603285e-05,0.006022589547296943,0.006479005739342951,1.0008122570711624,0.9241683586173985,1.046446749542341,2745.6217785180756,36055.61462779789,144.62268072546496,169.8700010048317,22083.369898444744,18759.310679439684,5,0.12894035917856833
2025-08-11 00:00:00+00:00,1,0,0,5026122481,2430,0.0018826174465136,0.0187118351459503,92.42609405517578,185530.0,433299,7.227382938067119,291.0,171129.0,2438.0,438971.0,92.42242431640624,0.0180274676531553,9.07201804717382,163438.0,2239.0,402613.0,92.3871612548828,0.0164752006530761,7.851149042447408,169734.14285714287,2191.8571428571427,405253.85714285716,92.41680145263672,0.01622878414179593,8.306071289948054,178258.73333333334,2065.6,401763.6,92.34265772501628,0.015404623343298786,8.629702378643884,13.517052337889602,8.415289050949859,8.530594015185343,-0.3281378178835115,7.621711171770418,-1.2921126908155611,13.575764811438562,3.796248624388565,0.04214092062595487,0.003970615136617006,0.03715166806944954,0.1903675520147814,76.31838749485809,0.42817909069928456,0.005608123701823217,3.895512306874387e-05,0.004174368722106443,0.0063503668491263305,1.000802919576359,0.952178553517207,1.0535008730905233,6173.195469755875,33934.67868992238,157.93845302856087,178.05589978509028,22898.964035785437,18624.250573395224,5,0.13979106310677783
2025-08-12 00:00:00+00:00,1,0,0,5026122481,2313,0.0019592638301344,0.0173075832426548,92.43498992919922,193940.0,423769,7.819118519624074,272.0,185530.0,2430.0,433299.0,92.42609405517578,0.0187118351459503,7.227382938067119,165393.0,2141.0,396920.0,92.4000244140625,0.0160907339304685,8.58273994922638,173812.2857142857,2216.4285714285716,409089.4285714286,92.42179652622768,0.01640261975782254,8.196982514290584,176170.63333333333,2078.1,402816.76666666666,92.34901326497396,0.015459886658936692,8.605986197127237,17.26010169716976,4.5329596291704854,8.033629145259225,-4.814814814814817,6.7643353824448305,-2.1994050297831302,7.5624226803113315,-7.5046188272955945,0.037841456599663204,0.009624851200706885,0.05663995403167879,0.1744015072282097,83.81158167675022,0.45765391603936095,0.005458149467871723,4.031699599168858e-05,0.0037264142717661664,0.006267893009377421,1.0007881325276848,0.9866132761492356,1.0609793020921596,9538.669927098988,30724.423982681616,164.0040873251049,181.9104269916327,22681.4551780659,18953.683086139412,5,0.1461277355625963
