timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_rpv,session_session_length,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-05-13 00:00:00+00:00,0,1,0,4348829796,0.0,0.0050844773650169,8422,90.80882263183594,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,8422.0,90.80882263183594,0.0050844773650169,0.0,0.0,288.0,8422.0,90.80882263183594,0.0050844773650169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341920930784756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-05-14 00:00:00+00:00,0,1,0,4348829796,0.0,0.006402782164514,21407,90.9395980834961,0.0,0.0,352,0.0,0.0,288.0,8422.0,90.80882263183594,0.0050844773650169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,14914.5,90.87421035766602,0.00574362976476545,0.0,0.0,320.0,14914.5,90.87421035766602,0.00574362976476545,0.0,0.0,0.0,0.0,22.222222222222232,0.0,154.17952980289718,0.0,25.92802966471104,0.0,0.144011834830593,0.0,0.0,0.0,0.0,0.016442451420029897,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.254833995939045,45.254833995939045,9181.78155370732,9181.78155370732,0,0.0
2023-05-15 00:00:00+00:00,0,0,0,4348829796,0.0,0.00701838824898,16014,91.42857360839844,0.0,0.0,256,0.0,0.0,352.0,21407.0,90.9395980834961,0.006402782164514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.6666666666667,15281.0,91.05899810791016,0.006168549259503634,0.0,0.0,298.6666666666667,15281.0,91.05899810791016,0.006168549259503634,0.0,0.0,0.0,0.0,-27.27272727272727,0.0,-25.192693978605128,0.0,9.61466544774645,0.0,0.5376926390783021,0.0,0.0,0.0,0.0,0.015985014049328755,0.0,0.30987548828125083,0.0,1.0,0.0,1.0,0.0,0.0,48.880807412862296,48.880807412862296,6523.459434993062,6523.459434993062,0,0.0
2023-05-16 00:00:00+00:00,0,0,0,4348829796,0.0,0.0107106259092688,16794,91.59159088134766,0.0,0.0,354,0.0,0.0,256.0,16014.0,91.42857360839844,0.00701838824898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.5,15659.25,91.19214630126953,0.0073040684219449255,0.0,0.0,312.5,15659.25,91.19214630126953,0.0073040684219449255,0.0,0.0,0.0,0.0,38.28125,0.0,4.870738104158856,0.0,52.608056569475224,0.0,0.1783001380371907,0.0,0.0,0.0,0.0,0.021077701696933612,0.0,0.2837280273437308,0.0,1.0,0.0,1.0,0.0,0.0,48.562674281111555,48.562674281111555,5379.836513934849,5379.836513934849,0,0.0
2023-05-17 00:00:00+00:00,0,0,0,4348829796,0.0,0.0136960493400692,22962,91.1845703125,0.0,0.0,442,0.0,0.0,354.0,16794.0,91.59159088134766,0.0107106259092688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.4,17119.8,91.19063110351563,0.00858246460556978,0.0,0.0,338.4,17119.8,91.19063110351563,0.00858246460556978,0.0,0.0,0.0,0.0,24.858757062146886,0.0,36.72740264380137,0.0,27.873473091958733,0.0,-0.4443863950075233,0.0,0.0,0.0,0.0,0.019248356051038626,0.0,0.14034881591796855,0.14034881591796855,1.0,0.0,1.0,0.0,0.0,71.57373820054393,71.57373820054393,5689.728657853554,5689.728657853554,0,0.0
2023-05-18 00:00:00+00:00,0,0,0,4348829796,0.0,0.0130374655127525,27136,90.88541412353516,0.0,0.0,430,0.0,0.0,442.0,22962.0,91.1845703125,0.0136960493400692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.6666666666667,18789.166666666668,91.13976160685222,0.009324964756766899,0.0,0.0,353.6666666666667,18789.166666666668,91.13976160685222,0.009324964756766899,0.0,0.0,0.0,0.0,-2.714932126696834,0.0,18.17785907150946,0.0,-4.808567864821756,0.0,-0.3280776428946308,0.0,0.0,0.0,0.0,0.015845524560563068,0.0,0.036596897670203694,0.036596897670203694,1.0,0.0,1.0,0.0,0.0,74.13950813612584,74.13950813612584,6528.332112160553,6528.332112160553,0,0.0
2023-05-19 00:00:00+00:00,0,0,0,4348829796,0.0,0.0160510446876287,36021,90.9756088256836,0.0,0.0,621,0.0,0.0,430.0,27136.0,90.88541412353516,0.0130374655127525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.85714285714283,21250.85714285714,91.11631120954242,0.010285833318318586,0.0,0.0,391.85714285714283,21250.85714285714,91.11631120954242,0.010285833318318586,0.0,0.0,0.0,0.0,44.41860465116279,0.0,32.74248231132076,0.0,23.11476238942678,0.0,0.0992400188943865,0.0,0.0,0.0,0.0,0.01723946477152851,0.0,0.005285263061526091,0.005285263061526091,1.0,0.0,1.0,0.0,0.0,121.61473125054736,121.61473125054736,8828.101351717169,8828.101351717169,0,0.0
2023-05-20 00:00:00+00:00,0,1,0,4348829796,0.0,0.0176116656512022,49191,89.59275817871094,0.0,0.0,971,0.0,0.0,621.0,36021.0,90.9756088256836,0.0160510446876287,0.0,0.0,288.0,8422.0,90.80882263183594,0.0050844773650169,0.0,0.0,489.42857142857144,27075.0,90.94258771623883,0.012075431644916488,0.0,0.0,464.25,24743.375,90.92586708068848,0.011201562359929038,0.0,0.0,0.0,237.15277777777777,56.36070853462159,484.07741629066726,36.56200549679354,246.38104148868916,9.722862243205533,-1.3391479130340223,-1.5200235148987051,0.0,0.0,0.0,0.0,0.019738981948284273,0.0,-0.2018795013427692,-0.12343924386159916,1.0001838930558178,0.0,1.0780131607456396,0.0,0.0,233.6730010689541,233.6730010689541,12821.201057372567,12821.201057372567,0,0.0
2023-05-21 00:00:00+00:00,0,1,0,4348829796,0.0,0.032534796744585,75061,89.60498809814453,0.0,0.0,1783,0.0,0.0,971.0,49191.0,89.59275817871094,0.0176116656512022,0.0,0.0,352.0,21407.0,90.9395980834961,0.006402782164514,0.0,0.0,693.8571428571429,34739.857142857145,90.7519291469029,0.01580857658492663,0.0,0.0,610.7777777777778,30334.222222222223,90.77910274929471,0.013571921736001922,0.0,0.0,0.0,406.53409090909093,83.62512873326469,250.6376418928388,52.590921103453894,408.1353060065341,84.73435385916565,-1.4675784954824578,0.013650566945599962,0.0,0.0,0.0,0.0,0.02375369694385974,0.0,-0.34562083653040626,-0.1744660695393882,0.9997006623598511,0.0,1.1648001581818428,0.0,0.0,490.92890976641866,490.92890976641866,20619.249524278144,20619.249524278144,0,0.0
2023-05-22 00:00:00+00:00,0,0,0,4348829796,0.0,0.0473439171910285,96995,89.64218139648438,0.0,0.0,1703,0.0,0.0,1783.0,75061.0,89.60498809814453,0.032534796744585,0.0,0.0,256.0,16014.0,91.42857360839844,0.00701838824898,0.0,0.0,900.5714285714286,46308.57142857143,90.49673025948661,0.0215693664337907,0.0,0.0,720.0,37000.3,90.66541061401367,0.01694912128150458,0.0,0.0,0.0,565.234375,-4.486819966348854,505.6887723242163,29.221566459279778,574.5696520552152,45.51778996101545,-1.9538664351972046,0.04150806682670094,0.0,0.0,0.0,0.0,0.017557425048455606,0.0,-0.36785888671874406,-0.18889830618193473,0.9981395291392308,0.0,1.272594966756647,0.0,0.0,577.5180612856286,577.5180612856286,28675.426901985455,28675.426901985455,0,0.0
