timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,ccu_playing,ratings_like_ratio,platform_platform_share,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-11-04 00:00:00+00:00,0,1,0,3624423521,534911,0.0,7540,82.35759735107422,0.1081648394465446,0.0,0.0,0.0,0.0,5997.0,404704.0,82.32646179199219,0.1107397004961967,0.0,0.0,6875.0,508266.0,82.17569732666016,0.1003371626138687,0.0,0.0,5952.857142857143,415642.0,82.27258191789899,0.11342276207038329,0.0,0.0,5580.766666666666,397276.0,82.03885142008464,0.10866250172257419,0.0,0.0,0.0,9.672727272727277,25.729531432382856,5.2423337386329205,32.17339092274847,7.80137351780561,-2.325147203861666,0.2213550116781926,0.03781962494719959,0.0,0.0,0.0,0.0,0.014095776501555395,0.0,0.02677699497768061,0.02016117151109864,1.0028490220641622,0.0,1.043807755871133,0.0,0.0,1112.7916508681024,1039.400479830211,74965.58079223066,82193.21136998036,0,0.0
2023-11-05 00:00:00+00:00,0,1,0,3624423521,536697,0.0,7640,82.39393615722656,0.1107598096132278,0.0,0.0,0.0,0.0,7540.0,534911.0,82.35759735107422,0.1081648394465446,0.0,0.0,7508.0,521725.0,82.19622039794922,0.1060468032956123,0.0,0.0,5971.714285714285,417780.85714285716,82.30082702636719,0.11409604868718552,0.0,0.0,5653.233333333334,401899.9666666667,82.0612917582194,0.10838211973508195,0.0,0.0,0.0,1.7581246670218542,1.3262599469495928,2.8697110546743954,0.33388731957277873,4.44427004977952,2.3990884468197526,0.2405411809936142,0.0441231984918522,0.0,0.0,0.0,0.0,0.0142351937216088,0.0,0.0288704463413822,0.020258072459526197,1.0029189799845406,0.0,1.0527202177450496,0.0,0.0,1205.949238539526,1104.8478654308633,83195.56575134756,86045.75492323328,0,0.0
2023-11-06 00:00:00+00:00,0,0,0,3624423521,331386,0.0,5215,82.42440032958984,0.1266926825046539,0.0,0.0,0.0,0.0,7640.0,536697.0,82.39393615722656,0.1107598096132278,0.0,0.0,5154.0,368119.0,82.21759033203125,0.1185838431119918,0.0,0.0,5980.428571428572,412533.28571428574,82.3303713117327,0.11525445431470868,0.0,0.0,5598.133333333333,394425.7,82.083718363444,0.1089803650975227,0.0,0.0,0.0,1.1835467597982152,-31.740837696335078,-9.978566713481241,-38.25454586107245,6.8380642588923735,14.38506706274012,0.25153984290149367,0.036973803879392086,0.0,0.0,0.0,0.0,0.015736887687205593,0.0,0.03021948678152791,0.020464918159935598,1.0030048949195574,0.0,1.0575708221528852,0.0,0.0,1173.3252830226647,1083.1831358302875,82253.31834115782,81870.49526524059,0,0.0
2023-11-07 00:00:00+00:00,0,0,0,3624423521,333868,0.0,5285,82.44422149658203,0.1290181130170822,0.0,0.0,0.0,0.0,5215.0,331386.0,82.42440032958984,0.1266926825046539,0.0,0.0,4253.0,341335.0,82.24571990966797,0.1148436740040779,0.0,0.0,6127.857142857143,411466.5714285714,82.35872868129185,0.11727937417370927,0.0,0.0,5531.833333333333,387185.43333333335,82.1058842976888,0.10940324738621707,0.0,0.0,0.0,24.265224547378317,1.342281879194629,-2.1875869746729726,0.7489755149583832,12.342376831745195,1.8354892062079964,0.24135187476270747,0.024047693295825567,0.0,0.0,0.0,0.0,0.015829561894036285,0.0,0.030324663434708445,0.02069091796875061,1.003079491631639,0.0,1.071991709347418,0.0,0.0,1139.005873172248,1036.9540635365995,82016.33976176677,76998.84382279411,0,0.0
2023-11-08 00:00:00+00:00,0,0,0,3624423521,319184,0.0,5013,82.46351623535156,0.1348846107721328,0.0,0.0,0.0,0.0,5285.0,333868.0,82.44422149658203,0.1290181130170822,0.0,0.0,5257.0,363138.0,82.27088165283203,0.1161891743540763,0.0,0.0,6093.0,405187.4285714286,82.38624790736607,0.11995015080486023,0.0,0.0,5507.4,384409.4666666667,82.1278793334961,0.10996826638778047,0.0,0.0,0.0,-4.641430473654173,-5.146641438032162,-12.103938447642493,-4.398145374818796,16.09051490553137,4.5470342247788675,0.234146734117191,0.02340338524553509,0.0,0.0,0.0,0.0,0.01570562526434513,0.0,0.029002325875422105,0.02091395088509773,1.0031459301758032,0.0,1.0907705899616593,0.0,0.0,1108.411317314851,1040.3638156748464,83362.51794276743,77924.68683141834,0,0.0
2023-11-09 00:00:00+00:00,0,0,0,3624423521,311141,0.0,4778,82.47937774658203,0.1244490891695022,0.0,0.0,0.0,0.0,5013.0,319184.0,82.46351623535156,0.1348846107721328,0.0,0.0,5961.0,375562.0,82.2936019897461,0.1193912997841835,0.0,0.0,5924.0,395984.4285714286,82.41278730119977,0.12067269214562003,0.0,0.0,5507.366666666667,383866.26666666666,82.1496950785319,0.1101021587848663,0.0,0.0,0.0,-19.845663479281995,-4.687811689607024,-17.153226364754694,-2.51986315103514,4.236313194061347,-7.736628769504206,0.22574750933745946,0.01923458027814906,0.0,0.0,0.0,0.0,0.015356332478418213,0.0,0.025745391845706872,0.021092207148024823,1.0032025952429446,0.0,1.0960065949425022,0.0,0.0,1106.1198094994174,1040.3879741623398,84837.09500106519,78390.93059300094,0,0.0
2023-11-10 00:00:00+00:00,0,0,1,3624423521,370606,0.0,6340,82.49308776855469,0.1197334751486778,0.0,0.0,0.0,0.0,4778.0,311141.0,82.47937774658203,0.1244490891695022,0.0,0.0,5997.0,404704.0,82.32646179199219,0.1107397004961967,0.0,0.0,5973.0,391113.28571428574,82.43659101213727,0.12195751709597448,0.0,0.0,5559.0,384639.73333333334,82.171204884847,0.11035173634688054,0.0,0.0,0.0,5.719526429881605,32.691502720803676,-8.425417094963228,19.11191389112974,8.12154503956779,-3.789191268729686,0.20239662064367447,0.016622363489182668,0.0,0.0,0.0,0.0,0.017107070292789937,0.0,0.022016797746935428,0.021225564551435063,1.0032296730668873,0.0,1.1051708032269854,0.0,0.0,1110.5287523923475,1042.0457995097292,85126.02568654779,78132.78846934436,0,0.0
2023-11-11 00:00:00+00:00,0,1,1,3624423521,529250,0.0,7357,82.5252456665039,0.1120732277631759,0.0,0.0,0.0,0.0,6340.0,370606.0,82.49308776855469,0.1197334751486778,0.0,0.0,7540.0,534911.0,82.35759735107422,0.1081648394465446,0.0,0.0,5946.857142857143,390304.5714285714,82.46054077148438,0.12251585828406465,0.0,0.0,5637.133333333333,391115.5,82.19293212890625,0.11041329950094218,0.0,0.0,0.0,-2.4270557029177686,16.0410094637224,-1.05830689591353,42.80664641155296,3.6133630268668115,-6.397749147420861,0.20356144523623332,0.038982536378617816,0.0,0.0,0.0,0.0,0.013900776758097765,0.0,0.02023070199149074,0.021456067315464074,1.003255859544692,0.0,1.1096114221549842,0.0,0.0,1149.3583398603703,1086.6187268178628,87307.77925814509,81837.71196946104,0,0.0
2023-11-12 00:00:00+00:00,0,1,0,3624423521,538009,0.0,7765,82.55303955078125,0.1145566776394844,0.0,0.0,0.0,0.0,7357.0,529250.0,82.5252456665039,0.1120732277631759,0.0,0.0,7640.0,536697.0,82.39393615722656,0.1107598096132278,0.0,0.0,5964.714285714285,390492.0,82.48326982770648,0.1230582680021013,0.0,0.0,5714.466666666666,396482.06666666665,82.2147341410319,0.11098412374655402,0.0,0.0,0.0,1.63612565445026,5.545738752208784,0.24445823248500087,1.6549834671705232,3.4280196395382267,2.215917151557667,0.19310085301798008,0.03367925057704557,0.0,0.0,0.0,0.0,0.01443281723388041,0.0,0.02062634059361045,0.0217520793367423,1.0032662720311658,0.0,1.1087916347667897,0.0,0.0,1177.8577802729171,1153.0014126059314,89101.56780776744,86051.25024795807,0,0.0
2023-11-13 00:00:00+00:00,0,0,0,3624423521,344015,0.0,5571,82.5657958984375,0.1337989419698715,0.0,0.0,0.0,0.0,7765.0,538009.0,82.55303955078125,0.1145566776394844,0.0,0.0,5215.0,331386.0,82.42440032958984,0.1266926825046539,0.0,0.0,6015.571428571428,392296.14285714284,82.50346919468471,0.12407344792570384,0.0,0.0,5673.366666666667,390868.5333333333,82.23611068725586,0.1123517031470934,0.0,0.0,0.0,6.826462128475552,-28.254990341274954,3.810963649641197,-36.05776111552037,5.609052807731452,16.797156418016467,0.1715457659167141,0.015452305239960218,0.0,0.0,0.0,0.0,0.01619401423189619,0.0,0.021058491298137125,0.022015375767455245,1.0032511083658324,0.0,1.1043308152014755,0.0,0.0,1160.8335864302894,1134.6544205276764,90078.59509546986,83687.70282826014,0,0.0
