timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-02 00:00:00+00:00,1,1,0,7750955984,98.2009506225586,33,16,1.239366952177079e-06,1,5.365086297194163,4.333426356917256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,33.0,98.2009506225586,1.239366952177079e-06,5.365086297194163,16.0,1.0,33.0,98.2009506225586,1.239366952177079e-06,5.365086297194163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.47058823529411764,0.029411764705882353,0.31559331159965665,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-03 00:00:00+00:00,1,1,0,7750955984,98.2009506225586,35,12,0.0,0,5.676316728194554,3.2037851790505844e-05,0.0,16.0,1.0,33.0,98.2009506225586,1.239366952177079e-06,5.365086297194163,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.5,34.0,98.2009506225586,6.196834760885395e-07,5.520701512694359,14.0,0.5,34.0,98.2009506225586,6.196834760885395e-07,5.520701512694359,0.0,-25.0,0.0,-100.0,0.0,6.060606060606055,0.0,-100.0,0.0,0.0,0.20203050891044216,0.20203050891044216,12.0,0.3333333333333333,0.0,0.436639748322658,0.0,0.0,1.0,1.0,1.0,2.8284271247461903,2.8284271247461903,0.7071067811865476,0.7071067811865476,1.4142135623730951,1.4142135623730951,1,0.75
2025-08-04 00:00:00+00:00,1,0,0,7750955984,98.2009506225586,83,26,2.191178964494611e-06,0,4.934438765048981,7.243257119898228e-05,0.0,12.0,0.0,35.0,98.2009506225586,0.0,5.676316728194554,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.3333333333333333,50.333333333333336,98.2009506225586,1.14351530555723e-06,5.325280596812566,18.0,0.3333333333333333,50.333333333333336,98.2009506225586,1.14351530555723e-06,5.325280596812566,0.0,116.66666666666666,0.0,0.0,0.0,137.14285714285714,0.0,inf,0.0,0.0,0.40061680838488767,0.40061680838488767,26.0,0.30952380952380953,0.0,0.1827569912981104,0.0,0.0,1.0,1.0,1.0,7.211102550927978,7.211102550927978,0.5773502691896258,0.5773502691896258,28.307831660749528,28.307831660749528,2,1.0
2025-08-05 00:00:00+00:00,1,0,0,7750955984,98.2009506225586,38,16,2.544995595599175e-06,0,3.5773809353510537,4.295295877158016e-05,0.0,26.0,0.0,83.0,98.2009506225586,2.191178964494611e-06,4.934438765048981,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.25,47.25,98.2009506225586,1.4938853780677164e-06,4.888305681447188,17.5,0.25,47.25,98.2009506225586,1.4938853780677164e-06,4.888305681447188,0.0,-38.46153846153846,0.0,0.0,0.0,-54.216867469879524,0.0,16.14731780642895,0.0,0.0,0.3412661498508365,0.3412661498508365,16.0,0.41025641025641024,0.0,0.21043417266770903,-1.8990053399109597e-14,0.0,1.0,1.0,1.0,5.972157622389639,5.972157622389639,0.5,0.5,23.921747427811376,23.921747427811376,2,0.6153846153846154
2025-08-06 00:00:00+00:00,1,0,0,7750955984,98.2009506225586,23,5,0.0,0,1.8080356915791829,1.1981849868419272e-05,0.0,16.0,0.0,38.0,98.2009506225586,2.544995595599175e-06,3.5773809353510537,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.2,42.4,98.2009506225586,1.1951083024541732e-06,4.272251683473587,15.0,0.2,42.4,98.2009506225586,1.1951083024541732e-06,4.272251683473587,0.0,-68.75,0.0,0.0,0.0,-39.473684210526315,0.0,-100.0,0.0,0.0,0.507718207057594,0.507718207057594,5.0,0.20833333333333334,0.0,0.3013392819298638,0.0,0.0,1.0,1.0,1.0,7.615773105863909,7.615773105863909,0.447213595499958,0.447213595499958,23.383755044902436,23.383755044902436,2,0.19230769230769232
2025-08-07 00:00:00+00:00,1,0,0,7750955984,98.2009506225586,59,35,0.0,0,9.282136718432108,9.55246748973654e-05,0.0,5.0,0.0,23.0,98.2009506225586,0.0,1.8080356915791829,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,0.16666666666666666,45.166666666666664,98.2009506225586,9.959235853784776e-07,5.10723252263334,18.333333333333332,0.16666666666666666,45.166666666666664,98.2009506225586,9.959235853784776e-07,5.10723252263334,0.0,600.0,0.0,0.0,0.0,156.52173913043475,0.0,0.0,0.0,0.0,0.5799971501782367,0.5799971501782367,35.0,0.5833333333333334,0.0,0.25783713106755857,7.664765035579445e-15,7.664765035579445e-15,1.0,1.0,1.0,10.633281086601006,10.633281086601006,0.408248290463863,0.408248290463863,21.985601348761573,21.985601348761573,3,1.0
2025-08-08 00:00:00+00:00,1,0,0,7750955984,98.2009506225586,12,5,0.0,0,1.2896825273831685,1.3476732947165532e-05,0.0,35.0,0.0,59.0,98.2009506225586,0.0,9.282136718432108,0.0,0.0,0.0,0.0,0.0,0.0,16.428571428571427,0.14285714285714285,40.42857142857143,98.2009506225586,8.536487874672665e-07,4.561868237597602,16.428571428571427,0.14285714285714285,40.42857142857143,98.2009506225586,8.536487874672665e-07,4.561868237597602,0.0,-85.71428571428572,0.0,0.0,0.0,-79.66101694915254,0.0,0.0,0.0,0.0,0.6657334362877957,0.6657334362877957,5.0,0.38461538461538464,0.0,0.21494708789719474,0.0,0.0,1.0,1.0,1.0,10.937049310442356,10.937049310442356,0.37796447300922725,0.37796447300922725,23.663312974991076,23.663312974991076,3,0.14285714285714285
2025-08-09 00:00:00+00:00,1,1,0,7750955984,98.2009506225586,17,8,0.0,0,2.4980158607165017,2.091732527188218e-05,0.0,5.0,0.0,12.0,98.2009506225586,0.0,1.2896825273831685,16.0,1.0,33.0,98.2009506225586,1.239366952177079e-06,5.365086297194163,15.285714285714286,0.0,38.142857142857146,98.2009506225586,6.765963657276838e-07,4.152286746672222,15.375,0.125,37.5,98.2009506225586,7.469426890338582e-07,4.303886690487464,-50.0,60.00000000000001,-100.0,0.0,-48.484848484848484,41.66666666666667,-100.0,0.0,0.0,0.0,0.6865123507742572,0.6865123507742572,8.0,0.4444444444444444,0.0,0.2775573178573891,0.0,4.80414573035271e-15,1.0,0.9941927990708479,0.9058209895632493,10.555127393154205,10.555127393154205,0.3535533905932738,0.3535533905932738,23.421601750764797,23.421601750764797,3,0.22857142857142856
2025-08-10 00:00:00+00:00,1,1,0,7750955984,98.2009506225586,4,1,0.0,0,0.1785714228947957,1.2371233382544925e-06,0.0,8.0,0.0,17.0,98.2009506225586,0.0,2.4980158607165017,12.0,0.0,35.0,98.2009506225586,0.0,5.676316728194554,13.714285714285714,0.0,33.714285714285715,98.2009506225586,6.765963657276838e-07,3.3668945602008273,13.777777777777779,0.1111111111111111,33.77777777777778,98.2009506225586,6.639490569189851e-07,3.8455183274216123,-91.66666666666666,-87.5,0.0,0.0,-88.57142857142857,-76.47058823529412,0.0,0.0,0.0,0.0,0.7965521435397255,0.7965521435397255,1.0,0.2,0.0,0.08928571144739784,0.0,-3.979835366942581e-15,1.0,0.9953917050691243,1.0190486132586554,10.974718422102885,10.974718422102885,0.33333333333333337,0.33333333333333337,24.590535668107037,24.590535668107037,3,0.02857142857142857
2025-08-11 00:00:00+00:00,1,0,0,7750955984,98.2009506225586,15,5,0.0,0,1.4299517092497454,1.143363250981898e-05,0.0,1.0,0.0,4.0,98.2009506225586,0.0,0.1785714228947957,26.0,0.0,83.0,98.2009506225586,2.191178964494611e-06,4.934438765048981,10.714285714285714,0.0,24.0,98.2009506225586,3.635707993713107e-07,2.8662535522295083,12.9,0.1,31.9,98.2009506225586,5.975541512270866e-07,3.6039616656044253,-80.76923076923077,400.0,0.0,0.0,-81.92771084337349,275.0,-100.0,0.0,0.0,0.0,0.8304589572053444,0.8304589572053444,5.0,0.3125,0.0,0.23832528487495755,0.0,0.0,1.0,0.830564784053156,0.6084315515584864,10.712920547948942,10.712920547948942,0.31622776601683794,0.31622776601683794,23.932544090979267,23.932544090979267,3,0.14285714285714285
