timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,daily_Estimated Revenue,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-01-01 00:00:00+00:00,0,0,1,2157872230,0.0,78.10796356201172,0.0,10164,0.2919831275939941,0.0,510624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10164.0,510624.0,78.10796356201172,0.2919831275939941,0.0,0.0,10164.0,510624.0,78.10796356201172,0.2919831275939941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01990501835985312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-01-02 00:00:00+00:00,0,1,0,2157872230,0.0,78.07964324951172,0.0,10127,0.2850054800510406,0.0,992884,0.0,0.0,10164.0,510624.0,78.10796356201172,0.2919831275939941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10145.5,751754.0,78.09380340576172,0.28849430382251734,0.0,0.0,10145.5,751754.0,78.09380340576172,0.28849430382251734,0.0,0.0,0.0,0.0,-0.36402990948445346,0.0,94.44522779971172,0.0,-2.389743407590317,0.0,-0.036257906631398384,0.0,0.0,0.0,0.0,0.010199569940123982,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.16295090390226,26.16295090390226,341009.3162950244,341009.3162950244,0,0.0
2021-01-03 00:00:00+00:00,0,1,0,2157872230,0.0,78.03563690185547,0.0,10126,0.2889253199100494,0.0,799433,0.0,0.0,10127.0,992884.0,78.07964324951172,0.2850054800510406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10139.0,767647.0,78.0744145711263,0.28863797585169465,0.0,0.0,10139.0,767647.0,78.0744145711263,0.28863797585169465,0.0,0.0,0.0,0.0,-0.009874592673053684,0.0,-19.48374633894795,0.0,1.375355960982505,0.0,-0.056360846213943105,0.0,0.0,0.0,0.0,0.01266646152152648,0.0,-0.03616333007812362,0.0,1.0,0.0,1.0,0.0,0.0,21.656407827707714,21.656407827707714,242696.18712909357,242696.18712909357,0,0.0
2021-01-04 00:00:00+00:00,0,0,0,2157872230,0.0,78.01660919189453,0.0,9223,0.2790893018245697,0.0,799816,0.0,0.0,10126.0,799433.0,78.03563690185547,0.2889253199100494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9910.0,775689.25,78.05996322631836,0.2862508073449134,0.0,0.0,9910.0,775689.25,78.05996322631836,0.2862508073449134,0.0,0.0,0.0,0.0,-8.917637764171438,0.0,0.04790895547219787,0.0,-3.4043461779472706,0.0,-0.024383359598723064,0.0,0.0,0.0,0.0,0.011531387804960385,0.0,-0.03180694580079368,0.0,1.0,0.0,1.0,0.0,0.0,458.34121205349476,458.34121205349476,198812.31678373617,198812.31678373617,0,0.0
2021-01-05 00:00:00+00:00,0,0,0,2157872230,0.0,77.98307800292969,0.0,9071,0.2826678156852722,0.0,872415,0.0,0.0,9223.0,799816.0,78.01660919189453,0.2790893018245697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9742.2,795034.4,78.04458618164062,0.2855342090129852,0.0,0.0,9742.2,795034.4,78.04458618164062,0.2855342090129852,0.0,0.0,0.0,0.0,-1.6480537785969807,0.0,9.076962701421332,0.0,1.2822110476136794,0.0,-0.04297955180591062,0.0,0.0,0.0,0.0,0.010397562630671606,0.0,-0.031280517578136394,-0.031280517578136394,1.0,0.0,1.0,0.0,0.0,546.2066458768147,546.2066458768147,177527.25740375757,177527.25740375757,0,0.0
2021-01-06 00:00:00+00:00,0,0,0,2157872230,0.0,77.97566986083984,0.0,9252,0.2931521832942962,0.0,783956,0.0,0.0,9071.0,872415.0,77.98307800292969,0.2826678156852722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9660.5,793188.0,78.03310012817383,0.2868038713932037,0.0,0.0,9660.5,793188.0,78.03310012817383,0.2868038713932037,0.0,0.0,0.0,0.0,1.995369859993379,0.0,-10.139555142907907,0.0,3.7090772373949754,0.0,-0.009499679006730322,0.0,0.0,0.0,0.0,0.0118016676935087,0.0,-0.027719770159037448,-0.027719770159037448,1.0,0.0,1.0,0.0,0.0,527.9419475662074,527.9419475662074,158849.60451571795,158849.60451571795,0,0.0
2021-01-07 00:00:00+00:00,0,0,0,2157872230,0.0,77.94493865966797,0.0,8360,0.2826198637485504,0.0,628169,0.0,0.0,9252.0,783956.0,77.97566986083984,0.2931521832942962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.714285714286,769613.8571428572,78.020505632673,0.2862061560153961,0.0,0.0,9474.714285714286,769613.8571428572,78.020505632673,0.2862061560153961,0.0,0.0,0.0,0.0,-9.641158668396022,0.0,-19.871906076361423,0.0,-3.5927822291442313,0.0,-0.03941126921604976,0.0,0.0,0.0,0.0,0.01330849929159304,0.0,-0.026770727975026276,-0.026770727975026276,1.0,0.0,1.0,0.0,0.0,688.3917766034384,688.3917766034384,157853.87396516287,157853.87396516287,0,0.0
2021-01-08 00:00:00+00:00,0,0,0,2157872230,0.0,77.94293212890625,0.0,10146,0.3117039203643799,0.0,660672,0.0,0.0,8360.0,628169.0,77.94493865966797,0.2826198637485504,0.0,0.0,10164.0,510624.0,78.10796356201172,0.2919831275939941,0.0,0.0,9472.142857142857,791049.2857142857,77.99692971365792,0.28902341212545124,0.0,0.0,9558.625,755996.125,78.01080894470215,0.2893933765590191,0.0,0.0,0.0,-0.17709563164108877,21.363636363636363,29.385222786238007,5.174244510633286,6.754086420297467,10.290874898201018,-0.21128630882105703,-0.002574292566293046,0.0,0.0,0.0,0.0,0.015357067717312498,0.0,-0.022588184901644076,-0.0243116106305761,0.9998220857951355,0.0,0.9987215863819454,0.0,0.0,680.0835951767779,680.0835951767779,151134.6893917924,151134.6893917924,0,0.0
2021-01-09 00:00:00+00:00,0,1,0,2157872230,0.0,77.97920227050781,0.0,12871,0.3485991954803467,0.0,879643,0.0,0.0,10146.0,660672.0,77.94293212890625,0.3117039203643799,0.0,0.0,10127.0,992884.0,78.07964324951172,0.2850054800510406,0.0,0.0,9864.142857142857,774872.0,77.98258100237165,0.2981082286153521,0.0,0.0,9926.666666666666,769734.6666666666,78.00729709201389,0.295971800883611,0.0,0.0,0.0,27.095882294855333,26.857875024640254,-11.40525982894276,33.1436779521457,22.313155318247667,11.836641346325205,-0.12863913668629268,0.04653422781373262,0.0,0.0,0.0,0.0,0.014632055695258536,0.0,-0.012671334402898828,-0.019125239054364678,0.9996831566973396,0.0,1.0072183489283872,0.0,0.0,1274.280777536882,1274.280777536882,147258.99052180143,147258.99052180143,0,0.0
2021-01-10 00:00:00+00:00,0,1,0,2157872230,0.0,77.95487213134766,0.0,11946,0.3291161954402923,0.0,861479,0.0,0.0,12871.0,879643.0,77.97920227050781,0.3485991954803467,0.0,0.0,10126.0,799433.0,78.03563690185547,0.2889253199100494,0.0,0.0,10124.142857142857,783735.7142857143,77.97104317801339,0.3038497822625296,0.0,0.0,10128.6,778909.1,78.00205459594727,0.29928624033927914,0.0,0.0,0.0,17.973533478174986,-7.18669878020356,7.761250786494922,-2.064928613085082,13.910471931901114,-5.588940047095658,-0.10349729138418029,-0.031200805409314913,0.0,0.0,0.0,0.0,0.013866833820866417,0.0,-0.008060727800637518,-0.016768808075874185,0.9996024281912249,0.0,1.0152480846365577,0.0,0.0,1360.5664016626804,1360.5664016626804,141835.97833213312,141835.97833213312,0,0.0
