timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,daily_rpv,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-02-22 00:00:00+00:00,0,1,0,6014726446,1892,9.514833052953083,0.035859210745174,94.52928924560548,317681,0.0207207854837179,885695.0,142.0,787723.0,1694.0,272459.0,94.52747344970705,0.0212506856769323,9.88651708761851,1057228.0,2288.0,464625.0,94.5792236328125,0.0252274516969919,7.798235317071279,867581.7142857143,1781.142857142857,318040.71428571426,94.54055895124164,0.02332540388618191,9.410278915741923,697741.4333333333,1484.8666666666666,312725.06666666665,94.60319188435872,0.020361601933836886,8.37817052985735,-16.224787841411693,12.43736694244042,-17.307692307692314,11.688311688311682,-31.626365348399244,16.5977266304288,-17.864135733580135,-2.4935675077515596,-0.052796359801898785,0.0019209186834068248,0.14828069066124838,0.3739318478056549,467.87902799788696,2.787992394910634,0.005955641175766962,1.0742775233209908e-05,-0.006673540387830889,-0.007226615116514008,0.999337940593023,1.2434143550011065,1.145558387889893,133842.38798200455,260907.74345689954,274.83165676544485,538.89380524676,97190.25210040709,121061.69227667328,4,0.7055784589034275
2025-02-23 00:00:00+00:00,0,1,0,6014726446,1598,9.883400082588196,0.0348760400340058,94.53329467773438,304921,0.0212686788290739,872564.0,145.0,885695.0,1892.0,317681.0,94.52928924560548,0.0207207854837179,9.514833052953083,1073763.0,1892.0,429626.0,94.570556640625,0.0248233582824468,8.514447589715322,838839.0,1739.142857142857,300225.71428571426,94.53523581368583,0.02281759253570007,9.605843557580906,714828.0333333333,1512.3333333333333,316987.8333333333,94.59613469441732,0.020768163663645537,8.473397309768604,-18.737747529017113,-1.4825645397117504,-15.539112050739956,-15.539112050739956,-29.026409016214107,-4.016607855049559,-14.319897464826504,2.6441726631769136,-0.039401230376834295,0.004237239231197343,0.09968014927398154,0.3563600561249385,545.6935584740463,2.861597392119952,0.005240684502922059,1.1326835344745888e-05,-0.0031664712088382138,-0.006699506273788666,0.9993562223136473,1.1734836364606294,1.0986812751115804,87249.24433833252,254736.15807834608,262.51519055994646,522.1515391962922,60145.116076421196,118340.0790207038,4,0.6951178028718806
2025-02-24 00:00:00+00:00,0,0,0,6014726446,1299,11.1039004723231,0.0256354009542575,94.531982421875,201508,0.0186549834907054,647839.0,149.0,872564.0,1598.0,304921.0,94.53329467773438,0.0212686788290739,9.883400082588196,897609.0,1816.0,335179.0,94.5513687133789,0.0241474024951457,9.120965043703714,803157.5714285715,1665.2857142857142,281129.85714285716,94.53246634347099,0.022032961249351456,9.889120047383674,721817.3,1526.4666666666667,316217.36666666664,94.58973770141601,0.021050369677444246,8.61950202172505,-27.826147019470614,-25.754557831861046,-28.46916299559471,-18.710888610763455,-39.88048177242608,-33.914686099022376,-22.74538226438405,-12.288940744150146,-0.020503448831787896,-0.0013881414625882549,0.12375415337404409,0.3459467204033696,498.3376923076923,3.214938290597442,0.006446362197221961,1.7139880946411305e-05,-0.0012103489467031301,-0.006232305575530187,0.9993945288428031,1.1126881711321845,1.0466781147772464,106425.2924166135,249710.32766541516,226.49789558248978,509.9002426664102,71097.44288673814,119035.37447981822,4,0.5160932863316803
2025-02-25 00:00:00+00:00,0,0,0,6014726446,1186,11.360236763954164,0.0222262217986349,94.52433013916016,173555,0.0185766816139221,565740.0,157.0,647839.0,1299.0,201508.0,94.531982421875,0.0186549834907054,11.1039004723231,807363.0,1741.0,289888.0,94.54317474365234,0.0248070638626813,9.525224248568216,768640.0,1586.0,264510.85714285716,94.52977425711495,0.021142906642385856,10.15126469243881,724786.5,1538.8,313924.36666666664,94.58359018961589,0.02135460547481969,8.771133139916664,-29.927430412342403,-12.672747395572049,-31.87823090178059,-8.698999230177062,-40.13032619494425,-13.871905830041486,-25.115355381222383,-0.4197370467913575,-0.019932273845557624,-0.008094914037337642,0.15724548172046643,0.3410823451998708,476.6133108677338,3.25969715826592,0.006833529235520524,2.0080278367581922e-05,-0.0005523136683886172,-0.005833477491266762,0.9994310225231137,1.0605054040051796,0.9900865022918144,132344.76114442074,247211.87918920614,280.7436455300355,496.41962227465376,82385.32017432048,121151.21354864415,4,0.4506900878293601
2025-02-26 00:00:00+00:00,0,0,0,6014726446,1103,11.180960774421692,0.0203096249525257,94.51624298095705,160829,0.0169159788638353,520393.0,160.0,565740.0,1186.0,173555.0,94.52433013916016,0.0185766816139221,11.360236763954164,827438.0,1736.0,303049.0,94.53414154052734,0.0243396982550621,9.45243205194888,724776.4285714285,1495.5714285714287,244193.7142857143,94.52721732003349,0.020082375300782027,10.398197367077783,730463.4666666667,1551.5,314286.86666666664,94.57717742919922,0.021592350024729916,8.87723265275863,-37.10791624266713,-8.015519496588542,-36.46313364055299,-6.99831365935919,-46.92970443723622,-7.332545878828034,-30.50045778477486,-8.93971692362,-0.018933434290113738,-0.00855563661885661,0.19250066505541794,0.32878519580817056,471.37047101449275,3.235671205620842,0.006858173226388112,2.1485568193372122e-05,-0.0013781956263912278,-0.005405661102394775,0.9994717530114161,0.9922144797724246,0.93006899562954,157191.40931824545,240165.57391871506,319.335272845823,479.3839976901387,89870.22973450656,120658.94478574382,4,0.4145649359702057
2025-02-27 00:00:00+00:00,0,0,0,6014726446,1076,11.090680201848349,0.0188308699455609,94.5073013305664,150733,0.0159855652600526,485486.0,163.0,520393.0,1103.0,160829.0,94.51624298095705,0.0169159788638353,11.180960774421692,793481.0,1697.0,278403.0,94.52790832519533,0.0231888331472873,9.85753333568573,680777.1428571428,1406.857142857143,225955.14285714287,94.52427346365792,0.01905333703117707,10.574361205101013,736065.2666666667,1566.3666666666666,314703.26666666666,94.57066090901692,0.021831724140793034,8.98338225469497,-38.81567422534376,-6.707815055160237,-36.593989393046556,-2.447869446962825,-45.85798285219628,-6.277474833518825,-31.063520279274414,-5.500205523263169,-0.021799905439601197,-0.009460437813257894,0.227507476387128,0.31521843121286475,450.7762302692665,3.2208128225881354,0.007138402749213847,2.2844443212379216e-05,-0.003413336617603267,-0.004990133215505116,0.9995094943303439,0.9248869274053634,0.8727362487864856,179989.32233793885,232021.33862894564,356.8073017042256,456.1748366681299,95713.26306571535,120050.47303614543,4,0.3867566867817809
2025-02-28 00:00:00+00:00,0,0,0,6014726446,1251,10.341557105382284,0.0191652992516355,94.50244140625,162510,0.0148990843445062,497056.0,168.0,485486.0,1076.0,150733.0,94.5073013305664,0.0159855652600526,11.090680201848349,787723.0,1694.0,272459.0,94.52747344970705,0.0212506856769323,9.88651708761851,639253.2857142857,1343.5714285714287,210248.14285714287,94.52069745744977,0.018145965412259057,10.639366921924408,741861.9666666667,1586.0,315279.4,94.56461664835612,0.022008758317679115,9.074125932178637,-36.89964619542656,2.3831789176206986,-26.15112160566706,16.263940520446106,-40.354328541175,7.813153058719724,-29.8889241927887,-6.796637453049481,-0.026481236135400543,-0.00514237973996412,0.2547638173200453,0.30108075079654467,397.00958466453676,3.058599110214078,0.007697940447108195,2.080557583010054e-05,-0.00529534476144413,-0.004650201680791878,0.9995355642262088,0.8616876379127208,0.8244883764152579,195064.97561260805,223360.3579114012,356.4041800546667,427.69558945747724,97686.0667237455,119247.88074791495,4,0.39597379060365256
2025-03-01 00:00:00+00:00,0,1,0,6014726446,1455,10.097034374872845,0.0252367791933156,94.4944076538086,221815,0.0158411934971809,659415.0,174.0,497056.0,1251.0,162510.0,94.50244140625,0.0148990843445062,10.341557105382284,885695.0,1892.0,317681.0,94.52928924560548,0.0207207854837179,9.514833052953083,606927.5714285715,1281.142857142857,196553.0,94.51571437290737,0.017448880842753773,10.722538539341517,753484.5,1611.8666666666666,317959.1666666667,94.55854085286458,0.022225569467991535,9.1576626882173,-25.54829822907434,32.6641263761025,-23.09725158562368,16.306954436450848,-30.17681258872894,36.493138883761,-23.54926163571991,6.323268805589977,-0.03690030050501614,-0.008501105708869083,0.24077370858600258,0.27704215543011684,452.8949175824176,2.9728017816568686,0.006559490749089335,1.5312085807552204e-05,-0.006884711129316705,-0.004330301762157348,0.9995470903043665,0.805494434760863,0.7850813842085361,177511.53453296312,208746.96996318386,295.3276816697671,393.00879461365463,81589.29754461788,116067.07615889484,4,0.5253151699826731
2025-03-02 00:00:00+00:00,0,1,0,6014726446,1247,10.754111806551617,0.0248542230738113,94.48077392578124,210236,0.0158489607274532,654810.0,169.0,659415.0,1455.0,221815.0,94.4944076538086,0.0158411934971809,10.097034374872845,872564.0,1598.0,304921.0,94.53329467773438,0.0212686788290739,9.883400082588196,575819.8571428572,1231.0,183026.57142857142,94.50821140834263,0.0166746353996651,10.84692592847915,764117.5,1626.5333333333333,319769.73333333334,94.55262298583985,0.022411893929044354,9.269937450874256,-24.955647952471104,-0.6983462614590152,-21.964956195244056,-14.295532646048114,-31.05230535122212,-5.220115862317698,-25.482156861629047,0.049031850243363984,-0.055557940863248945,-0.014428079254491522,0.21139591651066528,0.2543688108418281,524.6875,3.1146277772228483,0.005931401228137768,1.642323022452527e-05,-0.008116858346124772,-0.004143961226448628,0.9995302977739299,0.7535750158095543,0.7440083132847536,149526.55282782228,194367.65981843058,284.82692836331125,369.43971869186726,65408.754971342416,113854.76825049838,4,0.521646651132222
2025-03-03 00:00:00+00:00,0,0,0,6014726446,1012,12.471745729446411,0.0191788321688935,94.4635772705078,141927,0.0140004782006144,508741.0,164.0,654810.0,1247.0,210236.0,94.48077392578124,0.0158489607274532,10.754111806551617,647839.0,1299.0,201508.0,94.531982421875,0.0186549834907054,11.1039004723231,555948.7142857143,1190.0,174515.0,94.49843924386161,0.016009706072509244,11.042332393782479,764118.4666666667,1613.5666666666666,315560.6,94.54656041463217,0.022327637827644693,9.467975634192499,-21.471075375208958,-22.307081443472153,-22.093918398768288,-18.845228548516435,-29.567560593127816,-32.49158089004738,-24.950465876370487,-11.663115068718055,-0.0723619135182485,-0.018201221855940197,0.2171522109380435,0.25436676946323666,502.21224086870683,3.5845005918493884,0.0071303759652781695,2.451487341215471e-05,-0.009503228323802185,-0.00407823301661192,0.9994910320316305,0.7275687456042562,0.7170353709646357,147566.4674213247,194366.34585320187,293.8803019396359,384.1617550238286,64532.73144657721,118082.60387326169,4,0.4052825078170122
2025-03-04 00:00:00+00:00,0,0,0,6014726446,991,12.438387473424276,0.0166747154887968,94.45260620117188,121702,0.0142924906685948,444394.0,164.0,508741.0,1012.0,141927.0,94.4635772705078,0.0140004782006144,12.471745729446411,565740.0,1186.0,173555.0,94.52433013916016,0.0185766816139221,11.360236763954164,538613.5714285715,1162.142857142857,167107.42857142858,94.48819296700614,0.015397678794605341,11.19635392370678,757909.7,1607.2666666666667,308438.43333333335,94.54041697184245,0.022289113265772608,9.666594603182611,-21.449075547071097,-12.648282721463378,-16.441821247892076,-2.075098814229248,-29.876984241306793,-14.250283596496793,-23.062197190894175,2.085732099976312,-0.07587881118299444,-0.01161407354339783,0.23725801831613771,0.26601630949742555,447.9778225806452,3.6514629877652975,0.008142773801796175,2.7989485645482683e-05,-0.010715212140765235,-0.004061292196407565,0.9994476012851534,0.710656653990009,0.6908161222479037,155078.19589691822,201616.34132630096,300.64532241515013,392.9659925036356,67668.36455249086,123180.36178560817,4,0.3540212304076796
2025-03-05 00:00:00+00:00,0,0,0,6014726446,875,12.530319571495056,0.0155498061532788,94.43753814697266,113048,0.013205979950726,416270.0,162.0,444394.0,991.0,121702.0,94.45260620117188,0.0142924906685948,12.438387473424276,520393.0,1103.0,160829.0,94.51624298095705,0.0169159788638353,11.180960774421692,523738.85714285716,1129.5714285714287,160281.57142857142,94.47694941929409,0.014867678949875443,11.389119466145832,755583.0666666667,1596.1333333333334,305411.5,94.53358459472656,0.022169344965368463,9.240791242508495,-20.008532013305324,-6.328618298176847,-20.67089755213055,-11.70534813319879,-29.709194237357693,-7.110811654697535,-21.931919772262866,-7.601969055374058,-0.08327122566673673,-0.015953031689908137,0.25394169441353087,0.271620498410718,475.19406392694066,3.6822085998107017,0.007740006545834108,3.0101351214701614e-05,-0.012135369437078115,-0.004020940422081361,0.9994008988903227,0.6931585423868558,0.6706413280636294,158525.04357773965,205231.84915869878,308.86484828399324,409.041160843707,67878.60177791072,126898.50827545005,4,0.33161657804066835
2025-03-06 00:00:00+00:00,0,0,0,6014726446,793,12.87617321809133,0.0140548163326113,94.41087341308594,101985,0.0113868033513426,377781.0,163.0,416270.0,875.0,113048.0,94.43753814697266,0.013205979950726,12.530319571495056,485486.0,1076.0,150733.0,94.5073013305664,0.0159855652600526,11.090680201848349,508352.4285714286,1089.142857142857,153317.57142857142,94.46317400251117,0.014210712962916872,11.64418989703769,748760.2666666667,1568.6333333333334,298337.3333333333,94.52708994547525,0.0217133348807692,9.439352824808896,-22.184985766839826,-9.246162346553922,-26.301115241635685,-9.371428571428575,-32.34062879396018,-9.78610855565777,-28.768215786539344,-13.775400282077443,-0.10203224102568464,-0.028235312366164944,0.27457296885934485,0.28631826575107194,475.7947103274559,3.704243719726237,0.007775577039985881,3.408360699581062e-05,-0.01487895420618891,-0.004315188941487738,0.9993238346488721,0.6789254868377478,0.6544693867132699,163251.41839279162,214383.74101531017,316.70952476507983,434.4629251539571,69017.22008043989,132195.95212028426,4,0.3009547708669415
2025-03-07 00:00:00+00:00,0,0,0,6014726446,905,12.183234214782717,0.0143142778881251,94.40574645996094,111111,0.0111642312258481,386272.0,168.0,377781.0,793.0,101985.0,94.41087341308594,0.0113868033513426,12.87617321809133,497056.0,1251.0,162510.0,94.50244140625,0.0148990843445062,10.341557105382284,492526.14285714284,1039.7142857142858,145974.85714285713,94.44936043875558,0.013677162517394285,11.907286626952034,738423.9,1548.5333333333333,289847.2,94.52074559529622,0.02129620046665266,9.621673724904728,-22.288031932015706,2.2475984763659307,-27.657873701039172,14.12358133669609,-31.628207494923387,8.948374760994259,-25.067668806340215,-1.9546497697991438,-0.10232005104860997,-0.005430468906442165,0.28621422535623314,0.3036815755917276,426.3487858719647,3.4764201886384907,0.008144934840521275,3.1540475815764284e-05,-0.015422276088168084,-0.004622277587620442,0.9992447673144021,0.6669964810959434,0.6422348690232847,161965.68621134583,224245.7334065883,301.05343434292513,450.9987180449192,67579.5972701252,135841.6060923593,4,0.3077190257114975
2025-03-08 00:00:00+00:00,0,1,0,6014726446,938,10.950046380360922,0.0159801212724993,94.3770980834961,134370,0.0105058820918202,433240.0,174.0,386272.0,905.0,111111.0,94.40574645996094,0.0111642312258481,12.183234214782717,659415.0,1455.0,221815.0,94.4944076538086,0.0158411934971809,10.097034374872845,460215.4285714286,965.8571428571429,133482.7142857143,94.43260192871094,0.01291497517377133,12.029145484878905,730725.4666666667,1525.5333333333333,283220.5333333333,94.51425730387369,0.02082936307415361,9.748044160857868,-34.29934108262627,12.159307431033062,-35.53264604810996,3.646408839779003,-39.42249171606969,20.93312093312094,-33.67998381125874,-5.896950006764923,-0.1241444580956319,-0.030346009156334564,0.2555623716297336,0.31578472967912746,461.38445154419594,3.2242076043193846,0.006980672913054156,2.527472326109699e-05,-0.016729354858395117,-0.005197303101535222,0.9991360523005516,0.6298061988598571,0.6200369702997326,136360.79797403442,230751.9439609876,229.89253342176318,464.2072020518221,55055.55955977167,138478.7086601709,4,0.34513552807153813
