timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,ccu_playing,platform_platform_share,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-10-13 00:00:00+00:00,0,1,0,5750914919,2384621.0,15645,0.2421300262212753,90.17625427246094,261169,1.1259357646125554,32.433786392211914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384621.0,15645.0,261169.0,90.17625427246094,0.2421300262212753,32.433786392211914,2384621.0,15645.0,261169.0,90.17625427246094,0.2421300262212753,32.433786392211914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.41090374536623,9.13053183750048,0.05990351112302332,1.3601227528812496e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-10-14 00:00:00+00:00,0,0,1,5750914919,1865574.0,13933,0.2369425445795059,90.17266845703124,808341,0.7042024658569582,38.237899700800575,0.0,2384621.0,15645.0,261169.0,90.17625427246094,0.2421300262212753,32.433786392211914,0.0,0.0,0.0,0.0,0.0,0.0,2125097.5,14789.0,534755.0,90.1744613647461,0.2395362854003906,35.33584304650624,2125097.5,14789.0,534755.0,90.1744613647461,0.2395362854003906,35.33584304650624,0.0,-21.7664358403285,0.0,-10.942793224672421,0.0,209.50878549904468,0.0,-2.142436327590669,0.0,-0.003976451959142313,0.17270814795769793,0.17270814795769793,133.88646476245157,2.3079018534234272,0.017236516227042514,2.0496575962263954e-05,0.0,0.0,1.0,1.0,1.0,367021.65345453395,367021.65345453395,1210.5668093913694,1210.5668093913694,386909.03167540557,386909.03167540557,1,0.782335641596715
2024-10-15 00:00:00+00:00,0,0,0,5750914919,1609157.0,13157,0.2325201630592346,89.95882415771484,741119,0.4693687822076891,26.220216989517212,0.0,1865574.0,13933.0,808341.0,90.17266845703124,0.2369425445795059,38.237899700800575,0.0,0.0,0.0,0.0,0.0,0.0,1953117.3333333333,14245.0,603543.0,90.10258229573567,0.2371975779533386,32.297301027509896,1953117.3333333333,14245.0,603543.0,90.10258229573567,0.2371975779533386,32.297301027509896,0.0,-13.744670541077442,0.0,-5.56951123232613,0.0,-8.316044837512882,0.0,-1.8664362401102585,0.0,-0.2371497960252711,0.20227901556403044,0.20227901556403044,122.29495364037088,2.171250269861831,0.01775286053540587,1.6294370714073578e-05,-0.10871505737304883,0.0,1.0,1.0,1.0,395074.65146771097,395074.65146771097,1273.0058915810248,1273.0058915810248,298403.52918154304,298403.52918154304,1,0.6748061851338221
2024-10-16 00:00:00+00:00,0,0,0,5750914919,1682599.0,12911,0.2308350503444671,89.50898742675781,818094,0.3997818594227735,24.986929257710777,0.0,1609157.0,13157.0,741119.0,89.95882415771484,0.2325201630592346,26.220216989517212,0.0,0.0,0.0,0.0,0.0,0.0,1885487.75,13911.5,657180.75,89.95418357849121,0.23560694605112073,30.46970808506012,1885487.75,13911.5,657180.75,89.95418357849121,0.23560694605112073,30.46970808506012,0.0,4.564004630996221,0.0,-1.8697271414456207,0.0,10.38632122506642,0.0,-0.7247168127687109,0.0,-0.5000473663021476,0.1855154558971522,0.1855154558971522,130.31280978934325,2.05672813059608,0.015781785733930655,1.4850189740705324e-05,-0.22156448364258785,0.0,1.0,1.0,1.0,349787.1195297458,349787.1195297458,1235.0107961741332,1235.0107961741332,266216.3475801527,266216.3475801527,1,0.7056043706735787
2024-10-17 00:00:00+00:00,0,0,0,5750914919,1813119.0,12049,0.2161594778299331,89.11739349365234,870734,0.3537389275309595,36.988538344701134,0.0,1682599.0,12911.0,818094.0,89.50898742675781,0.2308350503444671,24.986929257710777,0.0,0.0,0.0,0.0,0.0,0.0,1871014.0,13539.0,699891.4,89.78682556152344,0.23171745240688318,31.773474136988323,1871014.0,13539.0,699891.4,89.78682556152344,0.23171745240688318,31.773474136988323,0.0,7.7570472822104275,0.0,-6.676477422353033,0.0,6.4344684107205286,0.0,-6.357601452913741,0.0,-0.43749118872101755,0.16282535408277124,0.16282535408277124,150.4663070539419,2.082285655222312,0.013837734787277414,2.040049105668744e-05,-0.2781402587890648,-0.2781402587890648,1.0,1.0,1.0,304648.51704382215,304648.51704382215,1355.6253169663069,1355.6253169663069,249548.30375360197,249548.30375360197,1,0.7603384353320717
2024-10-18 00:00:00+00:00,0,0,0,5750914919,2282069.0,20021,0.285437673330307,87.51022338867188,1543425,0.3632066489143036,19.668811162312824,0.0,1813119.0,12049.0,870734.0,89.11739349365234,0.2161594778299331,36.988538344701134,0.0,0.0,0.0,0.0,0.0,0.0,1939523.1666666667,14619.333333333334,840480.3333333334,89.40739186604817,0.24067082256078717,29.756030307875736,1939523.1666666667,14619.333333333334,840480.3333333334,89.40739186604817,0.24067082256078717,29.756030307875736,0.0,25.864270354014263,0.0,66.16316706780646,0.0,77.25562571347851,0.0,32.04957570950444,0.0,-1.8034303315827338,0.16499674857927726,0.16499674857927726,113.97807411846968,1.4785736407187646,0.012971791326568297,8.618846556991164e-06,-0.48416617257253264,-0.48416617257253264,1.0,1.0,1.0,320015.0162941837,320015.0162941837,2910.824052852846,2910.824052852846,410379.0610884852,410379.0610884852,1,0.9569944238518406
2024-10-19 00:00:00+00:00,0,1,0,5750914919,3674633.0,24446,0.3279124200344085,87.87722778320312,1637039,0.4691557760641518,26.98495586713155,0.0,2282069.0,20021.0,1543425.0,87.51022338867188,0.285437673330307,19.668811162312824,0.0,0.0,0.0,0.0,0.0,0.0,2187396.0,16023.142857142857,954274.4285714285,89.18879699707031,0.2531339079141616,29.36016253062657,2187396.0,16023.142857142857,954274.4285714285,89.18879699707031,0.2531339079141616,29.36016253062657,0.0,61.021993638229176,0.0,22.101793117226908,0.0,6.065341691368231,0.0,14.880567869171891,0.0,0.41938459338770606,0.3282135917227394,0.3282135917227394,150.31018120832823,2.244681253970581,0.014933049894932316,7.343576494184605e-06,-0.46655000959124177,-0.46655000959124177,1.0,1.0,1.0,717933.0976799532,717933.0976799532,4566.783931410646,4566.783931410646,480610.1860419582,480610.1860419582,2,1.0
2024-10-20 00:00:00+00:00,0,1,0,5750914919,4205749.0,25211,0.3939285576343536,88.2281265258789,1926397,0.4387907224294923,26.567663828531902,0.0,3674633.0,24446.0,1637039.0,87.87722778320312,0.3279124200344085,26.98495586713155,2384621.0,15645.0,261169.0,90.17625427246094,0.2421300262212753,32.433786392211914,2447557.1428571427,17389.714285714286,1192164.142857143,88.91049303327289,0.27481941240174423,28.522145021529422,2439690.125,17171.625,1075789.75,89.06871318817139,0.2707332391291856,29.011100192864735,76.36970403263244,14.453579445892961,61.14413550655162,3.129346314325443,637.6055351132791,17.67569373729032,62.69298103257719,20.132246772787042,-2.1603555861789414,0.3993056580499532,0.39972267131996003,0.39972267131996003,166.81536569887356,2.183219147860411,0.013087119068852853,6.316985990259027e-06,-0.4284136635916587,-0.3910892123267705,0.9982236169218676,1.003224597163602,1.0150929870513934,975199.4539579272,975199.4539579272,5331.81451122813,5331.81451122813,562241.8661940403,562241.8661940403,3,1.0
2024-10-21 00:00:00+00:00,0,0,0,5750914919,3252784.0,21023,0.3497408032417297,88.4925765991211,1411978,0.287310497153744,27.214240312576297,0.0,4205749.0,25211.0,1926397.0,88.2281265258789,0.3939285576343536,26.567663828531902,1865574.0,13933.0,808341.0,90.17266845703124,0.2369425445795059,38.237899700800575,2645730.0,18402.571428571428,1278398.0,88.67047991071429,0.29093344935349047,26.947336537497385,2530033.888888889,17599.555555555555,1113144.0,89.00469801161024,0.27951185736391276,28.81144909505491,74.35834761848096,-22.658627512007968,50.88638484174262,-16.611796438062754,74.67603400050227,-26.703685688879286,47.605742929115216,-11.217200057285304,-1.8631941215211278,0.2997344312469563,0.37613237386909837,0.37613237386909837,154.71765601217655,2.3037056500132085,0.014889031635739625,8.36644300578621e-06,-0.2928796495710115,-0.31217155456543066,0.9962449386564701,1.045729075653576,1.040862638520223,951627.6525970445,951627.6525970445,5150.032648224454,5150.032648224454,537735.5172631338,537735.5172631338,3,0.7734137248799203
2024-10-22 00:00:00+00:00,0,0,0,5750914919,3354009.0,24599,0.4056452214717865,88.51019287109375,1549875,0.2634571664790125,26.06854184468587,0.0,3252784.0,21023.0,1411978.0,88.4925765991211,0.3497408032417297,27.214240312576297,1609157.0,13157.0,741119.0,89.95882415771484,0.2325201630592346,26.220216989517212,2894994.5714285714,20037.14285714286,1393934.5714285714,88.46353258405414,0.31566560055528364,26.925668659664336,2612431.4,18299.5,1156817.1,88.95524749755859,0.29212519377470014,28.537158370018005,108.43267623979513,3.1119496406770253,86.96511362772668,17.009941492650917,109.1263346372175,9.76622865228778,74.45593368539323,15.984528459899906,-1.6103270581676044,0.01990706186854041,0.35762604694138883,0.35762604694138883,136.34182926829268,2.1640498981854033,0.015871592308029803,7.772350662247838e-06,-0.12600408281598563,-0.2540068655302995,0.9944723338157432,1.1081609918746849,1.0805832816964733,934273.514487558,934273.514487558,5336.204336625634,5336.204336625634,525456.0412880415,525456.0412880415,3,0.7974819705122679
