timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ratings_like_ratio,ccu_playing,session_session_length,visits_visits_gained,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-06 00:00:00+00:00,0,0,0,1325411718,0.0324926264584064,87.82103729248047,2213,10.776571393013,291214,0.0014120065084005,311877.0,297.0,279525.0,1853.0,270314.0,87.8228988647461,0.0270432960242033,10.572206536928812,228264.0,1546.0,223015.0,87.82887268066406,0.023351090028882,10.256676395734152,325160.71428571426,1973.5714285714287,310717.71428571426,87.82613372802734,0.025505347709570574,10.646329749198182,312415.9,1819.0666666666666,297119.26666666666,87.82302652994791,0.02425743651886777,10.809688386709793,36.629954789191466,11.573920042929963,43.14359637774903,19.427954668105784,30.580454229536123,7.731749003011323,39.14822142442864,20.150393019127687,-0.008921198626887783,-0.0021196889304353483,0.21106275054230642,0.21582436941748567,140.8658536585366,1.070951015572687,0.007599196469962055,3.455380434981948e-05,-0.00167519705635816,0.0005241283718032323,1.0000353802209079,1.0407943842989882,1.0514444792932742,63738.46313850228,67426.96461349627,283.3527778288272,315.8082060183209,60239.37545317957,60622.621503820694,1,0.48356921798346536
2025-03-07 00:00:00+00:00,0,0,0,1325411718,0.0298144444823265,87.8178939819336,2523,10.82727042833964,356564,0.0016973870624647,375439.0,298.0,311877.0,2213.0,291214.0,87.82103729248047,0.0324926264584064,10.776571393013,313959.0,2270.0,297346.0,87.83045196533203,0.0255879592150449,10.654429833094278,333943.5714285714,2009.7142857142858,319177.4285714286,87.82433973039899,0.026109131319182226,10.671021262804661,314735.2,1836.4666666666667,299558.86666666664,87.82323608398437,0.0242007723699013,10.786358171096746,19.582174742561918,20.38047050600076,11.145374449339208,14.008133755083607,19.91551929402111,22.440542006909013,16.51747695766439,-8.242429954095043,-0.014297983350231025,-0.0035792227509268137,0.21454306534775386,0.21727331485628074,148.74762282091916,1.0529328453437663,0.007075848723234193,2.8838883518910184e-05,-0.0019411359514506948,0.00041226226840754764,1.0000125666789774,1.061030261084783,1.078855291067254,66254.4538644693,68383.56020595449,338.9376502680783,339.65750836469135,62351.08405254558,61516.52830869217,1,0.582122899830684
2025-03-08 00:00:00+00:00,0,1,0,1325411718,0.0312934704124927,87.81858825683594,2849,11.136099537213644,474156,0.0022964453241004,508923.0,292.0,375439.0,2523.0,356564.0,87.8178939819336,0.0298144444823265,10.82727042833964,403115.0,2209.0,392649.0,87.8299789428711,0.0231153760105371,10.488495389620462,349059.0,2101.1428571428573,330821.28571428574,87.82271248953683,0.0272774305194616,10.76353614103226,321413.23333333334,1866.3333333333333,305814.4666666667,87.82341283162435,0.02427109144628044,10.771035904412107,26.247596839611532,35.554111320347644,28.97238569488456,12.921125644074504,20.75823445367235,32.97921270795705,35.37945650647269,4.960769706921542,-0.012969018292219303,0.0007905847781763953,0.26386556774842485,0.2395705986348532,178.56947368421052,1.0733217056797644,0.006008558346707947,2.1881655290797142e-05,-0.0017517634800474718,0.0003136538292327682,0.999992025565109,1.0860131562722422,1.1238650136453538,84095.29461680229,77001.16071883042,429.481261344623,386.43073460024254,77066.52293646461,69203.2363882095,1,0.7890915236577213
2025-03-09 00:00:00+00:00,0,1,0,1325411718,0.027754757553339,87.82176208496094,2077,11.003189524014791,485775,0.0023669083621566,525715.0,295.0,508923.0,2849.0,474156.0,87.81858825683594,0.0312934704124927,11.136099537213644,397721.0,1793.0,379255.0,87.82827758789062,0.0225105937570333,10.802504777908323,367343.85714285716,2141.714285714286,346038.4285714286,87.82178170340401,0.028026596776076697,10.792205390476042,327675.9,1859.3666666666666,312211.6,87.82369918823242,0.02425867399821675,10.719182035715683,32.181856125273754,3.299516822780646,15.8393753485778,-27.097227097227094,28.086643551172696,2.4504593424948817,23.29642590909977,-11.308150909785331,-0.007418456912311466,0.0036140732708078716,0.30330850664117787,0.26107734589697346,252.99085659287778,1.082216906557755,0.004275633213662264,2.0929911823141757e-05,-0.0010585784912080201,0.0002323731962393965,0.9999781666583606,1.1210585128258048,1.155322701403091,99834.51491838365,85548.7542864021,429.8607300658685,380.4415296353294,89939.22331548989,76541.34754073663,1,0.8151277312279439
2025-03-10 00:00:00+00:00,0,0,0,1325411718,0.0291515719145536,87.82077026367188,1959,10.597434560457865,313551,0.0015124261016531,336509.0,284.0,525715.0,2077.0,485775.0,87.82176208496094,0.027754757553339,11.003189524014791,290624.0,1745.0,278976.0,87.8265151977539,0.0236301589757204,10.606715520222982,373898.85714285716,2172.285714285714,350977.71428571426,87.82096099853516,0.02881537005305287,10.790879539081024,323614.3333333333,1847.2666666666667,308527.4666666667,87.82377548217774,0.024362094389895558,10.686665123096411,15.788441422594147,-35.99022283937114,12.263610315186257,-5.681271064034665,12.393539229181005,-35.45345067160722,23.365957649740587,5.032702442203663,-0.006541229683421079,-0.0011293570813419862,0.2890950389627992,0.25322486007518225,171.68826530612245,1.0732159259070266,0.006247767515436036,3.149218317570909e-05,-0.0004907335553777354,0.00017749247482056442,0.9999679530556831,1.1553841058014236,1.1827952716989865,97002.18533668897,81947.19427665672,417.1729356535153,370.8723112667924,87503.22113342705,73573.78356112288,1,0.5217614443334967
2025-03-11 00:00:00+00:00,0,0,0,1325411718,0.0285814851522445,87.82158660888672,1886,10.73093326886495,302600,0.0014260892024411,317745.0,277.0,336509.0,1959.0,313551.0,87.82077026367188,0.0291515719145536,10.597434560457865,279304.0,1732.0,265270.0,87.82377624511719,0.0241574235260486,10.623384793599447,379390.4285714286,2194.285714285714,356310.5714285714,87.82064819335938,0.029447378856795138,10.806243606976096,319195.0,1847.6333333333334,304866.9,87.82380065917968,0.024493038157621983,10.66284525797563,13.763139804657287,-5.576076717116041,8.891454965357969,-3.726391015824404,14.07245448034078,-3.4925737758769726,18.31346634058675,-1.9555952728041115,-0.0024932157601131877,0.000929558249596063,0.26877101619087546,0.2455404560790635,168.38632750397457,1.0500461003103096,0.0062326297665903285,3.3772048330631856e-05,-2.1525791712145944e-05,0.0001430659988946557,0.9999641046527633,1.1885851237376168,1.202275465676822,91953.76386254648,78375.28587815668,384.57292567840557,370.9061116754018,83153.51148741093,70910.35002337836,1,0.4926676259171282
2025-03-12 00:00:00+00:00,0,0,0,1325411718,0.0349868647754192,87.823974609375,2288,10.462467590967814,331721,0.0015276156475847,340831.0,281.0,317745.0,1886.0,302600.0,87.82158660888672,0.0285814851522445,10.73093326886495,279525.0,1853.0,270314.0,87.8228988647461,0.0270432960242033,10.572206536928812,388148.4285714286,2256.4285714285716,365083.0,87.82080187116351,0.03058217439268313,10.790566614695953,321285.06666666665,1893.8,307318.76666666666,87.8238764444987,0.024781416667004386,10.63652327728732,21.932206421608093,7.26557459598105,23.475445223961145,21.314952279957588,22.716914403249543,9.623595505617978,29.37352290233608,22.410940470921226,0.001224902209795431,0.002719149790486597,0.24279079498428752,0.24301747211919775,148.89951944080386,1.0274597403850212,0.006897341750019595,3.069684651373056e-05,0.000656400408066512,0.0001297081935669325,0.9999649916006939,1.2081122617943918,1.234076921574958,85142.41359327883,78077.88473098126,351.2324689614552,333.59167689940483,77146.96901170186,70510.40035571414,1,0.5284627597883861
2025-03-13 00:00:00+00:00,0,0,0,1325411718,0.0313932262361049,87.82795715332031,2039,10.850030819574991,323340,0.0015176916923838,339137.0,278.0,340831.0,2288.0,331721.0,87.823974609375,0.0349868647754192,10.462467590967814,311877.0,2213.0,291214.0,87.82103729248047,0.0324926264584064,10.776571393013,392042.71428571426,2231.5714285714284,369672.4285714286,87.82179042271206,0.030425117218068627,10.801060818490523,323694.76666666666,1905.1333333333334,309382.6,87.82407124837239,0.025027708336710888,10.641760607618064,8.740625310619254,-0.49702051749987985,-7.862629914143692,-10.882867132867135,11.031749847191419,-2.5265207810177825,-3.3835375656961153,-10.271393456892685,0.007879502512353476,0.004534688805679643,0.21670838610728935,0.23927744562954206,166.2436274509804,1.0488524498903635,0.0063060360424443546,3.199296693256135e-05,0.0014566693987153735,0.00014387391698183756,0.9999740296068275,1.211149374835061,1.215657335012202,77711.99875816442,77452.85693165063,318.09111280255513,332.51919657661773,70516.431892438,70025.2269934897,1,0.5258361914448917
2025-03-14 00:00:00+00:00,0,0,0,1325411718,0.0330969505012035,87.8290786743164,2898,10.857900897661844,360514,0.0017287193805506,386849.0,276.0,339137.0,2039.0,323340.0,87.82795715332031,0.0313932262361049,10.850030819574991,375439.0,2523.0,356564.0,87.8178939819336,0.0298144444823265,10.82727042833964,393672.71428571426,2285.1428571428573,370236.71428571426,87.8233882359096,0.030894046649336766,10.805436599822269,327640.36666666664,1950.6,312821.3333333333,87.82439651489258,0.025371339855094707,10.6544808520787,3.0391088832007362,14.068650722274478,14.863258026159333,42.12849435998039,1.1077955149706664,11.496876353064888,11.009784270247991,5.4270442046481016,0.012736233899102167,0.0012769521601674327,0.21145421277538926,0.23671700828508938,133.44222145567437,1.0730455043479468,0.008038500478482171,2.8067470331295965e-05,0.0016809191022611717,0.00014341734142471094,0.9999885193747639,1.2015391091483771,1.2176750154222962,76928.7644491335,77558.04739076305,381.48187058158965,371.04369107917864,69578.49750126229,69914.95577033516,1,0.5998142485905841
2025-03-15 00:00:00+00:00,0,1,0,1325411718,0.0311793684959411,87.83071899414062,3022,10.99560530980428,505394,0.0024083143274995,540022.0,276.0,386849.0,2898.0,360514.0,87.8290786743164,0.0330969505012035,10.857900897661844,508923.0,2849.0,474156.0,87.81858825683594,0.0312934704124927,11.136099537213644,398115.4285714286,2309.8571428571427,374699.28571428574,87.8251211983817,0.030877746375543684,10.785365995906643,336958.3333333333,1993.6333333333334,321123.43333333335,87.82488199869792,0.02559016142040487,10.668902198531201,6.110747598359678,39.59503578915804,6.072306072306066,4.2788129744651515,6.588127114283071,40.18706624430675,-0.3646189286377277,-5.793832894642891,0.013813405049512006,0.0018676272699025276,0.2406809136867504,0.2540014414355157,178.63777704267284,1.0685147261053236,0.005979481395739966,2.0361364811877047e-05,0.001780646187922548,0.0001273659100401959,1.000002723598123,1.1814975003974635,1.2066256975980871,89915.31207597352,85587.90237037564,447.70710720979633,416.74630365391556,81121.50238654827,77366.18222840622,1,0.8373109149884952
2025-03-16 00:00:00+00:00,0,1,0,1325411718,0.0322523973882198,87.83686828613281,2553,11.14519719282786,519957,0.0025424456036918,571389.0,279.0,540022.0,3022.0,505394.0,87.83071899414062,0.0311793684959411,10.99560530980428,525715.0,2077.0,485775.0,87.82176208496094,0.027754757553339,11.003189524014791,404640.28571428574,2377.8571428571427,379582.4285714286,87.82727922712054,0.03152026635195523,10.805652805737083,345841.13333333336,2008.9666666666667,328648.9,87.82562917073568,0.025842200405895674,10.690087990023665,8.687977326117768,5.8084670624530155,22.91766971593645,-15.519523494374587,7.036591014358495,2.8815142245456116,16.204932888486766,3.441470895789256,0.017200977084996794,0.007001299844300313,0.2702799892096909,0.27588208846717244,223.72317932654659,1.0989137584189492,0.004910011962504664,1.950541170273869e-05,0.002559389386859264,0.0001327735298347931,1.0000187878686488,1.1700178108203219,1.2197206838766002,104325.93290074052,95411.37414185386,439.850005652537,428.8159707632349,92565.05908546015,85236.14620220437,1,0.8859458436959259
2025-03-17 00:00:00+00:00,0,0,0,1325411718,0.0359635129570961,87.8348159790039,2633,10.580732067426046,387733,0.0017977637142467,404829.0,280.0,571389.0,2553.0,519957.0,87.83686828613281,0.0322523973882198,11.14519719282786,336509.0,1959.0,313551.0,87.82077026367188,0.0291515719145536,10.597434560457865,414400.28571428574,2474.1428571428573,390179.85714285716,87.82928575788226,0.032493400786604155,10.803266735303964,345467.73333333334,2023.1333333333334,328606.4,87.8262825012207,0.026231074084838196,10.684344226841766,20.302577345628194,-29.15001863879073,34.40530883103625,3.133568350959659,23.658671157164225,-25.429795156137914,23.367319822440557,11.506479732981912,0.01599361436919189,-0.002336498521582353,0.2554794680463894,0.27542012670165594,153.69362186788155,1.0440895046604115,0.006790737980161657,2.6136235129377877e-05,0.0024370465959816117,0.00012022873450989586,1.0000341954205054,1.1995339817002275,1.2387369530318106,100697.12283928378,95148.76688600055,423.63303760384275,442.4225420874629,89501.10960221502,85205.3247678812,1,0.6276924651289716
2025-03-18 00:00:00+00:00,0,0,0,1325411718,0.0299279186874628,87.83689880371094,1977,10.91074631430886,354455,0.0016974338277361,382903.0,274.0,404829.0,2633.0,387733.0,87.8348159790039,0.0359635129570961,10.580732067426046,317745.0,1886.0,302600.0,87.82158660888672,0.0285814851522445,10.73093326886495,423708.5714285714,2487.1428571428573,397587.71428571426,87.83147321428571,0.03268574843449249,10.828954313224525,344663.6666666667,2027.3666666666666,327620.1,87.82689793904622,0.02648751654972629,10.69320477843023,20.506380902925294,-5.41611396416759,4.825026511134678,-24.91454614508165,17.13648380700594,-8.5827102671168,4.710859243479737,-16.782549237705634,0.017435570701329617,0.0023712973993506026,0.23725225445345316,0.27479412316378704,193.58088978766432,1.0802553772541585,0.005577561107725642,2.8494730570348858e-05,0.0021528516496908093,0.0001346049239817092,1.0000520942370372,1.2293392440414996,1.2340057767639319,95268.52414965689,94711.55006808245,401.83108364115856,441.31500074783764,84461.06425481026,84711.29727465683,1,0.5936959258730936
2025-03-19 00:00:00+00:00,0,0,0,1325411718,0.0296910256147384,87.83416748046875,1992,10.926848451296488,304177,0.0014326283942059,323624.0,274.0,382903.0,1977.0,354455.0,87.83689880371094,0.0299279186874628,10.91074631430886,340831.0,2288.0,331721.0,87.823974609375,0.0349868647754192,10.462467590967814,421250.4285714286,2444.8571428571427,393652.85714285716,87.83292933872768,0.03192919998296666,10.895294436128621,345243.1,2033.1333333333334,327953.73333333334,87.82742106119791,0.026697335764765698,10.70351060429947,-5.048543119610594,-15.481466585532111,-12.937062937062937,0.7587253414264028,-8.303363368613981,-14.1845932487904,-15.136649696035388,-0.7915454301993918,0.01160602345666728,-0.003109539703005648,0.22629454895551762,0.2737820448495034,162.3803311590567,1.0639296727573986,0.006548797085916799,3.3763919509606764e-05,0.001370293753490385,0.00012340779034155386,1.0000627170587866,1.220155967118325,1.1959695253601226,91581.27465112715,94521.3618881816,390.40838719373926,439.6254466399095,81609.08302527067,84594.63366445355,1,0.5017830894893852
2025-03-20 00:00:00+00:00,0,0,0,1325411718,0.0270541571080684,87.83474731445312,1943,10.729692618052164,290399,0.0013534833771512,306151.0,275.0,323624.0,1992.0,304177.0,87.83416748046875,0.0296910256147384,10.926848451296488,339137.0,2039.0,323340.0,87.82795715332031,0.0313932262361049,10.850030819574991,416538.14285714284,2431.1428571428573,388947.0,87.83389936174665,0.03130933296467573,10.878103264482503,346599.93333333335,2046.3333333333333,329149.1,87.82783864339193,0.02687548901885744,10.712941929364236,-9.726452731491996,-5.399166934467159,-4.708190289357528,-2.459839357429716,-10.18772808808066,-4.5295995423717095,-13.821673170520466,-8.881028701686466,0.00773120695607421,0.0006601462745114972,0.2276565051730128,0.2701220712746197,157.48508230452674,1.0542389807162535,0.006690771349862259,3.5046946020447894e-05,0.0008547646658761972,0.00013480350889002803,1.0000690068029492,1.2017836785229508,1.1649772379102477,92039.346043471,93624.2918956451,404.15754870573966,430.3734010923802,81677.06546697763,83770.81426390722,1,0.4746909828389265
2025-03-21 00:00:00+00:00,0,0,0,1325411718,0.0276232566684484,87.83792877197266,2386,10.8400669892629,328190,0.0015242518377325,345243.0,273.0,306151.0,1943.0,290399.0,87.83474731445312,0.0270541571080684,10.729692618052164,386849.0,2898.0,360514.0,87.8290786743164,0.0330969505012035,10.857900897661844,410594.4285714286,2358.0,384329.28571428574,87.83516366141183,0.030527376702853572,10.875555563282651,349753.6,2071.6,332040.86666666664,87.82830123901367,0.02707764313866691,10.725941687762134,-10.755100827454644,12.768862424097914,-17.667356797791577,22.799794132784346,-8.966087308675942,13.01347456430635,-16.538363051170112,2.1035567957512713,0.010076500618971806,0.003622094463517911,0.23155237421777333,0.26263346995312503,144.6346878927524,1.0519575491101218,0.0072701567075270195,3.139827770870138e-05,0.0005978175572005525,0.0001737787673165163,1.0000781345227148,1.1739534019704976,1.1274015447548476,93114.98321695825,91857.0015965973,400.8050963682143,427.2056437700378,82631.34578540965,82119.67052008031,1,0.5353036213772273
2025-03-22 00:00:00+00:00,0,1,0,1325411718,0.0252515655010938,87.83821105957031,2453,10.99685529867808,411263,0.0019364296185555,439323.0,266.0,345243.0,2386.0,328190.0,87.83792877197266,0.0276232566684484,10.8400669892629,540022.0,3022.0,505394.0,87.83071899414062,0.0311793684959411,10.99560530980428,396208.85714285716,2276.714285714286,370882.0,87.83623395647321,0.02968054770358967,10.875734133121767,355748.9,2099.633333333333,337396.76666666666,87.82881469726563,0.027195186788837075,10.731152411903997,-18.647203262089317,27.25037147748108,-18.82859033752482,2.808046940486175,-18.625270580972465,25.312471434230165,-19.011940526053237,-8.585849220535879,0.008530119661420699,0.0003213732400197955,0.2234090251223396,0.25756934553731714,179.0232273838631,1.0682262488328664,0.005964538593215064,2.503131014622028e-05,0.00028937203543802494,0.00019982394175005914,1.0000844740901167,1.11373178425248,1.0913897350310817,88729.60715121366,91630.01134862048,373.7824189328672,423.58457880605863,78569.38894780909,81863.26898646723,1,0.6811758467349306
