timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,ccu_playing,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-04-13 00:00:00+00:00,0,0,0,4393276188,0.0,0.0,0.0,1549,0.0,0.0339742675423622,0,93.3729019165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.0,93.3729019165039,0.0339742675423622,0.0,0.0,1549.0,0.0,93.3729019165039,0.0339742675423622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-04-14 00:00:00+00:00,0,0,0,4393276188,0.0,0.0,0.0,1541,0.0,0.0300815515220165,85683,93.399658203125,0.0,1549.0,0.0,93.3729019165039,0.0339742675423622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,42841.5,93.38628005981445,0.03202790953218935,0.0,0.0,1545.0,42841.5,93.38628005981445,0.03202790953218935,0.0,0.0,0.0,0.0,-0.5164622336991553,0.0,inf,0.0,-11.457836480188742,0.0,0.02865530156170859,0.0,0.0,0.0,0.0,0.01798468792306615,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.656854249492381,5.656854249492381,60587.030332406954,60587.030332406954,0,0.0
2023-04-15 00:00:00+00:00,0,1,0,4393276188,0.0,0.0,0.0,2229,0.0,0.0341252163052558,121650,93.38504791259766,0.0,1541.0,85683.0,93.399658203125,0.0300815515220165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.0,69111.0,93.38586934407552,0.03272701178987817,0.0,0.0,1773.0,69111.0,93.38586934407552,0.03272701178987817,0.0,0.0,0.0,0.0,44.64633354964309,0.0,41.976821539862044,0.0,13.442341164749315,0.0,-0.01564276658868602,0.0,0.0,0.0,0.0,0.01832290733327305,0.0,0.006072998046862616,0.0,1.0,0.0,1.0,0.0,0.0,394.92784151031947,394.92784151031947,62495.231922123465,62495.231922123465,0,0.0
2023-04-16 00:00:00+00:00,0,1,0,4393276188,0.0,0.0,0.0,2049,0.0,0.0317366048693656,110509,93.40167999267578,0.0,2229.0,121650.0,93.38504791259766,0.0341252163052558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,79460.5,93.38982200622559,0.032479410059750025,0.0,0.0,1842.0,79460.5,93.38982200622559,0.032479410059750025,0.0,0.0,0.0,0.0,-8.075370121130554,0.0,-9.158240854911636,0.0,-6.999549583872722,0.0,0.017810217427616237,0.0,0.0,0.0,0.0,0.01854130847887069,0.0,0.007172393798811058,0.0,1.0,0.0,1.0,0.0,0.0,350.7458719167863,350.7458719167863,55065.578567740486,55065.578567740486,0,0.0
2023-04-17 00:00:00+00:00,0,0,0,4393276188,0.0,0.0,0.0,1111,0.0,0.0273240245878696,63196,93.4454345703125,0.0,2049.0,110509.0,93.40167999267578,0.0317366048693656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.8,76207.6,93.40094451904297,0.03144833296537394,0.0,0.0,1695.8,76207.6,93.40094451904297,0.03144833296537394,0.0,0.0,0.0,0.0,-45.77842850170815,0.0,-42.81370748083867,0.0,-13.903756560158499,0.0,0.04684560025061124,0.0,0.0,0.0,0.0,0.017579948415272877,0.0,0.014708709716793002,0.014708709716793002,1.0,0.0,1.0,0.0,0.0,446.25015406159804,446.25015406159804,48239.71651347052,48239.71651347052,0,0.0
2023-04-18 00:00:00+00:00,0,0,0,4393276188,0.0,0.0,0.0,1626,0.0,0.0421949923038482,82941,93.49195861816406,0.0,1111.0,63196.0,93.4454345703125,0.0273240245878696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.1666666666667,77329.83333333333,93.41611353556316,0.03323944285511965,0.0,0.0,1684.1666666666667,77329.83333333333,93.41611353556316,0.03323944285511965,0.0,0.0,0.0,0.0,46.354635463546344,0.0,31.24406608013166,0.0,54.424514471343684,0.0,0.04978739524887921,0.0,0.0,0.0,0.0,0.01960406066890116,0.0,0.021406991141187336,0.021406991141187336,1.0,0.0,1.0,0.0,0.0,400.1541786195249,400.1541786195249,43234.39192780056,43234.39192780056,0,0.0
2023-04-19 00:00:00+00:00,0,0,0,4393276188,0.0,0.0,0.0,1300,0.0,0.0341233126819133,80520,93.47405242919922,0.0,1626.0,82941.0,93.49195861816406,0.0421949923038482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.2857142857142,77785.57142857143,93.4243905203683,0.03336570997323303,0.0,0.0,1629.2857142857142,77785.57142857143,93.4243905203683,0.03336570997323303,0.0,0.0,0.0,0.0,-20.049200492004914,0.0,-2.918942380728473,0.0,-19.129472909511016,0.0,-0.01915265144671885,0.0,0.0,0.0,0.0,0.016144856621254082,0.0,0.019587108067109296,0.019587108067109296,1.0,0.0,1.0,0.0,0.0,393.0897752785887,393.0897752785887,39485.833978179835,39485.833978179835,0,0.0
2023-04-20 00:00:00+00:00,0,0,0,4393276188,0.0,0.0,0.0,1138,0.0,0.02837142534554,69186,93.48555755615234,0.0,1300.0,80520.0,93.47405242919922,0.0341233126819133,0.0,0.0,1549.0,0.0,93.3729019165039,0.0339742675423622,0.0,0.0,1570.5714285714287,87669.28571428571,93.44048418317523,0.03256530394511557,0.0,0.0,1567.875,76710.625,93.43203639984131,0.0327414243947714,0.0,0.0,0.0,-26.53324725629438,-12.461538461538456,inf,-14.076005961251859,-16.49142896115734,-16.856180963409294,0.12065132103227239,0.01230836435794913,0.0,0.0,0.0,0.0,0.016448176680590284,0.0,0.018785204206199026,0.018155325026739118,1.0000904163460353,0.0,0.9946208678177131,0.0,0.0,403.25618850977173,403.25618850977173,36682.995398559186,36682.995398559186,0,0.0
2023-04-21 00:00:00+00:00,0,0,0,4393276188,0.0,0.0,0.0,1162,0.0,0.0251443907618522,68880,93.48870849609376,0.0,1138.0,69186.0,93.48555755615234,0.02837142534554,0.0,0.0,1541.0,85683.0,93.399658203125,0.0300815515220165,0.0,0.0,1516.4285714285713,85268.85714285714,93.45320565359933,0.031859995265092096,0.0,0.0,1522.7777777777778,75840.55555555556,93.43833329942491,0.03189730954666927,0.0,0.0,0.0,-24.594419208306295,2.108963093145877,-19.6106578901299,-0.44228601162085157,-16.412586819369423,-11.374242021277558,0.09534327499902684,0.003370509866762461,0.0,0.0,0.0,0.0,0.01686967378522379,0.0,0.018119812011717116,0.01648686726887621,1.0001591675883896,0.0,0.9988301746414512,0.0,0.0,400.73987129364156,400.73987129364156,34412.93463260258,34412.93463260258,0,0.0
2023-04-22 00:00:00+00:00,0,1,0,4393276188,0.0,0.0,0.0,1571,0.0,0.0250171739608049,82022,93.5150375366211,0.0,1162.0,68880.0,93.48870849609376,0.0251443907618522,0.0,0.0,2229.0,121650.0,93.38504791259766,0.0341252163052558,0.0,0.0,1422.4285714285713,79607.71428571429,93.47177559988839,0.030558846358741974,0.0,0.0,1527.6,76458.7,93.44600372314453,0.03120929598808283,0.0,0.0,0.0,-29.519964109466123,35.19793459552496,-32.57542129058775,19.07955865272939,-26.690064798353006,-0.5059450525256137,0.13919746996875482,0.02816280270727667,0.0,0.0,0.0,0.0,0.019153164356339077,0.0,0.015007836478103257,0.016174316406249663,1.000275794316686,0.0,0.9791584651704663,0.0,0.0,378.1287846458898,378.1287846458898,32503.657555043796,32503.657555043796,0,0.0
