timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,ratings_like_ratio,ccu_playing,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-20 00:00:00+00:00,1,1,0,6739698191,468.0,0.0133566341937509,90.41226959228516,13670.0,20.9584059715271,142971,0.1055126413702964,472292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142971.0,13670.0,472292.0,90.41226959228516,0.1055126413702964,20.9584059715271,142971.0,13670.0,472292.0,90.41226959228516,0.1055126413702964,20.9584059715271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45797673908273,0.30271674574893126,0.028943897114714807,0.00014659098265063858,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-21 00:00:00+00:00,1,0,0,6739698191,468.0,0.0124575491746024,90.45389556884766,14045.0,21.863104661305744,143467,0.1109883934259414,1268452.0,142971.0,13670.0,472292.0,90.41226959228516,0.1055126413702964,20.9584059715271,0.0,0.0,0.0,0.0,0.0,0.0,143219.0,13857.5,870372.0,90.4330825805664,0.10825051739811889,21.41075531641642,143219.0,13857.5,870372.0,90.4330825805664,0.10825051739811889,21.41075531641642,0.0,0.34692350196892097,0.0,2.7432333577176227,0.0,168.5736789951979,0.0,5.189664465348631,0.0,0.04604018541976007,0.0024488717521315437,0.0024488717521315437,10.214082301010963,0.11310391476861972,0.011072542695708867,0.00015239011250805577,0.0,0.0,1.0,1.0,1.0,350.72496346852756,350.72496346852756,265.1650429449553,265.1650429449553,562970.1349094816,562970.1349094816,2,1.0
2025-07-22 00:00:00+00:00,1,0,0,6739698191,376.0,0.0124158991029312,90.60009002685548,13683.0,23.127314885457356,159266,0.1086181104183197,1286901.0,143467.0,14045.0,1268452.0,90.45389556884766,0.1109883934259414,21.863104661305744,0.0,0.0,0.0,0.0,0.0,0.0,148568.0,13799.333333333334,1009215.0,90.48875172932942,0.1083730484048525,21.982941839430065,148568.0,13799.333333333334,1009215.0,90.48875172932942,0.1083730484048525,21.982941839430065,0.0,11.012288540221803,0.0,-2.577429690281241,0.0,1.454449991012674,0.0,-2.1356134046604636,0.0,0.16162317508652269,0.062382602085650295,0.062382602085650295,11.638848289973692,0.12375922952952129,0.010632511255713333,0.0001452109657710471,0.09391021728516039,0.0,1.0,1.0,1.0,9268.058426660893,9268.058426660893,212.8528443158169,212.8528443158169,465080.4471776899,465080.4471776899,3,1.0
2025-07-23 00:00:00+00:00,1,0,0,6739698191,326.0,0.0124425640158321,90.67756652832033,12736.0,20.199390649795532,175671,0.1076474338769912,1316612.0,159266.0,13683.0,1286901.0,90.60009002685548,0.1086181104183197,23.127314885457356,0.0,0.0,0.0,0.0,0.0,0.0,155343.75,13533.5,1086064.25,90.53595542907715,0.10819164477288717,21.53705404202143,155343.75,13533.5,1086064.25,90.53595542907715,0.10819164477288717,21.53705404202143,0.0,10.300377984001607,0.0,-6.920996857414307,0.0,2.3087246027472252,0.0,-0.8936599408608248,0.0,0.08551481730523225,0.0999152103786177,0.0999152103786177,13.792180262228154,0.13342645105281506,0.009673305671446355,0.00011498355258547482,0.094208526611326,0.0,1.0,1.0,1.0,15521.203462253392,15521.203462253392,559.3511121528828,559.3511121528828,409662.19067289657,409662.19067289657,4,1.0
2025-07-24 00:00:00+00:00,1,0,0,6739698191,299.0,0.0119797536689474,90.8087158203125,14944.0,23.87963040669759,185188,0.1154314428567886,1304287.0,175671.0,12736.0,1316612.0,90.67756652832033,0.1076474338769912,20.199390649795532,0.0,0.0,0.0,0.0,0.0,0.0,161312.6,13815.6,1129708.8,90.59050750732422,0.10963960438966747,22.005569314956666,161312.6,13815.6,1129708.8,90.59050750732422,0.10963960438966747,22.005569314956666,0.0,5.417513419972564,0.0,17.336683417085432,0.0,-0.936114815906286,0.0,7.2310213996296335,0.0,0.14463256681156444,0.11742701308860495,0.11742701308860495,12.391301438608231,0.1419839789985034,0.011457592188228366,0.00012894734788080063,0.10165634155273066,0.10165634155273066,1.0,1.0,1.0,18942.456791556895,18942.456791556895,795.3347094148476,795.3347094148476,367955.9302059147,367955.9302059147,5,1.0
2025-07-25 00:00:00+00:00,1,0,0,6739698191,280.0,0.0113555822412374,90.83683013916016,15638.0,23.45226303736369,190895,0.1119138076901435,1404949.0,185188.0,14944.0,1304287.0,90.8087158203125,0.1154314428567886,23.87963040669759,0.0,0.0,0.0,0.0,0.0,0.0,166243.0,14119.333333333334,1175582.1666666667,90.63156127929688,0.11001863827308013,22.246684935357834,166243.0,14119.333333333334,1175582.1666666667,90.63156127929688,0.11001863827308013,22.246684935357834,0.0,3.081733157656008,0.0,4.644004282655256,0.0,7.717779905802935,0.0,-3.047380401377542,0.0,0.030959934400232036,0.1251565652103877,0.1251565652103877,12.206343116567556,0.1358731627460052,0.011130645218691056,0.00012285361158622334,0.09327828543527082,0.09327828543527082,1.0,1.0,1.0,20806.402870270485,20806.402870270485,1029.3539073936943,1029.3539073936943,347763.49416660547,347763.49416660547,6,1.0
2025-07-26 00:00:00+00:00,1,1,0,6739698191,267.0,0.0108187356561425,90.87049102783205,14749.0,28.62132676442464,197127,0.1058246791362762,1330978.0,190895.0,15638.0,1404949.0,90.83683013916016,0.1119138076901435,23.45226303736369,0.0,0.0,0.0,0.0,0.0,0.0,170655.0,14209.285714285714,1197781.5714285714,90.66569410051618,0.10941950125353671,23.15734805379595,170655.0,14209.285714285714,1197781.5714285714,90.66569410051618,0.10941950125353671,23.15734805379595,0.0,3.2646219125697318,0.0,-5.684870188003577,0.0,-5.265030972654527,0.0,-5.440909106342184,0.0,0.03705643252887025,0.13063693051124373,0.13063693051124373,13.364542372881356,0.14810676952829457,0.011081316835201757,0.0001451915849824715,0.08389854431152785,0.08389854431152785,1.0,1.0,1.0,22293.845376396297,22293.845376396297,969.3371814949486,969.3371814949486,322850.6903068646,322850.6903068646,7,1.0
2025-07-27 00:00:00+00:00,1,1,0,6739698191,261.0,0.0103518062498333,90.92465209960938,15696.0,21.67339317003886,203077,0.119697131216526,1424784.0,197127.0,14749.0,1330978.0,90.87049102783205,0.1058246791362762,28.62132676442464,142971.0,13670.0,472292.0,90.41226959228516,0.1055126413702964,20.9584059715271,179241.57142857142,14498.714285714286,1333851.857142857,90.7388916015625,0.11144585694585522,23.259489082154772,174707.75,14395.125,1226156.875,90.69806385040283,0.11070420499891037,22.971853693326313,42.040693567226924,3.0183587230567133,14.820775420629118,6.4207742897823605,201.67438787868522,7.047900115554118,13.443403237768603,13.108900677492707,0.5667178908734583,0.05960248609280239,0.1351374823109866,0.1351374823109866,12.937312862330382,0.14253168021841892,0.011016398965457946,0.0001067244761620602,0.07544054303850474,0.07751219613212718,1.000450150195345,1.0259508890050466,1.0066994017702593,23609.56547521727,23609.56547521727,1040.035499050736,1040.035499050736,309489.03722677083,309489.03722677083,8,1.0
2025-07-28 00:00:00+00:00,1,0,0,6739698191,272.0,0.0093108387923395,90.93571472167967,15434.0,28.04141354560852,195515,0.1176315918564796,1409351.0,203077.0,15696.0,1424784.0,90.92465209960938,0.119697131216526,21.67339317003886,143467.0,14045.0,1268452.0,90.45389556884766,0.1109883934259414,21.863104661305744,186677.0,14697.142857142857,1353980.2857142857,90.80772290910993,0.11239488529307497,24.142104637055166,177019.66666666666,14510.555555555555,1246511.7777777778,90.72446950276692,0.1114739146497514,23.53513812135767,36.2787261182014,-3.723710710715644,9.88964044143823,-1.6692150866462807,11.10794890149569,-1.083181731406302,5.985489316025627,-1.7256381494306194,0.5326682171087782,0.012166801648216818,0.13076633446707467,0.13076633446707467,12.666990605766117,0.13872687589757562,0.010951132151513603,0.00014342260247554432,0.055815015520370034,0.07010192871093943,1.0009176510681108,1.0545551435904486,1.008261759230554,23148.2129385834,23148.2129385834,1032.657991678647,1032.657991678647,295870.63008508366,295870.63008508366,8,0.9627628928928436
2025-07-29 00:00:00+00:00,1,0,0,6739698191,275.0,0.0086789523891398,90.9721450805664,15871.0,22.64622990290324,194331,0.1212008297443389,1397141.0,195515.0,15434.0,1409351.0,90.93571472167967,0.1176315918564796,28.04141354560852,159266.0,13683.0,1286901.0,90.60009002685548,0.1086181104183197,23.127314885457356,191686.2857142857,15009.714285714286,1369728.857142857,90.86087363106864,0.11419241662536342,24.073378210976013,178750.8,14646.6,1261574.7,90.74923706054688,0.11244660615921016,23.44624729951223,22.01662627302752,-0.6055801345165368,15.990645326317331,2.8314111701438494,8.56631551300373,-0.8663562164428873,11.584365882963276,3.0342511153075957,0.4106563841168809,0.04006166223935459,0.12587607836215797,0.12587607836215797,12.243636592741936,0.1390918031238056,0.011359618421033797,0.00011653371499754667,0.04376983642578062,0.06449279785156556,1.0012301653891291,1.0723660297704163,1.0155256839293256,22500.449708098426,22500.449708098426,1064.4136831556084,1064.4136831556084,282987.1776255163,282987.1776255163,8,0.9569325920709878
