timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,visits_visits_gained,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-05-30 00:00:00+00:00,0,0,1,3256689155,0.0,231502,0.0,3086,0.0753329172730445,0.0,85.44600677490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.0,231502.0,85.44600677490234,0.0753329172730445,0.0,0.0,3086.0,231502.0,85.44600677490234,0.0753329172730445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013330280817095242,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2022-05-31 00:00:00+00:00,0,0,0,3256689155,0.0,221728,0.0,2873,0.0811472088098526,0.0,84.77137756347656,0.0,0.0,3086.0,231502.0,85.44600677490234,0.0753329172730445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.5,226615.0,85.10869216918945,0.07824006304144855,0.0,0.0,2979.5,226615.0,85.10869216918945,0.07824006304144855,0.0,0.0,0.0,0.0,-6.902138690861959,0.0,-4.221993762472898,0.0,7.718128737447105,0.0,-0.7895386067636956,0.0,0.0,0.0,0.0,0.012957258635541584,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,150.61374439273462,150.61374439273462,6911.261679317316,6911.261679317316,0,0.0
2022-06-01 00:00:00+00:00,1,0,0,3256689155,0.0,236595,0.0,2684,0.0803214758634567,0.0,84.25030517578125,0.0,0.0,2873.0,221728.0,84.77137756347656,0.0811472088098526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2881.0,229941.66666666666,84.82256317138672,0.07893386731545127,0.0,0.0,2881.0,229941.66666666666,84.82256317138672,0.07893386731545127,0.0,0.0,0.0,0.0,-6.57848938391925,0.0,6.7050620580170195,0.0,-1.0175740589313365,0.0,-0.614679627336634,0.0,0.0,0.0,0.0,0.011344232362339177,0.0,-0.597850799560545,0.0,1.0,0.0,1.0,0.0,0.0,201.11936754077166,201.11936754077166,7555.322781545034,7555.322781545034,0,0.0
2022-06-02 00:00:00+00:00,1,0,0,3256689155,0.0,191134,0.0,2046,0.0595587231218814,0.0,83.8155517578125,0.0,0.0,2684.0,236595.0,84.25030517578125,0.0803214758634567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672.25,220239.75,84.57081031799316,0.0740900812670588,0.0,0.0,2672.25,220239.75,84.57081031799316,0.0740900812670588,0.0,0.0,0.0,0.0,-23.77049180327869,0.0,-19.214691772860792,0.0,-25.849565783466367,0.0,-0.516025926626229,0.0,0.0,0.0,0.0,0.010704475894001622,0.0,-0.5412437438964942,0.0,1.0,0.0,1.0,0.0,0.0,448.6337593182216,448.6337593182216,20360.84517523769,20360.84517523769,0,0.0
2022-06-03 00:00:00+00:00,1,0,0,3256689155,0.0,172811,0.0,1919,0.0496269203722476,0.0,83.68965911865234,0.0,0.0,2046.0,191134.0,83.8155517578125,0.0595587231218814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.6,210754.0,84.394580078125,0.06919744908809657,0.0,0.0,2521.6,210754.0,84.394580078125,0.06919744908809657,0.0,0.0,0.0,0.0,-6.20723362658846,0.0,-9.586468132305082,0.0,-16.675647544204885,0.0,-0.15020200490230007,0.0,0.0,0.0,0.0,0.011104552924565424,0.0,-0.4468521118164047,-0.4468521118164047,1.0,0.0,1.0,0.0,0.0,514.2288401091483,514.2288401091483,27582.970788151157,27582.970788151157,0,0.0
2022-06-04 00:00:00+00:00,1,1,0,3256689155,0.0,172037,0.0,2382,0.0514983609318733,0.0,83.64501190185547,0.0,0.0,1919.0,172811.0,83.68965911865234,0.0496269203722476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498.3333333333335,204301.16666666666,84.26965204874675,0.06624760106205935,0.0,0.0,2498.3333333333335,204301.16666666666,84.26965204874675,0.06624760106205935,0.0,0.0,0.0,0.0,24.127149557060967,0.0,-0.4478881552678948,0.0,3.7710189259945404,0.0,-0.053348546603082525,0.0,0.0,0.0,0.0,0.013845778258291773,0.0,-0.36242523193358694,-0.36242523193358694,1.0,0.0,1.0,0.0,0.0,463.4577291044639,463.4577291044639,29300.00972980498,29300.00972980498,0,0.0
2022-06-05 00:00:00+00:00,1,1,0,3256689155,0.0,137196,0.0,1461,0.0299642086029052,0.0,83.52200317382812,0.0,0.0,2382.0,172037.0,83.64501190185547,0.0514983609318733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.1428571428573,194714.7142857143,84.16284506661552,0.061064259282180185,0.0,0.0,2350.1428571428573,194714.7142857143,84.16284506661552,0.061064259282180185,0.0,0.0,0.0,0.0,-38.66498740554156,0.0,-20.252038805605764,0.0,-41.81521885221828,0.0,-0.14706044655917738,0.0,0.0,0.0,0.0,0.01064892089477175,0.0,-0.30662100655691693,-0.30662100655691693,1.0,0.0,1.0,0.0,0.0,576.8163857391213,576.8163857391213,36860.67407465706,36860.67407465706,0,0.0
2022-06-06 00:00:00+00:00,1,0,0,3256689155,0.0,81814,0.0,917,0.0243758372962474,0.0,83.47614288330078,0.0,0.0,1461.0,137196.0,83.52200317382812,0.0299642086029052,0.0,0.0,3086.0,231502.0,85.44600677490234,0.0753329172730445,0.0,0.0,2040.2857142857142,173330.7142857143,83.88143593924386,0.05378467642835203,0.0,0.0,2171.0,180602.125,84.07700729370117,0.05647820653393859,0.0,0.0,0.0,-70.28515878159429,-37.23477070499658,-64.65948458328654,-40.36706609522144,-67.64251514660309,-18.650154858807046,-2.3053902294005835,-0.05490803475091122,0.0,0.0,0.0,0.0,0.011208213652753162,0.0,-0.1968874250139493,-0.26163918631416716,0.9976739020482243,0.0,0.9523085049811563,0.0,0.0,736.154486892139,736.154486892139,52515.99162551074,52515.99162551074,0,0.0
2022-06-07 00:00:00+00:00,1,0,0,3256689155,0.0,66859,0.0,835,0.0222367625683546,0.0,83.42080688476562,0.0,0.0,917.0,81814.0,83.47614288330078,0.0243758372962474,0.0,0.0,2873.0,221728.0,84.77137756347656,0.0811472088098526,0.0,0.0,1749.142857142857,151206.57142857142,83.68849727085659,0.04536889839385232,0.0,0.0,2022.5555555555557,167964.0,84.00409613715277,0.0526736016488737,0.0,0.0,0.0,-70.93630351548903,-8.942202835332601,-69.84638836772983,-18.27926760701103,-72.5970087024673,-8.775389751317809,-1.5931918502794629,-0.06628959679235713,0.0,0.0,0.0,0.0,0.012488782530661083,0.0,-0.11910602024622957,-0.2268941243489573,0.9962430538413162,0.0,0.8613213635225649,0.0,0.0,820.0638864001863,820.0638864001863,62053.912334356486,62053.912334356486,0,0.0
2022-06-08 00:00:00+00:00,1,0,0,3256689155,0.0,70577,0.0,1068,0.0299574881792068,0.0,83.3251953125,0.0,0.0,835.0,66859.0,83.42080688476562,0.0222367625683546,0.0,0.0,2684.0,236595.0,84.25030517578125,0.0803214758634567,0.0,0.0,1518.2857142857142,127489.71428571429,83.55633871895927,0.03817404301038805,0.0,0.0,1927.1,158225.3,83.9362060546875,0.05040199030190701,0.0,0.0,0.0,-60.20864381520119,27.90419161676647,-70.16969927513261,5.560956640093329,-62.70301577857791,34.72054705409167,-1.0980492727605928,-0.11461357883735257,0.0,0.0,0.0,0.0,0.015132194168154383,0.0,-0.07777295793805565,-0.20204486268939376,0.9954743327869652,0.0,0.7573915788191344,0.0,0.0,829.9997925033207,829.9997925033207,66115.47917604301,66115.47917604301,0,0.0
2022-06-09 00:00:00+00:00,1,0,0,3256689155,0.0,66006,0.0,756,0.0200510248541831,0.0,83.22865295410156,0.0,0.0,1068.0,70577.0,83.3251953125,0.0299574881792068,0.0,0.0,2046.0,191134.0,83.8155517578125,0.0595587231218814,0.0,0.0,1334.0,109614.28571428571,83.47249603271484,0.03253008611500257,0.0,0.0,1820.6363636363637,149841.72727272726,83.87188304554333,0.04764281162484119,0.0,0.0,0.0,-63.049853372434015,-29.21348314606742,-65.46611277951594,-6.476614194425945,-66.33402497036323,-33.06840435273769,-0.7002266183330774,-0.11586214474069711,0.0,0.0,0.0,0.0,0.01145333070734922,0.0,-0.07585171290806314,-0.1836951515891287,0.9952381298913772,0.0,0.682791065547467,0.0,0.0,862.953796298188,862.953796298188,68609.4609832943,68609.4609832943,0,0.0
2022-06-10 00:00:00+00:00,1,0,0,3256689155,0.0,49635,0.0,606,0.0158107336610555,0.0,83.20258331298828,0.0,0.0,756.0,66006.0,83.22865295410156,0.0200510248541831,0.0,0.0,1919.0,172811.0,83.68965911865234,0.0496269203722476,0.0,0.0,1146.4285714285713,92017.71428571429,83.40291377476284,0.027699202299117983,0.0,0.0,1719.4166666666667,141491.16666666666,83.8161080678304,0.044990138461192396,0.0,0.0,0.0,-68.42105263157895,-19.84126984126984,-71.27787004299495,-24.802290700845376,-68.1408124008896,-21.147503551385704,-0.5820023773468908,-0.03132291607274018,0.0,0.0,0.0,0.0,0.012208880651140301,0.0,-0.07374763488769367,-0.1670462601668302,0.9950702281149445,0.0,0.615672750663143,0.0,0.0,894.3910532091686,894.3910532091686,71526.97342812625,71526.97342812625,0,0.0
2022-06-11 00:00:00+00:00,1,1,0,3256689155,0.0,47727,0.0,630,0.0130327632650733,0.0,83.18263244628906,0.0,0.0,606.0,49635.0,83.20258331298828,0.0158107336610555,0.0,0.0,2382.0,172037.0,83.64501190185547,0.0514983609318733,0.0,0.0,896.1428571428571,74259.14285714286,83.33685956682477,0.022204116918146555,0.0,0.0,1635.6153846153845,134278.53846153847,83.76737917386569,0.042531878830721695,0.0,0.0,0.0,-73.55163727959697,3.960396039603964,-72.25771200381314,-3.8440616500453273,-74.69285812355422,-17.570154905744882,-0.5527878412031728,-0.023978662566481734,0.0,0.0,0.0,0.0,0.013199798860207845,0.0,-0.06276375906807931,-0.15213444468739296,0.9948605338822007,0.0,0.5220582191188798,0.0,0.0,908.0575916447093,908.0575916447093,73253.33899285796,73253.33899285796,0,0.0
2022-06-12 00:00:00+00:00,1,1,0,3256689155,0.0,59050,0.0,1171,0.0241665840148925,0.0,83.20245361328125,0.0,0.0,630.0,47727.0,83.18263244628906,0.0130327632650733,0.0,0.0,1461.0,137196.0,83.52200317382812,0.0299642086029052,0.0,0.0,854.7142857142857,63095.42857142857,83.2912096296038,0.02137588483414474,0.0,0.0,1602.4285714285713,128905.07142857143,83.72702734810966,0.041220072058162464,0.0,0.0,0.0,-19.849418206707735,85.87301587301587,-56.95938657103705,23.72451652104679,-19.348498953683656,85.42947127457532,-0.38259326692849926,0.023828492089372766,0.0,0.0,0.0,0.0,0.01983031616738074,0.0,-0.05071531023297601,-0.13784828605232693,0.9947947785522843,0.0,0.5185795115540526,0.0,0.0,881.2260440201144,881.2260440201144,73195.05816175159,73195.05816175159,0,0.0
2022-06-13 00:00:00+00:00,1,0,0,3256689155,0.0,66948,0.0,1116,0.0279325060546398,0.0,83.19700622558594,0.0,0.0,1171.0,59050.0,83.20245361328125,0.0241665840148925,0.0,0.0,917.0,81814.0,83.47614288330078,0.0243758372962474,0.0,0.0,883.1428571428571,60971.71428571428,83.25133296421596,0.021883980371057942,0.0,0.0,1570.0,124774.6,83.69169260660807,0.040334234324594286,0.0,0.0,0.0,21.701199563794994,-4.69684030742955,-18.170484269195985,13.37510584250634,14.590960364425886,15.583178977329082,-0.33439093862431823,-0.006547147900992645,0.0,0.0,0.0,0.0,0.01666940506953054,0.0,-0.034389495849608896,-0.12525226048060947,0.9947383111910281,0.0,0.5425659055516996,0.0,0.0,777.2581423055146,858.408410955997,68515.08522853653,72323.91513067148,0,0.0
2022-06-14 00:00:00+00:00,1,0,0,3256689155,0.0,60290,0.0,853,0.0216434225440025,0.0,83.1258316040039,0.0,0.0,1116.0,66948.0,83.19700622558594,0.0279325060546398,0.0,0.0,835.0,66859.0,83.42080688476562,0.0222367625683546,0.0,0.0,885.7142857142857,60033.28571428572,83.20919363839286,0.021799217510436213,0.0,0.0,1525.1875,120744.3125,83.65632629394531,0.0391660585883073,0.0,0.0,0.0,2.1556886227544814,-23.566308243727597,-9.825154429470972,-9.945031965107242,-2.668284209664973,-22.51528558996816,-0.3535991700118535,-0.08554949848681437,0.0,0.0,0.0,0.0,0.014148048630807252,0.0,-0.023625510079513377,-0.11563114839441431,0.9946551244196243,0.0,0.5565844074222007,0.0,0.0,676.0201082905647,848.4522550896229,62917.17732123261,71707.20742828088,0,0.0
2022-06-15 00:00:00+00:00,1,0,0,3256689155,0.0,55121,0.0,785,0.0199812557548284,0.0,83.04627227783203,0.0,0.0,853.0,60290.0,83.1258316040039,0.0216434225440025,0.0,0.0,1068.0,70577.0,83.3251953125,0.0299574881792068,0.0,0.0,845.2857142857143,57825.28571428572,83.16934749058315,0.02037404144981073,0.0,0.0,1481.6470588235295,116884.11764705883,83.6204407635857,0.03803754077457325,0.0,0.0,0.0,-26.498127340823974,-7.97186400937866,-21.89948566813551,-8.573561121247309,-33.30129804174572,-7.679777936205823,-0.3347403310870245,-0.09570951007249473,0.0,0.0,0.0,0.0,0.014241137839701027,0.0,-0.02450970241001299,-0.1083211337818833,0.994605466451942,0.0,0.535629828714638,0.0,0.0,561.551309878602,840.8967639651485,51519.04376464177,71231.11781718221,0,0.0
2022-06-16 00:00:00+00:00,1,0,0,3256689155,0.0,51997,0.0,788,0.0183538626879453,0.0,83.05142974853516,0.0,0.0,785.0,55121.0,83.04627227783203,0.0199812557548284,0.0,0.0,756.0,66006.0,83.22865295410156,0.0200510248541831,0.0,0.0,849.8571428571429,55824.0,83.14402988978794,0.020131589711776757,0.0,0.0,1443.111111111111,113279.27777777778,83.58882904052734,0.03694400310309392,0.0,0.0,0.0,4.232804232804233,0.3821656050955413,-21.223828136836044,-5.667531430852124,-8.464216560400573,-8.144598552019666,-0.21293532849094854,0.006210357866365257,0.0,0.0,0.0,0.0,0.015154429016500635,0.0,-0.02867153712681524,-0.10120044625580812,0.9946787249463234,0.0,0.5449217199229505,0.0,0.0,511.000446226768,832.0115163858567,43920.92223155527,70776.52680656669,0,0.0
