timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-06-07 00:00:00+00:00,1,1,0,1054526971,0.0,0.0303754657506942,896,0.0,89.26402282714844,50649,0.0,0.0,0.0,938.0,53269.0,89.26229858398438,0.0316461250185966,0.0,0.0,1072.0,67186.0,89.22982788085938,0.0357408858835697,0.0,0.0,978.8571428571429,54262.57142857143,89.25089590890067,0.03268752300313534,0.0,0.0,1030.090909090909,55511.454545454544,89.24269173362039,0.03410976041447027,0.0,0.0,0.0,-16.417910447761198,-4.477611940298509,-24.613758818801536,-4.918432859636934,-15.011995366746111,-4.015212817227098,0.038322326850970256,0.0019316589326301425,0.0,0.0,0.0,0.0,0.017690029615004935,0.0,0.0056700025285985455,0.004473114013674855,1.0000919310603582,0.0,0.958304092610056,0.0,0.0,85.89697846310376,85.89697846310376,12344.9691159082,12344.9691159082,0,0.0
2020-06-08 00:00:00+00:00,1,0,0,1054526971,0.0,0.0308733936399221,919,0.0,89.26164245605469,47541,0.0,0.0,0.0,896.0,50649.0,89.26402282714844,0.0303754657506942,0.0,0.0,977.0,65698.0,89.23361206054688,0.0336859375238418,0.0,0.0,970.5714285714286,51668.71428571428,89.25490025111607,0.032285731019718246,0.0,0.0,1020.8333333333334,54847.25,89.24427096048991,0.033840063183257926,0.0,0.0,0.0,-5.936540429887415,2.5669642857142794,-27.637066577369175,-6.136350174731975,-8.34931158418576,1.6392436360141094,0.03141237349979509,-0.0026666634757921415,0.0,0.0,0.0,0.0,0.019330276387194482,0.0,0.004352297101708111,0.0041697308733783574,1.000119103338643,0.0,0.9540682842368724,0.0,0.0,87.95436144370385,87.95436144370385,11993.243394246461,11993.243394246461,0,0.0
2020-06-09 00:00:00+00:00,1,0,0,1054526971,0.0,0.0283411331474781,849,0.0,89.26966857910156,45551,0.0,0.0,0.0,919.0,47541.0,89.26164245605469,0.0308733936399221,0.0,0.0,960.0,53078.0,89.2374496459961,0.0320157930254936,0.0,0.0,954.7142857142857,50593.42857142857,89.25950295584542,0.03176077960857317,0.0,0.0,1007.6153846153846,54132.153846153844,89.24622462346004,0.033417068565121014,0.0,0.0,0.0,-11.562499999999998,-7.61697497279652,-14.181016617054143,-4.185860625565296,-11.477647531920997,-8.202080153474146,0.03610472198978254,0.008991682010361934,0.0,0.0,0.0,0.0,0.018638040042149633,0.0,0.003441674368724044,0.004113501244850856,1.0001487831271452,0.0,0.9504358392981066,0.0,0.0,96.76047614387676,96.76047614387676,11768.564446907943,11768.564446907943,0,0.0
2020-06-10 00:00:00+00:00,1,0,0,1054526971,0.0,0.027497824281454,832,0.0,89.26598358154297,44525,0.0,0.0,0.0,849.0,45551.0,89.26966857910156,0.0283411331474781,0.0,0.0,1038.0,52968.0,89.24264526367188,0.0342499651014804,0.0,0.0,925.2857142857143,49387.28571428572,89.26283700125558,0.030796188062855112,0.0,0.0,995.0714285714286,53445.92857142857,89.24763597760882,0.03299426540200194,0.0,0.0,0.0,-19.845857418111756,-2.0023557126030656,-15.939812717112222,-2.2524203639876172,-19.714299854088168,-2.975565096976873,0.026151530809226387,-0.004127939105458278,0.0,0.0,0.0,0.0,0.01868571171899564,0.0,0.001727785382950662,0.0038553426553903113,1.0001703241041653,0.0,0.9333800188497768,0.0,0.0,104.1407806663758,104.1407806663758,11594.740329226775,11594.740329226775,0,0.0
2020-06-11 00:00:00+00:00,1,0,0,1054526971,0.0,0.0298841912299394,909,0.0,89.26751708984375,44859,0.0,0.0,0.0,832.0,44525.0,89.26598358154297,0.027497824281454,0.0,0.0,995.0,52660.0,89.25576782226562,0.0326792784035205,0.0,0.0,913.0,48272.857142857145,89.26451546805245,0.03039688989520067,0.0,0.0,989.3333333333334,52873.46666666667,89.24896138509115,0.03278692712386444,0.0,0.0,0.0,-8.643216080402006,9.254807692307686,-14.813900493733378,0.7501403705783227,-8.55308718591531,8.678384602577061,0.013163594762333197,0.0017179089270680237,0.0,0.0,0.0,0.0,0.02026304057066429,0.0,0.0012193407331229998,0.0036294937133753255,1.0001742774674338,0.0,0.9271039576342565,0.0,0.0,95.89772482376011,102.78386940334462,8971.620364323184,11390.828690954258,0,0.0
2020-06-12 00:00:00+00:00,1,0,0,1054526971,0.0,0.0299430750310421,904,0.0,89.27534484863281,47050,0.0,0.0,0.0,909.0,44859.0,89.26751708984375,0.0298841912299394,0.0,0.0,1048.0,51516.0,89.2604751586914,0.0341600961983203,0.0,0.0,892.4285714285714,47634.857142857145,89.26663970947266,0.02979445829987521,0.0,0.0,984.0,52509.5,89.2506103515625,0.032609186368063044,0.0,0.0,0.0,-13.740458015267176,-0.5500550055005493,-8.669151331625125,4.884192692659228,-12.34487497574892,0.19703996889066655,0.016658761803545197,0.00876887701624085,0.0,0.0,0.0,0.0,0.019213194193534674,0.0,0.0018024444580125886,0.0035709829891460913,1.0001795994206315,0.0,0.9136829715277859,0.0,0.0,81.46299638621062,101.56442946885157,8209.914680125798,11100.471197206001,0,0.0
2020-06-13 00:00:00+00:00,1,1,0,1054526971,0.0,0.0269830860197544,786,0.0,89.27945709228516,45293,0.0,0.0,0.0,904.0,47050.0,89.27534484863281,0.0299430750310421,0.0,0.0,938.0,53269.0,89.26229858398438,0.0316461250185966,0.0,0.0,870.7142857142857,46495.42857142857,89.2690909249442,0.029128309871469187,0.0,0.0,972.3529411764706,52085.0,89.25230721866383,0.032278239288750774,0.0,0.0,0.0,-16.2046908315565,-13.053097345132747,-14.973061255139008,-3.7343251859723647,-14.73494462940408,-9.885387550273538,0.019222570528620864,0.004606247849636702,0.0,0.0,0.0,0.0,0.017353291826732016,0.0,0.0025555746895881064,0.003541441524728007,1.0001880478701715,0.0,0.9024132205879222,0.0,0.0,83.98132314605796,109.4383052091854,7122.956939778177,10889.563179944365,0,0.0
2020-06-14 00:00:00+00:00,1,1,0,1054526971,0.0,0.0280076954513788,825,0.0,89.29080200195312,46498,0.0,0.0,0.0,786.0,45293.0,89.27945709228516,0.0269830860197544,0.0,0.0,896.0,50649.0,89.26402282714844,0.0303754657506942,0.0,0.0,860.5714285714286,45902.42857142857,89.27291652134487,0.028790056971566984,0.0,0.0,964.1666666666666,51774.61111111111,89.25444581773546,0.03204098685334122,0.0,0.0,0.0,-7.92410714285714,4.961832061068705,-8.195620841477623,2.6604552579868823,-7.7950090337669415,3.7972284966748537,0.02999996410260053,0.012707189355154469,0.0,0.0,0.0,0.0,0.017742317039076107,0.0,0.0041577475411591555,0.003657613622390122,1.0002069443537538,0.0,0.8985383971893729,0.0,0.0,79.33611901410193,111.70720657146516,5619.092340473617,10646.186299432406,0,0.0
2020-06-15 00:00:00+00:00,1,0,0,1054526971,0.0,0.029886495321989,834,0.0,89.29580688476562,44678,0.0,0.0,0.0,825.0,46498.0,89.29080200195312,0.0280076954513788,0.0,0.0,919.0,47541.0,89.26164245605469,0.0308733936399221,0.0,0.0,848.4285714285714,45493.42857142857,89.27779715401786,0.028649071497576544,0.0,0.0,957.3157894736842,51401.10526315789,89.25662271600021,0.031927592562217416,0.0,0.0,0.0,-9.249183895538627,1.090909090909098,-6.022170337182642,-3.91414684502559,-3.196598111122295,6.7081558847702505,0.038274479127764494,0.00560514935501466,0.0,0.0,0.0,0.0,0.018666487611629624,0.0,0.004999705723363692,0.003762041058456715,1.0002372310017267,0.0,0.8973138654832178,0.0,0.0,80.5889379696549,112.59221042307149,3554.7296221813035,10473.546225794762,0,0.0
2020-06-16 00:00:00+00:00,1,0,0,1054526971,0.0,0.0272656921297311,821,0.0,89.2955551147461,44852,0.0,0.0,0.0,834.0,44678.0,89.29580688476562,0.029886495321989,0.0,0.0,849.0,45551.0,89.26966857910156,0.0283411331474781,0.0,0.0,844.4285714285714,45393.57142857143,89.28149523053851,0.02849543706646983,0.0,0.0,950.5,51073.65,89.2585693359375,0.0316944975405931,0.0,0.0,0.0,-3.297997644287398,-1.5587529976019199,-1.5345436982722616,0.3894534222659951,-3.794629565976615,-8.769188772460868,0.028998131231539048,-0.00028195055099544675,0.0,0.0,0.0,0.0,0.018304238289523555,0.0,0.005741119384771678,0.003780783746476238,1.000256848107376,0.0,0.8990657457173431,0.0,0.0,82.43012358795318,113.74926257713541,3431.9716188086027,10298.848455173598,0,0.0
