timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-06-28 00:00:00+00:00,1,0,0,6035872082,11.993146773272416,94.51219177246094,21000.0,0.0014986210735514,105,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,105.0,0.0,94.51219177246094,0.0014986210735514,0.0,21000.0,105.0,0.0,94.51219177246094,0.0014986210735514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.11320754716982,21000.0,105.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-06-29 00:00:00+00:00,1,1,0,6035872082,4.0490696332070275,93.388427734375,16829.0,0.0003063298936467,23,0.0,2212,0.0,21000.0,105.0,0.0,94.51219177246094,0.0014986210735514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18914.5,64.0,1106.0,93.95030975341797,0.00090247548359905,0.0,18914.5,64.0,1106.0,93.95030975341797,0.00090247548359905,0.0,0.0,-19.861904761904757,0.0,-78.0952380952381,0.0,inf,0.0,-79.55921619861077,0.0,-1.1890148953390134,0.15593023259029262,0.15593023259029262,701.2083333333334,7.604609127880705,0.010393131495707185,0.0,0.0,0.0,1.0,1.0,1.0,2949.34238432909,2949.34238432909,57.982756057296896,57.982756057296896,1564.120199984643,1564.120199984643,1,0.8013809523809524
2024-06-30 00:00:00+00:00,1,1,0,6035872082,1.9544354518265097,92.0,13593.0,0.0004953177995048,38,0.0,1966,0.0,16829.0,23.0,2212.0,93.388427734375,0.0003063298936467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17140.666666666668,55.333333333333336,1392.6666666666667,93.30020650227864,0.0007667562555676334,0.0,17140.666666666668,55.333333333333336,1392.6666666666667,93.30020650227864,0.0007667562555676334,0.0,0.0,-19.228712341790953,0.0,65.21739130434783,0.0,-11.12115732368897,0.0,61.69424198477535,0.0,-1.4867235353015151,0.21663816341432146,0.21663816341432146,348.53846153846155,6.910523640061006,0.019318759532282664,0.0,-1.2560958862304776,0.0,1.0,1.0,1.0,3713.3225463637464,3713.3225463637464,43.66157731156002,43.66157731156002,1212.340436236181,1212.340436236181,1,0.6472857142857142
2024-07-01 00:00:00+00:00,1,0,0,6035872082,5.889305304217128,92.38754272460938,275736.0,0.0051225954666733,382,0.0,41510,0.0,13593.0,38.0,1966.0,92.0,0.0004953177995048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81789.5,137.0,11422.0,93.07204055786133,0.00185571605834405,0.0,81789.5,137.0,11422.0,93.07204055786133,0.00185571605834405,0.0,0.0,1928.5146766718165,0.0,905.2631578947368,0.0,2011.3936927772127,0.0,934.2037923520368,0.0,0.4212420919667226,1.5812935601387506,1.5812935601387506,719.9373368146214,6.642480306424803,0.009202380092023801,0.0,-0.7762374877929825,0.0,1.0,1.0,1.0,129333.20963696834,129333.20963696834,167.178547268083,167.178547268083,20083.07632477322,20083.07632477322,2,1.0
2024-07-02 00:00:00+00:00,1,0,0,6035872082,2.193753584438599,90.06159973144531,243481.0,0.0113757224753499,827,0.0,41388,0.0,275736.0,382.0,41510.0,92.38754272460938,0.0051225954666733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114127.8,275.0,17415.2,92.46995239257812,0.0037597173417452195,0.0,114127.8,275.0,17415.2,92.46995239257812,0.0037597173417452195,0.0,0.0,-11.697783387007865,0.0,116.49214659685865,0.0,-0.2939050831125001,0.0,122.06950654913781,0.0,-2.5175937410710003,1.168161323165182,1.168161323165182,294.05917874396135,5.882746623498997,0.019981154413008288,0.0,-0.9902069091796926,-0.9902069091796926,1.0,1.0,1.0,133319.68185793125,133319.68185793125,340.85407434853994,340.85407434853994,21956.541102824005,21956.541102824005,2,0.8830221661299213
2024-07-03 00:00:00+00:00,1,0,0,6035872082,1.465414683259318,88.90641784667969,268940.0,0.0108160469681024,785,0.0,38795,0.0,243481.0,827.0,41388.0,90.06159973144531,0.0113757224753499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139929.83333333334,360.0,20978.5,91.87602996826172,0.004935772279471416,0.0,139929.83333333334,360.0,20978.5,91.87602996826172,0.004935772279471416,0.0,0.0,10.456257367104627,0.0,-5.078597339782343,0.0,-6.265100995457617,0.0,-4.919911754706241,0.0,-1.2826575235286297,0.964472216931156,0.964472216931156,342.16284987277356,6.932157954428291,0.020234044746881123,0.0,-1.0749088832310192,-1.0749088832310192,1.0,1.0,1.0,134958.43656980718,134958.43656980718,369.1817980345185,369.1817980345185,21490.79800984598,21490.79800984598,2,0.975353236429048
2024-07-04 00:00:00+00:00,1,0,1,6035872082,1.227591425230789,88.57305145263672,309718.0,0.0133232846856117,958,0.0,56180,0.0,268940.0,785.0,38795.0,88.90641784667969,0.0108160469681024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164185.2857142857,445.42857142857144,26007.285714285714,91.40417589460101,0.0061339883374914575,0.0,164185.2857142857,445.42857142857144,26007.285714285714,91.40417589460101,0.0061339883374914575,0.0,0.0,15.16248977467094,0.0,22.03821656050955,0.0,44.81247583451476,0.0,23.180721430883167,0.0,-0.374963250254734,0.8460662015665199,0.8460662015665199,322.95933263816477,5.512860219647211,0.017052028265783805,0.0,-1.0257086072649229,-1.0257086072649229,1.0,1.0,1.0,138911.6210373995,138911.6210373995,405.7901169910611,405.7901169910611,23704.41870702792,23704.41870702792,3,1.0
2024-07-05 00:00:00+00:00,1,0,0,6035872082,2.844123148123068,88.24578857421875,1154294.0,0.0685227289795875,5101,0.0,193459,0.0,309718.0,958.0,56180.0,88.57305145263672,0.0133232846856117,0.0,21000.0,105.0,0.0,94.51219177246094,0.0014986210735514,0.0,326084.4285714286,1159.142857142857,53644.28571428572,90.50897543770927,0.015708860895496616,0.0,287948.875,1027.375,46938.75,91.00937747955322,0.013932580917753463,0.0,5396.638095238095,272.6919326613242,4758.0952380952385,432.4634655532359,inf,244.35564257742968,4472.385253945736,414.3080748967834,-6.63025910279239,-0.36948357660790965,1.2951370445958281,1.2951370445958281,226.24343394747157,5.966577070195389,0.02636720769151246,0.0,-0.9201049804687494,-0.9470046815417977,0.9945016430646789,1.1324386267229853,1.1274910935905453,372933.25496219355,372933.25496219355,1688.3231695975744,1688.3231695975744,63139.826504920245,63139.826504920245,4,1.0
2024-07-06 00:00:00+00:00,1,1,0,6035872082,2.6818721052332033,89.36431121826172,2498991.0,0.0848604291677475,6613,0.0,500954,0.0,1154294.0,5101.0,193459.0,88.24578857421875,0.0685227289795875,0.0,16829.0,23.0,2212.0,93.388427734375,0.0003063298936467,0.0,680679.0,2100.5714285714284,124893.14285714286,89.93410164969308,0.02778801793465387,0.0,533620.2222222222,1648.0,97384.88888888889,90.82659233940973,0.021813452945530578,0.0,14749.313684710916,116.49519099986661,28652.17391304348,29.64124681435012,22547.106690777575,158.94582314598958,27602.300992413013,23.84274594934317,-4.3090098138915955,1.2675082427330064,1.5280609047792442,1.5280609047792442,377.8335349259147,4.98845405275923,0.013200786497789222,0.0,-0.6313972473144508,-0.7725743611653645,0.9901736851870264,1.2755869655114687,1.2738935923644055,815404.1995773902,815404.1995773902,2441.456378885357,2441.456378885357,162454.99173266764,162454.99173266764,5,1.0
2024-07-07 00:00:00+00:00,1,1,0,6035872082,1.9920445211426856,90.32716369628906,3472265.0,0.1226362138986587,9656,0.0,641084,0.0,2498991.0,6613.0,500954.0,89.36431121826172,0.0848604291677475,0.0,13593.0,38.0,1966.0,92.0,0.0004953177995048,0.0,1174775.0,3474.5714285714284,216195.7142857143,89.69512503487724,0.04523671737739014,0.0,827484.7,2448.8,151754.8,90.77664947509766,0.03189572904084339,0.0,25444.508202751415,38.946678879595794,25310.526315789473,46.01542416452442,32508.545269582908,27.97262822534603,24659.09689118092,44.515194067941934,-1.8183003301205813,1.0774463148669033,1.4574965577157897,1.4574965577157897,359.5593869731801,5.4162318569300485,0.015061965262016737,0.0,-0.2941551208496069,-0.5891138250177522,0.9880858739943127,1.4196939230417192,1.4182688007997322,1206056.1018124828,1206056.1018124828,3422.165195051551,3422.165195051551,230260.92585769834,230260.92585769834,6,1.0
