timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,ratings_like_ratio,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-18 00:00:00+00:00,1,0,0,7990186056,116179,72635,0.0918686166405677,13306,20.804853439331055,95.0434112548828,0.0049703090242681,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72635.0,13306.0,116179.0,95.0434112548828,0.0918686166405677,20.804853439331055,72635.0,13306.0,116179.0,95.0434112548828,0.0918686166405677,20.804853439331055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.458405350567371,0.6251936650025822,0.11452917886038905,0.0002864261996713896,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-19 00:00:00+00:00,1,1,0,7990186056,1751148,77748,0.1056451722979545,15796,20.273044228553772,95.15170288085938,0.0049529258818196,488,72635.0,13306.0,116179.0,95.0434112548828,0.0918686166405677,20.804853439331055,0.0,0.0,0.0,0.0,0.0,0.0,75191.5,14551.0,933663.5,95.0975570678711,0.0987568944692611,20.538948833942413,75191.5,14551.0,933663.5,95.0975570678711,0.0987568944692611,20.538948833942413,0.0,7.039306119639299,0.0,18.713362392905463,0.0,1407.2844489968065,0.0,14.995932409962197,0.0,0.11393911955259739,0.04808305423095453,0.04808305423095453,4.921693992530227,0.04439827793066153,0.009020363201532251,0.0002607499032598975,0.0,0.0,1.0,1.0,1.0,3615.4369722068177,3615.4369722068177,1760.6958851545032,1760.6958851545032,1156097.6669297884,1156097.6669297884,2,1.0
2025-07-20 00:00:00+00:00,1,1,0,7990186056,1996701,147267,0.0932099446654319,12206,18.797338565190632,95.3108367919922,0.0084071437221203,441,77748.0,15796.0,1751148.0,95.15170288085938,0.1056451722979545,20.273044228553772,0.0,0.0,0.0,0.0,0.0,0.0,99216.66666666667,13769.333333333334,1288009.3333333333,95.1686503092448,0.09690791120131803,19.95841207769182,99216.66666666667,13769.333333333334,1288009.3333333333,95.1686503092448,0.09690791120131803,19.95841207769182,0.0,89.41580490816483,0.0,-22.72727272727273,0.0,14.022401304744081,0.0,-11.770748593651891,0.0,0.16724231549705149,0.4202042517751472,0.4202042517751472,12.064143524207422,0.07375512219650203,0.006113080469694526,0.00012764034661427216,0.13371276855469313,0.0,1.0,1.0,1.0,41691.26518029086,41691.26518029086,1839.3024039927022,1839.3024039927022,1022234.7169521946,1022234.7169521946,3,1.0
2025-07-21 00:00:00+00:00,1,0,0,7990186056,1672055,152737,0.1062346249818801,13717,18.27804096539815,95.36767578125,0.007934415018025,421,147267.0,12206.0,1996701.0,95.3108367919922,0.0932099446654319,18.797338565190632,0.0,0.0,0.0,0.0,0.0,0.0,112596.75,13756.25,1384020.75,95.2184066772461,0.09923958964645856,19.5383192996184,112596.75,13756.25,1384020.75,95.2184066772461,0.09923958964645856,19.5383192996184,0.0,3.714341977496649,0.0,12.379157791250206,0.0,-16.259119417479127,0.0,13.973487875353886,0.0,0.05963539002584728,0.3845572371430737,0.3845572371430737,11.134057442775914,0.09134682091987349,0.008203672604266844,0.00011966924383845638,0.11319274902342513,0.0,1.0,1.0,1.0,43299.895091289385,43299.895091289385,1502.0120671952009,1502.0120671952009,856455.0851521151,856455.0851521151,4,1.0
2025-07-22 00:00:00+00:00,1,0,0,7990186056,1797255,162721,0.1020277291536331,13207,20.038039366404217,95.40657043457033,0.0077657363533532,375,152737.0,13717.0,1672055.0,95.36767578125,0.1062346249818801,18.27804096539815,0.0,0.0,0.0,0.0,0.0,0.0,122621.6,13646.4,1466667.6,95.25603942871093,0.09979721754789346,19.638263312975564,122621.6,13646.4,1466667.6,95.25603942871093,0.09979721754789346,19.638263312975564,0.0,6.536726529917436,0.0,-3.7180141430341873,0.0,7.487791968565638,0.0,-3.9600044043686777,0.0,0.0407838955932327,0.35628376266840794,0.35628376266840794,12.31988188976378,0.09053857658563944,0.007348424487107012,0.00012314277950371933,0.09422912597655997,0.09422912597655997,1.0,1.0,1.0,43688.08503242045,43688.08503242045,1323.7693530218926,1323.7693530218926,764387.9863896345,764387.9863896345,5,1.0
2025-07-23 00:00:00+00:00,1,0,0,7990186056,1891707,167159,0.1085570901632309,13046,17.372530221939087,95.41989135742188,0.0073200528565911,361,162721.0,13207.0,1797255.0,95.40657043457033,0.1020277291536331,20.038039366404217,0.0,0.0,0.0,0.0,0.0,0.0,130044.5,13546.333333333334,1537507.5,95.2833480834961,0.10125719631711637,19.26064113113615,130044.5,13546.333333333334,1537507.5,95.2833480834961,0.10125719631711637,19.26064113113615,0.0,2.727367703000838,0.0,-1.2190505035208576,0.0,5.255347738634741,0.0,6.3995945648911645,0.0,0.013962269884415512,0.3314165985518875,0.3314165985518875,12.812064076032804,0.08836406041524379,0.00689641318850478,0.00010392755576656548,0.07725263323103639,0.07725263323103639,1.0,1.0,1.0,43098.905850380936,43098.905850380936,1209.1204516782714,1209.1204516782714,705365.822521548,705365.822521548,6,1.0
2025-07-24 00:00:00+00:00,1,0,0,7990186056,1930800,171403,0.111047439277172,14414,20.567166487375896,95.43241119384766,0.0069014010176941,345,167159.0,13046.0,1891707.0,95.41989135742188,0.1085570901632309,17.372530221939087,0.0,0.0,0.0,0.0,0.0,0.0,135952.85714285713,13670.285714285714,1593692.142857143,95.30464281354632,0.10265580245426717,19.447287610598973,135952.85714285713,13670.285714285714,1593692.142857143,95.30464281354632,0.10265580245426717,19.447287610598973,0.0,2.5389000891366864,0.0,10.48597271194236,0.0,2.0665462463267392,0.0,2.2940455664356207,0.0,0.01312078251995974,0.3113980335026363,0.3113980335026363,11.890600069372182,0.08877300146415917,0.0074652954913530705,0.00011999233674462612,0.0642539433070597,0.0642539433070597,1.0,1.0,1.0,42335.45236335055,42335.45236335055,1151.4597567559936,1151.4597567559936,660843.7422231341,660843.7422231341,7,1.0
2025-07-25 00:00:00+00:00,1,0,0,7990186056,2235165,173258,0.1100471913814544,17114,20.15978451569875,95.51748657226562,0.0064238779622872,338,171403.0,14414.0,1930800.0,95.43241119384766,0.111047439277172,20.567166487375896,72635.0,13306.0,116179.0,95.0434112548828,0.0918686166405677,20.804853439331055,150327.57142857142,14214.285714285714,1896404.4285714286,95.37236785888672,0.10525274170296528,19.35513490722293,140616.0,14100.75,1673876.25,95.33124828338623,0.10357972607016558,19.536349723736446,138.5323879672334,1.082244768177909,28.618668269953407,18.7317885389205,1823.8976062799643,15.763673088875073,19.787578615676395,-0.9007392716377849,0.49879871852607227,0.0891472586238562,0.29409643274169595,0.29409643274169595,10.123166812737365,0.077514600705272,0.00765670200781508,0.00011635634810139012,0.04973983764648357,0.060572942097990856,1.000431333652301,1.069064483619015,1.0161519603910363,41354.66398640632,41354.66398640632,1618.2852256102976,1618.2852256102976,652504.8667533336,652504.8667533336,8,1.0
2025-07-26 00:00:00+00:00,1,1,0,7990186056,2652149,175671,0.1242140755057334,19695,20.583699862162273,95.53421783447266,0.0059703668554898,332,173258.0,17114.0,2235165.0,95.51748657226562,0.1100471913814544,20.15978451569875,77748.0,15796.0,1751148.0,95.15170288085938,0.1056451722979545,20.273044228553772,164316.57142857142,14771.285714285714,2025118.857142857,95.42701285226005,0.1079054421612194,19.399514283452714,144511.0,14722.333333333334,1782573.2222222222,95.35380045572917,0.10587243156300645,19.652721961339314,125.94922055872821,1.3927206824504434,24.683464168143843,15.08122005375716,51.45201890417028,18.65562497623219,17.57666990727076,12.873462690358561,0.4020053683035263,0.017516438934328526,0.2796329773745371,0.2796329773745371,8.919120633631195,0.06623720377806686,0.007426050562750976,0.00011717120464366702,0.03555733816964203,0.05593236287435136,1.000767797362884,1.1370523450019128,1.0192024549563978,40410.041193371726,40410.041193371726,2401.8292508003146,2401.8292508003146,692009.7990109638,692009.7990109638,9,1.0
2025-07-27 00:00:00+00:00,1,1,0,7990186056,2920246,175924,0.1407739520072937,19687,25.12191291650136,95.5734405517578,0.0054622112960448,331,175671.0,19695.0,2652149.0,95.53421783447266,0.1242140755057334,20.583699862162273,147267.0,12206.0,1996701.0,95.3108367919922,0.0932099446654319,18.797338565190632,168410.42857142858,15840.0,2157053.8571428573,95.4645276750837,0.11470030035291394,20.303024905068533,147652.3,15218.8,1896340.5,95.37576446533203,0.10936258360743518,20.19964105685552,19.459213537316565,0.1440192177422528,61.28952973947239,-0.040619446560041794,46.253545222845084,10.108670365051143,51.02889773466577,13.331723022642405,0.27552350666977254,0.041056197637057146,0.2666580781362878,0.2666580781362878,8.935595286468915,0.06024284932062254,0.006741553026165252,0.00014279899341481517,0.03464944022042648,0.052658450964721604,1.000930668396204,1.140587912084191,1.0488075223665059,39372.678550402605,39372.678550402605,2755.467163456841,2755.467163456841,745049.5814809538,745049.5814809538,10,1.0
2025-07-28 00:00:00+00:00,1,0,0,7990186056,2702310,174504,0.1391904652118683,19218,19.914968570073444,95.5667953491211,0.0049961031736769,330,175924.0,19687.0,2920246.0,95.5734405517578,0.1407739520072937,25.12191291650136,152737.0,13717.0,1672055.0,95.36767578125,0.1062346249818801,18.27804096539815,171520.0,16625.85714285714,2304233.1428571427,95.49297332763672,0.11940827752862655,20.536871705736434,150093.36363636365,15582.363636363636,1969610.4545454546,95.39313090931286,0.11207420920783819,20.17376173987533,14.25129470920603,-0.8071667310884267,40.103521178100166,-2.3822827246406275,61.61609516433371,-7.462932917295328,31.021750427988316,-1.124843604123138,0.20879146549384053,-0.006952980449737023,0.25463848423266594,0.25463848423266594,9.079764816067433,0.06457583897634284,0.007111690697332765,0.00011412262439513736,0.03177070617675744,0.048177060213958456,1.0010466415911936,1.1427553880100083,1.065439393885774,38219.54660974598,38219.54660974598,2878.767627743763,2878.767627743763,747423.8018744605,747423.8018744605,10,0.9919283326891157
2025-07-29 00:00:00+00:00,1,0,0,7990186056,2698602,176561,0.1293310523033142,17486,19.023654460906982,95.55227661132812,0.0046865614732499,323,174504.0,19218.0,2702310.0,95.5667953491211,0.1391904652118683,19.914968570073444,162721.0,13207.0,1797255.0,95.40657043457033,0.1020277291536331,20.038039366404217,173497.14285714287,17237.14285714286,2432997.0,95.51378849574498,0.12330875226429527,20.391959576379687,152299.0,15741.0,2030359.75,95.40639305114746,0.11351227946579452,20.077919466627968,8.505355793044544,1.1787695410993448,32.39948512152646,-9.012384223124158,50.1513140873165,-0.13721593747570981,26.76068885995475,-7.083396763956928,0.15272132316894727,-0.015192240924188916,0.24447493526408387,0.24447493526408387,10.096700406015897,0.06542681528183286,0.006479648914642131,0.00010774489675528699,0.025781358991352088,0.043180265626707674,1.0011256629787895,1.1391876693684322,1.0863031986019873,37233.28816578471,37233.28816578471,2799.26737168528,2799.26737168528,743062.8473756595,743062.8473756595,11,1.0
2025-07-30 00:00:00+00:00,1,0,0,7990186056,2432272,179622,0.1178530305624008,15830,19.67881731192271,95.5861358642578,0.0044647043635265,312,176561.0,17486.0,2698602.0,95.55227661132812,0.1293310523033142,19.023654460906982,167159.0,13046.0,1891707.0,95.41989135742188,0.1085570901632309,17.372530221939087,175277.57142857142,17634.85714285714,2510220.5714285714,95.53753771100726,0.12463674374989098,20.72142916066306,154400.76923076922,15747.846153846154,2061276.076923077,95.42021942138672,0.11384618339630269,20.04721930088141,7.455775638763096,1.733678445409792,21.339874290970418,-9.470433489648865,28.575514072739594,-9.869184118295326,8.563181258075492,-8.874915603403988,0.1742241627725294,0.03543531784950815,0.2360397827546373,0.2360397827546373,11.346219442865264,0.07384944042054489,0.006508315472810823,0.0001095562222650925,0.02011898585728245,0.03985293880923721,1.001229490880779,1.1352117758338334,1.094781924449992,36444.724026379656,36444.724026379656,2680.208133900358,2680.208133900358,720108.4497510846,720108.4497510846,12,1.0
2025-07-31 00:00:00+00:00,1,0,0,7990186056,2251516,183168,0.1273219436407089,16852,18.542364835739136,95.5877685546875,0.0042998050130047,304,179622.0,15830.0,2432272.0,95.5861358642578,0.1178530305624008,19.67881731192271,171403.0,14414.0,1930800.0,95.43241119384766,0.111047439277172,20.567166487375896,176958.2857142857,17983.14285714286,2556037.1428571427,95.55973161969867,0.12696167294468194,20.432171781857807,156455.57142857142,15826.714285714286,2074864.642857143,95.4321872166225,0.11480873769947456,19.93972969622839,6.8639405377968865,1.9741457059825551,16.91411128069933,6.456096020214774,16.610524135073533,-7.431570153338118,14.655452182842389,8.03450962026342,0.16279307930748832,0.001708082887685869,0.22913280648916634,0.22913280648916634,10.868569394173145,0.08135314989849066,0.0074847314055368,0.00010123091153928414,0.01048278808593772,0.036669469141693854,1.001336492506314,1.1310449611893472,1.1058537484927247,35849.1041722948,35849.1041722948,2591.9143631559405,2591.9143631559405,693723.5258111013,693723.5258111013,13,1.0
2025-08-01 00:00:00+00:00,1,0,0,7990186056,2404300,185875,0.120218701660633,18972,18.498932520548504,95.62177276611328,0.0041265805942362,299,183168.0,16852.0,2251516.0,95.5877685546875,0.1273219436407089,18.542364835739136,173258.0,17114.0,2235165.0,95.51748657226562,0.1100471913814544,20.15978451569875,178760.7142857143,18248.571428571428,2580199.285714286,95.57462964739118,0.12841474584170748,20.194907211122057,158416.86666666667,16036.4,2096827.0,95.44482625325521,0.1151694019635518,19.843676551183066,7.282203419178335,1.4778782320055805,10.85660862451794,12.580109185853306,7.567002883456042,6.785827859984117,9.242862222554415,-5.578961314100416,0.10918021148804691,0.03557381026875195,0.1654151661419498,0.22327386968236326,9.796816528751384,0.07730937182989983,0.007890858923237981,9.95229751046316e-05,0.011095046997071341,0.03453358241489836,1.0013599835552274,1.1284197071127167,1.115007490291106,27218.096728399007,35370.34684362165,2610.334069816343,2626.344031430111,407090.46228096745,673878.5801503329,14,1.0
2025-08-02 00:00:00+00:00,1,1,0,7990186056,2651865,186569,0.1324494928121566,20014,18.826842268308003,95.6166000366211,0.0039159503547172,295,185875.0,18972.0,2404300.0,95.62177276611328,0.120218701660633,18.498932520548504,175671.0,19695.0,2652149.0,95.53421783447266,0.1242140755057334,20.583699862162273,180317.57142857142,18294.14285714286,2580158.714285714,95.58639853341239,0.12959123402833936,19.94392755485716,160176.375,16285.0,2131516.875,95.45556211471558,0.11624940764158959,19.780124408503372,6.203642035395718,0.3733691997310107,1.6197004315816166,5.492304448661178,-0.010708297309092174,10.29675997171735,6.63001940230441,10.173784097294657,0.08623318850129458,-0.005409572885495262,0.06706924952604691,0.2178115726052032,9.321458905820634,0.07035385649199469,0.007547138505490096,0.00010091034072095194,0.00981875828334379,0.032228548386517966,1.0013706526450452,1.1257438647152018,1.1147689838376138,11557.176661240504,34888.268132950754,2793.2252774435233,2725.191516205787,395178.694297846,665651.8486215724,15,1.0
2025-08-03 00:00:00+00:00,1,1,0,7990186056,2939780,194723,0.14662966132164,19381,21.48782165845235,95.58317565917967,0.0038581762027008,288,186569.0,20014.0,2651865.0,95.6166000366211,0.1324494928121566,18.826842268308003,175924.0,19687.0,2920246.0,95.5734405517578,0.1407739520072937,25.12191291650136,183003.14285714287,18250.428571428572,2582949.285714286,95.58778926304409,0.13042776393038882,19.424771660850162,162208.5294117647,16467.117647058825,2179061.7647058824,95.4630687938017,0.11803648138747491,19.880577187912138,10.685864350514995,4.37050099427021,-1.5543251892111587,-3.162786049765165,0.6689162488365596,10.857076057793291,4.15965399198488,10.70609498640669,0.01018599661755104,-0.034956668014363146,0.060107770445365374,0.21456353418997087,10.046589619234341,0.06623724692417564,0.006592667957238992,0.00011035014512054164,0.007622310093475879,0.029359350017470698,1.0013064787338,1.1281967940945403,1.1049784134299752,10561.34314140729,34804.03534634607,2589.067018729435,2743.4172550478197,418696.068873852,673667.4927079688,16,1.0
2025-08-04 00:00:00+00:00,1,0,0,7990186056,2471591,192401,0.1588291525840759,20951,27.57061048348745,95.60308837890624,0.003630725970868,278,194723.0,19381.0,2939780.0,95.58317565917967,0.14662966132164,21.48782165845235,174504.0,19218.0,2702310.0,95.5667953491211,0.1391904652118683,19.914968570073444,185559.85714285713,18498.0,2549989.4285714286,95.59297398158482,0.13323329069784706,20.518434791337878,163885.88888888888,16716.222222222223,2195313.388888889,95.47084765964084,0.12030274089839718,20.307801259888542,10.255925365607666,-1.1924631399475194,9.01758767821834,8.100717197255047,-8.537843548667624,-15.925987658940466,14.109218862308314,8.31993414734531,0.037976610654943954,0.02083287104579501,0.05125763421746926,0.2105530323224696,9.182941962581138,0.07784496793969231,0.008476722695331592,0.0001432969017135344,0.006262370518273981,0.02718014712180538,1.001279200142638,1.1322503627427176,1.1074834181074105,9151.534351927376,34506.67086041888,2595.5987145190957,2863.663399451736,367581.7960340313,657180.4985296379,16,0.9880753686005248
2025-08-05 00:00:00+00:00,1,0,0,7990186056,2511695,195915,0.1533741503953933,20231,19.97707800070445,95.5898895263672,0.0035318316473927,271,192401.0,20951.0,2471591.0,95.60308837890624,0.1588291525840759,27.57061048348745,176561.0,17486.0,2698602.0,95.55227661132812,0.1293310523033142,19.023654460906982,188324.7142857143,18890.14285714286,2523288.4285714286,95.59834725516183,0.1366680189967155,20.654638154166086,165571.63157894736,16901.21052631579,2211965.052631579,95.47711302104749,0.1220433413982391,20.290394772563065,10.96165064765151,1.8263938337118812,15.698272904037513,-3.4365901388955233,-6.9260676453956505,1.6225985610078597,18.59035217288103,-3.4345094083373717,0.03936370369497233,-0.013805885105633298,0.0499535443740997,0.20734260788993605,9.683422301304864,0.07800107974850459,0.008054716812862702,0.00010196756773670577,0.00011798313686411307,0.024982733475531434,1.0012697727264503,1.137421383662079,1.1198318354030858,9037.142098152439,34330.05388417064,2356.9410294879062,2897.4426191029474,319914.58815931267,642775.8626827925,17,1.0
