timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,daily_Estimated Revenue,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-13 00:00:00+00:00,1,0,0,5817593377,97.00316619873048,0.084356977613813,2229559,5365,0.0424226000905036,30.902471780776978,369424,45.0,2442708.0,5970.0,463480.0,97.00737762451172,0.0478958114981651,29.64681927363078,3844242.0,11100.0,752129.0,97.2013931274414,0.0867733880877494,29.9218331972758,2802491.8571428573,8663.142857142857,638161.2857142857,97.07191358293805,0.0638352398361478,27.856154356684005,3015496.033333333,10354.9,878961.0666666667,87.74081319173177,0.07703225391842347,43.599663032425774,-42.00263667063624,-8.725930401832716,-51.66666666666666,-10.134003350083754,-50.88289375891636,-20.29343229481315,-51.111047954467516,-11.427327852814816,-0.20393424655038572,-0.004341345869107727,0.25246705032598443,0.5495934845173087,415.497390980246,6.035214184205183,0.014522568857007511,1.3860345440704434e-05,-0.03223718915666642,1.7205688714185492,1.106348460331863,0.9293634699446045,0.8286819687730909,886168.9403921178,1657296.9725077893,3533.1014361664948,4493.696499657547,250663.1241014238,492047.866928295,17,0.43043997929618216
2025-08-14 00:00:00+00:00,1,0,0,5817593377,96.97750091552734,0.0820155167903691,2197611,4604,0.036109585314989,30.181826988856,327829,45.0,2229559.0,5365.0,369424.0,97.00316619873048,0.0424226000905036,30.902471780776978,3692429.0,9746.0,665405.0,97.17009735107422,0.074827030301094,29.253353595733643,2588946.4285714286,7928.571428571428,589936.1428571428,97.04439980643136,0.058304176266704234,27.988793412844338,3088743.1,10508.366666666667,889881.2,90.97339655558268,0.07823579119243121,44.13934106429418,-40.48332412078878,-1.432929112887349,-52.76010671044531,-14.184529356943154,-50.732411087984005,-11.259420070163284,-51.74259198889914,-14.881253770505653,-0.19820545702555759,-0.02645819122084614,0.27549623789057665,0.5068241123146244,477.2228013029316,6.703507915688009,0.014043864197907452,1.3733919813350128e-05,-0.028326579502654686,1.1750513486257526,1.0667338307758953,0.8381876850073509,0.7452366158514004,927880.6173743396,1565449.4798254212,3887.2028475527186,4196.666472524259,276883.6118240792,475220.9648588096,17,0.42427207951934093
2025-08-15 00:00:00+00:00,1,0,0,5817593377,96.96491241455078,0.0796124089380814,2157458,4617,0.0316105037927627,29.270593643188477,307409,46.0,2197611.0,4604.0,327829.0,96.97750091552734,0.036109585314989,30.181826988856,3420236.0,9214.0,607920.0,97.1676025390625,0.0620687939226627,29.746666034062702,2408549.5714285714,7271.857142857143,547006.0,97.01544407435826,0.0539529919624328,27.920783071290877,3160631.5,10662.233333333334,900116.2333333333,94.20556030273437,0.07928909651018326,44.295825929111906,-36.92078558321706,-1.8271204503435778,-49.89146950293032,0.2823631624674139,-49.432655612580604,-6.228857117582642,-49.0718253166814,-12.459521434489417,-0.20859846205451005,-0.0129808469569892,0.29360540658224726,0.4635324780047433,467.18449545257687,7.018177678019583,0.01501902995998829,1.3567161018210996e-05,-0.019242695399694105,0.5863035547852677,1.029827154178524,0.762046942653255,0.6804591594192716,945564.1602159198,1465055.3512548488,4168.041021396495,3870.0506695723616,300310.41637909575,458411.5625991549,17,0.41652011758934504
2025-08-16 00:00:00+00:00,1,1,0,5817593377,96.93900299072266,0.0773038750503788,2120971,3918,0.0258406233042478,29.80238954226176,320732,47.0,2157458.0,4617.0,307409.0,96.96491241455078,0.0316105037927627,29.270593643188477,2791440.0,13986.0,806130.0,97.09686279296876,0.0932998284697532,25.53589137395223,2312768.285714286,5833.571428571428,477663.4285714286,96.99289267403739,0.04431596265307489,28.530282809620815,3231295.533333333,10792.7,910789.2333333333,97.43686040242513,0.0801485263432065,44.592605853080755,-24.01875017911902,-1.691203258649765,-71.98627198627199,-15.13970110461339,-60.213365089997886,4.33396549873295,-72.30367544284924,-18.25304818405308,-0.16257971442671382,-0.026720411727243487,0.28783742030127396,0.4191341546342595,541.2020923705027,6.612886731331045,0.012215768255838968,1.4051288532928186e-05,-0.015801565987718404,-0.04575485042788444,0.9954435341352944,0.7157402539805714,0.5529229877952856,872298.7243164914,1354346.3217371253,3803.1418279806812,3551.1900496827157,309634.69880997355,440106.9055746909,17,0.40947591578774223
2025-08-17 00:00:00+00:00,1,1,0,5817593377,96.91854095458984,0.0696340409265921,1931103,3536,0.0255538336932659,28.171141227086384,271831,54.0,2120971.0,3918.0,320732.0,96.93900299072266,0.0258406233042478,29.80238954226176,2627708.0,9091.0,973968.0,97.0428237915039,0.0705232843756675,22.437529524167378,2213253.285714286,5040.0,377358.14285714284,96.97513798304966,0.037891755412731806,29.349370195752098,3277301.933333333,10448.333333333334,906186.3,97.38518956502278,0.0775265924011667,44.95233037736681,-26.50998512772348,-8.951937579533142,-61.104388956110434,-9.749872383869318,-72.09035615133146,-15.246685706446506,-63.76539476360139,-1.109840144354246,-0.12807009530254598,-0.021108156161631086,0.2569684541191604,0.3910675351556444,545.9720101781171,7.104031166308602,0.013008034374172283,1.4588101535228752e-05,-0.016634804861879474,-0.041982945663909026,0.9957893845685916,0.6753278552712393,0.48875816979880016,723510.0639699642,1281646.3890294947,3648.586449150279,3738.7453854831138,254572.45777803333,446205.8279170979,17,0.3728198874032018
2025-08-18 00:00:00+00:00,1,0,0,5817593377,96.92723846435548,0.0541722572725124,1515077,2915,0.0229673273861408,114.77282166481018,207060,62.0,1931103.0,3536.0,271831.0,96.91854095458984,0.0255538336932659,28.171141227086384,2413363.0,7270.0,580802.0,97.01546478271484,0.0558093301951885,27.470348914464314,2084926.7142857143,4417.857142857143,323966.4285714286,96.96253422328404,0.03320004072572499,41.821152017230084,3312489.9,10010.366666666667,836039.6666666666,97.33853403727214,0.07448690465341005,48.2448281566302,-37.22133802498837,-21.54343916404252,-59.90371389270977,-17.562217194570138,-64.34929631785015,-23.82767234053511,-58.84679621523055,-10.121793614891972,-0.09094046867369476,0.008974041168974267,0.283418198190905,0.3665935232509578,519.573731138546,7.317056326396569,0.014077977021264265,7.575373787013618e-05,-0.016005924769810484,-0.038442884536419634,0.9961371946094428,0.6294137573931061,0.4457164770130513,753902.2458481159,1214337.3431742128,3454.3054175307616,3827.9438208263073,242276.86153533595,377845.950277617,17,0.29250166176904124
2025-08-19 00:00:00+00:00,1,0,0,5817593377,96.92245483398438,0.055822544016972,1572251,2913,0.0225601736456155,33.27502576510111,182991,61.0,1515077.0,2915.0,207060.0,96.92723846435548,0.0229673273861408,114.77282166481018,2442708.0,5970.0,463480.0,97.00737762451172,0.0478958114981651,29.64681927363078,1960575.7142857143,3981.1428571428573,283896.5714285714,96.95040239606585,0.02958066388964647,42.33946723029727,3348919.2333333334,9633.3,785157.3333333334,97.292431640625,0.07185398476819191,48.73104361295701,-35.63491829559653,3.773669589070394,-51.20603015075377,-0.06861063464836947,-60.5180374557694,-11.624166908142563,-52.897397622170395,-1.7727519344326814,-0.08754261027038579,-0.004935279748907728,0.2889685313597321,0.34057762277680664,539.550789293068,8.591911121797674,0.0159187286875929,2.1163926498488227e-05,-0.013893944876534217,-0.034458351347416975,0.9964845236284924,0.5854353532241693,0.41167743146154845,721516.3615215492,1140566.9513601926,3414.1897153040363,3953.5473564888543,245136.40783606484,358454.3775253101,17,0.30353970802674507
2025-08-20 00:00:00+00:00,1,0,0,5817593377,96.8917465209961,0.0547744036321379,1553900,8844,0.0691258534789085,44.15533832708994,338634,76.0,1572251.0,2913.0,182991.0,96.92245483398438,0.0225601736456155,33.27502576510111,2229559.0,5365.0,369424.0,97.00316619873048,0.0424226000905036,30.902471780776978,1864053.0,4478.142857142857,279498.0,96.93448529924665,0.03339541437370431,44.23273387977055,3337765.1,9508.366666666667,751690.3,97.25595118204753,0.0708199899643659,49.33572415378358,-30.30460283849855,-1.1671800494959084,64.8462255358807,203.6045314109166,-8.334596561133012,85.05500270505107,62.945819755122656,206.40656656622363,-0.11486189791590773,-0.031683383423253275,0.27792361803590493,0.34659753150414907,175.68117580553985,4.588716464630059,0.02611661523469222,2.8415798900373927e-05,-0.012640816824774262,-0.03225908120296487,0.9966946404935247,0.5584733928699775,0.4715535033329952,648471.515211994,1156861.1444006993,3241.006529486753,3915.866940461883,235638.14533357616,351410.2623158677,17,0.29999685311235874
2025-08-21 00:00:00+00:00,1,0,0,5817593377,96.83206176757812,0.0347875797748876,1005950,7013,0.0559755861759185,25.06492765744527,620785,89.0,1553900.0,8844.0,338634.0,96.8917465209961,0.0691258534789085,44.15533832708994,2197611.0,4604.0,327829.0,96.97750091552734,0.036109585314989,30.181826988856,1693815.7142857143,4822.285714285715,321348.85714285716,96.91370827811105,0.03623341449669425,43.50174826099759,3286216.066666667,9326.3,735138.9,97.21946411132812,0.06942299070457612,49.33632127046586,-54.22529282934969,-35.26288692966085,52.32406602953954,-20.703301673450923,89.36244200482568,83.32033995405068,55.01586542087254,-19.023659949460693,-0.1499720518431391,-0.061599419518187926,0.2856968631924268,0.37291584482288626,143.42030225263758,1.620445693040758,0.011296968681639083,2.4916648681143783e-05,-0.017469678606304932,-0.03036817777673754,0.9968549936372109,0.5154304159932538,0.5219224082535221,611785.8550067809,1225482.0407715423,3114.8881870112705,3900.123323868019,232915.1894484514,345234.2301968483,17,0.19420930200680692
2025-08-22 00:00:00+00:00,1,0,0,5817593377,96.81472778320312,0.0273822806664367,807355,6181,0.042521946132183,26.303868691126507,476798,92.0,1005950.0,7013.0,620785.0,96.83206176757812,0.0559755861759185,25.06492765744527,2157458.0,4617.0,307409.0,96.96491241455078,0.0316105037927627,29.270593643188477,1500943.857142857,5045.714285714285,345547.28571428574,96.89225333077567,0.03779219197375429,43.07793041070302,3203201.2333333334,9143.566666666668,715157.5333333333,97.18621826171875,0.06764959655702109,48.98074404531055,-62.578414040968575,-19.74203489239028,33.87481048299761,-11.863681733922714,55.10216031410921,-23.194342646810085,34.518406954078664,-24.03483547533345,-0.15488554324225579,-0.017901079517035345,0.30172489777074696,0.407827608997725,130.59770300873504,1.6932816553725993,0.012963533900029153,3.258026036980775e-05,-0.020759854997913253,-0.028892213271906934,0.9969752405618723,0.4685761985615048,0.5586462284649351,589795.7525355606,1306353.9001288973,3005.8418295704687,3915.2614629151544,228922.95637804206,342144.68754614715,17,0.15586843384035548
2025-08-23 00:00:00+00:00,1,1,0,5817593377,96.80329895019533,0.0373970691529061,1119429,5316,0.034382339566946,24.188235998153687,414613,77.0,807355.0,6181.0,476798.0,96.81472778320312,0.042521946132183,26.303868691126507,2120971.0,3918.0,320732.0,96.93900299072266,0.0258406233042478,29.80238954226176,1357866.4285714286,5245.428571428572,358958.85714285716,96.87286703927177,0.03901243715413975,42.27590847583044,3100993.1666666665,8973.233333333334,700011.4,97.15405197143555,0.06613359476129209,48.92092061175241,-47.220919097903746,38.65387592818526,35.681470137825414,-13.994499271962468,29.270855418230802,-13.042210747528305,33.05538013587341,-19.142130842117044,-0.13998910277663867,-0.01180484960241479,0.3141001066683106,0.43411213243867985,210.53770923453075,2.699930537801425,0.012821564153646525,2.1607636027401165e-05,-0.023612158639088904,-0.027348388739765184,0.9971057827598745,0.43788114181207066,0.5899034718278111,576473.3776487734,1346178.7562594411,1990.9777941812931,3968.3407692535116,204155.58516592166,345143.8932122321,17,0.216117624868212
2025-08-24 00:00:00+00:00,1,1,0,5817593377,96.82743072509766,0.0473663953189786,1436274,3702,0.0258769690990448,24.722645839055374,357589,66.0,1119429.0,5316.0,414613.0,96.80329895019533,0.034382339566946,24.188235998153687,1931103.0,3536.0,271831.0,96.91854095458984,0.0255538336932659,28.171141227086384,1287176.5714285714,5269.142857142857,371210.0,96.85985129220145,0.0390585993549653,41.78326627754029,2995916.066666667,8621.8,674809.6333333333,97.12757568359375,0.06358412255843475,31.189795064263873,-25.624164014037575,28.30416221127021,4.694570135746612,-30.36117381489842,31.54827815812031,-13.753548489796508,1.2645280925658309,-24.737614062999867,-0.09400701722787064,0.02492866995653653,0.30687437170986537,0.4503078338573921,387.86767485822304,4.016538493805755,0.010352638496602253,1.7213030818649197e-05,-0.02195549011230244,-0.02623033024975487,0.9972435800079635,0.42964373593440386,0.6142822733626602,537096.106562584,1349084.474399225,1758.9502426287906,3952.185518471242,126985.40554874594,341483.26859103894,17,0.2772879079780552
2025-08-25 00:00:00+00:00,1,0,0,5817593377,96.82813262939452,0.0469132207284164,1436274,3346,0.0261880327016115,31.80227454503377,249225,64.0,1436274.0,3702.0,357589.0,96.82743072509766,0.0258769690990448,24.722645839055374,1515077.0,2915.0,207060.0,96.92723846435548,0.0229673273861408,114.77282166481018,1275919.0,5330.714285714285,377233.5714285714,96.84569331577846,0.03951870011431826,29.930330974715098,2874768.566666667,8279.0,635984.9666666667,97.10435612996419,0.06129193585366006,31.485307151079176,-5.2012537976617645,0.0,14.785591766723849,-9.61642355483523,20.363662706461906,-30.304064163047517,14.022986921038871,1.2020866948370124,-0.102247661783339,0.0007249023252997588,0.3016692514006344,0.45888877623964447,429.1227965342097,5.762938056222064,0.013425565550945729,2.2142190419685485e-05,-0.015727179391046286,-0.02542329985519867,0.9973362388208462,0.4438336410083422,0.6447618200324536,506931.9053508009,1319199.0295298635,1707.8287803105627,3948.81031407584,115946.21931807094,320089.6879111665,17,0.2772879079780552
2025-08-26 00:00:00+00:00,1,0,0,5817593377,96.8288116455078,0.0490827016453979,1515077,2798,0.0225880779325962,27.71675435702006,217986,62.0,1436274.0,3346.0,249225.0,96.82813262939452,0.0261880327016115,31.80227454503377,1572251.0,2913.0,182991.0,96.92245483398438,0.0225601736456155,33.27502576510111,1267751.2857142857,5314.285714285715,382232.85714285716,96.83231571742466,0.03952268644102979,29.13629220213209,2752613.7666666666,7969.3,602036.4,97.08174489339193,0.059088273284335885,31.41974312795533,-3.6364422728940915,5.486627203444461,-3.9478201167181592,-16.37776449491931,19.1238913389183,-12.534456816130001,0.12368826330431126,-13.746564356450397,-0.09661660823281348,0.0007012591225707965,0.28366564939211397,0.46030568839787167,541.292247231154,6.95030896337855,0.012835627812667729,1.8293945497868796e-05,-0.006569998604919212,-0.024423126118863124,0.9974307303989934,0.46056272080971783,0.66887529867127,457882.73745254753,1267043.7747589585,1760.8677244066523,4003.6527386530597,116125.13351118001,307989.19438519515,17,0.29250166176904124
2025-08-27 00:00:00+00:00,1,0,0,5817593377,96.8144302368164,0.0515911539589643,1602376,2601,0.0215188134461641,35.474473079045616,191430,61.0,1515077.0,2798.0,217986.0,96.8288116455078,0.0225880779325962,27.71675435702006,1553900.0,8844.0,338634.0,96.8917465209961,0.0691258534789085,44.15533832708994,1274676.4285714286,4422.428571428572,361203.71428571426,96.82127053397042,0.032721680722066306,27.896168595268612,2660077.1666666665,7711.966666666666,573969.0,97.0592783610026,0.05721113209923104,31.84806909362475,3.1196344681124977,5.762017376014561,-70.59023066485753,-7.040743388134385,-43.469940998245896,-12.18243373427651,-68.87009365789622,-4.733755964641306,-0.07979656364531795,-0.014852406475918123,0.2691177085554265,0.46818044431421996,615.8247501921599,8.370514702425417,0.01358714105865821,2.2138655933682035e-05,3.8146972637087417e-06,-0.023343038081592802,0.9975478096370454,0.4791877636274444,0.5719460447891768,422343.83579631307,1245396.1098001113,1827.9320989144194,4094.3584439831475,121459.3982726229,305676.6264849858,17,0.3093556583453047
2025-08-28 00:00:00+00:00,1,0,0,5817593377,96.80939483642578,0.0518385768271694,1619894,2290,0.0186206977814435,30.240828434626263,168485,62.0,1602376.0,2601.0,191430.0,96.8144302368164,0.0215188134461641,35.474473079045616,1005950.0,7013.0,620785.0,96.83206176757812,0.0559755861759185,25.06492765744527,1362382.7142857143,3747.714285714286,296589.4285714286,96.81803240094867,0.027385268094284154,28.635582992008754,2568124.5,7450.933333333333,549814.9666666667,97.0375986735026,0.05530003253370519,32.07034654153718,61.031263979323036,1.0932515214905791,-67.34635676600598,-11.956939638600538,-72.85936354776614,-11.986104581309098,-66.73425138787668,-13.467822805244934,-0.02340849790718469,-0.00520108456798507,0.2503705090628689,0.47335230589581845,707.0685290266259,9.614413066961053,0.013591633726244317,1.866838803417892e-05,0.00027302333286863246,-0.022193071919103458,0.9977373072339445,0.5304971446227449,0.4952125132583407,382590.9781792843,1215627.6539025458,1915.4854777273906,4184.122244977977,127994.80717763492,308208.06502778514,17,0.31273769378698196
