timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_rpv,session_session_length,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2019-11-04 00:00:00+00:00,0,0,0,601130232,0.0,2.042665958404541,392342,94.22956848144533,0.0,0.0,10030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10030.0,392342.0,94.22956848144533,2.042665958404541,0.0,0.0,10030.0,392342.0,94.22956848144533,2.042665958404541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025564365873738032,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2019-11-05 00:00:00+00:00,0,0,0,601130232,0.0,2.129397392272949,535874,94.23084259033205,0.0,0.0,10611,0.0,0.0,10030.0,392342.0,94.22956848144533,2.042665958404541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10320.5,464108.0,94.23020553588869,2.086031675338745,0.0,0.0,10320.5,464108.0,94.23020553588869,2.086031675338745,0.0,0.0,0.0,0.0,5.792622133599212,0.0,36.58338898206157,0.0,4.245992033673063,0.0,0.0013521327830057217,0.0,0.0,0.0,0.0,0.019801259622113366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,410.82903986938413,410.82903986938413,101492.45051726754,101492.45051726754,0,0.0
2019-11-06 00:00:00+00:00,0,0,0,601130232,0.0,2.2128450870513916,490607,94.23135375976562,0.0,0.0,9198,0.0,0.0,10611.0,535874.0,94.23084259033205,2.129397392272949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9946.333333333334,472941.0,94.23058827718098,2.128302812576294,0.0,0.0,9946.333333333334,472941.0,94.23058827718098,2.128302812576294,0.0,0.0,0.0,0.0,-13.316369804919425,0.0,-8.447321571862043,0.0,3.918840845830518,0.0,0.0005424650990404345,0.0,0.0,0.0,0.0,0.01874816554153214,0.0,0.0008926391601384936,0.0,1.0,0.0,1.0,0.0,0.0,710.2058387068736,710.2058387068736,73378.63737491996,73378.63737491996,0,0.0
2019-11-07 00:00:00+00:00,0,0,0,601130232,0.0,2.2481086254119873,436960,94.2332000732422,0.0,0.0,9717,0.0,0.0,9198.0,490607.0,94.23135375976562,2.2128450870513916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9889.0,463945.75,94.2312412261963,2.1582542657852173,0.0,0.0,9889.0,463945.75,94.2312412261963,2.1582542657852173,0.0,0.0,0.0,0.0,5.642530984996741,0.0,-10.934821557784534,0.0,1.5935836885710097,0.0,0.0019593409230633796,0.0,0.0,0.0,0.0,0.022237682539173978,0.0,0.0011405944824085252,0.0,1.0,0.0,1.0,0.0,0.0,591.1091269807972,591.1091269807972,62556.16973768455,62556.16973768455,0,0.0
2019-11-08 00:00:00+00:00,0,0,0,601130232,0.0,2.2552192211151123,550640,94.2325210571289,0.0,0.0,11552,0.0,0.0,9717.0,436960.0,94.2332000732422,2.2481086254119873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10221.6,481284.6,94.23149719238282,2.177647256851196,0.0,0.0,10221.6,481284.6,94.23149719238282,2.177647256851196,0.0,0.0,0.0,0.0,18.88442935062262,0.0,26.016111314536804,0.0,0.31629235450407744,0.0,-0.0007205699400714138,0.0,0.0,0.0,0.0,0.02097918607586431,0.0,0.0008262634277308856,0.0008262634277308856,1.0,0.0,1.0,0.0,0.0,902.8683735739114,902.8683735739114,66619.32434211564,66619.32434211564,0,0.0
2019-11-09 00:00:00+00:00,0,1,0,601130232,0.0,1.7488785982131958,857179,94.23246002197266,0.0,0.0,17978,0.0,0.0,11552.0,550640.0,94.2325210571289,2.2552192211151123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11514.333333333334,543933.6666666666,94.23165766398112,2.106185813744863,0.0,0.0,11514.333333333334,543933.6666666666,94.23165766398112,2.106185813744863,0.0,0.0,0.0,0.0,55.626731301939046,0.0,55.66958448351009,0.0,-22.45194693984348,0.0,-6.477079841360478e-05,0.0,0.0,0.0,0.0,0.020973424484938986,0.0,0.0006096976144043746,0.0006096976144043746,1.0,0.0,1.0,0.0,0.0,3267.888288584337,3267.888288584337,164620.59660281477,164620.59660281477,0,0.0
2019-11-10 00:00:00+00:00,0,1,0,601130232,0.0,1.7525826692581177,932327,94.2317886352539,0.0,0.0,18073,0.0,0.0,17978.0,857179.0,94.23246002197266,1.7488785982131958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12451.285714285714,599418.4285714285,94.23167637416294,2.055671078818185,0.0,0.0,12451.285714285714,599418.4285714285,94.23167637416294,2.055671078818185,0.0,0.0,0.0,0.0,0.5284236288797484,0.0,8.766896995843343,0.0,0.21179692225099522,0.0,-0.0007124792439805461,0.0,0.0,0.0,0.0,0.019384808779742753,0.0,0.0003950936453713694,0.0003950936453713694,1.0,0.0,1.0,0.0,0.0,3878.711543553508,3878.711543553508,210079.0223867019,210079.0223867019,0,0.0
2019-11-11 00:00:00+00:00,0,0,1,601130232,0.0,1.936980962753296,707657,94.2321548461914,0.0,0.0,14215,0.0,0.0,18073.0,932327.0,94.2317886352539,1.7525826692581177,0.0,0.0,10030.0,392342.0,94.22956848144533,2.042665958404541,0.0,0.0,13049.142857142857,644463.4285714285,94.23204585484096,2.0405732222965787,0.0,0.0,12671.75,612948.25,94.2317361831665,2.040834814310074,0.0,0.0,0.0,41.72482552342971,-21.34676036075914,80.36738355822217,-24.097768272290732,-5.173875601950706,10.521517571164596,0.00274474858343865,0.0003886278110654118,0.0,0.0,0.0,0.0,0.020087386845057925,0.0,0.0001452309744688427,0.0003032684326206855,1.0000032862779251,0.0,0.9998718210745617,0.0,0.0,3644.727532438369,3644.727532438369,198224.3727566964,198224.3727566964,0,0.0
2019-11-12 00:00:00+00:00,0,0,0,601130232,0.0,2.09340500831604,510566,94.2325210571289,0.0,0.0,10293,0.0,0.0,14215.0,707657.0,94.2321548461914,1.936980962753296,0.0,0.0,10611.0,535874.0,94.23084259033205,2.129397392272949,0.0,0.0,13003.714285714286,640848.0,94.23228563581195,2.035431453159877,0.0,0.0,12407.444444444445,601572.4444444445,94.23182339138455,2.0466759469774036,0.0,0.0,0.0,-2.9968900197907877,-27.590573338023216,-4.722751990206653,-27.851204750323955,-1.6902614837191243,8.075662516599923,0.0017812286834395508,0.000388626300762418,0.0,0.0,0.0,0.0,0.020159939831598986,0.0,2.425057547321479e-05,0.0002646128336536927,1.0000049053961895,0.0,0.9945059725580239,0.0,0.0,3500.321524914215,3500.321524914215,188536.3884738906,188536.3884738906,0,0.0
2019-11-13 00:00:00+00:00,0,0,0,601130232,0.0,2.1901776790618896,529085,94.23280334472656,0.0,0.0,9511,0.0,0.0,10293.0,510566.0,94.2325210571289,2.09340500831604,0.0,0.0,9198.0,490607.0,94.23135375976562,2.2128450870513916,0.0,0.0,13048.42857142857,646344.8571428572,94.23249271937779,2.0321932520185197,0.0,0.0,12117.8,594323.7,94.23192138671875,2.061026120185852,0.0,0.0,0.0,3.4029136768862767,-7.597396288739922,7.842937422417529,3.627151044135335,-1.0243558449772094,4.622740003077319,0.0015383255181022903,0.0002995649426518199,0.0,0.0,0.0,0.0,0.017976283628748445,0.0,-5.3405761718737023e-05,0.0002458976976815452,1.0000060630479632,0.0,0.9860104304914232,0.0,0.0,3424.883738497151,3424.883738497151,179225.72511038824,179225.72511038824,0,0.0
