timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_rpv,ccu_playing,ratings_like_ratio,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-07 00:00:00+00:00,1,0,0,8014099969,0.0065592261962592,0.0964984021734239,843,85.00428771972656,61559,25.94936122894287,33225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61559.0,843.0,33225.0,85.00428771972656,0.0065592261962592,25.94936122894287,61559.0,843.0,33225.0,85.00428771972656,0.0065592261962592,25.94936122894287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.93720379146919,1.8527358093059652,0.025371696863901765,0.00042152958461570613,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-08 00:00:00+00:00,1,0,0,8014099969,0.0081208134070038,0.1148510759786886,1371,84.57222747802734,80872,17.262266119321186,109821,0.0,61559.0,843.0,33225.0,85.00428771972656,0.0065592261962592,25.94936122894287,0.0,0.0,0.0,0.0,0.0,0.0,71215.5,1107.0,71523.0,84.78825759887695,0.0073400198016315005,21.60581367413203,71215.5,1107.0,71523.0,84.78825759887695,0.0073400198016315005,21.60581367413203,0.0,31.373154209782484,0.0,62.63345195729537,0.0,230.5372460496614,0.0,23.807491372003465,0.0,-0.5082805271232838,0.19176096868035458,0.19176096868035458,58.94460641399417,0.7363916155233013,0.012483837482471637,0.00021344906358514198,0.0,0.0,1.0,1.0,1.0,13656.353265055792,13656.353265055792,373.3523804664971,373.3523804664971,54161.551011764794,54161.551011764794,2,1.0
2025-08-09 00:00:00+00:00,1,1,0,8014099969,0.0321121178567409,0.3408557881966633,5192,83.85964965820312,313262,19.45876208941142,448264,0.0,80872.0,1371.0,109821.0,84.57222747802734,0.0081208134070038,17.262266119321186,0.0,0.0,0.0,0.0,0.0,0.0,151897.66666666666,2468.6666666666665,197103.33333333334,84.47872161865234,0.015597385820001301,20.89012981255849,151897.66666666666,2468.6666666666665,197103.33333333334,84.47872161865234,0.015597385820001301,20.89012981255849,0.0,287.35532693639334,0.0,278.7016776075857,0.0,308.17694247912516,0.0,295.42982023261106,0.0,-0.8425671654555322,0.9221922394441092,0.9221922394441092,60.323897554400155,0.6988321640101279,0.011582434497451284,6.211637534407644e-05,-0.5723190307617145,0.0,1.0,1.0,1.0,140078.84938966815,140078.84938966815,2373.205497493492,2373.205497493492,220857.4136503761,220857.4136503761,3,1.0
2025-08-10 00:00:00+00:00,1,1,0,8014099969,0.0361822992563247,0.3641721608390345,4921,86.13119506835938,587130,17.78982102870941,777219,0.0,313262.0,5192.0,448264.0,83.85964965820312,0.0321121178567409,19.45876208941142,0.0,0.0,0.0,0.0,0.0,0.0,260705.75,3081.75,342132.25,84.8918399810791,0.020743614179082152,20.115052616596223,260705.75,3081.75,342132.25,84.8918399810791,0.020743614179082152,20.115052616596223,0.0,87.42458389463133,0.0,-5.219568567026189,0.0,73.38421108989345,0.0,12.674908013671837,0.0,2.708746601511769,0.9429856813098096,0.9429856813098096,119.28687525396181,0.7554231749054322,0.006331540619129719,3.029957714498027e-05,0.26681442260740584,0.0,1.0,1.0,1.0,245841.7892851349,245841.7892851349,2293.081096836016,2293.081096836016,341543.86461221933,341543.86461221933,4,1.0
2025-08-11 00:00:00+00:00,1,0,0,8014099969,0.0401538982987403,0.2474544876132178,5305,86.78982543945312,579359,19.20974588394165,763178,0.0,587130.0,4921.0,777219.0,86.13119506835938,0.0361822992563247,17.78982102870941,0.0,0.0,0.0,0.0,0.0,0.0,324436.4,3526.4,426341.4,85.27143707275391,0.02462567100301378,19.93399127006531,324436.4,3526.4,426341.4,85.27143707275391,0.02462567100301378,19.93399127006531,0.0,-1.323556963534478,0.0,7.80329201381833,0.0,-1.8065693195868815,0.0,10.976635327345473,0.0,0.7646827268227518,0.7896661524522516,0.7896661524522516,109.1894082171127,0.7591390748435164,0.006951187074067814,3.315683838018098e-05,0.5130043029785151,0.5130043029785151,1.0,1.0,1.0,256196.4437034597,256196.4437034597,2220.8633006108234,2220.8633006108234,350635.2282776219,350635.2282776219,4,0.9867644303646552
2025-08-12 00:00:00+00:00,1,0,0,8014099969,0.0455605201423168,0.0443359979362733,6047,86.99803161621094,141669,19.57428252696991,825600,476.0,579359.0,5305.0,763178.0,86.78982543945312,0.0401538982987403,19.20974588394165,0.0,0.0,0.0,0.0,0.0,0.0,293975.1666666667,3946.5,492884.5,85.55920282999675,0.02811481252623095,19.874039812882742,293975.1666666667,3946.5,492884.5,85.55920282999675,0.02811481252623095,19.874039812882742,0.0,-75.54728587973952,0.0,13.986804901036765,0.0,8.1792190026442,0.0,13.464749557693922,0.0,0.23989698758302147,0.819766187338696,0.819766187338696,23.424107142857142,0.17159499564559635,0.007324361283477128,0.00013816815505731566,0.539801679338734,0.539801679338734,1.0,1.0,1.0,240990.90155059105,240990.90155059105,2237.11669342482,2237.11669342482,353445.83120062406,353445.83120062406,4,0.2412906851974861
2025-08-13 00:00:00+00:00,1,0,0,8014099969,0.0950468480587005,0.0346495434537552,12134,87.5880355834961,142971,18.387436151504517,1217183,449.0,141669.0,6047.0,825600.0,86.99803161621094,0.0455605201423168,19.57428252696991,0.0,0.0,0.0,0.0,0.0,0.0,272403.14285714284,5116.142857142857,596355.7142857143,85.84903608049665,0.03767653188801231,19.661667861257282,272403.14285714284,5116.142857142857,596355.7142857143,85.84903608049665,0.03767653188801231,19.661667861257282,0.0,0.9190436863392826,0.0,100.66148503390112,0.0,47.43011143410853,0.0,108.61668778539824,0.0,0.6781808235477582,0.8343390563030108,0.8343390563030108,11.781705809641533,0.11746046612508873,0.009968911848989142,0.00012860865170456114,0.5547509874616359,0.5547509874616359,1.0,1.0,1.0,227276.58114540277,227276.58114540277,3707.6983169513414,3707.6983169513414,423139.8605991934,423139.8605991934,4,0.24350825200551837
2025-08-14 00:00:00+00:00,1,0,0,8014099969,0.1029403060674667,0.0294600445878976,13519,88.08036804199219,163920,21.77673971652985,1497057,345.0,142971.0,12134.0,1217183.0,87.5880355834961,0.0950468480587005,18.387436151504517,61559.0,843.0,33225.0,85.00428771972656,0.0065592261962592,25.94936122894287,287026.14285714284,6927.0,805474.5714285715,86.2884761265346,0.051445257583899104,19.065579073769705,258842.75,6166.5,708943.375,86.1279525756836,0.045834503660444115,19.926051843166352,166.2811286733053,14.65262186037728,1503.6773428232505,11.414208010548865,4405.814898419864,22.99358436652501,1469.3971055026993,8.30480775532001,3.6187354835652386,0.5621001261373992,0.8263097030024323,0.8263097030024323,12.124260355029586,0.10949475571420747,0.009030378248538133,0.0001328489926033263,0.6731439317975723,0.5557783217657227,1.0018637799465853,1.1088822957457485,1.1224133234870646,213884.27587683283,213884.27587683283,4539.732024816317,4539.732024816317,504853.4448012576,504853.4448012576,4,0.27918859537070156
2025-08-15 00:00:00+00:00,1,0,0,8014099969,0.0916941612958908,0.0276611991181952,13896,88.87505340576172,199195,18.173115173975628,1671341,237.0,163920.0,13519.0,1497057.0,88.08036804199219,0.1029403060674667,21.77673971652985,80872.0,1371.0,109821.0,84.57222747802734,0.0081208134070038,17.262266119321186,303929.4285714286,8716.285714285714,1028548.8571428572,86.90316554478237,0.06338430728231152,19.19570036729177,252215.22222222222,7025.333333333333,815876.4444444445,86.43318600124783,0.05093002117549375,19.73128110214516,146.30898209516272,21.51964372864812,913.5667396061269,2.788667800872835,1421.877418708626,11.64177449489232,1029.1253314207308,-10.924918723483511,5.087752866450512,0.9022275694745785,0.7971602035016583,0.7971602035016583,14.333669137223861,0.11918266877754523,0.008314276790746597,9.123232983581813e-05,0.7050988333565857,0.5721848805745443,1.0054374895254672,1.2050399888379533,1.2445372261657426,201055.93787288264,201055.93787288264,4967.028613769001,4967.028613769001,570902.3626716111,570902.3626716111,4,0.3392689864254935
2025-08-16 00:00:00+00:00,1,1,0,8014099969,0.0827329084277153,0.0266992661673405,12998,89.6924057006836,242149,17.164156913757324,1986237,180.0,199195.0,13896.0,1671341.0,88.87505340576172,0.0916941612958908,18.173115173975628,313262.0,5192.0,448264.0,83.85964965820312,0.0321121178567409,19.45876208941142,293770.4285714286,9831.42857142857,1248259.2857142857,87.73641640799386,0.07061584879245072,18.867899627912614,251208.6,7622.6,932912.5,86.75910797119141,0.0541103099007159,19.474568683306376,-22.70080635378693,21.56379427194457,150.34668721109398,-6.4622913068508865,343.09536344654043,18.840918759247806,157.6376581476335,-9.772980898160066,6.955378499974341,0.9196644768135753,0.754687864808618,0.754687864808618,18.628279098392184,0.12191338600912882,0.006544029466760781,7.088233290835154e-05,0.5691580091203982,0.5939100785688941,1.0112646206220441,1.1694282304484345,1.3050350094468124,189584.0819555622,189584.0819555622,5049.493466345576,5049.493466345576,653214.7433724737,653214.7433724737,4,0.4124282526867985
