timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-11 00:00:00+00:00,0,0,0,8423024086,0.0223614461719989,2375,79.55733489990234,0.0274738606808961,492,58037,17.043559710184734,105445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105445.0,2375.0,58037.0,79.55733489990234,0.0223614461719989,17.043559710184734,105445.0,2375.0,58037.0,79.55733489990234,0.0223614461719989,17.043559710184734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.379208754208754,1.8168269065095282,0.0409214652469072,0.00016163306062045725,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-12 00:00:00+00:00,0,0,0,8423024086,0.0303647294640541,3817,79.98690795898438,0.0276164669726996,484,254052,33.01580960409982,109025,105445.0,2375.0,58037.0,79.55733489990234,0.0223614461719989,17.043559710184734,0.0,0.0,0.0,0.0,0.0,0.0,107235.0,3096.0,156044.5,79.77212142944336,0.0263630878180265,25.029684657142276,107235.0,3096.0,156044.5,79.77212142944336,0.0263630878180265,25.029684657142276,0.0,3.395134904452557,0.0,60.71578947368421,0.0,337.7414408050037,0.0,35.79054427202899,0.0,0.5399540590726337,0.02360649299806817,0.02360649299806817,28.55552645364065,0.4291427379326361,0.015024424037503986,0.00030282510230678756,0.0,0.0,1.0,1.0,1.0,2531.44227664784,2531.44227664784,1019.6479784710016,1019.6479784710016,138603.5357142811,138603.5357142811,2,1.0
2025-09-13 00:00:00+00:00,0,1,0,8423024086,0.0339808873832225,5078,80.45515441894531,0.038494899877895,465,460416,33.05269170844036,166812,109025.0,3817.0,254052.0,79.98690795898438,0.0303647294640541,33.01580960409982,0.0,0.0,0.0,0.0,0.0,0.0,127094.0,3756.6666666666665,257501.66666666666,79.99979909261067,0.0289023543397585,27.70402034090831,127094.0,3756.6666666666665,257501.66666666666,79.99979909261067,0.0289023543397585,27.70402034090831,0.0,53.00343957807843,0.0,33.0364160335342,0.0,81.22903972415097,0.0,11.909073398625925,0.0,0.5854038765957137,0.2710068221517088,0.2710068221517088,32.84347312463083,0.3623063440316061,0.01102913228660106,0.0001981421814153595,0.44890975952147766,0.0,1.0,1.0,1.0,34443.34105454928,34443.34105454928,1352.5096426027185,1352.5096426027185,201211.67973140458,201211.67973140458,3,1.0
2025-09-14 00:00:00+00:00,0,1,0,8423024086,0.0620515942573547,7473,81.14278411865234,0.0346553856206951,454,658319,44.633322591366976,170813,166812.0,5078.0,460416.0,80.45515441894531,0.0339808873832225,33.05269170844036,0.0,0.0,0.0,0.0,0.0,0.0,138023.75,4685.75,357706.0,80.2855453491211,0.03718966431915755,31.936345903522977,138023.75,4685.75,357706.0,80.2855453491211,0.03718966431915755,31.936345903522977,0.0,2.398508500587493,0.0,47.16423788893265,0.0,42.98351925215458,0.0,82.60733911260849,0.0,0.8546745136134071,0.2580663579564895,0.2580663579564895,22.854294888948353,0.2594680398590351,0.01135162231133795,0.000261297801066464,0.5224594116210793,0.0,1.0,1.0,1.0,35619.28647399702,35619.28647399702,2161.551506827137,2161.551506827137,259141.64797525952,259141.64797525952,4,1.0
2025-09-15 00:00:00+00:00,0,0,0,8423024086,0.0478402636945247,5180,81.47502136230469,0.0316832243007992,435,397071,37.677632451057434,173726,170813.0,7473.0,658319.0,81.14278411865234,0.0620515942573547,44.633322591366976,0.0,0.0,0.0,0.0,0.0,0.0,145164.2,4784.6,365579.0,80.52344055175782,0.039319784194230975,33.084603213029865,145164.2,4784.6,365579.0,80.52344055175782,0.039319784194230975,33.084603213029865,0.0,1.7053737127736168,0.0,-30.68379499531647,0.0,-39.68410451468058,0.0,-22.902442286800063,0.0,0.40944767579891295,0.23927680101277907,0.23927680101277907,33.531364601428294,0.4375176290446065,0.013045493008824596,0.00021687839225369363,0.4991249084472657,0.4991249084472657,1.0,1.0,1.0,34734.42539757927,34734.42539757927,1884.9629439328507,1884.9629439328507,225112.6738580038,225112.6738580038,5,1.0
2025-09-16 00:00:00+00:00,0,0,0,8423024086,0.0363594144582748,4913,81.83321380615234,0.0343897784733635,387,375496,36.61921479485252,201493,173726.0,5180.0,397071.0,81.47502136230469,0.0478402636945247,37.677632451057434,0.0,0.0,0.0,0.0,0.0,0.0,154552.33333333334,4806.0,367231.8333333333,80.7417360941569,0.038826389238238286,33.67370514333364,154552.33333333334,4806.0,367231.8333333333,80.7417360941569,0.038826389238238286,33.67370514333364,0.0,15.983214947676228,0.0,-5.154440154440154,0.0,-5.433537075233397,0.0,-23.998298398936047,0.0,0.4396346731286416,0.2500925080281122,0.2500925080281122,41.003866503866504,0.5366034881770028,0.013083992681699188,0.00018173848747284047,0.47232469831194657,0.47232469831194657,1.0,1.0,1.0,38652.38066493015,38652.38066493015,1686.7768079980233,1686.7768079980233,201387.59617555066,201387.59617555066,6,1.0
2025-09-17 00:00:00+00:00,0,0,0,8423024086,0.0685253590345382,5801,82.156005859375,0.0338584663594329,371,433238,35.8078609648205,210869,201493.0,4913.0,375496.0,81.83321380615234,0.0363594144582748,36.61921479485252,0.0,0.0,0.0,0.0,0.0,0.0,162597.57142857142,4948.142857142857,376661.28571428574,80.9437746320452,0.04306909920913827,33.97858454640319,162597.57142857142,4948.142857142857,376661.28571428574,80.9437746320452,0.04306909920913827,33.97858454640319,0.0,4.6532633888025865,0.0,18.07449623447994,0.0,15.377527323859642,0.0,88.46661877125737,0.0,0.3944511503449988,0.25343456222323774,0.25343456222323774,36.34419165804895,0.4867267258949448,0.013389837941644219,0.00016981012455456206,0.4467318398611885,0.4467318398611885,1.0,1.0,1.0,41207.844333561625,41207.844333561625,1585.069549322829,1585.069549322829,185525.93327233644,185525.93327233644,7,1.0
2025-09-18 00:00:00+00:00,0,0,0,8423024086,0.0647443458437919,5567,82.54136657714844,0.033585083564511,343,356394,86.28976364135742,226602,210869.0,5801.0,433238.0,82.156005859375,0.0685253590345382,35.8078609648205,105445.0,2375.0,58037.0,79.55733489990234,0.0223614461719989,17.043559710184734,179905.7142857143,5404.142857142857,419283.71428571426,81.37006487165179,0.049123799162251555,43.87089939371357,170598.125,5025.5,374127.875,81.1434736251831,0.045778505038469974,40.51748193327247,114.90065911138507,7.461030307916294,134.39999999999998,-4.033787278055511,514.0806726743284,-17.73713293847723,189.53559329657784,-5.517684611970564,3.750793916111639,0.46905970384325535,0.2600107060966469,0.2600107060966469,40.69719827586207,0.6358170007996745,0.015620308926892914,0.0003807970928953166,0.41983958653041226,0.43095388866606654,1.0027924765399538,1.05455856730966,1.0730756524480292,44357.33894001403,44357.33894001403,1483.7107919961068,1483.7107919961068,171913.03823689258,171913.03823689258,8,1.0
2025-09-19 00:00:00+00:00,0,0,0,8423024086,0.0443658865988254,5873,82.79862976074219,0.0240890885022021,312,463535,26.97547297044234,177768,226602.0,5567.0,356394.0,82.54136657714844,0.0647443458437919,86.28976364135742,109025.0,3817.0,254052.0,79.98690795898438,0.0303647294640541,33.01580960409982,189726.14285714287,5697.857142857143,449209.85714285716,81.77173941476005,0.05112396446721889,43.00799416033393,171394.77777777778,5119.666666666667,384062.0,81.32737986246745,0.04562154743406502,39.01281427073579,63.05251089199724,-21.550560012709507,53.864291328268266,5.4966768456978565,82.4567411396092,30.062515081623143,46.10993538192372,-31.47527244175643,3.5152275209833217,0.3116778825721145,0.24248851280536018,0.24248851280536018,30.263534218590397,0.38350419384902146,0.012669997583790686,0.0001517445278448005,0.3753062656947572,0.41201146443684683,1.0054638370625495,1.106954046774591,1.1206100481599466,41561.26476593853,41561.26476593853,1416.3436200301112,1416.3436200301112,163548.19681671823,163548.19681671823,8,0.7844943998729049
2025-09-20 00:00:00+00:00,0,1,0,8423024086,0.0427916944026947,5815,83.04159545898438,0.0236031556030081,287,720154,19.59573240841136,185875,177768.0,5873.0,463535.0,82.79862976074219,0.0443658865988254,26.97547297044234,166812.0,5078.0,460416.0,80.45515441894531,0.0339808873832225,33.05269170844036,192449.42857142858,5803.142857142857,486315.28571428574,82.14123099190849,0.052382651184286345,41.08557140318693,172842.8,5189.2,417671.2,81.49880142211914,0.04533856213092799,37.07110608450334,11.427834927942836,4.560438324107818,14.513588026782198,-0.9875702366763162,56.41376494300807,55.361299578241116,25.928713750490218,-3.548204074822603,3.214761140810163,0.2934416897287573,0.22824775352216006,0.22824775352216006,31.959250343878956,0.2581041581326242,0.008074650596052238,0.00010542368250022253,0.323278699602401,0.3931473703095418,1.0078826873350186,1.1134361892507445,1.1553663972186976,39450.980812480004,39450.980812480004,1353.324039376954,1353.324039376954,187274.64996440092,187274.64996440092,8,0.8202707831351885
