timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,visits_visits_gained,session_session_length,ccu_playing,daily_Estimated Revenue,platform_platform_share,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-19 00:00:00+00:00,1,1,0,6118645803,0.00615172820832,45984,12.21422012646993,228,30409.0,0.0015777681255713,82.4981460571289,0.0,29217.0,231.0,43754.0,82.47903442382812,0.0017132989596575,12.455421050389608,52760.0,231.0,45154.0,82.35519409179688,0.0017067117150872,12.333622535069784,40384.0,229.28571428571428,44585.71428571428,82.4207512991769,0.0017934244990880572,12.212882745833623,49170.833333333336,204.76666666666668,37143.066666666666,82.18383178710937,0.0017033601490159434,12.461899700429704,-42.36353297952995,4.079816545162074,-1.2987012987012991,-1.2987012987012991,1.838153873410997,5.096676875257122,-7.555089027399808,-7.91051867055903,0.17357978073937463,0.023171504654828645,0.31358584979466947,0.314909624314027,132.79039301310044,0.6612808524518865,0.004958138523431554,0.00040165143460933674,0.0270851680210712,0.021816823108574756,1.0028827995350869,0.821299889839844,1.0528745198859708,15310.69472228911,15484.368652207637,47.83057323787467,62.46526391045105,6865.871685372452,10930.278827037317,19,0.09690629003371595
2025-07-20 00:00:00+00:00,1,1,0,6118645803,0.0067766588552449,47497,14.271443525950112,287,33830.0,0.0022066514939069,82.52122497558594,0.0,30409.0,228.0,45984.0,82.4981460571289,0.0015777681255713,12.21422012646993,59727.0,203.0,49768.0,82.3338394165039,0.0016455993754789,11.872646570205688,36684.42857142857,241.28571428571428,44261.28571428572,82.44752066476005,0.0018735748017206285,12.555568025225684,48437.7,209.96666666666667,38067.4,82.20232264200847,0.0017426814379480566,12.575410403145685,-43.35894988866007,11.249958893748557,41.37931034482758,25.877192982456144,-4.563173123292074,3.290274878218513,34.09408916825358,39.85904887689917,0.22759239750025362,0.02797507527145804,0.33101435396872536,0.3236727229278696,117.46527777777777,0.7122405153901217,0.006042359678302244,0.0004218451575758952,0.025434221540177316,0.022494708815458765,1.002982860032063,0.7573528175662464,1.0751103218995057,15829.059119019594,15677.962251363268,44.953700235187796,62.60576338641197,6684.434737787135,10576.981091355661,19,0.10780820782796575
2025-07-21 00:00:00+00:00,1,0,0,6118645803,0.0060448911355611,40092,13.08834445476532,215,30440.0,0.0017267526127398,82.53443145751953,0.0,33830.0,287.0,47497.0,82.52122497558594,0.0022066514939069,14.271443525950112,53110.0,209.0,42498.0,82.37307739257812,0.0017896274803206,11.513275186220804,33445.857142857145,242.14285714285714,43917.57142857143,82.47057124546596,0.0018645926777805142,12.780577920732044,46986.96666666667,213.03333333333333,38476.066666666666,82.2204973856608,0.0017650573630816832,12.682391627629597,-42.68499340990397,-10.02069169376293,2.8708133971291794,-25.087108013937286,-5.6614428914301795,-15.590458344737568,-3.5132935916661334,-21.747832971913205,0.19588204064833192,0.016003739568204445,0.35246581495109275,0.3243928016707907,140.92592592592592,0.759234779138503,0.005362532112837652,0.00042995776928370685,0.02411133902413966,0.0231674601689602,1.0030415026393256,0.7118113705897978,1.056392113242738,16491.774777043072,15242.233759012053,45.98572401503287,60.41379343148059,6476.876796609661,10403.296360664475,19,0.09700507970095412
2025-07-22 00:00:00+00:00,1,0,0,6118645803,0.0050657313333815,34375,12.620545705159506,240,25695.0,0.0017370062414556,82.5164566040039,0.0,30440.0,215.0,40092.0,82.53443145751953,0.0017267526127398,13.08834445476532,52809.0,265.0,42057.0,82.3907699584961,0.001973932608962,12.71956467628479,29572.428571428572,238.57142857142858,42820.142857142855,82.48852648053851,0.0018307460538510285,12.766432353428431,45111.46666666667,216.83333333333334,38647.7,82.23804219563802,0.0017828199430368432,12.69405767917633,-51.343520990740224,-15.588042049934291,-9.433962264150942,11.627906976744185,-18.265687043773926,-14.259702683827202,-12.002758677308067,0.5938099435987443,0.1525494246153114,-0.02177861190559849,0.3856130562555667,0.3151684200877065,106.61825726141079,0.7474691645333954,0.006981615080288574,0.0004911482606304291,0.01762744358608095,0.02348801185344893,1.0030458444560804,0.6555412793368554,1.0268821935728116,17276.401409100294,14217.70967717257,40.37026432608779,58.29892252705954,7244.246434315861,10287.253502807886,19,0.0818838870865971
2025-07-23 00:00:00+00:00,1,0,0,6118645803,0.0047658498974109,32457,14.642818888028463,240,24335.0,0.0018908376805484,82.46221160888672,0.0,25695.0,240.0,34375.0,82.5164566040039,0.0017370062414556,12.620545705159506,28267.0,228.0,43382.0,82.42607116699219,0.0019115079194307,12.435804327329,29010.714285714286,240.28571428571428,41259.42857142857,82.49368940080915,0.0018277931625821284,13.08172014781407,43864.1,220.3,38981.066666666666,82.25504404703776,0.0018037027213722067,12.798320848411985,-13.9102133229561,-5.292858532788481,5.263157894736836,0.0,-25.183255728182196,-5.579636363636364,-1.0813577423449128,8.85612471742705,0.04384588684485102,-0.06573839613291943,0.37936362927722944,0.32710148351927676,100.97510373443983,0.749738123112946,0.007394170928584632,0.0006016937412897955,0.005885805402489202,0.022962637658380462,1.0029012853440928,0.6613771691591595,1.0133561040433505,15609.024916219973,14348.012183237906,35.37095412346618,56.38729986625441,6190.423950490997,9899.180690351524,19,0.07754988878195528
2025-07-24 00:00:00+00:00,1,0,0,6118645803,0.0045179396516124,30431,15.773611545562744,220,23212.0,0.0017062060069292,82.48505401611328,0.0,24335.0,240.0,32457.0,82.46221160888672,0.0018908376805484,14.642818888028463,29149.0,241.0,44657.0,82.44432067871094,0.0019422370241954,12.279247283935549,28162.571428571428,237.28571428571428,39227.142857142855,82.49950844900948,0.0017940744458298141,13.58091504233224,42321.9,223.36666666666667,39192.833333333336,82.27334925333659,0.00181520084540045,12.901117812262642,-20.3677656180315,-4.614752414218204,-8.713692946058094,-8.333333333333337,-31.85614797232237,-6.242104938842163,-12.152534130790716,-9.764543806089755,0.04940708719169962,0.02770045428190926,0.35496935836122184,0.33036659272459395,105.03167420814479,0.7627497371188223,0.007229232386961094,0.0006795162859416165,-0.002092088971815101,0.022245564529706822,1.002748875519538,0.6654373132721222,0.9883613983410331,13350.042598607193,13981.741900630994,22.43684665705138,53.6286614911591,5664.345157733033,9633.770454923633,19,0.07397115341716645
2025-07-25 00:00:00+00:00,1,0,0,6118645803,0.0045660032423113,30675,15.96096440156301,214,23603.0,0.0012922714231535,82.53282928466797,0.0,23212.0,220.0,30431.0,82.48505401611328,0.0017062060069292,15.773611545562744,29217.0,231.0,43754.0,82.47903442382812,0.0017132989596575,12.455421050389608,27360.571428571428,234.85714285714286,37358.71428571428,82.50719342912946,0.0017339276549006716,14.081706949642726,42095.066666666666,225.66666666666666,39448.96666666667,82.29198379516602,0.0018093984574079065,13.002713980939653,-19.214840674949517,1.6844735481647444,-7.359307359307355,-2.7272727272727226,-29.89212414864927,0.8018139397325097,-24.574084641256434,-24.26052786677807,0.06522246679490085,0.05791990940000602,0.36629602433245034,0.3381537953844899,109.78139534883721,0.7694288694745077,0.006976137697222585,0.0006761974411778939,-0.0014468601771767174,0.021853724257965054,1.0026151956003286,0.6499709727324682,0.9582895618163882,12992.07519504247,14234.606560296463,22.33117369690333,51.59279108513146,6367.461340093248,9283.95429828488,19,0.07521717792975098
2025-07-26 00:00:00+00:00,1,1,0,6118645803,0.0043441420463776,30093,11.767589370409649,199,22586.0,0.0015231433790177,82.48031616210938,0.0,23603.0,214.0,30675.0,82.53282928466797,0.0012922714231535,15.96096440156301,30409.0,228.0,45984.0,82.4981460571289,0.0015777681255713,12.21422012646993,26243.0,230.71428571428572,35088.57142857143,82.50464630126953,0.0017261241196787284,14.017902555919829,41930.0,227.56666666666666,39727.53333333333,82.30876541137695,0.0018139813910238,12.987480339739058,-25.72593640040778,-4.308774308350638,-12.71929824561403,-7.009345794392519,-34.557672233820455,-1.8973105134474366,-3.4621530038718817,17.865593228147738,-0.021612479639465665,-0.06362695064949797,0.3719782623125573,0.34430034686732924,112.93,0.7505150528344521,0.0066126138100618065,0.0005209894793646632,-0.005619049072264472,0.02089555717018525,1.002379830251536,0.6258764607679466,0.9515666082464685,12391.897841549378,14436.513544147116,24.044829925657485,49.40869903397459,6849.823634530717,8849.350955094695,19,0.0719762394916475
2025-07-27 00:00:00+00:00,1,1,0,6118645803,0.0045650588995378,32105,13.810754855473837,175,23884.0,0.0012457732809707,82.40213775634766,0.0,22586.0,199.0,30093.0,82.48031616210938,0.0015231433790177,11.767589370409649,33830.0,287.0,47497.0,82.52122497558594,0.0022066514939069,14.271443525950112,24822.14285714286,214.71428571428572,32889.71428571428,82.48763384137835,0.0015888558035449857,13.952089888708931,41682.1,228.23333333333332,40043.6,82.32468058268229,0.0018111358474318733,12.936359222730001,-29.399940880874965,5.746922872575921,-39.02439024390244,-12.060301507537686,-32.406257237299194,6.685940251885825,-43.54462929870974,-18.210373486039156,-0.14431101728495932,-0.09478431873134463,0.3246359757680273,0.3523492425547933,135.70454545454547,0.7439107954899395,0.005450694574222887,0.0005782187504908452,-0.014233725411550525,0.01884911253932397,1.0019793973999378,0.5955108513520878,0.877270363676986,9983.622915930076,14686.656363093149,27.394553080156008,48.522787631588386,6497.578255958722,8373.93403859603,19,0.07611265846181302
2025-07-28 00:00:00+00:00,1,0,0,6118645803,0.0046321924507924,31140,16.587708632151287,219,24375.0,0.0016836895374581,82.39673614501953,0.0,23884.0,175.0,32105.0,82.40213775634766,0.0012457732809707,13.810754855473837,30440.0,215.0,40092.0,82.53443145751953,0.0017267526127398,13.08834445476532,23955.714285714286,215.28571428571428,31610.85714285714,82.46796308244977,0.0015827039356476002,14.451999056906928,41153.2,230.26666666666668,40089.166666666664,82.34074935913085,0.00181865006452422,13.072701389259764,-19.924441524310122,2.0557695528387265,1.8604651162790642,25.14285714285713,-22.328644118527386,-3.0057623423142776,-2.493876364453429,35.15216317259413,-0.16683378084559886,-0.00655518348819939,0.26947601910847196,0.3650305899927724,110.79545454545455,0.7827301628078739,0.007032529462766128,0.0006804934621000693,-0.017287390572683768,0.01648634761008463,1.001544966791158,0.5821106083054122,0.8702630409889514,7734.173479571016,15022.17687609056,26.98839799568647,46.72290535762377,6676.749971454574,8319.662928696393,19,0.07767735932032709
2025-07-29 00:00:00+00:00,1,0,0,6118645803,0.0045573512186993,31374,14.33393124739329,199,24123.0,0.0016482643550261,82.42861938476562,0.0,24375.0,219.0,31140.0,82.39673614501953,0.0016836895374581,16.587708632151287,25695.0,240.0,34375.0,82.5164566040039,0.0017370062414556,12.620545705159506,23731.14285714286,209.42857142857142,31182.14285714286,82.45541490827289,0.0015700265233005285,14.696768420083185,40685.666666666664,232.1,40178.4,82.3579615275065,0.0018268978533645035,13.106425844298467,-6.117921774664337,-1.0338461538461519,-17.08333333333333,-9.1324200913242,-8.730181818181816,0.7514450867051936,-5.108898535398165,-2.1040210587447206,-0.10644812302085249,0.0386947848152408,0.1310546818796209,0.376887769657907,120.615,0.7688605577689243,0.006342629482071713,0.0005941772196730762,-0.014575140816825264,0.014098112893452003,1.001183290345692,0.5832801770601324,0.859394804372391,3492.841298309539,15333.93016704505,25.905152442648703,44.233978202126515,6758.366949506061,8206.853185831444,19,0.07687429492858464
2025-07-30 00:00:00+00:00,1,0,0,6118645803,0.004351818035084,29327,14.17365781466166,205,23175.0,0.0017199856229126,82.38178253173828,0.0,24123.0,199.0,31374.0,82.42861938476562,0.0016482643550261,14.33393124739329,24335.0,240.0,32457.0,82.46221160888672,0.0018908376805484,14.642818888028463,23565.428571428572,204.42857142857142,30735.0,82.44392504010882,0.0015456190864954144,14.62974540960221,40194.1,234.1,40175.4,82.37201639811198,0.0018321931905423167,13.11673158009847,-4.766796794740092,-3.929859470215147,-14.583333333333337,3.015075376884413,-9.643528360600174,-6.524510741378209,-9.035786593074857,4.351320688808102,-0.09753446527714926,-0.05682110579665611,0.13602523461795663,0.3895726336878518,112.5,0.7902004909983633,0.006989907255864703,0.0006115661811642069,-0.021493366786406988,0.011508175316325277,1.0008729741621147,0.5862907384772534,0.8435895813137051,3575.841083725031,15658.521395712882,26.357328984719516,41.42741887304536,6781.472068222949,8210.938077366278,19,0.07385324316917252
2025-07-31 00:00:00+00:00,1,0,0,6118645803,0.0042507500887209,28381,14.669644316037497,213,22758.0,0.0015969834057614,82.40934753417969,0.0,23175.0,205.0,29327.0,82.38178253173828,0.0017199856229126,14.17365781466166,23212.0,220.0,30431.0,82.48505401611328,0.0017062060069292,15.773611545562744,23500.571428571428,203.42857142857142,30442.14285714286,82.43310982840401,0.0015300158577571572,14.472035805384317,39554.73333333333,235.03333333333333,40035.7,82.38376032511393,0.0018321835746367332,13.202237159676022,-1.955884887127346,-1.7993527508090579,-3.1818181818181857,3.9024390243902474,-6.736551542834612,-3.2256964571896196,-6.401489663277948,-7.1513514713518305,-0.09178206020062918,0.03346007041153953,0.1389938149532962,0.40382656507900805,106.34579439252336,0.8018462405750123,0.00750475653583257,0.0006445645378108659,-0.019322531563891337,0.009576699465878321,1.0005990197958352,0.5941279196734507,0.835077815857242,3590.4286590957104,15973.25209461614,25.892104953074835,40.59003048425364,6574.669007253923,8378.701068575625,19,0.07252436280664631
2025-08-01 00:00:00+00:00,1,0,0,6118645803,0.004574704140199,30402,13.757543524106344,178,24633.0,0.0012717854697257,82.38557434082031,0.0,22758.0,213.0,28381.0,82.40934753417969,0.0015969834057614,14.669644316037497,23603.0,214.0,30675.0,82.53282928466797,0.0012922714231535,15.96096440156301,23647.714285714286,198.28571428571428,30403.14285714286,82.41207340785435,0.0015270892929817573,14.15726139431908,38638.03333333333,232.3,39664.666666666664,82.3929832458496,0.00180436839194343,13.251496892505223,4.363852052705175,8.23886105984708,-16.82242990654206,-16.43192488262911,-0.8899755501222462,7.120961206440923,-1.5852670778564892,-20.363263316480985,-0.17841984229057806,-0.028847690305422446,0.1358510980505953,0.4145014046893997,137.6145251396648,0.8102160970956813,0.0058546853928888596,0.0005584778567876246,-0.010169982910151226,0.007692722749128069,1.00023169645342,0.6120320380104134,0.8463289978921522,3464.7658119821044,16015.519091102517,28.004709180130366,41.59919594713668,6135.02517660545,8554.7176189649,19,0.07849954429282532
2025-08-02 00:00:00+00:00,1,1,0,6118645803,0.005104698675398,35009,16.497528950373333,252,27658.0,0.0017488156445324,82.48363494873047,0.0,24633.0,178.0,30402.0,82.38557434082031,0.0012717854697257,13.757543524106344,22586.0,199.0,30093.0,82.48031616210938,0.0015231433790177,11.767589370409649,24372.285714285714,205.85714285714286,31105.428571428572,82.4125475202288,0.0015593281880552858,14.832967048599604,37675.6,232.13333333333333,39395.333333333336,82.40455805460611,0.00178217383412019,13.315863031811183,22.456388913486226,12.280274428612014,26.63316582914572,41.57303370786516,16.336024989200148,15.153608315242417,14.816219446145617,37.50869829560062,0.004023731692015531,0.11902642992387413,0.12785180367800905,0.4185422178232882,109.3201581027668,0.7900028563267638,0.0071979434447300775,0.0005964615116372007,0.007246289934437951,0.006507968584343793,1.00009695417112,0.6468984094290658,0.8749585243602699,3235.6277861245967,15768.829181823077,29.455125116086986,41.506736747211235,5080.017655935436,8570.369107785076,19,0.08813950375719412
