timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_rpv,sort_sort_position,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue,ccu_playing,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-19 00:00:00+00:00,0,0,0,5829613337,18.65534432729085,0.0238042019428788,376.0,172952,91.13674926757812,392639.0,2161,0.0246298387646675,511228.0,2791.0,211655.0,91.14159393310548,0.030490281060338,19.99571398893992,410284.0,2309.0,171792.0,91.08499908447266,0.0285115968436002,19.152019182840984,392750.28571428574,2250.5714285714284,166629.14285714287,91.11893681117466,0.0253376761185271,20.062529796645755,409042.93333333335,1954.1333333333334,147021.76666666666,90.83261947631836,0.022447606051961534,18.361957764971084,-4.300679529301654,-23.196890624144217,-6.409701169337378,-22.57255463991401,0.6752351681102775,-18.28588977345208,-13.614663886509081,-19.220689648852762,0.05681526445147078,-0.005315537416339389,0.17754147849081292,0.3337626512071082,181.60915818686402,2.2702063566402435,0.012494724000161894,4.7512592520606285e-05,0.0066879817417728965,0.025564712677172176,1.0031521422205705,0.9601688568818996,1.128747362185333,78454.71700076613,136523.25388686574,338.58233858251185,862.1082311977143,27432.146924049193,61697.04369248142,11,0.445387588237763
2025-05-20 00:00:00+00:00,0,0,0,5829613337,20.249290227890015,0.0209754767808698,370.0,146842,91.16313934326172,349278.0,2071,0.0242020096629858,392639.0,2161.0,172952.0,91.13674926757812,0.0246298387646675,18.65534432729085,366357.0,2230.0,157062.0,91.104736328125,0.027955662459135,21.422694603602093,390310.4285714286,2227.8571428571427,165169.14285714287,91.12728009905133,0.0248014400047915,19.894900600115456,409827.8333333333,1988.1666666666667,149138.56666666668,90.85037282307943,0.0228588663352032,18.480614164486024,-4.661846231954081,-11.043477596469021,-7.130044843049332,-4.1647385469689935,-6.5069845029351425,-15.096674221749385,-13.427164538262005,-1.7370357385182555,0.06410535553977859,0.028956568997329235,0.18709963643132202,0.3320779238106972,168.57046332046332,2.378581205777599,0.014103498294096416,5.797454249436701e-05,0.009395326886862072,0.026303440047318927,1.0030479487025459,0.9523765757851047,1.084981190278745,80797.98903764527,136094.77601316976,332.14233841387284,845.171685612409,28157.612310580455,60514.80745648464,11,0.39620130971327194
2025-05-21 00:00:00+00:00,0,0,0,5829613337,19.90264900525411,0.020873990669313,358.0,150483,91.1693878173828,350699.0,2019,0.0251592434942722,349278.0,2071.0,146842.0,91.16313934326172,0.0242020096629858,20.249290227890015,351072.0,2150.0,152094.0,91.10662078857422,0.0257951617240905,20.424092054367065,390257.14285714284,2209.1428571428573,164939.0,91.13624681745257,0.02471059454338889,19.820408735956466,412185.0333333333,2024.4666666666667,151747.63333333333,90.86820551554362,0.023326535491893643,18.58448540669133,-0.10624601221401742,0.40683925125544196,-6.093023255813956,-2.5108643167551903,-1.059213381198465,2.4795358276242574,-2.4652616510808856,3.955183245589633,0.06889403675089945,0.006854167337899675,0.1960240347430008,0.3259937747812563,173.61336633663367,2.330473671619574,0.013416708753090029,5.6751209025532105e-05,0.010955538068504021,0.02687218213107994,1.0029497809535053,0.9468008571323903,1.0593341026564458,83125.88216453309,134369.7549246713,338.3776825441635,821.2027232320162,29013.12039964266,58745.19961165041,11,0.3978132121551737
2025-05-22 00:00:00+00:00,0,0,0,5829613337,20.21853748957316,0.0199567554844802,363.0,145359,91.1715850830078,338314.0,2051,0.0243525337427854,350699.0,2019.0,150483.0,91.1693878173828,0.0251592434942722,19.90264900525411,316728.0,1969.0,137531.0,91.1048583984375,0.0231945235282182,20.25411645571391,393340.85714285716,2220.8571428571427,166057.2857142857,91.14577920096261,0.024876024574041342,19.815326026507787,415510.9666666667,2064.4333333333334,154481.2,90.8859354654948,0.023765273702641285,18.70629533166471,6.815311560708248,-3.5315184816609113,4.16455053326561,1.5849430411094545,5.691807665180937,-3.405035784773036,4.992601866377533,-3.206414976946581,0.07324163139410533,0.002410091454607688,0.20531143973174337,0.31556061651782086,164.87037037037038,2.327421574023115,0.014109796367638965,5.976246246714795e-05,0.010257720947264197,0.027253477035029297,1.0028590093080625,0.9466437439626114,1.0467384001252469,85211.47738437261,131118.89681124905,331.8956873066445,790.7863691346712,29966.025312559435,56349.222338604864,11,0.38376436504542477
2025-05-23 00:00:00+00:00,0,0,0,5829613337,19.489874124526978,0.0215439891015787,360.0,157782,91.18882751464844,368407.0,2043,0.0212256964296102,338314.0,2051.0,145359.0,91.1715850830078,0.0243525337427854,20.21853748957316,354420.0,2020.0,147792.0,91.1118621826172,0.0214563887566328,19.862853447596233,395339.0,2224.1428571428573,167484.42857142858,91.15677424839565,0.02484306852732383,19.76204326606932,419983.6,2102.366666666667,157619.2,90.90377375284831,0.024096060202767406,18.815131178512665,3.9464477173974277,8.894991043823186,1.1386138613861396,-0.3900536323744541,6.759499837609617,8.54642643386374,-1.0751684714478627,-12.839884942574177,0.08447344855817551,0.01891206742203888,0.20492521784879036,0.30225920462433,180.23825831702544,2.334896661871051,0.012948162983337876,5.290296118576952e-05,0.010024751935691321,0.027605849829346597,1.0027831682349646,0.9413200896415956,1.031001264035298,83298.99790223443,126943.90889126275,302.23053568972716,759.9445298873782,29473.64459251554,53673.834436632555,11,0.4179001709456003
2025-05-24 00:00:00+00:00,0,1,0,5829613337,21.058925072352093,0.0260651953497916,353.0,187246,91.18527221679688,450340.0,2268,0.0220987107604742,368407.0,2043.0,157782.0,91.18882751464844,0.0212256964296102,19.489874124526978,456808.0,2433.0,187318.0,91.12613677978516,0.0238418765366077,19.822893699010212,394415.0,2200.5714285714284,167474.14285714287,91.16522216796875,0.024594044845019043,19.93861917654673,423173.3333333333,2105.4,159641.33333333334,90.92356185913086,0.023935861854503512,19.019011807787244,-1.41591215565402,22.239805432578642,-6.781750924784213,11.013215859030833,-0.038437309815397835,18.67386647399576,-7.3113614754987015,4.113006768749083,0.06489404588128078,-0.003898830534909692,0.17873952521130718,0.29880631081973524,198.47509916262672,2.405058559015632,0.012112343588949356,4.676217593413012e-05,0.008701324462893406,0.027269246713469975,1.0026578403209974,0.9320412439347155,1.0274977769556142,71183.85854459336,126446.86257062343,260.89158204591484,760.4341591122986,25763.281140110674,53606.90363050812,11,0.5108403558663154
2025-05-25 00:00:00+00:00,0,1,0,5829613337,20.9927974541982,0.0275062976920123,353.0,191106,91.18383026123048,480466.0,2438,0.0253317393362522,450340.0,2268.0,187246.0,91.18527221679688,0.0220987107604742,21.058925072352093,511228.0,2791.0,211655.0,91.14159393310548,0.030490281060338,19.99571398893992,390020.4285714286,2150.1428571428573,164538.57142857142,91.17125592912946,0.023857110313006785,20.08105967158363,420714.1666666667,2143.133333333333,159148.8,90.94546101888021,0.024302020855247932,19.311867666590043,-6.017276049042697,6.689612292934233,-12.647796488713725,7.49559082892417,-9.708724102903311,2.0614592568065637,-16.918642743494004,14.629942039698518,0.04634144116022476,-0.0015813469997238983,0.15208063958468027,0.29595517021260914,196.99302993029931,2.514120361891506,0.012757251173426406,4.3692485548847685e-05,0.007319586617610405,0.02621249155420163,1.0024827507356566,0.9270437258188244,0.9816924466944044,59713.811358755054,124512.53280668936,225.65817044838553,747.3726731983711,21866.032699142917,53233.98308923386,11,0.5450135951096173
2025-05-26 00:00:00+00:00,0,0,1,5829613337,20.250014066696167,0.0250730874593883,356.0,184827,91.18177032470705,442633.0,2530,0.0274620726704597,480466.0,2438.0,191106.0,91.18383026123048,0.0253317393362522,20.9927974541982,392639.0,2161.0,172952.0,91.13674926757812,0.0246298387646675,18.65534432729085,397162.4285714286,2202.8571428571427,166235.0,91.1776875087193,0.024261715156691382,20.30886963435582,421513.56666666665,2192.5666666666666,161820.23333333334,90.96775690714519,0.024833145023633995,19.417859243367605,12.732815639811633,-7.874230434619722,17.075428042572895,3.7735849056603765,6.866066885609889,-3.285611126809207,11.499197915396643,8.40973967847043,0.04939945465547435,-0.0022591028667418023,0.15459820568582874,0.2955439845144005,174.8846305807981,2.3948373623044126,0.01368840219014435,4.574888975247308e-05,0.0035166059221608858,0.02475384467170486,1.0023077473679867,0.942229289823796,0.9769892268418368,61059.54413849707,124575.79901954305,240.30123037280532,720.9490719654316,22424.89189911069,52411.07758182916,11,0.5020979687306807
2025-05-27 00:00:00+00:00,0,0,0,5829613337,20.03444687525431,0.0226953773835596,357.0,177801,91.178955078125,404853.0,2366,0.0264596976339817,442633.0,2530.0,184827.0,91.18177032470705,0.0274620726704597,20.250014066696167,349278.0,2071.0,146842.0,91.16313934326172,0.0242020096629858,20.249290227890015,405101.71428571426,2245.0,170657.7142857143,91.17994689941406,0.0245842420096908,20.27817772683643,423570.4,2236.766666666667,164884.5,90.98977228800456,0.02529424251988526,19.494798693737547,15.911394362084064,-8.535287698838545,14.244326412361175,-6.482213438735174,21.083205077566358,-3.801392653670732,9.328514459891224,-3.650034170786487,0.017348826485363844,-0.00308751033459842,0.15221571842014575,0.2921448984539425,171.04055766793408,2.2769878854006143,0.013306936929843308,4.948560931904912e-05,0.0015741075788251872,0.023018046242245193,1.0020900658022043,0.9563976006956912,0.9719303509628213,60537.115382553806,123743.93149609581,243.17600915504426,687.7328913793918,22443.291835592412,50468.980330188715,11,0.45924246256949275
2025-05-28 00:00:00+00:00,0,0,0,5829613337,20.247806072235107,0.0230016179013043,364.0,183360,91.1914291381836,414451.0,2408,0.0265484564006328,404853.0,2366.0,177801.0,91.178955078125,0.0264596976339817,20.03444687525431,350699.0,2019.0,150483.0,91.1693878173828,0.0251592434942722,19.90264900525411,414209.14285714284,2300.5714285714284,175354.42857142858,91.18309565952846,0.024782700996313745,20.327485879262287,429455.8,2288.0333333333333,168904.0,91.01208674112955,0.02579375045994914,19.62282678850607,18.178551977621836,2.3707370329477673,19.266963843486874,1.775147928994092,21.84765056518012,3.1265290971366877,5.521679960992754,0.3354489075381828,0.02417622990400492,0.01368085436810329,0.14701682078192307,0.27640635532367236,172.04275633042755,2.260300718255245,0.013132563631306549,4.885440550952851e-05,0.0012959071568123116,0.02109301167149799,1.0018789693162988,0.9644977267908429,0.9608025414836324,59135.037875978225,118704.31245061196,245.8832922477575,637.8504031366682,22303.21444038084,46718.793380881834,11,0.47012989370064895
2025-05-29 00:00:00+00:00,0,0,0,5829613337,21.30884353319804,0.0248232624500648,368.0,199507,91.21409606933594,451986.0,3347,0.0343384258449077,414451.0,2408.0,183360.0,91.1914291381836,0.0265484564006328,20.247806072235107,338314.0,2051.0,145359.0,91.1715850830078,0.0243525337427854,20.21853748957316,430448.0,2485.714285714286,183089.85714285713,91.18916865757534,0.026209257010902647,20.483243885494414,436785.0333333333,2374.8,173510.7,91.03473714192708,0.026585178729146678,19.793945577755064,33.59955544257702,9.056559158983802,63.188688444661146,38.995016611295675,37.25121939473992,8.80617364746945,41.00555698883155,29.342457153513536,0.04662745118386713,0.024856427151709326,0.1335171985524153,0.25810697241191133,135.00179211469535,2.265503137718788,0.016776269623273252,4.714481507919042e-05,0.002973011561806795,0.019103175620481323,1.00169640206032,0.9854916426852538,0.985859725748923,54994.99020220508,112737.26254850243,368.09163335975626,596.2601491943279,21466.461367638974,42352.90465644526,11,0.512707485647716
2025-05-30 00:00:00+00:00,0,0,0,5829613337,22.138639251391098,0.0843683087647808,366.0,768454,91.20619201660156,1563803.0,15329,0.1597408354282379,451986.0,3347.0,199507.0,91.21409606933594,0.0343384258449077,21.30884353319804,368407.0,2043.0,157782.0,91.18882751464844,0.0212256964296102,19.489874124526978,601218.8571428572,4383.714285714285,270328.71428571426,91.19164930071149,0.0459971340107066,20.86163890361786,481017.43333333335,2857.1666666666665,197030.86666666667,91.05686314900716,0.031589162380744974,19.959023979320616,324.47700505147844,245.98483138858285,650.3181595692608,357.9922318494174,387.0352765207691,285.1764599738355,652.5823049339232,365.1955688059797,0.019042356861453946,-0.008665385148765026,0.6244121684692393,0.4790832015500733,102.00932811480757,2.0349961936613075,0.019947817373821498,1.4156914326470003e-05,0.004748208182201247,0.016813988945508992,1.0014802415440534,1.2498899530034853,1.4561048962394754,311131.42629181495,230447.3719627323,3479.2501947377136,2412.9002877969438,159434.43768362742,114037.93358888527,12,1.0
2025-05-31 00:00:00+00:00,0,1,0,5829613337,24.360411564509075,0.1297364735555718,314.0,999211,91.24166870117188,2543793.0,13385,0.1211108639836311,1563803.0,15329.0,768454.0,91.20619201660156,0.1597408354282379,22.138639251391098,450340.0,2268.0,187246.0,91.18527221679688,0.0220987107604742,21.058925072352093,900283.5714285715,5971.857142857143,386323.71428571426,91.19970594133649,0.06014172732830044,21.333279831068857,556452.5,3267.866666666667,227828.6,91.07998784383138,0.035232084834327264,20.215771271468363,464.8605498068126,62.667100651424754,490.1675485008818,-12.681844869202163,433.6354314644906,30.028733014598142,448.04493029634216,-24.182903101167852,0.06184823821211438,0.03889723250791732,0.9703695758235571,0.7886003913758642,190.0338413267593,2.54579908968267,0.013395555697889937,9.576408924822165e-06,0.009196417672290638,0.014496384261051177,1.0013144281234467,1.617898331714875,1.7070158524852115,628168.0517882541,438818.6592820781,4382.388322831274,3059.187065030606,261834.50344693335,183580.2273688537,13,1.0
2025-06-01 00:00:00+00:00,1,1,0,5829613337,23.498915195465088,0.1143222485328738,127.0,1051623,91.34765625,2351685.0,15648,0.1509974598884582,2543793.0,13385.0,999211.0,91.24166870117188,0.1211108639836311,24.360411564509075,480466.0,2438.0,191106.0,91.18383026123048,0.0253317393362522,20.9927974541982,1167600.5714285714,7859.0,509254.71428571426,91.22310965401786,0.07809397312147272,21.69129665124984,621733.6666666666,3743.3333333333335,259434.06666666668,91.10524012247721,0.03977605359007911,20.440871444358915,389.4591917013899,-7.552029587313114,541.8375717801476,16.906985431453126,450.28256569652444,5.245338572133407,496.0801107422026,24.67705614656208,0.17966561428728323,0.1161613441937881,0.9929315713765912,0.8785604453812006,150.27701450571922,2.236241280153363,0.014879842985705917,9.992369387522437e-06,0.022780282156817308,0.012844656837131714,1.0012937733480773,1.8779754644597093,1.963341409539704,773305.5335695887,546230.6070951535,5333.920822496275,3779.8778974379884,332448.8913989653,235661.3252920581,13,0.9244797041268689
2025-06-02 00:00:00+00:00,1,0,0,5829613337,22.393143733342487,0.0963030577531405,77.0,994058,91.40802764892578,2082498.0,15539,0.1589708775281906,2351685.0,15648.0,1051623.0,91.34765625,0.1509974598884582,23.498915195465088,442633.0,2530.0,184827.0,91.18177032470705,0.0274620726704597,20.250014066696167,1401867.0,9717.42857142857,624859.1428571428,91.25543212890625,0.09688094524400571,21.997458032199315,663741.8,4166.966666666666,285691.0,91.12836583455403,0.044108510017394985,20.603325773955543,370.47960725928704,-11.446558531435969,514.1897233201581,-0.6965746421267904,437.8315938688612,-5.473919836291142,478.87428758861245,5.280497861104672,0.2481387709549976,0.06608970761172728,0.9311717968926513,0.9148686855032543,134.00888030888032,2.0949440626763605,0.015631868933332932,1.0753015359595604e-05,0.03668730599540257,0.012101684502420695,1.0013943659933824,2.1120667705424006,2.1964229851744927,837602.7328328084,607236.5880795639,5948.263481013634,4344.066301673276,371443.5907788513,270804.87667920865,13,0.8186585936827407
