timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,visits_visits_gained,session_session_length,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-08-22 00:00:00+00:00,1,0,0,4908792642,24265,0.4939923882484436,52.59340286254883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24265.0,0.0,52.59340286254883,0.4939923882484436,0.0,0.0,24265.0,0.0,52.59340286254883,0.4939923882484436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24265.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-08-23 00:00:00+00:00,1,0,0,4908792642,30460,0.6355354189872742,54.80205154418945,2378164,0.0,0.0,0.0,0.0,0.0,24265.0,0.0,52.59340286254883,0.4939923882484436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27362.5,1189082.0,53.69772720336914,0.5647639036178589,0.0,0.0,27362.5,1189082.0,53.69772720336914,0.5647639036178589,0.0,0.0,0.0,0.0,25.530599629095406,0.0,inf,0.0,28.65287686733431,0.0,4.199478568467718,0.0,0.0,0.0,0.0,0.012808194553363622,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4380.526509450662,4380.526509450662,1681615.8911737246,1681615.8911737246,0,0.0
2023-08-24 00:00:00+00:00,1,0,0,4908792642,33775,0.6890876889228821,57.73680114746094,2677692,0.0,0.0,0.0,0.0,0.0,30460.0,2378164.0,54.80205154418945,0.6355354189872742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29500.0,1685285.3333333333,55.04408518473307,0.6062051653862,0.0,0.0,29500.0,1685285.3333333333,55.04408518473307,0.6062051653862,0.0,0.0,0.0,0.0,10.883125410374262,0.0,12.594926169936137,0.0,8.426323433073723,0.0,5.355182006106207,0.0,0.0,0.0,0.0,0.012613469878735165,0.0,2.5716991424560502,0.0,1.0,0.0,1.0,0.0,0.0,4827.134243005885,4827.134243005885,1467163.6741540916,1467163.6741540916,0,0.0
2023-08-25 00:00:00+00:00,1,0,0,4908792642,36315,0.6970615983009338,59.379486083984375,3097785,0.0,0.0,0.0,0.0,0.0,33775.0,2677692.0,57.73680114746094,0.6890876889228821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31203.75,2038410.25,56.1279354095459,0.6289192736148834,0.0,0.0,31203.75,2038410.25,56.1279354095459,0.6289192736148834,0.0,0.0,0.0,0.0,7.520355292376024,0.0,15.688622888666814,0.0,1.157169037588801,0.0,2.8451263386206405,0.0,0.0,0.0,0.0,0.01172288854039627,0.0,2.329299926757805,0.0,1.0,0.0,1.0,0.0,0.0,5210.106164945202,5210.106164945202,1390623.957649317,1390623.957649317,0,0.0
2023-08-26 00:00:00+00:00,1,1,0,4908792642,49994,0.7768867611885071,59.83942794799805,4353142,0.0,0.0,0.0,0.0,0.0,36315.0,3097785.0,59.379486083984375,0.6970615983009338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34961.8,2501356.6,56.87023391723633,0.6585127711296082,0.0,0.0,34961.8,2501356.6,56.87023391723633,0.6585127711296082,0.0,0.0,0.0,0.0,37.66763045573454,0.0,40.52434239303244,0.0,11.45166554607866,0.0,0.7745804053661542,0.0,0.0,0.0,0.0,0.011484575627311118,0.0,1.9069484710693303,1.9069484710693303,1.0,0.0,1.0,0.0,0.0,9538.00837177238,9538.00837177238,1588072.0571129005,1588072.0571129005,0,0.0
2023-08-27 00:00:00+00:00,1,1,0,4908792642,50722,0.7652209997177124,59.417537689208984,4013586,0.0,0.0,0.0,0.0,0.0,49994.0,4353142.0,59.83942794799805,0.7768867611885071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37588.5,2753394.8333333335,57.29478454589844,0.6762974758942922,0.0,0.0,37588.5,2753394.8333333335,57.29478454589844,0.6762974758942922,0.0,0.0,0.0,0.0,1.4561747409689074,0.0,-7.800250945179366,0.0,-1.5016038441623136,0.0,-0.7050372526216209,0.0,0.0,0.0,0.0,0.012637573322815726,0.0,1.4535853794642861,1.4535853794642861,1.0,0.0,1.0,0.0,0.0,10685.326401191494,10685.326401191494,1548779.4914825566,1548779.4914825566,0,0.0
2023-08-28 00:00:00+00:00,1,0,0,4908792642,43404,0.9379442930221558,60.37163162231445,3461013,0.0,0.0,0.0,0.0,0.0,50722.0,4013586.0,59.417537689208984,0.7652209997177124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38419.28571428572,2854483.1428571427,57.73433412824358,0.7136755926268441,0.0,0.0,38419.28571428572,2854483.1428571427,57.73433412824358,0.7136755926268441,0.0,0.0,0.0,0.0,-14.427664524269545,0.0,-13.767563470671861,0.0,22.571687573676158,0.0,1.6057446508402684,0.0,0.0,0.0,0.0,0.01254083340893738,0.0,1.2381530489240384,1.2381530489240384,1.0,0.0,1.0,0.0,0.0,9998.913336196183,9998.913336196183,1438910.5318333067,1438910.5318333067,0,0.0
2023-08-29 00:00:00+00:00,1,0,0,4908792642,46492,1.0231324434280396,62.30193328857422,3951120,0.0,0.0,0.0,0.0,0.0,43404.0,3461013.0,60.37163162231445,0.9379442930221558,0.0,0.0,24265.0,0.0,52.59340286254883,0.4939923882484436,0.0,0.0,41594.57142857143,3418928.8571428573,59.12126704624721,0.7892670290810722,0.0,0.0,39428.375,2991562.75,58.30528402328491,0.7523576989769936,0.0,0.0,0.0,91.6010715021636,7.1145516542254095,inf,14.160796275541298,107.11502196537398,9.082431764833121,18.459597397411855,3.1973654088657932,0.0,0.0,0.0,0.0,0.011766787197861063,0.0,0.9931199210030727,1.2060686293102483,1.0139950098285504,0.0,1.0490582207828343,0.0,0.0,9687.195037596206,9687.195037596206,1387447.1397196413,1387447.1397196413,0,0.0
2023-08-30 00:00:00+00:00,1,0,0,4908792642,49388,1.103412628173828,63.83609771728515,4196700,0.0,0.0,0.0,0.0,0.0,46492.0,3951120.0,62.30193328857422,1.0231324434280396,0.0,0.0,30460.0,2378164.0,54.80205154418945,0.6355354189872742,0.0,0.0,44298.57142857143,3678719.714285714,60.41184507097517,0.8561066303934369,0.0,0.0,40535.0,3125466.888888889,58.91981887817383,0.7913638022210863,0.0,0.0,0.0,62.14051214707814,6.22902865009034,76.46806528061143,6.215452833626922,73.61937591646996,7.846509536615498,16.48486857432905,2.4624668091837387,0.0,0.0,0.0,0.0,0.01176829133169125,0.0,0.8812495640345998,1.2129689534505186,1.025322993539514,0.0,1.0818117128817868,0.0,0.0,9650.549168311614,9650.549168311614,1358586.1163470135,1358586.1163470135,0,0.0
2023-08-31 00:00:00+00:00,1,0,0,4908792642,48607,1.110177516937256,65.69605255126953,4547054,0.0,0.0,0.0,0.0,0.0,49388.0,4196700.0,63.83609771728515,1.103412628173828,0.0,0.0,33775.0,2677692.0,57.73680114746094,0.6890876889228821,0.0,0.0,46417.42857142857,3945771.4285714286,61.54888098580496,0.916262320109776,0.0,0.0,41342.2,3267625.6,59.5974422454834,0.8232451736927032,0.0,0.0,0.0,43.91413767579571,-1.5813557949299395,69.81243548548525,8.348321300069106,61.108308098289,0.6130878504285509,13.785404188708883,2.913641184994864,0.0,0.0,0.0,0.0,0.010689776129824689,0.0,1.0652655192783909,1.2517719846783273,1.0327436659493463,0.0,1.112988389594609,0.0,0.0,9449.904523915102,9449.904523915102,1357484.1438515915,1357484.1438515915,0,0.0
