timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,sort_sort_position,session_session_length,ccu_playing,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-28 00:00:00+00:00,1,0,0,7559569212,0.1024849248216519,430,10.202055931091309,1098,150596,0.0095525505021214,54104,84.4306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150596.0,1098.0,54104.0,84.4306640625,0.0095525505021214,10.202055931091309,150596.0,1098.0,54104.0,84.4306640625,0.0095525505021214,10.202055931091309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.03002729754323,2.783402643008964,0.020293873024674246,6.77440847499705e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-29 00:00:00+00:00,1,0,0,7559569212,0.0945621006296995,415,9.774646878242493,1699,150787,0.0118293035775423,249052,85.31346130371094,150596.0,1098.0,54104.0,84.4306640625,0.0095525505021214,10.202055931091309,0.0,0.0,0.0,0.0,0.0,0.0,150691.5,1398.5,151578.0,84.87206268310547,0.010690927039831849,9.9883514046669,150691.5,1398.5,151578.0,84.87206268310547,0.010690927039831849,9.9883514046669,0.0,0.1268293978591739,0.0,54.735883424408,0.0,360.3208635221056,0.0,23.833981039045927,0.0,1.0455884138936167,0.0008962509179789874,0.0008962509179789874,88.69823529411765,0.6054414120689171,0.006821841134216412,6.48237716412612e-05,0.0,0.0,1.0,1.0,1.0,135.0573952066306,135.0573952066306,424.9711754931151,424.9711754931151,137849.05277875505,137849.05277875505,2,1.0
2025-08-30 00:00:00+00:00,1,1,0,7559569212,0.0746422193211972,359,16.311340192953747,1426,141348,0.0095746284350752,302044,86.3509292602539,150787.0,1699.0,249052.0,85.31346130371094,0.0118293035775423,9.774646878242493,0.0,0.0,0.0,0.0,0.0,0.0,147577.0,1407.6666666666667,201733.33333333334,85.36501820882161,0.010318827504912967,12.09601433409585,147577.0,1407.6666666666667,201733.33333333334,85.36501820882161,0.010318827504912967,12.09601433409585,0.0,-6.2598234595820585,0.0,-16.068275456150673,0.0,21.27748422016287,0.0,-19.060083526367155,0.0,1.2160659533548168,0.03655933856140017,0.03655933856140017,99.05255781359496,0.4679700044695327,0.0047211508218973994,0.00011539763417465809,0.9601325988769578,0.0,1.0,1.0,1.0,5395.317506875754,5395.317506875754,300.9191475020048,300.9191475020048,130567.4272601453,130567.4272601453,2,0.9374017654041794
2025-08-31 00:00:00+00:00,1,1,0,7559569212,0.0840422363415272,303,10.55518756310145,1738,183949,0.0132872387766838,335678,87.13203430175781,141348.0,1426.0,302044.0,86.3509292602539,0.0095746284350752,16.311340192953747,0.0,0.0,0.0,0.0,0.0,0.0,156670.0,1490.25,235219.5,85.80677223205566,0.011060930322855675,11.71080764134725,156670.0,1490.25,235219.5,85.80677223205566,0.011060930322855675,11.71080764134725,0.0,30.139089339785485,0.0,21.87938288920057,0.0,11.135463707274429,0.0,38.77550305772719,0.0,0.9045705103528423,0.11943540750298579,0.11943540750298579,105.77860839562967,0.5479907888190801,0.005177565471775118,5.7380742392505844e-05,0.914157867431625,0.0,1.0,1.0,1.0,18711.945293492783,18711.945293492783,296.05447133931284,296.05447133931284,125898.88326086667,125898.88326086667,3,1.0
2025-09-01 00:00:00+00:00,0,0,1,7559569212,0.077547121815219,258,9.980553209781649,1555,195515,0.0121172768995165,280852,87.65828704833984,183949.0,1738.0,335678.0,87.13203430175781,0.0132872387766838,10.55518756310145,0.0,0.0,0.0,0.0,0.0,0.0,164439.0,1503.2,244346.0,86.1770751953125,0.01127219963818784,11.36475675503413,164439.0,1503.2,244346.0,86.1770751953125,0.01127219963818784,11.36475675503413,0.0,6.287612327329861,0.0,-10.529344073647874,0.0,-16.332914280947808,0.0,-8.805154305048902,0.0,0.6039716056203792,0.14447231337781588,0.14447231337781588,125.65231362467867,0.6961470947435136,0.005536704254538851,5.104724528827128e-05,0.8273818969726587,0.8273818969726587,1.0,1.0,1.0,23756.882739534663,23756.882739534663,258.0207356008427,258.0207356008427,110925.02700472964,110925.02700472964,4,1.0
2025-09-02 00:00:00+00:00,0,0,0,7559569212,0.0772996167375817,224,11.45330939690272,1074,214053,0.0094298748299479,186808,87.82096099853516,195515.0,1555.0,280852.0,87.65828704833984,0.0121172768995165,9.980553209781649,0.0,0.0,0.0,0.0,0.0,0.0,172708.0,1431.6666666666667,234756.33333333334,86.45105616251628,0.010965145503481183,11.379515528678894,172708.0,1431.6666666666667,234756.33333333334,86.45105616251628,0.010965145503481183,11.379515528678894,0.0,9.481625450732679,0.0,-30.93247588424437,0.0,-33.485252018856904,0.0,-22.178267376854542,0.0,0.18557737741966562,0.16997426316556527,0.16997426316556527,199.11906976744186,1.1458387979165885,0.005749187672970789,5.350663569427677e-05,0.7076304844447622,0.7076304844447622,1.0,1.0,1.0,29355.915042798446,29355.915042798446,289.7617412058857,289.7617412058857,101957.14557335679,101957.14557335679,5,1.0
2025-09-03 00:00:00+00:00,0,0,0,7559569212,0.0733495619997441,219,10.733635703722635,751,215611,0.0065559796057641,142447,87.90937042236328,214053.0,1074.0,186808.0,87.82096099853516,0.0094298748299479,11.45330939690272,0.0,0.0,0.0,0.0,0.0,0.0,178837.0,1334.4285714285713,221569.2857142857,86.65938677106585,0.01033526466095017,11.287246982256573,178837.0,1334.4285714285713,221569.2857142857,86.65938677106585,0.01033526466095017,11.287246982256573,0.0,0.7278571194984318,0.0,-30.07448789571695,0.0,-23.746841677015972,0.0,-30.47649386667074,0.0,0.10067007104328507,0.17514507169126375,0.17514507169126375,286.71675531914894,1.5136119847242502,0.005272099292373357,4.978218143573936e-05,0.5985170091901557,0.5985170091901557,1.0,1.0,1.0,31322.419186050534,31322.419186050534,368.9918053032511,368.9918053032511,99398.20849611977,99398.20849611977,6,1.0
2025-09-04 00:00:00+00:00,0,0,0,7559569212,0.0714285544198972,220,19.26985603570938,901,219375,0.0078544346615672,147348,87.9935073852539,215611.0,751.0,142447.0,87.90937042236328,0.0065559796057641,10.733635703722635,150596.0,1098.0,54104.0,84.4306640625,0.0095525505021214,10.202055931091309,188662.57142857142,1306.2857142857142,234889.85714285713,87.16836438860211,0.010092676683728144,12.58264699720201,183904.25,1280.25,212291.625,86.82615184783936,0.0100251609110273,12.285073113938173,45.67119976626206,1.7457365347779197,-17.94171220400729,19.973368841544612,172.34215584799645,3.440577899148445,-17.77657014403732,19.80566038767848,4.219845197612693,0.09570875378401844,0.17589258102961491,0.17589258102961491,243.20953436807096,1.488812275617751,0.006114734406069943,8.783939918545959e-05,0.42306954520089324,0.510188057309113,1.0039413533074975,1.025873906821465,1.0067346323216197,32347.39319481556,32347.39319481556,374.41525838871166,374.41525838871166,95693.12742890682,95693.12742890682,7,1.0
2025-09-05 00:00:00+00:00,0,0,0,7559569212,0.0661817010836082,231,13.940903266270956,1251,214569,0.0089891487732529,168486,88.19535064697266,219375.0,901.0,147348.0,87.9935073852539,0.0078544346615672,19.26985603570938,150787.0,1699.0,249052.0,85.31346130371094,0.0118293035775423,9.774646878242493,197774.2857142857,1242.2857142857142,223380.42857142858,87.58006286621094,0.009686940283115371,13.177826481206077,187311.44444444444,1277.0,207424.33333333334,86.97828504774306,0.009910048451274588,12.469054241975149,42.29940246838255,-2.1907692307692295,-26.36845203060624,38.8457269700333,-32.349067664584105,14.345630751689885,-24.009484460956585,14.446795480240059,3.3780007272268042,0.22938426676759605,0.17050784660356627,0.17050784660356627,171.38099041533548,1.273504780784274,0.007424905185563278,6.497135324728972e-05,0.2681176321847143,0.44841156005858973,1.0069187133103115,1.0558579925581884,0.9774866723148541,31938.071036425757,31938.071036425757,350.36909110251156,350.36909110251156,90695.87951500333,90695.87951500333,7,0.9780923076923077
2025-09-06 00:00:00+00:00,0,1,0,7559569212,0.0804970652267815,238,21.78240405945551,1421,278180,0.0094458628445863,289017,88.54806518554688,214569.0,1251.0,168486.0,88.19535064697266,0.0089891487732529,13.940903266270956,141348.0,1426.0,302044.0,86.3509292602539,0.0095746284350752,16.311340192953747,217321.7142857143,1241.5714285714287,221519.42857142858,87.89393942696708,0.009668545198759815,13.95940703356347,196398.3,1291.4,215583.6,87.13526306152343,0.00986362989060576,13.400389223723185,96.80504853269944,29.64594139880412,-0.3506311360448766,13.589128697042362,-4.312947782442289,71.5376945265482,-1.344862532912372,5.080726583281692,2.5444264979141096,0.3999241864642844,0.2119277695680551,0.2119277695680551,195.62587904360058,0.9625006054986195,0.0049166487900407585,7.830298999376489e-05,0.1962416512625581,0.41174186937737184,1.0087068809892497,1.106535618107256,0.9802218154969758,41622.25366595775,41622.25366595775,333.4550444462742,333.4550444462742,89316.89364678504,89316.89364678504,8,1.0
