timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2019-11-04 00:00:00+00:00,0,0,0,848145103,6795,1.3838399648666382,92.24384307861328,549366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6795.0,549366.0,92.24384307861328,1.3838399648666382,0.0,0.0,6795.0,549366.0,92.24384307861328,1.3838399648666382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012368780796807963,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2019-11-05 00:00:00+00:00,0,0,0,848145103,7521,1.5093014240264893,92.23638153076172,819442,0.0,0.0,0.0,0.0,0.0,6795.0,549366.0,92.24384307861328,1.3838399648666382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7158.0,684404.0,92.2401123046875,1.4465706944465637,0.0,0.0,7158.0,684404.0,92.2401123046875,1.4465706944465637,0.0,0.0,0.0,0.0,10.684326710816784,0.0,49.16139695576356,0.0,9.066182676111811,0.0,-0.008088938624561948,0.0,0.0,0.0,0.0,0.009178185670022198,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,513.3595231414336,513.3595231414336,190972.57103573802,190972.57103573802,0,0.0
2019-11-06 00:00:00+00:00,0,0,0,848145103,5856,1.408830165863037,92.2330322265625,718952,0.0,0.0,0.0,0.0,0.0,7521.0,819442.0,92.23638153076172,1.5093014240264893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,695920.0,92.23775227864583,1.433990518252055,0.0,0.0,6724.0,695920.0,92.23775227864583,1.433990518252055,0.0,0.0,0.0,0.0,-22.138013562026327,0.0,-12.263223022495795,0.0,-6.656805364657814,0.0,-0.0036312181198261406,0.0,0.0,0.0,0.0,0.008145177779354144,0.0,-0.00540542602539573,0.0,1.0,0.0,1.0,0.0,0.0,834.767632338485,834.767632338485,136503.17290085237,136503.17290085237,0,0.0
2019-11-07 00:00:00+00:00,0,0,0,848145103,5959,1.3786641359329224,92.22766876220705,652754,0.0,0.0,0.0,0.0,0.0,5856.0,718952.0,92.2330322265625,1.408830165863037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6532.75,685128.5,92.23523139953613,1.4201589226722717,0.0,0.0,6532.75,685128.5,92.23523139953613,1.4201589226722717,0.0,0.0,0.0,0.0,1.7588797814207746,0.0,-9.20756879457878,0.0,-2.141211244695007,0.0,-0.00581512309199006,0.0,0.0,0.0,0.0,0.009128999394872502,0.0,-0.0051872253418072676,0.0,1.0,0.0,1.0,0.0,0.0,781.5780511247741,781.5780511247741,113524.90195400595,113524.90195400595,0,0.0
2019-11-08 00:00:00+00:00,0,0,0,848145103,6774,1.3224425315856934,92.22252655029295,701103,0.0,0.0,0.0,0.0,0.0,5959.0,652754.0,92.22766876220705,1.3786641359329224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6581.0,688323.4,92.2326904296875,1.400615644454956,0.0,0.0,6581.0,688323.4,92.2326904296875,1.400615644454956,0.0,0.0,0.0,0.0,13.676791407954347,0.0,7.406925120336294,0.0,-4.077976853237331,0.0,-0.005575563150517215,0.0,0.0,0.0,0.0,0.009661904653232616,0.0,-0.005134582519533097,-0.005134582519533097,1.0,0.0,1.0,0.0,0.0,685.4111904543141,685.4111904543141,98574.66435550262,98574.66435550262,0,0.0
2019-11-09 00:00:00+00:00,0,1,0,848145103,10426,1.0142289400100708,92.2126693725586,1051051,0.0,0.0,0.0,0.0,0.0,6774.0,701103.0,92.22252655029295,1.3224425315856934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7221.833333333333,748778.0,92.22935358683269,1.3362178603808086,0.0,0.0,7221.833333333333,748778.0,92.22935358683269,1.3362178603808086,0.0,0.0,0.0,0.0,53.912016533805726,0.0,49.91392134964477,0.0,-23.306388309067373,0.0,-0.010688470705677577,0.0,0.0,0.0,0.0,0.009919585329745817,0.0,-0.005794198172433344,-0.005794198172433344,1.0,0.0,1.0,0.0,0.0,1685.1809892906658,1685.1809892906658,172343.0402691098,172343.0402691098,0,0.0
2019-11-10 00:00:00+00:00,0,1,0,848145103,11534,1.1184799671173096,92.20745849609376,1129615,0.0,0.0,0.0,0.0,0.0,10426.0,1051051.0,92.2126693725586,1.0142289400100708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7837.857142857143,803183.2857142857,92.22622571672711,1.3051124470574516,0.0,0.0,7837.857142857143,803183.2857142857,92.22622571672711,1.3051124470574516,0.0,0.0,0.0,0.0,10.627277958948778,0.0,7.474803791633322,0.0,10.278845632841405,0.0,-0.005650933326495355,0.0,0.0,0.0,0.0,0.010210549425645529,0.0,-0.0059672764369344345,-0.0059672764369344345,1.0,0.0,1.0,0.0,0.0,2241.1886302117628,2241.1886302117628,213240.04174459848,213240.04174459848,0,0.0
2019-11-11 00:00:00+00:00,0,0,1,848145103,8212,1.1189931631088257,92.1991729736328,735371,0.0,0.0,0.0,0.0,0.0,11534.0,1129615.0,92.20745849609376,1.1184799671173096,0.0,0.0,6795.0,549366.0,92.24384307861328,1.3838399648666382,0.0,0.0,8040.285714285715,829755.4285714285,92.21984427315849,1.2672771896634782,0.0,0.0,7884.625,794706.75,92.22284412384033,1.2818475365638733,0.0,0.0,0.0,20.85356880058866,-28.801803363967405,33.85812008751907,-34.900740517787035,-19.13854264089967,0.04588334226842683,-0.04842611006830033,-0.008985739978195628,0.0,0.0,0.0,0.0,0.01116713717683023,0.0,-0.006349018641876864,-0.0062325795491430585,0.9999674717179854,0.0,0.9886333230085597,0.0,0.0,2079.149684537957,2079.149684537957,198872.38738573034,198872.38738573034,0,0.0
2019-11-12 00:00:00+00:00,0,0,0,848145103,5294,1.076701283454895,92.19405364990234,606166,0.0,0.0,0.0,0.0,0.0,8212.0,735371.0,92.1991729736328,1.1189931631088257,0.0,0.0,7521.0,819442.0,92.23638153076172,1.5093014240264893,0.0,0.0,7722.142857142857,799287.4285714285,92.21379743303571,1.205477169581822,0.0,0.0,7596.777777777777,773757.7777777778,92.21964518229167,1.2590535084406536,0.0,0.0,0.0,-29.6104241457253,-35.53336580613736,-26.026979334718014,-17.570042876316847,-28.662276049373283,-3.7794582709007707,-0.04589065632985001,-0.005552461660274233,0.0,0.0,0.0,0.0,0.008733566822344337,0.0,-0.006749834333145286,-0.006282170613605953,0.9999365888987709,0.0,0.9574471311190053,0.0,0.0,2127.9590443531674,2127.9590443531674,196357.28428287158,196357.28428287158,0,0.0
2019-11-13 00:00:00+00:00,0,0,0,848145103,5395,1.2423518896102903,92.18701934814452,628179,0.0,0.0,0.0,0.0,0.0,5294.0,606166.0,92.19405364990234,1.076701283454895,0.0,0.0,5856.0,718952.0,92.2330322265625,1.408830165863037,0.0,0.0,7656.285714285715,786319.8571428572,92.20722416469029,1.1816945586885725,0.0,0.0,7376.6,759199.9,92.21638259887695,1.2573833465576172,0.0,0.0,0.0,-7.872267759562845,1.907820173781638,-12.625738575036994,3.631513479805859,-11.816773965140337,15.38501055964745,-0.04988763494726545,-0.007629886613447212,0.0,0.0,0.0,0.0,0.008588302715782101,0.0,-0.0068710872105262576,-0.006348442308830423,0.999900685388772,0.0,0.9398045249475743,0.0,0.0,2123.6425834452984,2123.6425834452984,190765.51261020248,190765.51261020248,0,0.0
