timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-04-27 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.2963753640651703,10633,80.51689910888672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10633.0,0.0,80.51689910888672,0.2963753640651703,0.0,0.0,10633.0,0.0,80.51689910888672,0.2963753640651703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10633.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-04-28 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.2327668368816375,10422,82.066162109375,889129,0.0,0.0,10633.0,0.0,80.51689910888672,0.2963753640651703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10527.5,444564.5,81.29153060913086,0.2645711004734039,0.0,0.0,10527.5,444564.5,81.29153060913086,0.2645711004734039,0.0,0.0,0.0,0.0,-1.98438822533622,0.0,inf,0.0,-21.462150669697987,0.0,1.9241463812374793,0.0,0.0,0.0,0.0,0.011721570523995367,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,149.19953083036154,149.19953083036154,628709.1452496138,628709.1452496138,0,0.0
2023-04-29 00:00:00+00:00,0,1,0,4540138978,0.0,0.0,0.0,0.2932117879390716,18946,83.38545989990234,1033874,0.0,0.0,10422.0,889129.0,82.066162109375,0.2327668368816375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333.666666666666,641001.0,81.98950703938802,0.27411799629529315,0.0,0.0,13333.666666666666,641001.0,81.98950703938802,0.27411799629529315,0.0,0.0,0.0,0.0,81.78852427557091,0.0,16.27941502301691,0.0,25.968025285393438,0.0,1.6076026423278211,0.0,0.0,0.0,0.0,0.018325232740901948,0.0,1.4342803955078156,0.0,1.0,0.0,1.0,0.0,0.0,4861.568094075546,4861.568094075546,559820.9448180731,559820.9448180731,0,0.0
2023-04-30 00:00:00+00:00,0,1,0,4540138978,0.0,0.0,0.0,0.3351877331733703,21900,84.45341491699219,986937,0.0,0.0,18946.0,1033874.0,83.38545989990234,0.2932117879390716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15475.25,727485.0,82.60548400878906,0.2893854305148124,0.0,0.0,15475.25,727485.0,82.60548400878906,0.2893854305148124,0.0,0.0,0.0,0.0,15.591681621450437,0.0,-4.539914921934396,0.0,14.315913261652756,0.0,1.2807448905022945,0.0,0.0,0.0,0.0,0.022189843738917744,0.0,1.312884521484362,0.0,1.0,0.0,1.0,0.0,0.0,5839.698586685218,5839.698586685218,488723.76914640306,488723.76914640306,0,0.0
2023-05-01 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.3575917482376098,17195,85.1102523803711,940915,0.0,0.0,21900.0,986937.0,84.45341491699219,0.3351877331733703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15819.2,770171.0,83.10643768310547,0.3030266940593719,0.0,0.0,15819.2,770171.0,83.10643768310547,0.3030266940593719,0.0,0.0,0.0,0.0,-21.484018264840188,0.0,-4.663114261599266,0.0,6.684019982512734,0.0,0.7777512182598034,0.0,0.0,0.0,0.0,0.018274745035688628,0.0,1.157395935058597,1.157395935058597,1.0,0.0,1.0,0.0,0.0,5115.473360305965,5115.473360305965,433876.3244018968,433876.3244018968,0,0.0
2023-05-02 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.3400653898715973,12475,85.5660171508789,744664,0.0,0.0,17195.0,940915.0,85.1102523803711,0.3575917482376098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15261.833333333334,765919.8333333334,83.51636759440105,0.3091998100280761,0.0,0.0,15261.833333333334,765919.8333333334,83.51636759440105,0.3091998100280761,0.0,0.0,0.0,0.0,-27.449840069787733,0.0,-20.85746321399914,0.0,-4.90122002322233,0.0,0.5354992586215523,0.0,0.0,0.0,0.0,0.016752499446059638,0.0,1.0127376011439795,1.0127376011439795,1.0,0.0,1.0,0.0,0.0,4774.7669855885815,4774.7669855885815,388210.4666406699,388210.4666406699,0,0.0
2023-05-03 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.3924195170402527,13604,85.89309692382812,778502,0.0,0.0,12475.0,744664.0,85.5660171508789,0.3400653898715973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15025.0,767717.2857142857,83.85590035574776,0.3210883396012442,0.0,0.0,15025.0,767717.2857142857,83.85590035574776,0.3210883396012442,0.0,0.0,0.0,0.0,9.050100200400802,0.0,4.54406282565023,0.0,15.395311821771518,0.0,0.38225429187908055,0.0,0.0,0.0,0.0,0.01747456336070638,0.0,0.8876105717250296,0.8876105717250296,1.0,0.0,1.0,0.0,0.0,4403.555003252108,4403.555003252108,354417.9564486513,354417.9564486513,0,0.0
2023-05-04 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.4131422340869903,11944,85.3072509765625,782537,0.0,0.0,13604.0,778502.0,85.89309692382812,0.3924195170402527,0.0,0.0,10633.0,0.0,80.51689910888672,0.2963753640651703,0.0,0.0,15212.285714285714,879508.2857142857,84.5402363368443,0.3377693210329328,0.0,0.0,14639.875,769569.75,84.03731918334961,0.33259507641196245,0.0,0.0,0.0,12.329540110975268,-12.202293443104972,inf,0.5183031000562721,39.39830504810244,5.280755963167838,5.949498702374978,-0.6820640636408415,0.0,0.0,0.0,0.0,0.01526315654958609,0.0,0.5661122458321747,0.7126862662179168,1.005984450222614,0.0,1.0155571894713238,0.0,0.0,4219.914875157013,4219.914875157013,328169.0979748746,328169.0979748746,0,0.0
2023-05-05 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.3965235948562622,16428,84.86494445800781,859839,0.0,0.0,11944.0,782537.0,85.3072509765625,0.4131422340869903,0.0,0.0,10422.0,889129.0,82.066162109375,0.2327668368816375,0.0,0.0,16070.285714285714,875324.0,84.94006238664899,0.36116314360073626,0.0,0.0,14838.555555555555,779599.6666666666,84.12927754720052,0.33969824512799573,0.0,0.0,0.0,57.62809441565919,37.541862022772946,-3.2942351447315277,9.878382747397252,70.35227189940956,-4.0224982728899406,3.4103975093933148,-0.5184864281656543,0.0,0.0,0.0,0.0,0.019105880163751397,0.0,0.24746322631836246,0.5540554046630903,1.0096373683821733,0.0,1.0631881347065915,0.0,0.0,3992.115608017606,3992.115608017606,308445.2630735314,308445.2630735314,0,0.0
2023-05-06 00:00:00+00:00,0,1,0,4540138978,0.0,0.0,0.0,0.4278392493724823,25480,84.39490509033203,1256825,0.0,0.0,16428.0,859839.0,84.86494445800781,0.3965235948562622,0.0,0.0,18946.0,1033874.0,83.38545989990234,0.2932117879390716,0.0,0.0,17003.714285714286,907174.1428571428,85.08426884242466,0.3803956380912235,0.0,0.0,15902.7,827322.2,84.15584030151368,0.3485123455524444,0.0,0.0,0.0,34.48749076322179,55.1010469929389,21.564620060084682,46.16980620790636,45.914750692556,7.8975513493898974,1.2105769898510532,-0.5538675252516834,0.0,0.0,0.0,0.0,0.020273291609180587,0.0,-0.033032553536548936,0.4174381602894199,1.011032253229064,0.0,1.091483968776599,0.0,0.0,5048.786455949368,5048.786455949368,327630.7982059481,327630.7982059481,0,0.0
2023-05-07 00:00:00+00:00,0,1,0,4540138978,0.0,0.0,0.0,0.4380690455436706,25976,83.92508697509766,1381356,0.0,0.0,25480.0,1256825.0,84.39490509033203,0.4278392493724823,0.0,0.0,21900.0,986937.0,84.45341491699219,0.3351877331733703,0.0,0.0,17586.0,963519.7142857143,85.00879342215401,0.3950929684298378,0.0,0.0,16818.454545454544,877688.9090909091,84.13486272638494,0.35665386373346497,0.0,0.0,0.0,18.611872146118724,1.9466248037676603,39.96394906665775,9.908380243868486,30.6936388740356,2.391037331472612,-0.6255850546882158,-0.5566901399219559,0.0,0.0,0.0,0.0,0.018804697120295477,0.0,-0.24735260009764937,0.30258983265270195,1.0103872600186106,0.0,1.1077770595108405,0.0,0.0,5671.498080113161,5671.498080113161,352863.4369992036,352863.4369992036,0,0.0
2023-05-08 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.3725205063819885,13852,83.72168731689453,883279,0.0,0.0,25976.0,1381356.0,83.92508697509766,0.4380690455436706,0.0,0.0,17195.0,940915.0,85.1102523803711,0.3575917482376098,0.0,0.0,17108.428571428572,955286.0,84.8104269845145,0.39722564816474915,0.0,0.0,16571.25,878154.75,84.10043144226074,0.3579760839541753,0.0,0.0,0.0,-19.44169816807212,-46.673852787188174,-6.125526747899645,-36.05710620578619,4.174804988637204,-14.963061149488965,-1.631489773136674,-0.24235859089842826,0.0,0.0,0.0,0.0,0.015682456299248256,0.0,-0.37076268877301555,0.21687004782936878,1.0084422342439612,0.0,1.109642978874528,0.0,0.0,5474.946543948252,5474.946543948252,336445.9563155926,336445.9563155926,0,0.0
2023-05-09 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.3701186180114746,12828,83.60758209228516,738288,0.0,0.0,13852.0,883279.0,83.72168731689453,0.3725205063819885,0.0,0.0,12475.0,744664.0,85.5660171508789,0.3400653898715973,0.0,0.0,17158.85714285714,954375.1428571428,84.53065054757255,0.4015189664704459,0.0,0.0,16283.307692307691,867395.7692307692,84.06251995380109,0.358910125035506,0.0,0.0,0.0,2.8296593186372787,-7.392434305515449,-0.8562250894363133,-16.415085154294395,8.837485094035857,-0.6447667522632927,-2.28880006783585,-0.1362911191427285,0.0,0.0,0.0,0.0,0.01737530966870697,0.0,-0.39169747488839146,0.15415011395464603,1.0055688384553394,0.0,1.1187173012483966,0.0,0.0,5343.684097209455,5343.684097209455,324449.86526096595,324449.86526096595,0,0.0
2023-05-10 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.4383231699466705,15389,83.40807342529297,890350,0.0,0.0,12828.0,738288.0,83.60758209228516,0.3701186180114746,0.0,0.0,13604.0,778502.0,85.89309692382812,0.3924195170402527,0.0,0.0,17413.85714285714,970353.4285714285,84.17564719063895,0.4080766311713627,0.0,0.0,16219.42857142857,869035.3571428572,84.01577377319336,0.3645824853863035,0.0,0.0,0.0,13.121140840929147,19.964140941690054,14.367079339552124,20.596569360466365,11.697596809821565,18.427754945600007,-2.8931585744765176,-0.23862508877720012,0.0,0.0,0.0,0.0,0.017284194660308127,0.0,-0.3173383985246889,0.104621618920627,1.0019028976377362,0.0,1.1192985059031944,0.0,0.0,5139.606206320087,5139.606206320087,311781.7088981937,311781.7088981937,0,0.0
2023-05-11 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.3891302943229675,12836,83.23866271972656,819022,0.0,0.0,15389.0,890350.0,83.40807342529297,0.4383231699466705,0.0,0.0,11944.0,782537.0,85.3072509765625,0.4131422340869903,0.0,0.0,17541.285714285714,975565.5714285715,83.88013458251953,0.4046463540622166,0.0,0.0,15993.866666666667,865701.1333333333,83.9639663696289,0.36621900598208107,0.0,0.0,0.0,7.468184862692562,-16.589771915004224,4.6623993498071,-8.011231538159148,-5.81202738013149,-11.222969488400114,-2.4248680307424997,-0.20311068054837955,0.0,0.0,0.0,0.0,0.015672331546244735,0.0,-0.2560719081333661,0.06557728903634293,0.9990015742379257,0.0,1.1049299666386396,0.0,0.0,4986.866769958737,5029.105229513875,188733.97067727326,300717.76305220777,0,0.0
2023-05-12 00:00:00+00:00,0,0,0,4540138978,0.0,0.0,0.0,0.440285325050354,16845,83.50183868408203,896398,0.0,0.0,12836.0,819022.0,83.23866271972656,0.3891302943229675,0.0,0.0,16428.0,859839.0,84.86494445800781,0.3965235948562622,0.0,0.0,17600.85714285714,980788.2857142857,83.68540518624442,0.41089802980422974,0.0,0.0,16047.0625,867619.6875,83.93508338928223,0.37084815092384815,0.0,0.0,0.0,2.5383491599707764,31.23247117482082,4.251842496095204,9.447365272239328,11.036349604858998,13.14599029520156,-1.6062059341831803,0.31617034170960956,0.0,0.0,0.0,0.0,0.018791854966371,0.0,-0.15591648646763304,0.04381083320169378,0.9970253415740374,0.0,1.10799535815565,0.0,0.0,4683.094747875856,4863.234471950398,188630.15128628208,290622.3008457813,0,0.0
2023-05-13 00:00:00+00:00,0,1,0,4540138978,0.0,0.0,0.0,0.3856258392333984,21843,83.8072509765625,1315674,0.0,0.0,16845.0,896398.0,83.50183868408203,0.440285325050354,0.0,0.0,25480.0,1256825.0,84.39490509033203,0.4278392493724823,0.0,0.0,17081.285714285714,989195.2857142857,83.60145459856305,0.4048675426415035,0.0,0.0,16388.0,893975.8235294118,83.92756383559284,0.37171742670676283,0.0,0.0,0.0,-14.273940345368919,29.670525378450584,4.682354345274797,46.7734198425253,-9.86665206640085,-12.414559992592167,-0.6963146805373355,0.36575517053696327,0.0,0.0,0.0,0.0,0.01660212438482148,0.0,-0.04150445120674783,0.03400250977160845,0.996114396485181,0.0,1.0891809572352706,0.0,0.0,4844.734282623845,4914.154187141466,214105.52655585093,301647.9231627567,0,0.0
2023-05-14 00:00:00+00:00,0,1,0,4540138978,0.0,0.0,0.0,0.3692149817943573,20298,83.83797454833984,1160383,0.0,0.0,21843.0,1315674.0,83.8072509765625,0.3856258392333984,0.0,0.0,25976.0,1381356.0,83.92508697509766,0.4380690455436706,0.0,0.0,16270.142857142857,957627.7142857143,83.58900996616909,0.395031247820173,0.0,0.0,16605.222222222223,908776.2222222222,83.92258665296767,0.37157840198940695,0.0,0.0,0.0,-21.858638743455494,-7.073204230188157,-15.996817619788095,-11.803151844605885,-15.717628179790966,-4.255642586519848,-0.10379783911771412,0.036659801412564086,0.0,0.0,0.0,0.0,0.017492485246263307,0.0,0.030070168631418953,0.027061950557616933,0.996025185827768,0.0,1.0631168165458516,0.0,0.0,4738.942700390292,4855.69007097441,221413.78680596696,299302.4600460122,0,0.0
