timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_rpv,sort_sort_position,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-02-22 00:00:00+00:00,0,1,0,6935083490,1380,223592.0,0.0149580594152212,31362,93.9779815673828,0.3597847636749728,442,11.141874313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223592.0,1380.0,31362.0,93.9779815673828,0.0149580594152212,11.141874313354492,223592.0,1380.0,31362.0,93.9779815673828,0.0149580594152212,11.141874313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.90586531498914,7.129164939578485,0.044000892771737396,4.9831051568494955e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-02-23 00:00:00+00:00,0,1,0,6935083490,1780,508273.0,0.0233222339302301,210380,94.17254638671876,0.6952025996922069,428,10.47599240144094,223592.0,1380.0,31362.0,93.9779815673828,0.0149580594152212,11.141874313354492,0.0,0.0,0.0,0.0,0.0,0.0,365932.5,1580.0,120871.0,94.07526397705078,0.01914014667272565,10.808933357397716,365932.5,1580.0,120871.0,94.07526397705078,0.01914014667272565,10.808933357397716,0.0,127.32163941464809,0.0,28.985507246376805,0.0,570.811810471271,0.0,55.91751097403439,0.0,0.2070323453334355,0.5501010857875906,0.5501010857875906,285.38629983155533,2.4159643694059825,0.008460840094875488,2.0610915375252208e-05,0.0,0.0,1.0,1.0,1.0,201299.86557496752,201299.86557496752,282.842712474619,282.842712474619,126584.84175445336,126584.84175445336,2,1.0
2025-02-24 00:00:00+00:00,0,0,0,6935083490,1357,443508.0,0.018972860649228,179001,94.19493103027344,0.470008529371366,317,10.533473014831545,508273.0,1780.0,210380.0,94.17254638671876,0.0233222339302301,10.47599240144094,0.0,0.0,0.0,0.0,0.0,0.0,391791.0,1505.6666666666667,140247.66666666666,94.11515299479167,0.0190843846648931,10.717113243208992,391791.0,1505.6666666666667,140247.66666666666,94.11515299479167,0.0190843846648931,10.717113243208992,0.0,-12.742168086835227,0.0,-23.764044943820227,0.0,-14.915391196881833,0.0,-18.649042343085654,0.0,0.023769818714214352,0.38086800214945743,0.38086800214945743,326.58910162002945,2.4776706405515023,0.007580920883565547,2.3750302733048358e-05,0.10847473144531948,0.0,1.0,1.0,1.0,149220.65543013808,149220.65543013808,237.8578006568911,237.8578006568911,95594.07258995368,95594.07258995368,2,0.8725783191316477
2025-02-25 00:00:00+00:00,0,0,0,6935083490,2158,604549.0,0.0326413363218307,256716,94.22988891601562,0.526296439440035,250,10.029911200205484,443508.0,1357.0,179001.0,94.19493103027344,0.018972860649228,10.533473014831545,0.0,0.0,0.0,0.0,0.0,0.0,444980.5,1668.75,169364.75,94.14383697509766,0.0224736225791275,10.545312732458115,444980.5,1668.75,169364.75,94.14383697509766,0.0224736225791275,10.545312732458115,0.0,36.31073171171659,0.0,59.02726602800294,0.0,43.415958570063864,0.0,72.04224984996593,0.0,0.03711227914264814,0.3634849386795681,0.3634849386795681,280.01343214451134,2.354923904533007,0.008406143730255495,1.6590705814581896e-05,0.07781066894529715,0.0,1.0,1.0,1.0,161743.70975610355,161743.70975610355,379.60802151693264,379.60802151693264,97382.59243956284,97382.59243956284,3,1.0
2025-02-26 00:00:00+00:00,0,0,0,6935083490,2551,730546.0,0.0379693396389484,300666,94.364013671875,0.512397585931902,206,10.35686413447062,604549.0,2158.0,256716.0,94.22988891601562,0.0326413363218307,10.029911200205484,0.0,0.0,0.0,0.0,0.0,0.0,502093.6,1845.2,195625.0,94.18787231445313,0.025572765991091678,10.507623012860616,502093.6,1845.2,195625.0,94.18787231445313,0.025572765991091678,10.507623012860616,0.0,20.841486794287967,0.0,18.211306765523627,0.0,17.120086009442346,0.0,16.322871296033004,0.0,0.1423378053421187,0.3775250261232685,0.3775250261232685,286.2641065830721,2.429751186528618,0.008484469529412939,1.4176862179258308e-05,0.08294067382811865,0.08294067382811865,1.0,1.0,1.0,189552.89945632592,189552.89945632592,513.5656725288403,513.5656725288403,102764.44245457667,102764.44245457667,4,1.0
2025-02-27 00:00:00+00:00,0,0,0,6935083490,2882,844815.0,0.0427133440971374,335937,94.4450225830078,0.4858561849670804,175,10.861561934153238,730546.0,2551.0,300666.0,94.364013671875,0.0379693396389484,10.35686413447062,0.0,0.0,0.0,0.0,0.0,0.0,559213.8333333334,2018.0,219010.33333333334,94.23073069254558,0.02842952900876597,10.566612833076054,559213.8333333334,2018.0,219010.33333333334,94.23073069254558,0.02842952900876597,10.566612833076054,0.0,15.641588620018453,0.0,12.975303802430416,0.0,11.730957274849828,0.0,12.49430330708905,0.0,0.08584725043010444,0.3930864810389211,0.3930864810389211,293.0332986472425,2.514794396585084,0.008578963975495478,1.2856719018287105e-05,0.08413042340960317,0.08413042340960317,1.0,1.0,1.0,219819.39789328573,219819.39789328573,624.6269286542167,624.6269286542167,108303.58903132743,108303.58903132743,5,1.0
2025-02-28 00:00:00+00:00,0,0,0,6935083490,3613,1136479.0,0.0437583737075328,440648,94.64280700683594,0.5340019670206331,161,11.09966548283895,844815.0,2882.0,335937.0,94.4450225830078,0.0427133440971374,10.861561934153238,0.0,0.0,0.0,0.0,0.0,0.0,641680.2857142857,2245.8571428571427,250672.85714285713,94.2895987374442,0.030619363965732654,10.64276321161361,641680.2857142857,2245.8571428571427,250672.85714285713,94.2895987374442,0.030619363965732654,10.64276321161361,0.0,34.52400821481627,0.0,25.36433032616239,0.0,31.169832438820364,0.0,2.4466115507575825,0.0,0.20941751975791512,0.4619627201100147,0.4619627201100147,314.46568898727173,2.5791026417851852,0.00819926971353617,9.766705514253616e-06,0.09673254830496904,0.09673254830496904,1.0,1.0,1.0,296432.37022954284,296432.37022954284,829.7978526065708,829.7978526065708,129585.22573507183,129585.22573507183,6,1.0
2025-03-01 00:00:00+00:00,0,1,0,6935083490,4851,1670448.0,0.0544875152409076,673537,94.70357513427734,0.6219711500311877,150,10.315089662869772,1136479.0,3613.0,440648.0,94.64280700683594,0.0437583737075328,11.09966548283895,223592.0,1380.0,31362.0,93.9779815673828,0.0149580594152212,11.141874313354492,848374.0,2741.714285714286,342412.14285714284,94.39325496128627,0.03626642908368786,10.52465111868722,770276.25,2571.5,303530.875,94.34134578704834,0.033602882875129525,10.60180401802063,647.0964971913128,46.98450213334342,251.52173913043478,34.26515361195683,2047.6213251705885,52.8514823623391,264.26861084307194,24.519059152163656,0.7720889029461553,0.06420786678169588,0.5915373742038723,0.5915373742038723,344.280296784831,2.4801095112673672,0.0072022662418453,6.175040161579175e-06,0.09657042367117502,0.09898639860607969,1.0005502271968338,1.1013892743025635,1.0792654076275612,455647.19033660553,455647.19033660553,1199.3932990117485,1199.3932990117485,191690.340792821,191690.340792821,7,1.0
2025-03-02 00:00:00+00:00,0,1,0,6935083490,3764,1744695.0,0.0481668934226036,670509,94.84815979003906,0.5153822228659576,138,11.173168102900188,1670448.0,4851.0,673537.0,94.70357513427734,0.0544875152409076,10.315089662869772,508273.0,1780.0,210380.0,94.17254638671876,0.0233222339302301,10.47599240144094,1025005.7142857143,3025.1428571428573,408144.85714285716,94.4897711617606,0.03981566615402693,10.624247647467113,878545.0,2704.0,344306.22222222225,94.3976584540473,0.03522110626929331,10.66528891634058,243.2594294798268,4.444735783454501,111.46067415730339,-22.407750979179553,218.7132807301074,-0.4495669874112318,106.5277861747628,-11.60012856221908,0.7174207656506448,0.15267074717792983,0.6099570022795238,0.6099570022795238,463.398406374502,2.602041729429837,0.005613637380501409,6.4040773308932834e-06,0.11378043038504472,0.10307807922363088,1.0009757944129318,1.166708266834043,1.130449050907276,535874.6745676642,535874.6745676642,1190.2657266341832,1190.2657266341832,217061.50943671344,217061.50943671344,8,1.0
2025-03-03 00:00:00+00:00,0,0,0,6935083490,2994,1224701.0,0.0430920347571373,436608,94.8813247680664,0.310772728739027,105,12.02377740542094,1744695.0,3764.0,670509.0,94.84815979003906,0.0481668934226036,11.173168102900188,443508.0,1357.0,179001.0,94.19493103027344,0.018972860649228,10.533473014831545,1136604.7142857143,3259.0,444945.85714285716,94.58782741001674,0.04326126245515683,10.83714827469417,913160.6,2733.0,353536.4,94.44602508544922,0.03600819911807771,10.801137765248617,176.13955103402873,-29.804292440799106,120.63375092114961,-20.456960680127523,143.9137211523958,-34.88409551549644,127.1246047384568,-10.535989151180736,0.7286949842050028,0.03496639059814566,0.566110619591628,0.566110619591628,408.9151919866444,2.8050292137816673,0.006857394144417545,9.81771680410495e-06,0.11361258370536109,0.10134767474550645,1.0015014112498566,1.244693117821459,1.2014281056737925,516949.91305266274,516949.91305266274,1125.934180037971,1125.934180037971,206718.6083636938,206718.6083636938,8,0.7019570755920089
