timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-25 00:00:00+00:00,1,0,0,7777184257,0.0742417163450816,36.17789045969645,1959,0.0150767751038074,229344,129603,98.51689910888672,197.0,224497.0,2286.0,189214.0,98.52197265625,0.0157429128885269,24.90406107902527,419540.0,1984.0,162674.0,98.4780731201172,0.0156830474734306,28.613388379414875,225583.2857142857,2247.0,175143.42857142858,98.51141902378627,0.016435515401618788,27.658576897212438,291807.36363636365,2142.090909090909,167225.0,98.4728178544478,0.015458578921177128,26.150609461948125,-45.33441388187062,2.1590488959763343,-1.2600806451612878,-14.304461942257218,-20.32961628779031,-31.50453983320474,-3.8657816387428046,-4.231350255421695,0.03942602402684514,-0.005149660757386432,0.4156355186459569,0.4156355186459569,117.01224489795918,1.769575013116879,0.015115274219931484,0.00015774440454204998,0.00222097124371902,0.016339943625710986,1.0003919982202147,0.7730554942245967,1.0631970432355413,121285.50492970934,121285.50492970934,278.11165187580855,278.11165187580855,43705.52538295359,43705.52538295359,3,0.4828691197803609
2025-08-26 00:00:00+00:00,1,0,0,7777184257,0.0742946710691561,29.963462750116985,1763,0.0144632626324892,238586,115155,98.4940185546875,186.0,229344.0,1959.0,129603.0,98.51689910888672,0.0150767751038074,36.17789045969645,418966.0,1900.0,164391.0,98.50245666503906,0.0149989370256662,23.561165014902752,199814.7142857143,2227.4285714285716,168109.7142857143,98.51021357945034,0.016358990488307783,28.5731908593859,287372.25,2110.5,162885.83333333334,98.47458457946777,0.0153756358971198,26.4683472359622,-43.053612942338994,4.029754430026511,-7.210526315789478,-10.005104645227158,-29.950544737850613,-11.147890095136692,-3.571415709395631,-4.069255308870856,-0.008566395841536067,-0.023225004447136044,0.40594493736900844,0.40594493736900844,135.25283446712018,2.0718503595123137,0.015309666886658099,0.00012558715583882183,-0.0009237016950321328,0.013384598952075184,1.0003618090915003,0.6953166643115829,1.0639553770502712,116657.31002784104,116657.31002784104,286.8631285917633,286.8631285917633,44299.67574441834,44299.67574441834,3,0.50232755952594
2025-08-27 00:00:00+00:00,1,0,0,7777184257,0.075070917088557,29.679633895556133,1793,0.0153079405426979,249750,115359,98.46382904052734,175.0,238586.0,1763.0,115155.0,98.4940185546875,0.0144632626324892,29.963462750116985,142893.0,2289.0,176371.0,98.50453186035156,0.0175949074327945,24.41174872716268,215080.0,2156.5714285714284,159393.7142857143,98.50439889090401,0.0160322809325797,29.325745883442103,284478.23076923075,2086.076923076923,159229.92307692306,98.47375723031851,0.015370428562164268,26.71536928670019,74.78112993638597,4.679235160487205,-21.668851026649193,1.7016449234259712,-34.592988643257684,0.17715253354175786,-12.99789100244999,5.840161598886251,-0.041320758604201924,-0.030651114253599232,0.39432622415203056,0.39432622415203056,139.2140468227425,2.1649618585298196,0.015542649098474342,0.00011883689713176777,-0.0067051478794580965,0.010161892398373543,1.0003111657506256,0.7560508212471038,1.0430601116773441,112177.22659268076,112177.22659268076,288.4219887417455,288.4219887417455,44414.8248813793,44414.8248813793,3,0.5258326473120951
2025-08-28 00:00:00+00:00,1,0,0,7777184257,0.1160679616568832,32.70796553293864,2020,0.0166088826954364,399309,120594,98.44833374023438,165.0,249750.0,1793.0,115359.0,98.46382904052734,0.0153079405426979,29.679633895556133,164407.0,2084.0,176810.0,98.51403045654295,0.0167206265032291,32.8650484085083,248637.42857142858,2147.4285714285716,151362.85714285713,98.49501364571708,0.016016317531466456,29.30330547264644,292680.4285714286,2081.3571428571427,156470.2142857143,98.47194126674107,0.015458889571683707,27.143411875717224,142.878344596033,59.88348348348349,-3.0710172744721653,12.660345789180138,-31.794581754425653,4.538007437651159,-0.6682991679236361,8.498479263816261,-0.06668767484603322,-0.01573704825819089,0.38287755698208736,0.38287755698208736,197.5799109351806,3.31115717898752,0.016750279862349185,8.191121067075364e-05,-0.011336190359930403,0.007403128487719989,1.0002343040939299,0.8495184655326166,1.0360587322393322,112060.7674678989,112060.7674678989,277.66903573606004,277.66903573606004,43903.94295097944,43903.94295097944,3,0.8407195538159975
2025-08-29 00:00:00+00:00,1,0,0,7777184257,0.1164732987301653,30.868243376413982,1826,0.0132912136614322,415116,114165,98.4383773803711,161.0,399309.0,2020.0,120594.0,98.44833374023438,0.0166088826954364,32.70796553293864,182838.0,2596.0,181912.0,98.52203369140624,0.0179383661597967,24.978068749109905,281820.0,2037.4285714285713,141684.7142857143,98.48306274414062,0.015352438603128672,30.144758990832738,300842.8,2064.3333333333335,153649.86666666667,98.4697036743164,0.015314377844333605,27.391733975763675,127.04033078462902,3.9585884615673583,-29.66101694915254,-9.603960396039602,-37.241633317208326,-5.3311110005472955,-25.90621942359308,-19.975269226964876,-0.08491127101291074,-0.010113284283264079,0.3893777164828201,0.37400496048567716,227.21182266009853,3.6360737872921884,0.015994253981045144,7.436034509888533e-05,-0.013544355119979251,0.005175944737025209,1.0001356668023336,0.9367683055735421,1.0024852957907884,116656.92416629012,112516.69952640047,270.0941227883997,275.5723049185009,34890.400636441955,43694.26771142979,3,0.8740001810674982
2025-08-30 00:00:00+00:00,1,1,0,7777184257,0.0634384233419568,32.793057123819985,1878,0.0128139089792966,233541,121463,98.43378448486328,157.0,415116.0,1826.0,114165.0,98.4383773803711,0.0132912136614322,30.868243376413982,216138.0,2615.0,207703.0,98.49800872802734,0.0169760826975107,26.712055842081707,284306.14285714284,1932.142857142857,129364.71428571429,98.47388785226005,0.014757842357669514,31.01347345965249,296636.4375,2052.6875,151638.1875,98.46745872497559,0.015158098540268793,27.729316672517193,8.051800238736373,-43.74078570809124,-28.183556405353727,2.8477546549835697,-41.52082540935855,6.392502080322338,-24.517869006519522,-3.5911294054403853,-0.06520359547713683,-0.004665757024890915,0.39312462763287825,0.37081055602559326,124.29004789781798,1.9227178423236515,0.015461371270499902,0.00014041610127437455,-0.016689028058733384,0.003470207663144172,1.0000652918981328,0.9584329735524917,0.9735945652064496,112598.92432859226,109995.92232682614,275.83794414215646,270.27287908087754,34167.251204934524,42972.77523303757,3,0.49170563477843443
2025-08-31 00:00:00+00:00,1,1,0,7777184257,0.1205477897738273,41.768690983454384,2149,0.0165370516479015,457967,108233,98.43309783935548,150.0,233541.0,1878.0,121463.0,98.43378448486328,0.0128139089792966,32.793057123819985,224497.0,2286.0,189214.0,98.52197265625,0.0157429128885269,24.90406107902527,317659.0,1912.5714285714287,117796.0,98.46119144984654,0.014871290751865886,33.42270630314236,306126.4705882353,2058.3529411764707,149084.9411764706,98.46543749640969,0.015239213428953069,28.555162220219383,103.99693537107399,96.09704505846939,-5.993000874890642,14.43024494142704,-42.798630122506786,-10.892205856927628,5.04442071805753,29.055479281305765,-0.09020811753801539,-0.000697570972596484,0.38737444016203126,0.3706422119976047,213.00790697674418,4.2312674390672065,0.01985512870262579,9.120438760667641e-05,-0.014190128871361507,0.0022180968639886637,0.9999568777972138,1.03767243449939,0.9758568459715798,110481.73593767523,113463.39220984321,276.1514952913497,262.7310747647845,34178.82656414931,42919.31189375972,3,0.9642202201864996
2025-09-01 00:00:00+00:00,0,0,1,7777184257,0.1267152957267312,36.973538955052696,2215,0.017348513007164,495266,122220,98.43854522705078,142.0,457967.0,2149.0,108233.0,98.43309783935548,0.0165370516479015,41.768690983454384,229344.0,1959.0,129603.0,98.51689910888672,0.0150767751038074,36.17789045969645,355647.85714285716,1949.142857142857,116741.28571428571,98.4499980381557,0.015195824738059685,33.53637037390754,316634.22222222225,2067.0555555555557,147592.44444444444,98.46394348144531,0.015356396738853676,29.02284981659901,115.9489674898842,8.144473291743726,13.06789178152119,3.0711959050721216,-5.696627392884423,12.9230456515111,15.06779724254763,4.90692885612094,-0.07953344303837095,0.0055341016536925025,0.4097621193756201,0.3750719259006039,223.49548736462094,4.052216885805222,0.01812290850181229,7.465375031054501e-05,-0.008658272879460176,0.0013960768440791937,0.9998583700510406,1.123213576368426,0.9895436407690794,119083.25247212834,118760.60753492868,276.77357151670003,257.54690543031575,34625.685760734035,42116.57949524256,4,1.0
2025-09-02 00:00:00+00:00,0,0,0,7777184257,0.1285578046558129,36.68042103449503,2146,0.0182683616876602,517838,109815,98.42660522460938,138.0,495266.0,2215.0,122220.0,98.43854522705078,0.017348513007164,36.973538955052696,238586.0,1763.0,115155.0,98.4940185546875,0.0144632626324892,29.963462750116985,395541.0,2003.857142857143,115978.42857142857,98.44036756243024,0.01573941031736983,34.49593584310441,327223.8947368421,2071.2105263157896,145604.15789473685,98.46197831003289,0.015509658051948757,29.425879880698798,117.04458769584134,4.5575508918439755,21.724333522404994,-3.1151241534988716,-4.637228083886935,-10.149729995090818,26.308718522634788,5.302175927794783,-0.06844408530320978,-0.012129397497562255,0.43582686493809636,0.3798710109343912,241.1914299021891,4.715505937204051,0.01954177897574124,7.083363947963563e-05,-0.0048760005405950775,0.0005971138937431021,0.9997805168251382,1.2087778623810448,1.0148134965098219,129736.00724006195,124302.871695573,270.9795925165575,250.9450092367224,35451.2407908368,41837.46957408602,5,1.0
2025-09-03 00:00:00+00:00,0,0,0,7777184257,0.1295443630507015,36.5863553682963,2036,0.0184048768132925,535891,109297,98.4056625366211,135.0,517838.0,2146.0,109815.0,98.42660522460938,0.0182683616876602,36.68042103449503,249750.0,1793.0,115359.0,98.46382904052734,0.0153079405426979,29.679633895556133,436418.28571428574,2038.5714285714287,115112.42857142857,98.43205806187221,0.016181829784597628,35.48261033921015,337657.25,2069.45,143788.8,98.4591625213623,0.015654418990015944,29.783903655078678,114.57097097097098,3.4862254218500865,13.552704963747919,-5.125815470643058,-5.254899921115818,-0.4717024085962751,20.23091389698324,0.7472762361854901,-0.05907398125083452,-0.021277466535074563,0.41759970248051015,0.3840372921343066,263.0785468826706,4.903026587860711,0.018627971234606307,6.827188196184363e-05,-0.005242756434851629,-0.000292699139817901,0.9997247136904682,1.2924890127911832,1.033690857189785,136032.74514042406,129672.9759595166,266.93523106255117,244.3787989339931,34984.5650415773,41522.99851965364,6,1.0
2025-09-04 00:00:00+00:00,0,0,0,7777184257,0.1321961148929922,49.1218478679657,2109,0.0190288908779621,561610,116174,98.39835357666016,132.0,535891.0,2036.0,109297.0,98.4056625366211,0.0184048768132925,36.5863553682963,399309.0,2020.0,120594.0,98.44833374023438,0.0166088826954364,32.70796553293864,459604.14285714284,2051.285714285714,114481.0,98.42491803850446,0.016527545239244157,37.82745067278544,348321.6666666667,2071.3333333333335,142473.80952380953,98.45626685732887,0.01581510812753719,30.704758141406632,40.645465040858085,4.799296871938519,4.40594059405941,3.5854616895874214,-3.665190639666982,6.292029973375302,14.570565804469426,3.390482158614172,-0.050767912137650306,-0.007427377421720394,0.39850844119424406,0.3890336907299539,266.1658767772512,4.8341725844630945,0.0181536475145255,8.746596464094489e-05,-0.006528854370114856,-0.0010425121753244722,0.9996815965115777,1.3194819238648456,1.045047881175499,141120.12230948094,135508.8635445421,266.92107941742375,238.34729562831905,33429.50189569845,40917.77895685328,7,1.0
2025-09-05 00:00:00+00:00,0,0,0,7777184257,0.1343736756346872,348.37266731262207,2361,0.0173377096652984,589407,129462,98.38819122314452,131.0,561610.0,2109.0,116174.0,98.39835357666016,0.0190288908779621,49.1218478679657,415116.0,1826.0,114165.0,98.4383773803711,0.0132912136614322,30.868243376413982,484502.85714285716,2127.714285714286,116666.28571428571,98.4177485874721,0.01710561609693933,83.18522552081517,359280.0909090909,2084.5,141882.36363636365,98.45317251032048,0.01588431728834452,45.14420855828006,41.98609545283727,4.949520129627327,29.29901423877328,11.948790896159323,13.399027723032454,11.438015390707035,30.44489470219056,-8.887439754159843,-0.05098230848793461,-0.010327767839857227,0.3782805588277417,0.39490298129893303,249.5372565622354,4.552706178599291,0.01823687076616485,0.0005910552067712384,-0.008541107177734215,-0.0017137532850770578,0.9996401952121485,1.3485380053119937,1.0768870821719838,144942.51932123583,141880.7790213517,239.24037293892525,240.6619343948408,30310.387391250755,40027.909371129754,8,1.0
2025-09-06 00:00:00+00:00,0,1,0,7777184257,0.1719695893375411,111.96067782766794,2817,0.0189343504607677,766797,177819,98.3593521118164,128.0,589407.0,2361.0,129462.0,98.38819122314452,0.0173377096652984,348.37266731262207,233541.0,1878.0,121463.0,98.43378448486328,0.0128139089792966,32.793057123819985,560682.2857142857,2261.8571428571427,124717.14285714286,98.40711539132255,0.017979964880006628,94.49488562136489,376998.2173913043,2116.3478260869565,143444.8260869565,98.44909336255944,0.016016927426275963,48.0492724395578,228.335067504207,30.096351078287164,50.0,19.313850063532414,46.39766842577575,37.352273253927805,47.764046797584435,9.209064093771246,-0.07561669343143507,-0.02931155758590931,0.39970145476200736,0.43127587222875513,272.10681334279633,4.31220897536835,0.01584186255764256,0.00014601065447180083,-0.012507029942099524,-0.0025193210647050344,0.9995736073354957,1.4872279492301337,1.1225601765860709,168871.55207853127,162590.23503412062,276.9418156053167,280.38198111855974,24929.418662308588,39819.02028913522,9,1.0
2025-09-07 00:00:00+00:00,0,1,0,7777184257,0.1614086559176079,58.15980048801588,2490,0.0204419028013944,760444,152163,98.34757995605467,127.0,766797.0,2817.0,177819.0,98.3593521118164,0.0189343504607677,111.96067782766794,457967.0,2149.0,108233.0,98.43309783935548,0.0165370516479015,41.768690983454384,603893.2857142857,2310.5714285714284,130992.85714285714,98.39489855085101,0.018537800759077044,96.83647269344509,392975.125,2131.9166666666665,143808.08333333334,98.4448636372884,0.01620130140023923,48.470544441576884,66.04777200103938,-0.8285113269874578,15.867845509539325,-11.608093716719914,40.588360296767156,-14.428154471681875,23.612740872030912,7.961996603740773,-0.08687919528894694,-0.011968516982863164,0.39250447610151706,0.4510099413585601,305.27659574468083,4.997528981887963,0.01636392313556426,7.648127147659053e-05,-0.015174048287528457,-0.003232136601988505,0.9994924561364472,1.5367214037129848,1.144216770067824,180856.69855222062,177235.68808162282,292.5765420655473,284.6285018369928,19108.51417849882,38984.40931730069,9,0.9917148867301254
2025-09-08 00:00:00+00:00,0,0,0,7777184257,0.1415234904892535,181.0927841013128,1956,0.0179419945925474,684191,99235,98.34030151367188,124.0,760444.0,2490.0,152163.0,98.34757995605467,0.0204419028013944,58.15980048801588,495266.0,2215.0,122220.0,98.43854522705078,0.017348513007164,36.973538955052696,630882.5714285715,2273.5714285714284,127709.28571428571,98.38086373465401,0.018622583842703242,117.42493628576797,404623.76,2124.88,142025.16,98.44068115234376,0.016270929127931554,53.77543402796631,38.14616791784617,-10.027431342741878,-11.693002257336339,-21.445783132530117,-18.80625102274587,-34.783751634760094,3.420936336954772,-12.229332235531787,-0.09980207768440774,-0.007400733588003305,0.35862079983301115,0.4523186163719377,349.61216147164026,6.894584626546818,0.01971058889918981,0.0002646812358246118,-0.014788491385317848,-0.003824386596678308,0.9993923506319794,1.5591832062174784,1.144531064961417,176895.16567694448,183018.859274411,292.69795593169664,280.8481677585477,20166.144864136004,39190.945634461714,9,0.8922713573475118
