timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ratings_like_ratio,visits_visits_gained,platform_platform_share,ccu_playing,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-10-09 00:00:00+00:00,0,0,1,3541611379,0.0,95.78854370117188,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,95.78854370117188,0.0,0.0,0.0,0.0,10.0,95.78854370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-10-10 00:00:00+00:00,0,0,0,3541611379,0.0,95.78854370117188,5,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,95.78854370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,95.78854370117188,0.0,0.0,0.0,0.0,7.5,95.78854370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5355339059327378,3.5355339059327378,0,0.0
2023-10-11 00:00:00+00:00,0,0,0,3541611379,0.0,95.78854370117188,13,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,95.78854370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,95.78854370117188,0.0,0.0,0.0,0.0,9.333333333333334,95.78854370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.041451884327381,4.041451884327381,0,0.0
2023-10-12 00:00:00+00:00,0,0,0,3541611379,0.0,95.78854370117188,33,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,95.78854370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,95.78854370117188,0.0,0.0,0.0,0.0,15.25,95.78854370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.84615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1394032039465759e-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.284814474246922,12.284814474246922,0,0.0
2023-10-13 00:00:00+00:00,0,0,0,3541611379,0.0,95.78854370117188,36,1.7893837139126845e-05,1,0.0,0.0,0.0,0.0,0.0,33.0,95.78854370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.4,95.78854370117188,3.578767427825369e-06,0.0,0.0,0.2,19.4,95.78854370117188,3.578767427825369e-06,0.0,0.0,0.0,0.0,inf,0.0,9.090909090909083,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,2.594535229648264e-15,2.594535229648264e-15,1.0,0.0,1.0,0.0,0.0,0.4472135954999579,0.4472135954999579,14.117365193264641,14.117365193264641,0,0.0
2023-10-14 00:00:00+00:00,0,1,0,3541611379,0.0,95.78854370117188,46,1.3634856259159278e-05,1,0.0,0.0,0.0,0.0,1.0,36.0,95.78854370117188,1.7893837139126845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,23.833333333333332,95.78854370117188,5.254782233047687e-06,0.0,0.0,0.3333333333333333,23.833333333333332,95.78854370117188,5.254782233047687e-06,0.0,0.0,0.0,0.0,0.0,0.0,27.777777777777768,0.0,-23.801383944949606,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,3.832382517789723e-15,3.832382517789723e-15,1.0,0.0,1.0,0.0,0.0,0.5163977794943223,0.5163977794943223,16.654328766620008,16.654328766620008,0,0.0
2023-10-15 00:00:00+00:00,0,1,0,3541611379,0.0,95.78854370117188,20,1.411326229572296e-05,1,0.0,0.0,0.0,0.0,1.0,46.0,95.78854370117188,1.3634856259159278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,23.285714285714285,95.78854370117188,6.520279384858441e-06,0.0,0.0,0.42857142857142855,23.285714285714285,95.78854370117188,6.520279384858441e-06,0.0,0.0,0.0,0.0,0.0,0.0,-56.52173913043479,0.0,3.5086987898556687,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,-4.4691070544413306e-15,-4.4691070544413306e-15,1.0,0.0,1.0,0.0,0.0,0.5345224838248488,0.5345224838248488,15.272134599920706,15.272134599920706,0,0.0
2023-10-16 00:00:00+00:00,0,0,0,3541611379,0.0,95.78854370117188,29,0.0,0,0.0,0.0,0.0,0.0,1.0,20.0,95.78854370117188,1.411326229572296e-05,0.0,0.0,0.0,10.0,95.78854370117188,0.0,0.0,0.0,0.42857142857142855,26.0,95.78854370117188,6.520279384858441e-06,0.0,0.0,0.375,24.0,95.78854370117188,5.7052444617511355e-06,0.0,0.0,0.0,0.0,-100.0,190.0,44.99999999999999,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4691070544413306e-15,0.0,1.0,0.0,1.1428571428571428,0.0,0.0,0.5175491695067657,0.5175491695067657,14.2828568570857,14.2828568570857,0,0.0
2023-10-17 00:00:00+00:00,0,0,0,3541611379,0.0,95.78854370117188,55,2.4716355255804956e-05,1,0.0,0.0,0.0,0.0,0.0,29.0,95.78854370117188,0.0,0.0,0.0,0.0,5.0,95.78854370117188,0.0,0.0,0.0,0.5714285714285714,33.142857142857146,95.78854370117188,1.0051187278544863e-05,0.0,0.0,0.4444444444444444,27.444444444444443,95.78854370117188,7.817590105534893e-06,0.0,0.0,0.0,inf,inf,1000.0,89.65517241379311,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,-4.4691070544413306e-15,0.0,1.0,0.0,1.2857142857142858,0.0,0.0,0.5270462766947299,0.5270462766947299,16.890168080210977,16.890168080210977,0,0.0
2023-10-18 00:00:00+00:00,0,0,0,3541611379,0.0,95.78854370117188,61,0.0,0,0.0,0.0,0.0,0.0,1.0,55.0,95.78854370117188,2.4716355255804956e-05,0.0,0.0,0.0,13.0,95.78854370117188,0.0,0.0,0.0,0.5714285714285714,40.0,95.78854370117188,1.0051187278544863e-05,0.0,0.0,0.4,30.8,95.78854370117188,7.035831094981404e-06,0.0,0.0,0.0,0.0,-100.0,369.2307692307692,10.909090909090914,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4691070544413306e-15,-1.6835567685094829e-15,1.0,0.0,1.4285714285714286,0.0,0.0,0.5163977794943222,0.5163977794943222,19.1357722022859,19.1357722022859,0,0.0
