timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,sort_sort_position,daily_Estimated Revenue,session_session_length,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-29 00:00:00+00:00,0,0,0,7642009714,0.1780924324643321,96.81966400146484,1185,0.0124759888276457,410.0,155382,11.15997708638509,129919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155382.0,1185.0,129919.0,96.81966400146484,0.0124759888276457,11.15997708638509,155382.0,1185.0,129919.0,96.81966400146484,0.0124759888276457,11.15997708638509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.01349072512647,1.1959821428571429,0.009120997536945813,7.18223813826808e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-30 00:00:00+00:00,0,0,0,7642009714,0.147874660337792,96.7424774169922,1460,0.0136260911822319,326.0,152074,11.384464899698893,196174,155382.0,1185.0,129919.0,96.81966400146484,0.0124759888276457,11.15997708638509,0.0,0.0,0.0,0.0,0.0,0.0,153728.0,1322.5,163046.5,96.78107070922852,0.0130510400049388,11.27222099304199,153728.0,1322.5,163046.5,96.78107070922852,0.0130510400049388,11.27222099304199,0.0,-2.1289467248458593,0.0,23.206751054852326,0.0,50.997159768779014,0.0,9.218526647264014,0.0,-0.07972201232951948,0.015215895817060647,0.015215895817060647,104.08898015058179,0.7751956161590416,0.007442334650184784,7.486085746966229e-05,0.0,0.0,1.0,1.0,1.0,2339.109232165099,2339.109232165099,194.45436482630058,194.45436482630058,46849.35978751471,46849.35978751471,1,0.9787105327515414
2025-05-31 00:00:00+00:00,0,1,0,7642009714,0.1313185564814466,96.7961883544922,1485,0.0128435939550399,260.0,161679,11.74777857462565,195511,152074.0,1460.0,196174.0,96.7424774169922,0.0136260911822319,11.384464899698893,0.0,0.0,0.0,0.0,0.0,0.0,156378.33333333334,1376.6666666666667,173868.0,96.7861099243164,0.012981891321639167,11.430740186903213,156378.33333333334,1376.6666666666667,173868.0,96.7861099243164,0.012981891321639167,11.430740186903213,0.0,6.316004050659552,0.0,1.7123287671232834,0.0,-0.33796527572461654,0.0,-5.742639005765337,0.0,0.055519497674727525,0.031202513954797728,0.031202513954797728,108.8014804845222,0.8269517983550881,0.007595441712017676,7.26606789623061e-05,-0.01173782348632894,0.0,1.0,1.0,1.0,4879.397128061344,4879.397128061344,166.4582029619848,166.4582029619848,38062.39407867035,38062.39407867035,2,1.0
2025-06-01 00:00:00+00:00,1,1,0,7642009714,0.1149266906702398,96.67961883544922,1194,0.0114144319668412,220.0,163085,13.653162837028503,180475,161679.0,1485.0,195511.0,96.7961883544922,0.0128435939550399,11.74777857462565,0.0,0.0,0.0,0.0,0.0,0.0,158055.0,1331.0,175519.75,96.75948715209961,0.012590026482939675,11.986345849434535,158055.0,1331.0,175519.75,96.75948715209961,0.012590026482939675,11.986345849434535,0.0,0.8696243791710634,0.0,-19.5959595959596,0.0,-7.690615873275675,0.0,-11.127430477805545,0.0,-0.12042779888818966,0.03294686468637823,0.03294686468637823,136.47280334728035,0.9036381568740441,0.006615838116979543,8.371756519277255e-05,-0.036642456054707624,0.0,1.0,1.0,1.0,5207.4166980055115,5207.4166980055115,163.74980916019413,163.74980916019413,31252.89865356492,31252.89865356492,3,1.0
2025-06-02 00:00:00+00:00,1,0,0,7642009714,0.1067025681096132,96.59922790527344,1471,0.0146412048488855,213.0,169689,12.639571905136108,178585,163085.0,1194.0,180475.0,96.67961883544922,0.0114144319668412,13.653162837028503,0.0,0.0,0.0,0.0,0.0,0.0,160381.8,1359.0,176132.8,96.72743530273438,0.01300026215612884,12.11699106057485,160381.8,1359.0,176132.8,96.72743530273438,0.01300026215612884,12.11699106057485,0.0,4.049422080510157,0.0,23.199329983249584,0.0,-1.0472364593434036,0.0,28.26923750054351,0.0,-0.0831518898648187,0.04293092010134566,0.04293092010134566,115.27785326086956,0.9501808652413963,0.008236927866686079,7.448625084056874e-05,-0.05037307739258812,-0.05037307739258812,1.0,1.0,1.0,6885.338241509999,6885.338241509999,155.01774092019275,155.01774092019275,27100.496438257363,27100.496438257363,4,1.0
2025-06-03 00:00:00+00:00,1,0,0,7642009714,0.117306899394358,96.59200286865234,930,0.0143787050619721,213.0,212108,11.765037496884664,223906,169689.0,1471.0,178585.0,96.59922790527344,0.0146412048488855,12.639571905136108,0.0,0.0,0.0,0.0,0.0,0.0,169002.83333333334,1287.5,184095.0,96.70486323038737,0.013230002640436049,12.05833213329315,169002.83333333334,1287.5,184095.0,96.70486323038737,0.013230002640436049,12.05833213329315,0.0,24.998084731479352,0.0,-36.777702243371856,0.0,25.37783128482236,0.0,-1.7928837798713126,0.0,-0.007479393756826269,0.13015645027065234,0.13015645027065234,227.828141783029,0.9473040146132099,0.004153510162701479,5.546694151066039e-05,-0.04813210623604694,-0.04813210623604694,1.0,1.0,1.0,21996.808872349346,21996.808872349346,223.37837854188126,223.37837854188126,31111.562140143335,31111.562140143335,5,1.0
2025-06-04 00:00:00+00:00,1,0,0,7642009714,0.0936640604370686,96.54419708251952,1238,0.0130725149065256,194.0,187647,13.209083159764608,177512,212108.0,930.0,223906.0,96.59200286865234,0.0143787050619721,11.765037496884664,0.0,0.0,0.0,0.0,0.0,0.0,171666.2857142857,1280.4285714285713,183154.57142857142,96.68191092354911,0.013207504392734557,12.222725137074788,171666.2857142857,1280.4285714285713,183154.57142857142,96.68191092354911,0.013207504392734557,12.222725137074788,0.0,-11.532332585286742,0.0,33.118279569892486,0.0,-20.72030226970246,0.0,-9.084198819134482,0.0,-0.04949248872894163,0.12396633784018331,0.12396633784018331,151.45036319612592,1.0570887765966437,0.0069741371054514315,7.039288007207435e-05,-0.04729679652622701,-0.04729679652622701,1.0,1.0,1.0,21280.840770626575,21280.840770626575,204.77211491709278,204.77211491709278,28509.62276645755,28509.62276645755,5,0.8846766741471326
2025-06-05 00:00:00+00:00,1,0,0,7642009714,0.0838351800735994,96.54725646972656,1333,0.0135767236351966,182.0,182226,14.014678994814554,160757,187647.0,1238.0,177512.0,96.54419708251952,0.0130725149065256,13.209083159764608,155382.0,1185.0,129919.0,96.81966400146484,0.0124759888276457,11.15997708638509,175501.14285714287,1301.5714285714287,187560.0,96.64299556187221,0.013364752222384686,12.630539695421856,172986.25,1287.0,180354.875,96.66507911682129,0.013253656798042312,12.446719369292259,17.27613237054486,-2.8889350749012777,12.489451476793256,7.673667205169621,23.736328019766173,-9.438798503763124,8.822826172397402,3.8570139890933053,-0.2813555846818083,0.0031688980793198596,0.115921572635594,0.115921572635594,136.60119940029986,1.1335423431493301,0.00829196680725065,7.690780726684056e-05,-0.04204504830496594,-0.042752402169362845,0.9997715456796721,1.0145381084169574,1.0083822469553296,20052.838144334022,20052.838144334022,190.49109465499205,190.49109465499205,27557.04822176041,27557.04822176041,5,0.859118939408226
2025-06-06 00:00:00+00:00,1,0,0,7642009714,0.1003628176343393,96.4725341796875,1833,0.0165856685489416,183.0,237063,12.715172251065573,222055,182226.0,1333.0,160757.0,96.54725646972656,0.0135767236351966,14.014678994814554,152074.0,1460.0,196174.0,96.7424774169922,0.0136260911822319,11.384464899698893,187642.42857142858,1354.857142857143,191257.2857142857,96.60443224225726,0.013787548989057501,12.820640745617096,180105.88888888888,1347.6666666666667,184988.22222222222,96.64368523491754,0.013623880325920011,12.476547467267071,55.88660783565895,30.09285173356162,25.54794520547945,37.50937734433608,13.192879790390165,38.13084344694167,21.719929267528435,22.16252606000273,-0.2790327935692116,-0.0773945244756824,0.15783109678385238,0.15783109678385238,129.26008724100328,1.067582051374428,0.008254674496523399,5.363603183556159e-05,-0.04609707423619324,-0.042763010660810875,0.9995938379981593,1.041845048649071,1.012013366179245,28426.309980563983,28426.309980563983,254.70571253900056,254.70571253900056,29286.143510104648,29286.143510104648,6,1.0
2025-06-07 00:00:00+00:00,1,1,0,7642009714,0.0977251076278631,96.46939086914062,1562,0.0133493905887007,186.0,253507,13.556102554003395,233272,237063.0,1833.0,222055.0,96.4725341796875,0.0165856685489416,12.715172251065573,161679.0,1485.0,195511.0,96.7961883544922,0.0128435939550399,11.74777857462565,200760.7142857143,1365.857142857143,196651.7142857143,96.55774688720703,0.013859805651009043,13.078972742671057,187446.0,1369.1,189816.6,96.62625579833984,0.013596431352198079,12.584502975940705,56.79649181402655,6.936552730708723,5.185185185185182,-14.784506273867981,19.31400279268174,5.0514512170408254,3.938123826020856,-19.512496289740568,-0.33761400206665515,-0.0032582439899675464,0.18914679114008912,0.18914679114008912,162.19257837492003,1.08673957123199,0.006696017112996361,5.3474062175566036e-05,-0.03317206246511775,-0.04060733679569183,0.9992909907295199,1.0710322668166528,1.0193708401850892,35454.80941204514,35454.80941204514,249.52062929634582,249.52062929634582,31551.750242700928,31551.750242700928,7,1.0
