timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_Estimated Revenue,visits_visits_gained,ratings_like_ratio,daily_rpv,ccu_playing,platform_platform_share,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-11-27 00:00:00+00:00,0,0,0,5272606478,10.138699253400167,502534.0,129852,89.64352416992188,0.0420036053433898,1097,0.018524644896388,227.0,500210.0,1198.0,129139.0,89.60966491699219,0.0187043342739343,9.927547653516134,431636.0,960.0,115745.0,89.52555847167969,0.0177220236510038,9.506534020105995,577850.7142857143,1322.142857142857,152075.14285714287,89.59602573939732,0.020344543403812757,9.839878692513421,348396.6,839.9666666666667,86780.63333333333,89.49153493245443,0.013448152225464534,10.623507535702942,16.425414006245997,0.46460486595629735,14.270833333333343,-8.430717863105174,12.187999481619084,0.5521182601692765,4.528948054635618,-0.9606830957715973,0.13176762061697378,0.03778526898974288,0.4476417508020296,0.4676067208251157,457.6812386156648,3.8700222559355577,0.008448014293085258,2.0175110695573776e-05,0.01711790902274469,0.007460220557565038,1.0011676054838232,1.6586003258519582,1.5128132893446635,196121.98691458374,162912.59167261948,375.03330255055783,325.50538777609216,53621.195230631856,45505.072530041834,6,0.6101453322487039
2024-11-28 00:00:00+00:00,0,0,1,5272606478,10.07107698917389,461629.0,118737,89.62884521484375,0.0381705984035078,961,0.0162741597741842,228.0,502534.0,1097.0,129852.0,89.64352416992188,0.018524644896388,10.138699253400167,363714.0,941.0,93347.0,89.52548217773438,0.0157010685652494,10.064977327982584,591838.5714285715,1325.0,155702.2857142857,89.6107918875558,0.020426413576517727,9.840750072683607,354959.26666666666,849.2666666666667,88768.2,89.49893671671549,0.013593352213501882,10.572690590468007,26.92087739267666,-8.139747758360627,2.125398512221044,-12.397447584320876,27.19958863166465,-8.559744940393676,3.650014051930195,-12.148600606333925,0.11545655448599312,-0.016374808123675866,0.39647632782561826,0.46031079371168954,479.86382536382536,3.887794977176641,0.008093449443312166,2.1816339902462773e-05,0.010556629725861494,0.007761657171706399,1.0012497932930127,1.667342219253434,1.502676694879484,181647.4703762576,163391.5817746526,344.4118732876942,324.8214292800584,49860.95989144916,45556.96318206926,6,0.560481041244248
2024-11-29 00:00:00+00:00,0,0,0,5272606478,9.893767992655436,479570.0,124353,89.58820343017578,0.0392739010945467,1082,0.0150033337995409,228.0,461629.0,961.0,118737.0,89.62884521484375,0.0162741597741842,10.07107698917389,486082.0,1461.0,132358.0,89.55970764160156,0.0215065907686948,9.403342346350351,590908.2857142857,1270.857142857143,154558.7142857143,89.61486271449498,0.019497376866638598,9.91081087929862,362418.9,861.6,91077.1,89.50447565714518,0.013667814433574626,10.5099114473465,-1.3396916569632267,3.886454273886608,-25.941136208076664,12.591050988553597,-6.0479910545641395,4.729780944440232,-30.238437319503497,-7.8088576754618,0.031817643586173894,-0.045344536762181864,0.34904189328725543,0.45200582447303017,442.81625115420127,3.8564903420879104,0.008700966595364845,2.0630455120629552e-05,0.0008386884416876787,0.007807216283610492,1.001233313267737,1.6304565951562837,1.4265175285628553,166699.86521448495,163815.45369910868,314.06187708374114,326.45003842273724,45798.55500143839,45546.3109353243,6,0.5822638806260092
2024-11-30 00:00:00+00:00,0,1,0,5272606478,10.0405433177948,526178.0,136191,89.57360076904297,0.0426234116348237,1281,0.0176789574325084,228.0,479570.0,1082.0,124353.0,89.58820343017578,0.0150033337995409,9.893767992655436,823630.0,1657.0,227942.0,89.59663391113281,0.0220124088227748,9.41359599431356,548415.1428571428,1217.142857142857,141451.42857142858,89.611572265625,0.018878312382314827,10.00037478265308,371863.36666666664,888.0,93787.46666666666,89.509423828125,0.013889593662073162,10.46685001344842,-36.114760268567196,9.718706341097239,-22.691611345805672,18.391866913123845,-40.25190618666152,9.519673831753162,-19.686402452160813,17.833527326102505,-0.025707597578594754,-0.016299758867466263,0.32761546742902475,0.4433030294150125,410.4352574102964,3.863501527255639,0.009405838815789474,1.9081991713456448e-05,-0.006186349051341948,0.007706150144041091,1.0011412031619837,1.4747759312057616,1.3591695222779503,161160.2263200088,164848.1569717989,305.85302259185175,327.30224353140227,44420.76072007937,45736.94577482405,6,0.6388523973143281
2024-12-01 00:00:00+00:00,0,1,0,5272606478,11.14364985624949,593090.0,139773,89.55122375488281,0.0474988022752065,1007,0.0158272869884967,233.0,526178.0,1281.0,136191.0,89.57360076904297,0.0176789574325084,10.0405433177948,798879.0,1556.0,200616.0,89.61527252197266,0.0239980425685644,10.157960096995035,519016.71428571426,1138.7142857142858,132759.57142857142,89.60242244175502,0.0177110615851623,10.141187605403719,382735.6666666667,894.4666666666667,96332.06666666667,89.51444600423177,0.014031633703658926,10.467038713806494,-25.759720808783303,12.716609208290741,-35.282776349614394,-21.38953942232631,-30.328089484388087,2.6301297442562266,-34.04759182638822,-10.473866748538075,-0.07147081662239874,-0.02498170662789123,0.3155980397884221,0.44000543893121064,588.3829365079365,4.2432068911242435,0.007204487243693391,1.8789106319687015e-05,-0.012123652866904625,0.007225031529174471,1.0009828183209568,1.3560709374330089,1.2622237694634173,159993.03492410303,168405.7750062962,288.2693718889177,327.685586619492,43315.14405931392,46112.05445802898,6,0.7200927600985879
2024-12-02 00:00:00+00:00,0,0,0,5272606478,11.010295311609903,319071.0,73669,89.55624389648438,0.0253371014534596,782,0.0134849846363067,249.0,593090.0,1007.0,139773.0,89.55122375488281,0.0158272869884967,11.14364985624949,569906.0,1345.0,151272.0,89.62189483642578,0.0219647139310836,9.773028175036112,483183.14285714284,1058.2857142857142,121673.42857142857,89.59304373604911,0.016499671685908456,10.317940053485689,381165.43333333335,893.5,95878.1,89.52003911336263,0.01409415422628318,10.472793138272522,-44.01339870083838,-46.20192550877608,-41.858736059479554,-22.343594836146973,-51.300306732243904,-47.293826418550076,-38.60614493493002,-14.799139952996299,-0.0732532380187112,0.005605888329673903,0.29473817627060145,0.44281211887667854,407.49808429118775,4.331084566309217,0.010614904302972716,3.450724385596324e-05,-0.014289583478649458,0.0066257616834463195,1.0008155115146233,1.267646802680016,1.1706748358932668,151070.07330927692,168784.6731768807,254.83793600320584,327.9829421552701,41059.342833484065,46270.927157602295,6,0.3873960394837488
2024-12-03 00:00:00+00:00,0,0,0,5272606478,10.77100702126821,276512.0,66416,89.54790496826172,0.0218382537217925,772,0.0135269379243254,247.0,319071.0,782.0,73669.0,89.55624389648438,0.0134849846363067,11.010295311609903,500210.0,1198.0,129139.0,89.60966491699219,0.0187043342739343,9.927547653516134,451226.28571428574,997.4285714285714,112713.0,89.58422088623047,0.015760043635964328,10.438434248878844,378524.0,896.5666666666667,95466.33333333333,89.5246696472168,0.014190010012437849,10.435635207845392,-44.72081725675216,-13.338410573195302,-35.55926544240401,-1.2787723785166238,-48.57014534726147,-9.845389512549374,-27.68019579731279,0.3111111295280633,-0.06892107987199747,-0.009311386744059735,0.3055671349370716,0.4486188063672471,357.71280724450196,4.163271451586191,0.011623530120300525,3.895298601247757e-05,-0.016751425606860073,0.006039678215052454,1.0006651936192374,1.1920678364232802,1.1106435881405516,155678.61963604923,169812.98506135584,277.04317908391727,326.3438723011441,43026.381400456856,46482.91112784934,6,0.33572356519310853
2024-12-04 00:00:00+00:00,0,0,0,5272606478,11.07539025220004,283871.0,62809,89.52339172363281,0.0223028569410868,598,0.0118588209152221,244.0,276512.0,772.0,66416.0,89.54790496826172,0.0135269379243254,10.77100702126821,502534.0,1097.0,129852.0,89.64352416992188,0.018524644896388,10.138699253400167,419988.71428571426,926.1428571428571,103135.42857142857,89.56705910818917,0.014807783067226342,10.572247248707395,380311.23333333334,897.2,95832.1,89.52820231119792,0.014265136327594463,10.431421740695368,-43.51208077463416,2.661367318597385,-45.487693710118506,-22.538860103626945,-51.63031759233589,-5.430920260178274,-35.98354526334604,-12.331815363058162,-0.13401129351111596,-0.027374447942241087,0.3327728593411777,0.44299391014387507,473.9081803005008,4.519519184843178,0.009520776946346123,3.901543742320496e-05,-0.01479693821498491,0.005291724284578756,1.00043401739327,1.104328974468142,1.0380400668574183,166026.93990454054,168475.56032597297,310.9577901464242,325.724169325456,46677.744900423466,46169.87062662522,6,0.34465840243798795
2024-12-05 00:00:00+00:00,0,0,0,5272606478,11.093962470690409,261352.0,59686,89.52762603759766,0.0204228069954921,649,0.0117731364443898,238.0,283871.0,598.0,62809.0,89.52339172363281,0.0118588209152221,11.07539025220004,461629.0,961.0,118737.0,89.62884521484375,0.0162741597741842,10.07107698917389,391377.71428571426,881.5714285714286,94699.57142857143,89.55259922572544,0.014164779734398572,10.718373746066899,381378.93333333335,899.2333333333333,96029.83333333333,89.53151830037434,0.014331467542797273,10.440803196540672,-43.38483934068267,-7.932828643996748,-32.46618106139438,8.528428093645491,-49.732602305936645,-4.972217357385089,-27.657485192780285,-0.7225378597489063,-0.1129314753564703,0.00472984086428152,0.3549128647462812,0.439418131314751,402.08,4.3787089315931444,0.01087338951530484,4.244819256213018e-05,-0.010195323399134528,0.004597965363533851,1.0002354581464863,1.0262174443275862,0.9883691040082999,174478.05431402763,167584.81820814635,333.18519418841817,323.91278980969327,49367.55432695925,45995.82167986291,6,0.31731724196544564
2024-12-06 00:00:00+00:00,0,0,0,5272606478,10.71114957332611,270292.0,66222,89.53372192382812,0.0210202488439384,696,0.0098680509254336,229.0,261352.0,649.0,59686.0,89.52762603759766,0.0117731364443898,11.093962470690409,479570.0,1082.0,124353.0,89.58820343017578,0.0150033337995409,9.893767992655436,361480.85714285716,826.4285714285714,86395.14285714286,89.54481615339007,0.013431167895240386,10.835142543305567,383350.1666666667,902.6333333333333,96507.23333333334,89.53436686197917,0.01428965569163357,10.45009863361173,-43.638676314198136,3.420674033487403,-35.67467652495379,7.241910631741133,-46.74676123615835,10.950641691518959,-34.227611960912576,-16.18163119025111,-0.0608132591810695,0.006808944345193524,0.3869449394421914,0.4326392938962242,387.79340028694406,4.081542666445193,0.010509943675158178,3.962792071317463e-05,-0.0071315765380802676,0.004038022118761321,1.0001167070453183,0.9429521324746796,0.9399224295588998,184261.07960412884,165852.34542166654,332.7370426634819,321.12168531821214,51737.41715694191,45594.570216414366,6,0.32817163046513603
2024-12-07 00:00:00+00:00,0,1,0,5272606478,10.265416065851849,363438.0,91887,89.52489471435547,0.0280905590630593,763,0.01092622987926,226.0,270292.0,696.0,66222.0,89.53372192382812,0.0098680509254336,10.71114957332611,526178.0,1281.0,136191.0,89.57360076904297,0.0176789574325084,10.0405433177948,338232.28571428574,752.4285714285714,80066.0,89.53785814557757,0.012466492530490616,10.867267221599432,388372.2,908.0333333333333,97891.76666666666,89.53626810709635,0.014294811151921695,10.432474153417216,-30.9286971329094,34.46124931555503,-40.43715846994536,9.626436781609193,-32.53078397250919,38.756002536921265,-38.196412763749045,10.723282255253519,-0.05437545690842871,-0.009859089159913736,0.3529344558224492,0.41908632920545386,475.7041884816754,3.955228103778513,0.008303586975448371,2.8245224276568693e-05,-0.005153928484233038,0.0035182252741780334,1.0000177585967658,0.8708972622507114,0.8720991412897894,156464.21385461552,162761.47966344637,290.0512364742131,317.212806122035,41827.77429932371,44767.79972232453,6,0.4412636742226485
2024-12-08 00:00:00+00:00,0,1,0,5272606478,10.769257465998331,362818.0,88213,89.50436401367188,0.0278454277670878,636,0.0098138451576232,221.0,363438.0,763.0,91887.0,89.52489471435547,0.01092622987926,10.265416065851849,593090.0,1007.0,139773.0,89.55122375488281,0.0158272869884967,11.14364985624949,305336.28571428574,699.4285714285714,72700.28571428571,89.53116389683315,0.011607429411794401,10.813782594420692,392200.3333333333,903.1,98767.26666666666,89.53730875651041,0.014252911973744576,10.446920688792598,-38.82581058524002,-0.1705930585134241,-36.8421052631579,-16.64482306684142,-36.88838330721956,-3.998389326020002,-37.994141606480504,-10.180865073581435,-0.05232730413511355,-0.02293295149813357,0.2892128235561298,0.4096955881005278,569.5729984301413,4.112929920420795,0.0072097399505747384,2.968217614292066e-05,-0.00683321271623876,0.0028770574075364552,0.9999313709585133,0.7785212294931394,0.8143900301339514,119206.72936848314,160682.74621822304,252.46400026255512,320.34371088480566,33138.21054187422,44294.955742186925,6,0.44051090902468343
2024-12-09 00:00:00+00:00,0,0,0,5272606478,10.352781931559244,208572.0,53547,89.51325225830078,0.0159181054262091,520,0.0087179597467184,232.0,362818.0,636.0,88213.0,89.50436401367188,0.0098138451576232,10.769257465998331,319071.0,782.0,73669.0,89.55624389648438,0.0134849846363067,11.010295311609903,289550.71428571426,662.0,69825.71428571429,89.5250222342355,0.010926425856138927,10.719852111556312,387092.26666666666,895.3333333333334,97663.56666666667,89.53814341227213,0.014165015177180319,10.43740834512101,-34.63147700668503,-42.51332624070471,-33.50383631713555,-18.23899371069182,-27.314066975254182,-39.298062643828004,-35.35061416943449,-11.166728161117756,-0.04800518234472362,0.009930515374145799,0.314528735050505,0.42388302578364784,400.33013435700576,3.8950474340778367,0.009710913572869202,4.963625172749706e-05,-0.0051694597516747055,0.002383259910101357,0.999853457112951,0.7480147221206372,0.7713670419316795,121523.50130892025,164081.84125211736,241.44145878862216,326.86645309807983,32411.186738566055,45013.769383557425,6,0.25323506914512584
2024-12-10 00:00:00+00:00,0,0,0,5272606478,10.284316102663675,193391.0,50671,89.52882385253906,0.0147011755430688,510,0.008085660636425,266.0,208572.0,520.0,53547.0,89.51325225830078,0.0087179597467184,10.352781931559244,276512.0,772.0,66416.0,89.54790496826172,0.0135269379243254,10.77100702126821,277676.28571428574,624.5714285714286,67576.42857142857,89.52229636056083,0.010149100529296014,10.650324837469952,380701.9,886.9333333333333,96279.73333333334,89.53963801066081,0.014050921456267382,10.42192460812913,-30.060539868070823,-7.278541702625474,-33.93782383419689,-1.9230769230769273,-23.70663695495061,-5.370982501353949,-40.22549166959205,-7.252833560414285,-0.021308277094167494,0.017395853513790804,0.3483542317408755,0.4409011987840871,378.4559686888454,3.8165258920113674,0.01006473002841806,5.31786015071134e-05,-0.0014931815011163775,0.0019496336397006471,0.9998063243219957,0.729379826353075,0.7223085376204299,126958.14764197431,167851.92408937967,237.3676149254242,333.5801545959075,32972.864212464614,45818.90564997072,6,0.23480324903172542
2024-12-11 00:00:00+00:00,0,0,0,5272606478,10.29454799493154,192375.0,48572,89.54113006591797,0.014568026461471,495,0.0083684856072068,290.0,193391.0,510.0,50671.0,89.52882385253906,0.008085660636425,10.284316102663675,283871.0,598.0,62809.0,89.52339172363281,0.0118588209152221,11.07539025220004,264605.4285714286,609.8571428571429,65542.57142857143,89.5248304094587,0.009650481199579545,10.538775943574452,377847.76666666666,881.3666666666667,95753.7,89.54146881103516,0.01397984462479745,10.393925135511024,-32.23154179187026,-0.5253605390116434,-17.224080267558527,-2.941176470588236,-22.667133691031538,-4.1424088729253405,-29.432397478362038,3.4978585362302583,0.019814198215284407,0.013745532275932781,0.3741363040437901,0.4508895470621443,387.8528225806452,3.9605336297943303,0.010190846766722253,5.3512641883247074e-05,0.0006811959402865777,0.0015907635545583448,0.9998141821683585,0.7002963942482706,0.6903139096740403,128065.76118929894,170367.6083707761,236.09613426607476,338.81553147371477,32597.145514481963,46286.291081478004,6,0.2335696854169955
