timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,visits_visits_gained,session_session_length,daily_rpv,platform_platform_share,ccu_playing,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-08-08 00:00:00+00:00,1,0,0,4019583467,1733414.0,1252349,15.906768282254538,0.0496348783428734,0.2116753309965133,14957,92.13095092773438,0.0,3261816.0,16099.0,3086450.0,92.07413482666016,0.2315963506698608,12.535970369974772,447658.0,6199.0,369499.0,92.33846282958984,0.1298289149999618,14.198030173778534,1256079.857142857,12081.714285714286,1076752.2857142857,92.11985124860492,0.17890547215938563,14.584245585259938,517662.5,4927.7,422224.6666666667,92.24905700683594,0.07831933299700414,14.538355645928721,287.218367593118,-46.85739477640676,141.2808517502823,-7.093608298652088,238.93163445638552,-59.4242900419576,63.041746899429604,-8.60161207882969,-0.22472964731764522,0.0617069073537202,1.0264286734143195,1.1903342612687624,115.88541248830057,1.3841290374096697,0.011943146883858346,9.17654934464888e-06,-0.01842689514159613,-0.0010626906415109915,0.9985993812573992,2.4264455260770426,2.284307913682425,825004.9499315108,616191.4095240408,8109.634202669002,6083.724274227719,776452.1981827568,574344.5598543602,14,0.5314260522359324
2024-08-09 00:00:00+00:00,1,0,0,4019583467,1526090.0,1112237,15.838560700416563,0.0422458030547588,0.1688305735588073,12676,92.17491912841795,0.0,1733414.0,14957.0,1252349.0,92.13095092773438,0.2116753309965133,15.906768282254538,660306.0,5671.0,523288.0,92.2196807861328,0.1107449010014534,14.571700930595398,1379763.2857142857,13082.42857142857,1160887.857142857,92.11345672607422,0.18720342538186477,14.765225552377247,558780.5333333333,5252.433333333333,453862.36666666664,92.2500503540039,0.08263423132399712,15.06630766927594,131.1186025872853,-11.960443379365804,123.52318815023806,-15.250384435381426,112.54777483909434,-11.187935631361546,52.44997470049802,-20.240789153844176,-0.04853807488084394,0.0477235936900966,0.9366023926029006,1.147672382216265,120.38258262995977,1.3720894269032347,0.011396841323529677,1.0378516550072416e-05,0.0017345973423578032,-0.002257815351473774,0.9985193110745684,2.46924007442329,2.265446442502341,833514.4474590115,641296.9858267418,8077.366247391875,6231.834542994893,773915.7412999893,585609.7542671748,14,0.4678651401550547
2024-08-10 00:00:00+00:00,1,1,0,4019583467,1342973.0,993370,15.568075935045878,0.0361200357168134,0.1552298069000244,11882,92.21695709228516,0.0,1526090.0,12676.0,1112237.0,92.17491912841795,0.1688305735588073,15.838560700416563,583511.0,4944.0,461658.0,92.15746307373048,0.0982194617390632,14.564491550127665,1488257.857142857,14073.57142857143,1236846.7142857143,92.12195587158203,0.19534776040485924,14.908594750222704,593905.7333333333,5563.833333333333,481599.9,92.25206654866537,0.08666404386361434,15.585243533777467,130.15384457191038,-11.999095728299114,140.33171521035598,-6.263805616913853,115.17443648761639,-10.68720065957166,58.04383790293917,-8.05586711700974,0.06455691874576175,0.045606727149527515,0.853114956397844,1.1024318778062283,113.01632584364218,1.351934976962283,0.011961291400695209,1.1592239265276823e-05,0.01911054338727631,-0.003116693380015466,0.9985896177511134,2.505882286722366,2.254080835557172,823021.9356787361,654740.6128385516,7944.032636700773,6324.342277828298,762490.3365708141,590954.4179791936,14,0.41172555410850886
2024-08-11 00:00:00+00:00,1,1,0,4019583467,1295444.0,983117,15.248499910036722,0.0339524468887963,0.1588117927312851,11735,92.26898956298828,0.0,1342973.0,11882.0,993370.0,92.21695709228516,0.1552298069000244,15.568075935045878,580589.0,5338.0,447769.0,92.12105560302734,0.0753057971596717,14.87046202023824,1590380.0,14987.42857142857,1313325.0,92.1430892944336,0.20727718834366113,14.96260016305106,626494.0333333333,5873.066666666667,507381.23333333334,92.2553939819336,0.09075267153481636,14.784505350722208,123.12582567013841,-3.5390882765327425,119.8388909704009,-1.2371654603602122,119.55896902197338,-1.032143108811423,110.88919939929025,2.3075373878211902,0.16058647938037574,0.05642397270932964,0.7808870858167356,1.0611069383150198,110.38207225630539,1.3176892295736626,0.011936512198942548,1.1770858593021488e-05,0.03473554338727655,-0.003579236668129514,0.9987826761921152,2.538539739218586,2.2839789158619013,806657.5867569656,664777.1655829613,7763.009246094266,6393.666564134646,748751.8115856819,595535.7953670176,14,0.3971542232915652
2024-08-12 00:00:00+00:00,1,0,0,4019583467,1138300.0,854081,15.312969048817951,0.0291283798349539,0.1485309153795242,10396,92.3264617919922,0.0,1295444.0,11735.0,983117.0,92.26898956298828,0.1588117927312851,15.248499910036722,593428.0,5782.0,449778.0,92.09772491455078,0.0786211565136909,15.2832084496816,1668218.857142857,15646.57142857143,1371082.5714285714,92.17576599121094,0.21726429675306586,14.966851677213395,655271.1,6136.7,528478.1333333333,92.2599973042806,0.0945049884418646,14.814891505903667,91.81770998335097,-12.130512781718084,79.79937737806988,-11.410311035364295,89.88945657635546,-13.125192627123727,88.9197793136754,-6.473623384603744,0.2483632224939747,0.062287697390117636,0.720498684591566,1.0189912751095973,109.48350485717033,1.332776009797654,0.012172133354876932,1.3452477902433497e-05,0.04790197099958603,-0.003583023359830723,0.9990870223766443,2.545845310655173,2.2989717298015173,783849.869503265,667715.5337314685,7562.463813009417,6412.263558321609,731815.0375915681,596257.2169864817,14,0.3489773794720487
2024-08-13 00:00:00+00:00,1,0,0,4019583467,1061071.0,787264,15.542433778444924,0.0265898057374822,0.1292668133974075,9152,92.36422729492188,0.0,1138300.0,10396.0,854081.0,92.3264617919922,0.1485309153795242,15.312969048817951,1379495.0,31781.0,1315974.0,92.03794860839844,0.4461753070354461,14.357117493947348,1622729.7142857143,12413.857142857143,1295552.5714285714,92.22237723214286,0.17199165480477463,15.136182574998765,681610.4333333333,6362.733333333334,547610.5666666667,92.26511306762696,0.09767880154152707,14.844787097639507,-23.08264981025665,-6.784591056839151,-71.20291998363803,-11.966140823393612,-40.17632567208774,-7.823262664782382,-71.02779751387318,-12.96975914602918,0.3545045184695228,0.04090431085159718,0.665054045300727,0.9794673282598843,115.92603517972249,1.347793944859736,0.011625056366026688,1.4647859691373369e-05,0.04840605599540015,-0.0032501780814397207,0.9995368147931194,2.380728983783231,1.7607879303438656,756390.19268931,667615.150051062,7287.780850147748,6394.435619501851,712607.981398308,595002.2628486487,14,0.3253006913939965
2024-08-14 00:00:00+00:00,1,0,0,4019583467,946275.0,704968,15.420463601748148,0.0232795731936277,0.1178612262010574,8459,92.40228271484376,0.0,1061071.0,9152.0,787264.0,92.36422729492188,0.1292668133974075,15.542433778444924,3261816.0,16099.0,3086450.0,92.07413482666016,0.2315963506698608,12.535970369974772,1291938.142857143,11322.42857142857,955340.8571428572,92.26925550188336,0.15574377988065988,15.548253036680673,704662.5333333333,6567.7,564474.0666666667,92.27129592895508,0.10047249682247635,14.868241910801995,-70.98932005974585,-10.818880169187551,-47.456363749301204,-7.572115384615385,-77.15926063924574,-10.453418421266559,-49.10920406985693,-8.82329106488119,0.3563952990721875,0.04120147056541068,0.6106969077031175,0.9427175401157233,111.85283687943263,1.3422930653688319,0.011999109180687377,1.6295947061690402e-05,0.046504156930114504,-0.0026984277370895936,0.9999778866542278,1.8334139843447657,1.5501135614838129,721947.1271673174,664297.7300357139,6990.0927225059595,6358.498918227749,689183.9561154199,591944.4206692993,14,0.2901067994025414
2024-08-15 00:00:00+00:00,1,0,0,4019583467,926317.0,698050,15.319614171981812,0.0224085225629614,0.1262967735528946,9145,92.42599487304688,0.0,946275.0,8459.0,704968.0,92.40228271484376,0.1178612262010574,15.420463601748148,1733414.0,14957.0,1252349.0,92.13095092773438,0.2116753309965133,15.906768282254538,1176638.5714285714,10492.142857142857,876155.2857142857,92.31140463692802,0.14354684310300006,15.464373878070287,727551.5333333333,6797.733333333334,581635.4333333333,92.27759272257487,0.10357161462306971,14.878847239414851,-46.56112157857268,-2.1091120445959177,-38.85805977134452,8.109705638964426,-44.260745207605865,-0.9813211379807285,-40.33467529809842,7.157186144871042,0.32024411160580524,0.0256618749087556,0.5716484853931889,0.906513851072214,101.28110649464247,1.3270047603971629,0.013100761978709291,1.6538180378640826e-05,0.04353986467633926,-0.0019362656505275007,1.000366415219075,1.6172580463650612,1.3859670299185063,695329.9025404779,659535.5423354943,6875.3680456929915,6321.406925095368,673195.2395489825,587959.4116126631,14,0.2839881219541507
2024-08-16 00:00:00+00:00,1,0,0,4019583467,998917.0,770284,14.94564151763916,0.023737549906753,0.1190568581223487,8937,92.4499053955078,0.0,926317.0,9145.0,698050.0,92.42599487304688,0.1262967735528946,15.319614171981812,1526090.0,12676.0,1112237.0,92.17491912841795,0.1688305735588073,15.838560700416563,1101328.142857143,9958.0,827304.8571428572,92.35068838936942,0.13643631232636313,15.33681399481637,753448.1333333333,7032.366666666667,601562.8666666667,92.28463567097982,0.10652403316150102,14.881409076187346,-34.54403082387015,7.837489757825877,-29.496686651940674,-2.274466921815199,-30.74461648012069,10.34796934317026,-29.48145847477166,-5.732462696296614,0.29833090138839946,0.025869910833820065,0.5483274717934512,0.8683178679053016,111.76068471693891,1.2968148152956374,0.011602199186015566,1.4961830217934965e-05,0.03888130187988731,-0.0010933694637924008,1.0007157498960617,1.4617172624540884,1.2808031040235974,680225.2951584868,654232.4767132294,6723.898333311064,6263.641308945336,663573.2470029915,583728.89634001,14,0.3062456619257493
2024-08-17 00:00:00+00:00,1,1,0,4019583467,1067557.0,854787,16.92954734961192,0.0249028952086071,0.1105715855956077,8268,92.4867935180664,0.0,998917.0,8937.0,770284.0,92.4499053955078,0.1190568581223487,14.94564151763916,1342973.0,11882.0,993370.0,92.21695709228516,0.1552298069000244,15.568075935045878,1061983.0,9441.714285714286,807507.2857142857,92.38923645019531,0.13005656642573218,15.531309911182948,781419.4333333333,7239.233333333334,624174.1333333333,92.29255777994791,0.1091478447740276,14.94858314262496,-20.507932773034156,6.871441771438458,-30.415754923413562,-7.485733467606581,-13.950793762646342,10.970369370258236,-28.769101885940486,-7.127075802740501,0.2926104203494928,0.03990066014756266,0.5145674424385782,0.8304477667824107,129.10351916797677,1.2489143506928033,0.009672573784376946,1.5858199132610988e-05,0.034359523228232665,-3.399026804948833e-05,1.0010475240103098,1.3590434978944086,1.1915633029217627,656135.4577311837,648928.0233320436,6529.7049362850275,6195.942224321208,647430.4287887141,579818.8150088416,14,0.3272891542625335
