timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,ratings_like_ratio,platform_platform_share,visits_visits_gained,session_session_length,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-09-21 00:00:00+00:00,0,0,0,1037979853,2312,90.92497253417967,0.0653260722756385,120995,0.0,0.0,0.0,0.0,0.0,2282.0,125486.0,90.92510986328124,0.0647414103150367,0.0,0.0,1827.0,92080.0,90.91638946533205,0.0517553761601448,0.0,0.0,2998.0,161523.85714285713,90.92252676827567,0.0678444925163473,0.0,0.0,2865.8333333333335,150648.13333333333,90.91501922607422,0.06034632275501883,0.0,0.0,0.0,26.54625068418173,1.3146362839614456,31.402041702867066,-3.578885293977019,26.220843364179956,0.9030726358242536,0.009440617800704487,-0.00015103539799943277,0.0,0.0,0.0,0.0,0.019108069688254157,0.0,0.0011435917445599228,0.00048671633303557475,1.0000825775792093,0.0,1.1242523060065805,0.0,0.0,874.7524861857316,794.6304317032494,50715.87663051019,45800.87487625034,0,0.0
2023-09-22 00:00:00+00:00,0,0,0,1037979853,3286,90.92568969726562,0.0757317543029785,163560,0.0,0.0,0.0,0.0,0.0,2312.0,120995.0,90.92497253417967,0.0653260722756385,0.0,0.0,2264.0,117459.0,90.9186782836914,0.0534267462790012,0.0,0.0,3144.0,168109.7142857143,90.92352839878627,0.07103092223405835,0.0,0.0,2893.7,152032.43333333332,90.91548436482748,0.0611667729914188,0.0,0.0,0.0,45.141342756183754,42.12802768166091,39.248588869307596,35.17913963386916,41.74876738234767,15.928834636550636,0.007711741642735248,0.0007887416030749606,0.0,0.0,0.0,0.0,0.02009036383979066,0.0,0.0009326934814475333,0.0005329119350263435,1.0000884781510542,0.0,1.1612664647851114,0.0,0.0,881.2301498038311,794.2034460977167,50400.62992307624,45532.9253471361,0,0.0
2023-09-23 00:00:00+00:00,0,1,0,1037979853,4517,90.92637634277344,0.0717678815126419,270434,0.0,0.0,0.0,0.0,0.0,3286.0,163560.0,90.92568969726562,0.0757317543029785,0.0,0.0,4285.0,220326.0,90.91973114013672,0.0689743235707283,0.0,0.0,3177.1428571428573,175268.0,90.92447771344867,0.071430001940046,0.0,0.0,2957.6666666666665,156371.36666666667,90.91592025756836,0.061792196457584665,0.0,0.0,0.0,5.414235705950987,37.461959829580024,22.742663144612973,65.34238200048912,4.050141845971145,-5.234096089308071,0.007308867451971679,0.0007551721742160566,0.0,0.0,0.0,0.0,0.016702719692347514,0.0,0.0006953648158506904,0.0005881151447581058,1.000094124943751,0.0,1.1559712396544588,0.0,0.0,999.9153370755375,845.2081291667619,60393.93486927752,50323.04716082505,0,0.0
2023-09-24 00:00:00+00:00,0,1,0,1037979853,4730,90.9263687133789,0.0754649341106414,258541,0.0,0.0,0.0,0.0,0.0,4517.0,270434.0,90.92637634277344,0.0717678815126419,0.0,0.0,4426.0,256420.0,90.92176055908205,0.0715840682387352,0.0,0.0,3220.5714285714284,175571.0,90.92513602120536,0.07198441135031831,0.0,0.0,3018.9333333333334,159865.3,90.91642939249674,0.06245730904241399,0.0,0.0,0.0,6.868504292815181,4.7155191498782445,0.8271585679744176,-4.397745845566758,5.421410053090847,5.1514027167546494,0.0050682633822018985,-8.390738570618339e-06,0.0,0.0,0.0,0.0,0.0182948998615312,0.0,0.000509807041721604,0.0006222445919723512,1.0000957651853113,0.0,1.1525378287020753,0.0,0.0,1121.3151349501775,904.7989273042679,66914.14898063208,53660.89445457987,0,0.0
2023-09-25 00:00:00+00:00,0,0,0,1037979853,3290,90.92831420898438,0.0821723490953445,162623,0.0,0.0,0.0,0.0,0.0,4730.0,258541.0,90.9263687133789,0.0754649341106414,0.0,0.0,2896.0,153885.0,90.9232940673828,0.0792379602789878,0.0,0.0,3276.8571428571427,176819.2857142857,90.9258531842913,0.072403609752655,0.0,0.0,2995.8333333333335,157803.13333333333,90.9170420328776,0.06313324645161625,0.0,0.0,0.0,13.604972375690604,-30.443974630021142,5.678266237774965,-37.09972499526187,3.7032614242277884,8.888121435141215,0.005521293143928574,0.0021396385152083752,0.0,0.0,0.0,0.0,0.020230716253443526,0.0,0.0005871909005267231,0.0006541318967706727,1.0000969141892069,0.0,1.1468380579500743,0.0,0.0,1086.8308703103453,888.0279617894475,64493.27814778281,52262.33292147843,0,0.0
2023-09-26 00:00:00+00:00,0,0,0,1037979853,2676,90.92943572998048,0.0780202001333236,150923,0.0,0.0,0.0,0.0,0.0,3290.0,162623.0,90.92831420898438,0.0821723490953445,0.0,0.0,2521.0,136096.0,90.92414093017578,0.0716208666563034,0.0,0.0,3299.0,178937.42857142858,90.92660958426339,0.07331780024937216,0.0,0.0,2942.9666666666667,155204.9,90.91765645345052,0.0635906212031841,0.0,0.0,0.0,6.148353827846087,-18.66261398176292,10.89451563602164,-7.194554275840437,8.935012623806315,-5.0529758583427675,0.0058233157339104835,0.0012334122829305016,0.0,0.0,0.0,0.0,0.017730778405025047,0.0,0.0007264273507280669,0.0006924435081952967,1.0000984751605146,0.0,1.152965623894566,0.0,0.0,1037.2302615064875,856.7075098723294,61264.45343964368,50515.78928062865,0,0.0
2023-09-27 00:00:00+00:00,0,0,0,1037979853,2541,90.93043518066406,0.074618712067604,137307,0.0,0.0,0.0,0.0,0.0,2676.0,150923.0,90.92943572998048,0.0780202001333236,0.0,0.0,2282.0,125486.0,90.92510986328124,0.0647414103150367,0.0,0.0,3336.0,180626.14285714287,90.9273703438895,0.07472884335688178,0.0,0.0,2907.4,152881.83333333334,90.91831334431966,0.06347899362444873,0.0,0.0,0.0,11.349693251533743,-5.044843049327352,9.420174362080225,-9.021819073302284,15.25654400252261,-4.35975306383094,0.005856817100169387,0.0010991497698897845,0.0,0.0,0.0,0.0,0.01850584088326973,0.0,0.0009220668247796627,0.0007271076070856196,1.000099616889455,0.0,1.1772216144286858,0.0,0.0,975.1502927276357,850.2706100678845,58221.58604531393,49646.79067315156,0,0.0
2023-09-28 00:00:00+00:00,0,0,0,1037979853,2359,90.93118286132812,0.0683475509285926,140502,0.0,0.0,0.0,0.0,0.0,2541.0,137307.0,90.93043518066406,0.074618712067604,0.0,0.0,2312.0,120995.0,90.92497253417967,0.0653260722756385,0.0,0.0,3342.714285714286,183412.85714285713,90.92825753348214,0.07516048316444665,0.0,0.0,2881.8333333333335,152586.93333333332,90.91901575724283,0.06346415380636847,0.0,0.0,0.0,2.0328719723183397,-7.162534435261703,16.122153808008587,2.3269024885839817,4.625226265257765,-8.404274162933511,0.006830166647686653,0.0008222556755255184,0.0,0.0,0.0,0.0,0.016789677088745437,0.0,0.000988006591801104,0.0007535652270968674,1.0001016484413336,0.0,1.1842982007412268,0.0,0.0,929.6750141142503,854.9892148276787,54627.288157825,49694.751433772355,0,0.0
2023-09-29 00:00:00+00:00,0,0,0,1037979853,3035,90.93062591552734,0.0706200078129768,169089,0.0,0.0,0.0,0.0,0.0,2359.0,140502.0,90.93118286132812,0.0683475509285926,0.0,0.0,3286.0,163560.0,90.92568969726562,0.0757317543029785,0.0,0.0,3306.8571428571427,184202.7142857143,90.92896270751953,0.07443023366587496,0.0,0.0,2880.4333333333334,153396.83333333334,90.91966018676757,0.06352663884560263,0.0,0.0,0.0,-7.638466220328666,28.656210258584135,3.3804108584005954,20.346329589614378,-6.749805992280655,3.3248548828887614,0.005428848852462309,-0.0006124915383876051,0.0,0.0,0.0,0.0,0.017949021231296942,0.0,0.0008749280657122778,0.0007752092847306992,1.0001023158328226,0.0,1.1716381508357907,0.0,0.0,894.0066007575119,854.6929548831106,52322.090176989645,49761.27852061076,0,0.0
2023-09-30 00:00:00+00:00,0,1,0,1037979853,4184,90.93269348144533,0.0683353543281555,230829,0.0,0.0,0.0,0.0,0.0,3035.0,169089.0,90.93062591552734,0.0706200078129768,0.0,0.0,4517.0,270434.0,90.92637634277344,0.0717678815126419,0.0,0.0,3259.285714285714,178544.85714285713,90.92986515590123,0.07393987263951976,0.0,0.0,2917.3,156070.86666666667,90.9203618367513,0.06346111347277955,0.0,0.0,0.0,-7.37214965685189,37.85831960461286,-14.64497807228381,36.51331547291663,-4.782818040799719,-3.2351362674325257,0.006947531537027096,0.0022737838843323033,0.0,0.0,0.0,0.0,0.018125893514707794,0.0,0.0009051731654574606,0.000804010885577381,1.000104523551798,0.0,1.1651209471960318,0.0,0.0,885.1623213654286,886.7604796540305,53074.02565751472,51723.005478276245,0,0.0
2023-10-01 00:00:00+00:00,0,1,0,1037979853,4115,90.9334487915039,0.0668173432350158,229913,0.0,0.0,0.0,0.0,0.0,4184.0,230829.0,90.93269348144533,0.0683353543281555,0.0,0.0,4730.0,258541.0,90.9263687133789,0.0754649341106414,0.0,0.0,3171.4285714285716,174455.14285714287,90.93087659563336,0.07270450251443039,0.0,0.0,2953.4666666666667,158242.03333333333,90.9211296081543,0.06351966584722196,0.0,0.0,0.0,-13.002114164904865,-1.6491395793499009,-11.072905264542177,-0.39683055421979585,-11.459084908160266,-2.2214139489933893,0.007786606047499589,0.0008306254105860944,0.0,0.0,0.0,0.0,0.017897996642222743,0.0,0.0007896423339899292,0.0008198484562940462,1.0001072026658828,0.0,1.1445983152571972,0.0,0.0,855.9398792691437,913.2458872478403,50426.01583502836,53439.69760360189,0,0.0
2023-10-02 00:00:00+00:00,0,0,0,1037979853,2705,90.93319702148438,0.0739965662360191,143321,0.0,0.0,0.0,0.0,0.0,4115.0,229913.0,90.9334487915039,0.0668173432350158,0.0,0.0,3290.0,162623.0,90.92831420898438,0.0821723490953445,0.0,0.0,3087.8571428571427,171697.7142857143,90.93157414027623,0.07153653353452678,0.0,0.0,2920.5333333333333,156573.43333333332,90.92190297444661,0.06406119602421916,0.0,0.0,0.0,-17.78115501519757,-34.264884568651276,-11.869169797630096,-37.66294206939147,-9.949554746012002,10.744550222166005,0.005369958238499173,-0.0002768728370905471,0.0,0.0,0.0,0.0,0.018873585353260492,0.0,0.0006722041538830949,0.0008209194569484456,1.0001063678334179,0.0,1.1166905704895282,0.0,0.0,862.5857912422084,903.419012775391,50843.80352949786,53085.07847667516,0,0.0
2023-10-03 00:00:00+00:00,0,0,0,1037979853,2556,90.93429565429688,0.0730752944946289,148974,0.0,0.0,0.0,0.0,0.0,2705.0,143321.0,90.93319702148438,0.0739965662360191,0.0,0.0,2676.0,150923.0,90.92943572998048,0.0780202001333236,0.0,0.0,3070.714285714286,171419.2857142857,90.93226841517857,0.07083011844328467,0.0,0.0,2888.0,154991.33333333334,90.92269032796224,0.06461333632469173,0.0,0.0,0.0,-4.484304932735428,-5.508317929759709,-1.291386998668198,3.9442928810153433,-6.337981228251999,-1.2450195843570877,0.005344720636801803,0.001208175725131433,0.0,0.0,0.0,0.0,0.0171572411478436,0.0,0.0006583077567013458,0.0008234382603956339,1.00010534320071,0.0,1.096215154211395,0.0,0.0,860.5699236010942,898.1984267373714,50212.84256443888,52560.7357637147,0,0.0
2023-10-04 00:00:00+00:00,0,0,0,1037979853,2376,90.93407440185548,0.0675361827015876,129234,0.0,0.0,0.0,0.0,0.0,2556.0,148974.0,90.93429565429688,0.0730752944946289,0.0,0.0,2541.0,137307.0,90.93043518066406,0.074618712067604,0.0,0.0,3047.1428571428573,170266.0,90.9327883039202,0.06981832853385375,0.0,0.0,2850.1666666666665,153816.83333333334,90.92344106038412,0.06469412694374715,0.0,0.0,0.0,-6.493506493506496,-7.042253521126762,-5.879525442985423,-13.25063433887792,-9.491626389369578,-7.580006117455252,0.004002203645225855,-0.00024331022723256268,0.0,0.0,0.0,0.0,0.01838511239215383,0.0,0.000589915684292261,0.0008200708034977002,1.000102803451201,0.0,1.0792065962117734,0.0,0.0,853.3200061918344,894.9499343861974,49936.75574081288,52735.033151815114,0,0.0
2023-10-05 00:00:00+00:00,0,0,0,1037979853,2314,90.93585205078124,0.0634161457419395,135978,0.0,0.0,0.0,0.0,0.0,2376.0,129234.0,90.93407440185548,0.0675361827015876,0.0,0.0,2359.0,140502.0,90.93118286132812,0.0683475509285926,0.0,0.0,3040.714285714286,169619.7142857143,90.93345533098493,0.06911384207861761,0.0,0.0,2852.133333333333,154528.1,90.9242312113444,0.0647909016658862,0.0,0.0,0.0,-1.9075879610004232,-2.609427609427606,-3.2198829909894533,5.218440967547244,-7.215189307668501,-6.10048835281779,0.005134860568389854,0.001954876582233034,0.0,0.0,0.0,0.0,0.017017333558858354,0.0,0.0006888253348229334,0.0008222552374815251,1.0001014484204884,0.0,1.066721411518919,0.0,0.0,853.1615798422248,893.6608449224537,48828.27752822796,52330.7619101151,0,0.0
2023-10-06 00:00:00+00:00,0,0,0,1037979853,2847,90.9363784790039,0.0620710961520671,149363,0.0,0.0,0.0,0.0,0.0,2314.0,135978.0,90.93585205078124,0.0634161457419395,0.0,0.0,3035.0,169089.0,90.93062591552734,0.0706200078129768,0.0,0.0,3013.8571428571427,166801.7142857143,90.9342771257673,0.06789256898420194,0.0,0.0,2877.9333333333334,156051.73333333334,90.92500025431315,0.06496817655861373,0.0,0.0,0.0,-6.194398682042834,23.03370786516854,-11.666045691913729,9.843504096250854,-12.10550936718926,-2.1209891804933045,0.00632632121317922,0.0005789006324752322,0.0,0.0,0.0,0.0,0.0190608178677593,0.0,0.0005978175572020422,0.0008252866276117001,1.0001020277308572,0.0,1.0450126905277979,0.0,0.0,857.4861835302391,881.4813133285995,49263.53600503933,51456.58064945029,0,0.0
2023-10-07 00:00:00+00:00,0,1,0,1037979853,3449,90.93663024902344,0.0546101666986942,183312,0.0,0.0,0.0,0.0,0.0,2847.0,149363.0,90.9363784790039,0.0620710961520671,0.0,0.0,4184.0,230829.0,90.93269348144533,0.0683353543281555,0.0,0.0,2908.8571428571427,160013.57142857142,90.9348395211356,0.06593182789427889,0.0,0.0,2928.866666666667,158709.8,90.9257413228353,0.06513772420585151,0.0,0.0,0.0,-17.566921606118548,21.145064980681425,-20.5853683895871,22.72918996003026,-20.08504640738543,-12.019973733176027,0.004329320321860841,0.00027686391710357583,0.0,0.0,0.0,0.0,0.01881481400664437,0.0,0.0006237030029307064,0.0008272011897996642,1.0001000618545193,0.0,1.0121911488021567,0.0,0.0,770.6158839912019,868.3285463280587,41190.39875463651,50706.199486576195,0,0.0
2023-10-08 00:00:00+00:00,0,1,0,1037979853,3505,90.93765258789062,0.0560547709465026,181444,0.0,0.0,0.0,0.0,0.0,3449.0,183312.0,90.93663024902344,0.0546101666986942,0.0,0.0,4115.0,229913.0,90.9334487915039,0.0668173432350158,0.0,0.0,2821.714285714286,153089.42857142858,90.93544006347656,0.06439431756734844,0.0,0.0,2972.4666666666667,161032.4,90.9265121459961,0.06533974334597584,0.0,0.0,0.0,-14.823815309842036,1.6236590316033528,-21.081452549442613,-1.0190276686741773,-16.10745319618312,2.6453027616246905,0.004622937370779567,0.0011242321871662853,0.0,0.0,0.0,0.0,0.019317148447187852,0.0,0.0007264273507235978,0.0008267140627170226,1.0000981882761117,0.0,0.9855306168923661,0.0,0.0,625.1736637849614,863.1360516619278,32595.63950882141,50073.646001699264,0,0.0
2023-10-09 00:00:00+00:00,0,0,1,1037979853,2767,90.9371566772461,0.0567914173007011,134493,0.0,0.0,0.0,0.0,0.0,3505.0,181444.0,90.93765258789062,0.0560547709465026,0.0,0.0,2705.0,143321.0,90.93319702148438,0.0739965662360191,0.0,0.0,2830.5714285714284,151828.2857142857,90.93600572858539,0.06193643914801728,0.0,0.0,2958.366666666667,159634.16666666666,90.92726643880208,0.0656025361269712,0.0,0.0,0.0,2.292051756007396,-21.055634807417977,-6.159599779515911,-25.87630343246401,-23.25128017486723,1.3141546058613507,0.004354466675993152,-0.0005453303779212604,0.0,0.0,0.0,0.0,0.020573408479188662,0.0,0.0005899156842863022,0.0008127384376734031,1.0000961129716706,0.0,0.9441165358019341,0.0,0.0,621.9084991531181,862.9149270146796,33525.67191089467,50214.03314439582,0,0.0
2023-10-10 00:00:00+00:00,0,0,0,1037979853,2244,90.938232421875,0.0565495118498802,114325,0.0,0.0,0.0,0.0,0.0,2767.0,134493.0,90.9371566772461,0.0567914173007011,0.0,0.0,2556.0,148974.0,90.93429565429688,0.0730752944946289,0.0,0.0,2786.0,146878.42857142858,90.93656812395368,0.05957561305591034,0.0,0.0,2925.0,157790.93333333332,90.92800547281901,0.06582557546595728,0.0,0.0,0.0,-12.20657276995305,-18.90133718829057,-23.258420932511715,-14.99557597793194,-22.614732871125643,-0.4259542415362749,0.004329244043521641,0.001182953886202931,0.0,0.0,0.0,0.0,0.019628081101411753,0.0,0.0005841936383966979,0.0008062105953241171,1.0000941695695418,0.0,0.9050526734357346,0.0,0.0,647.2428633643071,870.7666855651053,35786.55167013985,50845.69730884842,0,0.0
