timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-03 00:00:00+00:00,1,0,0,4181957649,5977,0.0508980341255664,0.0009208619617309,80.02485656738281,809416,380416.0,15.32672647635142,285.0,369562.0,5957.0,817273.0,80.02754974365234,0.0494655892252922,14.880093256632486,333660.0,6342.0,844643.0,80.06340789794922,0.0544757470488548,15.296759565671286,360207.14285714284,6253.428571428572,859107.0,80.03706904820034,0.051945641104664084,15.403505081222173,374665.1666666667,5992.4,810850.7,80.09297027587891,0.053727054099241854,15.666333069259995,14.013067194149741,2.9369902749741605,-5.75528224534847,0.3357394661742452,-4.170637772407993,-0.9613678660618907,-6.567533475180887,2.89584117506434,-0.04815099878778817,-0.003365311418579431,0.0899858561323206,0.07615291420910496,63.635998661759785,0.46998765778331814,0.007384327237999696,4.028927854525802e-05,-0.0045362200055757895,-0.004694071972329363,0.9993020457664883,0.9614108139858465,0.9668432780385234,33703.86818118076,28531.84429430668,551.7619579507456,530.3990430114628,60345.641290380445,69915.15192897688,10,0.10752994543452256
2025-07-04 00:00:00+00:00,1,0,1,4181957649,12067,0.099624179303646,0.0010051695648944,80.01953887939453,916848,416089.0,14.84715489546458,289.0,380416.0,5977.0,809416.0,80.02485656738281,0.0508980341255664,15.32672647635142,342700.0,7287.0,858607.0,80.052490234375,0.0595411658287048,17.591956933339436,370691.28571428574,6936.285714285715,867427.1428571428,80.03236171177456,0.05767178588679855,15.011390504382906,376322.9,6197.6,816370.8333333334,80.08807144165038,0.05498618073761459,15.749201172446282,21.414940180916254,9.377365831090167,65.59626732537396,101.89058055880875,6.783196503173161,13.272779386619483,67.31983312227518,95.73286280148128,-0.04116218606565747,-0.006645045322639653,0.09321475814626526,0.07828932128722037,34.47870401060656,0.4538250028085323,0.013161382081455071,3.568255640718254e-05,-0.004211425781246849,-0.0046606944320721376,0.999304394164162,0.9850351538912081,1.04884145640155,35040.11338147319,29462.064425838504,1652.600755851712,1228.8107398955513,61869.07586984802,71564.78578524983,10,0.11761342179588939
2025-07-05 00:00:00+00:00,1,1,0,4181957649,9435,0.0667163804173469,0.000879319918499,80.01451873779297,1372287,365077.0,13.579918384552002,293.0,416089.0,12067.0,916848.0,80.01953887939453,0.099624179303646,14.84715489546458,365460.0,7128.0,952817.0,80.04556274414062,0.0526948571205139,15.48759682973226,370636.5714285714,7265.857142857143,927351.4285714285,80.02792685372489,0.059674860643488974,14.7388650122143,375959.86666666664,6315.166666666667,836679.9333333333,80.08311462402344,0.055145365869005473,15.772154550275939,-0.10479943085426324,-12.259877093602567,32.365319865319876,-21.811552167067205,44.02419352299549,49.67442804041673,26.60890277160364,-33.031939752295415,-0.03878291973146153,-0.0062736447520972405,0.08179711504467849,0.07855519663121546,38.68980500211954,0.26603526373472625,0.006875378929204365,3.719730683457234e-05,-0.004237311226975513,-0.004616939557406841,0.9993108688322421,0.9858407885785986,1.0821373601046196,30327.010734198877,29533.601251445543,1818.094413583407,1361.6867350340574,150351.71184566867,123504.3046553818,10,0.10319416083813297
2025-07-06 00:00:00+00:00,1,1,0,4181957649,7258,0.0575629957020282,0.0009097190859946,80.00212097167969,1188436,378831.0,14.015174706776936,264.0,365077.0,9435.0,1372287.0,80.01451873779297,0.0667163804173469,13.579918384552002,352183.0,5661.0,956179.0,80.04052734375,0.0504146739840507,14.048813343048096,374443.4285714286,7494.0,960531.0,80.02244022914341,0.0606960494603429,14.73405949274699,375830.56666666665,6343.766666666666,850131.8666666667,80.07807744344076,0.0551025059074163,15.821837608537813,7.56652081446294,3.767424406358111,28.21056350468114,-23.07366189719131,24.290117227004558,-13.39741613816935,14.179049774751995,-13.71984609785385,-0.047983656960892684,-0.015494395653259385,0.06329633074705686,0.0785234499139615,52.187766910042704,0.31876405732908014,0.006107181112671518,3.699575196070273e-05,-0.0052021571568030625,-0.004655880869694721,0.9993052129112784,0.9963091397606615,1.1015116002587055,23192.11919437426,29511.512677785766,1796.9887938645093,1372.497489058235,169641.20154174612,138709.11508366026,10,0.10708192283948524
2025-07-07 00:00:00+00:00,1,0,0,4181957649,6567,0.0520947501063346,0.0011916617343545,79.99890899658203,970603,497538.0,13.944249908129374,215.0,378831.0,7258.0,1188436.0,80.00212097167969,0.0575629957020282,14.015174706776936,356391.0,6002.0,785988.0,80.03605651855469,0.0508835762739181,14.005135536193848,394607.28571428574,7574.714285714285,986904.5714285715,80.01713344029018,0.06086907429354526,14.725361545880636,378721.0,6364.0,854411.1666666666,80.0731829325358,0.05511141406993066,15.780812240165211,39.60453546806737,31.335080814400087,9.413528823725414,-9.520529071369522,23.48827208557891,-18.329384165407305,2.380284408266564,-9.49958480965737,-0.04641348360790998,-0.004014862429446708,0.11197474281778545,0.09632605551779587,75.75182704019488,0.5126065831173167,0.006765890105542528,2.802644598338899e-05,-0.005778176443916554,-0.004699976903047416,0.9993000216777589,1.0419472004834318,1.1044730990990128,41889.92724844368,36480.70007175517,1776.4874358942168,1371.1184209023768,166926.81184814358,140426.41059290053,10,0.1406361298988515
2025-07-08 00:00:00+00:00,1,0,0,4181957649,6283,0.0498119816184043,0.0014010731579181,79.99159240722656,898904,586284.0,15.492944876352944,195.0,497538.0,6567.0,970603.0,79.99890899658203,0.0520947501063346,13.944249908129374,354738.0,5762.0,833469.0,80.03244018554688,0.0497215911746025,16.48421319325765,427685.28571428574,7649.142857142857,996252.4285714285,80.01129804338727,0.06088198721408837,14.583751786322821,384535.06666666665,6373.6,856617.3,80.0682139078776,0.05501530307034647,15.858888519328575,65.27239822065863,17.837029533422566,9.041999305796589,-4.324653570884729,7.85092186991958,-7.387057324158286,0.18179314391686408,-4.381954963351909,-0.05103902645678948,-0.009145861421411272,0.18194225667480693,0.13621482539684932,93.29789942711649,0.6522202012448479,0.006989615142868268,2.642562043435009e-05,-0.0063280378069175275,-0.004760986599693579,0.9992891578104163,1.1122140027999676,1.1066373139168266,70617.68994295903,52379.376964965806,1761.4382609823847,1369.4529640296346,164093.06284189763,140593.6700574296,10,0.16572143792357216
2025-07-09 00:00:00+00:00,1,0,0,4181957649,6077,0.0486146956682205,0.0015115870005347,79.99099731445312,861870,633913.0,14.287418564160664,180.0,586284.0,6283.0,898904.0,79.99159240722656,0.0498119816184043,15.492944876352944,369562.0,5957.0,817273.0,80.02754974365234,0.0494655892252922,14.880093256632486,465449.71428571426,7666.285714285715,1002623.4285714285,80.00607626778739,0.06076043099164956,14.499083973112562,393730.73333333334,6383.933333333333,860581.8666666667,80.0633773803711,0.05474143239359056,15.901068303838445,71.5308933277772,8.123878529859251,2.0144367970454935,-3.2786885245901676,5.456805743001425,-4.119906018885223,-1.7201726905471282,-2.4036103589611724,-0.04567480738358887,-0.0007439441515377787,0.2307037104932165,0.17552954619881456,104.29631457716354,0.7355079820529986,0.007050939177672761,2.2538417773011267e-05,-0.006181444440568151,-0.004791025537271532,0.9992843030801527,1.1821523566250631,1.1099532535937757,94470.56579081087,69111.37694652646,1758.685630904952,1365.8828882329965,161857.3487753065,138944.63780541622,10,0.17918444623841925
2025-07-10 00:00:00+00:00,1,0,0,4181957649,6135,0.0483620129525661,0.0016722835842668,79.99046325683594,845589,702727.0,13.713812192281088,165.0,633913.0,6077.0,861870.0,79.99099731445312,0.0486146956682205,14.287418564160664,380416.0,5977.0,809416.0,80.02485656738281,0.0508980341255664,15.32672647635142,511494.14285714284,7688.857142857143,1007791.0,80.00116293770927,0.060398142252649514,14.2686676468168,405561.76666666666,6402.566666666667,864931.6333333333,80.0588150024414,0.05448657659192876,15.933315428616345,84.7259316117093,10.855432843308144,2.6434666220511938,0.9544182985025573,4.4690245806853435,-1.8890319885829676,-4.9825523059375705,-0.5197661163588885,-0.042978284525774235,-0.0006676471542066409,0.27483076878572144,0.21847955724704446,114.52526075619296,0.8310493265057534,0.007255289206352961,1.9515107114390046e-05,-0.005171367100302091,-0.004820355000564419,0.9992798786151109,1.2611991190913776,1.108495817327537,119785.16725217947,88606.95521766249,1765.3731728901796,1358.2727541670488,161817.6455791179,136249.4914158139,10,0.19863569346548446
2025-07-11 00:00:00+00:00,1,0,0,4181957649,6912,0.0483111329376697,0.0017628076700876,79.99018096923828,886714,742282.0,13.097687840461733,156.0,702727.0,6135.0,845589.0,79.99046325683594,0.0483620129525661,13.713812192281088,416089.0,12067.0,916848.0,80.01953887939453,0.099624179303646,14.84715489546458,558093.1428571428,6952.428571428572,1003486.1428571428,79.99696895054409,0.05306770705751004,14.018743781816394,418502.7,6444.6,869678.1333333333,80.05441563924154,0.05421248649557427,15.973956708631654,78.39500683747949,5.628786143125275,-42.71981436976879,12.665036674816621,-3.2866952864596954,4.863473862597556,-51.50661889979391,-0.10520656976438225,-0.036688427060915796,-0.0003529015662140367,0.3047341660118074,0.2561991761910174,107.37480109937799,0.8371145181935571,0.007795063802912999,1.764514051980408e-05,-0.003722872052869924,-0.0048262802989641,0.9992824044965073,1.3335472933798105,0.9788834729401742,141516.1741227337,107220.0469737165,1763.0554599742331,1353.7165597486899,160989.9093620494,134370.17574101553,10,0.20981647185457045
2025-07-12 00:00:00+00:00,1,1,0,4181957649,6644,0.0454520881175994,0.0019037930852881,79.99163055419922,938109,803521.0,13.302900155385336,149.0,742282.0,6912.0,886714.0,79.99018096923828,0.0483111329376697,13.097687840461733,365077.0,9435.0,1372287.0,80.01451873779297,0.0667163804173469,13.579918384552002,620728.0,6553.714285714285,941460.7142857143,79.9936992100307,0.05002995101468897,13.979169749078299,433089.76666666666,6465.333333333333,875614.5333333333,80.05025990804036,0.05378477883835629,14.529321013556586,120.09630844999823,8.250099018971223,-29.581346051934286,-3.877314814814814,-31.639008458143238,5.796119154541368,-31.872670799476676,-5.917983384407477,-0.02860503812908144,0.0018122036272050224,0.33190320560468495,0.2947227498423408,120.92114371708051,0.8565317500079948,0.0070823251004679625,1.6555738555242215e-05,-0.0017877306256986456,-0.004804539494836542,0.9992934351734193,1.4332548302341939,0.9301879099484259,164518.53959002875,127641.40696057776,1763.9225597239795,1351.7827394639057,160915.8793873193,133287.99176730454,10,0.2271265385406844
2025-07-13 00:00:00+00:00,1,1,0,4181957649,5864,0.0469571277499198,0.0019357870812559,79.98918151855469,950803,818891.0,13.992820262908936,154.0,803521.0,6644.0,938109.0,79.99163055419922,0.0454520881175994,13.302900155385336,378831.0,7258.0,1188436.0,80.00212097167969,0.0575629957020282,14.015174706776936,683593.7142857143,6354.571428571428,907513.1428571428,79.99185071672711,0.048514827021530635,13.975976257097155,447741.5333333333,6447.866666666667,880707.9666666667,80.04604873657226,0.053521207099159515,14.539471893840366,116.1626160477891,1.9128311518927354,-19.206392945715077,-11.739915713425653,-19.995439384199067,1.3531476619454752,-18.424801945696345,3.311266202834018,-0.01617388760177807,-0.003061614855903727,0.33983887723390316,0.32444867939806715,139.62335890878092,0.8612616270019899,0.00616741200079091,1.7087503923483116e-05,-0.0010686601911260604,-0.00474854703739729,0.9993229144885901,1.5267596668920023,0.9064598810644632,179781.07735016913,145269.14920166566,1753.6720783092996,1356.1945932323063,160866.33189149637,133139.2803994179,10,0.23147108572410627
2025-07-14 00:00:00+00:00,1,0,0,4181957649,5718,0.0454078130424022,0.001691916528338,79.99201202392578,823024,717114.0,13.825681368509928,170.0,818891.0,5864.0,950803.0,79.98918151855469,0.0469571277499198,13.992820262908936,497538.0,6567.0,970603.0,79.99890899658203,0.0520947501063346,13.944249908129374,714961.7142857143,6233.285714285715,886430.4285714285,79.99086543491909,0.047559550298111715,13.959037894294378,458086.1,6430.7,878936.5,80.0420633951823,0.05338629273076847,14.570550233787962,44.13250847171473,-12.42863824367345,-12.928277752398355,-2.4897680763983576,-15.2048777924651,-13.43906150906129,-12.836105462226389,-3.2994239250935586,-0.008621333394109865,0.003538610243736251,0.32262003752249635,0.33419577054769134,125.39150201084105,0.871314966131041,0.006947541083199174,1.9279587469945445e-05,-4.305158342280218e-05,-0.004645284582695781,0.9993603618136324,1.5607583689741171,0.8908569571960822,178984.59620689938,153090.43716668678,1766.7551308281495,1362.2540436020888,158532.26001123243,133554.671416964,10,0.20270238184075384
2025-07-15 00:00:00+00:00,1,0,0,4181957649,5832,0.0478403605520725,0.0015599074500323,79.9950180053711,839809,662485.0,18.98302606741587,182.0,717114.0,5718.0,823024.0,79.99201202392578,0.0454078130424022,13.825681368509928,586284.0,6283.0,898904.0,79.99159240722656,0.0498119816184043,15.492944876352944,725847.5714285715,6168.857142857143,877988.2857142857,79.99135480608258,0.0472778901457786,14.457620921589081,466480.73333333334,6457.766666666666,878195.6333333333,80.03827667236328,0.05333094199498489,14.772596375147502,12.997284592450065,-7.617896178292439,-7.178099633932833,1.9937040923399874,-6.5741169246104185,2.0394301988763353,-3.958126142091356,5.357112238369122,0.0042824477441305575,0.0037578520270420412,0.2969263836063401,0.3370935925594102,113.57534716269501,0.788851049642181,0.006944427906312142,2.865422977604941e-05,0.0005057198660755316,-0.004489794297264674,0.9994137571643031,1.5560076109507877,0.8865001887689232,171257.16982125875,157247.66625908154,1763.3704179125639,1341.1618144890556,158223.5454959974,133713.2149238617,10,0.18726072484119932
2025-07-16 00:00:00+00:00,1,0,0,4181957649,6087,0.0472218468785285,0.0005590101039669,79.9898681640625,862240,237890.0,13.36781676610311,193.0,662485.0,5832.0,839809.0,79.9950180053711,0.0478403605520725,18.98302606741587,633913.0,6077.0,861870.0,79.99099731445312,0.0486146956682205,14.287418564160664,669272.8571428572,6170.285714285715,878041.1428571428,79.99119349888393,0.047078911747251165,14.326249236152288,463008.3333333333,6487.466666666666,883686.2,80.03443654378255,0.053178770343462585,14.717728979057735,-62.47276834518301,-64.09126244367798,0.16455487905215893,4.372427983539096,0.04292990822281073,2.6709644693019507,-2.8650776695132274,-1.2928700085167,-0.0014115968403172197,-0.006437702543238277,0.328632242422369,0.3481376078010479,39.075229960578184,0.27589734192644516,0.007059511203944141,5.6193032801169904e-05,0.0002953665597085032,-0.004341449673899057,0.9994596945169351,1.4454877136326356,0.8852952304685756,186453.2115879241,161190.61355861684,1758.3066779223338,1321.9849947849937,156044.92021428022,129349.17773525398,10,0.06724296222929259
2025-07-17 00:00:00+00:00,1,0,0,4181957649,6895,0.051941629499197,0.0005452942871548,79.99114227294922,885410,232528.0,14.770177364349363,197.0,237890.0,6087.0,862240.0,79.9898681640625,0.0472218468785285,13.36781676610311,702727.0,6135.0,845589.0,79.99046325683594,0.0483620129525661,13.713812192281088,602101.5714285715,6278.857142857143,883729.8571428572,79.99129050118583,0.04759028553962701,14.477158546447756,459286.13333333336,6544.1,889651.9666666667,80.03081665039062,0.053200568879644035,14.765777487225002,-66.91062105198748,-2.2539829332884898,12.38793806030969,13.27419089863644,4.7092618281458165,2.687186862126545,7.4017112359277215,9.99491322906001,0.0008488713349574795,0.0015928378380491992,0.36179329893839246,0.3598336999313631,33.71925754060325,0.26262153960138285,0.0077873439566483816,6.351972168782975e-05,0.00018555777413653486,-0.004170405268006276,0.9995061133840798,1.310950903435153,0.8945446738979578,201445.73357754207,165266.6286845027,1737.4977523900113,1300.9765920658785,152420.24394503338,124944.54839992432,10,0.06572731733680671
2025-07-18 00:00:00+00:00,1,0,0,4181957649,7501,0.0512463524937629,0.0005617970382809,79.98869323730469,935402,240093.0,66.69291627407074,199.0,232528.0,6895.0,885410.0,79.99114227294922,0.051941629499197,14.770177364349363,742282.0,6912.0,886714.0,79.99018096923828,0.0483111329376697,13.097687840461733,530360.2857142857,6363.0,890685.2857142857,79.99107796805245,0.0480096026190689,22.13361975124904,455227.73333333334,6612.9,896541.1666666666,80.02726211547852,0.05319692765672997,16.474517058001627,-67.65474577047537,3.253371636964153,8.521412037037045,8.788977519941987,5.490834699801739,5.6461978066658425,6.07565870972262,-1.3385737261955688,-0.0018598931963431653,-0.003061633544587661,0.39666677628639996,0.3716608065793388,32.003865635830444,0.2566733268976046,0.008019003573860678,0.00027777835461973533,-0.00025122506277412286,-0.003997254504244934,0.9995478522384802,1.1650438821703724,0.9024882588871687,215876.65632465394,169190.30654795084,968.1706324952579,1294.9723296204668,152230.05846437055,121413.39066837753,10,0.0678656712367798
