timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue,ccu_playing,ratings_like_ratio,daily_rpv,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-12 00:00:00+00:00,0,0,0,6837227715,20.56302571296692,523632.0,76,1243051.0,6610.0,96.34333801269533,0.0191743510573572,0.103317767381668,1326125.0,6841.0,565375.0,96.34848022460938,0.105058267712593,19.86925959587097,1063703.0,6294.0,529610.0,96.37171936035156,0.0931747704744339,17.45342179139455,1281358.2857142857,6931.0,574751.5714285715,96.35604095458984,0.09672602478946954,19.121434841837203,1853338.1333333333,9791.733333333334,774137.9,96.4248446146647,0.13343893488248187,20.346510409329824,16.8607214607837,-6.2644170044302,5.0206545916746,-3.376699312965936,-1.1287551216933256,-7.383241211585235,10.885990762936437,-1.65670000926198,-0.02944987164762436,-0.00533709706895813,0.20266260997165594,0.3575047800796106,188.02768113749812,2.373897367049059,0.012623344976347938,1.6542369677991684e-05,-0.003480638776509712,-0.005634262882695873,0.9992864529847072,0.6913785793689414,0.7248710796039779,265504.7966317948,662577.2417704894,1353.7843681268803,3432.2738711292814,100216.87552133069,224152.2129981208,3,0.2619739634275748
2025-03-13 00:00:00+00:00,0,0,0,6837227715,19.999634981155396,509154.0,78,1179088.0,5917.0,96.3436279296875,0.01804158751661,0.0932960584759712,1243051.0,6610.0,523632.0,96.34333801269533,0.103317767381668,20.56302571296692,1047077.0,4834.0,527286.0,96.36487579345705,0.0718173235654831,17.26672879854838,1300217.0,7085.714285714285,572161.2857142857,96.35300554547992,0.09979441549096782,19.511850010781064,1818702.7666666666,9596.066666666668,758950.5333333333,96.4199317932129,0.1306108988821506,20.34556876985347,12.607573273025775,-5.145645673427723,22.403806371534962,-10.484114977307113,-3.438741024794889,-2.7649188743239517,29.907456647146937,-9.699889147502994,-0.022049386350153632,0.0003009206429371858,0.19795930973709275,0.3683758749000495,199.23758026360258,2.3157741748583436,0.01162121554340034,1.6961938395791494e-05,-0.0035484858921540695,-0.005701910746639877,0.9993058878336845,0.7149145115026401,0.7640588675605984,253335.83902506717,669966.222853974,1243.751779500666,3481.569799855285,99281.21318097626,226215.986457668,3,0.24849371151295666
2025-03-14 00:00:00+00:00,0,0,0,6837227715,18.84895916779836,521464.0,79,1130768.0,6001.0,96.33580017089844,0.0171683987861898,0.0740369409322738,1179088.0,5917.0,509154.0,96.3436279296875,0.0932960584759712,19.999634981155396,936393.0,5696.0,454011.0,96.36398315429688,0.0704063177108764,17.962778846422832,1327984.857142857,7129.285714285715,581797.4285714285,96.34897940499442,0.10031307595116745,19.638447199548995,1782768.8666666667,9416.266666666666,746468.2666666667,96.41484069824219,0.1272120264669259,20.274288294395962,20.757844195759677,-4.098082585862972,5.354634831460681,1.419638330234907,14.857129012292658,2.4177360877062792,5.15667249678724,-20.64301306861497,-0.029246386954873138,-0.008124832910361146,0.18905385786693665,0.3798549077882011,188.3985338220593,2.1684446703038556,0.011507963142301018,1.6669150965226637e-05,-0.0038236890520384095,-0.005771583497722241,0.9993168967269894,0.7449001841870043,0.7885502553270626,235258.82328732082,677193.5034553424,1162.2198090789332,3524.480993176778,90983.0158617631,228714.41499825747,3,0.2383102339944796
2025-03-15 00:00:00+00:00,0,1,0,6837227715,18.20871877670288,514697.0,78,1090892.0,5525.0,96.3290557861328,0.0164315697373411,0.0615212321281433,1130768.0,6001.0,521464.0,96.33580017089844,0.0740369409322738,18.84895916779836,1223606.0,8996.0,580611.0,96.3575668334961,0.1047082841396331,18.34811520576477,1309025.7142857143,6633.428571428572,572381.1428571428,96.34490639822823,0.0941434970923832,19.618533423968724,1746879.8,9218.9,733588.8666666667,96.40947875976562,0.12339896832903222,20.186035395014116,-10.846138381145565,-3.5264528179078325,-38.58381502890174,-7.932011331444755,-11.352523462352593,-1.2976926499240649,-41.245114812403926,-16.904681158530575,-0.029588799614010952,-0.007000912177690388,0.18033244545118643,0.3918913642281242,197.4107853782121,2.119479772604518,0.010734450104721604,1.6691571745994228e-05,-0.00473158700125098,-0.005807288045745751,0.9993302280816362,0.7493507648813126,0.7629196448495263,218204.39722350304,684587.1079645528,1136.3121475648259,3572.3582122390417,80339.0004430037,230579.12831879908,3,0.22990633603241853
2025-03-16 00:00:00+00:00,0,1,0,6837227715,18.175180276234943,504588.0,72,1065161.0,5041.0,96.33757781982422,0.0159211364156666,0.0665231198072433,1090892.0,5525.0,514697.0,96.3290557861328,0.0615212321281433,18.20871877670288,1787094.0,8141.0,755152.0,96.35831451416016,0.1093106642365455,20.1844805876414,1205892.4285714286,6190.571428571428,536586.2857142857,96.3419440133231,0.08803099074534003,19.33149052233923,1702222.9,8809.766666666666,717627.7333333333,96.4046641031901,0.11832049861550328,20.0735683431372,-40.39703563438744,-2.358711953153936,-38.078860090897926,-8.760180995475109,-33.18060469945123,-1.9640681799194426,-39.143065068849126,8.130343795263272,-0.021520399604846308,0.008846794585370965,0.18044815332262584,0.4017574179316274,211.2576358587862,2.110947721809235,0.009990308944507312,1.7063301428547906e-05,-0.003601346697122976,-0.005770897785733125,0.9993494081385952,0.7084221629091165,0.7440045619771037,214016.27882754352,683880.6770480868,1193.256862356354,3306.090843854127,74773.70670743061,229257.97599601248,3,0.22448350780336362
2025-03-17 00:00:00+00:00,0,0,0,6837227715,18.40911324818929,417156.0,75,896656.0,4917.0,96.33422088623048,0.0133109262723902,0.0710008814930915,1065161.0,5041.0,504588.0,96.33757781982422,0.0665231198072433,18.175180276234943,1406162.0,7399.0,617194.0,96.35572814941406,0.1124635487794876,19.65565514564514,1133105.857142857,5836.0,508009.4285714286,96.33887154715401,0.08210775256156914,19.153413108416967,1612877.9666666666,8374.7,687337.8333333334,96.3998634338379,0.11391549756129579,19.89854353700859,-36.23380520878817,-15.819674208875467,-33.54507365860251,-2.459829398928781,-32.41087891327524,-17.327403743251924,-36.86764977307788,6.731136030334883,-0.022320689798771554,-0.003484552621835224,0.19319359982593337,0.3723219139272075,182.3212688084587,2.149444933202607,0.011786929141785946,2.0530830906566602e-05,-0.0024596623011963973,-0.005717943507648695,0.9993673031837256,0.7025366336206117,0.720777719619655,226495.88477809957,600509.811480356,1238.9395234866126,2892.084621621693,81093.57023701284,204858.09330936935,3,0.18897094821621596
2025-03-18 00:00:00+00:00,0,0,0,6837227715,18.163176016374067,409302.0,84,873781.0,4643.0,96.33454132080078,0.0128922991577232,0.069415308535099,896656.0,4917.0,417156.0,96.33422088623048,0.0710008814930915,18.40911324818929,1326125.0,6841.0,565375.0,96.34848022460938,0.105058267712593,19.86925959587097,1068485.2857142857,5522.0,485713.28571428574,96.33688027518136,0.07701590125049859,18.909686882774547,1532216.2666666666,8033.666666666667,659135.5,96.39493865966797,0.10995246941844619,19.75635377588532,-34.11020831369592,-2.5511455898360125,-32.12980558397896,-5.572503559080744,-27.60521777581252,-1.8827488996921993,-33.92684836095159,-2.23317362355111,-0.014467175586063696,0.00033262797720645665,0.20399632511062313,0.34244292791930464,188.15267011197244,2.1348023347006984,0.011343674490536351,2.0786850743519628e-05,-0.0015509469168531226,-0.005570955032502395,0.9993977029780412,0.6973462617250327,0.7004472174008127,237066.41708412959,524696.6245629194,1292.5587303595394,2695.8206649314166,86208.39526645419,180785.47731091172,3,0.18415002420472668
2025-03-19 00:00:00+00:00,0,0,0,6837227715,18.56182026863098,380147.0,86,818639.0,4675.0,96.3350067138672,0.0120094148078003,0.0683763772249221,873781.0,4643.0,409302.0,96.33454132080078,0.069415308535099,18.163176016374067,1243051.0,6610.0,523632.0,96.34333801269533,0.103317767381668,20.56302571296692,1007855.0,5245.571428571428,465215.4285714286,96.3356900896345,0.07202427408524917,18.623800390726558,1469994.2666666666,7731.966666666666,637355.8,96.38997039794921,0.10612713073690729,19.627952859361915,-34.14276646734527,-6.310734611990876,-29.27382753403933,0.6892095627826889,-27.401877654536012,-7.123102257013159,-33.81934302516264,-1.4966890331569727,-0.00864750900267941,0.0004831009314365531,0.22136690838608133,0.3353496268691436,175.07249786142,2.1534744362721887,0.012297841893157403,2.267397179301156e-05,-0.0008291516985254274,-0.005343020293817482,0.999436867673155,0.6856183203254217,0.678660334875158,253378.0338474573,492962.02882644703,1354.8059428778859,2538.6890383292975,95140.28909962988,173328.96434563588,3,0.1725288048892494
2025-03-20 00:00:00+00:00,0,0,0,6837227715,18.02656634648641,375805.0,93,793367.0,4221.0,96.3337631225586,0.0115730911434446,0.0614932365715503,818639.0,4675.0,380147.0,96.3350067138672,0.0683763772249221,18.56182026863098,1179088.0,5917.0,509154.0,96.3436279296875,0.0932960584759712,19.999634981155396,952752.0,5003.285714285715,446165.5714285714,96.33428083147321,0.06748101381318904,18.341933442916705,1415627.8,7453.4,618766.6333333333,96.38527018229166,0.10216962335010366,19.485597857064615,-32.713503996309015,-3.0870750110854717,-28.663173905695448,-9.71122994652407,-26.190307843992187,-1.1421897318668828,-34.088065909678114,-10.066547735820963,-0.010239190012761856,-0.0012909028099250541,0.23919828209694521,0.3345784902167721,187.9126006631928,2.111107858842062,0.011231858991075183,2.2721569746304878e-05,9.836469378531119e-05,-0.005120825847078453,0.99947098399245,0.6730243641725601,0.6604802053732987,269453.1572088363,473638.61203289067,1407.3480653069346,2445.391056802502,102569.61915072554,170354.34998311882,3,0.16720271126658898
2025-03-21 00:00:00+00:00,0,0,0,6837227715,18.122204780578613,402184.0,95,839664.0,5540.0,96.33130645751952,0.0121826786750187,0.0661266595125198,793367.0,4221.0,375805.0,96.3337631225586,0.0614932365715503,18.02656634648641,1130768.0,6001.0,521464.0,96.33580017089844,0.0740369409322738,18.84895916779836,911165.7142857143,4937.428571428572,429125.5714285714,96.33363887241909,0.06635097361036704,18.2381113875996,1369314.4333333333,7260.5,603070.5333333333,96.38085021972657,0.09910229829450444,19.36827146200218,-25.743919177054885,5.835508661187072,-7.682052991168142,31.24851930822079,-22.874062255496064,7.019331834328968,-10.68423589649663,7.5348496831489475,-0.0046646349238232965,-0.0025501599433486177,0.2464025286404496,0.3352489451974934,151.53654574986464,2.087755634844661,0.013774755398634956,2.1582660680841305e-05,-3.269740512388794e-06,-0.0049266675157717986,0.9995101584267014,0.6654174469392367,0.6695200288210312,275866.1814033538,459061.21941870335,1410.9326215795911,2355.9037763559613,105603.68435934818,167789.4684650213,3,0.17695983996429038
2025-03-22 00:00:00+00:00,0,1,0,6837227715,18.015615622202557,536472.0,97,1083362.0,6159.0,96.3297119140625,0.0156109683520008,0.0697134882211685,839664.0,5540.0,402184.0,96.33130645751952,0.0661266595125198,18.122204780578613,1090892.0,5525.0,514697.0,96.3290557861328,0.0615212321281433,18.20871877670288,910090.0,5028.0,432236.28571428574,96.33373260498047,0.06752129590937064,18.21052522267098,1335743.4,7090.7,593471.2,96.37658309936523,0.09616268711785471,19.23474534340579,-0.6902608140860855,29.023275977057494,11.475113122171955,11.17328519855596,4.230644437406861,33.389692280150385,13.316144377540207,5.424179498995585,0.0006811319018362738,-0.0016552702497785177,0.2472516927004329,0.33013244194136115,175.87045454545455,2.019415702188181,0.011480540493184187,1.662934364769939e-05,-0.0010787418910455904,-0.004726417549989513,0.9995553847936216,0.681335951201406,0.702156916919534,274340.0583276365,440972.2304490563,1128.0731310562655,2238.8919696412645,103831.53474771304,162852.48888559896,3,0.22831938268568566
2025-03-23 00:00:00+00:00,0,1,0,6837227715,18.85521864891052,531284.0,95,1169161.0,5361.0,96.3194351196289,0.0167147329672013,0.0673213750123977,1083362.0,6159.0,536472.0,96.3297119140625,0.0697134882211685,18.015615622202557,1065161.0,5041.0,504588.0,96.33757781982422,0.0665231198072433,18.175180276234943,924947.1428571428,5073.714285714285,436050.0,96.33114079066685,0.06763533236724983,18.307673561624632,1303460.9,6828.3,580932.6333333333,96.37217407226562,0.09306143509844934,19.15466564484317,9.763782188795878,7.919698124911156,6.34794683594524,-12.956648806624449,5.290652968362308,-0.9670588586170425,1.1999665792395309,-3.4313491833628307,-0.01883242303355459,-0.010668353750253878,0.18326880896390588,0.31832472739596285,218.04569190600523,2.2006286644644586,0.010090629323244586,1.6127122373897304e-05,-0.0020612989153215772,-0.0045770256882648325,0.9995742206503715,0.7096086601885357,0.726781531960029,195258.21517443695,414923.83566379634,914.5961578031213,1934.8427745088152,75183.31530932043,151961.97390283784,3,0.24640158855505265
2025-03-24 00:00:00+00:00,0,0,0,6837227715,19.19326440493266,405565.0,92,889999.0,4883.0,96.31651306152344,0.0126385002492318,0.0680587291717529,1169161.0,5361.0,531284.0,96.3194351196289,0.0673213750123977,18.85521864891052,896656.0,4917.0,417156.0,96.33422088623048,0.0710008814930915,18.40911324818929,923996.1428571428,5068.857142857143,434394.14285714284,96.328611101423,0.0672150248927729,18.419695155445115,1250356.1,6587.366666666667,560888.1,96.36767323811848,0.09077566899359221,19.087471559192192,-0.7424251887011346,-23.87712214143305,-0.6914785438275395,-8.916246968849094,-2.7785768393598587,-23.663238493912864,-4.1438250616999355,1.0952749542317175,-0.01838165559875371,-0.003033715990796715,0.16867154707304743,0.2851850614812619,182.22747747747746,2.194461567291144,0.012039963902299503,2.156546562351984e-05,-0.003188541957310618,-0.004388790958052849,0.9995946551848464,0.7389863918424061,0.7404519915740588,173487.28841353,356582.88125197083,777.6487949915121,1688.7118837850303,67753.18457707175,132213.52398151247,3,0.1875679802973314
2025-03-25 00:00:00+00:00,0,0,0,6837227715,19.220387935638428,397283.0,88,873773.0,4832.0,96.31422424316406,0.0123393537301826,0.0690015405416488,889999.0,4883.0,405565.0,96.31651306152344,0.0680587291717529,19.19326440493266,873781.0,4643.0,409302.0,96.33454132080078,0.069415308535099,18.163176016374067,923995.0,5095.857142857143,432677.14285714284,96.3257086617606,0.06715591517942286,18.570725429625742,1203169.7666666666,6410.1,543113.7333333333,96.3634890238444,0.08870132751762863,19.023874195296354,-0.0009155612218592069,-1.8231481158967555,4.070643980185218,-1.0444398935080867,-2.9364625630952212,-2.0420894307940807,-0.5960759984823705,1.385290882403356,-0.021090127547362947,-0.0023763509357066503,0.1555194499447232,0.2527982605787506,180.79308917856403,2.1993661964740587,0.012162583944986458,2.1996978550103833e-05,-0.0038828168596541993,-0.0042365374368888795,0.9996079390392927,0.7679672691243655,0.7571015796361807,154934.71902999532,304159.2241942745,681.068105064661,1577.2842078756123,64601.504062242835,115608.96356906006,3,0.184148338198515
2025-03-26 00:00:00+00:00,0,0,0,6837227715,18.653505245844524,374877.0,87,824643.0,4548.0,96.29524993896484,0.0115813653960948,0.0650346204638481,873773.0,4832.0,397283.0,96.31422424316406,0.0690015405416488,19.220387935638428,818639.0,4675.0,380147.0,96.3350067138672,0.0683763772249221,18.56182026863098,924852.7142857143,5077.714285714285,431924.28571428574,96.32002912248883,0.06667852135641229,18.58382328351339,1172779.3666666667,6255.733333333334,532357.4666666667,96.3588274637858,0.08636114659408724,18.932460061588667,0.7334124076668669,-5.622741833405243,-2.716577540106957,-5.877483443708609,-1.3863058237997383,-5.63980839854713,-4.887297187567263,-5.749031176204378,-0.04126929167134197,-0.019700417408041737,0.14860391582080465,0.2510621356398608,181.28006155198946,2.199763656442896,0.012131946926733497,2.2620070291961772e-05,-0.005817958286825478,-0.004182943274100993,0.9995973556100862,0.7885990669450281,0.7720893478847984,143603.96723996702,294440.4924296967,595.6651882422062,1522.6188404631473,65416.11960701381,115754.64953161973,3,0.17379415255110653
2025-03-27 00:00:00+00:00,0,0,0,6837227715,18.805520216623943,352131.0,87,768654.0,4545.0,96.29739379882812,0.0107408935805306,0.0631163641810417,824643.0,4548.0,374877.0,96.29524993896484,0.0650346204638481,18.653505245844524,793367.0,4221.0,375805.0,96.3337631225586,0.0614932365715503,18.02656634648641,921322.2857142857,5124.0,428542.28571428574,96.31483350481305,0.06691039672919678,18.695102407818748,1142455.6333333333,6106.733333333334,520968.2,96.35396525065104,0.08372688082357244,18.856808272877124,-3.1149518444805513,-6.78948344920165,7.6759061833688635,-0.06596306068601399,-6.299543646305928,-6.06759016957562,2.639522165340602,-2.949592492621267,-0.03775345481333847,0.002226340203326238,0.14795881991519572,0.2515061611105189,169.0835899692037,2.182857564776845,0.012907091658809764,2.4465488699903004e-05,-0.006281171526222078,-0.0039969948162889655,0.9995938750861348,0.8064403192850048,0.7991507156487652,138642.9098738495,287334.6305787532,574.3122451638679,1460.747350840833,67652.59060758245,116129.91351436876,3,0.16199442732796887
2025-03-28 00:00:00+00:00,0,0,0,6837227715,18.847366333007812,372981.0,87,802898.0,4847.0,96.29859161376952,0.0111624277997438,0.0559155531227588,768654.0,4545.0,352131.0,96.29739379882812,0.0631163641810417,18.805520216623943,839664.0,5540.0,402184.0,96.33130645751952,0.0661266595125198,18.122204780578613,916070.0,5025.0,424370.4285714286,96.3101599557059,0.06545166724494521,18.798696915308632,1114722.1666666667,5968.2,510218.23333333334,96.34934310913086,0.08094315628210699,18.79911437817294,-4.378656224394517,4.4550604042911335,-12.509025270758123,6.644664466446648,-7.261104370139037,5.92109186637928,-15.441739330304017,-11.40878621846506,-0.03396075995754089,0.0012438705702555453,0.14324912663027484,0.24954301277102453,165.61427392739273,2.1526454359727816,0.012995265187059965,2.3474143488792255e-05,-0.005668095179963712,-0.003779826095293265,0.9995933220491127,0.8217922163863551,0.808612738263256,130874.9601095375,278171.12787264417,508.46846639569515,1370.9111593741434,65040.76764850841,114331.26960833422,3,0.1692113769170154
2025-03-29 00:00:00+00:00,0,1,0,6837227715,19.584338585535686,492765.0,86,1072344.0,7616.0,96.29542541503906,0.0148216683061503,0.0838256627321243,802898.0,4847.0,372981.0,96.29859161376952,0.0559155531227588,18.847366333007812,1083362.0,6159.0,536472.0,96.3297119140625,0.0697134882211685,18.015615622202557,914496.0,5233.142857142857,418126.5714285714,96.30526188441685,0.06746769217508175,19.0228001957848,1097002.6333333333,5922.5,504012.6,96.34480565388998,0.0792296374837557,18.76985164736256,-1.017019241952366,33.559181863698754,23.65643773339827,57.12812048689911,-8.1471167181139,32.115308822701415,20.243104843906856,49.91475189039218,-0.03559285950530677,-0.0032878972344163593,0.14142730202918527,0.23921456086872564,140.78298542733359,2.1761728690697004,0.015455611791397945,1.8263094979261046e-05,-0.004453659057620468,-0.003560744509415839,0.9995895599227718,0.8336315449136418,0.8515461425519526,129023.13765011152,262419.003204669,863.5841871825556,1287.0972620858813,62991.317213273935,109821.46106093381,3,0.22599733063066538
2025-03-30 00:00:00+00:00,0,1,0,6837227715,22.097339312235516,550699.0,87,1411767.0,6311.0,96.29681396484376,0.019368764459351,0.0801478400826454,1072344.0,7616.0,492765.0,96.29542541503906,0.0838256627321243,19.584338585535686,1169161.0,5361.0,531284.0,96.3194351196289,0.0673213750123977,18.85521864891052,949154.0,5368.857142857143,420900.14285714284,96.30203029087612,0.06930004432797429,19.48596029054551,1089879.2,5853.633333333333,498170.43333333335,96.34072341918946,0.07844461674491558,18.857325249127666,20.750435568754,31.652436158546138,17.720574519679168,-17.13497899159664,3.654354356615297,11.756922671050084,19.052589267354712,-4.387466236004423,-0.023485555907842848,0.0014419686072519866,0.1949744499790547,0.22956189906430238,223.6639733840304,2.563586344652261,0.01145996005084438,1.5652245490927346e-05,-0.003334045410154376,-0.003356745192682816,0.9995983720389457,0.8708800021139957,0.8834263867120749,182700.91976684463,250194.7389026826,918.413802209014,1203.81641638907,68433.10184233433,101989.70783424997,3,0.29753099142855516
2025-03-31 00:00:00+00:00,0,0,0,6837227715,22.07835070292155,415414.0,87,1082627.0,5658.0,96.29399871826172,0.0147550670857254,0.076399527490139,1411767.0,6311.0,550699.0,96.29681396484376,0.0801478400826454,22.097339312235516,889999.0,4883.0,405565.0,96.31651306152344,0.0680587291717529,19.19326440493266,976672.2857142857,5479.571428571428,422307.14285714284,96.29881395612445,0.07049158694488658,19.898115475972496,1073555.4,5782.566666666667,488046.86666666664,96.33699951171874,0.0780475569268067,18.97330072708804,21.643619824291925,-23.31404544800948,15.871390538603315,-10.347013151639995,2.4284639946740905,-24.566051509082097,12.25529541895687,-4.6767481053030195,-0.023375372037537367,-0.002923509580565753,0.1959984004863117,0.21705190313975795,191.31065559286094,2.6061336254107337,0.013620114824934103,2.03932936363382e-05,-0.0021256038120771414,-0.0032099705782031363,0.9996036252344599,0.90975490013304,0.9031876168909919,186263.9859274158,233017.2426959641,920.877522848732,1147.1597214149335,68456.84548295802,94067.10570677799,3,0.22816448086498864
2025-04-01 00:00:00+00:00,0,0,0,6837227715,21.992432832717896,374112.0,89,954436.0,4880.0,96.29214477539062,0.0129382830687765,0.0670030638575553,1082627.0,5658.0,415414.0,96.29399871826172,0.076399527490139,22.07835070292155,873773.0,4832.0,397283.0,96.31422424316406,0.0690015405416488,19.220387935638428,988195.5714285715,5486.428571428572,418997.0,96.29565974644252,0.07020609027573037,20.29412188984099,1058671.3666666667,5730.966666666666,478522.23333333334,96.33324915568033,0.07753748049338655,19.092639064668404,9.231573875594702,-11.840735544190196,0.9933774834437026,-13.75044185224461,-5.832366348421658,-9.942370743402961,-2.896278356114712,-12.299112234426456,-0.022924410124192107,-0.0019252943026293323,0.19345019214359513,0.21302510213259748,195.54107764802293,2.5511970982029495,0.013044187184086092,2.3042309584307707e-05,-0.0006386893136150954,-0.003032763250941958,0.9996097981790579,0.9334299599884378,0.9054471441294575,184956.81672901404,225523.57600902324,910.5012023937938,1151.9317054508895,69842.09829262826,90468.68868008956,3,0.20114812807999088
2025-04-02 00:00:00+00:00,0,0,0,6837227715,20.923451979955036,372802.0,87,887422.0,4861.0,96.28791046142578,0.0119701929322158,0.0705036669969558,954436.0,4880.0,374112.0,96.29214477539062,0.0670030638575553,21.992432832717896,824643.0,4548.0,374877.0,96.29524993896484,0.0650346204638481,18.653505245844524,997164.0,5531.142857142857,418700.5714285714,96.29461124965123,0.07098738263760289,20.61839999471392,1051994.2,5705.133333333333,474411.0,96.32988891601562,0.0772197601695855,19.15989353644727,7.612870054071874,-7.0213193970051435,6.882145998240996,-0.3893442622950771,-0.5535148862160111,-0.3501625181763779,8.409438686811232,5.224541890864254,-0.007621847955863181,-0.004397361773089692,0.18929404482892098,0.21634081856623522,182.52200740436035,2.3804046641255567,0.013039058162085606,2.357776616106979e-05,-0.0015275137764972047,-0.002942729606245152,0.999633782756719,0.9478797506678269,0.9192903795829536,181913.1590379677,227589.28635493174,902.1376932500506,1162.7739642570386,70238.18033247406,92421.87295149146,3,0.18702487554639774
2025-04-03 00:00:00+00:00,0,0,0,6837227715,21.49540678660075,339776.0,91,837572.0,4545.0,96.2859344482422,0.0112428021650433,0.0653118044137954,887422.0,4861.0,372802.0,96.28791046142578,0.0705036669969558,20.923451979955036,768654.0,4545.0,352131.0,96.29739379882812,0.0631163641810417,18.805520216623943,1007009.4285714285,5531.142857142857,416935.5714285714,96.29297419956754,0.07130101695656772,21.002669504710607,1045996.1666666666,5677.9,470117.63333333336,96.32674179077148,0.07677999983231222,19.252701271784424,8.966062753852832,-5.617395106274126,0.0,-6.500720016457517,-3.5086374105091522,-8.858858053336627,3.478400984024277,-7.363961059478752,-0.011899959213701461,-0.0020521924030902916,0.18580006526803947,0.22072428727401205,184.24373075230972,2.4650638507020783,0.01337642041692051,2.5663920382582473e-05,-0.0020596640450542105,-0.0028783117173368767,0.9996494473852621,0.9627276472537377,0.9286404937781895,179142.07918635808,230876.75837884872,875.9828514554725,1180.519679545034,72804.7970687704,95637.93669895273,3,0.1765189493399391
2025-04-04 00:00:00+00:00,0,0,0,6837227715,20.951822360356648,342410.0,95,820920.0,4580.0,96.28767395019533,0.0109697225659564,0.0581240355968475,837572.0,4545.0,339776.0,96.2859344482422,0.0653118044137954,21.49540678660075,802898.0,4847.0,372981.0,96.29859161376952,0.0559155531227588,18.847366333007812,1009584.0,5493.0,412568.28571428574,96.29141453334265,0.0716165144528661,21.303306080046156,1037903.4,5620.766666666666,463877.63333333336,96.32394027709961,0.07561164200305934,19.369314624083163,2.244618868150128,-1.9881275878372295,-5.508561997111617,0.7700770077007757,-8.196396063070232,0.7752166132981797,3.949674734040687,-11.005313482702794,-0.0113373034758113,0.0018066002714700602,0.1871686208066067,0.22589954775267204,179.20104780615586,2.3974697074568283,0.01337573851307347,2.552233693663172e-05,-0.0018250601632214156,-0.002820172166665499,0.99966232959674,0.9727148017821311,0.9471625341765281,180211.0016653627,234461.90867096066,895.4331139390406,1191.1028411354437,75794.26734218837,97707.0927198073,3,0.17300952741035136
2025-04-05 00:00:00+00:00,0,1,0,6837227715,19.914955735206604,428606.0,97,961866.0,5237.0,96.28414154052734,0.0127889998300194,0.0624556839466095,820920.0,4580.0,342410.0,96.28767395019533,0.0581240355968475,20.951822360356648,1072344.0,7616.0,492765.0,96.29542541503906,0.0838256627321243,19.584338585535686,993801.4285714285,5153.142857142857,403402.71428571426,96.28980255126955,0.06856366034064969,21.35053710142771,1035063.0333333333,5634.2,460588.3,96.3212491353353,0.07529958734909689,19.4575888553051,-10.302477563170031,17.169273498026595,-31.236869747899153,14.34497816593887,-13.020202327681552,25.173330218159506,-25.493360969665492,7.452421885855665,-0.011717975659886193,-0.0036686000638108673,0.18535278114680306,0.22690670414599862,183.63230240549828,2.2441677340780717,0.012218652518507631,2.070447965800532e-05,-0.0020313262939393923,-0.0027946243031541826,0.9996735239176398,0.9601361429853936,0.910544967833373,176854.11782050354,234862.74147702658,857.2392949412172,1184.176052847691,67953.07974070645,97158.32773618869,3,0.20271400634907788
